"Time","to-endpoint","to-overlay","to-stack"
2023-02-22 22:30:00,71.7,56.2,26.5
2023-02-22 22:32:00,44.7,10.8,25.6
2023-02-22 22:34:00,45.1,14.0,25.4
2023-02-22 22:36:00,45.0,11.1,25.8
2023-02-22 22:38:00,45.2,11.1,25.6
2023-02-22 22:40:00,77.0,72.1,26.2
2023-02-22 22:42:00,45.4,10.9,25.7
2023-02-22 22:44:00,45.8,13.5,25.8
2023-02-22 22:46:00,45.6,10.8,25.8
2023-02-22 22:48:00,45.5,10.4,25.8
2023-02-22 22:50:00,81.2,85.6,26.0
2023-02-22 22:52:00,45.7,11.1,25.9
2023-02-22 22:54:00,44.7,12.6,25.4
2023-02-22 22:56:00,45.0,11.1,25.5
2023-02-22 22:58:00,44.9,10.7,25.7
2023-02-22 23:00:00,88.7,96.9,25.8
2023-02-22 23:02:00,44.5,11.0,25.3
2023-02-22 23:04:00,46.0,13.2,25.8
2023-02-22 23:06:00,45.0,10.8,25.7
2023-02-22 23:08:00,45.5,10.8,25.7
2023-02-22 23:10:00,87.1,96.6,25.6
2023-02-22 23:12:00,45.0,11.0,25.3
2023-02-22 23:14:00,46.3,13.0,26.2
2023-02-22 23:16:00,46.0,10.9,26.0
2023-02-22 23:18:00,46.4,11,26.2
2023-02-22 23:20:00,92.9,94.6,26.8
2023-02-22 23:22:00,46.7,10.9,26.3
2023-02-22 23:24:00,45.5,12.9,26.0
2023-02-22 23:26:00,46.2,11.7,26.1
2023-02-22 23:28:00,46.6,10.7,26.5
2023-02-22 23:30:00,80.2,79.2,26.7
2023-02-22 23:32:00,45.9,10.7,26.2
2023-02-22 23:34:00,46.4,13.2,26
2023-02-22 23:36:00,45.7,11.9,26.0
2023-02-22 23:38:00,45.9,11.3,25.9
2023-02-22 23:40:00,72.7,63.2,26.6
2023-02-22 23:42:00,46.3,11.2,26
2023-02-22 23:44:00,45.9,13.6,25.6
2023-02-22 23:46:00,46.2,12.6,26.1
2023-02-22 23:48:00,46.3,11.1,26
2023-02-22 23:50:00,66.2,48.8,26.5
2023-02-22 23:52:00,45.7,11.2,25.7
2023-02-22 23:54:00,46.4,13.8,26.2
2023-02-22 23:56:00,46.1,12.8,26.0
2023-02-22 23:58:00,45.1,10.5,25.8
2023-02-23 00:00:00,59.0,34.5,26.1
2023-02-23 00:02:00,45.0,10.8,25.7
2023-02-23 00:04:00,46.0,13.3,25.9
2023-02-23 00:06:00,45.9,11.6,26.1
2023-02-23 00:08:00,46.3,10.9,26.3
2023-02-23 00:10:00,52.6,19.7,26.3
2023-02-23 00:12:00,45.0,11.0,25.3
2023-02-23 00:14:00,45.8,13.6,25.7
2023-02-23 00:16:00,45.2,11.3,25.5
2023-02-23 00:18:00,45.2,9.94,25.6
2023-02-23 00:20:00,46.7,11.3,26.0
2023-02-23 00:22:00,45.4,10.5,25.5
2023-02-23 00:24:00,45.2,12.5,25.7
2023-02-23 00:26:00,45.7,10.2,25.8
2023-02-23 00:28:00,44.5,9.90,25.6
2023-02-23 00:30:00,46.9,11.8,25.9
2023-02-23 00:32:00,45.2,11.4,25.8
2023-02-23 00:34:00,45.6,12.4,25.7
2023-02-23 00:36:00,44.2,9.56,25.1
2023-02-23 00:38:00,45,9.92,25.6
2023-02-23 00:40:00,47.5,11.8,25.9
2023-02-23 00:42:00,44.6,11.0,25.2
2023-02-23 00:44:00,45.1,12.9,25.3
2023-02-23 00:46:00,44.6,9.76,25.3
2023-02-23 00:48:00,45.3,10.1,25.7
2023-02-23 00:50:00,46,11.5,25.5
2023-02-23 00:52:00,45.2,11.8,25.4
2023-02-23 00:54:00,44.0,12.6,25
2023-02-23 00:56:00,48.1,10.4,27.0
2023-02-23 00:58:00,47.1,9.74,26.9
2023-02-23 01:00:00,49.5,11.5,27.2
2023-02-23 01:02:00,46.7,11.5,26.7
2023-02-23 01:04:00,47.9,12.0,26.8
2023-02-23 01:06:00,47.5,9.84,26.8
2023-02-23 01:08:00,47.6,10.6,26.8
2023-02-23 01:10:00,50.1,11.6,27.5
2023-02-23 01:12:00,47.6,14.9,26.8
2023-02-23 01:14:00,48.2,11.9,27.0
2023-02-23 01:16:00,46.7,9.68,26.4
2023-02-23 01:18:00,47.3,11.3,26.8
2023-02-23 01:20:00,48.7,11.5,27.0
2023-02-23 01:22:00,60.7,30.4,26.2
2023-02-23 01:24:00,46.7,11.9,26.4
2023-02-23 01:26:00,46.5,10.1,26.2
2023-02-23 01:28:00,46.3,11.2,26.3
2023-02-23 01:30:00,49.0,11.7,27.0
2023-02-23 01:32:00,64.2,43.5,26.1
2023-02-23 01:34:00,46.6,11.9,26.2
2023-02-23 01:36:00,46.5,10.1,26.3
2023-02-23 01:38:00,46.7,11.7,26.2
2023-02-23 01:40:00,49.4,12.2,27.0
2023-02-23 01:42:00,72.3,58.1,26.3
2023-02-23 01:44:00,47.2,12.4,26.5
2023-02-23 01:46:00,46.3,9.52,26.3
2023-02-23 01:48:00,46.7,11.0,26.3
2023-02-23 01:50:00,48.6,11.4,27.0
2023-02-23 01:52:00,76.6,71.6,26.2
2023-02-23 01:54:00,46.1,12.8,26.1
2023-02-23 01:56:00,46.3,10.1,26.1
2023-02-23 01:58:00,46.2,9.84,26.3
2023-02-23 02:00:00,48.6,11.4,26.8
2023-02-23 02:02:00,81.9,88.8,26
2023-02-23 02:04:00,46.7,13.8,26.2
2023-02-23 02:06:00,46.4,10.8,26.0
2023-02-23 02:08:00,45.4,10.8,25.8
2023-02-23 02:10:00,48.4,12.6,26.6
2023-02-23 02:12:00,87.1,93.4,25.9
2023-02-23 02:14:00,46.9,14.6,26.3
2023-02-23 02:16:00,46.1,11.0,26.1
2023-02-23 02:18:00,46.4,11.4,26.2
2023-02-23 02:20:00,47.9,12.6,26.5
2023-02-23 02:22:00,86.8,93.9,25.5
2023-02-23 02:24:00,46.1,13.8,26.2
2023-02-23 02:26:00,45.9,11.0,25.9
2023-02-23 02:28:00,47.2,10.7,26.9
2023-02-23 02:30:00,50,12.9,27.5
2023-02-23 02:32:00,88.9,83.4,26.7
2023-02-23 02:34:00,48.2,14.4,27.0
2023-02-23 02:36:00,47.3,11.1,26.6
2023-02-23 02:38:00,47.3,11.3,26.6
2023-02-23 02:40:00,50.1,13.8,27.4
2023-02-23 02:42:00,75.1,68.5,26.5
2023-02-23 02:44:00,47.2,13.4,26.5
2023-02-23 02:46:00,47.1,11.0,26.7
2023-02-23 02:48:00,47.0,10.9,26.5
2023-02-23 02:50:00,48.4,13.1,26.8
2023-02-23 02:52:00,68.2,54.2,26.4
2023-02-23 02:54:00,46.1,13,26.1
2023-02-23 02:56:00,47.0,11.3,26.3
2023-02-23 02:58:00,46.5,11.1,26.6
2023-02-23 03:00:00,48.6,14.1,26.9
2023-02-23 03:02:00,60.0,38.9,26.0
2023-02-23 03:04:00,47.2,13.0,26.3
2023-02-23 03:06:00,46.3,11.0,26.3
2023-02-23 03:08:00,46.5,10.8,26.4
2023-02-23 03:10:00,49.5,14.2,27.1
2023-02-23 03:12:00,54.5,24.7,26.2
2023-02-23 03:14:00,47.6,12.9,26.7
2023-02-23 03:16:00,46.2,11.4,26.1
2023-02-23 03:18:00,46.9,11.3,26.5
2023-02-23 03:20:00,48.1,13.3,26.7
2023-02-23 03:22:00,48.3,11.6,26.0
2023-02-23 03:24:00,46.2,12.4,26
2023-02-23 03:26:00,46.4,11.9,26.1
2023-02-23 03:28:00,45.7,11.1,26
2023-02-23 03:30:00,48,14.1,26.3
2023-02-23 03:32:00,45.6,10.9,26.0
2023-02-23 03:34:00,46.2,12.9,25.8
2023-02-23 03:36:00,46.3,12.3,26.1
2023-02-23 03:38:00,46.1,11.0,26
2023-02-23 03:40:00,48.5,13.2,26.5
2023-02-23 03:42:00,46.1,10.8,26.1
2023-02-23 03:44:00,46.3,13.0,26.1
2023-02-23 03:46:00,45.2,12.6,25.8
2023-02-23 03:48:00,45.6,10.9,25.9
2023-02-23 03:50:00,48.2,12.8,27.0
2023-02-23 03:52:00,45.7,11.2,25.6
2023-02-23 03:54:00,45.3,12.7,25.7
2023-02-23 03:56:00,45.4,12.6,25.7
2023-02-23 03:58:00,45.0,10.7,25.7
2023-02-23 04:00:00,47.0,13.1,26.0
2023-02-23 04:02:00,44.1,10.6,25.2
2023-02-23 04:04:00,45.8,13.1,25.7
2023-02-23 04:06:00,45.6,12.4,25.8
2023-02-23 04:08:00,45.5,10.8,25.9
2023-02-23 04:10:00,47.3,12.9,26
2023-02-23 04:12:00,44.5,10.7,25.4
2023-02-23 04:14:00,46.2,13.8,25.8
2023-02-23 04:16:00,45.3,11.6,25.8
2023-02-23 04:18:00,45.4,11.0,25.9
2023-02-23 04:20:00,46.1,12.5,25.6
2023-02-23 04:22:00,45.5,12.2,25.7
2023-02-23 04:24:00,56.0,27.6,25.4
2023-02-23 04:26:00,44.9,11.1,25.5
2023-02-23 04:28:00,45.0,10.7,25.7
2023-02-23 04:30:00,46.7,12.3,25.8
2023-02-23 04:32:00,45.4,12.6,25.7
2023-02-23 04:34:00,63.7,42.8,25.8
2023-02-23 04:36:00,45.3,11.2,25.6
2023-02-23 04:38:00,44.5,10.6,25.5
2023-02-23 04:40:00,47.4,13.0,26.0
2023-02-23 04:42:00,45.0,12.1,25.7
2023-02-23 04:44:00,67.7,56.5,25.2
2023-02-23 04:46:00,44.2,10.5,25.2
2023-02-23 04:48:00,45.4,11.3,25.6
2023-02-23 04:50:00,46.4,12.5,25.9
2023-02-23 04:52:00,45.0,12.2,25.4
2023-02-23 04:54:00,74.1,70.5,25.1
2023-02-23 04:56:00,44.7,11.3,25.3
2023-02-23 04:58:00,44.7,11.1,25.4
2023-02-23 05:00:00,46.2,12.7,25.4
2023-02-23 05:02:00,44.2,12.0,24.9
2023-02-23 05:04:00,79.1,83.8,25.4
2023-02-23 05:06:00,44.4,11.2,25.3
2023-02-23 05:08:00,44.2,11.1,25.3
2023-02-23 05:10:00,45.9,12.9,25.4
2023-02-23 05:12:00,43.8,10.9,25.1
2023-02-23 05:14:00,87.1,96.1,25.5
2023-02-23 05:16:00,43.9,10.8,25.0
2023-02-23 05:18:00,44.9,11.7,25.6
2023-02-23 05:20:00,46.2,12.1,25.9
2023-02-23 05:22:00,43.7,10.8,24.8
2023-02-23 05:24:00,85.7,96.1,25.2
2023-02-23 05:26:00,43.6,10.1,24.6
2023-02-23 05:28:00,44.6,11.5,25.4
