"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcedcc30932457)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcedcc30932457)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-20 22:22:00,0,75.2,33545,62704,0,0,0,0,0,177,287,130,442,65.7,449,38.5,0,589,32.3,0,38.5,1917,4.97,448,0,65.8,41899,1887,19,1938,7182,1876,75.2,0,36356,65618,0,0,0.389,0,0,226,115,30.3,246,40.3,254,19,0,697,26.2,0,19,163,4.83,250,0,40.3,28098,106,38.5,208,1075,1863
2023-03-20 22:24:00,0,83.7,25457,54025,0,0,0,0,0,180,288,124,455,66.0,448,38.5,0,587,32.3,0,38.5,1930,4.73,450,0,65.7,41800,1878,19.4,1933,7093,1874,83.7,0,36263,64918,0,0,0,0,0,221,110,29.0,254,40.6,253,19,0,699,26.2,0,19,186,4.60,252,0,41.4,19990,100,38.5,195,1091,1866
2023-03-20 22:26:00,0,79.3,34422,63634,0,0,0,0,0,177,291,124,455,66.3,447,38.9,0,588,32.3,0,38.5,1713,4.50,450,0,65.7,41882,81.2,19.0,1736,6739,1080,79.3,0,35542,60667,0,0,0,0,0,223,120,34.0,255,41.4,250,19.0,0,699,26.2,0,19.0,189,4.37,252,0,41.4,29760,74.7,38.5,213,1097,1071
2023-03-20 22:28:00,0,78.2,28601,81888,0,0,0,0,62,176,289,136,454,66.1,450,752,0,586,32.0,0.389,38.5,1925,4.50,450,0,65.7,41849,505,19,1955,7203,1880,78.2,0,59525,91635,0,0,0,0,151,224,118,36.7,254,40.6,260,472,0,700,26.0,0,19,187,4.37,252,0,42.1,20329,86.5,38.5,224,1096,1867
2023-03-20 22:30:00,0,80.4,26288,76862,0.389,0,0,0,62,177,288,130,454,65.7,450,752,0,589,32.0,0.389,38.5,1733,4.27,450,0,65.7,41866,2894,19,1748,6779,1083,80.4,0,56300,88765,0.389,0,0,0,151,223,108,30.3,254,40.3,259,472,0,700,26.0,0,19,197,4.13,252,0.389,41.4,19045,130,38.5,225,1151,1073
2023-03-20 22:32:00,0,78.9,32734,61912,0.389,0,0,0,0,178,290,136,454,65.8,447,38.5,0,586,32.3,0,38.5,1950,4.27,447,0,65.7,41964,591,19,1958,7232,1876,78.9,0,36375,63724,0.389,0,0,0,0,222,116,31.6,254,40.3,252,19,0,699,26.2,0,19,198,4.13,250,0.389,40.6,27312,93.0,38.5,208,1140,1861
2023-03-20 22:34:00,0,80,24292,52792,0,0,0,0,0,178,281,124,454,65.7,435,38.5,0,586,32.9,0,38.5,1935,4.27,449,0,65.8,41886,806,19,1952,7134,1869,80,0,36319,63488,0,0,0,0,0,222,102,29.0,254,40.6,245,19,0,701,26.4,0,19,199,4.13,251,0,40.3,18828,92.6,38.5,217,1110,1867
2023-03-20 22:36:00,0,74.1,33241,62408,0,0,0,0,0,177,287,119,455,66.1,447,38.5,0,590,32.9,0,38.5,1729,4.27,447,0.389,66.1,41958,80.5,19,1720,6781,1073,74.1,0,35578,60996,0,0,0,0,0,225,107,27.7,261,41,257,19,0,699,26.4,0,19,199,4.13,249,0,41,28591,75.1,38.5,203,1097,1080
2023-03-20 22:38:00,0,74.1,28594,82124,0,0,0,0,62,178,289,118,454,65.7,445,751,0,586,32.0,0,38.5,1941,4.27,450,0.389,66.1,41855,295,19,1956,7277,1875,74.1,0,59703,92125,0,0,0,0,153,223,116,27.7,259,41,254,472,0,697,26.0,0,19,196,4.13,257,0,41,20316,79.9,38.5,226,1134,1866
2023-03-20 22:40:00,0,78.9,35826,89842,0,0,0,0,62.0,177,289,119,455,65.7,453,752,0,581,31.6,0,38.5,1795,4.27,451,0,65.7,41927,142,19.0,1825,6889,1346,78.9,0,59246,90301,0,0,0,0,153,223,112,27.7,256,40.6,253,473,0,700,25.5,0,19.0,193,4.13,253,0,40.6,28083,72.1,38.5,229,1095,1340
2023-03-20 22:42:00,0,77.8,25273,53902,0,0,0,0,0,175,282,130,457,65.8,453,38.5,0,587,31.6,0,38.5,1806,4.27,451,0,65.7,41841,1500,19,1821,6944,1346,77.8,0,35777,63590,0,0,0,0,0.389,225,103,30.3,257,40.6,253,19,0,700,25.5,0,19,201,4.13,252,0,40.3,20330,94.4,38.5,231,1138,1342
2023-03-20 22:44:00,0,75.6,22788,51230,0,0,0,0,0,176,291,136,454,66.1,450,38.5,0,586,32.0,0,38.5,1969,4.66,450,0,66.2,41816,287,19,1959,7175,1872,75.6,0,36267,63733,0,0,0,0,0,225,118,31.6,253,41.4,255,19,0,701,26.0,0,19.4,226,4.13,252,0,41.1,17299,75.0,38.5,219,1122,1866
2023-03-20 22:46:00,0.389,74.5,31844,60973,0,0,0,0,0,176,293,119,454,65.7,448,38.5,0,586,31.9,0,38.5,1726,4.27,439,0,65.8,41881,80.1,19,1809,6784,1074,74.5,0.389,35538,60973,0,0,0,0,0,224,117,27.7,254,41,251,19,0,700,25.8,0,19,192,4.13,246,0,41.5,27174,75.5,38.5,248,1127,1075
2023-03-20 22:48:00,0,74.5,26448,64816,0,0,0,0,0,177,287,119,454,65.8,449,38.5,0,588,32.3,0,38.5,1945,4.27,451,0,65.3,41848,296,19,1987,7250,1863,74.5,0,45234,74382,0,0,0,0,0,224,115,27.7,255,40.6,254,19,0.389,700,26.2,0.389,19,196,4.13,252,0,40.6,20136,79.1,38.5,250,1149,1860
2023-03-20 22:50:00,0,80.7,37881,92005,0,0,0,0,62.4,176,281,124,452,65.8,449,752,0,590,32.7,0,38.9,1870,4.27,448,0,66.0,41892,213,19,1893,7020,1599,80.7,0,59436,90794,0,0,0,0,151,224,101,29.0,252,41,254,472,0,699,26.7,0,19,203,4.13,249,0,41,29900,73.1,38.5,226,1128,1598
2023-03-20 22:52:00,0,83.0,25272,53879,0,0,0,0,0,177,284,130,454,65.7,448,38.5,0,585,33.0,0,38.5,1826,4.27,450,0,66.1,41810,154,19,1827,6975,1338,83.0,0,35745,61681,0,0,0,0,0,224,104,30.3,254,40.6,252,19,0,703,26.9,0,19,230,4.13,251,0,41.7,20327,76.6,38.5,232,1103,1343
2023-03-20 22:54:00,0,80.8,24736,53428,0,0,0,0.389,0,176,295,130,456,65.3,448,38.5,0,589,32.7,0,38.5,1966,4.27,449,0,66.1,41843,296,19,1985,7212,1872,80.8,0,36307,63164,0,0,0,0,0,224,125,30.3,256,40.6,252,19,0,699,26.7,0,19,226,4.52,251,0,41.4,19261,79.5,38.5,259,1179,1865
2023-03-20 22:56:00,0,82.2,34752,64144,0,0,0,0.389,0,178,288,124,444,65.4,449,38.5,0,590,32.3,0,38.5,1739,4.27,449,0,66.0,41978,71.7,19,1766,6804,1080,82.2,0,35602,61001,0,0,0,0,0,222,117,29.0,250,40.3,260,19,0,697,26.2,0,19,206,4.52,251,0,41,30104,70.2,38.5,242,1155,1071
2023-03-20 22:58:00,0,82.6,24383,52958,0,0,0,0,0,178,282,130,440,65.8,448,38.5,0,587,32.0,0,38.5,1952,4.27,448,0,65.7,41872,296,19,1963,7211,1882,82.6,0,36331,63109,0,0,0,0,0,223,103,30.3,245,40.7,258,19,0,699,26.0,0,19,214,4.13,250,0,41.0,18917,80.6,38.5,234,1117,1867
2023-03-20 23:00:00,0,83.3,36934,90941,0,0,0,0,62,179,290,136,452,65.7,446,751,0,586,31.6,0,38.5,1958,4.27,448,0,65.7,41969,287,19,1979,7152,1882,83.3,0,59612,91277,0,0.389,0,0,154,224,110,31.6,252,40.6,250,471,0,701,25.5,0,19,217,4.13,250,0,41.0,28670,75.3,38.5,246,1131,1875
2023-03-20 23:02:00,0,78.9,24986,53613,0,0,0,0,0,177,291,130,454,65.8,447,38.5,0,586,31.6,0,38.5,1732,4.27,450,0,65.3,41863,80.9,19,1751,6801,1082,78.9,0,35530,62648,0,0.389,0,0,0,225,118,30.3,254,39.9,251,19,0,701,25.5,0,19,201,4.13,253,0,40.3,20307,75.1,38.5,223,1159,1078
2023-03-20 23:04:00,0,76.4,29748,58795,0,0,0,0,0,177,290,130,458,65.7,450,38.5,0,588,31.6,0,38.5,1935,4.27,449,0,65.7,41918,300,19.0,1959,7147,1881,76.4,0,36371,66874,0,0,0,0,0,223,110,30.7,258,40.3,255,19.0,0,698,25.5,0,19.0,195,4.13,251,0,40.6,24278,88.1,38.5,217,1130,1865
2023-03-20 23:06:00,0,78.2,25040,53655,0,0,0,0,0,180,282,130,454,66.4,450,38.5,0,589,31.6,0,38.5,1733,4.27,447,0,65.7,41910,366,19,1746,6806,1081,78.2,0,35553,64518,0,0,0,0,0,223,101,30.3,256,41,255,19,0,699,25.5,0,19,196,4.13,249,0,40.3,20371,89.6,38.5,217,1132,1074
2023-03-20 23:08:00,0,79.3,23291,51814,0,0,0.389,0,0,178,290,119,454,66.1,446,38.5,0.389,585,31.8,0,38.5,1956,4.27,447,0,66.1,41818,811,19,1970,7279,1871,79.3,0,36270,69082,0,0,0,0,0,225,118,27.7,255,40.6,250,19,0,696,25.7,0,19,217,4.13,249,0,41.7,17817,96.3,38.9,238,1159,1863
2023-03-20 23:10:00,0,73.8,35939,89857,0,0,0,0,62,178,286,130,454,65.7,447,751,0,588,32.3,0,38.5,1936,4.27,451,0,65.7,41891,295,19,1967,7142,1868,73.8,0,59620,96580,0,0,0,0,154,224,110,30.3,254,40.6,252,472,0,694,26.2,0,19,181,4.13,254,0,41.4,27665,79.9,38.5,224,1151,1867
2023-03-20 23:12:00,0,72.3,26109,62055,0,0,0,0,62,178,289,141,454,65.7,449,751,0,589,32.3,0,38.5,1727,4.27,448,0,65.7,41852,71.3,19,1741,6748,1074,72.3,0,42949,76038,0,0,0,0,154,223,115,32.9,254,40.6,253,472,0,699,26.2,0,19,162,4.13,249,0,41,20130,70.6,38.5,182,1115,1080
2023-03-20 23:14:00,0,82.2,33435,62633,0,0.389,0,0,0,175,293,130,455,65.7,435,38.5,0,589,32.0,0,38.5,1948,4.27,450,0,65.7,41920,296,19,1960,7143,1871,82.2,0,36367,65608,0,0,0,0.389,0,224,120,35.2,255,40.3,245,19,0,699,26.0,0,19,186,4.13,252,0,41.4,27988,79.5,38.5,207,1141,1861
2023-03-20 23:16:00,0,78.9,25034,53521,0,0,0,0,0,174,287,119,457,65.8,437,38.5,0,586,32.0,0,38.5,1735,4.27,450,0,66.1,41801,71.0,19,1760,6786,1079,78.9,0,35469,60859,0,0,0,0,0,224,109,32.6,252,40.3,252,19,0,701,26.0,0,19,169,4.13,252,0,41.1,20361,70.6,38.5,202,1124,1071
2023-03-20 23:18:00,0,80.4,23324,51698,0,0,0,0,0,177,283,119,452,65.5,450,38.5,0,589,31.8,0,38.5,1934,4.27,450,0,66.4,41786,2593,19,1950,7183,1877,80.4,0,36254,65950,0,0,0.389,0,0,223,109,27.7,252,39.9,260,19,0,699,25.7,0,19,166,4.13,251,0,41.7,17839,113,38.5,183,1117,1866
2023-03-20 23:20:00,0,79.3,36231,90291,0,0,0,0,62,176,283,130,457,65.3,447,751,0,586,32.3,0,38.5,1939,4.50,450,0,66.1,41962,4154,19,1952,7135,1873,79.3,0,59761,95644,0,0,0.389,0,152,224,105,30.3,263,39.9,251,472,0,702,26.2,0,19,170,4.37,252,0,42.5,27966,141,38.5,171,1146,1863
2023-03-20 23:22:00,0,77.1,27220,80537,0,0,0,0,62,176,292,136,456,65.6,447,751,0,587,32.3,0,38.5,1705,4.50,436,0,65.0,41879,1894,19,1742,6828,1078,77.1,0,58882,91285,0,0,0,0,152,223,116,31.6,255,40.3,251,472,0,701,26.2,0,19,133,4.37,243,0,40.6,19738,105,38.5,179,1126,1072
2023-03-20 23:24:00,0,76.3,34923,64211,0,0,0,0,0,177,286,130,454,66.4,449,38.5,0,587,32.5,0,38.5,1932,4.73,438,0,65.7,41931,295,19.4,1967,7148,1876,76.3,0,36360,63379,0,0,0,0,0,224,114,30.3,257,41,260,19,0,699,26.4,0,19,155,4.60,245,0,41.7,29467,79.9,38.5,193,1134,1868
2023-03-20 23:26:00,0,80.7,24993,53396,0,0,0,0,0,179,287,119,440,66.1,450,38.5,0,587,32.3,0,38.5,1729,4.97,450,0,65.4,41849,79.0,19.4,1737,6735,1081,80.7,0,35508,60612,0,0,0,0,0,224,113,27.7,245,41,260,19,0,700,26.2,0,19,159,4.83,257,0,41,20300,74.4,38.5,179,1099,1073
2023-03-20 23:28:00,0,76.7,24209,52599,0,0,0,0,0,177,286,129,454,65.7,447,38.9,0,591,32.3,0,38.5,1860,4.73,449,0,66.1,41847,214,19,1858,7044,1610,76.7,0,36025,62297,0,0,0,0,0,225,106,30.3,254,40.6,251,19,0,698,26.2,0,19,163,4.60,251,0,41,19002,73.1,38.5,165,1107,1605
2023-03-20 23:30:00,0,80,37596,90254,0.389,0,0,0,0,177,294,124,455,65.7,447,38.5,0,591,32.3,0,38.5,1928,4.27,447,0,65.8,41936,296,19,1963,7135,1874,80,0,57882,89222,0,0,0,0,0,224,121,29.0,256,40.3,251,19,0,697,26.2,0,19,155,4.13,250,0,40.6,30104,79.5,38.5,199,1093,1869
2023-03-20 23:32:00,0,80.7,26420,79762,0,0,0,0,62,180,293,118,452,65.7,449,751,0,591,32.3,0,38.5,1738,4.27,450,0,65.9,41807,71.7,19,1778,6772,1080,80.7,0,58921,89084,0,0,0,0,151,224,121,27.7,252,40.3,255,472,0,696,26.2,0,19,190,4.13,253,0,41.7,18921,70.2,38.5,237,1121,1072
2023-03-20 23:34:00,0,78.9,34174,63449,0,0,0,0,0,180,285,136,454,65.3,445,38.5,0,590,31.8,0.389,38.5,1954,4.73,449,0,65.8,41939,295,19,1984,7096,1874,78.9,0,36377,63424,0,0,0,0,0,224,110,31.6,254,40.3,249,19.4,0,696,25.7,0,19,203,4.60,251,0,42.1,28728,80.2,38.5,231,1101,1865
2023-03-20 23:36:00,0,82.9,25543,54091,0,0,0,0,0,176,289,130,455,66.0,447,38.5,0,589,31.6,0,38.5,1854,4.97,447,0,66.0,41821,223,19,1877,7076,1602,82.9,0,36020,62534,0.389,0,0,0,0,223,111,30.3,255,40.6,252,19,0,698,25.5,0,19,187,4.83,249,0.389,42.1,20339,78.4,38.5,208,1123,1602
2023-03-20 23:38:00,0,81.1,29237,58172,0,0,0,0,0,176,292,130,455,65.8,446,38.5,0,585,32.0,0,38.5,1792,4.74,449,0.389,66.1,41889,662,19.0,1812,6915,1333,81.1,0,35799,62409,0,0,0,0,0,223,121,30.3,254,40.7,249,19.0,0,698,25.5,0,19.0,194,4.60,251,0,41.8,24304,88.6,38.5,218,1133,1333
2023-03-20 23:40:00,0,85.5,26303,60497,0,0,0,0,0,176,283,130,455,65.8,449,38.5,0,587,31.6,0,38.5,1936,4.27,449,0,66.1,41862,295,19,1970,7121,1867,85.5,0,41390,69294,0,0,0,0,0,224,109,30.3,255,41,254,19,0,696,25.5,0,19,196,4.13,251,0,41.4,20345,79.9,38.5,235,1142,1868
2023-03-20 23:42:00,0,73.8,24933,77946,0,0,0,0,62,177,283,136,454,65.7,448,751,0,590,31.6,0,38.5,1731,4.27,449,0,66.1,41845,79.4,19,1745,6732,1072,73.8,0,58720,88897,0,0,0,0,151,224,106,31.6,254,41,259,472,0,698,25.5,0,19,203,4.13,251,0,41.4,17427,75.1,38.5,226,1115,1078
2023-03-20 23:44:00,0,74.5,32729,61934,0,0,0,0,0,176,286,130,456,65.3,445,38.5,0,585,32.0,0,38.5,1940,4.27,448,0,65.8,41929,286,19,1973,7128,1869,74.5,0,36357,63742,0,0,0,0,0.389,224,116,30.3,256,39.9,249,19,0.389,702,26.0,0.389,19,198,4.13,250,0,41.7,27278,74.6,38.5,233,1115,1864
2023-03-20 23:46:00,0,78.9,25426,54112,0,0,0,0,0,176,291,124,454,65.7,447,38.5,0,583,32.7,0,38.5,1865,4.66,448,0,65.8,41868,223,19,1933,7024,1611,78.9,0,36068,62550,0,0,0,0,0.389,225,118,29.0,254,40.3,251,19,0.389,703,26.7,0.389,19,191,4.13,250,0,40.3,20210,78.0,38.5,233,1139,1601
2023-03-20 23:48:00,0,78.2,32584,61715,0,0,0,0,0,176,284,124,452,65.7,447,38.5,0,590,32.7,0,38.9,1724,4.66,449,0,65.7,41888,70.6,19,1751,6758,1081,78.2,0,35532,61377,0,0,0,0,0,223,107,29.0,252,40.6,252,19,0,699,26.7,0,19.4,190,4.13,251,0,40.3,27922,69.8,38.5,219,1099,1073
2023-03-20 23:50:00,0,84.0,25806,54492,0,0,0,0,0,176,285,118,454,66.4,450,38.5,0,592,31.8,0,38.9,1937,4.27,450,0,65.7,41856,295,19,1961,7140,1870,84.0,0,36312,63103,0,0,0,0,0,224,112,27.7,254,41.4,254,19,0,696,25.7,0,19.4,202,4.13,253,0,40.3,20337,79.5,38.5,227,1135,1861
2023-03-20 23:52:00,0.389,74.1,27569,80952,0,0,0,0,62,177,287,119,455,66.4,447,750,0,590,31.6,0,38.5,1716,4.27,447,0,65.8,41823,3977,19,1740,6839,1071,74.1,0.389,58859,92992,0,0,0,0,152,222,113,27.7,255,42.5,250,470,0,698,25.5,0,19,180,4.13,249,0,40.3,20065,132,38.5,212,1135,1076
2023-03-20 23:54:00,0,79.3,35489,64882,0,0,0,0,0,175,290,136,453,65.8,432,38.5,0,589,32.0,0,38.5,1951,4.27,447,0,65.9,41889,287,19,1962,7201,1864,79.3,0,36320,64279,0,0,0,0,0,224,112,31.6,252,41.4,241,19,0,698,26.0,0,19,203,4.13,249,0,40.3,30044,75.0,38.5,228,1149,1861
2023-03-20 23:56:00,0,84.4,24478,53064,0,0,0,0.389,0.389,176,285,136,455,66.0,439,38.5,0,586,32.3,0,38.5,1946,4.27,449,0,66.1,41824,587,19,1969,7212,1867,84.4,0,36268,63568,0,0,0,0,0,224,111,31.6,255,41.4,249,19,0,701,26.2,0,19,204,4.13,251,0,40.6,19003,91.1,38.5,237,1144,1866
2023-03-20 23:58:00,0,76.0,33431,62597,0,0,0,0,0,176,285,130,456,66.7,451,38.5,0,589,32.4,0,38.5,1724,4.27,437,0,66.0,41917,372,19,1755,6818,1069,76.0,0,35538,63185,0,0,0,0,0,224,106,30.3,257,41.7,255,19,0,700,26.3,0,19,182,4.52,245,0,41.8,28776,87.1,38.5,219,1120,1071
2023-03-21 00:00:00,0,77.8,25746,54433,0,0,0,0,0,178,289,141,454,66.1,445,38.5,0,590,31.8,0,38.5,1951,4.27,439,0,66.1,41879,290,19,1964,7141,1872,77.8,0,36301,65367,0,0,0,0,0,224,118,32.9,255,41.4,249,19,0,699,25.7,0,19,205,4.13,247,0,41.7,20285,83.1,38.5,228,1145,1864
2023-03-21 00:02:00,0,75.3,32024,85700,0,0,0,0,62.0,176,289,124,440,65.9,448,752,0,591,31.8,0,38.5,1747,4.27,449,0,65.3,41943,299,19.0,1780,6782,1079,75.3,0,58936,89813,0,0,0,0,154,225,117,29.4,245,40.6,251,472,0,700,25.7,0,19.0,200,4.13,251,0,40.3,24529,88.2,38.5,242,1104,1069
2023-03-21 00:04:00,0,85.1,27424,67120,0,0,0.389,0,62,176,287,141,444,66.7,449,751,0.389,588,32.3,0,38.5,1948,4.27,447,0,65.3,41854,287,19,1974,7165,1885,85.1,0,46950,76217,0,0,0,0,154,225,110,37.9,255,41,259,472,0,701,26.2,0,19,210,4.13,249,0,39.9,20370,75.0,38.9,237,1137,1876
2023-03-21 00:06:00,0,82.2,23720,52233,0,0,0.389,0,0,177,288,130,456,66.4,455,38.5,0.389,587,32.3,0,38.5,1945,4.27,449,0,65.8,41791,1633,19,1962,7247,1879,82.2,0,36268,64288,0,0.389,0,0,0,223,116,30.3,261,41,254,19,0,700,26.2,0,19,191,4.13,251,0,40.3,18241,98.3,38.9,203,1171,1864
2023-03-21 00:08:00,0,81.1,32736,61871,0,0,0,0,0,176,284,125,453,65.8,455,38.5,0,585,32.3,0,38.5,1747,4.27,452,0,66.1,41883,1418,19,1782,6819,1079,81.1,0,35535,63602,0,0.389,0,0,0,223,111,29.0,252,40.6,255,19,0,697,26.2,0,19,162,4.13,254,0,41.4,28083,93.5,38.5,203,1135,1069
2023-03-21 00:10:00,0,76.0,25703,54323,0,0,0,0,0,178,285,119,454,66.1,447,38.5,0,585,32.3,0,38.5,1954,4.73,449,0,65.8,41860,287,19,2000,7151,1878,76.0,0,36282,64599,0,0,0,0,0,222,105,27.7,254,41,252,21.8,0,696,26.2,0,19,157,4.60,250,0,41,20253,75.3,38.5,208,1154,1864
2023-03-21 00:12:00,0,74.1,34676,88486,0,0,0,0,62,178,287,130,455,65.3,447,752,0,587,32.3,0,38.5,1722,4.97,447,0,65.5,42157,80.1,19,1750,6753,1079,74.1,0,59105,90034,0,0,0,0,151,224,108,30.3,255,40.6,256,475,0,699,26.2,0,19,157,4.83,249,0,41.5,27211,74.7,38.5,193,1113,1076
2023-03-21 00:14:00,0,74.5,28376,81721,0,0,0,0,62,180,293,119,452,65.0,450,752,0,587,32.3,0,38.5,1870,4.50,450,0,65.8,41908,224,19,1875,7067,1609,74.5,0,59400,92389,0,0,0,0,151,223,120,27.7,257,39.5,266,472,0,703,26.2,0,19,161,4.37,259,0,41.5,20370,78.0,38.5,186,1103,1602
2023-03-21 00:16:00,0,73.4,24646,53104,0,0,0,0,0,177,290,130,454,65.7,447,38.5,0,587,32.3,0,38.5,1947,4.27,447,0,65.4,41869,286,19,1952,7196,1870,73.4,0,36297,65044,0,0,0.389,0,0,223,112,30.3,254,40.6,251,19,0,701,26.2,0,19,152,4.13,254,0,41.4,19195,74.2,38.5,186,1113,1867
2023-03-21 00:18:00,0,79.3,33766,62846,0,0,0,0,0,179,284,136,454,66.0,449,38.5,0,585,32.3,0,38.5,1713,4.27,449,0,65.5,41916,79.8,19,1744,6735,1070,79.3,0,35555,63794,0,0,0,0.389,0,223,105,31.6,254,41,253,19,0,701,26.2,0,19,143,4.13,251,0,40.3,29118,75.5,38.5,188,1105,1075
2023-03-21 00:20:00,0,75.2,25339,53778,0,0,0,0,0,177,288,124,453,65.7,447,38.5,0,586,32.3,0,38.5,1914,4.73,451,0,65.7,41838,287,19,1927,7028,1866,75.2,0,36275,64353,0,0,0,0,0,223,115,29.0,252,41,252,19,0,701,26.2,0,19,160,4.60,254,0,40.6,19872,75.7,38.5,183,1081,1862
2023-03-21 00:22:00,0,76.0,36482,87180,0,0.389,0,0,0,177,292,124,455,65.3,451,38.5,0,584,32.6,0,38.5,1774,4.97,449,0,65.4,41909,152,19,1788,6861,1346,76.0,0,55660,86367,0,0,0,0,0,221,120,29.0,256,39.9,259,19,0,702,26.6,0,19,175,4.83,251,0,41,29668,76.6,38.5,191,1058,1339
2023-03-21 00:24:00,0,76.7,28077,81426,0,0,0,0,62,177,284,130,452,65.7,450,752,0,588,32.0,0,38.5,1771,4.73,449,0,65.8,41859,153,19,1808,6852,1346,76.7,0,59177,90729,0,0,0,0,153,223,107,30.3,251,40.3,259,472,0,699,26.0,0,19,166,4.60,251,0,40.6,20314,76.6,38.5,214,1145,1335
2023-03-21 00:26:00,0,77.1,24620,53196,0,0,0,0,0,178,283,118,454,65.7,447,38.9,0,589,32.3,0,38.5,1947,4.27,447,0,65.8,41848,287,19.4,1970,7212,1877,77.1,0,36304,63144,0,0,0,0,0,223,105,27.7,254,40.3,251,19,0,700,26.2,0,19,197,4.13,249,0,40.3,19141,73.9,38.5,225,1154,1866
2023-03-21 00:28:00,0,77.1,34706,64022,0.389,0,0,0,0,179,291,124,455,65.8,447,38.9,0,589,32.3,0,38.5,1721,4.27,447,0,66.1,41929,80.9,19.4,1738,6785,1080,77.1,0,35584,61489,0,0,0,0,0,221,118,29.0,255,40.6,250,19,0,698,26.2,0,19,199,4.13,249,0,40.6,30038,74.7,38.5,216,1133,1077
2023-03-21 00:30:00,0,76.3,24373,52901,0.389,0,0,0,0,177,290,130,455,65.8,448,38.5,0,589,31.8,0,38.5,1930,4.27,451,0,66.3,41827,297,19,1953,7108,1878,76.3,0,36286,63476,0,0,0,0,0,224,116,30.3,255,41,253,19.4,0,697,25.7,0,19,195,4.13,254,0,41,18899,79.9,38.5,231,1125,1867
2023-03-21 00:32:00,0,78.9,34258,67442,0,0,0,0,0,175,286,130,454,65.7,451,38.5,0,587,31.8,0,38.5,1871,4.27,448,0,65.8,41935,214,19,1905,7064,1610,78.9,0,39688,67496,0,0,0,0,0,225,107,30.3,254,41,255,19.4,0,701,25.7,0,19,195,4.13,250,0,40.3,28744,73.1,38.5,234,1134,1599
2023-03-21 00:34:00,0,77.8,28086,81498,0,0,0,0,62,175,294,124,455,65.7,436,751,0,588,32.3,0,38.5,1808,4.27,436,0,65.8,41842,153,19,1817,6886,1347,77.8,0,59128,91708,0.389,0,0,0,154,225,123,29.0,254,41.4,246,472,0,699,26.2,0,19,204,4.13,243,0.389,40.6,20316,76.6,38.5,218,1137,1337
2023-03-21 00:36:00,0,83.7,30528,59588,0,0,0,0,0,176,293,136,453,65.3,434,38.5,0,587,32.3,0,38.5,1957,4.27,436,0,65.9,41905,806,19.0,1983,7254,1876,83.7,0,36350,64639,0.389,0,0,0,0,224,121,31.6,252,40.3,243,19.0,0,701,26.2,0,19.0,201,4.14,243,0.389,41.0,25065,90.8,38.5,235,1156,1874
2023-03-21 00:38:00,0,84.0,25001,53604,0,0,0,0,0,177,283,130,457,65.4,448,38.5,0,585,32.3,0,38.5,1722,4.27,450,0,66.2,41874,599,19,1747,6800,1071,84.0,0,35526,61707,0,0,0,0,0,224,105,30.3,258,40.6,252,19,0,696,26.2,0,19,195,4.13,252,0,41.5,20322,90.5,38.5,222,1138,1078
