"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)"
2023-03-22 20:46:00,0,72.7,26060,56674,0,0,0,0,62,176,278,124,124,65.7,121,746,0,588,31.8,0,38.5,1773,4.27,128,0,66.1,41581,19,1840,6836,0,1338,72.7,0,38973,71694,0,0,0,0,153,223,116,29.0,34,41,34.4,467,0,700,25.7,0,19,157,4.13,30.3,0,42.1,20270,38.5,198,1071,0,1336
2023-03-22 20:48:00,0,79.6,23459,50809,0,0,0.389,0.389,0,178,276,124,129,65.8,121,38.5,0,585,31.8,0,38.5,1910,4.73,128,0,65.7,41557,19,1941,7134,0,1878,79.6,0,35976,69208,0,0,0,0,0,222,107,29.0,30.3,41,34.4,19,0,696,25.7,0,19,180,4.60,30.3,0,40.6,18052,38.5,218,1104,0,1873
2023-03-22 20:50:00,0,75.6,32683,60803,0,0,0.389,0.389,0,177,282,113,118,66.1,115,38.5,0,588,31.6,0,38.5,1792,4.97,122,0,65.8,41691,19,1798,6882,0,1347,75.6,0,35546,66938,0,0,0,0,0,224,113,26.3,27.7,40.6,27.7,19,0,695,25.5,0,19,190,4.83,34.0,0,40.6,27839,38.5,210,1144,0,1343
2023-03-22 20:52:00,0,73.8,25365,52915,0,0,0,0,0,176,273,119,124,66.1,116,38.5,0,587,31.6,0,38.5,1864,4.73,117,0,65.9,41637,19,1886,7099,0,1606,73.8,0,35758,67348,0,0,0,0,0,223,109,27.7,29.0,41,27.7,19,0,700,25.5,0,19,192,4.60,32.7,0,40.7,20242,38.5,215,1143,0,1597
2023-03-22 20:54:00,0,76.0,34860,87716,0,0,0,0,62.4,176,281,119,124,65.8,120,503,0,587,32.0,0,38.5,1864,4.27,117,0,65.4,41650,19,1886,7056,0,1608,76.0,0,58950,95597,0,0,0,0,152,224,123,27.7,29.0,41.8,29.0,375,0,699,26.0,0,19,200,4.13,27.7,0,40.6,27002,38.5,227,1126,0,1607
2023-03-22 20:56:00,0,77.8,26325,60823,0,0,0,0,62,180,280,130,129,65.7,126,503,0,590,32.3,0,38.5,1794,4.27,128,0,65.1,41561,19,1821,6916,0,1348,77.8,0,42267,74662,0,0,0,0,152,224,125,30.3,30.3,40.6,30.3,375,0,699,26.2,0,19,187,4.13,30.3,0,39.9,20279,38.5,225,1111,0,1336
2023-03-22 20:58:00,0,81.1,25424,52894,0,0,0,0,0,177,275,136,135,66.1,126,38.5,0,590,32.4,0,38.9,1937,4.27,128,0,66.1,41594,19,1950,7222,0,1875,81.1,0,36007,69119,0,0,0,0,0,223,111,31.6,31.6,41.7,30.9,19,0,696,26.0,0,19,184,4.13,30.3,0,40.6,20025,38.5,208,1142,0,1859
2023-03-22 21:00:00,0,74.5,34851,62932,0,0,0,0,0,178,271,124,129,66.1,116,38.5,0,590,31.8,0,38.5,1786,4.27,128,0,66.1,41709,19,1801,6895,0,1340,74.5,0,35545,67770,0,0,0,0,0,224,103,29.0,30.3,41.7,27.7,19,0,697,25.7,0,19,151,4.13,30.3,0,41.7,30010,38.5,175,1105,0,1336
2023-03-22 21:02:00,0.389,80.4,24039,51344,0,0,0,0,0,179,272,124,123,65.7,121,38.5,0,591,32.0,0,38.5,1870,4.27,122,0,65.4,41627,19,1896,7055,0,1601,80.4,0.389,35749,68599,0,0,0,0,0,222,103,29.0,29.0,41,29.0,19,0,698,26.0,0,19,162,4.13,29.0,0,41,18909,38.5,194,1106,0,1601
2023-03-22 21:04:00,0.389,74.5,36472,89579,0,0,0,0,62,178,283,130,129,65.8,126,577,0,590,32.3,0,38.5,1850,4.27,128,0,65.7,41700,19,1879,7057,0,1613,74.5,0.389,59182,95791,0,0,0,0.389,152,223,120,30.3,30.3,40.6,30.3,391,0,696,26.2,0,19,174,4.13,30.3,0,41.7,28596,38.5,200,1119,0,1608
2023-03-22 21:06:00,0,81.8,26861,65343,0,0.389,0,0,62,176,279,142,140,65.8,137,577,0,589,32.3,0,38.5,1878,4.27,132,0,65.3,41634,19,1892,7125,0,1617,81.8,0,46240,78584,0,0,0,0.389,152,224,112,32.9,32.9,40.6,32.9,391,0,699,26.2,0,19.4,202,4.13,31.6,0,40.6,20203,38.5,231,1148,0,1602
2023-03-22 21:08:00,0,86.3,28747,56489,0.389,0.389,0,0,0,176,277,142,135,66.4,132,38.9,0,588,31.8,0,38.5,1872,4.27,139,0,65.7,41622,19.0,1892,7090,0,1616,86.3,0,35774,67524,0,0,0,0,0,223,110,32.9,31.6,41.4,31.6,19.0,0,698,25.7,0,19.4,198,4.14,32.9,0.389,40.7,23613,38.5,221,1108,0.389,1603
2023-03-22 21:10:00,0,83.7,25143,52564,0.389,0,0,0,0,178,279,136,135,66.1,126,38.9,0,591,31.6,0,38.5,1804,4.27,128,0,66.1,41576,19,1819,6890,0,1340,83.7,0,35466,65833,0,0.389,0,0,0,223,117,31.6,31.6,40.6,30.3,19,0,699,25.5,0,19,188,4.13,30.3,0.389,41.4,20266,38.5,206,1134,0.389,1336
2023-03-22 21:12:00,0,80.4,23196,50457,0,0,0,0,0,176,277,141,135,65.8,132,38.5,0,591,31.6,0,38.5,1889,4.27,133,0,66.1,41593,19,1902,7049,0,1606,80.4,0,35727,66681,0,0.389,0,0,0,223,107,32.9,31.6,40.3,31.6,19,0,697,25.5,0,19,171,4.13,31.6,0,41,18045,38.5,188,1100,0,1602
2023-03-22 21:14:00,0,77.1,35986,88751,0,0,0,0,62,177,276,130,135,65.8,132,632,0,587,31.6,0,38.5,1932,4.27,133,0,66.2,41696,19,1959,7147,0,1876,77.1,0,59177,96163,0,0,0,0,151,223,111,30.3,31.6,41,31.6,418,0,699,25.5,0,19,168,4.52,31.6,0,41,27835,38.5,202,1142,0,1872
2023-03-22 21:16:00,0,73.4,26897,68941,0,0,0,0,62,177,277,118,123,66.1,116,632,0,590,31.6,0,38.5,1807,4.27,116,0,65.7,41581,19.4,1822,6922,0.389,1346,73.4,0,49396,81954,0,0,0,0,151,223,115,27.7,29.0,41.7,27.7,418,0,698,25.5,0,19,169,4.13,27.7,0,40.6,20153,38.5,189,1096,0,1335
2023-03-22 21:18:00,0,77.1,32102,59933,0,0,0,0,0,178,280,124,124,66.1,121,38.5,0,583,31.6,0,38.5,1852,4.27,122,0,66.0,41603,19,1873,7035,0,1609,77.1,0,35739,68390,0.389,0,0,0,0,224,112,29.0,29.4,41,29.0,19,0,698,25.5,0,19,156,4.13,29.0,0,40.6,26991,38.5,166,1069,0,1600
2023-03-22 21:20:00,0,83.3,25165,52516,0,0,0,0,0,180,273,119,129,65.7,126,38.5,0,583,31.6,0.389,38.5,1766,4.27,121,0.389,65.3,41585,19,1797,6877,0,1340,83.3,0,35462,66782,0,0,0,0,0,221,109,27.7,30.3,40.3,30.7,19,0,699,25.5,0,19,163,4.13,29.0,0,39.9,20291,38.5,187,1113,0,1337
2023-03-22 21:22:00,0,79.6,25141,52624,0,0,0,0,0,180,274,124,124,66.1,121,38.5,0.389,592,31.6,0,38.5,1858,4.27,122,0,66.5,41967,19,1888,7113,0,1606,79.6,0,36085,66352,0,0,0,0,0,221,107,29.0,29.0,40.6,29.0,19,0,701,25.5,0,19,193,4.13,29.0,0,41.8,20005,38.5,224,1139,0,1600
2023-03-22 21:24:00,0,70.5,38158,90979,0,0,0,0,62,180,284,136,135,66.1,126,686,0,590,31.6,0,38.5,1938,4.27,133,0,66.5,41656,19,1952,7117,0,1874,70.5,0,59190,98435,0,0,0,0,151,222,116,31.6,31.6,41,30.3,445,0,697,25.5,0,19,218,4.13,31.6,0,41.8,29978,38.9,227,1075,0,1868
2023-03-22 21:26:00,0,76.7,26080,71657,0,0,0,0,62,180,279,124,129,65.7,120,686,0,587,31.6,0,38.5,1804,4.27,128,0,65.7,41535,19,1821,6858,0,1336,76.7,0,52676,93213,0,0,0,0,151,223,116,33.9,30.3,40.6,29.0,444,0,701,25.5,0,19,199,4.13,30.3,0,40.6,18975,38.5,212,1097,0,1342
2023-03-22 21:28:00,0,80.7,33846,62028,0,0,0,0,0,179,280,130,129,66.0,121,38.5,0,590,31.6,0,38.5,1863,4.27,128,0,65.7,41676,19,1895,7109,0,1606,80.7,0,35799,72090,0,0,0.389,0,0,222,112,35.2,30.3,40.3,29.0,19,0,698,25.5,0.389,19,188,4.13,30.3,0,41,28741,38.5,233,1178,0,1601
2023-03-22 21:30:00,0,77.1,25125,52605,0,0,0,0,0,179,280,124,117,66.4,120,38.5,0,589,31.8,0,38.5,1803,4.27,122,0,66.1,41601,19,1822,6904,0,1344,77.1,0,35481,72523,0,0,0.389,0,0,222,111,29.0,27.7,41.4,29.0,19,0,700,25.7,0.389,19,205,4.13,29.0,0,41.4,20256,38.5,230,1134,0,1334
2023-03-22 21:32:00,0,76.4,29297,57087,0,0,0,0,0,179,277,136,129,66.4,126,38.5,0,590,31.8,0,38.5,1823,4.27,128,0,65.7,41665,19.0,1820,6932,0,1349,76.4,0,35528,69548,0,0,0,0,0.389,223,115,31.6,30.3,41.0,30.3,19.0,0,700,25.7,0,19.0,223,4.13,30.3,0,40.3,24445,38.5,226,1111,0,1337
2023-03-22 21:34:00,0,80.0,28531,80646,0,0,0,0,62,180,278,136,134,66.1,126,740,0,588,31.6,0,38.5,1932,4.50,133,0,65.7,41613,19,1953,7191,0,1879,80.0,0,59120,96607,0,0,0,0,153,222,110,32.0,36.5,40.6,35.2,471,0,697,25.5,0,19,198,4.37,32.0,0,40.6,20316,38.5,222,1130,0,1861
2023-03-22 21:36:00,0,85.5,25474,74625,0,0,0,0,62,179,275,124,124,66.1,121,740,0,590,31.6,0,38.5,1809,4.50,122,0,66.0,41586,19,1826,7010,0,1349,85.5,0,56041,94321,0,0,0,0,153,223,105,29.4,29.0,40.6,33.9,471,0,699,25.5,0,19,195,4.37,29.4,0,40.6,18014,38.5,225,1139,0,1340
2023-03-22 21:38:00,0,84.8,32880,61030,0,0,0,0,0,178,280,130,130,66.1,121,38.5,0,588,32.0,0,38.5,1884,4.73,121,0,65.7,41671,19,1896,7118,0,1610,84.8,0,35803,68588,0,0,0,0,0,224,119,30.3,30.3,41,29.0,19,0,701,26.0,0,19,212,4.60,29.0,0,41.4,27751,38.5,228,1139,0,1601
2023-03-22 21:40:00,0,78.2,25283,52851,0,0,0,0,0,179,274,124,124,66.1,126,38.5,0,588,32.3,0,38.5,1872,5.36,117,0,65.7,41621,19,1884,6997,0,1603,78.2,0,35738,68712,0,0,0,0,0,223,106,29.0,29.0,40.6,30.3,19,0.389,699,26.2,0,19,206,4.83,32.6,0,41,20159,38.5,224,1125,0,1600
2023-03-22 21:42:00,0,78.2,31804,59822,0,0,0,0,0,178,273,130,135,66.1,126,38.5,0,590,32.0,0,38.5,1826,4.97,133,0,65.8,41704,19,1846,6943,0,1338,78.2,0,35547,71151,0,0,0,0,0,222,103,30.3,31.6,41.4,30.3,19,0,697,26.0,0,19,201,4.83,31.6,0,41,26947,38.5,225,1125,0,1341
2023-03-22 21:44:00,0,77.8,28526,80938,0,0,0,0,62,178,276,130,129,65.7,120,752,0,588,32.0,0,38.5,1950,4.50,128,0,65.7,41642,19,1966,7271,0,1871,77.8,0,59350,99001,0,0,0,0,152,222,118,30.3,30.3,40.6,29.0,471,0,699,26.0,0,19,202,4.37,30.3,0,40.3,20309,38.5,226,1178,0,1865
2023-03-22 21:46:00,0,78.2,27735,79981,0,0,0,0,62,179,282,119,118,65.6,116,752,0,585,32.3,0,38.5,1814,4.27,122,0,65.7,41630,19,1875,6909,0,1347,78.2,0,58835,98489,0,0,0,0,152,222,119,27.7,27.7,40.6,27.7,471,0,702,26.2,0,19,205,4.13,29.0,0,40.3,20047,38.5,245,1111,0,1335
2023-03-22 21:48:00,0,76.3,35153,63346,0,0,0,0.389,0.389,179,278,112,112,65.7,109,38.5,0,585,32.0,0,38.5,1878,4.50,111,0,65.7,41680,19,1899,7104,0,1610,76.3,0,35812,69750,0,0,0,0,0,223,108,26.3,26.3,40.6,26.3,19,0,703,26.0,0,19,205,4.37,26.3,0,41.8,30047,38.5,229,1117,0,1600
2023-03-22 21:50:00,0,80,24402,51798,0,0,0.389,0,0,177,276,124,118,66.1,126,38.5,0,581,31.6,0,38.5,1873,4.97,117,0,65.7,41604,19,1887,7093,0,1603,80,0,35733,67867,0,0,0,0,0,224,110,29.0,27.7,41,30.3,19,0,700,25.5,0,19,192,4.83,27.7,0,41.4,19274,38.5,216,1132,0,1602
2023-03-22 21:52:00,0,73.0,33826,61967,0,0,0.389,0,0,178,281,136,140,66.1,126,38.5,0,590,31.6,0,38.5,1808,4.97,128,0,65.8,41688,19,1833,6986,0,1334,73.0,0,35531,70223,0,0,0,0,0,224,112,31.6,32.9,40.6,30.3,19,0,698,25.5,0,19,200,4.83,30.3,0,40.3,28976,38.5,228,1146,0,1333
2023-03-22 21:54:00,0,76.3,28213,80506,0,0,0,0,62,180,278,124,129,66.5,126,751,0,590,31.6,0,38.5,1875,4.50,128,0,65.8,41651,19,1900,7077,0,1604,76.3,0,59077,103305,0,0,0,0,152,224,108,29.0,30.3,41.8,30.3,471,0,698,25.5,0,19,205,4.37,30.3,0,40.3,20253,38.5,232,1141,0,1605
2023-03-22 21:56:00,0,75.6,26511,78683,0,0,0,0,62,178,277,124,134,65.5,126,751,0,590,32.0,0,38.5,1806,4.27,122,0,65.8,41622,19,1822,6915,0,1345,75.6,0,58798,104258,0,0,0,0,152,224,110,29.0,31.6,40.3,30.3,471,0,696,25.5,0,19,203,4.13,29.0,0,40.6,18818,38.5,236,1116,0,1336
2023-03-22 21:58:00,0.389,77.0,29160,56954,0,0,0,0,0,177,282,130,129,65.4,126,38.5,0,589,32.3,0,38.9,1880,4.27,128,0,65.7,41688,19.0,1889,7062,0,1611,77.0,0.389,35794,70026,0,0,0,0,0,225,112,30.3,30.3,40.6,30.3,19.0,0,698,25.9,0,19.0,204,4.13,30.3,0,41.0,24043,38.5,219,1113,0,1598
2023-03-22 22:00:00,0.389,71.9,23507,50873,0,0,0,0,0,177,278,124,124,65.8,121,38.5,0,587,31.6,0,38.9,1863,4.27,127,0,66.5,41610,19,1893,6995,0,1610,71.9,0.389,35747,67942,0,0,0,0,0,225,117,29.0,29.0,41,29.0,19,0,700,25.5,0,19,195,4.13,30.3,0,41.4,18355,38.5,228,1095,0,1597
2023-03-22 22:02:00,0,74.9,32981,61070,0,0.389,0,0,0,177,274,130,129,65.7,126,38.5,0,590,31.6,0,38.5,1841,4.27,122,0,66.8,41691,19,1871,6916,0,1347,74.9,0,35550,71362,0,0,0,0,0,223,105,30.3,30.3,40.3,30.3,19,0,698,25.5,0,19,209,4.13,29.0,0,41.7,28138,38.5,250,1129,0,1336
2023-03-22 22:04:00,0,78.9,28198,80401,0,0,0,0,62,178,280,124,124,65.6,121,752,0,589,32.0,0,38.5,1872,4.50,122,0,66.4,41668,19,1896,7033,0,1608,78.9,0,59077,98920,0,0,0,0,154,223,114,29.0,29.0,40.6,29.0,472,0,699,26.0,0,19.4,175,4.37,29.0,0,41.7,20240,38.5,214,1096,0,1611
2023-03-22 22:06:00,0,80,35470,89706,0.389,0,0,0,62,180,281,124,118,66.1,120,752,0,587,32.3,0,38.5,2826,4.97,117,0,66.1,41612,19,1820,19652,0,3300,80,0,58766,116511,0,0,0,0,154,221,117,29.0,27.7,40.6,29.0,472,0,699,26.2,0,19,283,4.83,27.7,0,41,27790,38.5,220,2339,0,1480
2023-03-22 22:08:00,0,74.9,25949,54927,0,0,0,0,0,180,280,130,129,66.1,126,38.5,0,590,32.0,0,38.5,2904,4.73,128,0,65.3,41548,19,1891,19928,0,4097,74.9,0,36220,86716,0,0,0,0.389,0,221,116,30.3,30.3,40.6,30.3,19,0,698,26.0,0,19,292,4.60,30.3,0,39.9,20293,38.5,228,2347,0,2263
2023-03-22 22:10:00,0,76.3,22590,49877,0,0,0,0,0,176,274,129,128,66.1,126,38.5,0,592,31.6,0,38.5,1943,4.27,128,0,65.0,41561,19,1965,7190,0,1880,76.3,0,35974,69850,0,0,0,0,0,223,106,30.3,30.3,41,30.3,19,0,696,25.5,0,19,203,4.13,30.3,0,40.3,17187,38.5,229,1141,0,1864
2023-03-22 22:12:00,0,81.8,31980,60592,0,0,0,0,0,179,15728,130,129,66.0,126,36.8,0,588,31.6,0,38.5,2313,4.27,128,0,65.4,41614,19,2072,8541,0,1690,81.8,0,35568,89870,0,0,0,0,0,224,654,30.3,30.3,41,30.3,17.9,0,699,25.5,0,19,225,4.52,30.3,0.389,40.6,27036,38.5,230,1200,0.389,1429
2023-03-22 22:14:00,0,73.8,27989,80791,0,0,0,0,62,179,15600,130,123,66.0,126,749,0,587,31.6,0,38.5,2375,4.27,121,0,66.1,41593,19,2145,8683,0,1954,73.8,0,59095,118922,0,0,0,0,151,223,599,35.2,29.0,41.4,30.3,470,0,701,25.5,0,19,204,4.13,29.0,0,41,19948,38.5,217,1203,0,1696
2023-03-22 22:16:00,0,75.2,37349,90330,0,0,0,0,62,177,287,124,124,65.7,121,751,0,592,31.6,0.389,38.5,1805,4.27,122,0.389,66.1,41684,19,1829,6914,0.389,1354,75.2,0,58829,99583,0,0.389,0,0,151,223,119,29.0,29.0,41.7,29.0,471,0,696,25.5,0,19,192,4.13,29.0,0,40.6,29686,38.5,222,1118,0,1350
2023-03-22 22:18:00,0,76.3,25169,52654,0,0,0,0,0,176,282,119,118,65.7,116,38.5,0,590,31.6,0.389,38.5,1811,4.27,121,0.389,66.4,41591,19.4,1831,6940,0.389,1348,76.3,0,35476,67795,0,0.389,0,0,0,223,109,27.7,27.7,40.3,28.0,19,0,699,25.5,0,19,202,4.13,29.0,0,41.4,20309,38.5,231,1122,0,1335
2023-03-22 22:20:00,0,78.2,24515,51979,0,0,0,0,0,175,274,130,124,65.3,127,38.5,0,585,31.6,0,38.5,1933,4.27,122,0,66.4,41576,19.4,1949,7210,0,1871,78.2,0,35977,68821,0,0,0,0,0,225,111,30.3,29.0,40.3,30.7,19,0,698,25.5,0,19,194,4.13,29.0,0,41,19135,38.5,228,1150,0,1862
2023-03-22 22:22:00,0,76.3,28881,56588,0,0,0,0,0,177,281,124,124,65.4,121,38.5,0,587,31.9,0,38.5,1790,4.27,128,0,66.1,41611,19.0,1798,6955,0,1345,76.3,0,35482,69242,0.389,0,0,0,0,222,119,29.0,34.3,40.3,29.0,19.0,0,700,25.9,0,19.0,193,4.13,30.3,0,41.4,24028,38.5,211,1098,0,1338
2023-03-22 22:24:00,0,76.3,26369,78600,0,0,0,0,62,180,275,130,129,65.4,126,752,0,590,31.6,0,38.5,1876,4.73,117,0,65.8,41579,19,1885,7007,0,1616,76.3,0,59154,98387,0.389,0,0,0,152,222,107,30.3,35.6,40.3,35.2,473,0,698,25.5,0,19,212,4.60,27.7,0,40.3,18399,38.5,223,1090,0,1608
2023-03-22 22:26:00,0,76.7,36178,89139,0,0,0,0,62,177,275,130,135,65.0,126,752,0.389,589,31.6,0,38.5,1853,4.97,128,0,65.7,41690,19,1874,6995,0,1613,76.7,0,59244,98416,0,0,0,0,152,223,110,30.3,31.6,39.9,30.3,473,0,699,25.5,0,19,191,4.83,30.3,0,40.6,28258,38.9,220,1098,0,1604
2023-03-22 22:28:00,0,80,25143,52634,0,0,0,0,0,178,277,124,123,65.3,121,38.5,0,589,31.8,0,38.5,1810,4.73,128,0,65.7,41572,19,1827,6904,0,1343,80,0,35463,68424,0,0,0.389,0,0,223,106,29.0,29.0,40.6,29.0,19,0,702,25.7,0,19,205,4.60,35.2,0,41.4,20270,38.5,229,1131,0,1332
2023-03-22 22:30:00,0,76.4,29687,57572,0,0,0,0,0,176,283,119,118,66.1,116,38.5,0,589,31.9,0,38.5,1946,4.27,122,0,65.3,41617,19.0,1960,7141,0,1874,76.4,0,36012,70020,0,0,0,0,0,225,123,27.7,27.7,41.0,27.7,19.0,0,701,25.8,0,19.0,213,4.13,33.9,0,40.6,24305,38.5,231,1179,0,1865
2023-03-22 22:32:00,0,72.7,25163,52623,0,0,0,0,0,178,275,130,128,66.1,126,38.5,0,589,32.3,0,38.5,1795,4.27,121,0,65.3,41608,19,1808,6877,0,1349,72.7,0,35469,69578,0,0,0,0,0,223,112,30.3,30.3,40.6,30.3,19,0,698,26.2,0,19,194,4.13,29.0,0,40.3,20292,38.5,210,1124,0,1348
2023-03-22 22:34:00,0,75.6,24540,75631,0,0,0,0,0,176,270,130,135,65.3,126,38.5,0,590,31.8,0,38.5,1863,4.27,128,0,66.1,41628,19,1896,7038,0,1611,75.6,0,57636,97379,0,0,0,0,0,224,106,30.3,31.6,39.9,30.3,19,0,698,25.7,0.389,19,196,4.13,30.7,0,41,17299,38.5,233,1139,0,1601
2023-03-22 22:36:00,0,82.2,35043,88018,0,0,0,0,62,176,279,130,124,65.7,126,752,0,590,31.6,0,38.5,1879,4.27,121,0,66.1,41721,19,1903,7106,0,1612,82.2,0,59295,97851,0,0,0,0,153,224,113,30.3,29.0,40.3,30.3,472,0,696,25.5,0,19,208,4.13,29.0,0,41,27100,38.5,238,1119,0,1602
2023-03-22 22:38:00,0,76.3,24880,52259,0,0,0,0,0,178,278,124,124,65.7,126,38.5,0,591,31.6,0,38.5,1805,4.27,122,0,65.7,41575,19,1817,6973,0,1346,76.3,0,35460,67826,0,0,0,0,0.389,225,117,29.4,29.0,40.6,30.3,19,0,698,25.5,0,19,191,4.13,29.0,0,40.3,20001,38.5,216,1112,0,1340
2023-03-22 22:40:00,0,74.5,33049,61139,0,0,0,0,0,179,278,130,124,65.7,121,38.5,0,589,31.6,0,38.5,1944,5.12,122,0,65.7,41629,19,1955,7177,0,1873,74.5,0,36020,67508,0,0,0,0,0,222,115,30.7,29.0,40.3,29.0,19,0.389,700,25.5,0,19,203,4.60,29.0,0,41,27678,38.5,217,1160,0,1863
2023-03-22 22:42:00,0,79.3,25153,52683,0,0,0,0,0,179,276,124,124,65.7,115,38.5,0,586,32.0,0,38.5,1804,5.36,117,0,66.1,41603,19,1829,6938,0,1346,79.3,0,35476,66678,0,0,0,0,0,222,107,29.0,29.0,40.3,27.7,19,0.389,700,26.0,0,19,208,4.83,27.7,0,41.4,20285,38.5,238,1155,0,1343
2023-03-22 22:44:00,0,80,26788,74334,0,0,0,0,0,178,281,124,124,65.7,116,38.5,0,586,32.0,0,38.5,1875,4.50,122,0,65.8,41568,19,1896,7083,0,1612,80,0,54200,86970,0,0,0,0,0,222,117,29.0,29.0,40.6,27.7,19,0,702,26.0,0,19,202,4.37,29.0,0,41.8,19884,38.5,228,1137,0,1605
2023-03-22 22:46:00,0,75.2,37932,91150,0,0,0.389,0,62,178,271,118,117,66.0,121,751,0,589,32.3,0,38.5,1867,4.27,122,0,65.8,41682,19,1920,6984,0,1614,75.2,0,59157,91413,0,0,0,0,151,223,102,27.7,27.7,41.4,29.0,472,0,700,26.2,0,19,199,4.13,29.0,0,41.7,30004,38.5,234,1103,0,1602
2023-03-22 22:48:00,0,77.4,24300,51899,0,0,0.389,0,0,179,276,124,124,65.7,121,38.5,0,588,32.3,0,38.5,1801,4.27,122,0,66.1,41612,19,1823,6959,0,1349,77.4,0,35479,60919,0,0,0,0,0,223,107,29.0,29.0,40.6,29.0,19,0,698,26.2,0,19,197,4.13,29.0,0,41.4,19416,38.5,228,1102,0,1339
2023-03-22 22:50:00,0,81.1,34321,62432,0,0,0,0,0,176,276,124,123,65.3,121,38.5,0,585,31.8,0,38.5,1870,4.73,122,0,65.8,41674,19,1891,7037,0,1613,81.1,0,35804,60894,0,0,0,0,0,225,107,29.0,29.0,39.9,29.0,19,0,698,25.7,0,19,195,4.60,29.0,0,41,29189,38.5,222,1111,0,1615
2023-03-22 22:52:00,0,76.7,25153,52578,0,0,0,0,0,178,277,119,124,66.7,126,38.5,0,589,31.6,0,38.5,1797,4.97,122,0,66.1,41611,19,1809,6960,0,1347,76.7,0,35481,60522,0,0,0,0,0,222,113,27.7,29.0,41.4,30.3,19,0,698,25.5,0,19,174,4.83,29.0,0,41.4,20272,38.5,189,1117,0,1359
2023-03-22 22:54:00,0,74.9,25745,69996,0,0,0,0.389,0.389,178,281,130,129,66.7,121,38.5,0,588,31.6,0,38.5,1871,4.97,127,0,65.8,41638,19,1893,7023,0,1611,74.9,0,51344,79527,0,0,0,0,0,223,114,30.3,30.3,41.4,29.0,19,0,699,25.5,0,19,165,4.83,30.3,0,40.6,19133,38.5,191,1097,0,1602
2023-03-22 22:56:00,0,80.0,32266,84964,0,0,0,0,62.0,178,277,124,129,65.7,115,751,0,589,31.6,0,38.5,1936,4.96,122,0,65.7,41636,19.0,1967,7146,0,1879,80.0,0,59462,89691,0,0,0,0,152,225,114,29.0,30.3,40.6,27.6,472,0,699,25.5,0,19.0,186,4.83,29.0,0,40.3,24061,38.5,229,1116,0,1867
2023-03-22 22:58:00,0,78.9,23485,50891,0,0,0,0,0,178,275,136,129,65.3,132,38.5,0,592,31.6,0,38.5,1806,4.73,121,0,65.8,41632,19,1829,6943,0,1348,78.9,0,35499,60267,0,0,0,0,0,223,111,31.6,30.3,39.9,31.6,19,0,696,25.5,0,19,211,4.60,29.0,0,40.6,18603,38.5,231,1122,0,1338
2023-03-22 23:00:00,0,78.5,33462,61554,0,0,0,0,0,176,277,136,129,65.7,126,38.5,0,593,31.6,0,38.5,1875,4.27,128,0,66.1,41699,19,1894,7014,0,1609,78.5,0,35818,60704,0,0,0,0,0,224,109,31.6,30.3,41.0,30.3,19,0,696,25.5,0,19,209,4.13,30.3,0,40.6,28349,38.5,220,1084,0,1597
