"Time","Transmit Total","Receive Total"
2023-03-21 08:48:00,680923,563187
2023-03-21 08:50:00,608745,486542
2023-03-21 08:52:00,633156,485443
2023-03-21 08:54:00,552460,444830
2023-03-21 08:56:00,647852,554626
2023-03-21 08:58:00,990319,894121
2023-03-21 09:00:00,830431,716031
2023-03-21 09:02:00,577788,454081
2023-03-21 09:04:00,555422,455850
2023-03-21 09:06:00,632871,489200
2023-03-21 09:08:00,625198,490584
2023-03-21 09:10:00,668444,571827
2023-03-21 09:12:00,584508,462535
2023-03-21 09:14:00,555746,459337
2023-03-21 09:16:00,588051,466910
2023-03-21 09:18:00,560342,450254
2023-03-21 09:20:00,656051,560059
2023-03-21 09:22:00,627218,492826
2023-03-21 09:24:00,605310,486840
2023-03-21 09:26:00,659902,504753
2023-03-21 09:28:00,590657,469467
2023-03-21 09:30:00,660897,564690
2023-03-21 09:32:00,666779,537832
2023-03-21 09:34:00,550228,454169
2023-03-21 09:36:00,588350,467759
2023-03-21 09:38:00,586762,473934
2023-03-21 09:40:00,670231,564329
2023-03-21 09:42:00,716935,581017
2023-03-21 09:44:00,592227,473428
2023-03-21 09:46:00,575140,455329
2023-03-21 09:48:00,578971,473307
2023-03-21 09:50:00,606405,506629
2023-03-21 09:52:00,675035,561119
2023-03-21 09:54:00,557567,461555
2023-03-21 09:56:00,582442,462369
2023-03-21 09:58:00,585287,483832
2023-03-21 10:00:00,571695,463688
2023-03-21 10:02:00,920809,824394
2023-03-21 10:04:00,909821,800673
2023-03-21 10:06:00,593866,474708
2023-03-21 10:08:00,593764,494804
2023-03-21 10:10:00,564071,458375
2023-03-21 10:12:00,638412,503489
2023-03-21 10:14:00,675305,585322
2023-03-21 10:16:00,609866,488570
2023-03-21 10:18:00,571957,477743
2023-03-21 10:20:00,561052,450491
2023-03-21 10:22:00,566363,459344
2023-03-21 10:24:00,676715,566538
2023-03-21 10:26:00,651373,540512
2023-03-21 10:28:00,575043,481113
2023-03-21 10:30:00,558272,450565
2023-03-21 10:32:00,566630,468640
2023-03-21 10:34:00,651201,545090
2023-03-21 10:36:00,716629,586657
