"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0b50fe0be417)","Transmit Total (lxc0c76d1cbcf21)","Transmit Total (lxc1b365d1aeffb)","Transmit Total (lxc212dabdd3101)","Transmit Total (lxc2261ca0283f4)","Transmit Total (lxc259e871f6d0c)","Transmit Total (lxc291281b603ac)","Transmit Total (lxc35e9bc295a0c)","Transmit Total (lxc4550613e5de3)","Transmit Total (lxc4cf70bf74cce)","Transmit Total (lxc4ff33ab70345)","Transmit Total (lxc578068b371f4)","Transmit Total (lxc8224a39e8700)","Transmit Total (lxc8adbeb750e3f)","Transmit Total (lxc953e6e46c070)","Transmit Total (lxc95f308cab6d1)","Transmit Total (lxc9a229b32004d)","Transmit Total (lxc9c1a42b5409e)","Transmit Total (lxc9fecc55a4ec6)","Transmit Total (lxc_health)","Transmit Total (lxca8909a38a5c3)","Transmit Total (lxcaefae006e0ae)","Transmit Total (lxcbaae61bb59f9)","Transmit Total (lxcbe46e8f92045)","Transmit Total (lxcc98ddd4e021a)","Transmit Total (lxccf80711784ca)","Transmit Total (lxce1132a8b1efa)","Transmit Total (lxcee0aa8190d09)","Transmit Total (lxcee90dc48a2db)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0b50fe0be417)","Receive Total (lxc0c76d1cbcf21)","Receive Total (lxc1b365d1aeffb)","Receive Total (lxc212dabdd3101)","Receive Total (lxc2261ca0283f4)","Receive Total (lxc259e871f6d0c)","Receive Total (lxc291281b603ac)","Receive Total (lxc35e9bc295a0c)","Receive Total (lxc4550613e5de3)","Receive Total (lxc4cf70bf74cce)","Receive Total (lxc4ff33ab70345)","Receive Total (lxc578068b371f4)","Receive Total (lxc8224a39e8700)","Receive Total (lxc8adbeb750e3f)","Receive Total (lxc953e6e46c070)","Receive Total (lxc95f308cab6d1)","Receive Total (lxc9a229b32004d)","Receive Total (lxc9c1a42b5409e)","Receive Total (lxc9fecc55a4ec6)","Receive Total (lxc_health)","Receive Total (lxca8909a38a5c3)","Receive Total (lxcaefae006e0ae)","Receive Total (lxcbaae61bb59f9)","Receive Total (lxcbe46e8f92045)","Receive Total (lxcc98ddd4e021a)","Receive Total (lxccf80711784ca)","Receive Total (lxce1132a8b1efa)","Receive Total (lxcee0aa8190d09)","Receive Total (lxcee90dc48a2db)"
2023-03-11 18:06:00,0,9612,17583,64570,0,455,1687,123,66396,221,32.1,87.2,0,122,150,434,4.77,404,0,66.8,161,351,1713,210,31.9,1796,15969,6595,0,155,0,66.1,0,76.5,9612,0,17126,73449,0,254,148,20.9,2361,222,22.2,66.9,0,20.9,562,245,5.20,583,0,41.4,93.9,394,183,229,25.8,2167,15904,1044,0,136,0,40.6,0,3569
2023-03-11 18:08:00,0,11348,41258,107551,0,466,1887,123,66531,225,32.9,87.2,0,121,20589,448,5.43,404,0,66.1,166,412,1891,211,32.6,1978,15959,7024,0.389,155,0,65.7,0,121,11348,0,39001,99185,0,260,169,20.9,2358,228,23.5,67.3,0,20.9,22907,253,6.19,583,0,40.6,99.3,485,182,229,26.6,2276,15900,1044,0,135,0,40.3,0,3609
2023-03-11 18:10:00,0,10401,42462,108409,0,469,1817,140,66473,222,32.2,87.2,0,138,22141,446,3.93,404,0,66.1,157,460,1829,213,32.0,1889,15951,6916,0,154,0,65.7,0,122,10401,0,39610,99780,0,262,174,23.8,2362,228,22.4,66.9,0,23.8,24627,251,4.32,582,0,40.6,88.1,566,199,229,26.0,2171,15891,1055,0,135,0,40.3,0,3610
2023-03-11 18:12:00,0,11048,18165,66017,0,468,1741,129,66462,220,32.2,87.2,0,122,172,449,3.27,404,0,66.8,161,351,1758,212,32.3,1895,15973,6675,0,154,0,66.1,0,76.8,11048,0,18551,75389,0,261,145,21.9,2369,226,22.1,66.9,0,21.3,576,260,3.27,583,0,41.4,99.6,390,172,229,26.2,2301,15921,1012,0,135,0,40.6,0,3540
2023-03-11 18:14:00,0,11687,19256,75492,0,466,1891,129,66558,224,32.1,86.5,0,128,175,449,3.93,400,0,66.1,164,380,1905,211,31.7,1981,15968,7114,0,158,0,66.1,0,77.7,11687,0,19202,76937,0,260,156,21.9,2365,227,22.7,65.5,0,21.9,577,255,4.36,580,0,41,97.3,439,185,229,25.6,2290,15907,1062,0,137,0,41.4,0,3540
2023-03-11 18:16:00,0,8756,17573,64871,0,467,1681,118,66399,222,32.9,85.8,0,116,176,445,6.84,404,0,66.1,164,356,1719,210,32.6,1800,15969,6662,0,155,0,65.8,0,77.1,8756,0,16272,72578,0,261,168,20.0,2360,223,22.8,64.7,0,20.0,573,249,7.31,583,0,41.4,97.2,401,187,229,26.6,2174,15903,1033,0,135,0,41,0.389,3599
2023-03-11 18:18:00,0,11064,36839,92680,0,468,1871,112,66570,217,32.9,86.8,0,116,16363,447,5.01,404,0,66.8,161,412,1901,211,33.8,1981,15966,6996,0,155,0,66.1,0,122,11064,0,34549,94507,0,261,181,19,2373,218,23.1,65.8,0,20.0,18437,251,4.67,583,0,41.4,93.6,485,189,229,27.3,2277,15902,1010,0,135,0,41.8,0.389,3616
2023-03-11 18:20:00,0,10494,42346,98398,0,467,1797,140,66471,224,32.1,87.2,0,133,21840,447,3.50,403,0,66.7,160,467,1821,211,32.6,1885,15942,6902,0,154,0,66.0,0,122,10494,0,39409,99675,0,260,159,23.7,2367,232,22.7,66.2,0,22.8,24500,253,3.50,582,0,41.3,97.5,579,181,229,26.2,2160,15883,1034,0,134,0,41.0,0,3585
2023-03-11 18:22:00,0,10881,18155,89623,0,469,1734,134,66451,224,32.9,87.2,0,132,171,448,4.63,403,0,66.1,164,351,1765,213,32.3,1889,15962,6738,0,153,0,66.8,0,76,10881,0,18386,75753,0,266,166,23.2,2359,231,28.7,66.9,0,27.7,569,259,5.02,583,0,41,103,393,200,229,26.2,2287,15896,1041,0.389,135,0,41.4,0,3540
2023-03-11 18:24:00,0,11981,19261,97222,0,468,1877,118,66544,220,32.3,87.5,0,122,166,445,6.60,403,0,66.4,161,380,1901,211,32.4,1987,15969,7062,0,155,0.389,66.4,0,77.0,11981,0,19505,77924,0,266,178,25.3,2369,221,27.2,66.9,0,25.8,576,255,7.79,583,0,41,93.4,438,203,229,26.3,2299,15908,1037,0.389,136,0,41.4,0,3540
2023-03-11 18:26:00,0,10351,18635,68345,0,467,1796,129,66505,219,30.7,87.2,0,121,158,449,4.30,404,0,66.8,161,355,1822,212,32.0,1890,15963,6844,0,156,0.389,65.7,0,76.0,10351,0,17860,75038,0,261,179,26.8,2376,219,20.1,66.2,0,20.9,574,254,4.67,582,0,41.7,93.7,394,188,229,26.0,2169,15902,1031,0,135,0,41,0,3539
2023-03-11 18:28:00,0,9872,31491,85819,0,469,1742,123,66448,225,32.1,87.2,0,122,12432,448,2.90,405,0.389,66.1,163,418,1766,212,33,1874,15977,6725,0,155,0,65.3,0,118,9872,0,29500,87919,0,262,172,20.9,2362,228,27.3,66.2,0,20.9,14049,253,2.90,583,0,41.4,95.6,498,191,229,26.9,2274,15913,1014,0,135,0,40.3,0,3556
2023-03-11 18:30:00,0,10960,42422,102114,0,456,1802,129,66502,212,34.3,86.5,0,127,21977,431,4.67,404,0,66.1,148,467,1825,212,32.3,1894,15981,6911,0,155,0,66.1,0,119,10960,0,40017,100217,0,255,168,21.9,2368,225,30.7,65.5,0,21.9,24555,241,5.05,582,0,41.4,92.3,581,190,229,26.2,2180,15914,1044,0,135,0,40.6,0,3558
2023-03-11 18:32:00,0,10841,18154,66256,0,469,1771,135,66447,218,32.1,87.6,0,138,154,447,3.27,403,0,66.1,161,353,1786,213,32.6,1893,15963,6750,0,155,0,65.7,0,76.5,10841,0,18348,75175,0,262,167,22.8,2361,219,22.6,66.2,0,23.8,569,251,3.66,583,0,41.4,93.7,392,202,228,26.6,2302,15900,1033,0,136,0,40.3,0,3539
2023-03-11 18:34:00,0,11943,19266,73356,0,466,1867,135,66561,223,30.7,87.2,0,133,172,450,6.73,404,0,66.8,158,376,1886,213,32.3,1979,15980,7024,0,156,0,66.1,0,76.8,11943,0,19468,77213,0,260,165,22.8,2366,225,20.8,66.2,0.389,22.8,578,256,7.92,583,0,41.4,89.9,438,189,228,26.2,2294,15914,1045,0,135,0,40.6,0,3540
2023-03-11 18:36:00,0.389,9697,18592,68164,0,466,1811,128,66502,225,31.5,87.2,0,133,176,446,5.33,404,0,66.4,161,349,1830,213,32.3,1875,15973,6827,0,155,0,66.8,0,77.3,9697,0.389,17209,74276,0,260,163,21.9,2365,228,21.7,66.6,0,22.8,574,251,6.08,583,0.389,41.4,93.9,391,189,228,26.2,2154,15897,985,0,135,0,41.4,0,3599
2023-03-11 18:38:00,0,9467,27022,79255,0,468,1747,129,66471,223,33.5,87.2,0,127,8280,445,3.27,405,0,66.1,164,411,1761,214,33.0,1865,15996,6799,0,157,0,66.1,0,120,9467,0,25001,82958,0,261,171,21.9,2370,226,24.5,66.2,0,21.9,9525,249,3.27,583,0,41.0,97.5,485,187,229,26.9,2260,15921,1037,0,137,0,40.7,0,3617
2023-03-11 18:40:00,0,10837,42414,98222,0,467,1810,123,66495,222,30.7,87.2,0,121,21834,446,3.93,403,0,66.1,162,458,1825,211,32.3,1889,16006,6929,0,155,0,66.4,0,120,10837,0,39769,100003,0,261,157,20.9,2374,228,20.8,66.2,0,20.9,24510,251,4.30,582,0,41.4,99.6,565,183,229,26.2,2170,15945,1045,0,135,0,41,0,3587
2023-03-11 18:42:00,0,11411,18155,66451,0,469,1786,129,66461,225,31.5,87.2,0,127,157,448,4.87,404,0,66.4,162,357,1797,211,32.3,1886,15989,6801,0,154,0,66.1,0,76.3,11411,0,18924,75936,0,262,158,21.9,2372,231,21.3,66.2,0,21.9,575,259,11.3,583,0,41,94.6,402,191,229,26.2,2294,15922,1037,0,134,0,41.4,0,3539
2023-03-11 18:44:00,0,12577,19266,75243,0,469,1877,135,66538,221,31.5,87.2,0,133,154,446,3.93,402,0,66.4,163,376,1886,210,32.3,1994,15968,7089,0,153,0,65.7,0,76.5,12577,0,20092,77861,0,262,160,22.8,2372,221,21.7,66.2,0,22.8,572,251,4.69,581,0,41,95.2,444,189,229,26.2,2325,15904,1053,0,135,0,40.6,0,3540
2023-03-11 18:46:00,0,10548,18653,68495,0,469,1807,123,66456,224,32.9,87.2,0,122,149,446,5.37,401,0,66.4,164,347,1832,209,31.9,1902,15969,6867,0,156,0,66.1,0,75.8,10548,0,18056,75271,0,262,145,20.9,2354,227,23.2,66.2,0,20.9,565,251,10.9,580,0,41,97.4,391,176,229,25.8,2198,15912,1036,0,136,0,41,0,3569
2023-03-11 18:48:00,0,9514,22836,74638,0,468,1766,118,66447,223,30.7,87.2,0,122,4410,445,4.77,404,0,66.4,162,411,1788,212,33,1878,15970,6779,0,157,0,66.1,0,121,9514,0,21234,78713,0,261,158,20.0,2373,226,20.4,66.2,0,20.9,5242,249,10.3,583,0,41.4,93.1,486,187,228,26.9,2272,15911,1034,0,136,0,41,0,3556
2023-03-11 18:50:00,0,10928,43054,100030,0,464,1882,123,66559,222,31.5,86.5,0,122,21956,447,4.53,404,0,66.4,161,490,1948,214,31.9,1945,15976,7051,0,155,0,66.1,0,122,10928,0,39978,100485,0,259,173,20.9,2386,234,21.3,65.5,0,20.9,24615,251,4.92,583,0,41.7,104,620,204,228,25.8,2170,15902,1083,0,135,0,40.6,0,3558
2023-03-11 18:52:00,0,10591,17637,88309,0,470,1726,118,66418,221,32.9,85.4,0,116,177,449,6.36,404,0,66.4,163,388,1807,212,32.3,1834,15978,6663,0,156,0,65.7,0,76.1,10591,0,18117,75195,0,262,166,20.0,2366,222,23.2,64.4,0,20.0,569,255,7.56,582,0,41.4,106,449,240,228,26.2,2292,15918,1025,0,140,0,40.6,0,3569
2023-03-11 18:54:00,0,11965,19253,97169,0,453,1892,123,66539,223,32.9,85.7,0,127,176,434,3.93,405,0,66.4,166,380,1913,212,32.0,1984,15985,7090,0,155,0,66.1,0,77.7,11965,0,19490,77866,0,253,181,20.9,2353,226,22.4,64.7,0,21.9,576,244,4.30,583,0,41.4,99.1,438,206,229,26.0,2301,15918,1035,0,135,0,41,0,3569
2023-03-11 18:56:00,0,10144,18606,68176,0,454,1806,123,66482,225,31.5,87.2,0.389,116,176,434,3.27,404,0,66.4,161,345,1830,212,31.2,1907,15963,6837,0,156,0,66.1,0,77.7,10144,0,17652,74801,0,254,161,20.9,2371,227,20.9,66.2,0,20.0,566,244,3.27,583,0,41.4,93.9,386,199,228,25.1,2179,15895,1037,0,134,0,41,0,3599
2023-03-11 18:58:00,0,9889,18519,71376,0,465,1744,123,66444,226,32.5,87.2,0,127,478,446,3.70,404,0,66.8,158,415,1764,212,31.2,1871,15975,6750,0,156,0,65.7,0,122,9889,0,17725,74643,0,259,165,20.9,2363,234,22.3,66.2,0,21.9,899,251,4.13,583,0,41.4,89.9,488,181,229,25.1,2265,15912,1050,0,135,0,41.4,0,3556
2023-03-11 19:00:00,0,11239,42983,103695,0,465,1868,123,66550,217,31.5,87.2,0,122,21875,447,6.13,403,0,66.1,161,461,1898,213,31.7,1949,15981,7033,0,157,0,66.1,0,122,11239,0,40204,100785,0,260,161,20.9,2369,218,21.8,66.6,0,20.9,24574,258,7.32,583,0,41.4,99.6,568,194,229,25.6,2178,15919,1035,0,137,0,41.4,0,3587
2023-03-11 19:02:00,0,10313,17605,64350,0,468,1683,129,66407,222,30.7,87.2,0,121,162,448,3.66,403,0,66.1,167,353,1704,212,32.3,1846,15963,6562,0,155,0,66.4,0,76.9,10313,0,17824,74127,0,261,169,21.9,2367,223,20.1,66.9,0,20.9,577,258,3.27,582,0,41,107,390,192,228,26.2,2299,15900,1028,0,135,0.389,41.4,0,3598
2023-03-11 19:04:00,0,12445,19260,83254,0,467,1862,124,66596,223,31.5,87.2,0,122,174,447,5.06,404,0,66.5,160,378,1884,212,32.3,1992,15992,7017,0,155,0,66.5,0.389,77.2,12445,0,19967,77737,0,261,167,20.9,2372,225,20.5,67.0,0,20.9,570,250,5.06,583,0,41.4,91.7,436,193,228,26.2,2297,15925,1039,0,135,0.389,41.0,0,3571
2023-03-11 19:06:00,0,10954,18634,78373,0,467,1807,118,66500,222,31.5,86.5,0,116,167,449,5.57,404,0,66.4,159,353,1830,211,32.3,1887,15996,6844,0,154,0,66.4,0.389,76.1,10954,0,18466,75697,0,261,163,20.0,2366,223,20.9,66.2,0,20.0,561,254,6.42,582,0,41.7,90.1,396,179,229,26.2,2164,15918,1010,0,134,0,41,0,3539
2023-03-11 19:08:00,0,10262,18187,69690,0,467,1747,123,66472,221,32.9,86.5,0,127,175,447,4.40,404,0,66.4,164,417,1773,211,31.9,1874,15964,6798,0,156,0,66.4,0,118,10262,0,17801,74752,0,260,151,20.9,2373,222,22.5,65.8,0,21.9,565,251,4.83,583,0,41.4,103,492,181,229,25.8,2269,15896,1029,0,137,0,41,0,3556
2023-03-11 19:10:00,0,11169,42905,100030,0,469,1870,135,66555,222,31.5,87.2,0,127,21880,448,4.53,404,0,65.7,161,459,1894,211,31.9,1944,15954,7082,0,157,0,66.1,0,121,11169,0,40106,100738,0,261,166,22.8,2391,229,21.0,66.2,0,26.8,24515,264,4.92,583,0,41.4,100,565,194,229,25.8,2168,15895,1050,0,137,0,41,0,3558
2023-03-11 19:12:00,0,11464,18156,66776,0,468,1759,123,66453,222,32.1,87.2,0,122,172,448,4.30,403,0,66.4,158,355,1779,211,32.6,1894,15977,6761,0.389,155,0,65.7,0,77.4,11464,0,18975,76083,0,266,174,20.9,2373,223,26.9,66.2,0,26.2,566,264,4.68,583,0,41.4,89.8,399,202,228,26.6,2304,15917,1016,0,135,0,40.6,0,3569
2023-03-11 19:14:00,0,11030,18209,72135,0,466,1777,123,66461,221,30.7,87.2,0,116,175,446,5.83,401,0,66.4,163,377,1791,211,31.9,1882,15984,6907,0.389,155,0,66.1,0,75.8,11030,0,18554,75819,0,260,205,25.8,2363,224,20.5,66.6,0,20.3,572,251,6.63,581,0,41.4,95.9,437,185,229,25.8,2297,15923,1055,0,135,0,41,0,3539
2023-03-11 19:16:00,0,10444,18635,91829,0,467,1816,123,66504,222,32.9,87.2,0,122,157,446,5.56,401,0,66.1,164,352,1839,213,32.3,1885,15969,6863,0,155,0,66.1,0,76.0,10444,0,17955,75906,0,261,174,20.9,2357,223,29.4,66.9,0,20.9,573,251,6.32,580,0,41.4,97.8,393,189,229,26.2,2163,15906,1040,0,135,0,41,0.389,3540
2023-03-11 19:18:00,0,9811,18197,92660,0,454,1752,123,66465,221,32.9,87.2,0,122,154,438,3.97,403,0,66.5,163,411,1769,213,31.9,1879,15984,6694,0,157,0,66.5,0,121,9811,0,17351,75033,0,253,162,20.9,2367,223,29.7,66.2,0,20.9,573,248,3.97,582,0,41.7,100,484,186,229,25.8,2273,15914,997,0,135,0,41.4,0,3580
2023-03-11 19:20:00,0,11061,43098,99843,0,465,1871,128,66563,222,30.7,87.2,0,126,21988,448,3.50,404,0,66.9,158,458,1877,211,32.6,1953,15977,6992,0,155,0,66.8,0,123,11061,0,40150,100755,0,260,170,21.9,2375,228,21.2,66.2,0,21.9,24682,258,3.50,583,0,41.4,95.8,567,185,229,26.6,2185,15903,1039,0,134,0,41.4,0,3640
2023-03-11 19:22:00,0,11706,18662,68032,0,468,1808,129,66511,222,32.2,87.2,0,127,154,443,5.33,403,0,66.4,164,355,1838,213,33,1933,15993,6826,0,154,0,66.4,0,76.2,11706,0,19212,76366,0,261,167,21.9,2375,228,22.0,66.2,0,21.9,568,247,6.11,582,0,41,97.3,396,197,229,26.9,2293,15906,1032,0,135,0,41.4,0,3598
2023-03-11 19:24:00,0,11311,18202,70316,0,469,1775,118,66469,229,32.1,87.4,0,116,170,448,4.64,404,0,65.7,165,378,1811,213,32.7,1888,15978,6850,0,154,0,66.4,0,76.2,11311,0,18832,75921,0,262,162,20.0,2363,232,23.0,66.1,0,20.0,571,253,4.69,583,0,40.3,99.6,439,192,228,26.2,2291,15901,1033,0,136,0,41,0,3599
2023-03-11 19:26:00,0,10356,18649,68331,0,468,1815,123,66550,223,33.5,86.7,0,122,170,446,3.74,405,0.389,66.5,160,352,1844,212,32.3,1906,15985,6847,0,155,0.389,66.5,0,76.7,10356,0,17868,75131,0,261,148,20.9,2366,225,24.2,65.4,0,20.9,571,251,3.74,583,0,41.0,92.1,392,187,229,26.2,2180,15912,1014,0.389,136,0,41.0,0,3600
2023-03-11 19:28:00,0,9837,18187,71041,0,470,1742,123,66447,219,30.7,86.0,0,122,173,446,3.97,403,0.389,66.1,159,420,1767,212,32.6,1881,15977,6736,0,155,0.389,66.5,0,119,9837,0,17386,74307,0,262,162,21.3,2357,219,20.1,65.3,0,20.9,567,251,3.97,582,0,41,90.0,500,194,229,26.6,2271,15902,1010,0.389,135,0,41.4,0,3556
2023-03-11 19:30:00,0,11594,43069,120671,0,467,1979,118,66532,323,82.5,88.6,0,122,22054,448,5.33,403,0,66.4,241,465,1932,212,32.5,1959,15971,7464,0,160,0,66.1,0,121,11594,0,40645,101743,0,261,173,20.3,2363,235,23.6,68.0,0,20.9,24654,254,11.1,583,0,41,106,580,185,228,26.4,2181,15908,1097,0,137,0,41,0,3557
2023-03-11 19:32:00,0,10422,18661,68199,0,470,1832,118,66486,234,62.2,89.1,0,116,160,450,5.09,404,0,66.4,162,351,1862,212,33.2,1931,15979,6888,0,158,0,66.1,0,74.8,10422,0,17934,75018,0,262,151,20.0,2369,239,66.0,68.1,0,20.0,574,256,11.4,582,0,41.4,93.2,391,214,228,27.2,2324,15916,1053,0,137,0,40.6,0,3539
2023-03-11 19:34:00,0,11077,18228,93579,0,469,1768,129,66441,224,34.6,87.2,0,127,155,448,4.07,404,0,66.4,163,382,1789,213,32.5,1885,15973,6775,0,155,0,66.4,0,75.6,11077,0,18604,76268,0,262,155,21.9,2364,223,24.3,66.2,0.389,21.9,573,253,4.49,583,0,41,95.4,444,193,228,26.4,2318,15914,995,0,135,0,41.4,0,3539
2023-03-11 19:36:00,0.389,10837,18652,68282,0,466,1810,135,66498,222,30.7,87.6,0,133,153,448,5.93,403,0,65.7,161,356,1824,213,32.9,1897,15973,6864,0,155,0,66.7,0,75.8,10837,0.389,18344,75514,0,260,173,22.8,2359,223,20.8,66.9,0.389,22.8,572,252,11.9,583,0,40.6,94.0,401,185,228,26.8,2170,15915,1063,0,135,0,42.1,0,3599
2023-03-11 19:38:00,0.389,9611,17683,77956,0,470,1680,128,66405,222,30.7,86.9,0,127,152,445,5.81,402,0,66.1,166,418,1710,213,32.3,1832,15969,6679,0,155,0,67.1,0,120,9611,0.389,17155,73842,0,262,174,21.9,2377,234,20.1,66.2,0,21.9,565,249,6.69,582,0,41,105,493,200,229,26.2,2270,15904,1039,0,134,0,41.7,0,3644
2023-03-11 19:40:00,0,10809,42792,99601,0,466,1864,129,66535,221,32.9,85.7,0,127,21984,446,3.94,403,0,66.8,165,458,1889,212,32.3,1939,15984,7000,0,155,0,66.4,0,121,10809,0,39865,100423,0,260,155,21.9,2379,223,23.5,65.1,0,21.9,24659,256,4.37,583,0.389,41.4,105,565,184,229,26.2,2165,15912,1034,0,141,0,41.4,0,3616
2023-03-11 19:42:00,0,10732,20958,70378,0,469,1817,140,66502,225,32.9,86.8,0,133,2423,448,3.27,404,0,66.8,157,404,1842,212,33,1929,15975,6844,0,155,0,66.9,0,76.6,10732,0,20488,77850,0,262,168,23.8,2368,231,24.2,65.8,0,22.8,3064,258,3.27,582,0,41.4,88.7,482,196,229,26.9,2298,15903,1054,0,140,0,41.4,0,3598
2023-03-11 19:44:00,0,10860,18204,71860,0,454,1775,123,66438,223,30.7,87.2,0,127,178,437,5.56,401,0,66.4,160,379,1789,211,32.3,1884,15970,6883,0,155,0,66.4,0,76.2,10860,0,18377,75292,0,254,175,20.9,2361,229,21.5,66.6,0,21.9,575,247,6.32,580,0,41.4,91.8,438,186,228,26.2,2294,15899,1039,0,135,0,41.7,0,3539
2023-03-11 19:46:00,0,11051,18900,69665,0,468,1876,123,66534,221,30.7,87.2,0,127,180,448,5.79,401,0,66.1,163,352,1882,211,32.3,1950,15973,7028,0,154,0,66.1,0,77.0,11051,0,18560,75955,0,262,159,20.9,2361,223,20.4,66.6,0,21.9,579,253,6.62,580,0,40.6,95.7,391,172,228,26.2,2182,15912,1012,0,135,0,41.4,0,3570
2023-03-11 19:48:00,0,9481,17671,67837,0,468,1691,118,66387,221,34.3,87.2,0,116,168,448,4.40,405,0,66.1,163,414,1707,213,32.3,1828,15976,6672,0,155,0,65.8,0,119,9481,0,17022,73433,0,261,141,20.0,2361,221,25.3,66.2,0,20.0,566,254,4.83,582,0,41.4,101,486,169,229,26.2,2279,15905,1051,0,136,0,40.3,0,3555
2023-03-11 19:50:00,0,11323,42940,99768,0,467,1872,129,66552,225,32.1,87.2,0,127,21853,448,3.97,404,0,65.7,158,487,1945,212,32.3,1939,15975,7039,0,154,0,66.1,0,119,11323,0,40271,100728,0,261,181,21.9,2375,228,22.3,66.2,0,21.9,24517,254,3.97,583,0,41,95.2,618,221,229,26.2,2174,15906,1069,0,136,0,40.6,0,3557
2023-03-11 19:52:00,0,12100,25762,76095,0,467,1822,123,66493,222,31.5,87.2,0.389,122,6563,448,7.20,404,0,66.1,167,427,1895,211,33,1932,15985,6859,0,153,0,66.1,0,75.8,12100,0,25953,84002,0,261,179,20.9,2372,224,21.6,66.2,0,20.9,7645,253,8.73,583,0,41.4,101,525,213,229,26.9,2295,15911,1011,0,136,0,41,0,3569
2023-03-11 19:54:00,0,11414,18212,70335,0,470,1765,123,66462,222,31.5,87.2,0.389,122,172,446,3.37,404,0,65.7,168,385,1775,212,32.6,1878,15994,6823,0,152,0,66.1,0,75.4,11414,0,18934,75951,0,262,154,20.9,2367,229,22.3,66.2,0,20.9,572,250,3.37,582,0,41.4,103,444,176,229,26.6,2289,15917,1023,0,135,0,41,0,3569
2023-03-11 19:56:00,0,10987,19217,70115,0,469,1877,117,66552,227,32.1,87.2,0,116,169,445,3.27,404,0,66.1,158,355,1884,211,32.3,1940,15981,6972,0,154,0,65.7,0,76.2,10987,0,18497,76114,0,262,162,20.0,2356,231,22.7,66.9,0,20.0,569,249,3.27,583,0,41.4,90.7,393,185,229,26.2,2165,15971,1054,0,136,0,40.6,0,3598
2023-03-11 19:58:00,0,9374,17745,69622,0,468,1683,123,66425,225,33.7,87.2,0,116,170,448,5.20,403,0,66.8,161,412,1707,211,32.3,1826,15986,6621,0,154,0,66.1,0,120,9374,0,16922,73565,0,261,139,20.9,2354,228,29.4,67.7,0,20.0,565,258,6.02,582,0,41.4,99.5,484,182,229,26.2,2264,15979,1022,0,135,0,41,0,3585
2023-03-11 20:00:00,0,10109,41986,100341,0,466,1754,117,66469,220,31.5,87.2,0,110,21963,448,2.53,404,0,66.8,164,466,1778,210,32.6,1857,15975,6804,0,154,0,66.1,0,121,10109,0,39159,99055,0,265,153,20.0,2355,222,26.1,67.7,0,24.6,24632,264,2.53,583,0,41.4,103,576,184,229,26.6,2170,15913,1044,0,134,0,40.6,0,3587
2023-03-11 20:02:00,0,11916,30007,104509,0,467,1833,123,66511,225,30.7,87.2,0,122,10514,446,4.69,403,0,66.4,164,398,1849,213,31.5,1934,15975,6911,0,155,0,66.1,0.389,77.1,11916,0,29632,88891,0,266,177,26.4,2367,231,19.7,66.9,0,26.5,11990,251,4.67,583,0,41.7,97.5,473,202,228,25.5,2301,15911,1046,0,134,0,41.4,0,3598
2023-03-11 20:04:00,0,11135,18253,70054,0,469,1764,135,66458,221,33.9,87.2,0,133,167,450,5.70,404,0,66.8,155,383,1776,213,31.9,1874,15976,6805,0,154,0,66.8,0,76.3,11135,0,18664,75600,0,262,164,28.3,2360,228,28.8,66.2,0,22.8,561,255,6.52,582,0,42.1,86.3,449,191,228,25.8,2285,15918,1030,0,135,0.389,42.1,0,3598
2023-03-11 20:06:00,0,10457,18923,69339,0,456,1889,123,66533,225,32.1,87.2,0,127,175,434,4.77,405,0,66.4,160,351,1906,211,32.3,1940,15984,7003,0,155,0,66.1,0,75.2,10457,0,17966,75341,0,255,166,20.9,2354,227,22.3,66.2,0,21.9,569,244,5.20,583,0,41.8,92.0,395,200,229,26.2,2160,15913,1052,0,136,0,41,0,3539
2023-03-11 20:08:00,0,10194,18483,71087,0,457,1812,129,66500,222,32.1,87.2,0,133,174,434,4.77,403,0,66.8,161,417,1835,211,32.6,1925,15988,6904,0,154,0,66.1,0,119,10194,0,17737,74894,0,255,166,21.9,2368,224,22.0,66.9,0,22.8,573,244,5.13,583,0,41.4,99.3,492,196,229,26.6,2275,15933,1041,0,134,0,40.6,0,3585
2023-03-11 20:10:00,0,10094,41984,96515,0,467,1761,135,66461,225,31.5,87.2,0,133,21955,449,4.40,403,0,67.2,163,460,1778,211,32.3,1843,15968,6791,0,156,0,66.4,0,121,10094,0,39145,98974,0,261,158,22.8,2372,232,22.0,66.2,0,22.8,24641,255,4.78,583,0,41.4,95.5,567,188,229,26.2,2168,15912,1032,0,137,0,41.4,0,3587
2023-03-11 20:12:00,0,11298,34391,85915,0,465,1831,135,66521,225,32.1,87.2,0,133,14507,449,3.93,403,0,66.1,160,398,1845,212,31.9,1932,15973,6902,0.389,155,0,66.1,0,76.5,11298,0,32976,92074,0,260,174,22.8,2360,231,21.9,66.2,0,22.8,16416,255,4.32,583,0,40.6,92.0,473,200,228,25.8,2299,15910,1048,0,137,0,41.8,0,3540
