"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-22 15:04:00,4680,3489,4838,7736,185,32591,0,4532,444,144,0
2023-03-22 15:08:00,4287,3461,4883,6433,192,34141,0,4384,363,144,0.352
2023-03-22 15:12:00,4354,3441,5148,6313,155,34507,0,4467,364,143,0
2023-03-22 15:16:00,4644,3427,5183,9595,161,32937,0,4708,392,145,0
2023-03-22 15:20:00,4641,3943,5077,6845,164,33267,0,4527,398,144,0
2023-03-22 15:24:00,4568,3469,4553,7131,189,33978,0,3706,389,144,0
2023-03-22 15:28:00,4315,3440,3878,6292,183,31650,0,3896,357,146,0
2023-03-22 15:32:00,4326,3496,4919,6259,171,33803,0,4317,367,145,0
2023-03-22 15:36:00,11683,3618,5566,10372,177,34706,0,4723,372,146,0
2023-03-22 15:40:00,70935,4043,5958,7741,174,34160,0,5350,424,144,0
2023-03-22 15:44:00,4239,3467,4889,6264,185,33345,0,4103,363,142,0
2023-03-22 15:48:00,4268,3488,4566,6390,176,33898,0,4302,364,144,0
2023-03-22 15:52:00,4517,3440,4541,9267,207,35053,0,3869,398,146,0
2023-03-22 15:56:00,4346,3473,5135,9054,201,31136,0.292,4647,373,145,0
2023-03-22 16:00:00,4591,4009,5023,7078,176,32304,0,4378,401,144,0
2023-03-22 16:04:00,4291,3475,5148,6336,184,34708,0.180,4323,359,143,0
2023-03-22 16:08:00,4345,3494,4207,6371,187,33966,0,4111,360,145,0
2023-03-22 16:12:00,4443,3474,3998,7077,177,34823,0,4148,399,144,0
2023-03-22 16:16:00,4492,3488,4466,9512,188,35561,0,4394,399,143,0
2023-03-22 16:20:00,4467,3970,4976,6277,171,32503,0,4690,378,143,0
2023-03-22 16:24:00,4335,3434,5079,6315,183,35374,0,4431,364,144,0
2023-03-22 16:28:00,4459,3433,5143,7081,189,34342,0,4633,393,143,0
2023-03-22 16:32:00,4316,3431,5078,8270,158,32692,0,4324,361,146,0
2023-03-22 16:36:00,10994,3593,4608,11136,171,35922,0,4297,426,144,0
2023-03-22 16:40:00,4377,4059,4893,6267,186,30796,0,4420,364,142,0
2023-03-22 16:44:00,4353,3435,5028,6317,178,34773,0,4375,364,144,0
2023-03-22 16:48:00,4597,3470,5053,7279,180,35347,0,4697,411,141,0
2023-03-22 16:52:00,4498,3482,5296,7111,173,36107,0,4472,394,144,0
2023-03-22 16:56:00,4587,3479,4653,9203,193,34654,0,4231,400,142,0
2023-03-22 17:00:00,4295,4093,4466,6427,182,33310,0,3912,365,145,0
2023-03-22 17:04:00,4278,3457,4869,6461,174,34181,0,4369,366,144,0
2023-03-22 17:08:00,4502,3429,5085,6982,169,31655,0,4623,377,143,0
2023-03-22 17:12:00,4721,3473,5100,8582,175,30690,0,4605,425,145,0
2023-03-22 17:16:00,4324,3430,4870,8685,190,31449,0,4526,365,143,0
2023-03-22 17:20:00,4326,3954,4866,6240,180,35322,0,4289,362,145,0
2023-03-22 17:24:00,4582,3445,4282,6953,181,31842,0,3650,396,143,0
2023-03-22 17:28:00,4409,3450,4830,6400,179,33278,0,4361,366,141,0
2023-03-22 17:32:00,4494,3506,5187,7611,168,35441,0,4636,416,143,0.454
2023-03-22 17:36:00,10561,3611,5322,10183,173,34132,0,4813,362,143,0
2023-03-22 17:40:00,76382,4136,5935,6347,176,32035,0,5328,360,145,0
2023-03-22 17:44:00,4646,3462,4286,7072,180,33844,0,3987,395,145,0
2023-03-22 17:48:00,4519,3462,4426,7094,172,33873,0,4026,397,142,0
2023-03-22 17:52:00,4551,3448,5120,6890,188,33569,0,4464,395,144,0
2023-03-22 17:56:00,4393,3514,4866,9206,159,33617,0.227,4410,363,144,0
2023-03-22 18:00:00,4382,4204,5161,6446,172,33950,0.206,4534,374,144,0
2023-03-22 18:04:00,4282,3504,4948,6735,176,33234,0,4264,382,147,0.333
2023-03-22 18:08:00,4949,3449,5027,8110,181,34896,0,4012,427,143,0
2023-03-22 18:12:00,4353,3492,4733,6300,179,35634,0,4303,366,144,0
2023-03-22 18:16:00,4364,3469,5334,9362,191,33638,0,4607,365,143,0
