"Time","0(192.168.0.211:10250)","0(192.168.0.211:6443)","200(192.168.0.211:10250)","200(192.168.0.211:6443)","201(192.168.0.211:10250)","201(192.168.0.211:6443)","403(192.168.0.211:10250)","403(192.168.0.211:6443)","404(192.168.0.211:10250)","404(192.168.0.211:6443)","409(192.168.0.211:10250)","409(192.168.0.211:6443)","422(192.168.0.211:10250)","422(192.168.0.211:6443)","500(192.168.0.211:10250)","500(192.168.0.211:6443)","503(192.168.0.211:10250)","503(192.168.0.211:6443)","504(192.168.0.211:10250)","504(192.168.0.211:6443)"
2023-03-23 22:08:00,0,0,22.8,22.9,0.428,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:10:00,0,0,24.3,24.3,0.344,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:12:00,0,0,23.5,23.3,0.394,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:14:00,0,0,22.9,22.9,0.356,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:16:00,0,0,23.2,23.0,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:18:00,0,0,22.6,22.7,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:20:00,0,0,23.1,23.1,0.389,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:22:00,0,0,23.4,23.3,0.411,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:24:00,0,0,22.8,22.7,0.383,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:26:00,0,0,23.0,23.0,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:28:00,0,0,22.9,23.0,0.406,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:30:00,0,0,23.1,23.2,0.350,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:32:00,0,0,23.0,23.0,0.367,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:34:00,0,0,22.8,22.8,0.356,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:36:00,0,0,23.3,23.3,0.394,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:38:00,0,0,23.1,23.2,0.422,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:40:00,0,0,22.9,22.9,0.361,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:42:00,0,0,23.6,23.7,0.350,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:44:00,0,0,23.6,23.5,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:46:00,0,0,23.3,23.2,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:48:00,0,0,22.7,22.8,0.417,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:50:00,0,0,23.0,23.0,0.400,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:52:00,0,0,23.1,23.1,0.383,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:54:00,0,0,23.5,23.5,0.367,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:56:00,0,0,23.9,23.8,0.389,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:58:00,0,0,22.9,22.7,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:00:00,0,0,22.8,22.8,0.350,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:02:00,0,0,23.3,23.3,0.361,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:04:00,0,0,22.8,22.7,0.361,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:06:00,0,0,23.9,23.8,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:08:00,0,0,23.0,23.0,0.433,0.439,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:10:00,0,0,22.9,22.9,0.400,0.406,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:12:00,0,0,22.9,23.0,0.389,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:14:00,0,0,23.1,23.1,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:16:00,0,0,22.9,22.8,0.367,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:18:00,0,0,22.8,22.8,0.356,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:20:00,0,0,23.8,23.9,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:22:00,0,0,23.0,22.9,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:24:00,0,0,22.9,22.9,0.378,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:26:00,0,0,23.3,23.3,0.400,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:28:00,0,0,22.9,22.8,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:30:00,0,0,22.8,22.8,0.378,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:32:00,0,0,23.2,23.2,0.378,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:34:00,0,0,22.8,22.8,0.383,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:36:00,0,0,23.1,23.2,0.411,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:38:00,0,0,23.1,23.2,0.411,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:40:00,0,0,23.0,22.8,0.356,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:42:00,0,0,23.5,23.5,0.361,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:44:00,0,0,23.4,23.6,0.389,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:46:00,0,0,23.0,23.0,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:48:00,0,0,22.9,22.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:50:00,0,0,22.7,22.8,0.383,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:52:00,0,0,23.0,23.0,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:54:00,0,0,22.8,22.7,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:56:00,0,0,23.8,23.8,0.389,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 23:58:00,0,0,24.3,24.2,0.417,0.433,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:00:00,0,0,23.7,23.6,0.383,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:02:00,0,0,23.3,23.5,0.361,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:04:00,0,0,22.8,22.7,0.367,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:06:00,0,0,23.1,23.1,0.389,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:08:00,0,0,23.1,23.3,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:10:00,0,0,22.9,23.0,0.378,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:12:00,0,0,22.9,22.8,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:14:00,0,0,22.9,23.0,0.411,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:16:00,0,0,23.1,23.2,0.406,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:18:00,0,0,22.9,22.9,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:20:00,0,0,22.9,22.9,0.383,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:22:00,0,0,23.0,23.0,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:24:00,0,0,23.0,22.9,0.406,0.411,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:26:00,0,0,23.7,23.8,0.422,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:28:00,0,0,23.6,23.5,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:30:00,0,0,23.0,22.9,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:32:00,0,0,23.2,23.2,0.389,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:34:00,0,0,22.8,22.9,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:36:00,0,0,23.2,23.1,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:38:00,0,0,23.2,23.2,0.378,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:40:00,0,0,23.5,23.6,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:42:00,0,0,24.4,24.3,0.400,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:44:00,0,0,23.6,23.6,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:46:00,0,0,23.0,22.9,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:48:00,0,0,22.8,22.7,0.394,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:50:00,0,0,22.7,22.8,0.372,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:52:00,0,0,23.1,23.2,0.422,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:54:00,0,0,23.4,23.3,0.367,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:56:00,0,0,23.3,23.2,0.383,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 00:58:00,0,0,22.7,22.8,0.400,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:00:00,0,0,22.9,22.9,0.356,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:02:00,0,0,23.4,23.4,0.422,0.433,0,0,0.0333,0.0333,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:04:00,0,0,23.0,23.0,0.367,0.367,0,0,0.00556,0.00556,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:06:00,0,0,23.2,23.2,0.367,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:08:00,0,0,23.1,23.1,0.400,0.406,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:10:00,0,0,23.0,23.1,0.350,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:12:00,0,0,22.9,22.8,0.394,0.394,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:14:00,0,0,23.2,23.2,0.406,0.400,0,0,0.00556,0.00556,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:16:00,0,0,23.0,23.0,0.394,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:18:00,0,0,22.8,22.8,0.394,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:20:00,0,0,23.1,23.0,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:22:00,0,0,23.6,23.8,0.411,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:24:00,0,0,23.7,23.7,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:26:00,0,0,23.1,23.1,0.350,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:28:00,0,0,22.7,22.8,0.394,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:30:00,0,0,22.9,22.9,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:32:00,0,0,23.1,23.2,0.361,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:34:00,0,0,23.7,23.7,0.406,0.406,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:36:00,0,0,23.6,23.7,0.433,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:38:00,0,0,23.0,23.0,0.406,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:40:00,0,0,23.2,23.2,0.361,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:42:00,0,0,23.2,23.1,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:44:00,0,0,22.6,22.5,0.367,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:46:00,0,0,23.0,22.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:48:00,0,0,23.1,23.1,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:50:00,0,0,23.1,23.0,0.383,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:52:00,0,0,23.1,23.2,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:54:00,0,0,22.7,22.8,0.378,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:56:00,0,0,23.4,23.3,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 01:58:00,0,0,22.9,22.9,0.383,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:00:00,0,0,23.1,23.2,0.389,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:02:00,0,0,23.2,23.2,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:04:00,0,0,22.6,22.6,0.383,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:06:00,0,0,23.3,23.3,0.389,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:08:00,0,0,23.4,23.3,0.372,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:10:00,0,0,23.0,23.0,0.389,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:12:00,0,0,23.7,23.7,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:14:00,0,0,23.4,23.1,0.333,0.339,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:16:00,0,0,23.2,23.2,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:18:00,0,0,22.6,22.7,0.367,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:20:00,0,0,23.9,23.8,0.378,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:22:00,0,0,23.1,23.1,0.389,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:24:00,0,0,22.7,22.8,0.378,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:26:00,0,0,23.9,23.9,0.406,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:28:00,0,0,23.4,23.3,0.378,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:30:00,0,0,23.0,23.2,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:32:00,0,0,23.1,23.0,0.378,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:34:00,0,0,22.8,22.7,0.344,0.344,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:36:00,0,0,23.3,23.5,0.394,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:38:00,0,0,23.2,23.1,0.411,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:40:00,0,0,23.0,23.0,0.361,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:42:00,0,0,22.9,23.0,0.394,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:44:00,0,0,23.0,23.0,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:46:00,0,0,23.3,23.2,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:48:00,0,0,22.7,22.8,0.394,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:50:00,0,0,23.0,23.0,0.400,0.406,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:52:00,0,0,23.2,23.1,0.411,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:54:00,0,0,22.6,22.6,0.367,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:56:00,0,0,23.8,23.8,0.367,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 02:58:00,0,0,23.8,23.9,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:00:00,0,0,23.7,23.8,0.383,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:02:00,0,0,23.8,23.7,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:04:00,0,0,22.7,22.6,0.378,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:06:00,0,0,23.1,23.1,0.378,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:08:00,0,0,23.2,23.2,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:10:00,0,0,23.1,23.2,0.378,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:12:00,0,0,24.0,24.0,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:14:00,0,0,22.9,22.9,0.411,0.406,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:16:00,0,0,23.1,23.0,0.406,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:18:00,0,0,22.9,23.0,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:20:00,0,0,22.9,22.8,0.378,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:22:00,0,0,23.2,23.3,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:24:00,0,0,22.8,22.8,0.400,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:26:00,0,0,22.9,22.8,0.411,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:28:00,0,0,23.0,22.9,0.389,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:30:00,0,0,22.9,23.1,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:32:00,0,0,23.7,23.7,0.383,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:34:00,0,0,22.7,22.7,0.356,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:36:00,0,0,23.2,23.3,0.400,0.406,0,0,0.0222,0.0222,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:38:00,0,0,22.9,22.9,0.400,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:40:00,0,0,22.9,22.9,0.394,0.406,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:42:00,0,0,23.2,23.3,0.406,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:44:00,0,0,23.6,23.5,0.378,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:46:00,0,0,23.2,23.0,0.406,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:48:00,0,0,23.0,23.0,0.417,0.400,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:50:00,0,0,22.9,23.0,0.356,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:52:00,0,0,23.2,23.2,0.394,0.394,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:54:00,0,0,22.7,22.7,0.367,0.367,0,0,0.00556,0.00556,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:56:00,0,0,23.0,23.0,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 03:58:00,0,0,23.8,23.8,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:00:00,0,0,23.4,23.3,0.367,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:02:00,0,0,23.1,23.2,0.411,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:04:00,0,0,22.7,22.6,0.400,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:06:00,0,0,25.6,25.6,2.90,2.90,0,0,0.0389,0.0389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:08:00,0,0,25.7,25.7,2.89,2.89,0,0,0.0389,0.0389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:10:00,0,0,23.9,23.9,0.378,0.389,0,0,0.0111,0.0111,0.0611,0.0611,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:12:00,0,0,26.9,27.0,2.86,2.88,0,0,0.0111,0.0111,0.0944,0.0944,0.0167,0.0167,0,0,0,0,0,0
2023-03-24 04:14:00,0,0,23.0,23.0,0.389,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:16:00,0,0,23.2,23.2,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:18:00,0,0,22.9,23.0,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:20:00,0,0,22.9,23.0,0.344,0.339,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:22:00,0,0,23.1,23.1,0.372,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:24:00,0,0,23.1,23.1,0.383,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:26:00,0,0,23.8,23.7,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:28:00,0,0,23.1,23.2,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:30:00,0,0,22.9,23.0,0.394,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:32:00,0,0,22.8,22.8,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
