"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc065c53ebb186)","Transmit Total (lxc112201e91bdd)","Transmit Total (lxc31a18ef1c7a9)","Transmit Total (lxc4bc7dd70a645)","Transmit Total (lxc56ca4202df8d)","Transmit Total (lxc5a79d5ba43a7)","Transmit Total (lxc60183762415c)","Transmit Total (lxc671f68b87d4c)","Transmit Total (lxc6742cb9c73e8)","Transmit Total (lxc677514151648)","Transmit Total (lxc6878f18c3bad)","Transmit Total (lxc6a5ee68e74ae)","Transmit Total (lxc6df0a0a9ae16)","Transmit Total (lxc711d9d9ccaed)","Transmit Total (lxc77e316fd9553)","Transmit Total (lxc7b296e734ec5)","Transmit Total (lxc7dc8d2fe1b5f)","Transmit Total (lxc7de4e72c399e)","Transmit Total (lxc886931b76f29)","Transmit Total (lxc_health)","Transmit Total (lxcba5d8dc031d5)","Transmit Total (lxcbf44a8db0d00)","Transmit Total (lxcd1a0550bd660)","Transmit Total (lxcd980b65d7e59)","Transmit Total (lxcda5bb31ba605)","Transmit Total (lxcdea961bf232d)","Transmit Total (lxceb50a9da2ffb)","Transmit Total (lxceec6fd46dfaf)","Transmit Total (lxcf2945b926349)","Transmit Total (lxcfae62b1bb3cc)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc065c53ebb186)","Receive Total (lxc112201e91bdd)","Receive Total (lxc31a18ef1c7a9)","Receive Total (lxc4bc7dd70a645)","Receive Total (lxc56ca4202df8d)","Receive Total (lxc5a79d5ba43a7)","Receive Total (lxc60183762415c)","Receive Total (lxc671f68b87d4c)","Receive Total (lxc6742cb9c73e8)","Receive Total (lxc677514151648)","Receive Total (lxc6878f18c3bad)","Receive Total (lxc6a5ee68e74ae)","Receive Total (lxc6df0a0a9ae16)","Receive Total (lxc711d9d9ccaed)","Receive Total (lxc77e316fd9553)","Receive Total (lxc7b296e734ec5)","Receive Total (lxc7dc8d2fe1b5f)","Receive Total (lxc7de4e72c399e)","Receive Total (lxc886931b76f29)","Receive Total (lxc_health)","Receive Total (lxcba5d8dc031d5)","Receive Total (lxcbf44a8db0d00)","Receive Total (lxcd1a0550bd660)","Receive Total (lxcd980b65d7e59)","Receive Total (lxcda5bb31ba605)","Receive Total (lxcdea961bf232d)","Receive Total (lxceb50a9da2ffb)","Receive Total (lxceec6fd46dfaf)","Receive Total (lxcf2945b926349)","Receive Total (lxcfae62b1bb3cc)"
2023-03-12 10:44:00,0,70.4,5120,33721,0,1687,0,66.8,0,38.5,1074,3.43,0,447,19,19,1717,193,0,89.4,467,32.8,0,85.7,32.1,127,1729,143,0,455,38.5,6700,405,66.8,4272,70.4,0,1339,20678,0,158,0,41.4,0,19,1074,3.57,0,257,38.5,38.5,186,261,0,95,260,21.5,0,77.9,26.0,21.9,193,96.3,0,255,19,1043,583,41.4,1385
2023-03-12 10:46:00,0,70.7,6686,35481,0,1886,0.600,67.2,0,38.5,2653,3.43,0,446,19,19,1913,197,0,89.8,467,34.2,0,778,31.6,122,1915,143,0,453,38.5,7010,407,67.2,4473,70.7,0,2901,24458,0,176,0.600,41.7,0,19,2651,3.57,0,257,38.5,38.5,208,266,0,95,260,23.3,0,89.2,25.5,20.9,189,95.9,0,253,19,1063,582,41.7,1376
2023-03-12 10:48:00,0,70.4,5629,34257,0,1757,0,68.6,0,38.5,1604,3.67,0,448,19,19,1780,105,0,90.1,469,30.7,0,671,31.6,116,1791,143,0,453,38.5,6721,409,68.6,4314,70.4,0,1842,22039,0,172,0,42.6,0,19,1599,3.80,0,252,38.5,38.5,190,235,0,95,261,19.7,0,93.6,25.5,20.0,180,96.3,0,253,19,1063,583,42.6,1369
2023-03-12 10:50:00,0,70.7,8553,61933,0,1810,37.6,66.4,0,38.5,2134,4.13,0,446,19,375,1843,102,0,90.9,465,32.9,0,204,32.1,127,1843,143,0,456,751,6805,408,66.1,4364,70.7,0,25098,50272,0,169,30.6,41.4,0,19,2135,4.27,0,251,38.5,669,186,232,0,95,259,22.5,0,80.1,26.0,21.9,173,96.3,0,257,474,1017,583,40.6,1371
2023-03-12 10:52:00,0,71.1,8542,55926,0,1883,37.6,66.1,0,38.5,2660,4.13,0,446,19,375,1914,103,0,90.1,466,31.5,0,257,32.3,127,1921,143,0,455,751,6975,410,65.7,4433,71.1,0,20104,44703,0,177,30.6,41,0,19,2662,4.27,0,251,38.9,669,180,232,0,95,259,20.6,0,73.9,26.2,21.9,171,95.9,0,255,474,1001,582,40.3,1360
2023-03-12 10:54:00,0,70.7,5117,33682,0,1709,0,66.1,0,38.5,1077,3.67,0,447,19,19,1730,191,0,90.9,469,30.7,0,84.9,32.3,127,1736,143,0,452,38.5,6636,409,65.3,4256,70.7,0,1345,20540,0,166,0,41,0,19,1070,3.80,0,251,38.9,38.5,182,262,0,95,261,19.7,0,77.9,26.2,21.9,168,96.3,0,252,19,1085,583,39.9,1360
2023-03-12 10:56:00,0,70.4,6682,36137,0,1909,0.600,65.7,0,38.5,2658,3.43,0,450,19.0,19.0,1920,194,0,90.2,467,33.7,0,1767,32.3,127,1932,143,0,455,38.5,6984,408,65.3,28025,70.4,0,2903,49846,0,179,0.600,41.0,0,19.0,2655,3.57,0,256,38.5,38.5,194,266,0,95.4,260,23.4,0,88.8,26.2,21.8,186,95.9,0,255,19.0,1037,582,39.9,2039
2023-03-12 10:58:00,0,70.7,5624,34968,0,1752,0,66.4,0,38.5,1600,3.43,0,446,19,19,1774,105,0,90.1,467,31.5,0,1647,32.3,133,1775,143,0,455,38.5,6809,408,65.0,29935,70.7,0,1826,49633,0,170,0,41.7,0,19,1601,3.57,0,251,38.5,38.5,199,235,0,95.4,260,20.7,0,85.9,26.2,22.8,186,95.9,0,261,19,1009,582,39.5,2114
2023-03-12 11:00:00,0,71.1,8557,62241,0,1816,39.1,63.9,0,38.5,2123,3.90,0,443,19,376,1821,9701,0,89.8,467,30.7,0,204,31.9,133,1833,143,0,452,752,6904,408,62.8,6461,71.1,0,25210,62674,0,170,30.6,39.1,0,19,2124,4.03,0,247,38.5,669,193,284,0,95,260,19.7,0,80.1,25.7,22.8,184,96.3,0,252,475,1036,582,38.0,1476
2023-03-12 11:02:00,0,70.7,8937,61087,0,1879,39.1,63.1,0,38.5,2656,4.13,0,449,19.4,376,1895,9700,0,89.4,469,32.5,0,259,31.6,122,1901,143,0,453,752,7046,409,63.1,4438,70.7,0,24294,59825,0,176,30.6,38.7,0,19,2652,4.27,0,254,38.5,669,206,284,0,95,261,26.5,0,82.1,25.5,20.9,197,95.9,0,253,475,1063,582,38.3,1375
2023-03-12 11:04:00,0,71.1,5119,33822,0,1706,0,63.5,0,38.5,1084,3.67,0,448,19,19,1731,189,0,89.4,467,32.9,0,87.5,31.9,122,1735,143,0,455,38.5,6691,407,63.5,4272,71.1,0,1344,20747,0,175,0,39.1,0,19,1083,3.80,0,253,38.5,38.5,207,262,0,95,261,27.6,0,85.4,25.7,20.9,197,96.3,0,255,19,1054,583,39.1,1379
2023-03-12 11:06:00,0,70.4,6690,35485,0,1889,0.600,64.6,0.389,38.5,2656,3.82,0,446,19,19,1902,193,0,90.5,467,32.3,0,524,32.3,127,1906,143,0,455,38.9,7028,406,63.5,4436,70.4,0,2913,24307,0,196,0.600,40.6,0,19,2653,3.57,0,257,38.5,38.5,196,266,0,95,260,22.5,0,93.2,26.2,21.9,171,96.3,0,256,19,1059,583,39.1,1358
2023-03-12 11:08:00,0,71.1,6147,34811,0,1812,0,68.6,0,38.5,2121,3.43,0,446,19,19,1845,104,0,90.9,465,31.5,0,194,32.7,116,1851,142,0,452,38.5,6902,404,67.9,4370,71.1,0,2348,22916,0,171,0,42.6,0,19,2128,3.57,0,249,38.5,38.5,194,235,0,95,259,20.6,0,72.8,26.2,20.0,176,94.5,0,252,19,1037,580,42.2,1365
2023-03-12 11:10:00,0,71.1,7503,60879,0,1697,37.6,69.0,0,38.5,1071,3.43,0,446,19,375,1721,103,0,89.8,467,32.1,0,86.4,31.9,133,1721,142,0,453,753,6589,402,67.9,4249,71.1,0,24062,48313,0,168,30.6,42.9,0,19,1071,3.57,0,251,38.5,669,206,233,0,95,260,26.5,0,77.9,25.7,22.8,173,94.9,0,258,474,1031,581,41.8,1375
2023-03-12 11:12:00,0,70.7,9071,63284,0,1870,37.6,66.1,0,38.5,2657,3.43,0,449,19,375,1905,103,0.389,90.1,464,34.3,0,259,31.6,133,1896,143,0,457,753,7044,406,65.8,27973,70.7,0,25627,75904,0,169,30.6,40.6,0,19,2657,3.57,0,255,38.5,669,203,232,0.389,95,263,28.8,0,73.9,25.5,27.8,186,95.9,0,258,474,1058,582,40.3,2016
2023-03-12 11:14:00,0,71.1,5112,33718,0,1702,0,68.6,0,38.5,1071,3.67,0,448,19,19,1730,188,0.389,89.8,466,30.7,0,72.8,31.6,116,1735,143,0,452,38.5,6728,409,69.0,4318,71.1,0,1327,20814,0,174,0,42.9,0,19.4,1073,3.80,0,263,38.5,38.9,182,261,0.389,95,259,19.7,0.389,70.6,25.5,20.0,170,96.3,0,252,19,1050,583,42.9,1393
2023-03-12 11:16:00,0,70.7,6166,34803,0,1801,0.600,67.9,0,38.9,2127,4.13,0.389,445,19,19,1841,192,0,90.1,467,30.7,0.389,205,31.6,127,1833,143,0.389,454,38.5,6808,410,67.9,4363,70.7,0,2387,22786,0,191,0.600,42.6,0,19.4,2128,4.27,0.389,250,38.5,38.9,195,265,0,95,260,19.7,0.389,80.1,25.5,21.9,184,96.3,0,253,19,1003,583,41.8,1366
2023-03-12 11:18:00,0,70.4,6674,35350,0,1877,0,66.1,0,38.9,2658,3.90,0.389,448,19,19,1906,105,0,89.8,468,31.5,0.389,256,31.6,127,1911,143,0.389,454,38.5,6985,409,66.1,4432,70.4,0,2880,23854,0,168,0,41.4,0,19,2653,4.03,0.389,254,38.5,38.5,198,235,0,95,260,20.5,0,73.9,25.5,21.9,191,95.9,0,253,19,1016,582,40.6,1372
2023-03-12 11:20:00,0,70.4,7501,60849,0,1703,38.0,66.1,0,38.5,1078,3.43,0,437,19,375,1713,117,0,89.4,455,33.7,0,85.3,31.6,127,1723,143,0,442,752,6618,409,66.1,4236,70.4,0,24092,48243,0,167,30.6,41.4,0,19,1076,3.57,0,248,38.5,669,215,248,0,95,253,23.3,0,77.9,25.5,21.9,189,96.3,0,248,473,1065,583,40.6,1362
2023-03-12 11:22:00,0,71.1,9071,62576,0,1905,38.0,66.4,0,38.5,2659,3.43,0,431,19,375,1919,103,0,89.8,457,30.7,0,271,31.6,127,1918,143,0,441,752,7143,407,65.7,4477,71.1,0,25665,51727,0,169,30.6,41.4,0,19,2653,3.57,0,241,38.5,669,206,232,0,95,255,19.7,0,81.6,25.5,21.9,173,95.9,0,246,473,1058,582,40.6,1393
2023-03-12 11:24:00,0,70.7,5639,34307,0,1778,0,65.7,0,38.5,1608,3.43,0,445,19,19,1800,190,0,90.9,468,32.1,0,138,31.9,121,1808,143,0,455,38.5,6876,409,65.3,4363,70.7,0,1858,21860,0,158,0,41.4,0,19,1601,3.57,0,249,38.5,38.5,189,260,0,95,260,21.6,0,71.7,25.7,20.9,181,95.9,0.389,255,19,1046,582,39.9,1381
2023-03-12 11:26:00,0,70.7,6169,34890,0,1814,0.600,66.1,0,38.5,2132,3.43,0,449,19,19,1833,193,0,90.1,467,32.1,0,204,32.3,127,1848,143,0,453,38.5,6872,410,66.4,4369,70.7,0,2390,22851,0,172,0.600,41.7,0,19,2128,3.96,0,260,38.5,38.5,200,265,0,95,260,21.6,0,80.1,26.2,21.9,181,96.3,0,253,19,1040,583,41.4,1371
2023-03-12 11:28:00,0,70.7,6676,35551,0,1878,0,66.1,0,38.5,2652,3.43,0,448,19,19,1896,105,0,89.8,469,32.9,0,257,32.3,127,1900,143,0,453,38.5,7080,407,66.1,6523,70.7,0,2876,26015,0,192,0,40.6,0,19,2654,3.57,0,253,38.5,38.5,198,235,0,95,261,22.4,0,73.9,26.2,21.9,168,96.3,0,253,19,1051,582,40.6,1472
2023-03-12 11:30:00,0,71.1,7494,61012,0,1695,37.6,69.0,0,38.5,1072,3.90,0,445,19,375,1710,102,0,90.9,467,32.1,0,1387,32.1,122,1714,143,0,455,752,6642,406,67.9,6329,71.1,0,24161,51796,0,178,30.6,43.3,0,19,1078,4.03,0,249,38.5,669,187,232,0,95,260,21.6,0,85.3,26.0,20.9,175,96.3,0,255,473,1029,583,42.2,1477
2023-03-12 11:32:00,0,70.7,9077,62682,0,1893,37.6,64.2,0,38.5,2653,4.13,0,449,19.0,375,1915,102,0,90.1,467,30.7,0,1778,32.1,127,1916,143,0,453,752,7086,408,63.1,4472,70.7,0,25747,53251,0,175,30.6,39.8,0,19.0,2656,4.27,0,255,38.5,669,202,232,0,95.0,260,19.7,0,95.8,26.0,22.4,181,96.3,0,253,473,1026,583,38.3,1387
2023-03-12 11:34:00,0,70.7,5638,34289,0,1759,0,65.0,0,38.5,1598,4.13,0,447,19,19,1776,192,0,89.4,466,32.9,0,1420,32.3,122,1784,143,0,455,38.5,6837,409,63.5,4312,70.7,0,1852,22927,0,162,0,40.2,0.389,19,1599,4.27,0,252,38.5,38.5,190,261,0,95,259,22.5,0,86.2,26.2,20.9,173,95.9,0,255,19,1055,582,38.7,1364
2023-03-12 11:36:00,0,71.1,6175,34902,0,1842,0.600,69.0,0,38.5,2125,4.13,0,446,19,19,1896,197,0,90.9,468,32.3,0,1674,32.3,116,1851,143,0,455,38.5,6904,411,68.2,4361,71.1,0,2403,24441,0,170,0.600,42.9,0.389,19,2124,4.27,0,249,38.5,38.5,227,266,0,95,261,21.4,0,105,26.2,20.0,173,96.3,0,256,19,1063,583,42.2,1361
2023-03-12 11:38:00,0.389,70.7,6685,35415,0,1887,0.233,66.1,0,38.5,2660,4.13,0,451,19,19,1958,105,0,90.1,467,31.5,0,457,32.3,127,1904,142,0,453,38.5,7045,407,66.4,4429,70.7,0.389,2905,24139,0,171,0.233,40.6,0,19,2655,4.27,0,256,38.5,38.5,201,235,0,95,260,20.5,0,91.7,26.2,22.2,181,94.5,0,254,19,1041,580,41.4,1373
2023-03-12 11:40:00,0.389,70,7498,61473,0,1704,37.6,63.5,0,38.5,1084,4.13,0,445,19,375,1722,103,0,89.8,467,30.7,0,72.8,32.3,122,1738,142,0,452,752,6659,407,63.5,27851,70,0.389,24073,72689,0,156,30.6,39.4,0,19,1082,4.27,0,249,38.5,669,192,232,0,95,260,19.7,0,70.6,26.2,21.3,191,94.9,0,252,473,1033,580,39.1,2009
2023-03-12 11:42:00,0,71.1,9084,63220,0,1880,37.6,68.2,0,38.5,2660,4.13,0,445,19,375,1910,102,0,89.4,467,31.5,0,271,32.3,132,1909,143,0,455,752,7028,410,68.2,27988,71.1,0,25662,75841,0,163,30.6,42.9,0,19,2658,4.27,0,250,38.5,669,209,232,0,95,260,20.6,0,81.6,26.2,22.8,184,96.3,0,255,473,1057,582,42.6,1999
2023-03-12 11:44:00,0,70.7,5637,34280,0,1762,0,63.9,0,38.5,1606,4.13,0,433,19,19,1773,189,0,90.5,456,32.1,0,136,32.3,127,1774,143,0,442,38.5,6810,410,64.2,4336,70.7,0,1856,21633,0,178,0,39.4,0,19,1600,4.27,0,243,38.5,38.5,199,261,0,95,254,21.6,0,71.7,26.2,21.9,177,95.9,0,253,19.4,1031,582,39.8,1383
2023-03-12 11:46:00,0,70.7,6160,34877,0,1814,0.600,65.3,0,38.5,2133,4.13,0,449,19,19,1826,193,0,90.9,467,32.9,0,708,32.3,116,1831,143,0,453,38.5,6821,409,66.1,4363,70.7,0,2379,23316,0,175,0.600,41.4,0,19,2128,4.27,0,260,38.5,38.5,189,265,0,95,260,22.4,0,82.6,26.2,20.0,180,96.3,0,258,19.4,1017,582,41.0,1371
2023-03-12 11:48:00,0,70,6679,35425,0,1872,0.600,66.1,0,38.5,2654,4.13,0,448,19,19,1896,105,0,89.8,467,32.9,0,273,32.3,122,1913,143,0,453,38.5,7029,409,66.8,4447,70,0,2885,23855,0,165,0.600,41.7,0,19,2656,4.27,0,253,38.5,38.5,199,235,0,95,260,22.4,0,89.0,26.2,20.9,176,95.9,0,253,19,1023,582,41.4,1371
2023-03-12 11:50:00,0,70,6964,56461,0,1679,0,66.8,0,38.5,1073,3.67,0,444,19,19,1711,103,0,91.2,468,33.5,0,75.2,32.3,138,1722,143,0,453,38.5,6571,410,66.1,4245,70,0,20500,43626,0,154,0.389,41.4,0,19,1079,3.80,0,247,38.5,38.5,208,232,0,95,260,23.7,0,77.6,26.2,23.8,179,96.3,0,253,19,1056,583,41,1369
2023-03-12 11:52:00,0,69.6,9080,62516,0,1892,37.6,64.6,0,38.5,2652,3.43,0,445,19,375,1901,103,0,91.6,467,32.2,0,524,32.3,127,1909,143,0,455,753,7020,408,64.6,4433,69.6,0,25636,51684,0,170,30.6,40.9,0,19,2656,3.57,0,249,38.5,669,182,232,0,95.4,260,20.5,0,93.2,26.2,21.9,170,96.3,0,255,474,1056,582,39.8,1385
2023-03-12 11:54:00,0,69.3,6170,34823,0,1825,0,66.1,0,38.5,2130,3.43,0,448,19,19,1834,189,0,90.1,465,30.7,0,208,32.1,122,1858,143,0,453,38.5,6911,406,66.4,4372,69.3,0,2390,22861,0,165,0,41.4,0,19,2130,3.57,0,253,38.9,38.5,171,261,0,94.6,259,19.7,0,80.1,26.0,20.9,184,95.9,0,252,19,1037,582,41,1369
2023-03-12 11:56:00,0,70.4,5114,33772,0,1694,0.600,66.4,0,38.5,1073,3.43,0,449,19,19,1707,192,0,90.9,466,30.7,0,72.4,31.6,121,1719,143,0,453,38.5,6640,409,66.4,4246,70.4,0,1326,20824,0,165,0.600,41.4,0,19,1080,3.57,0,255,38.5,38.5,189,265,0,95.4,259,20.1,0,70.6,25.5,20.9,183,96.3,0,253,19,1075,583,41.4,1363
2023-03-12 11:58:00,0,70.7,6684,35721,0,1897,0.600,64.6,0,38.5,2650,3.43,0,446,19,19,1915,9701,0,91.6,467,34.7,0,271,31.6,122,1919,143,0,456,38.5,7159,409,64.6,6568,70.7,0,2887,36397,0,179,0.600,39.8,0,19,2656,3.57,0,251,38.5,38.5,211,286,0,95,260,29.7,0,81.2,25.5,20.9,194,96.3,0,263,19,1076,583,40.2,1496
2023-03-12 12:00:00,0,70,6575,51800,0,1684,0,68.2,0,38.5,1069,3.43,0,447,19,19,1708,9699,0,89.4,468,33.9,0,72.8,32.1,127,1712,143,0,452,38.5,6633,406,67.9,6334,70,0,16525,51104,0,154,0,42.2,0,19,1069,3.57,0,252,38.5,38.5,183,284,0,95,266,23.8,0,71.0,26.0,27.6,181,95.9,0,252,19,1000,582,42.2,1473
2023-03-12 12:02:00,0,70.4,9069,62665,0,1919,40.9,66.8,0,38.5,2653,3.43,0,449,19,379,1924,103,0,90.1,467,31.9,0,257,32.3,133,1937,143,0,452,751,7050,409,65.0,4428,70.4,0,25701,51684,0,177,30.6,41,0,19,2654,3.57,0,260,38.5,669,198,232,0,95,261,20.6,0,74.6,26.2,28.5,186,96.3,0,252,476,1057,583,39.9,1369
2023-03-12 12:04:00,0,70.8,6694,35550,0,1896,0,67.5,0,38.5,2658,3.43,0,447,19,19,1919,194,0,89.4,465,31.9,0,3100,32.3,133,1920,143,0,457,38.5,7074,408,66.1,4438,70.8,0,2918,26923,0,181,0,41.7,0,19,2655,3.57,0,256,38.5,38.5,216,261,0,95.4,259,20.6,0,111,26.2,22.8,189,95.9,0,257,19,1096,583,40.6,1371
2023-03-12 12:06:00,0,71.5,5112,34355,0,1683,0.600,63.5,0.389,38.5,1078,3.43,0,433,19.4,19,1701,193,0,90.5,457,31.5,0,1587,32.3,122,1731,143,0,441,38.9,6613,407,64.3,27811,71.5,0,1333,46445,0,196,0.600,39.4,0,19,1071,3.57,0,242,38.5,38.5,202,258,0,95.4,254,20.9,0,84.8,26.2,20.9,202,96.3,0,247,19,1017,583,39.4,2003
2023-03-12 12:08:00,0,71.1,6679,35390,0,1893,0.600,65.7,0.389,38.5,2653,3.43,0,434,19.4,19.0,1924,105,0,90.1,457,34.3,0,271,32.3,122,1927,142,0,439,38.9,7111,403,65.6,4479,71.1,0,2889,24085,0,180,0.600,41.0,0,19.0,2650,3.57,0,244,38.5,38.5,209,235,0,95.0,255,24.7,0,81.6,26.2,20.9,179,94.9,0,245,19.0,1010,580,40.3,1379
2023-03-12 12:10:00,0,69.6,6683,47203,0,1764,0,66.8,0,38.5,1600,3.82,0,449,19,19,1789,103,0.389,90.5,470,32.1,0,151,32.7,128,1784,142,0,452,38.5,6790,402,66.0,4310,69.6,0,12770,34926,0,163,0,41.8,0,19,1608,3.57,0,255,38.5,38.5,184,232,0,95,262,21.6,0,79.0,26.2,21.9,161,94.5,0,252,19,1072,580,40.6,1364
2023-03-12 12:12:00,0,70,8551,62062,0,1813,37.6,66.8,0,38.5,2126,3.43,0,449,19,375,1829,102,0,90.5,469,30.7,0,193,32.3,122,1837,143,0,455,751,6930,409,66.8,4358,70,0,25242,50663,0,149,30.6,41.7,0,19,2128,3.57,0,255,38.5,669,169,232,0,95,261,19.7,0,72.8,26.2,20.9,169,96.3,0,255,474,1032,583,41.4,1367
2023-03-12 12:14:00,0,71.1,6693,35462,0,1875,0,67.2,0,38.5,2654,3.67,0,443,19,19,1900,188,0,90.1,467,32.9,0.389,271,32.3,127,1897,143,0,457,38.5,7049,407,66.8,4451,71.1,0,2916,23838,0,182,0,42.1,0,19,2650,3.80,0,247,38.5,38.5,198,260,0.389,95,260,22.4,0,81.2,26.2,21.9,191,95.9,0,257,19,1034,582,41.4,1391
2023-03-12 12:16:00,0,70.7,5112,33740,0,1677,0.600,69.0,0,38.5,1079,4.13,0,446,19,19,1712,205,0,89.8,466,32.9,0,260,32.3,122,1703,143,0,452,38.5,6603,410,68.2,4242,70.7,0,1332,20806,0,178,0.600,42.9,0,19,1072,4.27,0,252,38.5,38.5,194,279,0,95,259,22.3,0,80.7,26.2,20.9,194,96.3,0,252,19,1032,583,42.2,1371
2023-03-12 12:18:00,0,71.1,6674,35416,0,1871,0.600,65.3,0,38.9,2663,4.13,0,447,19,19,1886,104,0,89.4,467,31.5,0,1728,32.3,116,1898,143,0,453,38.5,7001,409,66.4,4429,71.1,0,2881,25391,0,171,0.600,40.6,0,19.4,2662,4.27,0,252,38.5,38.9,202,234,0,95,260,20.6,0,98.9,26.2,20.0,209,96.3,0,253,19,1035,582,41,1371
2023-03-12 12:20:00,0,70.7,6279,42170,0,1757,0,66.8,0,38.5,1598,3.67,0,449,19,19,1785,102,0,89.4,466,32.1,0,1434,32.1,116,1777,143,0,456,38.5,6660,408,66.8,4306,70.7,0,8586,31026,0,162,0,42.1,0,19,1596,3.80,0.389,255,38.5,38.5,182,232,0,95,259,21.5,0,93.2,26.0,20.0,161,95.9,0,257,19,1016,582,41.4,1383
2023-03-12 12:22:00,0,70.7,8547,62806,0,1827,37.6,66.1,0,38.5,2128,3.43,0.389,446,19,375,1846,102,0,90.1,466,33.5,0,195,31.6,122,1840,143,0.389,454,753,6889,411,66.4,27934,70.7,0,25293,74855,0,159,30.6,40.6,0,19,2129,3.57,0,251,38.5,669,181,232,0,94.6,260,23.3,0.389,80.6,25.5,20.9,199,96.3,0,253,474,1043,583,41,2027
2023-03-12 12:24:00,0,70.4,6696,36114,0,1902,0.389,67.2,0,38.5,2655,3.43,0.389,443,19,19,1920,189,0,89.8,465,32.9,0,269,31.6,122,1914,143,0.389,453,38.5,7059,410,67.5,28008,70.4,0,2914,48184,0,169,0,41.7,0,19,2657,3.57,0,247,38.5,38.5,193,261,0,95,259,22.5,0.389,81.2,25.5,20.9,217,96.3,0.389,252,19,1059,583,42.1,2013
2023-03-12 12:26:00,0,70.7,5120,33751,0,1726,0.989,66.0,0,38.5,1073,3.43,0,449,19.0,19.0,1740,192,0,91.2,469,31.5,0,607,32.3,127,1725,143,0,456,38.5,6658,410,66.4,4302,70.7,0,1340,21352,0,166,0.600,41.4,0,19.0,1073,3.96,0,260,38.5,38.5,180,266,0,95.0,261,20.5,0,92.1,26.2,21.8,189,95.9,0.389,257,19.0,1046,582,41.0,1372
2023-03-12 12:28:00,0,70.7,6675,35530,0,1909,0.600,65.7,0,38.5,2652,3.43,0,448,19,19,1918,105,0,90.9,469,31.5,0,780,32.3,122,1924,143,0,455,38.5,7151,410,66.1,6571,70.7,0,2878,26791,0,166,0.600,41.4,0,19,2650,3.96,0,253,38.5,38.5,186,235,0,95,261,20.5,0,88.1,26.2,20.9,166,96.3,0,255,19,1072,583,40.6,1489
2023-03-12 12:30:00,0,70.7,5891,37363,0,1769,0,63.9,0,38.5,1600,3.67,0,431,19,19,1781,102,0,91.2,457,32.1,0,152,32.1,122,1804,143,0,440,38.5,6764,410,63.5,6415,70.7,0,4426,26724,0,173,0,39.4,0.389,19,1605,3.80,0,241,38.5,38.5,186,232,0,95,254,21.6,0,79.0,26.0,20.9,184,96.3,0,245,19,1029,582,39.4,1485
2023-03-12 12:32:00,0,71.5,8552,62022,0,1815,37.6,67.5,0,38.5,2124,4.13,0,435,19,375,1830,103,0,90.5,456,32.9,0,192,31.6,128,1848,143,0,440,752,6861,408,66.1,4361,71.5,0,25141,50417,0,173,30.6,42.1,0.389,19,2129,4.27,0,244,38.5,669,202,232,0,95,254,22.8,0,72.8,25.5,21.9,191,96.7,0,245,472,1011,583,41,1375
2023-03-12 12:34:00,0,70.4,6726,35571,0,1905,0,66.8,0,38.5,2652,4.13,0,449,19,19,1920,191,0,89.8,467,57.4,0,257,31.6,138,1917,143,0,456,38.5,7052,408,65.7,4432,70.4,0,2925,23984,0,168,0,41.4,0,19,2653,4.27,0,255,38.5,38.5,214,262,0,95,260,63.5,0,73.9,25.5,23.8,194,96.3,0,256,19,1061,583,40.3,1360
2023-03-12 12:36:00,0.389,70,5131,33721,0,1696,0.600,66.4,0,38.5,1072,4.13,0,446,19,19,1767,195,0,90.1,467,34.3,0,85.7,32.1,127,1721,143,0,453,38.5,6615,407,66.8,4246,70,0.389,1354,20731,0,156,0.600,41,0,19,1072,4.27,0,252,38.5,38.5,201,266,0,94.6,260,23.1,0,77.9,26.0,21.9,167,95.9,0,253,19,1041,582,41.4,1369
2023-03-12 12:38:00,0,70.7,6679,35460,0,1878,0.600,67.2,0,38.5,2647,4.13,0,444,19,19,1955,9721,0,90.1,467,30.7,0,257,32.3,133,1913,143,0,452,38.5,7065,409,66.8,4431,70.7,0,2887,33888,0,167,0.600,41.7,0,19,2649,4.27,0,247,38.5,38.5,210,293,0,94.6,260,19.7,0,74.2,26.2,22.8,186,96.3,0,252,19,1059,582,41.4,1365
2023-03-12 12:40:00,0,71.5,6155,34872,0,1833,0,67.2,0,38.5,2122,3.67,0,449,19,19,1849,102,0,89.8,467,31.5,0,209,32.8,139,1859,142,0,452,38.5,6867,405,66.4,4376,71.5,0,2359,22856,0,178,0,41.7,0,19,2125,3.80,0,255,38.5,38.5,208,232,0,95,260,25.7,0,80.1,26.7,23.8,181,94.5,0,252,19,1051,580,41.8,1358
2023-03-12 12:42:00,0,70,8026,61575,0,1756,38.3,66.4,0,38.5,1604,3.43,0,449,19,376,1785,102,0,90.5,465,33.7,0,148,32.8,122,1789,143,0,455,752,6799,408,65.3,4317,70,0,24713,49661,0,141,30.6,41.4,0,19,1612,3.57,0,260,38.5,669,179,232,0,95,259,28.4,0,79.0,26.7,20.9,167,96.3,0,261,474,1069,583,39.9,1371
