"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-12 01:56:00,1404,2680,853037,6202,460,5844,0,565576,3018,8172,1.23
2023-03-12 02:00:00,1390,2863,916560,6048,445,5797,0,578128,2975,8124,0
2023-03-12 02:04:00,1349,2631,2014162,14792,472,5892,0,1387340,3192,12227,0
2023-03-12 02:08:00,1373,2666,982318,5898,494,6553,0,646931,3062,7961,0
2023-03-12 02:12:00,3120,2666,1179732,5706,432,6196,0,851507,3163,7754,0
2023-03-12 02:16:00,1371,2632,885183,6086,466,6074,0,633319,3062,8030,0
2023-03-12 02:20:00,1383,2745,921458,6044,428,5770,0,654816,3071,7773,0
2023-03-12 02:24:00,1334,2617,1976421,13662,439,5518,1.28,1458222,3084,12610,0
2023-03-12 02:28:00,1324,2604,919366,5932,469,5972,0,570842,3027,7789,0
2023-03-12 02:32:00,3680,2627,1172529,5900,420,5986,0,731275,2915,7899,0
2023-03-12 02:36:00,1381,2615,953589,6298,431,6102,0,594102,3160,7751,0
2023-03-12 02:40:00,1387,2684,1003098,6063,438,6059,0,653997,3005,7954,0
2023-03-12 02:44:00,1446,2679,1759519,9486,472,6084,0,1314387,3191,35712,0
2023-03-12 02:48:00,1358,2650,965396,6143,474,6089,0,604051,3007,7817,0
2023-03-12 02:52:00,2862,2621,1275730,5911,468,5933,0,872819,3041,7850,0
2023-03-12 02:56:00,1352,2669,957048,6018,459,6116,0,636584,3059,7747,0
2023-03-12 03:00:00,1781,2834,997636,12937,445,6164,0,686658,3200,7900,1.74
2023-03-12 03:04:00,1368,2680,1232057,6193,478,5959,1.19,1011467,2975,33111,0
2023-03-12 03:08:00,1414,2683,903473,5549,481,6181,0,562900,3088,7885,0
2023-03-12 03:12:00,1382,2623,948135,5933,482,5417,0,566203,3231,7891,0
2023-03-12 03:16:00,1393,2668,991154,5777,485,5867,0,621565,3133,7975,0
2023-03-12 03:20:00,1369,2796,1076172,12028,487,6137,0,718090,3074,7699,0
2023-03-12 03:24:00,1369,2658,1270229,6064,460,6018,0,856506,3005,7694,0
2023-03-12 03:28:00,1419,2627,1315134,6120,437,5773,0,999044,3022,7770,0
2023-03-12 03:32:00,1353,2634,920402,6025,479,5789,0,602649,3037,7837,0
2023-03-12 03:36:00,1357,2640,941464,6082,456,5646,0,659233,3225,8257,0.858
2023-03-12 03:40:00,1398,2709,947051,8202,475,5596,0,560781,3133,8051,0
2023-03-12 03:44:00,1339,2820,1289528,6670,441,5675,0,608381,2960,78671,0
2023-03-12 03:48:00,1370,2627,982393,6340,465,6086,0,650643,3027,8153,0
2023-03-12 03:52:00,1335,2654,1034831,6265,464,6117,0,667147,3120,7845,0
2023-03-12 03:56:00,1405,2669,1084223,8764,466,6121,0,718758,3044,7872,0
2023-03-12 04:00:00,1735,2935,968371,6102,465,5607,0,676118,2985,7975,0
2023-03-12 04:04:00,1388,2755,1003946,6339,497,5830,0,647253,3093,8063,0
2023-03-12 04:08:00,1376,2703,836149,6185,449,6569,0,578669,3033,7971,0
2023-03-12 04:12:00,1365,2607,880058,9988,482,6319,0,574809,2987,7925,0
2023-03-12 04:16:00,1387,2593,907725,14388,478,6305,0,696937,3072,29261,0
2023-03-12 04:20:00,1346,2821,962702,6102,475,6406,0,582741,2990,8036,0
2023-03-12 04:24:00,1505,2835,1185334,6016,465,5731,0,682787,3212,7930,0
2023-03-12 04:28:00,1397,2630,1002690,5772,471,5850,0,615278,3175,7747,0
2023-03-12 04:32:00,1378,2638,1093621,12966,444,6101,0,674939,3165,8087,0
2023-03-12 04:36:00,1341,2653,1468416,5800,497,6169,0,1032227,2966,10514,0
2023-03-12 04:40:00,1350,2630,890324,5955,490,5634,0,620545,3064,7908,0
2023-03-12 04:44:00,1397,2653,955254,6419,474,6065,0,612859,2953,7823,0
2023-03-12 04:48:00,1405,2660,864572,6393,458,5832,0,611512,2995,7964,0
2023-03-12 04:52:00,1394,2662,1043177,12982,473,5821,0,675533,3107,7771,0
2023-03-12 04:56:00,1385,2612,1492761,5972,470,5454,0,960593,2947,76435,0
2023-03-12 05:00:00,1384,2915,1028699,6319,469,6448,0,660867,3211,7915,0
2023-03-12 05:04:00,1408,2616,1041922,6336,468,5781,0,686040,3059,7668,0
2023-03-12 05:08:00,1342,2612,1095773,10011,477,5611,0,703723,3111,8014,0
2023-03-12 05:12:00,1331,2639,1011170,7747,447,5673,0,647287,3087,7944,0
2023-03-12 05:16:00,1352,2704,1610787,6145,489,5647,0,1136478,3239,73306,0
2023-03-12 05:20:00,1327,2676,794412,6100,452,5904,0,641955,3048,8057,0
2023-03-12 05:24:00,1366,2693,961556,6437,484,6040,0,605385,2977,7790,0
2023-03-12 05:28:00,1348,2689,1050525,15014,457,6319,0,693421,3028,8069,0
2023-03-12 05:32:00,3193,2673,1285359,6066,433,5618,0,858124,3033,7629,0
2023-03-12 05:36:00,1363,2663,1834447,6164,435,6323,0,1335602,3009,62909,0
2023-03-12 05:40:00,1385,2842,1014174,6074,457,6292,0,645593,3050,7796,0
