"Time","Load[5m] (172.16.66.116:9796)","Load[5m] (172.16.66.117:9796)","Load[5m] (172.16.66.118:9796)","Load[1m] (172.16.66.116:9796)","Load[1m] (172.16.66.117:9796)","Load[1m] (172.16.66.118:9796)","Load[15m] (172.16.66.116:9796)","Load[15m] (172.16.66.117:9796)","Load[15m] (172.16.66.118:9796)"
2023-03-11 17:36:00,3.52,1.78,1.80,3.06,1.25,1.74,3.26,1.68,2
2023-03-11 17:38:00,3.27,1.52,1.82,2.59,1.04,1.64,3.20,1.60,1.98
2023-03-11 17:40:00,3.40,1.95,1.82,3.08,2.89,1.75,3.27,1.73,1.97
2023-03-11 17:42:00,4.35,1.70,1.90,5.68,1.49,2.27,3.64,1.66,1.97
2023-03-11 17:44:00,4.52,1.49,1.91,6.14,0.950,1.63,3.76,1.59,1.97
2023-03-11 17:46:00,4.47,1.27,2.57,5.68,1.12,4.87,3.81,1.49,2.16
2023-03-11 17:48:00,3.53,0.950,2.31,2.21,0.360,2.35,3.54,1.35,2.11
2023-03-11 17:50:00,3.63,0.870,2.01,3.95,0.590,1.60,3.57,1.26,2.02
2023-03-11 17:52:00,4.74,1.06,1.70,6.83,1.28,1,3.98,1.29,1.91
2023-03-11 17:54:00,3.73,1.54,2.47,2.20,1.99,3.44,3.71,1.44,2.17
2023-03-11 17:56:00,3.65,1.39,2.09,3.68,1.30,1.44,3.66,1.39,2.07
2023-03-11 17:58:00,3.16,1.76,1.68,2.44,2.49,0.720,3.48,1.52,1.92
2023-03-11 18:00:00,3.74,1.55,1.87,4.01,1.24,2.18,3.67,1.47,1.96
2023-03-11 18:02:00,3.83,1.35,2.13,5,1.30,3.23,3.68,1.40,2.03
2023-03-11 18:04:00,3.55,1.47,2.11,3.35,1.49,1.81,3.59,1.44,2.04
2023-03-11 18:06:00,4.27,1.36,1.65,5.57,1.28,0.850,3.85,1.39,1.87
2023-03-11 18:08:00,3.62,1.79,2.24,2.26,2.35,2.81,3.67,1.55,2.06
2023-03-11 18:10:00,3.72,1.49,1.89,4.62,0.920,1.54,3.68,1.47,1.95
2023-03-11 18:12:00,3.71,1.41,1.56,3.30,1.11,0.750,3.70,1.44,1.83
2023-03-11 18:14:00,4.55,0.990,1.48,5.74,0.230,1.22,4.01,1.28,1.77
2023-03-11 18:16:00,5.58,1.13,2.42,8.45,1.31,5.32,4.43,1.29,2.05
2023-03-11 18:18:00,4.95,1.17,2.86,4.09,1.26,3.07,4.34,1.28,2.27
2023-03-11 18:20:00,4.20,1.04,2.41,2.43,0.900,1.72,4.14,1.22,2.18
2023-03-11 18:22:00,4.34,1.12,2,5.52,1.14,0.970,4.17,1.23,2.06
2023-03-11 18:24:00,4.17,1.40,1.90,4.54,1.94,1.88,4.12,1.32,2.01
2023-03-11 18:26:00,3.84,1.68,2.24,3.31,1.99,2.87,4,1.43,2.11
2023-03-11 18:28:00,4.29,1.32,2.33,5.76,0.870,2.15,4.13,1.33,2.17
2023-03-11 18:30:00,4.01,1.13,2.57,3.06,0.810,2.35,4.06,1.25,2.29
2023-03-11 18:32:00,3.19,0.940,1.94,1.39,0.480,0.740,3.77,1.17,2.09
