"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-20 20:16:00,0,10638,36374,160797,0,1950,119,164,32.9,121,1981,66.9,421,0,7166,80.2,4.90,145,85.6,0,17576,1973,129,31.8,284,1647,66.3,19,332,0,0,122,156,0,10638,0,18482,78693,0,207,27.7,102,33.4,29.0,2216,42.1,6284,0,1144,3669,5.61,132,65.8,0,17471,235,30.7,25.7,72.0,16383,41.8,38.5,403,0,0,29.0,597,0
2023-03-20 20:18:00,0,10624,35658,180910,0,1721,124,158,32.1,121,1833,67.3,421,0,6732,121,4.63,147,86.1,0,17589,1735,118,31.6,78.3,1438,65.9,19,366,0,0,122,154,0,10624,0,18460,78319,0,194,29.0,90.1,22.6,29.0,2316,42.1,6284,0,1125,3725,10.2,139,65.5,0,17463,214,27.7,25.5,72.9,16372,41,38.5,461,0,0,29.0,599,0
2023-03-20 20:20:00,0,11694,36390,157278,0,1926,130,162,32.1,126,1976,66.4,419,0,7076,81.5,5.57,147,87.5,0,17591,1963,118,31.2,1886,1631,66.6,19,330,0,0,122,154,0,11694,0,19521,80029,0,194,30.3,94.7,22.0,30.3,2203,41.7,6286,0,1115,3648,6.32,132,67.3,0,17465,225,27.7,25.5,105,16379,41.7,38.5,396,0,0,33.9,599,0
2023-03-20 20:22:00,0,12100,36440,164759,0,1935,130,160,32.9,132,2010,66.0,420,0,7142,78.2,4.07,145,87.2,0,17574,1950,124,31.7,2100,1633,66.6,19,343,0,0,122,151,0,12100,0,19921,80419,0,192,30.3,93.4,23.2,31.6,2310,41.4,6283,0,1093,3569,4.46,133,66.6,0,17458,222,29.0,26.0,114,16383,41.4,38.5,425,0,0,34.5,588,0
2023-03-20 20:24:00,0,10725,58879,178984,0.389,1714,129,164,31.5,126,1828,65.9,1723,0,6746,78.6,3.03,146,87.4,0,17555,1737,124,32.3,79.4,1413,66.2,375,394,0,0,122,21834,0,10725,0,21289,82451,0,189,30.3,102,22.4,30.3,2300,41.7,25685,0,1119,3633,3.42,132,66.6,0,17454,218,29.0,26.2,74.7,16389,41,669,508,0,0,29.0,24348,0
2023-03-20 20:26:00,0,12353,36412,161363,0.389,1943,119,165,32.1,121,1985,66.4,422,0,7170,80.1,4.09,145,87.8,0,17573,1973,123,32.3,286,1601,65.9,19,336,0,0,128,164,0,12353,0,20161,81050,0,186,27.7,102,22.9,29.0,2252,41.4,6289,0,1136,3656,9.76,133,66.9,0,17463,222,29.0,26.2,74.6,16401,40.6,38.5,410,0,0,30.3,604,0
2023-03-20 20:28:00,0,11934,35721,158327,0,1734,124,161,32.9,121,1841,66.1,421,0,6720,117,7.36,148,87.5,0,17576,1736,112,32.3,881,1459,66.2,19,381,0,0,111,159,0.389,11934,0,19796,79173,0,197,29.0,93.5,23.9,29.0,2342,41.0,6282,0,1120,3631,13.4,133,66.2,0,17470,215,26.3,26.2,101,16380,41,38.5,483,0,0,26.3,602,0
2023-03-20 20:30:00,0,12019,36382,158775,0,1952,108,159,31.5,105,1964,66.6,419,0,7088,80.7,5.94,147,87.6,0,17584,1964,123,32.3,588,1665,65.8,19,347,0,0,127,149,0.389,12019,0,19867,80503,0,203,25.0,89.9,21.7,25.0,2192,41.8,6280,0,1139,3618,6.69,132,66.9,0,17467,235,29.0,26.2,91.5,16403,42.1,38.5,420,0,0,30.3,590,0
2023-03-20 20:32:00,0,11576,36407,161492,0,1966,119,164,32.1,116,1999,66.7,422,0,7169,81.5,3.27,145,87.7,0.389,17593,1994,112,31.8,286,1652,66.1,19.4,332,0,0,117,152,0,11576,0,19407,79653,0,205,28.0,98.5,21.6,27.7,2296,41,6285,0,1140,3700,3.27,133,68.4,0,17472,235,26.3,25.7,73.5,16397,42.8,38.5,395,0,0,27.7,589,0
2023-03-20 20:34:00,0,10762,58924,178940,0,1747,130,163,33.5,121,1825,66.6,1722,0,6719,80.3,3.27,145,87.5,0,17585,1775,112,31.6,1492,1455,66.0,375,395,0,0,116,21785,0,10762,0,21365,82823,0,188,30.3,101,24.8,29.4,2289,41,25629,0,1087,3663,3.27,133,66.9,0,17449,231,26.3,25.5,94.1,16385,41.4,669,506,0,0,27.7,24366,0
2023-03-20 20:36:00,0,12547,50161,180090,0,1935,130,159,32.9,121,1981,65.8,1333,0,7107,79.6,5.57,148,87.7,0,17581,1951,129,31.6,284,1601,66.2,375,386,0,0,128,12668,0,12547,0,22217,83941,0,194,30.3,95.2,24.2,29.0,2235,40.6,17525,0,1084,3609,6.38,134,66.2,0,17452,216,30.3,25.5,73.1,16384,40.6,669,491,0,0,30.3,14354,0
2023-03-20 20:38:00,0,10860,35655,160605,0,1716,130,163,32.9,132,1842,65.9,418,0,6801,117,6.03,148,87.7,0,17570,1743,129,31.6,70.6,1445,65.8,19,377,0,0,122,153,0,10860,0,18698,81969,0,191,30.3,95.5,23.2,31.6,2321,41,6283,0,1113,3648,6.82,135,66.2,0,17451,218,30.3,25.5,69.5,16379,41.7,38.5,464,0,0,29.0,592,0
2023-03-20 20:40:00,0,10630,36120,155585,0,1863,141,164,32.1,132,1912,66.0,420,0,6975,80.3,3.73,147,87.7,0,17572,1893,135,32.0,222,1578,66.2,19,351,0,0,128,155,0,10630,0,18456,85285,0,199,32.9,98.6,22.7,31.6,2196,41,6283,0,1112,3611,3.73,132,66.9,0,17455,227,31.6,25.5,76.2,16398,42.2,38.5,427,0,0,30.3,601,0
2023-03-20 20:42:00,0,11953,36418,162941,0,1943,124,162,32.9,126,2004,65.8,421,0,7153,79.2,5.33,147,87.7,0,17556,1968,140,31.6,284,1641,66.9,19,336,0,0,144,153,0,11953,0,19768,87248,0,196,29.0,95.5,22.8,30.3,2309,41.4,6281,0,1130,3616,6.47,134,67.3,0.389,17445,228,32.9,25.5,72.4,16394,41.8,38.5,410,0.389,0,34.6,601,0
2023-03-20 20:44:00,0,10901,58935,190558,0,1719,124,160,32.9,121,1816,67.6,1720,0.389,6729,81.7,5.33,148,86.7,0,17576,1737,129,31.6,79.7,1449,68.0,375,400,0,0,128,21805,0,10901,0,21520,89437,0,184,29.0,103,22.4,29.0,2285,42.3,25648,0,1122,3669,6.09,134,67.3,0,17459,217,30.3,25.5,74.7,16380,42.9,669,511,0,0,30.3,24386,0
2023-03-20 20:46:00,0,14016,59790,191212,0,1932,118,163,30.7,116,1997,66.3,1724,0.389,7101,80.2,4.53,147,87.4,0,17599,1995,124,31.8,294,1648,67.0,375,416,0,0,122,21830,0,14016,0,24647,92228,0,198,27.7,107,20.4,27.7,2230,41.1,25658,0,1118,3699,4.90,131,67.7,0,17466,230,29.0,25.7,78.8,16398,41.4,669,545,0,0,29.0,24396,0
2023-03-20 20:48:00,0,13083,36232,187296,0,1877,113,160,32.9,116,1967,66.0,422,0,7016,120,3.97,148,87.5,0,17565,1899,117,32.3,212,1591,66.3,19,368,0,0,116,174,0,13083,0,20915,83857,0,198,31.3,91.9,23.6,27.7,2334,41.4,6284,0,1120,3725,3.97,132,67.3,0,17454,229,27.7,26.2,70.6,16395,40.3,38.9,455,0,0,27.7,600,0
2023-03-20 20:50:00,0,10567,35856,154080,0,1798,124,164,32.9,121,1856,66.2,420,0,6841,78.9,4.63,150,87.0,0,17577,1827,124,32.3,152,1551,65.8,19,351,0,0,117,179,0,10567,0,18424,78585,0,194,29.0,103,23.1,29.0,2199,41.7,6284,0,1114,3617,5.06,133,67.7,0,17450,227,29.0,26.2,75.1,16387,40.3,38.5,424,0,0.389,27.7,603,0
2023-03-20 20:52:00,0,11494,36406,163268,0,1926,119,161,30.7,116,2009,66.1,421,0,7141,77.7,7.57,149,86.4,0,17570,1948,128,31.8,286,1651,66.1,19,338,0,0,127,164,0,11494,0,19340,79672,0,182,27.7,93.6,20.8,27.7,2309,41,6283,0,1092,3615,8.75,135,66.6,0,17456,221,30.3,25.7,73.9,16387,40.6,38.5,407,0,0.389,30.3,602,0
2023-03-20 20:54:00,0,10081,50883,171651,0,1724,119,159,55.4,116,1828,66.6,1043,0,6735,78.6,4.77,147,86.2,0,17562,1746,124,31.6,71.4,1421,65.8,19,338,0,0,122,14801,0,10081,0,19357,79558,0,187,27.7,90.0,63.6,27.7,2295,41.5,19303,0,1089,3586,5.16,132,66.6,0,17456,210,29.0,25.5,69.5,16383,40.6,38.5,400,0,0,29.0,16664,0
2023-03-20 20:56:00,0,12566,59752,188313,0,1958,130,163,59.1,126,1996,66.1,1719,0,7114,79.9,4.67,146,87.7,0,17567,1974,118,31.6,2569,1601,66.8,375,390,0,0.389,110,21848,0,12566,0,23152,84469,0,210,30.3,98.2,65.9,30.3,2231,41.5,25698,0,1078,3633,5.03,132,68.0,0,17465,220,32.6,25.5,106,16382,41.8,669,503,0,0,26.3,24429,0
2023-03-20 20:58:00,0,12529,36472,161637,0,1945,124,161,34.8,126,2019,66.0,422,0,7183,121,6.51,144,87.9,0,17585,1971,124,31.6,2559,1608,66.9,19,355,0.389,0,122,163,0,12529,0,20353,80880,0,187,29.0,98.7,30.0,30.3,2331,41.7,6288,0.389,1102,3708,7.68,132,69.9,0,17466,220,29.0,25.5,100,16379,42.2,38.5,440,0,0,29.0,609,0
2023-03-20 21:00:00,0,10536,35594,152442,0,1701,130,161,30.7,126,1803,66.3,423,0,6646,81.1,4.30,148,88.1,0,17579,1720,124,31.6,80.1,1410,66.6,19,343,0,0,122,159,0,10536,0,18357,77233,0,168,30.3,99.2,20.1,35.2,2207,40.6,6287,0,1068,3636,4.73,134,68.8,0,17462,186,29.0,25.5,75.1,16358,42.1,38.5,418,0,0,29.0,598,0
2023-03-20 21:02:00,0,11076,36404,161026,0,1936,130,163,30.7,121,2003,65.9,420,0,7069,78.5,3.13,147,87.5,0,17565,1962,129,32.0,587,1600,66.7,19,347,0,0,122,157,0,11076,0,18886,79490,0.389,185,30.3,95.5,20.1,33.9,2302,41,6284,0,1043,3609,3.13,132,66.2,0,17462,221,30.3,26.0,91.5,16376,41.7,38.5,426,0,0,29.0,598,0.389
2023-03-20 21:04:00,0,10664,35617,177703,0,1734,130,162,31.5,126,1818,66.1,421,0,6728,79.6,4.17,148,87.5,0,17574,1746,124,32.3,363,1450,66.2,19,338,0,0,122,153,0,10664,0,18490,78907,0,196,30.3,93.5,22.6,30.3,2290,41.4,6286,0,1126,3616,4.53,132,66.6,0,17462,216,29.0,26.2,82.5,16375,41.7,38.5,401,0,0,29.0,597,0
2023-03-20 21:06:00,0.389,11689,59637,213066,0,1932,130,160,33.6,121,1985,66.1,1723,0,7159,79.6,5.33,150,87.5,0,17568,1940,124,32.5,1892,1644,66.7,375,398,0,0,128,21720,0,11689,0.389,22302,84304,0,191,30.3,92.9,29.9,29.0,2228,41.4,25567,0,1130,3633,6.09,131,66.2,0,17453,203,29.0,26.4,108,16377,41.1,669,517,0,0,30.3,24309,0
2023-03-20 21:08:00,0,12907,36488,165799,0,1929,124,163,31.5,121,2017,66.2,418,0,7181,121,4.97,149,87.5,0,17581,1958,129,32.5,1881,1613,66.2,19,371,0,0,128,156,0,12907,0,20745,81512,0,190,29.0,101,21.7,29.0,2324,41,6290,0,1082,3701,11.0,137,66.2,0,17463,224,30.3,26.4,93.8,16369,42.5,38.5,472,0,0,30.3,604,0
2023-03-20 21:10:00,0,9305,35556,152275,0,1722,124,163,30.7,121,1803,66.2,420,0,6632,82.9,3.27,144,88.1,0,17563,1749,123,32.3,71.0,1452,66.5,19,333,0,0,121,153,0,9305,0,17135,76062,0,194,29.0,102,21.2,29.0,2194,41.1,6284,0,1044,3695,3.27,139,66.6,0,17463,227,29.0,26.2,70.6,16372,42.5,38.5,405,0,0,33.9,595,0
2023-03-20 21:12:00,0,10559,36408,161044,0,1941,119,157,32.9,121,2012,66.9,422,0,7124,83.0,4.77,144,87.5,0,17570,1946,124,32.3,295,1595,67.0,19,354,0,0,117,150,0,10559,0,18379,78265,0,201,27.7,88.5,23.9,29.0,2297,41.8,6286,0,1129,3770,9.60,133,66.6,0,17473,219,29.0,26.2,79.5,16379,42.5,38.5,435,0,0,27.7,589,0
2023-03-20 21:14:00,0,10772,35639,153036,0,1709,119,161,33.5,121,1819,66.2,421,0,6731,80.2,6.83,147,87.3,0,17580,1738,117,32.3,70.2,1432,66.2,19,333,0,0,121,153,0,10772,0,18583,77835,0,181,27.7,93.6,23.4,29.0,2285,41,6283,0,1154,3656,12.8,134,67.3,0,17474,218,27.7,26.2,69.5,16376,41.4,38.5,397,0,0,29.0,602,0
2023-03-20 21:16:00,0,13495,59789,186551,0,1924,124,166,30.7,121,1994,66.1,1720,0,7124,78.5,4.73,147,87.8,0,17585,1948,124,32.0,511,1620,65.9,375,396,0,0,122,21820,0,13495,0,24094,85615,0,189,29.0,99.7,20.4,29.0,2249,41.4,25670,0,1094,3586,5.87,135,66.2,0,17479,217,29.0,26.0,89.2,16362,40.7,669,508,0,0,29.0,24395,0
2023-03-20 21:18:00,0,13083,37338,162238,0,1925,130,162,31.5,126,2029,65.4,807,0,7132,119,2.90,148,87.5,0,17577,1943,124,31.6,293,1616,66.2,375,419,0,0,116,292,0,13083,0,21537,82373,0,191,30.3,98.5,21.6,30.3,2342,41,6541,0,1099,3607,2.90,132,66.6,0,17471,216,29.0,25.5,78.0,16376,42.1,669,549,0,0,27.7,772,0
2023-03-20 21:20:00,0,10285,35575,153026,0,1731,124,161,32.9,121,1796,65.3,422,0,6729,83.5,4.07,152,86.9,0,17582,1735,129,31.6,71.0,1444,67.2,19,331,0,0,128,148,0,10285,0,18113,77014,0,214,29.0,98.9,23.9,29.0,2194,40.3,6283,0,1120,3695,4.45,132,65.8,0,17466,211,30.7,25.5,70.2,16375,42.8,38.5,393,0,0,30.3,591,0
2023-03-20 21:22:00,0,10298,36397,164561,0,1940,124,163,32.9,126,2006,66.2,422,0,7206,79.1,7.10,150,87.7,0,17569,1956,129,31.8,808,1613,66.4,19,350,0,0,122,152,0,10298,0,18125,78361,0,197,29.0,95.7,23.1,30.3,2297,40.6,6283,0,1152,3610,8.67,131,66.2,0,17464,223,30.3,25.7,93.0,16373,41.7,38.5,426,0,0,29.0,599,0
2023-03-20 21:24:00,0,9439,35573,153207,0,1721,130,161,32.1,126,1828,65.5,422,0,6718,79,5.93,145,87.7,0,17565,1743,129,31.8,583,1464,65.9,19,336,0,0,128,153,0,9439,0,17265,76712,0,183,30.3,93.9,21.5,30.3,2291,39.9,6283,0,1099,3632,6.73,132,66.2,0,17454,225,30.3,25.7,83.3,16377,41.7,38.5,398,0,0,30.3,591,0
2023-03-20 21:26:00,0,11722,59422,185001,0,1891,129,164,32.9,132,1928,66.6,1722,0,6978,80.2,3.27,144,86.9,0,17563,1891,129,32.0,214,1598,66.3,375,400,0,0,128,21799,0.389,11722,0,22328,83478,0,209,30.3,103,22.5,31.6,2239,41.7,25642,0,1125,3663,3.27,133,65.5,0,17457,219,30.3,26.0,72.8,16392,41.5,669,510,0,0,30.3,24369,0
2023-03-20 21:28:00,0,12320,53744,180751,0,1953,124,162,30.7,126,2016,66.5,1477,0,7150,120,3.71,148,86.4,0,17564,1955,123,32.3,334,1646,65.8,375,435,0,0,128,16048,0,12320,0,22375,85102,0,204,29.0,100,21.5,30.3,2340,42.5,20525,0,1112,3680,4.09,133,65.1,0,17450,216,29.0,26.2,93.8,16376,41.7,669,574,0,0,30.3,18063,0
2023-03-20 21:30:00,0,10595,35568,165528,0.389,1714,136,157,32.1,132,1795,66.2,422,0,6710,77.7,5.49,149,86.8,0,17581,1750,124,32.3,1473,1437,66.4,19.4,328,0,0,122,157,0,10595,0,18407,78976,0,175,31.6,88.0,23.7,31.6,2187,41.4,6280,0,1117,3496,5.89,134,65.1,0,17461,221,29.0,26.2,91.2,16368,41.7,38.5,390,0,0,29.0,602,0
2023-03-20 21:32:00,0,11327,36412,172768,0,1946,130,164,32.1,132,2014,66.5,421,0,7145,77.1,5.47,149,87.8,0,17573,1959,135,32.3,1696,1610,67.3,19,352,0,0,127,152,0,11327,0,19160,79543,0,202,30.3,104,23.3,31.6,2305,41,6281,0,1107,3592,6.22,131,67.3,0,17459,226,31.6,26.2,99.1,16373,41.7,38.5,434,0,0,30.3,589,0
2023-03-20 21:34:00,0,10840,35871,181171,0,1809,130,163,31.5,132,1890,66.6,420,0,6831,79.2,4.30,148,88.1,0,17564,1811,129,32.3,151,1497,66.5,19,347,0,0,133,154,0,10840,0,18650,79192,0,201,30.3,102,22.1,32.0,2304,41.4,6282,0,1101,3669,4.69,131,67.7,0,17452,195,30.3,26.2,76.6,16368,41.4,38.5,419,0,0,31.6,597,0
2023-03-20 21:36:00,0,12766,59272,213892,0,1796,124,160,32.3,126,1862,66.5,1721,0,6892,81.4,5.10,148,88.2,0.389,17577,1820,129,32.3,143,1501,65.9,375,393,0,0,128,21889,0,12766,0,23358,84694,0,165,35.1,91.4,22.6,30.7,2215,41.8,25727,0,1139,3716,5.89,133,66.6,0,17454,191,30.3,26.2,70.9,16365,41.4,669,499,0,0,30.3,24458,0
2023-03-20 21:38:00,0,12960,59857,193060,0,1930,130,161,30.7,132,2020,66.6,1723,0,7248,124,4.73,148,88.4,0.389,17578,1962,124,32.3,1877,1607,65.5,375,425,0,0,128,21898,0,12960,0,23565,85268,0,154,36.4,93.5,20.1,31.6,2326,42.5,25730,0,1139,3696,5.53,132,68.1,0,17465,188,29.0,26.2,100,16358,40.6,669,553,0,0,30.3,24466,0
2023-03-20 21:40:00,0,9497,35561,152693,0,1730,135,166,33.5,127,1796,65.7,420,0,6728,85.4,3.70,145,88.2,0,17576,1749,130,32.3,1946,1438,65.5,19,332,0,0,128,175,0,9497,0,17310,76693,0,193,31.6,99.2,23.3,30.3,2197,42.5,6284,0,1135,3707,4.09,133,67.2,0,17471,214,30.3,26.2,104,16387,41,38.5,401,0,0,30.3,600,0
2023-03-20 21:42:00,0,11282,36394,161466,0,1948,124,163,32.1,116,2004,66.1,424,0,7136,80.3,3.93,148,88.4,0,17568,1966,134,32.3,577,1663,65.8,19,342,0,0,133,164,0,11282,0,19131,79256,0,208,29.0,102,23.0,27.7,2302,41.7,6284,0,1143,3633,4.36,133,67.4,0,17457,221,31.6,26.2,85.1,16403,41.7,38.5,421,0,0,31.6,603,0
2023-03-20 21:44:00,0,11266,36118,156151,0,1875,124,159,32.9,126,1941,66.1,419,0,6992,79.2,6.37,149,87.9,0,17563,1893,118,32.5,224,1575,65.8,19,341,0,0,122,159,0,11266,0,19085,79186,0,202,29.0,89.5,29.0,30.3,2288,41.4,6284,0,1106,3609,7.56,132,68.0,0.389,17446,225,33.2,26.4,84.7,16390,40.6,38.5,416,0,0,29.4,601,0
2023-03-20 21:46:00,0,10993,48941,173089,0,1726,130,178,33.7,132,1812,66.4,965,0.389,6751,81.1,4.17,145,87.5,0,17589,1792,123,32.4,74.6,1424,65.8,19,357,0,0,121,12888,0,10993,0,20099,80294,0,191,30.3,109,29.5,31.6,2214,41.4,17606,0,1120,3709,4.56,132,66.6,0,17470,236,29.5,26.0,78.0,16385,41,38.5,450,0,0,29.0,14575,0
2023-03-20 21:48:00,0,12517,59756,187249,0,1930,130,164,31.5,126,2027,66.3,1721,0,7161,119,5.37,148,87.2,0,17603,1962,135,31.6,294,1634,66.5,375,423,0,0,128,21749,0,12517,0,23147,89051,0,186,30.3,98.0,22.1,30.3,2322,41,25605,0,1147,3748,5.89,132,66.6,0,17484,222,31.6,25.5,77.3,16383,41,669,556,0.389,0,30.3,24327,0
2023-03-20 21:50:00,0,10552,35605,152649,0,1723,119,163,30.7,115,1804,65.5,421,0,6689,82.1,4.40,147,87.7,0,17592,1732,135,31.6,78.7,1469,65.9,19.0,339,0,0,128,158,0,10552,0,18404,81227,0,160,27.7,102,20.8,32.7,2205,39.9,6287,0,1120,3712,4.92,132,67.3,0,17472,169,31.6,25.5,73.6,16369,41.0,38.9,410,0,0,30.3,602,0
2023-03-20 21:52:00,0,10036,36373,163030,0,1944,124,164,32.9,126,1993,66.0,418,0,7176,80,5.80,149,87.8,0,17577,1973,118,32.0,2557,1614,66.5,19,333,0,0,122,160,0,10036,0,17859,79069,0,156,29.0,103,23.2,30.3,2284,41.4,6287,0,1096,3617,12.0,132,67.7,0,17466,188,27.7,26.0,95.2,16358,41,38.5,408,0,0,29.0,605,0
2023-03-20 21:54:00,0,10329,36400,158218,0,1937,129,163,32.9,126,1989,65.6,418,0,7151,81.3,5,149,87.7,0,17585,1958,129,31.8,294,1603,66.9,19,351,0,0.389,122,154,0,10329,0,18147,78218,0,155,30.3,95.5,23.5,30.3,2279,41,6288,0,1110,3716,5.69,131,66.6,0,17464,184,30.3,25.7,78.8,16353,41.4,38.5,430,0,0,29.0,598,0
2023-03-20 21:56:00,0,12145,35645,180444,0,1707,141,163,30.7,137,1815,65.5,421,0,6710,79.7,3.97,147,87.5,0,17590,1733,129,32.0,69.1,1418,66.5,19,344,0,0.389,128,152,0,12145,0,19961,79825,0,152,32.9,95.6,20.8,32.9,2230,39.9,6286,0,1113,3685,3.97,139,66.6,0,17466,173,30.3,26.0,68.4,16349,41,38.5,416,0,0.389,30.3,598,0
2023-03-20 21:58:00,0,13236,59823,187135,0,1933,136,160,31.9,126,2023,66.7,1724,0,7135,120,6.84,146,88.0,0,17567,1952,140,32.3,284,1585,66.5,375,412,0,0,133,21927,0,13236,0,23815,85471,0,177,31.6,92.4,26.7,30.3,2331,41.5,25768,0,1138,3724,8.02,140,67.7,0,17458,208,32.9,26.2,72.8,16391,41.4,669,544,0,0.389,37.3,24435,0.389
2023-03-20 22:00:00,0,11924,35620,152527,0,1741,125,163,34.1,121,1796,67.0,422,0,6730,81.6,5.81,145,88.1,0,17576,1763,128,32.3,589,1439,66.8,19,351,0.389,0,132,158,0,11924,0,19755,79234,0,199,29.0,102,31.6,29.0,2194,42.2,6283,0.389,1141,3664,6.56,133,67.7,0,17453,228,30.3,26.2,89.3,16384,41.7,38.5,434,0,0,31.6,597,0.389
2023-03-20 22:02:00,0,10795,36433,161473,0,1988,130,158,30.7,126,2009,66.3,424,0,7164,77.5,3.73,146,87.9,0,17568,2007,118,32.0,286,1665,66.0,19,337,0.389,0,122,158,0,10795,0,18647,79214,0,197,30.3,90.6,21.5,30.3,2317,41.4,6282,0.389,1131,3562,3.73,132,67.7,0,17457,233,27.7,26.0,74.2,16398,41.4,38.5,410,0,0,29.0,599,0
2023-03-20 22:04:00,0,11657,36445,160896,0,1956,130,160,32.1,132,2002,67.0,424,0,7096,78.9,5.20,146,87.6,0,17572,1962,124,31.6,1697,1630,65.8,19,348,0,0,121,156,0,11657,0,19498,79678,0.389,175,30.3,92.3,23.1,31.6,2320,41.4,6282,0,1099,3586,10.6,133,67.7,0,17460,177,29.0,25.5,98.3,16353,41.4,38.5,426,0,0,29.0,594,0
2023-03-20 22:06:00,0,11119,35621,157850,0,1737,124,164,54.0,121,1801,67.5,422,0,6698,78.1,5.81,148,87.7,0,17595,1769,135,31.6,1482,1426,66.0,19,354,0,0,128,156,0,11119,0,18953,78026,0.389,169,29.0,96.9,62.4,29.0,2232,42.1,6283,0,1111,3638,6.56,132,67.7,0,17464,205,31.6,25.5,93.6,16356,41.7,38.5,437,0,0,30.3,594,0
2023-03-20 22:08:00,0.389,12863,59842,201386,0,1953,130,164,59.7,120,2025,66.6,1722,0,7200,122,6.04,147,86.8,0,17565,1983,124,31.6,284,1638,66.5,375,416,0,0,128,21875,0,12863,0.389,23459,85740,0,162,30.3,102,66.2,29.0,2335,41.4,25733,0,1113,3779,6.85,132,65.8,0,17455,202,29.0,25.5,72.8,16381,41.8,669,539,0,0,30.3,24446,0
2023-03-20 22:10:00,0,11111,39953,157515,0,1738,124,160,34.6,116,1810,65.9,951,0,6666,84.2,4.64,148,87.5,0,17595,1745,124,31.6,295,1443,66.1,375,395,0,0,117,3675,0,11111,0,19897,79149,0,163,29.0,97.8,22.7,27.7,2210,40.6,9551,0,1097,3772,5.06,135,66.2,0,17461,179,29.0,25.5,84.1,16337,41.4,669,506,0,0,27.7,4473,0
2023-03-20 22:12:00,0,10400,36388,161101,0,1935,124,162,30.7,120,2006,65.9,424,0,7133,77.8,4.17,150,87.7,0,17592,1966,112,31.8,794,1607,65.8,19,331,0,0,117,157,0,10400,0,18227,78409,0,177,29.0,93.8,21.2,29.0,2285,41.4,6284,0,1127,3638,4.54,133,66.6,0,17464,216,26.3,25.7,96.3,16368,41.7,38.5,402,0,0,27.7,598,0
2023-03-20 22:14:00,0,10583,36369,158397,0,1935,130,166,32.1,121,1988,66.1,421,0,7077,78.2,4.64,147,87.1,0,17570,1967,124,32.3,576,1613,66.2,19,335,0,0,117,152,0,10583,0,18390,78705,0,182,30.3,99.2,23.4,29.0,2269,41.4,6281,0,1102,3609,4.45,133,66.2,0,17457,216,29.0,26.2,84.0,16374,42.1,38.5,400,0,0,27.7,587,0
2023-03-20 22:16:00,0,10446,35645,155959,0,1719,124,162,33.5,121,1835,66.1,419,0,6669,77.4,6.04,146,85.5,0,17567,1736,129,32.0,77.9,1431,65.9,19,357,0,0,128,153,0,10446,0,18262,77661,0,176,29.0,95.3,24.8,29.0,2262,41.7,6284,0,1087,3539,6.24,133,65.5,0,17458,197,30.3,26.0,73.3,16370,41.7,38.5,443,0,0,30.3,588,0
