"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-15 11:54:00,0,12452,36265,157382,0,1956,130,164,31.5,126,1972,66.0,423,0,7209,79.9,4.77,147,87.7,0,17565,1962,135,31.6,1621,66.6,19,334,0,0,133,156,0,12452,0,20248,78775,0,204,36.1,103,20.9,30.3,2201,40.6,6281,0,1157,3656,5.16,136,68.0,0,17439,222,31.6,25.5,16294,42.1,38.5,400,0,0,31.6,575,0
2023-03-15 11:56:00,0,13603,59594,186100,0,1958,136,163,31.5,126,2017,66.8,1723,0,7148,78.1,4.17,148,87.8,0,17553,1972,123,31.6,1617,66.3,375,390,0,0,127,21798,0,13603,0,24159,84162,0,207,31.6,107,21.0,30.3,2327,41.7,25641,0,1142,3586,4.54,134,68.8,0,17433,225,29.0,25.5,16301,41,669,501,0,0,30.3,24353,0
2023-03-15 11:58:00,0,11456,58807,192239,0,1725,141,163,31.5,126,1834,65.9,1722,0,6713,120,3.94,147,88.5,0,17569,1747,135,31.6,1432,66.3,375,407,0,0,128,21796,0,11456,0,22043,81407,0,191,32.9,100,21.0,30.3,2320,41.4,25645,0,1111,3649,4.36,132,67.7,0,17447,220,31.6,25.5,16282,41.7,669,529,0,0,30.3,24354,0
2023-03-15 12:00:00,0,11599,36222,166790,0,1949,136,163,32.9,132,1982,66.1,421,0,7105,81.7,3.27,146,88.2,0,17551,1964,130,32.0,1626,65.9,19,327,0,0,128,155,0,11599,0,19394,77940,0,201,31.6,95.9,28.2,36.6,2199,41.7,6282,0,1139,3612,3.27,134,66.6,0,17433,222,30.3,25.5,16279,41.4,38.9,384,0,0,30.3,583,0
2023-03-15 12:02:00,0,9848,35452,156442,0,1731,130,167,54.7,126,1836,66.5,421,0,6747,81.0,3.27,147,88.1,0,17549,1761,135,31.6,1457,66.0,19,341,0,0,133,149,0,9848,0,17657,75477,0,187,30.3,101,62.4,30.3,2303,41.7,6283,0,1119,3663,3.27,134,68.0,0,17425,218,31.6,25.5,16296,42.1,38.5,413,0,0.389,31.6,573,0
2023-03-15 12:04:00,0,9994,35950,179424,0,1895,130,159,57.8,126,1922,66.5,420,0,6997,78.7,5.81,146,88.9,0,17573,1925,124,31.6,1572,66.3,19,331,0,0,122,154,0,9994,0,17801,76572,0,200,30.7,92.3,65.0,30.3,2207,42.5,6283,0,1136,3616,5.88,135,69.5,0,17443,227,34.5,25.5,16312,41.7,38.5,391,0,0,29.0,579,0
2023-03-15 12:06:00,0,13446,44176,194401,0,1960,124,160,30.7,121,2017,66.0,742,0,7147,81.9,5.28,144,88.3,0,17547,1972,128,31.6,1637,66.3,19,333,0,0.389,122,7703,0,13446,0,21993,81655,0,204,29.0,97.1,20.4,29.0,2333,40.6,12994,0,1141,3734,5.39,141,68.0,0,17434,218,30.3,25.5,16303,41.7,38.5,398,0,0,29.0,8837,0
2023-03-15 12:08:00,0,12460,58918,186578,0,1745,130,163,32.9,126,1838,66.0,1727,0,6784,120,5.75,145,86.7,0,17539,1767,129,31.6,1430,66.1,375,405,0,0.389,122,21948,0,12460,0,23023,82482,0,191,30.3,101,28.4,30.3,2330,42.1,25794,0,1106,3695,5.86,132,66.6,0,17433,220,30.3,25.5,16289,42.5,669,530,0,0,34.7,24410,0
2023-03-15 12:10:00,0,11707,36302,157071,0,1977,119,159,32.9,121,1979,65.8,422,0,7181,81.5,3.73,148,87.6,0,17560,1993,123,31.8,1614,67.2,19.4,326,0,0,127,175,0,11707,0,19487,77850,0,198,27.7,91.2,24.8,29.0,2203,41.4,6282,0,1132,3641,3.73,132,67.7,0,17449,215,29.0,25.7,16309,43.9,38.5,391,0,0,36.0,585,0
2023-03-15 12:12:00,0,9806,35732,157953,0,1821,124,166,30.7,120,1880,65.7,419,0,6898,78.6,5.20,149,87.5,0,17554,1828,124,31.6,1527,67.2,19,345,0,0,122,181,0,9806,0,17622,75652,0,211,29.0,99.7,21.9,29.0,2290,41,6283,0,1131,3586,5.96,134,66.2,0,17437,223,29.0,25.5,16306,43.3,38.5,416,0,0,29.0,589,0
2023-03-15 12:14:00,0,10451,35959,155618,0,1879,124,161,31.9,121,1909,66.1,419,0,6982,80.5,5.33,148,86.9,0,17552,1894,124,31.6,1612,67.0,19,332,0,0,121,175,0,10451,0,18279,76449,0.389,199,29.0,93.7,21.7,29.0,2199,41.4,6287,0.389,1122,3663,6.13,132,65.8,0,17435,226,29.0,25.5,16307,41.4,38.5,397,0,0,29.0,578,0
2023-03-15 12:16:00,0,13896,36341,160311,0,1944,124,162,32.5,115,2016,66.0,420,0,7158,78.1,3.27,146,85.5,0,17555,1969,124,31.6,1648,66.7,19,338,0,0,122,154,0,13896,0,21699,80259,0.389,183,29.0,99.0,22.9,27.7,2322,41,6285,0.389,1138,3563,3.27,137,64.4,0,17436,220,29.0,25.5,16313,41,38.5,416,0,0,29.0,573,0
2023-03-15 12:18:00,0.389,11877,58751,181990,0,1732,119,165,30.7,116,1840,65.2,1722,0,6720,120,5.10,148,86.6,0,17568,1743,118,31.6,1454,66.0,375,408,0,0,117,21717,0,11877,0.389,22477,81699,0,196,27.7,105,21.2,27.7,2326,40.6,25553,0,1114,3625,11.4,136,65.5,0,17453,215,27.7,25.5,16289,40.6,669,535,0,0,27.7,24270,0
2023-03-15 12:20:00,0,10399,36224,156766,0,1958,130,160,31.5,126,1982,65.7,423,0,7127,80.3,4.73,147,88.0,0,17555,1983,124,31.6,1631,66.7,19.0,325,0,0,117,168,0,10399,0,18199,76514,0,206,30.3,92.7,21.7,30.3,2207,40.6,6286,0,1130,3612,11.0,133,67.3,0,17450,236,29.0,25.5,16303,41.7,38.5,386,0,0,27.7,592,0
2023-03-15 12:22:00,0,9904,35977,161294,0,1871,136,159,33.5,126,1943,66.7,419,0,7056,80.0,3.27,149,87.5,0,17540,1895,129,31.6,1586,66.8,19,329,0,0,128,159,0,9904,0,17706,75928,0,191,31.6,90.1,24.8,30.7,2318,41.1,6282,0,1123,3656,3.27,131,66.9,0,17433,222,30.3,25.5,16306,41.4,38.5,393,0,0,30.3,580,0
2023-03-15 12:24:00,0,10829,35465,176906,0,1734,130,164,33.5,121,1791,66.1,423,0,6789,79.6,5.70,147,87.9,0,17563,1757,140,31.6,1453,66.2,19,334,0,0,133,151,0,10829,0,18627,76935,0,185,30.3,103,24.5,29.0,2206,41.4,6281,0,1124,3594,11.6,132,66.6,0,17437,211,32.9,25.5,16296,41.7,38.5,398,0,0,31.6,571,0
2023-03-15 12:26:00,0,14964,36372,160372,0,1946,119,161,30.7,116,2013,66.1,422,0,7133,81.7,4.17,147,88.0,0,17539,1974,124,31.6,1609,66.1,19,342,0.389,0,122,152,0,14964,0,22738,81243,0,159,27.7,98.6,20.4,27.7,2331,41.4,6285,0,1103,3723,4.55,133,66.6,0,17435,187,29.4,25.5,16264,41.1,38.5,415,0,0,29.0,580,0
2023-03-15 12:28:00,0,14291,59107,182402,0,1723,119,159,31.5,121,1827,66.2,1720,0,6692,118,3.93,148,87.8,0,17553,1746,117,31.6,1431,65.9,375,409,0,0,116,21997,0,14291,0,24867,84125,0,170,27.7,90.3,21.0,29.0,2325,41,25840,0,1079,3632,4.32,134,66.9,0,17445,199,27.7,25.5,16270,41.4,669,530,0,0,28.0,24565,0
2023-03-15 12:30:00,0,11930,46296,168135,0,1964,130,160,34.3,120,1979,66.6,1176,0,7149,79.9,3.03,148,87.7,0,17554,1964,124,31.6,1629,65.5,375,386,0,0,128,9124,0,11930,0,21226,80436,0,196,30.3,92.8,24.6,29.0,2198,41,14393,0,1118,3588,3.03,133,67.3,0,17443,209,29.0,25.5,16289,40.6,669,489,0,0,30.7,10434,0
2023-03-15 12:32:00,0,11727,36279,160567,0,1943,130,164,33.5,132,2012,66.9,418,0,7126,78.8,4.73,145,87.8,0,17537,1962,124,31.6,1594,66.0,19,338,0,0,121,155,0,11727,0,19487,77865,0,161,30.3,97.2,23.3,31.6,2302,41.8,6283,0,1092,3586,5.61,132,68.4,0,17432,190,29.0,25.5,16269,40.6,38.5,409,0,0,29.0,573,0
2023-03-15 12:34:00,0,10671,35452,162656,0,1721,129,163,32.1,126,1783,66.0,419,0,6681,79.6,5.43,146,88.2,0,17542,1749,129,31.6,1407,66.0,19,334,0,0,133,155,0,10671,0,18435,76015,0,152,30.3,101,21.6,30.3,2189,41.5,6283,0,1080,3616,6.70,133,67.7,0,17424,198,30.3,25.5,16263,40.6,38.5,401,0,0,31.6,583,0
2023-03-15 12:36:00,0,14118,36332,171885,0,1959,124,162,32.1,116,2001,66.9,419,0.389,7118,80.6,4.40,146,87.6,0,17546,1967,124,31.6,1593,66.2,19,337,0,0,122,158,0,14118,0,21878,80308,0,171,29.0,98.4,22.3,27.7,2311,41.8,6285,0,1096,3663,5.18,135,66.6,0.389,17430,181,29.0,25.5,16257,41,38.5,410,0,0,29.0,587,0
2023-03-15 12:38:00,0,12758,58887,186231,0,1711,118,161,32.9,116,1843,65.7,1724,0.389,6744,121,3.97,145,87.5,0,17575,1716,118,31.6,1434,67.2,375,410,0,0,117,21836,0,12758,0,23342,82592,0,151,27.7,94.8,23.1,27.7,2327,41,25681,0,1046,3672,3.97,133,66.2,0.389,17441,169,27.7,25.5,16271,42.8,669,529,0.389,0,27.7,24389,0.389
2023-03-15 12:40:00,0,11707,59572,182443,0,1939,136,163,32.1,127,1991,65.8,1726,0,7134,81.3,4.77,147,87.7,0,17554,1967,124,31.6,1630,66.0,375,385,0,0,122,21838,0,11707,0,22292,81894,0,169,36.6,96.5,22.3,30.3,2214,41.7,25683,0,1117,3688,5.13,133,66.9,0,17438,200,29.0,25.5,16276,41.7,669,486,0.389,0,29.0,24394,0.389
2023-03-15 12:42:00,0,11046,36275,160464,0,1940,130,161,30.7,121,2005,65.8,422,0,7094,79.5,5.57,147,87.5,0,17558,1964,135,31.6,1629,66.0,19,339,0,0,133,160,0.389,11046,0,18866,77201,0,172,35.3,93.5,20.1,29.0,2305,41.4,6285,0,1066,3669,6.36,133,66.6,0,17445,194,31.6,25.5,16265,40.6,38.5,409,0,0,31.6,589,0
2023-03-15 12:44:00,0,10388,35427,152447,0,1718,124,163,32.1,121,1782,66.3,422,0,6627,79.6,4.07,149,86.9,0,17558,1721,124,31.8,1425,66.2,19,325,0,0,122,152,0,10388,0,18189,75452,0,161,29.0,107,22.7,29.0,2185,42.1,6284,0,1045,3669,4.46,133,65.5,0,17432,169,29.0,25.7,16253,41.4,38.5,385,0,0,29.0,575,0
2023-03-15 12:46:00,0,12882,36311,160198,0,1930,130,159,31.5,126,2010,66.6,421,0,7104,79.9,3.70,148,86.7,0.389,17538,2001,123,31.8,1615,65.8,19,357,0,0,121,150,0,12882,0,20675,79033,0,149,30.3,103,22.0,30.3,2317,41.7,6283,0,1065,3663,4.09,133,66.2,0,17427,194,29.0,25.7,16256,42.1,38.5,442,0,0,29.0,573,0
2023-03-15 12:48:00,0,12588,56233,179136,0.389,1722,124,164,32.1,109,1828,65.8,1254,0,6698,117,4.53,146,88.0,0,17556,1731,129,32.0,1435,66.1,19,363,0,0,128,19949,0,12588,0,22371,81088,0,158,29.0,97.4,22.9,32.0,2305,41.4,23888,0,1094,3601,4.96,133,66.9,0,17440,173,30.3,26.0,16261,40.6,38.5,444,0,0,30.3,22296,0
2023-03-15 12:50:00,0,11811,59714,182659,0,1952,119,160,30.7,116,1970,66.1,1720,0,7107,79.2,6.17,144,87.1,0,17553,1962,117,32.3,1634,66.2,375,388,0,0,110,21970,0,11811,0,22401,81972,0,170,27.7,92,20.8,33.3,2189,41.7,25821,0,1138,3595,6.96,134,65.5,0,17435,186,27.7,26.2,16268,41.5,669,487,0,0,26.3,24541,0
2023-03-15 12:52:00,0,12597,36289,186113,0,1941,119,160,30.7,120,2001,66.1,418,0,7171,79.8,4.77,145,85.4,0,17549,1966,124,32.3,1618,65.5,19,335,0,0,117,156,0,12597,0,20384,79442,0,173,27.7,91.5,20.4,29.0,2299,41,6288,0,1152,3662,5.16,134,64,0,17435,204,34.0,26.2,16289,40.6,38.5,399,0,0,27.7,576,0
2023-03-15 12:54:00,0,11708,35466,153037,0,1726,124,160,34.3,121,1793,66.3,419,0,6716,80,5,147,86.3,0,17557,1737,117,31.8,1442,66.0,19,332,0,0,116,159,0,11708,0,19513,77153,0,158,29.0,92.0,30.3,29.0,2195,41,6289,0,1063,3646,5.39,134,64.7,0,17438,189,32.7,25.7,16275,40.3,38.5,399,0,0,27.7,580,0
2023-03-15 12:56:00,0,14099,36333,160483,0,1942,129,163,32.1,115,2012,67.7,420,0,7100,79.7,5.13,147,87.9,0,17549,1959,124,31.6,1628,66.3,19,332,0,0,122,153,0,14099,0,21893,80558,0,173,30.3,101,22.6,27.7,2319,41.8,6284,0,1091,3669,5.56,132,66.2,0,17432,193,29.0,25.5,16273,41.7,38.5,400,0,0,34.0,580,0
2023-03-15 12:58:00,0,13597,40050,162675,0,1806,130,164,31.5,132,1893,67.5,592,0,6890,119,6.96,147,87.6,0,17557,1824,124,32.0,1495,66.5,19,363,0,0,122,4160,0,13597,0,21801,80015,0,170,30.3,97.6,25.7,31.6,2307,42.2,9844,0,1106,3602,8.15,141,66.2,0,17443,193,29.0,25.5,16265,41.7,38.5,455,0,0,34.0,4979,0
2023-03-15 13:00:00,0,10726,59333,180888,0,1858,141,162,31.5,126,1904,66.0,1722,0,6991,82.3,5.33,149,87.5,0,17551,1879,135,32.0,1560,66.4,375,389,0,0,133,21889,0,10726,0,21307,80424,0,151,32.9,95.6,25.7,30.3,2188,40.6,25721,0,1121,3711,6.09,139,66.9,0,17434,180,31.6,25.5,16263,41.4,669,495,0,0.389,31.6,24435,0
2023-03-15 13:02:00,0,10862,36255,160539,0,1942,130,162,33.6,132,2010,66.3,422,0,7097,80.5,4.30,145,87.3,0,17552,1952,124,31.6,1663,66.9,19,334,0,0.389,128,182,0,10862,0,18690,76987,0,152,30.3,93.7,23.8,31.6,2295,41.7,6284,0,1047,3739,4.22,132,66.9,0,17433,171,29.0,25.5,16279,42.6,38.5,400,0,0.389,30.3,591,0
2023-03-15 13:04:00,0,9960,35433,152753,0,1723,130,160,31.5,132,1785,65.5,419,0,6673,79.3,5.80,144,87.8,0,17542,1737,129,31.6,1466,66.9,19,334,0,0.389,128,178,0,9960,0,17780,75351,0,175,30.3,92.0,21.2,31.6,2187,40.3,6284,0,1071,3662,6.08,134,66.6,0,17431,187,30.3,25.5,16270,42.9,38.5,401,0,0,30.3,581,0
2023-03-15 13:06:00,0,11117,36275,161818,0,1944,124,164,31.5,121,2010,66.7,421,0,7127,79.9,5.80,147,87.9,0,17555,1977,135,31.6,1658,66.6,19,340,0,0,134,153,0,11117,0,18948,77205,0,173,29.0,103,21.0,29.0,2318,42.5,6282,0,1112,3640,6.91,136,66.6,0,17433,214,31.6,25.5,16274,41.1,38.5,410,0,0,31.6,568,0
2023-03-15 13:08:00,0,13392,35867,162145,0,1795,119,168,33.7,116,1905,66.9,421,0,6900,121,4.63,145,87.7,0,17563,1825,123,31.6,1536,66.8,19,366,0,0,121,160,0,13392,0,21227,79399,0,153,27.7,102,24.9,27.7,2325,42.5,6283,0,1093,3749,5.38,133,66.9,0,17440,189,29.0,25.5,16274,41.1,38.9,462,0,0,29.0,583,0
2023-03-15 13:10:00,0,11104,59183,213383,0,1789,136,159,32.9,137,1855,66.5,1718,0,6824,81.0,4.79,146,87.9,0,17546,1825,129,31.6,1515,65.8,375,380,0,0,122,21946,0,11104,0,21687,81315,0,146,32.0,92.3,23.2,32.9,2203,42.1,25793,0,1052,3664,9.96,133,67.3,0,17446,186,30.3,25.5,16256,42.5,669,486,0,0,29.0,24506,0
2023-03-15 13:12:00,0,11553,36289,194270,0,1938,130,162,30.7,126,2002,66.9,422,0,7142,79.6,5.47,147,87.4,0,17551,1959,135,31.6,1613,65.9,19,335,0,0,128,156,0,11553,0,19351,78191,0,151,30.3,98.0,20.1,30.3,2309,42.2,6284,0,1076,3616,5.13,136,66.2,0,17436,178,31.6,25.5,16263,41,38.5,408,0,0,30.3,579,0
2023-03-15 13:14:00,0,11961,35505,152758,0,1723,124,165,31.5,126,1785,66.5,421,0,6716,81.1,4.40,147,87.7,0,17560,1733,129,31.6,1410,66.2,19.4,337,0,0,122,156,0,11961,0,19744,77211,0,162,29.0,102,21.3,30.3,2188,41.1,6283,0.389,1109,3693,4.79,133,66.9,0,17434,180,30.3,25.5,16254,41.4,38.5,400,0,0,29.0,585,0
2023-03-15 13:16:00,0,14307,36345,160195,0,1935,136,161,32.5,137,2007,66.6,421,0,7101,78.3,5.57,147,87.7,0,17548,1958,129,31.6,1627,67.0,19,339,0,0,128,155,0,14307,0,22096,80454,0,145,31.6,94.1,23.1,32.9,2314,41.7,6283,0,1089,3586,6.41,133,67.3,0,17428,179,30.3,25.5,16267,42.2,38.5,409,0,0,30.3,579,0
2023-03-15 13:18:00,0,11910,36316,160684,0,1945,125,160,32.5,121,2012,66.1,420,0,7128,117,5.57,146,88.0,0,17561,1961,135,31.6,1606,67.6,19,359,0,0,139,150,0,11910,0,19708,78050,0,154,29.0,92.1,23.4,29.0,2319,41.4,6279,0,1075,3603,6.44,132,66.9,0,17432,174,31.6,25.5,16264,42.9,38.5,444,0,0,32.9,573,0
2023-03-15 13:20:00,0,11249,59016,178395,0,1732,119,160,34.3,116,1782,67.0,1719,0,6721,79.6,4.40,147,86.9,0,17548,1748,124,31.6,1416,66.2,375,376,0,0,122,22022,0,11249,0,21792,80643,0.389,170,27.7,91.5,25.7,28.0,2179,43.2,25866,0,1130,3565,4.83,133,66.2,0,17426,188,29.0,25.5,16259,41.5,669,474,0,0,29.0,24629,0
2023-03-15 13:22:00,0.389,11807,48556,176357,0,1955,119,164,32.9,116,1987,66.8,1266,0,7180,78.5,3.73,150,87,0,17547,1971,117,31.6,1609,66.1,375,385,0,0,116,11226,0,11807,0.389,21293,80594,0.389,172,27.7,102,23.2,28.0,2276,42.2,16259,0,1072,3586,3.73,132,65.5,0,17431,190,27.7,25.5,16274,41.7,669,491,0,0,27.7,12788,0
2023-03-15 13:24:00,0.389,11012,35457,153051,0,1719,124,162,32.1,126,1801,66.1,422,0,6777,78.5,4.74,148,87.6,0,17557,1738,124,31.6,1448,66.1,19,340,0,0,117,157,0,11012,0.389,18819,76401,0,156,29.0,101,22.3,30.3,2206,41.8,6284,0,1099,3586,5.54,131,66.6,0,17441,191,29.0,25.5,16275,41.7,38.5,410,0,0,27.7,587,0
2023-03-15 13:26:00,0,12625,36282,183743,0,1953,130,161,32.1,132,2026,66.1,420,0,7197,79.3,5.11,146,88.4,0,17557,1963,123,31.6,1665,66.4,19,336,0,0,121,152,0,12625,0,20444,79358,0,179,30.3,93.8,22.7,31.6,2338,41.4,6284,0,1139,3587,5.89,132,68.0,0,17441,196,29.0,25.5,16296,42.5,38.5,404,0,0,29.0,575,0
2023-03-15 13:28:00,0,12820,36332,184242,0,1951,135,160,32.9,131,2015,66.4,421,0,7140,117,3.27,148,87.1,0,17574,1962,140,31.6,1645,66.0,19,349,0,0,133,158,0,12820,0,20657,79627,0,169,31.6,92.1,22.9,31.6,2324,43.2,6283,0,1114,3624,3.27,133,66.9,0,17444,181,32.9,25.5,16265,41.8,38.5,430,0,0,31.6,584,0
2023-03-15 13:30:00,0,10276,58739,177869,0,1713,119,164,31.5,116,1789,66.1,1725,0,6631,81.0,4.53,151,86.3,0,17543,1730,135,31.6,1439,66.7,375,376,0.389,0,133,21890,0,10276,0,20863,79488,0,158,32.6,96.9,21.2,27.7,2195,41.7,25727,0,1015,3635,4.92,134,66.2,0,17433,178,31.6,25.5,16254,41,669,471,0,0,32.0,24382,0
2023-03-15 13:32:00,0,10835,59561,186467,0,1942,124,160,31.5,121,2005,65.9,1725,0,7117,78.8,4.07,150,88.3,0,17553,1964,118,31.6,1648,66.8,375,386,0,0,122,21884,0,10835,0,21437,81004,0,148,29.0,96.6,22.1,29.0,2300,41,25729,0,1076,3662,4.49,130,67.7,0,17440,181,28.0,25.5,16261,41,669,490,0,0,29.0,24371,0
2023-03-15 13:34:00,0,11595,35492,152835,0,1739,119,163,30.7,121,1790,66.3,422,0.389,6729,81.6,5.10,147,88.3,0,17576,1752,118,31.6,1457,66.4,19,335,0,0,117,153,0,11595,0,19414,76934,0,157,27.7,107,20.4,29.0,2191,41.7,6285,0,1128,3703,6.28,132,67.3,0,17438,179,27.7,25.5,16268,41.7,38.5,400,0,0,27.7,579,0
2023-03-15 13:36:00,0,13675,36318,161903,0,1943,124,163,30.7,121,2019,66.3,420,0,7142,79.1,3.93,147,88.1,0,17542,1959,118,31.6,1621,66.9,19,333,0,0,117,158,0,13675,0,21460,79940,0,167,29.0,101,20.1,29.0,2327,42.1,6286,0,1102,3609,4.30,132,67.3,0.389,17436,183,27.7,25.5,16275,42.1,38.5,402,0,0,27.7,587,0
2023-03-15 13:38:00,0,14494,36395,164968,0,1938,119,161,33.5,121,2037,66.4,418,0,7176,119,4.30,147,88.5,0,17548,1959,118,31.8,1658,66.8,19,384,0,0,117,671,0,14494,0,22319,81608,0,145,27.7,93.8,24.3,33.9,2334,41,6283,0,1070,3609,4.69,134,66.6,0,17456,182,27.7,25.7,16277,42.1,38.5,481,0,0,27.7,635,0.389
2023-03-15 13:40:00,0,10612,52243,170887,0,1714,124,158,31.5,121,1792,66.2,1097,0,6641,80,4.40,148,88.4,0,17558,1735,124,32.3,1440,66.3,19,332,0,0,122,16233,0,10612,0,20018,78215,0,154,29.0,90.2,21.3,29.0,2195,42.1,20584,0,1069,3618,4.79,133,66.1,0,17456,182,29.0,26.2,16270,42.1,38.5,392,0,0,29.0,18202,0
2023-03-15 13:42:00,0,10636,59767,186569,0,1961,124,164,31.5,121,2003,65.9,1721,0,7128,79.4,5.13,146,88.2,0.389,17564,1962,124,32.3,1602,66.6,375,388,0,0,122,22016,0,10636,0,21210,80772,0,174,29.0,98.1,21.7,29.0,2301,41.4,25854,0,1117,3662,5.56,132,65.9,0,17443,184,33.9,26.2,16273,41.4,669,490,0.389,0,29.0,24569,0
2023-03-15 13:44:00,0,10480,35475,152838,0,1741,130,164,32.1,121,1789,65.8,422,0,6703,78.0,4.40,146,87.5,0.389,17557,1756,129,32.3,1447,66.3,19,343,0,0,128,162,0.389,10480,0,18288,75816,0,171,30.3,103,28.0,29.0,2200,41,6284,0,1116,3593,4.77,138,66.6,0,17440,187,30.3,26.2,16270,41.4,38.5,405,0.389,0,30.3,591,0
2023-03-15 13:46:00,0,11613,36036,182252,0.389,1865,124,160,32.9,126,1942,66.5,421,0,6951,79.9,4.63,147,87.7,0,17555,1947,124,32.3,1557,66.9,19,358,0,0,128,154,0.389,11613,0,19424,78262,0,169,29.0,91.9,28.9,30.3,2306,41.7,6281,0,1071,3640,5,139,66.9,0,17433,233,29.0,26.2,16278,42.5,38.5,440,0,0,35.2,578,0
2023-03-15 13:48:00,0,13239,36359,184349,0.389,1944,130,194,31.5,126,2001,66.9,421,0,7124,118,4.53,147,87.5,0,17559,1961,123,32.0,1613,65.9,19,366,0,0,127,149,0,13239,0,21047,80138,0,172,30.3,124,21.4,30.3,2294,42.5,6283,0,1076,3631,4.92,133,66.6,0,17442,201,29.0,26.0,16272,41.0,38.5,454,0,0,30.3,576,0
2023-03-15 13:50:00,0,12602,35796,152675,0,1725,118,195,32.1,115,1787,66.3,434,0,6717,79.5,4.97,147,87.9,0,17566,1738,124,31.6,1441,66.1,19,329,0,0,128,435,0,12602,0,20444,78012,0,167,27.7,127,22.7,27.7,2186,42.2,6526,0,1114,3611,6.12,133,66.9,0,17449,185,29.0,25.5,16253,41.8,38.5,392,0,0,30.3,891,0
2023-03-15 13:52:00,0,12755,59628,198434,0,1926,124,161,31.5,121,2006,66.2,1723,0,7210,80.2,3.93,144,87.7,0,17542,1967,118,31.6,1645,65.8,375,383,0,0,121,21858,0,12755,0,23330,83202,0,136,29.0,99.7,21.4,29.0,2297,41.4,25687,0,1099,3633,4.66,134,67.7,0,17428,193,27.7,25.5,16264,41,669,492,0,0,29.0,24400,0
2023-03-15 13:54:00,0,11152,35737,164579,0,1785,129,158,32.9,121,1847,65.8,424,0,6873,80.8,3.93,148,88.0,0,17547,1807,124,31.8,1512,66.5,19,333,0,0,122,172,0,11152,0,18948,76793,0,147,30.3,90.5,23.9,29.0,2186,41.7,6284,0,1060,3663,9.46,133,67.3,0,17435,175,29.0,25.7,16263,41.8,38.5,403,0,0,29.0,577,0
2023-03-15 13:56:00,0,12810,35798,157268,0,1807,141,164,32.1,132,1878,66.2,421,0,6844,80.1,5.33,149,88.5,0,17544,1809,129,32.2,1481,65.8,19,331,0,0,128,171,0,12810,0,20579,78330,0,176,32.9,97.0,23.3,31.6,2311,41.7,6285,0,1089,3722,6.13,132,67.3,0,17429,172,30.3,25.7,16256,41,38.5,401,0,0,30.3,579,0
2023-03-15 13:58:00,0,12696,36347,160824,0,1949,136,160,32.1,132,2014,66.1,420,0,7133,120,3.93,145,87.9,0,17559,1970,135,32.0,1605,66.3,19,362,0,0,133,165,0,12696,0,20482,78935,0,174,31.6,91.9,23.2,31.6,2328,41.4,6283,0,1110,3677,4.30,132,66.9,0,17436,194,31.6,26.0,16273,41.4,38.5,455,0,0,31.6,582,0
