"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-17 18:34:00,0,79.3,15607,48204,269,0,15030,4701,4458,0,1870,122,0,124,304,31.5,469,64613,4.13,0,31.6,66.1,65.4,0,104,0.367,126,29136,307,2585,221,79.3,0,29576,128659,270,0,3535,1498,1426,0,214,20.9,0,20.9,380,20.5,262,2403,4.27,0,25.5,41,41,0,231,0.367,21.9,12403,439,1281,215
2023-03-17 18:36:00,0,81.1,15519,47714,269,0,12723,4339,4381,0,1807,127,0,128,304,32.5,470,64560,4.13,0,31.6,65.7,65.8,0,104,0.600,126,17848,309,2585,221,81.1,0,18279,113882,270,0,3231,1450,1434,0,216,21.9,0,21.9,379,21.6,262,2389,4.27,0,25.5,40.6,41.4,0,232,0.600,21.9,12320,439,1281,215
2023-03-17 18:38:00,0,77.4,15531,48308,269,0,16805,4787,6534,0,1877,128,0,129,305,32.1,469,64595,4.60,0,31.6,66.0,65.3,0,186,0,132,19824,305,2585,226,77.4,0,20276,123144,269,0,3585,1520,1542,0,213,21.9,0,21.9,379,21.5,262,2383,4.73,0,25.5,40.6,41.7,0,262,0,22.8,12331,442,1281,222
2023-03-17 18:40:00,0,76.7,12400,44683,270,0,11607,4329,4442,0,1872,133,0,135,309,33.5,469,64567,4.37,0,31.6,66.0,65.7,0,106,37.6,132,28703,501,2585,225,76.7,0,29347,124522,270,0,3419,1448,1425,0,216,22.8,0,22.8,376,23.3,261,2378,4.50,0,25.5,41.0,41,0,236,34.7,22.8,9047,591,1281,226
2023-03-17 18:42:00,0,77.8,14000,46224,269,0,14530,4703,4375,0,1803,133,0,135,306,30.7,468,64539,3.67,0,32.0,66.7,65.7,0,104,37.6,126,19753,504,2583,221,77.8,0,20415,118404,269,0,3288,1493,1435,0.389,214,22.8,0,22.8,379,19.7,261,2389,3.80,0,25.5,41.8,41,0,230,34.7,21.9,10634,590,1277,221
2023-03-17 18:44:00,0,79.3,12818,45233,270,0,15071,4703,4442,0,1872,128,0,129,306,32.1,470,64616,3.43,0,32.0,66.8,65.7,0,103,0,126,28054,307,2587,221,79.3,0,28485,127478,270,0,3555,1496,1436,0.389,224,21.9,0,21.9,378,21.6,262,2398,3.57,0,25.5,41.5,40.6,0,232,0,21.9,9621,439,1282,215
2023-03-17 18:46:00,0,76.7,14593,46945,270,0,11554,4343,4461,0,1942,128,0.389,129,304,32.9,471,64663,3.67,0,31.8,66.1,66.1,0,104,0.989,121,18613,305,2587,224,76.7,0,19044,113710,270,0,3403,1461,1436,0,263,21.9,0,21.9,380,22.7,263,2394,3.80,0,25.7,41,42.2,0,231,0.600,20.9,11396,440,1282,220
2023-03-17 18:48:00,0,73.4,14905,47490,269,0,15106,4720,4471,0,1890,122,0.389,124,305,32.3,471,64623,4.13,0,32.3,66.1,66.1,0,186,0.389,120,19789,309,2611,225,73.4,0,20251,118989,269,0,3563,1520,1444,0,225,20.9,0,20.9,379,21.7,263,2382,4.27,0,26.2,41.4,41.5,0,261,0,20.9,11695,438,1292,220
2023-03-17 18:50:00,0,81.1,14606,47607,269,0,11645,4350,27184,0,1881,121,0,123,306,31.5,468,64629,4.13,0,32.3,66.1,66.1,0,106,38.0,121,28036,510,2586,219,81.1,0,28675,147270,268,0,3431,1469,2014,0,219,20.9,0,20.9,379,25.6,261,2375,4.27,0,26.2,41,41.5,0,235,35.0,20.9,11259,587,1288,213
2023-03-17 18:52:00,0,85.1,14469,46873,269,0,16262,4793,4422,0,1816,122,0,124,308,31.5,469,64566,3.67,0,31.8,66.4,66.1,0,103,38.0,121,19753,507,2587,220,85.1,0,20426,120375,269,0,3365,1551,1439,0,220,21.3,0,20.9,377,25.6,261,2381,3.80,0,25.7,40.6,41,0,232,35.0,20.9,11092,589,1289,220
2023-03-17 18:54:00,0,78.2,13261,45795,270,0,15179,4797,4498,0,1905,121,0,123,308,30.7,469,64578,3.43,0,31.6,66.1,66.2,0,103,0,126,27138,307,2584,225,78.2,0,27581,126781,270,0,3584,1547,1461,0,226,20.9,0,20.9,377,19.7,262,2370,3.57,0,25.5,40.6,41.7,0,232,0,21.9,10050,438,1278,220
2023-03-17 18:56:00,0,75.6,16030,48494,270,0,11569,4356,4479,0,1894,117,0,118,308,33.7,466,64600,3.43,0,31.8,65.7,66.1,0,104,0.600,126,17825,305,2585,222,75.6,0,18247,112764,270,0,3426,1467,1449,0,229,20.0,0,20.0,376,23.3,259,2395,3.57,0,25.7,40.3,42.1,0,232,0.600,21.9,12835,440,1280,216
2023-03-17 18:58:00,0,76.0,16638,49249,269,0,14726,4756,4418,0,1820,128,0,129,308,32.9,468,64589,3.90,0,32.3,65.7,65.7,0,203,0,126,19811,304,2584,222,76.0,0,20268,118582,269,0,3445,1528,1449,0,209,21.9,0,21.9,376,22.4,260,2404,4.03,0.389,26.2,40.3,40.3,0,277,0,21.9,13421,441,1279,216
2023-03-17 19:00:00,0,80,13647,46073,270,0,11629,4345,4459,0,1939,122,0,124,307,56.3,466,64608,4.13,0,32.3,66.0,65.7,0,123,38.0,126,21258,502,2585,223,80,0,21936,116748,270,0,3427,1465,1440,0,261,20.9,0,20.9,378,67.3,260,2389,4.27,0,26.2,40.6,41,0,249,35.0,21.9,10246,590,1281,223
2023-03-17 19:02:00,0,87.3,13047,45374,270,0,14576,4720,4403,0,1871,133,0,135,307,61.1,468,64542,4.06,0,31.8,66.0,65.7,0,105,38.0,115,19747,504,2583,226,87.3,0,20449,118603,270,0,3324,1524,1455,0,253,22.8,0,22.8,378,72.1,261,2370,3.80,0,25.7,40.6,40.6,0,230,35.0,20.0,9635,588,1279,233
2023-03-17 19:04:00,0,81.1,12900,45468,270,0,15115,4727,4479,0,1900,117,0,118,311,32.1,469,64626,3.43,0,31.6,65.7,66.1,0,104,0,110,26223,302,2584,222,81.1,0,26671,125592,270,0,3615,1534,1479,0,239,20.0,0,20.3,374,21.8,262,2389,3.57,0,25.5,40.3,42.1,0,231,0,19.4,9696,443,1280,217
2023-03-17 19:06:00,0,84.8,15353,48800,270,0.389,13750,4354,27223,0,1972,117,0,118,309,30.7,456,64706,3.43,0,31.6,65.7,66.8,0,9820,0.600,126,16917,304,2583,219,84.8,0,17350,147734,270,0,3775,1476,2051,0,242,20.0,0,20.3,376,20.1,254,2403,3.96,0,25.5,40.3,42.5,0,301,0.600,22.2,12150,441,1279,213
2023-03-17 19:08:00,0,81.5,14709,48047,269,0.389,16534,4789,29158,0,1836,127,0,128,306,31.5,469,64549,3.90,0.389,31.6,66.1,67.1,0,9902,0.600,132,29064,305,2584,220,81.5,0,29510,165903,269,0,3442,1543,2137,0,236,21.9,0,21.9,379,20.6,261,2399,4.42,0,25.5,40.6,42.8,0,332,0.600,28.1,11501,440,1279,215
2023-03-17 19:10:00,0,81.8,13140,45435,270,0,11780,4345,4466,0,1885,134,0,135,307,34.3,472,64584,4.13,0.389,31.6,65.7,66.4,0,107,0,132,17461,303,2584,226,81.8,0,17931,112446,270,0,3454,1464,1451,0,220,22.8,0,22.8,379,24.5,269,2386,4.27,0,25.5,40.3,42.5,0.389,235,0,28.1,9924,441,1279,228
2023-03-17 19:12:00,0,75.2,14369,46745,270,0,14560,4706,4391,0.389,1822,127,0,128,306,32.1,468,64575,3.67,0,31.8,66.5,65.7,0,105,38.2,126,19729,502,2586,221,75.2,0,20399,118442,270,0,3333,1500,1445,0,221,21.9,0,21.9,379,21.5,267,2393,3.80,0,25.7,40.7,42.5,0.389,230,35.3,21.9,11002,588,1292,214
2023-03-17 19:14:00,0,76.0,13369,45912,269,0,15092,4727,4460,0.389,1886,122,0,124,308,30.7,471,64626,3.43,0,32.3,66.5,65.7,0,105,0,121,28632,306,2584,219,76.0,0,29078,128202,269,0,3589,1504,1453,0,225,26.6,0,26.4,376,19.7,262,2382,3.57,0,26.2,40.7,41.4,0,230,0,20.9,10174,439,1288,213
2023-03-17 19:16:00,0,80,15550,48208,270,0,12039,4367,4545,0,1961,133,0,135,307,30.7,467,64675,3.67,0,32.3,65.7,65.7,0,104,0.600,126,19790,306,2583,225,80,0,20212,115682,270,0,3657,1444,1453,0,230,22.8,0,22.8,377,19.7,261,2393,3.80,0,26.2,40.3,42.5,0,232,0.600,21.9,12376,439,1277,220
2023-03-17 19:18:00,0,76.3,15707,48198,269,0,14624,4731,4405,0,1829,133,0,135,306,32.3,470,64557,4.13,0,32.3,66.4,66.5,0,188,0.600,132,28129,303,2585,224,76.3,0,28561,127293,269,0,3372,1487,1455,0,230,22.8,0,22.8,377,21.5,262,2387,4.27,0,26.2,41.7,43.3,0,262,0.600,22.8,12514,441,1281,220
2023-03-17 19:20:00,0,77.1,12785,45021,269,0,11627,4366,4467,0,1877,128,0,130,305,32.9,466,64577,4.13,0,32.3,65.8,66.5,0,106,0,120,18513,303,2587,221,77.1,0,18965,113373,268,0,3459,1437,1461,0,209,21.9,0,21.9,378,22.4,260,2373,4.27,0,26.2,40.6,42.2,0,235,0,20.9,9572,442,1284,221
2023-03-17 19:22:00,0,78.5,14121,46481,270,0,16268,4814,4421,0,1822,127,0,128,306,30.7,469,64535,4.13,0,31.8,65.6,66.1,0,104,38.2,121,19739,504,2583,221,78.5,0,20409,120277,270,0,3353,1527,1451,0,224,21.9,0,21.9,379,19.7,262,2388,4.27,0,25.7,40.3,41,0,232,35.3,20.9,10753,588,1278,215
2023-03-17 19:24:00,0,82.9,13918,46726,269,0,15636,4809,4561,0,1955,117,0,118,307,32.1,471,64670,4.13,0,31.6,65.7,65.3,0,105,0,132,27762,305,2583,225,82.9,0,28205,128371,269,0,3805,1530,1459,0,223,19.9,0,19.9,379,21.5,263,2388,4.27,0,25.5,40.3,41.0,0,231,0,22.8,10717,441,1277,220
2023-03-17 19:26:00,0,79.3,15221,47611,270,0,11553,4362,4467,0,1885,132,0,134,306,32.9,468,64610,4.13,0,31.6,65.7,65.3,0,104,0.600,132,19810,307,2584,223,79.3,0,20228,114728,270,0,3417,1443,1455,0,224,22.8,0,22.8,378,22.4,261,2393,4.27,0,25.5,40.6,40.6,0,231,0.600,22.8,12033,440,1278,219
2023-03-17 19:28:00,0,77.8,15268,47663,270,0,14619,4736,4410,0,1820,139,0,140,308,32.1,468,64524,3.67,0,31.6,66.0,65.7,0,190,0.600,121,27284,307,2614,219,77.8,0,27718,126388,270,0.389,3339,1497,1461,0,210,23.8,0,23.8,378,21.6,261,2370,3.80,0,25.5,41,41.4,0,264,0.600,20.9,12068,438,1295,212
2023-03-17 19:30:00,0.389,85.9,12976,45199,270,0,11663,4365,4464,0,1898,128,0,129,307,30.7,468,64620,3.43,0,31.6,65.7,65.7,0.389,109,0,126,17667,306,2584,222,85.9,0.389,18123,112453,269,0.389,3486,1455,1452,0,230,21.9,0,21.9,378,19.7,261,2399,3.57,0,25.5,40.3,40.6,0,235,0.389,21.9,9762,439,1279,216
2023-03-17 19:32:00,0.389,80.7,12494,44713,270,0,14583,4767,4405,0,1832,122,0,124,307,30.7,470,64550,3.43,0,31.8,65.8,65.7,0.389,105,38.2,137,19682,508,2584,223,80.7,0.389,20355,118404,270,0,3339,1504,1450,0,234,20.9,0,20.9,378,19.7,263,2394,3.57,0,25.7,40.3,41,0,230,35.7,23.8,9117,585,1284,225
2023-03-17 19:34:00,0,80.4,13404,46430,269,0,15064,4733,27141,0,1880,133,0,135,308,32.3,469,64557,3.43,0,32.3,65.7,65.8,0,103,38.2,137,20781,507,2585,223,80.4,0,21463,143677,269,0,3564,1494,1975,0,216,22.8,0.389,22.8,376,21.4,262,2374,3.57,0,26.2,40.3,41.7,0,231,35.3,23.8,10027,588,1285,218
2023-03-17 19:36:00,0,78.2,15338,47766,270,0,13184,4369,4467,0,1893,133,0,135,310,31.5,466,64611,3.43,0,32.3,66.1,65.4,0,123,0,132,19806,304,2583,223,78.2,0,20222,116510,270,0,3440,1449,1443,0.389,228,22.8,0.389,22.8,374,20.5,260,2387,3.57,0,26.2,40.6,41,0,254,0,22.8,12151,441,1279,218
2023-03-17 19:38:00,0,85.5,16802,49664,270,0,16391,4819,6506,0,1819,133,0,135,309,32.1,468,64554,3.43,0,31.8,66.1,65.8,0,9851,0.600,121,26554,304,2584,225,85.5,0,26990,139846,270,0,3428,1535,1571,0.389,224,22.8,0,22.8,376,21.6,261,2400,3.57,0,25.7,40.6,41.4,0,323,0.600,20.9,13615,440,1281,220
2023-03-17 19:40:00,0,79.3,14113,46473,269,0,11709,4372,4489,0,1892,121,0,123,307,31.9,467,64611,3.43,0,32.0,65.7,65.7,0,106,0,116,16999,306,2585,223,79.3,0,17451,111821,269,0,3495,1462,1439,0,231,20.9,0,20.9,378,20.6,260,2403,3.57,0,25.5,40.7,41.7,0,236,0,20.0,10915,439,1281,224
2023-03-17 19:42:00,0,79.3,14118,46729,270,0,15004,4716,4487,0,1895,122,0,124,304,32.9,466,64616,3.67,0,31.8,66.0,65.8,0,105,37.6,132,29107,508,2587,225,79.3,0,29747,129184,270,0,3520,1506,1443,0,230,20.9,0,20.9,379,22.4,260,2409,3.80,0,25.7,41,42.1,0,230,34.7,22.8,10762,587,1282,220
2023-03-17 19:44:00,0,81.5,12489,44934,269,0,15080,4726,4479,0,1890,128,0,129,304,30.7,469,64579,4.13,0,32.3,66.0,65.7,0,105,37.6,132,17542,504,2587,223,81.5,0,18246,116846,269,0,3571,1511,1453,0,222,21.9,0,21.9,379,19.7,262,2392,4.27,0,26.2,41,42.1,0,231,34.7,22.8,9099,589,1283,218
2023-03-17 19:46:00,0,82.6,15048,47419,270,0,11562,4356,4477,0,1927,133,0,135,306,30.7,455,64596,4.13,0,32.3,65.7,65.7,0,104,0.389,116,19798,304,2584,221,82.6,0,20234,114771,270,0,3440,1465,1431,0,233,22.8,0,22.8,378,19.7,255,2399,4.27,0,26.2,40.3,41,0,232,0,20.0,11847,442,1279,216
2023-03-17 19:48:00,0,76.7,17215,50371,270,0,14594,4718,27214,0,1815,122,0,124,306,31.5,455,64587,3.90,0,31.8,66.1,65.7,0,186,0.600,121,28942,305,2585,226,76.7,0,29363,151494,270,0,3342,1513,1995,0,215,20.9,0,20.9,378,25.7,254,2410,4.03,0,25.7,40.3,40.6,0,262,0.600,20.9,14026,442,1280,228
2023-03-17 19:50:00,0,81.1,13687,46525,268,0,11592,4306,27265,0,1881,122,0,124,307,32.9,469,64642,3.90,0,31.6,65.3,66.0,0,106,0,121,19689,305,2586,222,81.1,0,20139,137909,268,0,3406,1447,2030,0,229,20.9,0,20.9,376,22.5,262,2401,4.03,0,25.5,39.9,41.7,0,236,0,20.9,10482,440,1281,227
2023-03-17 19:52:00,0,80,12625,45387,269,0,17211,4797,4562,0,1954,122,0.389,124,306,31.5,469,64693,3.67,0,31.6,65.7,65.7,0,103,0,120,27899,307,2583,224,80,0,28335,130202,268,0,3800,1542,1467,0,228,20.9,0,20.9,380,20.6,262,2405,3.80,0,25.5,40.3,41.7,0,232,0,20.9,9430,439,1279,223
2023-03-17 19:54:00,0,74.9,12929,45236,269,0,14730,4790,4418,0,1807,121,0.389,123,306,30.7,469,64573,4.13,0,31.6,66.1,66.1,0,104,37.6,121,18430,506,2583,223,74.9,0,19120,117292,269,0,3382,1539,1451,0,209,20.9,0,20.9,380,19.7,262,2405,4.27,0,25.5,40.6,41.4,0,231,34.7,20.9,9545,586,1277,218
2023-03-17 19:56:00,0,80,14765,47170,269,0,11649,4381,4505,0,1903,133,0,135,303,32.9,471,64610,4.13,0,31.6,65.7,66.4,0,104,0,121,19754,305,2585,225,80,0,20174,114854,269,0,3448,1468,1461,0,231,23.2,0,22.8,380,22.6,263,2384,4.27,0,25.5,40.3,41.4,0,231,0,20.9,11573,442,1280,221
2023-03-17 19:58:00,0,79.3,14017,46301,270,0,14575,4705,4381,0,1823,127,0,128,304,32.9,469,64559,3.67,0,31.6,65.7,66.1,0,206,0.600,126,27765,303,2585,220,79.3,0,28215,126911,270,0,3321,1499,1432,0,228,22.2,0,21.9,378,22.6,267,2377,3.80,0,25.5,40.3,41.7,0,277,0.600,27.5,10807,443,1281,215
2023-03-17 20:00:00,0,79.3,13232,45384,269,0,11578,4339,4453,0,1869,128,0,129,304,30.7,466,64582,3.43,0,31.6,65.7,65.7,0,109,0.600,121,19665,304,2584,220,79.3,0,20122,114549,269,0,3422,1444,1424,0,212,21.9,0,21.9,378,20.1,265,2376,3.57,0.389,25.5,40.3,41,0,235,0.600,21.3,10019,441,1279,220
2023-03-17 20:02:00,0,81.8,13497,46148,269,0,15431,4698,4521,0,1952,122,0,124,306,30.7,468,64672,3.90,0,31.6,65.7,65.7,0,104,0,126,27848,306,2583,226,81.8,0,28276,128120,270,0,3712,1497,1431,0,220,25.9,0,25.9,379,20.1,261,2394,4.03,0.389,25.5,40.3,40.6,0,231,0,21.9,10302,438,1282,227
2023-03-17 20:04:00,0,78.5,12433,44610,269,0,14594,4700,4395,0,1840,128,0,129,306,32.1,468,64569,4.83,0,31.6,65.7,66.1,0,103,38.0,126,18267,506,2585,226,78.5,0,18972,116902,270,0,3341,1497,1427,0,236,26.8,0,27.3,378,21.6,261,2394,4.97,0,25.5,40.3,41.4,0,232,35.0,21.9,9050,588,1281,223
2023-03-17 20:06:00,0,78.2,13411,45638,269,0,13159,4340,4456,0,1875,128,0,129,306,32.9,469,64631,4.60,0,31.6,65.8,65.8,0,103,0,132,19722,304,2586,221,78.2,0,20155,116219,269,0,3400,1448,1453,0,219,21.9,0,21.9,379,22.4,262,2385,4.73,0,25.5,40.3,41,0,232,0,22.8,10215,441,1282,215
2023-03-17 20:08:00,0,81.8,15296,48459,269,0.389,16513,4791,29195,0,1811,133,0,135,304,32.9,469,64572,4.52,0,32.0,66.1,65.7,0,185,0.600,121,27220,306,2583,223,81.8,0,27669,153940,270,0,3409,1546,2108,0,209,22.8,0,22.8,381,22.4,262,2365,4.66,0,26.0,40.6,41.7,0,263,0.600,20.9,12085,440,1277,224
2023-03-17 20:10:00,0,77.8,14234,46649,269,0,11835,4347,4459,0.389,1882,133,0,135,306,30.7,470,64657,4.13,0,32.3,66.4,66.1,0,106,0.600,120,19742,305,2583,226,77.8,0,20194,114958,269,0,3525,1474,1448,0,221,22.8,0,22.8,376,19.7,262,2398,4.27,0,26.2,41.1,42.9,0,236,0.600,20.9,11015,441,1277,227
2023-03-17 20:12:00,0,72.7,14326,46850,269,0,14994,4707,4458,0,1889,121,0,123,307,31.5,468,64617,4.13,0,32.0,65.8,66.1,0,104,0,116,27078,304,2585,221,72.7,0,27500,126312,270,0,3550,1524,1460,0,232,20.9,0,20.9,376,20.6,261,2382,4.27,0,26.0,40.4,41,0,232,0,20.0,11128,441,1280,215
2023-03-17 20:14:00,0,76.3,14095,46366,270,0,14580,4704,4383,0,1812,117,0,118,306,30.7,467,64542,3.90,0,31.6,65.7,65.8,0,104,38.0,126,17549,508,2584,223,76.3,0,18249,116021,270,0,3347,1499,1438,0,222,20.0,0,20.0,378,19.7,260,2386,4.03,0,25.5,40.3,41.4,0,232,35.0,21.9,10708,586,1279,219
2023-03-17 20:16:00,0,79.6,13291,45513,269,0,11536,4332,4444,0,1862,122,0,123,304,34.2,468,64634,3.90,0.389,31.6,65.7,65.8,0,103,0,121,25365,308,2585,221,79.6,0,25789,120595,269,0,3414,1438,1426,0,201,20.9,0,20.9,381,23.4,261,2417,4.03,0,25.5,40.6,41.0,0.389,232,0,20.9,10102,439,1279,215
2023-03-17 20:18:00,0,79.3,13489,45781,270,0,14693,4754,4428,0,1827,123,0,124,303,35.0,468,64569,3.67,0.389,31.6,65.7,65.7,0,187,0,116,17605,303,2584,224,79.3,0,18092,116140,270,0,3365,1502,1453,0,221,20.9,0,20.9,381,24.3,261,2415,3.80,0,25.5,40.3,41,0.389,260,0,20.0,10266,442,1279,224
2023-03-17 20:20:00,0,79.3,14719,47121,268,0,11610,4351,4462,0,1883,116,0,117,306,30.7,468,64599,3.43,0,31.6,66.1,65.7,0,9794,0.600,121,19718,302,2585,223,79.3,0,20160,124946,268,0,3416,1451,1442,0,221,20.0,0,20.0,376,19.7,261,2383,3.57,0,25.5,40.6,41.7,0,298,0.600,20.9,11526,443,1280,222
2023-03-17 20:22:00,0,82.6,13239,45811,268,0,16729,4798,4495,0,1889,122,0,124,308,30.7,467,64582,3.67,0,31.6,66.1,65.7,0,103,0,121,28943,303,2584,223,82.6,0,29380,130309,268,0,3582,1543,1470,0,233,20.9,0,20.9,375,19.7,260,2370,3.80,0,25.5,40.6,41,0,232,0,20.9,10057,440,1279,219
2023-03-17 20:24:00,0,83.3,12247,44576,270,0,14752,4798,4424,0,1816,122,0,124,308,32.9,468,64524,4.13,0,31.6,66.0,66.1,0,103,38.2,121,19674,507,2584,222,83.3,0,20363,118681,270,0,3411,1550,1470,0,214,20.9,0,20.9,376,22.5,261,2369,4.27,0,25.5,40.6,41.4,0,232,35.3,20.9,8867,586,1279,217
2023-03-17 20:26:00,0,82.2,14858,47362,269,0,11577,4351,4470,0,1892,122,0,124,308,31.5,470,64604,4.13,0,31.6,65.6,66.1,0,103,38.2,132,28165,509,2585,221,82.2,0,28775,123986,269,0,3446,1466,1450,0,229,20.9,0,20.9,375,20.5,262,2375,4.27,0,25.5,40.3,41,0,233,35.3,22.8,11525,585,1281,214
2023-03-17 20:28:00,0,79.3,14638,47191,270,0,15060,4754,4508,0,1906,128,0,129,307,31.5,457,64614,3.67,0,31.6,65.7,65.7,0,191,0,121,18671,307,2584,220,79.3,0,19146,117909,270,0.389,3552,1528,1457,0,232,21.9,0,21.9,377,20.5,255,2384,3.80,0,25.5,40.6,41.7,0,261,0,20.9,11418,439,1279,219
2023-03-17 20:30:00,0,80.4,12608,44840,270,0,11603,4338,4463,0,1875,122,0,124,306,30.7,468,64610,3.43,0,31.6,66.1,65.7,0,108,0.600,127,19642,307,2584,224,80.4,0,20094,114771,270,0,3469,1443,1439,0,215,20.9,0,20.9,379,19.7,261,2391,3.57,0,25.5,40.7,41,0,235,0.600,21.9,9401,437,1279,225
2023-03-17 20:32:00,0,85.5,12851,45323,270,0,14991,4701,4447,0,1905,128,0,129,306,32.9,468,64600,3.90,0,31.8,66.1,65.8,0.389,105,0,115,27948,304,2584,221,85.5,0,28381,127401,269,0,3551,1496,1447,0,229,21.9,0.389,21.9,379,27.6,261,2415,4.03,0,25.7,40.7,41,0,232,0,20.0,9659,440,1284,216
2023-03-17 20:34:00,0,80,12771,45029,270,0,14614,4714,4394,0,1855,116,0,117,305,32.9,469,64567,4.60,0,32.3,65.7,65.7,0,104,38.2,126,19669,505,2586,222,80,0,20355,118474,270,0,3338,1508,1447,0,241,20.0,0,20.0,378,27.6,261,2393,4.73,0,26.2,40.6,41,0,232,35.3,21.9,9399,587,1287,217
2023-03-17 20:36:00,0.389,77.4,13724,46767,269,0,13213,4348,27136,0,1884,117,0,118,307,32.5,469,64586,4.60,0,32.3,65.7,65.7,0,103,38.2,137,27485,504,2583,223,77.4,0.389,28108,148337,269,0,3484,1477,1987,0.389,222,20.0,0,20.0,377,26.9,262,2384,4.73,0,26.2,40.3,41.7,0,232,35.3,23.8,10384,588,1279,218
2023-03-17 20:38:00,0,77.4,14198,47719,270,0,17252,4795,29279,0,1957,138,0,140,307,30.7,469,64651,4.60,0,32.0,65.7,65.7,0,187,0,137,18024,303,2584,225,77.4,0,18497,145212,270,0,3806,1555,2104,0,228,23.8,0,23.8,380,19.7,262,2383,4.73,0,26.0,40.3,40.3,0,264,0.389,23.8,10986,442,1279,225
2023-03-17 20:40:00,0,82.2,12336,44382,270,0,11178,4350,4395,0,1823,139,0,140,306,30.7,467,64569,4.60,0,32.0,65.7,65.8,0,108,0.600,132,19661,304,2585,222,82.2,0,20107,114193,270,0,3245,1464,1434,0,220,23.8,0,23.8,379,20.1,260,2407,4.73,0,26.0,40.3,41.4,0,235,0.989,22.8,9137,439,1280,227
2023-03-17 20:42:00,0,78.5,11894,44247,269,0,14965,4708,4459,0,1888,133,0,135,303,32.9,468,64615,4.37,0,32.2,66.1,65.8,0,105,0,121,24050,303,2584,225,78.5,0,24505,123150,269,0,3570,1506,1442,0,226,22.8,0,22.8,380,22.5,262,2384,4.50,0,25.7,40.6,42.1,0,232,0,20.9,8693,442,1278,220
2023-03-17 20:44:00,0,83.0,12747,44985,270,0,14687,4763,4435,0,1831,122,0,124,304,31.5,470,64531,4.83,0,32.0,65.7,65.7,0,104,0.367,121,19636,303,2616,226,83.0,0,20117,118327,270,0,3395,1517,1459,0,213,20.9,0,20.9,379,20.5,262,2374,4.97,0,25.5,40.7,41.4,0,232,0.367,20.9,9533,443,1297,222
2023-03-17 20:46:00,0,81.9,14626,47076,269,0,11534,4343,4458,0,1916,122,0,124,303,31.5,468,64617,4.83,0,31.6,66.1,65.7,0,118,38.2,115,26901,507,2585,221,81.9,0,27546,122601,269,0,3414,1460,1426,0,228,20.9,0,20.9,379,20.5,267,2384,4.97,0,25.5,41.1,40.6,0,247,35.3,24.9,11269,588,1281,216
2023-03-17 20:48:00,0,80.4,14885,47674,269,0,15519,4709,4535,0,1947,117,0,118,303,32.1,468,64668,3.90,0,31.6,65.7,65.7,0,199,0,126,17463,305,2582,219,80.4,0,17945,117223,269,0,3773,1514,1445,0,217,20.0,0,20.0,382,21.6,267,2372,4.03,0,25.5,40.3,40.3,0,277,0,21.9,11664,440,1277,218
