"Time","to-endpoint","to-overlay","to-stack"
2023-03-11 21:52:00,48.3,11.8,28.3
2023-03-11 21:54:00,50.3,12.0,28.5
2023-03-11 21:56:00,48.6,12.8,28.2
2023-03-11 21:58:00,48.5,11.9,28.3
2023-03-11 22:00:00,92.8,104,28.7
2023-03-11 22:02:00,47.8,11.6,28.0
2023-03-11 22:04:00,49.1,11.4,28.0
2023-03-11 22:06:00,48.2,12.8,28.0
2023-03-11 22:08:00,48.2,11.6,28.1
2023-03-11 22:10:00,84.6,98.8,28.5
2023-03-11 22:12:00,47.6,12.0,28.1
2023-03-11 22:14:00,49.6,11.6,28.3
2023-03-11 22:16:00,48.5,12.1,28.3
2023-03-11 22:18:00,48.0,11.4,28.1
2023-03-11 22:20:00,73.8,79.5,28.5
2023-03-11 22:22:00,47.4,11.8,28.0
2023-03-11 22:24:00,49.6,11.8,28.3
2023-03-11 22:26:00,47.8,12.2,27.9
2023-03-11 22:28:00,47.4,11.4,27.9
2023-03-11 22:30:00,66.3,64.1,28.0
2023-03-11 22:32:00,47.4,11.1,27.7
2023-03-11 22:34:00,49.8,11.1,28.3
2023-03-11 22:36:00,47.7,11.5,27.8
2023-03-11 22:38:00,48.0,10.7,27.9
2023-03-11 22:40:00,59.5,47.5,28.2
2023-03-11 22:42:00,47.1,11.3,27.8
2023-03-11 22:44:00,50.5,11.7,28.4
2023-03-11 22:46:00,47.2,11.4,27.8
2023-03-11 22:48:00,49.7,10.7,29.0
2023-03-11 22:50:00,55.5,32.4,29.4
2023-03-11 22:52:00,50.7,11.4,29.5
2023-03-11 22:54:00,52.2,10.7,29.7
2023-03-11 22:56:00,50.4,11.9,29.0
2023-03-11 22:58:00,50.0,11.3,29.0
2023-03-11 23:00:00,50.2,18.6,29.1
2023-03-11 23:02:00,49.8,11.2,29.0
2023-03-11 23:04:00,52.2,11.1,29.5
2023-03-11 23:06:00,50.6,11.5,29.2
2023-03-11 23:08:00,49.7,11.1,29.1
2023-03-11 23:10:00,49.7,11.3,28.8
2023-03-11 23:12:00,49.8,10.9,29.1
2023-03-11 23:14:00,52,10.8,29.4
2023-03-11 23:16:00,49.3,11.2,28.6
2023-03-11 23:18:00,49.8,10.9,29
2023-03-11 23:20:00,50.1,11.0,28.9
2023-03-11 23:22:00,49.2,11.4,28.7
2023-03-11 23:24:00,51.6,11.2,29.3
2023-03-11 23:26:00,50.1,11.1,29.1
2023-03-11 23:28:00,49.6,12.1,28.9
2023-03-11 23:30:00,50.0,10.8,29.1
2023-03-11 23:32:00,49.5,11.0,28.6
2023-03-11 23:34:00,51.7,11.3,29.2
2023-03-11 23:36:00,49.2,11.1,28.3
2023-03-11 23:38:00,48.7,10.7,28.4
2023-03-11 23:40:00,50.6,10.7,29.3
2023-03-11 23:42:00,49.1,10.4,28.7
2023-03-11 23:44:00,52.4,12.0,29.0
2023-03-11 23:46:00,49.4,11.0,28.9
2023-03-11 23:48:00,48.9,10.9,28.4
2023-03-11 23:50:00,49.8,10.7,28.9
2023-03-11 23:52:00,48.5,11.0,28.2
2023-03-11 23:54:00,50.6,11.2,28.7
2023-03-11 23:56:00,49.2,10.8,28.4
2023-03-11 23:58:00,49.1,11.2,28.5
2023-03-12 00:00:00,49.4,10.9,28.8
2023-03-12 00:02:00,62.3,23.5,29.0
2023-03-12 00:04:00,50.6,11.1,28.6
2023-03-12 00:06:00,48.8,11.3,28.2
2023-03-12 00:08:00,48.6,11.0,28.6
2023-03-12 00:10:00,48.7,10.7,28.3
2023-03-12 00:12:00,68.3,38.6,28.4
2023-03-12 00:14:00,49.9,10.4,28.5
2023-03-12 00:16:00,48.6,11.0,28.2
2023-03-12 00:18:00,48.0,10.9,28.1
2023-03-12 00:20:00,48.6,11.7,28.3
2023-03-12 00:22:00,74.2,54.0,27.6
2023-03-12 00:24:00,52.4,11.9,29.8
2023-03-12 00:26:00,51.3,12.8,29.6
2023-03-12 00:28:00,49.9,12.7,29.0
2023-03-12 00:30:00,50.4,11.8,29.2
2023-03-12 00:32:00,83.6,69,29.1
2023-03-12 00:34:00,51.6,11.7,29.7
2023-03-12 00:36:00,50.2,12.1,29.2
2023-03-12 00:38:00,49.3,11.7,28.8
2023-03-12 00:40:00,50.0,12.0,29.2
