"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc365bec88272f)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxce90b7b3404f6)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc365bec88272f)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxce90b7b3404f6)","Receive Total (lxcfc36a1177bf4)"
2023-03-23 13:08:00,0,89.2,15934,66463,270,0,9674,4847,29206,0,1158,1764,122,0,118,310,31.5,118,72892,4.13,0.389,31.8,65.3,65.7,0,200,37.6,449,30104,509,2616,1280,223,89.2,0,30826,164964,270,0,1855,1525,2026,0,656,223,29.0,0,27.7,374,20.5,27.7,2698,4.27,0,25.7,39.9,40.3,0,276,34.7,260,11965,581,1295,734,224
2023-03-23 13:10:00,0,86.6,13419,61382,270,0,10254,4343,4528,0.389,1160,1956,127,0,117,308,32.3,119,73049,4.13,0,31.6,66.1,65.7,0,108,0,447,19914,307,2584,1284,221,86.6,0,20452,129161,270,0,1974,1434,1419,0,657,224,30.3,0,32.7,376,21.4,28.0,2694,4.27,0,25.5,40.6,40.6,0,235,0,251,9576,437,1280,735,215
2023-03-23 13:12:00,0,88.1,14572,63846,270,0,10006,4714,4456,0.389,1172,1886,122,0,129,307,32.9,136,72992,4.13,0,31.6,66.1,66.1,0,104,0.600,450,20907,307,2583,1294,222,88.1,0,21437,130178,270,0,1941,1497,1426,0,663,226,29.0,0,35.3,376,22.9,32.0,2681,4.27,0,25.5,40.6,41.5,0,230,0.600,254,10739,436,1279,742,216
2023-03-23 13:14:00,0,78.9,14516,64226,270,0,9900,4405,4451,0,1170,1831,121,0,124,307,32.1,124,72943,4.13,0,31.6,65.7,66.0,0,104,0.600,451,22750,306,2612,1296,225,78.9,0,23252,131594,270,0,1903,1471,1461,0,663,219,29.3,0,29.0,377,22.6,29.0,2694,4.27,0,25.5,40.3,41.0,0,231,0.600,256,10697,437,1293,743,220
2023-03-23 13:16:00,0,80,17848,66226,270,0,10225,4729,4564,0,1171,1965,128,0,129,304,30.7,124,73041,4.13,0,31.6,65.7,66.4,0,106,0,449,21070,307,2585,1296,225,80,0,21570,130972,270,0,1992,1508,1442,0,663,228,30.7,0,30.3,380,19.7,29.0,2682,4.27,0.389,25.5,40.3,41,0,230,0,255,14034,436,1280,745,228
2023-03-23 13:18:00,0,82.2,19661,69637,270,0,10034,4727,4491,0,1160,1902,128,0,135,307,31.5,136,73035,4.13,0,31.6,65.7,66.1,0,191,37.6,447,30859,506,2584,1281,219,82.2,0,31552,141623,270,0,1998,1519,1428,0,658,229,30.3,0,31.6,376,20.6,31.6,2695,4.27,0.389,25.5,40.6,41,0,261,34.7,250,15697,584,1283,736,213
2023-03-23 13:20:00,0,86.2,14223,62255,270,0,9822,4400,4467,0,1158,1840,122,0,124,306,32.3,130,72980,4.13,0,31.6,65.3,66.5,0,109,37.6,447,20949,507,2611,1281,222,86.2,0,21695,129962,270,0,1911,1473,1445,0,657,227,29.0,0,29.0,376,26.7,30.3,2698,4.27,0,25.5,39.9,41.1,0,234,34.7,252,10227,584,1291,735,216
2023-03-23 13:22:00,0,82.6,14975,64582,270,0,10008,4806,4515,0,1170,1893,122,0,129,306,31.5,124,72994,4.13,0,31.6,65.8,65.3,0,9768,0,449,29498,307,2583,1294,222,82.6,0,29977,149439,270,0,1895,1542,1430,0,663,228,29.0,0,30.3,376,20.5,29.0,2681,4.27,0,25.5,40.8,41.7,0,297,0,253,11163,437,1278,742,216
2023-03-23 13:24:00,0,82.2,14499,63886,270,0,10002,4441,4447,0,1172,1852,128,0,129,306,72.7,119,72915,4.13,0,31.8,66.1,66.1,0,104,0.989,448,19333,306,2583,1296,225,82.2,0,19894,128018,270,0,1961,1477,1439,0.389,665,230,30.3,0,30.3,377,93.7,27.7,2661,4.27,0,25.7,41.1,41.7,0,231,0.600,257,10589,438,1278,743,221
2023-03-23 13:26:00,0,82.9,15710,64186,270,0,10390,4774,4582,0,1172,2010,139,0,135,305,78.8,124,73053,4.13,0,32.3,65.7,65.7,0,104,0,446,20844,308,2616,1294,223,82.9,0,21405,130967,270,0,2024,1521,1455,0,665,230,32.9,0,31.6,376,100,29.0,2675,4.27,0,26.2,40.6,41,0,233,0,250,11812,437,1297,744,224
2023-03-23 13:28:00,0,85.5,15067,64809,270,0,10041,4730,4471,0,1171,1894,132,0,129,309,36.7,124,73037,4.13,0,32.0,66.1,65.0,0,189,37.6,446,18683,508,2585,1294,219,85.5,0,19451,128768,270,0,1909,1499,1430,0,663,230,31.6,0,30.3,374,26.4,29.0,2682,4.27,0,26.0,40.7,39.9,0,264,34.7,252,11064,585,1281,748,213
2023-03-23 13:30:00,0.389,90.7,14977,63267,270,0,9814,4364,4415,0,1159,1831,128,0,135,307,30.7,124,72993,4.13,0,31.8,66.2,65.0,0,106,37.6,451,20958,507,2585,1280,228,90.7,0.389,21710,130334,270,0,1877,1441,1417,0,662,231,30.3,0,31.6,378,19.7,29.0,2711,4.27,0,25.7,41.2,40.3,0,236,34.7,257,10979,585,1280,740,226
2023-03-23 13:32:00,0,85.5,15582,65448,270,0,10059,4770,27281,0,1170,1905,128,0.389,129,306,30.7,130,73035,4.13,0,31.6,65.8,65.3,0,105,0,447,30409,307,2615,1295,226,85.5,0,30892,165111,270,0,1950,1522,1899,0,669,231,30.3,0,30.3,376,19.7,30.3,2694,4.27,0,25.5,40.7,40.7,0,231,0,252,11782,437,1297,744,222
2023-03-23 13:34:00,0,82.2,14047,63884,269,0,9815,4343,27156,0,1172,1815,133,0,130,307,32.3,124,72958,4.13,0,31.6,65.7,66.1,0,104,0.600,447,20945,304,2585,1295,218,82.2,0,21462,152466,268,0,1906,1442,1900,0,665,218,31.6,0,30.7,375,26.8,29.0,2679,4.27,0,25.5,40.6,41.4,0,232,0.989,250,10227,439,1280,743,214
2023-03-23 13:36:00,0,86.6,14960,63280,270,0,10257,4725,4532,0,1171,1967,122,0,124,310,33.3,124,73094,4.13,0,31.6,65.3,65.3,0,104,0,451,28739,309,2582,1292,223,86.6,0,29235,138585,270,0,1960,1491,1413,0,663,232,29.0,0,29.4,375,22.6,29.0,2680,4.27,0,25.5,40.3,40.6,0,232,0.389,257,11140,437,1276,741,224
2023-03-23 13:38:00,0,83.3,16787,66560,270,0,10157,4848,6609,0,1172,1909,133,0,123,311,32.5,124,72995,4.13,0,31.6,65.7,65.7,0,190,37.6,448,18749,510,2613,1296,222,83.3,0,19485,130554,270,0,1938,1549,1560,0,662,234,31.6,0,29.0,374,21.5,29.0,2673,4.27,0,25.5,40.3,40.6,0,264,34.7,251,12786,580,1293,744,217
2023-03-23 13:40:00,0,80.4,15954,64023,270,0,9858,4355,4415,0,1158,1851,128,0,135,308,31.5,118,72979,4.13,0,31.6,65.7,65.3,0,107,37.6,447,26756,508,2584,1282,223,80.4,0,27474,135849,270,0,1945,1433,1443,0,656,222,30.3,0,31.6,376,20.6,32.6,2685,4.27,0,25.5,40.3,40.6,0,235,34.7,251,11963,581,1278,735,218
2023-03-23 13:42:00,0,79.3,14913,64055,270,0,10041,4738,4482,0,1159,1904,127,0,129,305,30.7,119,73051,4.13,0,32.0,66.1,65.7,0,103,0,450,20677,309,2585,1282,219,79.3,0,21190,129622,270,0,1939,1496,1435,0,658,232,30.3,0,30.3,377,19.7,27.7,2701,4.27,0,25.5,40.3,40.6,0,232,0,255,11083,436,1281,734,212
2023-03-23 13:44:00,0,76.0,14202,63627,270,0,9877,4411,4456,0,1173,1847,122,0,118,304,32.9,124,72913,4.13,0,32.0,66.1,65.7,0,103,0.600,449,20991,305,2614,1294,226,76.0,0,21490,129049,270,0,1847,1458,1450,0,664,226,29.0,0,27.7,378,22.6,29.0,2668,4.27,0,25.5,40.3,40.6,0,233,0.600,259,10375,439,1295,742,228
2023-03-23 13:46:00,0,87.3,15039,63875,270,0,10183,4722,4547,0,1171,2006,128,0,129,306,30.7,130,73044,4.13,0,31.6,65.7,65.3,0,104,0,450,29582,309,2583,1294,221,87.3,0,30087,148394,270,0,1949,1509,1435,0,663,238,30.3,0,30.3,377,19.7,30.3,2674,4.27,0,25.5,40.6,40.6,0.389,231,0,267,11211,435,1277,742,219
2023-03-23 13:48:00,0,86.2,16719,66752,267,0,10060,4715,4455,0,1172,1915,128,0,124,306,32.9,130,73029,4.13,0,31.6,66.1,65.3,0,183,37.6,450,21034,512,2586,1295,220,86.2,0,21789,133616,270,0,1931,1482,1405,0,663,221,30.3,0,29.0,376,22.5,30.3,2696,4.27,0,25.5,40.6,40.3,0,261,34.7,260,12719,579,1282,744,215
2023-03-23 13:50:00,0,81.5,16105,64368,266,0.389,9887,4386,4427,0,1172,1862,128,0,124,304,54.9,124,72984,4.13,0,31.6,66.1,65.7,0,106,37.6,447,28727,514,2615,1296,222,81.5,0,29457,138569,270,0,1874,1434,1410,0,665,208,30.3,0,29.0,379,61.6,29.0,2696,4.27,0,25.5,40.6,40.6,0,236,34.7,250,12084,577,1301,743,217
2023-03-23 13:52:00,0,87.0,14625,64322,265,0,10294,4793,27317,0,1159,1985,128,0,123,305,77.8,136,73105,4.13,0,31.6,65.7,65.7,0,103,0,446,18683,310,2584,1281,223,87.0,0,19245,151834,270,0,1939,1520,1957,0,656,217,35.2,0,29.0,378,98.1,31.6,2700,4.27,0,25.5,40.3,40.6,0,233,0,250,10715,434,1278,735,218
2023-03-23 13:54:00,0,88.4,14307,64334,266,0,9679,4425,27110,0,1171,1781,128,0,124,308,36.2,130,72911,4.52,0,31.6,66.1,65.7,0.389,104,0.600,453,30212,308,2585,1294,223,88.4,0,30699,162614,270,0,1806,1466,1966,0,663,214,35.2,0,29.0,375,24.3,30.3,2693,4.27,0,25.5,40.6,40.6,0,232,0.600,259,10485,436,1280,742,219
2023-03-23 13:56:00,0,91.4,16332,64653,266,0,10314,4772,4570,0,1171,2009,127,0,117,310,32.9,130,73088,4.13,0,31.6,66.1,65.7,0,104,0,447,20160,304,2612,1295,220,91.4,0,20666,130888,270,0,1933,1514,1438,0,662,224,30.3,0,27.7,372,22.1,30.3,2711,4.27,0,25.5,40.6,40.6,0,233,0,250,12513,439,1292,740,220
2023-03-23 13:58:00,0,82.9,16577,66332,266,0,10108,4728,4472,0,1172,1928,122,0,124,308,73.5,118,73063,4.13,0,31.6,65.7,66.9,0,186,37.6,445,21010,508,2585,1298,223,82.9,0,21785,131218,270,0.389,1950,1485,1425,0,664,213,29.0,0,33.9,375,94.6,27.7,2693,4.66,0,25.5,40.3,41.8,0,262,34.7,249,12524,583,1279,742,224
2023-03-23 14:00:00,0,81.1,14295,62429,265,0,9912,4375,4432,0,1170,1874,127,0,129,306,76.6,124,72940,4.13,0,32.0,65.7,66.0,0,107,37.6,447,22982,506,2611,1294,225,81.1,0,23753,132061,269,0.389,1944,1464,1469,0,663,235,30.3,0,35.2,376,97.6,29.0,2683,4.65,0,26.0,40.3,41.7,0,235,34.7,252,10231,583,1293,741,221
2023-03-23 14:02:00,0,87.7,13582,63448,266,0,10378,4777,4588,0,1158,2070,133,0,124,307,115,129,73015,4.13,0,32.3,66.5,66.1,0,117,0,448,20953,307,2614,1280,220,87.7,0,21545,131002,270,0,2039,1535,1469,0,656,268,31.6,0,29.0,375,167,30.3,2673,4.27,0,26.2,41.5,41.8,0,248,0,251,9617,436,1294,735,214
2023-03-23 14:04:00,0,84.0,13969,64108,265,0,9884,4357,4393,0,1159,1848,128,0,129,306,72,136,72991,4.13,0.389,32.0,66.1,66.5,0,105,0.600,450,30747,307,2585,1281,222,84.0,0,31258,139627,268,0,1950,1445,1462,0,658,236,30.3,0,30.3,376,90.0,31.6,2704,4.27,0,26.0,41.1,41.8,0,231,0.600,259,10094,436,1280,734,216
2023-03-23 14:06:00,0,84.0,15284,63908,265,0,9880,4731,4417,0,1173,1862,117,0,124,304,32.1,124,73002,4.13,0.389,31.6,66.9,66.1,0,107,0,434,21012,306,2584,1296,223,84.0,0,21516,129555,268,0,1921,1510,1478,0,664,239,27.7,0.389,29.0,378,21.6,29.0,2697,4.27,0,25.5,41.1,41.4,0,232,0,248,11462,438,1279,743,223
2023-03-23 14:08:00,0,82.2,16660,67340,266,0,10210,4869,6611,0,1171,1936,117,0,118,306,30.7,124,73045,4.13,0,31.6,66.1,65.3,0,229,0,437,29106,307,2613,1296,226,82.2,0,29592,141931,270,0,1984,1577,1603,0,663,248,27.7,0.389,27.7,376,19.7,29.0,2692,4.27,0,25.5,40.6,41.4,0,289,0,248,12858,437,1291,744,228
2023-03-23 14:10:00,0,93.2,14789,63266,266,0,9964,4376,4432,0.389,1173,1861,128,0,129,305,74.6,130,73012,4.13,0,32.0,65.7,65.5,0,109,37.6,446,18919,505,2585,1294,223,93.2,0,19714,127768,270,0,2007,1496,1454,0,665,233,30.3,0,30.3,378,96.0,30.7,2712,4.27,0,26.0,40.3,41.1,0,236,34.7,250,10722,586,1280,741,219
2023-03-23 14:12:00,0,91.0,14303,63767,269,0,10307,4729,4563,0,1172,1996,128,0,135,306,59.1,130,73121,4.13,0,32.0,65.7,65.9,0,104,0,447,26768,305,2583,1297,223,91.0,0,27309,137068,270,0,2073,1538,1454,0,665,253,30.3,0,31.6,377,64.3,30.3,2709,4.27,0,26.0,40.3,40.4,0,230,0,251,10432,438,1279,742,218
2023-03-23 14:14:00,0,85.1,14405,63861,269,0,10192,4414,4534,0,1158,1950,116,0,123,306,76.1,130,72999,4.13,0,32.0,65.8,66.1,0,105,0.600,449,20685,309,2614,1282,221,85.1,0,21244,129978,270,0,2008,1508,1479,0,656,242,27.7,0,29.0,377,96.4,30.3,2677,4.27,0,26.0,40.4,41.4,0,230,0.600,254,10498,434,1296,738,215
2023-03-23 14:16:00,0,78.5,14721,63103,269,0,9894,4778,4422,0,1171,1853,122,0,124,305,34,124,72944,4.13,0,31.6,65.8,66.1,0,106,0.600,447,20955,309,2614,1294,220,78.5,0,21465,129736,269,0,1958,1565,1488,0,663,230,29.4,0,29.0,377,22.8,29.0,2682,4.27,0,25.5,40.7,41,0,230,0.600,252,10897,435,1295,746,219
2023-03-23 14:18:00,0,86.6,14569,65042,271,0,10119,4736,27290,0,1172,1963,121,0,123,307,31.5,130,72974,4.13,0,31.6,65.8,65.8,0,206,0,449,29400,308,2584,1296,222,86.6,0,29905,162892,270,0,1978,1531,2024,0,664,259,29.0,0,29.0,375,25.6,30.3,2664,4.27,0.389,25.5,40.3,40.3,0,285,0,253,10751,435,1279,745,218
2023-03-23 14:20:00,0,96.5,14254,63365,270,0,9902,4408,27272,0,1172,1867,133,0,135,305,32.9,124,72942,4.13,0,31.8,65.7,65.4,0,9807,37.6,446,20941,508,2613,1296,223,96.5,0,21702,163209,270,0,1941,1472,2009,0,667,246,31.6,0,31.6,378,32.6,29.0,2688,4.27,0,25.7,40.3,39.9,0,298,34.7,250,10250,584,1293,743,219
2023-03-23 14:22:00,0,88.1,14534,64253,270,0,10398,4829,4593,0,1172,2004,117,0,124,306,32.9,124,73069,4.13,0,32.0,65.7,66.1,0,103,0,451,29854,306,2583,1294,221,88.1,0,30345,140272,270,0,2043,1552,1478,0,666,242,27.7,0,29.0,377,27.8,29.0,2685,4.27,0,26.0,40.3,40.6,0,232,0,254,10725,438,1283,743,215
2023-03-23 14:24:00,0,84.8,14479,64244,270,0,10131,4455,4502,0,1159,1902,122,0,118,304,55.8,124,73024,4.13,0,31.8,65.3,65.7,0,104,0.600,450,19873,306,2589,1280,222,84.8,0,20419,128967,270,0,1981,1492,1481,0,656,225,29.0,0,27.7,378,63.2,29.0,2703,4.27,0,25.7,39.9,40.6,0,231,0.600,260,10608,438,1281,735,216
2023-03-23 14:26:00,0,94.7,15656,63997,269,0,9905,4779,4447,0,1158,1885,117,0,124,306,76.4,142,72959,4.13,0,31.6,65.3,65.3,0,104,0.989,447,29813,309,2613,1283,223,94.7,0,30366,139238,269,0,1933,1532,1466,0.389,656,237,27.7,0,29.0,376,97.1,32.9,2693,4.27,0,25.5,40.3,40.6,0,231,0.600,257,11763,436,1295,734,223
2023-03-23 14:28:00,0,83.3,15710,65300,270,0,10129,4746,4520,0,1172,1922,117,0,118,307,34.1,136,73015,4.13,0,31.6,66.1,66.1,0,184,0.389,447,19702,310,2584,1293,222,83.3,0,20248,128826,270,0,2031,1512,1469,0.389,665,229,27.7,0,27.7,375,22.5,36.5,2683,4.27,0,25.5,41.4,41.7,0,261,0,251,11870,435,1279,742,217
2023-03-23 14:30:00,0,73.0,14013,62245,270,0,9897,4364,4413,0,1170,1843,139,0,129,310,32.3,119,72995,4.13,0,31.8,66.1,66.1,0,108,37.6,446,20825,511,2585,1293,220,73.0,0,21568,129839,270,0,1970,1460,1447,0,663,223,32.9,0,30.3,375,21.5,32.6,2682,4.27,0,25.7,41.1,41.7,0,233,34.7,250,10008,581,1280,743,215
2023-03-23 14:32:00,0,80,13299,62603,270,0,10398,4782,4588,0,1170,2018,122,0,129,305,74.5,136,73078,4.13,0,32.0,65.3,65.3,0,104,0,449,17732,309,2614,1294,222,80,0,18300,127505,270,0,2055,1565,1482,0,663,242,29.0,0,30.3,378,96.2,31.6,2680,4.27,0,26.0,39.9,39.9,0,231,0,254,9384,436,1294,741,217
2023-03-23 14:34:00,0.389,90.6,13975,63616,269,0,10151,4368,4520,0,1172,1929,128,0,124,308,56.6,129,73014,4.13,0,31.8,65.3,65.3,0,103,0.600,449,20951,310,2585,1294,221,90.6,0.389,21500,130562,269,0,1990,1487,1489,0,665,243,30.3,0,29.0,375,60.1,30.3,2704,4.27,0,25.7,39.9,40.6,0,232,0.989,253,10112,436,1280,742,221
2023-03-23 14:36:00,0,88.1,16599,65072,268,0,9905,4731,4422,0,1158,1864,132,0.389,134,311,78.1,124,72950,4.13,0,31.6,65.3,65.7,0,104,0.600,448,30648,307,2583,1282,223,88.1,0,31180,140178,268,0,1950,1530,1475,0,656,228,31.6,0,32.0,373,99.3,29.0,2695,4.27,0,25.5,40.3,41.7,0,232,0.600,256,12724,437,1277,734,218
2023-03-23 14:38:00,0,84.0,16214,66608,270,0,10205,4866,6601,0,1171,1923,128,0,135,307,53.1,124,73036,4.13,0,31.6,65.3,65.7,0,189,0,445,21035,307,2614,1295,225,84.0,0,21582,141467,270,0,2034,1567,1609,0,663,229,30.3,0,31.6,377,56.2,29.0,2688,4.27,0,25.5,40.3,41.7,0,262,0,249,12353,437,1300,743,221
2023-03-23 14:40:00,0,86.6,14574,63601,270,0,9698,4429,4382,0,1171,1769,122,0,130,304,33.9,130,72940,4.37,0,31.6,66.4,66.1,0,108,38.0,451,29028,510,2585,1293,221,86.6,0,29756,146602,270,0,1957,1496,1489,0,663,233,33.9,0,30.3,379,22.8,30.3,2698,4.50,0,25.5,40.6,41.8,0,234,35.0,254,10580,579,1285,742,215
2023-03-23 14:42:00,0,89.9,14218,63760,269,0,10306,4752,4559,0,1172,1983,128,0,129,308,32.9,124,73070,4.83,0,31.6,65.7,65.3,0,104,0,448,18938,307,2583,1294,222,89.9,0,19469,128799,270,0,2053,1523,1472,0,665,247,36,0,30.3,375,22.5,29.0,2702,4.97,0,25.5,40.6,40.3,0,231,0,252,10381,435,1276,742,216
2023-03-23 14:44:00,0,79.6,14420,64728,269,0,10112,4422,27244,0,1172,1908,128,0,124,305,32.3,113,72987,4.60,0,31.6,65.3,65.7,0,104,0.600,447,20776,304,2613,1297,225,79.6,0,21294,153489,270,0,2006,1492,1994,0,665,240,30.3,0,29.0,378,21.4,26.3,2695,4.73,0,25.5,40.6,41,0.389,231,0.600,251,10590,440,1292,740,225
2023-03-23 14:46:00,0,83.7,16410,65264,270,0,9883,4783,27172,0,1158,1889,117,0,118,306,30.7,136,72937,4.13,0,32.0,65.7,65.3,0,103,0.600,450,18505,307,2614,1284,221,83.7,0,19045,150765,270,0,2002,1568,1996,0,656,257,27.7,0,27.7,377,19.7,31.6,2681,4.27,0,26.0,41,40.3,0.389,232,0.600,254,12571,437,1294,735,215
2023-03-23 14:48:00,0,80.4,16519,66377,270,0,10296,4726,4558,0,1158,1979,122,0,118,308,32.9,141,73096,4.13,0,32.4,65.7,65.0,0,186,0,447,21058,309,2584,1283,221,80.4,0,21577,130876,270,0,2044,1539,1482,0,656,248,29.0,0,32.6,376,22.5,32.9,2691,4.27,0,26.0,40.6,40.6,0,262,0,252,12691,435,1280,734,218
2023-03-23 14:50:00,0,79.3,14445,62880,270,0,9617,4402,4382,0,1172,1776,111,0,112,310,31.5,136,72949,4.13,0,32.0,65.7,66.1,0,107,37.6,449,29986,509,2614,1294,222,79.3,0,30703,139026,270,0,1914,1503,1491,0,665,239,26.3,0,26.3,375,20.6,31.6,2699,4.27,0,25.5,40.3,42.1,0,234,34.7,254,10469,581,1294,742,217
2023-03-23 14:52:00,0,78.5,13946,63333,269,0,10070,4855,4547,0,1173,1916,122,0,118,310,31.5,135,72992,4.13,0,31.6,65.7,66.1,0,104,0,445,20947,311,2611,1294,222,78.5,0,21468,130161,269,0.389,1972,1590,1498,0,664,244,29.0,0,27.7,375,20.5,31.6,2699,4.27,0,25.5,40.3,42.1,0,231,0,248,10121,432,1290,744,222
2023-03-23 14:54:00,0,78.9,13255,63086,270,0.389,10167,4448,4508,0,1170,1910,128,0,123,307,32.9,130,73005,4.13,0,31.6,65.7,66.1,0,104,0.367,447,28210,306,2588,1293,221,78.9,0,28709,138121,270,0.389,2024,1526,1484,0,663,252,30.3,0,29.0,376,22.4,30.3,2684,4.27,0,25.5,40.3,41.4,0,232,0.367,257,9442,438,1284,742,215
2023-03-23 14:56:00,0,79.6,14791,62932,269,0.389,9856,4775,4431,0,1171,1845,128,0,124,304,31.5,124,72993,4.13,0,31.6,66.1,66.5,0,104,0.600,449,18198,307,2617,1295,219,79.6,0,18715,126601,270,0,1989,1562,1476,0,665,239,30.3,0,29.0,379,21.0,29.0,2698,4.27,0,25.5,40.6,41.5,0,231,0.600,259,10955,437,1298,741,213
2023-03-23 14:58:00,0,85.5,15655,65806,269,0,10327,4777,4593,0,1160,1974,127,0,123,308,31.5,130,73106,4.52,0,31.6,66.5,65.7,0,200,0,452,30824,311,2611,1284,225,85.5,0,31313,141450,270,0,2047,1558,1499,0,657,233,30.3,0,29.0,375,21.0,30.3,2693,4.27,0,25.5,41.1,41.4,0,275,0,257,11838,434,1292,735,221
2023-03-23 15:00:00,0,90.6,14770,62958,270,0,10058,4361,4479,0,1172,1896,122,0,124,307,32.1,130,73008,4.13,0,31.6,66.4,65.7,0.389,107,37.6,450,20610,510,2582,1295,218,90.6,0,21362,130311,270,0,1964,1467,1463,0,663,241,29.0,0,29.0,376,21.1,30.3,2678,4.27,0,25.5,41,41.7,0,234,34.7,253,10775,581,1277,743,211
2023-03-23 15:02:00,0,82.9,14817,64393,268,0,9870,4772,4428,0,1172,1851,123,0,124,308,33.6,119,73005,4.13,0,31.6,65.7,66.1,0,106,37.6,450,20961,507,2613,1293,223,82.9,0,21698,129934,269,0,1964,1545,1469,0,665,242,29.0,0,29.0,374,27.1,27.7,2698,4.27,0,25.5,40.3,41.7,0,230,34.7,253,10821,583,1293,742,219
2023-03-23 15:04:00,0,85.9,16071,66117,269,0,10115,4408,4524,0,1171,1921,117,0,118,311,30.7,130,73001,4.13,0,31.6,65.7,65.3,0,105,0,447,29284,307,2615,1294,222,85.9,0,29783,139233,270,0,2017,1484,1468,0,663,230,27.6,0.389,27.6,372,19.7,30.3,2687,4.27,0,25.5,40.6,40.3,0,231,0,252,12246,437,1297,741,222
2023-03-23 15:06:00,0,92.8,15852,64047,268,0,9770,4728,4410,0,1171,1840,122,0,118,311,32.1,124,72981,4.60,0,31.8,66.5,65.3,0,105,0.600,449,21053,306,2583,1295,225,92.8,0,21569,129724,268,0,1942,1514,1441,0,663,221,29.0,0,27.7,373,21.8,29.0,2693,5.12,0,25.7,40.7,40.6,0,231,0.600,254,12021,438,1276,749,224
2023-03-23 15:08:00,0,84.0,15576,65843,270,0,10342,4805,6646,0,1159,1977,117,0,124,306,32.9,130,73067,4.60,0,31.8,66.1,65.7,0,9842,0,449,30828,308,2585,1280,223,84.0,0,31308,153750,269,0,2044,1543,1565,0,664,232,27.7,0,29.0,376,27.4,30.3,2677,4.73,0,25.7,41,41,0,333,0,253,11780,437,1285,735,219
2023-03-23 15:10:00,0,78.9,14522,62641,270,0,10100,4407,4516,0,1158,1919,117,0,118,304,32.1,124,73034,4.37,0.389,32.0,66.1,66.1,0,108,37.6,446,20935,509,2616,1282,222,78.9,0,21682,130597,270,0,1992,1479,1456,0,662,231,27.7,0,27.7,377,26.5,29.0,2697,4.50,0,26.0,41,41.8,0,235,34.7,249,10525,582,1304,735,217
2023-03-23 15:12:00,0,85.9,14625,64279,269,0,9818,4725,4412,0.389,1171,1825,133,0,129,306,32.9,136,72991,4.13,0.389,32.3,65.3,65.7,0,104,37.6,452,29122,510,2585,1295,220,85.9,0,29842,144796,270,0,1949,1528,1466,0,663,230,31.6,0,30.3,377,22.5,32.0,2686,4.27,0,26.2,39.9,41.7,0,231,34.7,256,10638,581,1280,743,219
2023-03-23 15:14:00,0,89.2,14717,65020,269,0,10078,4367,27306,0.389,1172,1902,128,0,135,304,31.5,147,73038,4.13,0,32.3,65.4,66.1,0,103,0,454,18997,308,2584,1294,220,89.2,0,19524,160339,270,0,1973,1478,1994,0,665,231,30.3,0,31.6,378,20.6,34.6,2690,4.27,0,26.2,40.3,41.4,0,232,0,264,10882,436,1277,745,214
