"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","8765/TCP","9093/TCP","9443/TCP"
2023-03-21 13:44:00,3.28,,,6.12,16.0,3.38,2.50,2.10,21.0,5.16,,1.72,1.68
2023-03-21 13:46:00,3.56,2.06,1.82,6.30,9.02,3.28,2.56,2.06,,5.16,,1.78,
2023-03-21 13:48:00,3.40,,,6.26,9.18,3.20,2.52,1.92,,5.24,1.64,1.76,1.68
2023-03-21 13:50:00,3.38,,,6.10,8.94,3.18,2.52,2.04,,5.20,1.60,1.72,1.68
2023-03-21 13:52:00,3.38,1.64,,6.28,8.74,3.24,2.52,2.08,,5.22,,1.76,1.68
2023-03-21 13:54:00,3.26,,,6.24,9.12,3.40,2.54,2.12,139,5.20,,1.58,1.68
2023-03-21 13:56:00,3.46,1.88,2.50,6.48,16.3,3.46,2.52,2.08,135,5.20,,,
2023-03-21 13:58:00,3.24,,,6.28,8.68,3.26,2.52,2.06,,5.16,1.64,1.74,1.68
2023-03-21 14:00:00,3.20,,,6.24,8.74,3.18,2.56,1.98,,5.12,1.62,1.72,1.66
2023-03-21 14:02:00,3.42,1.62,,5.94,9.04,3,2.58,2.14,,5.10,,1.74,1.76
2023-03-21 14:04:00,3.20,,,6.12,8.82,3.34,2.52,1.98,,5.14,1.62,1.78,1.66
2023-03-21 14:06:00,3.46,2.22,3.10,6.38,8.92,3.32,2.56,1.92,25.8,5.16,,,
2023-03-21 14:08:00,3.36,1.80,,6.28,8.88,3.22,2.50,2.06,,5.20,,1.72,1.68
2023-03-21 14:10:00,3.32,,,6.26,8.54,3.04,2.54,2.04,,5.22,1.60,1.72,1.66
2023-03-21 14:12:00,3.44,1.62,,6.08,8.94,3.18,2.60,2.06,,5.08,,1.74,1.68
2023-03-21 14:14:00,3.42,,,6.10,8.70,3.36,2.54,2.10,,5.18,1.62,1.74,1.68
2023-03-21 14:16:00,3.62,1.88,1.80,6.36,8.88,3.24,2.58,2.14,,5.22,,,1.68
2023-03-21 14:18:00,3.46,1.58,,6.46,9,3.32,2.54,2.10,,5.24,,1.72,1.68
2023-03-21 14:20:00,3.40,,,6.08,9.14,3.28,2.52,2.12,,5.14,1.62,1.70,1.68
2023-03-21 14:22:00,3.42,1.62,,6.06,8.98,3.22,2.48,2.08,,5.20,,1.66,1.68
2023-03-21 14:24:00,3.34,,,6.20,9.02,3.32,2.52,2.16,,5.22,1.70,1.68,1.66
2023-03-21 14:26:00,3.54,1.88,1.86,6.32,8.80,3.20,2.56,2.04,,5.20,,,1.70
2023-03-21 14:28:00,3.24,,,6.10,16.0,3.26,2.54,2.10,13.2,5.20,,1.64,1.66
2023-03-21 14:30:00,3.40,,,6.32,8.76,3.20,2.50,2.06,,5.18,1.62,1.74,1.68
2023-03-21 14:32:00,3.40,1.62,,6.26,9.32,3.30,2.54,2.04,,5.20,1.62,,1.74
2023-03-21 14:34:00,3.40,,,6.26,8.74,3.22,2.52,2,,5.20,1.66,1.68,1.68
2023-03-21 14:36:00,3.50,1.88,2.16,6.74,9.14,3.10,2.50,2.04,,5.18,,1.68,
2023-03-21 14:38:00,3.32,,,6.32,15.9,3.28,2.52,2.08,84.0,5.20,,1.60,1.68
2023-03-21 14:40:00,3.16,,,6.28,8.86,3.24,2.56,2.06,,5.10,1.56,1.54,1.68
2023-03-21 14:42:00,3.36,1.62,,6.44,9.18,3.16,2.62,2.08,,5.22,,1.74,1.68
2023-03-21 14:44:00,3.24,,,6.52,9.04,3.16,2.58,2.12,,5.22,1.66,1.72,1.68
2023-03-21 14:46:00,3.56,2.06,2.42,6.58,8.90,3.34,2.50,1.94,,5.14,,1.72,
2023-03-21 14:48:00,3.20,,,6.28,9.30,3.34,2.56,2.04,84.8,5.14,,1.76,1.68
2023-03-21 14:50:00,3.14,,,6.18,9.22,3.22,2.50,2.12,,5.20,1.58,1.78,1.66
2023-03-21 14:52:00,3.48,1.62,,6.50,8.96,3.26,2.52,2.06,,5.16,,1.76,1.68
2023-03-21 14:54:00,3.36,,,6.20,9.06,3.36,2.48,2.14,,5.18,1.64,1.74,1.68
2023-03-21 14:56:00,3.62,1.88,2.36,6.40,8.84,3.32,2.58,2.12,,5.12,,1.74,
2023-03-21 14:58:00,3.34,,,6.22,9.28,3.28,2.56,2.14,,5.16,1.62,1.76,1.68
2023-03-21 15:00:00,3.44,,,6.44,9.20,3.24,2.54,2.06,,5.18,1.66,1.76,1.66
2023-03-21 15:02:00,3.54,,,6.46,8.86,3.28,2.56,2.08,,5.18,1.64,1.74,1.68
2023-03-21 15:04:00,3.32,,,6.36,8.96,3.32,2.50,2.14,,5.14,1.56,1.72,1.68
2023-03-21 15:06:00,3.54,1.88,2.18,6.52,8.78,3.30,2.50,2.02,,5.20,,,1.68
2023-03-21 15:08:00,3.30,1.66,,6.28,8.56,3.24,2.58,2.14,,5.22,,1.70,1.68
2023-03-21 15:10:00,3.36,,,6.08,8.98,3.36,2.54,2.16,,5.20,1.54,1.72,1.68
2023-03-21 15:12:00,3.34,,,6.52,9.10,3.28,2.48,2.08,,5.24,1.64,1.64,1.68
2023-03-21 15:14:00,3.42,,,6.16,9.32,3.32,2.62,2,,5.20,1.64,1.68,1.70
2023-03-21 15:16:00,3.38,1.88,2.16,6.48,9.32,3.16,2.50,2.04,,5.18,,,1.68
2023-03-21 15:18:00,3.28,,,6.22,8.94,2.94,2.52,2.16,,5.18,1.64,1.74,1.68
2023-03-21 15:20:00,3.44,,,6.22,9.16,3.04,2.56,2.02,,5.24,1.58,1.78,1.68
2023-03-21 15:22:00,3.28,1.64,,6.40,9.04,3.02,2.50,2.02,,5.14,,1.74,1.68
2023-03-21 15:24:00,3.14,,,6.30,9.24,3.16,2.52,2.10,,5.22,1.60,1.74,1.68
2023-03-21 15:26:00,3.56,2.02,2.52,6.38,8.84,3.26,2.54,2.02,,5.16,,,1.68
2023-03-21 15:28:00,3.20,1.66,,6,8.90,3.22,2.48,2.20,,5.08,,1.74,1.74
2023-03-21 15:30:00,3.36,,,6.26,9.16,3.12,2.50,2.12,,5.26,1.58,1.70,1.74
2023-03-21 15:32:00,3.42,1.62,,6.28,9.06,3.30,2.52,2.10,,5.20,,1.66,1.68
2023-03-21 15:34:00,3.38,,,6.04,8.96,3.16,2.54,2.14,,5.08,1.62,1.76,1.66
2023-03-21 15:36:00,3.60,1.88,2.18,6.96,8.80,3.26,2.58,2.12,,5.14,,1.72,
2023-03-21 15:38:00,3.32,1.58,,6.30,9.06,3.16,2.58,1.90,,5.20,,1.72,1.78
2023-03-21 15:40:00,3.36,,,6.28,9.20,3.30,2.52,1.98,,5.20,1.58,1.76,1.68
2023-03-21 15:42:00,3.40,1.62,,6.32,8.64,3.28,2.50,2.10,,5.20,,1.68,1.68
2023-03-21 15:44:00,3.40,1.58,,6.30,9.18,3.22,2.54,2.16,,5.26,,1.74,1.68
2023-03-21 15:46:00,3.56,2.06,2.16,6.60,8.80,3.20,2.48,2.18,,5.22,,1.78,
2023-03-21 15:48:00,3.18,,,6.56,8.92,3.18,2.50,2.04,,5.12,1.62,1.74,1.66
2023-03-21 15:50:00,3.30,,,6.18,8.48,2.94,2.48,2.14,,5.18,1.58,1.78,1.68
2023-03-21 15:52:00,3.28,1.62,,6.28,8.62,3.10,2.54,2.02,,5.20,1.64,,1.68
2023-03-21 15:54:00,3.32,,,6.12,8.90,3.26,2.50,2.02,,5.14,1.58,1.62,1.68
2023-03-21 15:56:00,3.54,1.92,1.86,6.54,8.52,3.24,2.54,2.02,,5.24,,1.74,
2023-03-21 15:58:00,3.26,,,6.24,8.70,3.28,2.50,1.92,,5.14,1.60,1.60,1.68
2023-03-21 16:00:00,3.40,,,6.32,8.96,3.28,2.50,1.98,,5.12,1.64,1.60,1.68
2023-03-21 16:02:00,3.34,,,6.24,8.52,3.28,2.48,2.06,,5.18,1.66,1.66,1.68
2023-03-21 16:04:00,3.28,,,6.26,9.18,3.20,2.44,2.06,,5.14,1.58,1.72,1.68
2023-03-21 16:06:00,3.12,1.96,5.10,6.46,8.44,3.18,2.52,1.94,,5.10,,,1.76
2023-03-21 16:08:00,3.38,1.62,,6.80,8.78,3.28,2.58,2.06,,5.04,,1.78,1.86
2023-03-21 16:10:00,3.40,1.80,,7.72,9.34,3.18,2.72,2.14,,5.18,,1.68,1.66
2023-03-21 16:12:00,3.42,1.62,,6.56,9.24,3.28,2.58,2.08,,5.24,,1.76,1.86
2023-03-21 16:14:00,3.40,,,6.26,9.34,3.24,2.52,2.08,,5.22,1.62,1.74,1.68
2023-03-21 16:16:00,3.62,,2.94,6.52,9.50,3.22,2.60,2.08,,5.22,,1.76,1.76
2023-03-21 16:18:00,3.50,,,6.20,9.28,3.38,2.58,2.12,90.4,5.22,,1.82,1.78
2023-03-21 16:20:00,3.34,,,6.04,9.32,3.12,2.96,2.14,,5.20,1.58,1.72,1.68
2023-03-21 16:22:00,3.40,,,6.12,9.22,3.26,2.54,2.12,,5.20,1.64,1.70,1.68
2023-03-21 16:24:00,3.30,,,6.28,8.94,3.12,2.58,2.02,,5.24,1.62,1.80,1.68
2023-03-21 16:26:00,3.44,1.88,,6.36,8.94,3.26,2.52,1.94,,5.20,1.72,1.70,
2023-03-21 16:28:00,3.30,1.82,,6.14,9.24,3.26,2.52,1.94,13.5,5.14,,1.80,
2023-03-21 16:30:00,3.38,,,6.22,9.28,3.14,2.52,2.12,,5.14,1.64,1.78,1.68
2023-03-21 16:32:00,3.20,,,6.40,9,3.20,2.52,2.04,,5.22,1.64,1.78,1.66
2023-03-21 16:34:00,3.22,,,6.28,9.34,3.22,2.52,2.06,,5.18,1.60,1.68,1.68
2023-03-21 16:36:00,3.60,1.88,,6.44,8.74,3.22,2.54,2.06,,5.16,,1.80,1.68
2023-03-21 16:38:00,3.30,1.68,,6.30,8.56,3.12,2.50,2.06,,5.20,,1.74,1.70
2023-03-21 16:40:00,3.14,,,6.10,8.82,3.22,2.50,2.02,,5.20,1.62,1.66,1.68
2023-03-21 16:42:00,3.46,,,6.40,8.86,3.24,2.54,1.90,,5.18,1.60,1.70,1.68
2023-03-21 16:44:00,3.34,,,6.22,8.72,3.06,2.48,2.12,,5.24,1.64,1.66,1.68
2023-03-21 16:46:00,3.46,2.06,,6.40,9.04,3.18,2.50,2.08,,5.20,,1.70,1.68
2023-03-21 16:48:00,3.34,1.68,,6.36,8.96,3.38,2.52,2.12,,5.10,,1.72,1.68
2023-03-21 16:50:00,3.38,,,6.22,15.7,3.40,2.50,2.16,26.0,5.22,,1.76,1.68
2023-03-21 16:52:00,3.48,,,6,8.84,3.20,2.52,2.10,,5.24,1.60,1.76,1.68
2023-03-21 16:54:00,3.34,,,6.38,8.90,3.34,2.54,2.12,,5.14,1.60,1.68,1.66
2023-03-21 16:56:00,3.52,1.88,,6.68,8.66,3.26,2.48,2.14,,5.18,,1.86,1.70
2023-03-21 16:58:00,3.38,1.68,,6.34,8.80,3.38,2.52,2.06,,5.16,,1.74,1.68
2023-03-21 17:00:00,3.26,,,6.34,15.7,3.40,2.46,2.18,93.3,5.20,,1.76,1.68
2023-03-21 17:02:00,3.44,,,6.40,8.64,3.24,2.42,2,,5.20,1.64,1.74,1.80
2023-03-21 17:04:00,3.38,,,6.26,8.80,3.20,2.54,2.10,,5.12,1.58,1.82,1.70
2023-03-21 17:06:00,3.48,1.88,1.90,6.52,8.62,3.18,2.52,1.90,,5.18,,1.80,
2023-03-21 17:08:00,3.22,1.68,,6.42,9.28,3.12,2.50,2.12,,5.16,,1.68,1.68
2023-03-21 17:10:00,3.24,,,6.24,8.98,3.26,2.58,1.98,68.9,5.22,,1.68,1.68
2023-03-21 17:12:00,3.38,1.60,,6.54,9.16,3.22,2.50,2.08,,5.12,,1.70,1.68
2023-03-21 17:14:00,3.32,,,6.22,9.20,3.28,2.56,2.10,,5.14,1.62,1.76,1.68
2023-03-21 17:16:00,3.46,1.88,1.86,6.52,8.94,3.06,2.52,2.06,,5.24,,1.70,
2023-03-21 17:18:00,3.28,1.68,,6.10,8.68,3.08,2.64,2.06,,5.20,,1.78,1.68
2023-03-21 17:20:00,3.26,,,6.34,9.08,3.14,2.52,2.08,4.12,5.18,1.64,,1.68
2023-03-21 17:22:00,3.30,,,6.40,9.08,3.02,2.52,2,,5.24,1.64,1.74,1.70
2023-03-21 17:24:00,3.30,,,6.32,9.10,3.26,2.54,2.12,,5.22,1.60,1.76,1.68
2023-03-21 17:26:00,3.50,1.88,2.12,6.52,8.86,3.26,2.54,2.02,,5.18,,1.76,
2023-03-21 17:28:00,3.28,,,6.16,9.06,3.38,2.60,2.12,,5.20,1.68,1.76,1.68
2023-03-21 17:30:00,3.30,1.52,,6.04,8.84,3.18,2.52,2.14,,5.30,,1.78,1.68
2023-03-21 17:32:00,3.38,,,6.36,8.42,3.24,2.48,2.16,,5.18,1.62,1.70,1.68
2023-03-21 17:34:00,3.32,,,6.32,8.76,3.28,2.50,2.10,,5.16,1.58,1.64,1.68
2023-03-21 17:36:00,3.50,1.88,2.06,6.74,9.24,3.28,2.54,2.08,,5.20,,1.74,
2023-03-21 17:38:00,3.32,,,6.36,9.20,3.34,2.52,2.08,,5.20,1.70,1.76,1.68
2023-03-21 17:40:00,3.32,,,6.08,9.08,3.30,2.54,2.08,,5.28,1.58,1.76,1.68
2023-03-21 17:42:00,3.40,,,6.26,16,3.40,2.60,2.10,40.6,5.24,,1.78,1.68
2023-03-21 17:44:00,3.28,1.58,,6.44,8.76,3.16,2.52,2.04,,5.20,,1.72,1.70
2023-03-21 17:46:00,3.60,2.06,1.86,6.26,9.18,3.30,2.46,1.92,,5.18,,1.76,
2023-03-21 17:48:00,3.36,1.68,,6.30,9.06,3.10,2.56,2.08,,5.20,,1.82,1.68
2023-03-21 17:50:00,3.34,,,6.12,8.90,3.34,2.52,2,,5.16,1.60,1.76,1.68
2023-03-21 17:52:00,3.38,,,6.22,16.3,3.38,2.54,1.98,98.5,5.22,,1.74,1.68
2023-03-21 17:54:00,3.26,,,6.38,9.02,3.30,2.52,2.04,,5.16,1.62,1.76,1.68
2023-03-21 17:56:00,3.48,1.88,1.86,6.60,8.76,3.08,2.54,2.12,,5.16,,1.78,
2023-03-21 17:58:00,3.30,1.68,,6.42,8.82,3.26,2.50,2.10,,5.20,,1.70,1.68
2023-03-21 18:00:00,3.02,,,6.28,8.98,3.10,2.54,2.02,,5.16,1.60,1.66,1.68
2023-03-21 18:02:00,3.30,,,6.26,8.80,3.28,2.54,2.16,56.7,5.20,,1.80,1.74
2023-03-21 18:04:00,3.34,,,6.12,9.06,3.24,2.54,2.10,,5.30,1.60,1.72,1.68
2023-03-21 18:06:00,3.56,1.88,1.88,6.60,9.18,3.32,2.54,2.14,,5.14,,1.72,
2023-03-21 18:08:00,3.32,1.68,,6.40,9.08,3.30,2.52,2.08,,5.16,,1.70,1.68
2023-03-21 18:10:00,3.36,,,6.26,9.38,3.34,2.52,2.08,,5.20,1.58,1.72,1.66
2023-03-21 18:12:00,3.32,1.60,,6.28,9.08,3.08,2.52,2.20,,5.24,,1.72,1.68
2023-03-21 18:14:00,3.26,,,6.22,8.92,3.22,2.54,2,,5.20,1.64,1.76,1.68
2023-03-21 18:16:00,3.48,1.88,1.88,6.52,9.04,3.26,2.56,2.06,,5.22,,1.70,
2023-03-21 18:18:00,3.38,1.68,,6.44,8.84,3.18,2.54,1.98,,5.18,,1.80,1.68
2023-03-21 18:20:00,3.38,,,6.28,9.34,3.18,2.56,2.06,,5.20,1.62,1.64,1.72
2023-03-21 18:22:00,3.44,,,6.30,9.04,3.18,2.50,2.08,,5.26,1.58,1.78,1.68
2023-03-21 18:24:00,3.44,,,6.26,8.70,3.18,2.52,2.04,,5.24,1.60,1.78,1.68
2023-03-21 18:26:00,3.54,1.88,1.72,6.40,8.76,2.94,2.48,2.18,,5.12,,1.76,
2023-03-21 18:28:00,3.26,1.68,,6.26,9.20,3.10,2.50,2.04,,5.22,,1.68,1.68
2023-03-21 18:30:00,3.34,,,6.24,8.56,3.32,2.50,2.16,,5.12,1.62,1.76,1.70
2023-03-21 18:32:00,3.40,,,6.32,9,3.06,2.54,1.94,,5.22,1.60,1.70,1.68
2023-03-21 18:34:00,3.36,,,6.16,16.2,3.40,2.54,2.10,57.7,5.08,1.64,,1.66
2023-03-21 18:36:00,3.62,1.88,,6.60,8.60,3.02,2.56,2.10,,5.24,,1.72,1.68
2023-03-21 18:38:00,3.26,1.68,,6.48,8.94,3.18,2.50,2.14,,5.20,,1.68,1.66
2023-03-21 18:40:00,3.22,,,6.22,8.98,3.24,2.60,2.02,,5.26,1.56,1.60,1.68
2023-03-21 18:42:00,3.42,,,6.30,8.92,3.32,2.52,2.08,,5.24,1.66,1.62,1.68
2023-03-21 18:44:00,3.34,,,6.28,15.8,3.48,2.50,2.12,99.5,5.12,,1.66,1.66
2023-03-21 18:46:00,3.50,2.06,1.72,6.56,9,3.34,2.56,2.12,,5.24,,1.70,
2023-03-21 18:48:00,3.32,1.70,,6.30,9,3.28,2.52,2.08,,5.16,,1.70,1.64
2023-03-21 18:50:00,3.36,1.52,,6.08,8.52,3.22,2.64,2.18,,5.26,,1.72,1.68
2023-03-21 18:52:00,3.40,,,6.28,8.76,3.32,2.52,2.04,,5.16,1.58,1.68,1.68
2023-03-21 18:54:00,3.30,,,6.14,8.60,3.26,2.54,2.10,45.6,5.22,1.62,,1.68
2023-03-21 18:56:00,3.58,1.88,,6.58,8.44,3.42,2.58,2.10,,5.14,,1.76,1.68
2023-03-21 18:58:00,3.32,1.68,,6.38,8.34,3.16,2.56,2.12,,5.06,,1.70,1.68
2023-03-21 19:00:00,3.30,,,6.26,8.48,3.22,2.54,2.04,,5.18,1.62,1.68,1.64

