"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc02dbfd66bd6f)","Transmit Total (lxc0d143d0ba99e)","Transmit Total (lxc153109530daf)","Transmit Total (lxc3c1648ed71ce)","Transmit Total (lxc488524f8bfce)","Transmit Total (lxc6cba22569534)","Transmit Total (lxc6ebc350f0651)","Transmit Total (lxc74c7d809bd89)","Transmit Total (lxc760130ded1c3)","Transmit Total (lxc7e1190a2332a)","Transmit Total (lxc8ba1b419a272)","Transmit Total (lxc900840d1a2cf)","Transmit Total (lxc9a50aa63162c)","Transmit Total (lxc_health)","Transmit Total (lxca327a483a30e)","Transmit Total (lxcaaf68940a9c4)","Transmit Total (lxcaafd481abc96)","Transmit Total (lxcb3f105cadf2a)","Transmit Total (lxcbe0bb1263ddc)","Transmit Total (lxcc47e28ed5b21)","Transmit Total (lxcce714a0dc6d5)","Transmit Total (lxcd586d4ac8e9c)","Transmit Total (lxce4564b379957)","Transmit Total (lxce5886ad7efc3)","Transmit Total (lxcf01903596246)","Transmit Total (lxcf103eca4e84a)","Transmit Total (lxcf42f630ba735)","Transmit Total (lxcf63f552f00e3)","Transmit Total (lxcfaaebd4c3a78)","Transmit Total (lxcfeb8344ea4ca)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc02dbfd66bd6f)","Receive Total (lxc0d143d0ba99e)","Receive Total (lxc153109530daf)","Receive Total (lxc3c1648ed71ce)","Receive Total (lxc488524f8bfce)","Receive Total (lxc6cba22569534)","Receive Total (lxc6ebc350f0651)","Receive Total (lxc74c7d809bd89)","Receive Total (lxc760130ded1c3)","Receive Total (lxc7e1190a2332a)","Receive Total (lxc8ba1b419a272)","Receive Total (lxc900840d1a2cf)","Receive Total (lxc9a50aa63162c)","Receive Total (lxc_health)","Receive Total (lxca327a483a30e)","Receive Total (lxcaaf68940a9c4)","Receive Total (lxcaafd481abc96)","Receive Total (lxcb3f105cadf2a)","Receive Total (lxcbe0bb1263ddc)","Receive Total (lxcc47e28ed5b21)","Receive Total (lxcce714a0dc6d5)","Receive Total (lxcd586d4ac8e9c)","Receive Total (lxce4564b379957)","Receive Total (lxce5886ad7efc3)","Receive Total (lxcf01903596246)","Receive Total (lxcf103eca4e84a)","Receive Total (lxcf42f630ba735)","Receive Total (lxcf63f552f00e3)","Receive Total (lxcfaaebd4c3a78)","Receive Total (lxcfeb8344ea4ca)"
2023-03-11 10:12:00,0,66.7,15456,46734,0,0,0,1772,454,130,4297,65.7,32.9,143,0,4260,106,66.4,32.3,6763,302,18219,0,0,19,0,0,126,1597,418,449,251,0,38.5,38.5,66.7,0,19698,42112,0,0,0,189,255,21.9,1368,43.2,28.5,95.9,0,1391,235,42.1,26.2,1063,384,10375,0,0,38.5,0,0,30.3,1598,6292,252,110,0,19,19
2023-03-11 10:14:00,0,66.3,36058,69259,0,0,0,1889,456,119,4424,65.3,32.5,142,0,4587,102,65.3,32.3,7022,298,18374,0,0.389,19,0,0,115,2651,1732,446,253,0,38.5,758,66.3,0,22622,46578,0,0,0,178,257,20.0,1372,41,23.1,94.9,0,1436,231,41.7,26.2,1043,385,10281,0,0,38.5,0,0,27.7,2654,25818,249,124,0,19,473
2023-03-11 10:16:00,0,66.0,15390,46925,0,0,0,1840,451,119,4410,66.1,30.7,143,0,4696,9710,66.5,32.3,6947,299,17724,0,0,19,0,0.389,115,2130,707,447,249,0,38.5,578,66.0,0,20390,53805,0,0,0,198,251,20.0,1390,41.4,21.9,96.3,0,1471,296,43.7,26.2,1033,385,9402,0,0,38.5,0,0,27.7,2125,6492,250,114,0,19,360
2023-03-11 10:18:00,0,66.7,14313,45440,0,0,0,1777,452,124,4297,65.7,31.5,143,0,4263,104,66.9,32.3,6703,300,18292,0,0,19,0,0,121,1608,420,447,257,0,38.5,38.5,66.7,0,19769,42025,0,0,0,185,256,26.6,1370,41,26.8,95.9,0,1392,232,44.4,26.2,1046,385,9222,0,0,38.5,0,0,34.3,1603,6286,255,116,0,19,19
2023-03-11 10:20:00,0,67.1,14519,45747,0,0,0,1846,452,123,4353,66.4,58.8,143,0,4588,194,66.1,32.3,6904,299,16290,0,0,19,0,0,120,2131,421,447,255,0,38.5,38.5,67.1,0,18362,41359,0,0,0,207,257,20.9,1363,42.8,71.0,96.3,0,1433,266,42.5,26.2,1052,385,8835,0,0,38.5,0,0,34.3,2134,6284,250,117,0,19,19
2023-03-11 10:22:00,0,66.7,14636,46349,0,0,0,1703,444,124,26768,66.1,35.5,143,0,4254,106,66.4,32.3,6652,298,17654,0,0,19,0,0,126,1075,418,434,250,0,38.5,38.5,66.7,0,18613,63609,0,0,0,199,250,20.9,1978,43.9,24.3,96.3,0,1371,236,42.5,26.2,1035,385,10088,0,0,38.5,0,0,30.3,1067,6287,242,106,0,19,19
2023-03-11 10:24:00,0,66.3,36315,70136,0,0,0,1881,454,129,26942,65.7,32.1,143,0,4579,103,66.8,32.3,7021,299,20583,0,0,19,0,0,125,2652,1731,448,256,0,38.5,757,66.3,0,24830,72075,0,0,0,193,253,21.9,1984,43.6,22.0,95.9,0,1428,232,44.3,26.2,1047,385,10499,0,0,38.5,0,0,30.3,2653,25824,251,116,0,19,473
2023-03-11 10:26:00,0,66.4,19174,50933,0,0,0,1849,452,130,4358,66.1,58.5,143,0,4592,102,66.4,32.3,6893,298,18290,0,0,19.0,0,0,126,2125,983,449,251,0,38.5,757,66.4,0,21374,44716,0,0,0,196,252,21.9,1364,42.9,64.1,96.3,0,1443,232,42.5,26.2,1058,385,9371,0,0,38.5,0,0,30.3,2128,10213,252,115,0,19.0,474
2023-03-11 10:28:00,0,66.0,14644,45879,0,0,0,1788,453,124,4299,66.4,57.4,143,0,4259,103,66.9,32.3,6728,299,26996,0,0,19.0,0,0,121,1598,420,447,249,0,38.5,38.5,66.0,0,28479,51428,0,0,0,204,253,20.9,1365,43.2,63.8,96.0,0,1381,233,42.9,26.2,1034,385,9525,0,0,38.5,0,0.389,29.0,1601,6289,249,107,0,19.0,19.0
2023-03-11 10:30:00,0,66.3,16242,47763,0,0,0,1908,454,135,6050,66.3,56.6,143,0,4663,191,66.5,32.6,7064,297,17723,0,0,19.0,0,0,132,2651,421,446,257,0,38.5,38.5,66.3,0,20295,45462,0,0,0,189,255,22.8,1491,42.4,62.9,96.3,0,1460,265,42.4,26.2,1034,385,10058,0,0,38.5,0,0.389,31.6,2649,6282,248,116,0,19.0,19.0
2023-03-11 10:32:00,0,66.0,15458,46871,0,0,0,1710,453,130,5866,66.4,31.5,143,0,4342,105,66.4,32.7,6640,299,26231,0,0,19,0,0,121,1081,421,447,251,0,38.5,38.5,66.0,0,27165,51283,0,0,0,179,254,21.9,1477,42.8,22.1,96.3,0,1415,236,41.7,26.2,1040,385,10913,0,0,38.5,0,0,29.0,1080,6285,250,116,0,19,19
2023-03-11 10:34:00,0,66.4,36614,69786,0,0,0,1899,452,124,4439,65.7,32.1,143,0,4621,102,66.1,32.3,7042,297,16918,0,0,19.0,0,0,115,2663,1733,447,257,0,38.5,757,66.4,0,21189,44961,0,0,0,196,252,20.9,1386,42.9,23.1,96.0,0,1444,232,41.4,26.2,1043,385,10648,0,0,38.5,0,0,27.7,2663,25972,251,119,0,19.0,476
2023-03-11 10:36:00,0,66.3,22853,54898,0,0,0,1820,451,124,4356,66.1,31.5,143,0,4579,102,66.4,32.3,6910,298,19698,0,0,19,0,0,121,2133,1161,446,259,0,38.5,757,66.3,0,22920,46431,0,0,0,202,251,20.9,1382,42.5,22.7,96.3,0,1419,231,42.5,26.2,1048,385,9099,0,0,38.5,0,0,29.0,2127,14238,249,115,0,19,476
2023-03-11 10:38:00,0.389,67.1,14065,45266,0,0,0,1772,454,124,4300,66.1,31.5,143,0,4260,103,66.8,32.3,6784,299,18521,0,0,19,0,0,120,1603,419,448,248,0,38.5,38.5,67.1,0.389,20003,42229,0,0,0,202,255,20.9,1366,42.5,21.7,95.9,0,1388,232,43.9,26.2,1084,385,8976,0,0,38.5,0,0,29.0,1596,6287,250,112,0.389,19,19
2023-03-11 10:40:00,0,66.7,15312,46616,0,0,0,1882,453,124,4415,65.7,30.7,143,0,4584,197,66.4,32.3,7033,299,19375,0,0,19,0,0,121,2654,421,447,250,0,38.5,38.5,66.7,0,21864,45357,0,0,0,184,253,20.9,1363,41.4,20.4,96.3,0,1437,265,44.7,26.2,1041,385,9149,0,0,38.5,0,0,29.0,2651,6287,250,114,0,19,19
2023-03-11 10:42:00,0,66.7,14664,45751,0,0,0,1705,452,112,4235,66.4,31.5,143,0,4255,106,66.4,32.3,6582,299,18097,0,0,19,0,0,109,1078,422,446,250,0,38.5,38.5,66.7,0,19066,40904,0,0,0,186,251,19,1356,42.8,22.1,96.3,0,1383,235,43.9,26.2,1008,385,10094,0,0,38.5,0,0,26.3,1085,6288,249,107,0,19,19
2023-03-11 10:44:00,0,66.7,35125,68297,0,0,0,1834,440,119,4406,66.4,33.7,142,0,4633,102,66.4,32.3,6924,300,18468,0,0,19,0,0,110,2128,1749,433,256,0,38.5,758,66.7,0,22200,45860,0,0,0,187,246,20.0,1379,43.9,24.0,94.5,0,1449,232,42.5,26.2,1073,385,9994,0.389,0,38.5,0,0,26.3,2135,25671,242,121,0,19,470
2023-03-11 10:46:00,0,66.7,26449,58893,0,0,0,1830,440,123,4387,65.7,32.1,142,0,4671,117,66.1,32.3,6911,299,17627,0,0,19.4,0,0,120,2128,1354,437,247,0,38.5,758,66.7,0,21036,44613,0,0,0,185,246,20.9,1395,42.5,23.0,94.9,0,1475,247,44.0,26.2,1047,385,9026,0.389,0,38.5,0,0,29.0,2130,17917,245,105,0,19.0,471
2023-03-11 10:48:00,0,66.7,13913,45605,0,0,0,1775,454,130,26823,65.7,30.7,143,0,4266,116,66.4,32.3,6722,298,18241,0,0,19.4,0,0,126,1602,418,449,248,0,38.5,38.5,66.7,0,19733,65107,0,0,0,189,255,21.9,1987,41.7,21.9,96.3,0,1391,247,44.3,26.2,1040,385,8821,0,0,38.5,0,0,30.3,1595,6288,252,106,0,19,19
2023-03-11 10:50:00,0,66.3,15075,46944,0,0,0,1943,451,141,26940,66.1,31.5,143,0,4586,197,66.4,32.3,6999,301,16787,0,0,19,0,0,137,2663,420,446,255,0,38.5,38.5,66.3,0,19375,65849,0,0,0,214,251,23.8,1988,41.7,22.5,96.3,0,1439,266,44.3,26.2,1044,385,8904,0,0,38.5,0,0,32.9,2660,6291,249,117,0,19,19
2023-03-11 10:52:00,0,66.7,15042,46280,0,0.389,0,1889,453,130,4402,66.1,32.1,143,0,4303,106,66.4,32.3,6928,299,17851,0,0,19,0,0,126,2129,420,446,254,0.389,38.5,38.5,66.7,0,19892,42732,0,0,0,205,253,21.9,1390,43.2,22.9,96.3,0,1394,236,43.6,26.2,1051,385,9412,0,0,38.5,0,0,30.3,2131,6288,249,111,0,19,19
2023-03-11 10:54:00,0,66.7,35017,68106,0,0.389,0,1772,454,119,4293,65.7,35.0,143,0,4584,101,66.1,32.3,6772,299,17677,0,0,19,0,0,115,1593,1741,447,252,0.389,38.9,759,66.7,0,20887,43914,0,0,0,195,255,20.0,1381,42.8,26.1,95.9,0,1434,232,43.2,26.2,1010,385,10396,0,0,38.5,0,0,27.7,1594,25677,250,112,0,19,477
2023-03-11 10:56:00,0,66.7,30277,62965,0,0,0,1823,454,124,4371,65.7,31.5,143,0,4599,102,65.7,32.3,6903,300,18316,0,0,19,0,0,126,2124,1528,447,252,0,38.9,759,66.7,0,21870,45350,0,0,0,214,255,20.9,1375,41.4,22.9,96.3,0,1424,231,42.5,26.2,1032,385,9160,0,0,38.5,0,0,30.3,2126,21617,250,116,0,19,477
2023-03-11 10:58:00,0,66.7,14099,45256,0,0,0,1777,453,135,4299,65.7,32.1,143,0,4263,103,66.1,31.8,6738,299,23533,0,0,19.0,0.389,0,132,1600,420,448,254,0,38.5,38.9,66.7,0,25012,47533,0,0,0,199,253,22.8,1371,42.1,22.6,96.3,0,1380,231,44.0,25.7,1054,386,9011,0,0,38.5,0.389,0,31.6,1607,6290,250,112,0,19.0,19.0
2023-03-11 11:00:00,0,66.7,15722,47137,0,0,0,1885,451,130,6035,65.7,32.1,143,0.389,4660,193,66.8,31.6,7077,298,17999,0,0,19,0,0,126,2652,421,446,254,0,38.5,38.5,66.7,0,20555,45710,0,0.389,0,178,251,21.9,1470,42.5,21.8,96.3,0,1460,264,42.1,25.5,1059,385,9570,0,0,38.9,0,0,30.3,2656,6287,249,113,0,19,19
2023-03-11 11:02:00,0,66.7,14986,46441,0,0,0,1862,455,124,6029,66.1,33.5,143,0,4390,106,66.4,31.8,6969,297,26620,0.389,0,19,0,0,121,2123,422,449,255,0,38.5,38.5,66.7,0,28602,53935,0,0,0,186,260,21.3,1485,42.1,29.6,96.3,0,1428,235,41.7,25.7,1040,385,9385,0,0,38.5,0,0,29.0,2125,6285,253,121,0,19,19.4
2023-03-11 11:04:00,0,66.7,35723,68782,0,0,0.389,1802,455,118,4305,66.1,32.1,143,0,4594,102,66.1,32.3,6747,299,17194,0,0,19,0,0,120,1604,1748,447,253,0,38.5,758,66.7,0,20416,43463,0,0,0,197,256,20.0,1367,42.1,22.7,95.9,0,1444,232,42.1,26.2,1015,385,10893,0,0,38.5,0,0,29.0,1602,25905,250,122,0,19.4,472
2023-03-11 11:06:00,0,66.3,34385,67500,0,0,0,1824,454,119,4356,66.1,31.5,143,0,4590,9706,66.1,32.3,6870,298,25164,0,0,19,0,0,115,2129,1752,446,249,0,38.5,758,66.3,0,28904,63120,0,0,0,202,259,25.0,1382,42.1,26.3,96.3,0.389,1447,293,42.9,26.2,1026,385,9027,0,0,38.5,0,0,27.7,2129,25907,254,114,0,19,472
2023-03-11 11:08:00,0,66.3,13503,44569,0,0,0,1689,451,123,4231,66.4,32.9,143,0,4255,9706,66.1,32.5,6585,297,17428,0,0,19,0,0,120,1071,421,447,247,0,38.5,38.5,66.3,0,18392,50175,0,0,0.389,175,256,21.0,1380,42.8,28.9,96.3,0,1391,293,42.1,26.4,1029,385,8924,0,0,38.5,0,0,34.7,1076,6290,255,105,0,19,19
2023-03-11 11:10:00,0,66.7,15305,46579,0,0,0,1875,442,130,4411,66.4,32.1,143,0,4580,190,66.8,32.7,7032,298,21034,0,0,19.0,0,0.389,121,2647,419,435,253,0,38.5,38.5,66.7,0,23584,47213,0,0,0.389,186,248,21.8,1364,42.8,22.3,95.9,0,1426,265,42.4,26.7,1070,385,9151,0,0,38.5,0,0,29.3,2649,6285,243,110,0,19.0,19.0
2023-03-11 11:12:00,0,66.7,15315,47195,0,0,0,1851,440,130,26940,66.1,32.9,143,0,4304,105,66.1,32.0,6931,299,18330,0,0,19,0,0.389,126,2122,419,435,260,0,38.5,38.5,66.7,0,20350,66538,0,0,0,186,246,21.9,2006,42.8,23.8,96.3,0,1397,235,42.8,26.0,1068,385,9691,0,0.389,38.5,0,0,30.3,2124,6286,243,125,0,19,19
2023-03-11 11:14:00,0,66.7,34789,68407,0,0,0,1773,453,130,26825,66.1,31.1,142,0,4584,103,66.4,31.6,6772,299,18535,0,0,19,0,0,121,1597,1734,448,249,0,38.5,756,66.7,0,21746,68001,0,0,0,175,253,21.9,1986,42.8,20.4,94.5,0,1431,232,42.8,25.5,1037,385,10206,0,0.389,38.5,0,0,29.0,1597,25634,250,107,0,19,470
2023-03-11 11:16:00,0,67.1,34595,67662,0,0,0,1891,454,119,4437,66.1,32.5,142,0,4666,103,66.4,31.6,7062,299,17799,0,0.389,19,0,0,115,2660,1737,447,254,0,38.5,756,67.1,0,22081,46072,0,0,0,175,255,20.0,1383,42.5,22.0,94.5,0,1464,232,43.6,25.5,1053,385,8949,0,0,38.5,0,0,27.7,2654,25638,250,111,0,19,470
2023-03-11 11:18:00,0,66.3,14047,45084,0,0,0,1709,454,130,4243,66.4,31.5,143,0,4262,103,66.1,32.0,6585,299,18236,0,0.389,19,0,0,132,1077,421,446,260,0,38.5,38.5,66.3,0,19194,41152,0,0,0,183,255,21.9,1362,41.7,21.0,96.3,0,1377,232,43.6,26.0,1028,385,9478,0,0,38.5,0,0,31.6,1069,6290,249,123,0,19,19
2023-03-11 11:20:00,0,66.0,15467,46759,0,0,0,1898,451,141,4423,66.1,32.9,143,0,4583,194,66.1,32.3,7024,301,16989,0,0,19,0,0,137,2660,421,449,251,0,38.5,38.5,66.0,0,19556,42923,0,0,0,213,251,23.8,1366,42.5,23.5,95.9,0,1429,266,43.6,26.2,1036,385,9301,0,0,38.5,0,0,32.9,2662,6289,252,110,0,19,19
2023-03-11 11:22:00,0,66.7,15224,46384,0,0,0,1827,453,140,4358,65.7,32.9,143,0,4260,106,66.1,32.0,6839,300,17930,0,0,19,0,0,136,2131,419,447,252,0,38.5,38.5,66.7,0,19945,42451,0,0,0,174,253,23.8,1367,42.8,22.8,96.3,0,1385,236,42.5,26.0,1045,385,9595,0,0,38.5,0,0,32.9,2127,6287,250,111,0,19,19
2023-03-11 11:24:00,0,66.7,35046,68121,0,0,0,1766,454,135,4292,65.7,31.5,143,0,4589,102,65.3,31.6,6772,300,16686,0,0,19,0,0,126,1605,1738,447,254,0,38.5,757,66.7,0,19902,42840,0,0,0,175,255,22.8,1363,41.7,21.0,96.3,0,1436,232,41.4,25.5,1059,385,10469,0,0,38.5,0,0.389,30.3,1598,25621,249,118,0,19,486
2023-03-11 11:26:00,0,66.7,35239,68354,0,0,0,1885,453,130,4426,65.3,32.9,143,0,4583,102,65.7,31.6,7084,299,18366,0,0,19,0,0,126,2655,1741,447,256,0,38.5,757,66.7,0,22641,46679,0,0,0,176,253,21.9,1377,41,23.4,95.9,0,1424,232,42.8,25.5,1072,385,9596,0,0,38.5,0,0,30.3,2653,25623,250,113,0,19,486
2023-03-11 11:28:00,0,66.3,13936,45048,0,0,0,1723,452,141,4251,65.3,31.5,143,0,4269,103,66.4,32.7,6626,300,23563,0,0,19,0,0,132,1073,424,447,249,0,38.5,38.5,66.3,0,24515,47053,0,0,0,210,251,23.8,1356,41.7,21.7,96.3,0,1377,232,43.2,26.2,1040,385,9367,0,0,38.5,0,0,31.6,1073,6288,250,113,0,19,19
2023-03-11 11:30:00,0,66.3,15326,46709,0,0,0,1832,453,130,5993,65.7,31.5,143,0,4667,194,66.8,33.0,6930,299,18121,0,0,19,0,0,126,2128,421,447,251,0,38.5,38.5,66.3,0,20148,44999,0,0,0,178,253,21.9,1473,42.5,21.0,95.9,0,1464,265,42.5,26.9,1038,385,9689,0,0,38.5,0,0,30.3,2134,6287,250,115,0,19,19
2023-03-11 11:32:00,0,66.7,16177,47787,0,0,0,1857,456,130,6050,66.1,32.9,143,0,4418,106,66.8,32.5,6963,301,26773,0,0,19,0,0,125,2124,421,447,256,0,38.5,38.5,66.7,0,28748,53999,0,0,0,182,257,21.9,1485,42.5,22.7,96.3,0,1436,235,42.5,26.4,1114,385,10587,0,0,38.5,0,0,30.3,2132,6288,250,113,0,19,19
2023-03-11 11:34:00,0.389,66.7,35370,69058,0,0,0,1794,439,124,26876,66.1,32.1,143,0,4636,117,66.4,32.3,6746,299,17986,0,0,19,0,0,115,1594,1704,434,252,0,38.5,705,66.7,0.389,21127,67448,0,0,0,192,244,20.9,1985,43.6,22.3,96.3,0,1439,247,42.5,26.2,993,385,10690,0,0,38.5,0,0,27.7,1601,25751,242,116,0,19,439
2023-03-11 11:36:00,0.389,67.1,35305,69070,0,0,0,1900,439,123,26948,66.1,54.1,143,0,4578,103,66.0,32.3,7018,299,26240,0,0,19,0,0,125,2651,1736,435,247,0,38.5,757,67.1,0.389,30512,78249,0,0,0,192,244,20.9,1969,42.1,61.4,95.9,0,1417,232,42.8,26.2,1051,385,9491,0,0,38.5,0,0,30.3,2651,25774,243,103,0,19,476
2023-03-11 11:38:00,0,66.7,14516,45675,0,0,0,1785,453,135,4307,66.1,58.2,143,0,4264,102,66.4,32.3,6752,297,16734,0,0,19,0,0,132,1600,421,446,253,0,38.5,38.5,66.7,0,18253,40366,0,0,0,192,253,22.8,1374,42.8,64.3,96.3,0,1389,232,42.1,26.2,1054,385,9370,0.389,0,38.5,0,0,31.6,1600,6287,249,117,0.389,19,19
2023-03-11 11:40:00,0,67.1,14578,45842,0,0,0,1767,456,130,4295,66.4,33.4,143,0,4586,195,66.4,32.3,6807,298,19545,0,0,19,0,0,126,1604,424,447,256,0,38.5,38.5,67.1,0,21044,43781,0,0,0,187,257,21.9,1372,43.2,22.6,95.9,0,1437,266,43.6,26.2,1051,385,9478,0.389,0,38.5,0,0,30.3,1604,6285,250,119,0.389,19,19
2023-03-11 11:42:00,0,67.1,15423,46578,0,0,0,1827,452,124,4356,66.4,33.5,143,0,4254,106,67.1,32.3,6887,299,18328,0,0,19,0,0,121,2126,421,446,252,0,38.5,38.5,67.1,0,20349,43028,0,0,0,184,251,20.9,1371,42.1,24.8,95.9,0,1385,236,42.5,26.2,1048,385,9862,0,0,38.5,0,0,29.0,2125,6287,249,112,0,19,19
2023-03-11 11:44:00,0,66.3,31608,64182,0,0,0,1760,453,130,4300,66.4,33.5,143,0,4579,103,66.7,32.3,6743,297,18444,0,0,19,0,0,126,1602,1197,449,250,0,38.5,38.5,66.3,0,20635,43337,0,0,0,179,253,21.9,1367,43.2,24.4,96.3,0,1424,232,43.2,26.2,1032,385,10671,0,0,38.5,0,0,30.3,1609,22190,252,114,0,19,19
2023-03-11 11:46:00,0,66.0,35292,68520,0,0,0,1887,456,124,4439,65.7,31.5,142,0,4667,104,66.1,32.3,7061,298,17731,0,0,19,0,0,121,2657,1737,447,253,0,38.5,757,66.0,0,22004,46017,0,0,0,194,262,20.9,1376,43.2,27.1,94.5,0,1470,232,42.5,26.2,1053,385,9500,0,0,38.5,0,0,29.0,2660,25785,250,116,0,19,473
2023-03-11 11:48:00,0,66.7,14918,46139,0,0,0,1836,453,124,4355,66.1,30.7,143,0,4256,103,66.8,32.3,6910,298,18260,0,0,19,0,0,115,2129,421,446,254,0,38.5,38.5,66.7,0,20272,42913,0,0,0,208,259,20.9,1378,41.7,20.4,96.3,0,1382,231,43.9,26.2,1063,385,9293,0,0,38.5,0,0,27.7,2123,6289,249,113,0,19,19
2023-03-11 11:50:00,0,66.7,14651,45877,0,0,0,1816,453,118,4299,66.1,32.1,143,0,4581,194,66.8,32.3,6804,299,16643,0,0,19.4,0,0,109,1605,423,448,250,0,38.5,38.5,66.7,0,18177,40661,0,0,0,204,253,20.0,1376,41.7,24.2,96.3,0,1430,265,43.6,26.2,1045,385,9523,0,0,38.5,0,0,26.3,1603,6290,250,115,0,19,19
2023-03-11 11:52:00,0,66.7,15664,47007,0,0,0,1894,454,124,4405,65.7,32.9,143,0,4306,9721,66.4,32.3,6891,298,17764,0,0,19,0,0,121,2127,421,447,248,0,38.5,38.5,66.7,0,19790,52645,0,0,0,218,255,20.9,1382,42.8,24.2,95.9,0,1401,292,42.8,26.2,1033,385,10030,0,0,38.5,0,0,29.0,2131,6289,250,112,0,19,19
2023-03-11 11:54:00,0,66.7,27826,60147,0,0,0,1777,455,123,4297,66.1,32.9,143,0,4577,103,66.1,32.3,6736,297,17566,0,0,19,0,0,115,1597,1013,448,249,0,38.5,38.5,66.7,0,19587,42323,0,0,0,184,255,25.8,1365,43.6,22.8,96.3,0,1433,232,42.8,26.2,1051,385,10738,0,0,38.5,0.389,0,27.7,1596,18330,256,112,0,19,19
2023-03-11 11:56:00,0,66.7,35095,68306,0,0,0,1891,452,119,4417,66.1,32.1,143,0,4583,103,66.8,32.3,7016,299,18457,0,0,19,0,0,115,2653,1732,447,255,0.389,38.9,755,66.7,0,22720,46734,0,0.389,0,195,257,24.9,1368,42.8,27.0,96.3,0,1431,233,43.6,26.2,1079,385,9364,0,0,38.5,0,0,32.6,2657,25728,256,114,0,19,477
2023-03-11 11:58:00,0,66.7,15173,46378,0,0.389,0,1814,440,123,4358,66.1,34.4,143,0,4249,103,66.1,32.3,6780,301,23508,0,0,19,0,0,109,2126,422,434,249,0.389,38.9,38.5,66.7,0,25504,48462,0,0.389,0,181,247,20.9,1373,43.2,29.1,96.7,0,1377,233,43.6,26.2,997,386,9570,0,0,38.5,0,0,31.3,2131,6285,242,112,0,19,19
2023-03-11 12:00:00,0,66.7,15415,46854,0,0.389,0,1778,442,130,5920,66.4,31.5,143,0.389,4661,193,66.4,32.3,6796,299,17792,0,0,19,0.389,0,126,1600,423,435,249,0,38.5,38.9,66.7,0,19295,43547,0,0,0,193,248,21.9,1486,44.0,21.4,96.3,0,1461,265,41.7,26.2,1038,386,10318,0,0,38.5,0,0,30.3,1602,6289,244,108,0,19.4,19
2023-03-11 12:02:00,0,66.7,15948,48115,0,0,0,1921,453,130,28615,66.1,32.1,143,0.389,4397,105,66.8,32.3,7084,299,26171,0,0,19,0.389,0,126,2649,423,446,249,0,38.5,38.9,66.7,0,28673,77338,0,0,0,206,253,22.2,2114,42.5,21.9,95.9,0.389,1437,235,43.2,26.2,1067,385,9832,0,0,38.9,0,0,30.3,2652,6286,249,108,0,19.4,19
2023-03-11 12:04:00,0,66.7,23468,56035,0,0,0.389,1693,452,130,26758,66.1,31.5,143,0,4593,103,67.2,31.8,6625,300,17155,0,0,19,0,0,121,1069,816,448,259,0,38.5,38.5,66.7,0,18477,63901,0,0,0,192,251,22.2,1982,41.4,22.5,96.3,0.389,1442,231,44.3,25.7,1052,385,10876,0,0,38.9,0,0,29.0,1069,14341,250,122,0,19,19.4
2023-03-11 12:06:00,0,66.0,34895,68016,0,0,0.389,1882,453,130,4417,66.1,32.1,143,0,4584,119,66.8,31.6,6976,299,25271,0,0,19,0,0,126,2656,1729,447,250,0,38.5,757,66.0,0,29523,53942,0,0,0,193,253,21.9,1369,42.5,23.3,95.9,0,1430,246,41.7,25.5,1010,385,9070,0,0,38.5,0,0,30.3,2653,25835,250,110,0,19,474
2023-03-11 12:08:00,0,66.0,14242,45403,0,0,0,1827,454,135,4354,65.8,30.7,143,0,4251,117,66.8,31.8,6804,299,17446,0,0,19,0,0,132,2130,419,447,248,0,38.5,38.5,66.0,0,19459,42110,0,0,0,189,256,22.8,1368,42.8,20.8,96.3,0,1384,247,42.5,25.7,1018,385,8622,0,0,38.5,0,0,32.0,2136,6291,250,112,0,19,19
2023-03-11 12:10:00,0,66.7,14507,45821,0,0,0,1772,453,130,4294,66.1,30.7,143,0,4579,192,66.4,32.3,6793,299,21105,0.389,0,19,0,0.389,126,1595,419,449,264,0,38.5,38.5,66.7,0,22608,45538,0,0,0,183,254,21.9,1363,41.7,20.1,96.3,0,1427,265,43.6,26.2,1075,385,9406,0,0,38.5,0,0,30.3,1596,6286,252,123,0,19,19
2023-03-11 12:12:00,0,66.7,16213,47538,0,0,0,1904,451,118,4465,66.4,32.9,143,0,4314,106,66.4,32.3,7031,298,18258,0,0,19,0,0,115,2649,424,446,255,0,38.5,38.5,66.7,0,20796,44087,0,0,0,179,251,20.0,1382,42.5,22.9,95.9,0,1408,235,43.2,26.2,1044,385,10065,0,0,38.5,0,0,27.7,2650,6284,249,109,0,19,19
2023-03-11 12:14:00,0,66.7,19087,50636,0,0,0,1716,455,135,4245,66.4,33.3,143,0,4588,102,66.8,32.3,6626,300,18438,0,0,19,0,0,132,1076,627,446,252,0,38.5,38.5,66.7,0,19577,41925,0,0,0.389,185,255,22.8,1366,42.8,22.4,96.3,0,1420,231,43.6,26.2,1019,385,10620,0,0.389,38.5,0,0,31.6,1078,10209,249,116,0,19,19
