"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc29fde128c3be)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc29fde128c3be)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-13 19:42:00,0,82.6,13080,47148,270,0,15427,4698,4520,0,297,1953,117,0,124,303,32.9,468,67598,4.13,0,31.8,65.8,66.1,0,105,38.2,115,20197,507,2584,222,82.6,0,20876,123526,270,0,3738,1496,1415,0,79.9,213,20.0,0,20.9,380,22.4,261,2525,4.27,0,25.7,40.6,40.7,0,230,35.3,20.3,9518,586,1279,218
2023-03-13 19:44:00,0,82.9,13581,47137,268,0,12823,4703,4375,0,139,1794,122,0,118,305,31.5,471,67427,4.13,0,32.3,66.1,66.5,0,103,0,116,28602,304,2584,222,82.9,0,29027,128812,268,0,3276,1478,1426,0,71.3,200,20.9,0,20.0,379,20.6,262,2502,4.27,0,26.2,40.6,41.1,0,231,0,20.0,10202,441,1279,217
2023-03-13 19:46:00,0,81.1,15140,48856,269,0,13163,4337,4463,0,220,1945,128,0,129,307,31.9,468,67473,4.13,0,32.3,66.1,66.4,0,104,0.600,121,20308,302,2587,222,81.1,0,20747,120140,268,0,3364,1441,1428,0,73.1,239,21.9,0,21.9,379,20.5,261,2483,4.27,0,26.2,40.6,41.7,0,231,0.600,20.9,11749,442,1282,217
2023-03-13 19:48:00,0,81.1,16476,50796,270,0,15499,4711,4527,0,301,2007,134,0,129,306,54.6,471,67559,4.13,0,31.8,66.1,66.4,0,187,0.600,132,28073,301,2584,221,81.1,0,28546,131960,270,0,3707,1486,1428,0,86.9,253,22.8,0,21.9,379,60.2,262,2503,4.27,0,25.7,40.6,42.8,0,260,0.600,22.8,13038,443,1281,221
2023-03-13 19:50:00,0,80.7,14097,47460,269,0,10743,4359,4313,0,73.9,1776,133,0,135,304,58.5,470,67423,4.13,0,31.6,65.7,66.0,0,107,0,126,18213,306,2583,219,80.7,0,18700,114945,269,0,3085,1444,1436,0,78.0,231,22.8,0,22.8,380,64.0,262,2502,4.27,0,25.5,40.3,41.7,0,233,0,21.9,10647,440,1279,213
2023-03-13 19:52:00,0,81.8,14325,49146,270,0,17182,4814,28159,0,1886,1956,133,0,135,308,33.9,466,67572,4.37,0,31.6,66.0,66.0,0,105,38.2,137,20251,506,2585,223,81.8,0,20923,151549,270,0,3770,1529,1962,0,104,219,22.8,0,22.8,377,22.8,260,2503,4.50,0,25.5,41,41,0,231,35.3,23.8,10758,586,1281,220
2023-03-13 19:54:00,0,76.0,14618,48912,269,0,12995,4792,28011,0,147,1811,133,0,135,307,32.1,468,67507,4.83,0,31.6,65.7,65.7,0,105,37.6,127,22393,506,2585,222,76.0,0,23053,147184,269,0,3276,1522,1941,0,75.8,216,22.8,0,23.2,379,21.6,261,2518,4.97,0,25.5,40.3,41.7,0,230,34.7,21.9,11055,586,1281,218
2023-03-13 19:56:00,0,75.2,15865,49922,269,0,13245,4341,4465,0,1504,1901,128,0,129,307,32.1,468,67518,4.60,0.389,31.6,65.8,65.8,0,103,0,120,20304,303,2584,226,75.2,0,20732,126485,269,0,3476,1453,1423,0,88.7,240,21.9,0,21.9,378,21.5,261,2516,4.73,0,25.5,40.3,41.4,0,232,0,20.9,12468,442,1279,227
2023-03-13 19:58:00,0,82.6,16664,51012,270,0,15479,4709,4530,0,1581,1948,117,0,118,307,31.5,458,67547,4.13,0,32.0,65.7,65.8,0,182,0.600,126,27485,304,2584,225,82.6,0,27937,132595,270,0,3761,1499,1416,0,95.1,215,20.0,0,20.0,377,20.6,255,2496,4.27,0,26.0,40.3,41.4,0,261,0.600,21.9,13260,440,1279,225
2023-03-13 20:00:00,0.389,81.8,14525,47739,269,0,10639,4331,4311,0,71.3,1726,128,0,129,307,31.5,468,67357,4.13,0,32.3,65.7,65.7,0,107,0,126,17742,304,2588,220,81.8,0.389,18197,114166,269,0,2990,1461,1418,0.389,70.6,203,21.9,0,21.9,379,20.7,261,2471,4.27,0,26.2,40.3,41.7,0,235,0,21.9,11121,441,1290,215
2023-03-13 20:02:00,0.389,76.0,13274,47407,270,0,15413,4703,4530,0,288,1956,128,0,129,305,30.7,467,67572,4.13,0,32.0,65.8,66.0,0,119,38.2,121,29763,507,2586,222,76.0,0.389,30398,133680,270,0,3701,1493,1429,0.389,75.3,226,21.9,0,21.9,379,19.7,260,2489,4.27,0,26.0,40.3,41.0,0,245,35.3,20.9,9717,587,1288,217
2023-03-13 20:04:00,0,72.3,13375,47026,270,0,12882,4718,4386,0,366,1819,128,0,129,302,31.5,468,67426,4.13,0,31.6,66.1,66.8,0,118,38.2,121,17996,505,2583,228,72.3,0,18664,118150,270,0,3306,1514,1441,0,87.4,222,21.9,0,21.9,382,21.1,261,2480,4.27,0,25.5,40.6,41.8,0,246,35.3,20.9,9793,590,1279,225
2023-03-13 20:06:00,0,77.8,17054,51111,269,0,14960,4347,4477,0,439,1892,122,0,124,303,34.3,469,67510,4.13,0,31.6,66.2,66.4,0,103,0,116,20375,306,2585,217,77.8,0,20801,122289,269,0,3552,1462,1462,0,84.0,222,20.9,0,20.9,380,30.1,262,2494,4.27,0,25.5,40.6,42.6,0,231,0.389,20.0,13655,440,1281,211
2023-03-13 20:08:00,0,83.3,17248,51875,270,0,17431,4807,6628,0,590,1962,121,0,117,304,30.7,470,67598,4.13,0,31.6,65.8,65.7,0,183,0.600,116,27688,306,2585,219,83.3,0,28127,135969,270,0,3813,1554,1567,0,91.1,217,20.9,0,20.0,379,19.7,262,2517,4.27,0,25.5,40.3,42.1,0,261,0.989,20.0,13852,439,1281,218
2023-03-13 20:10:00,0,86.6,14576,47965,269,0,10903,4357,4329,0,80.5,1759,111,0,118,306,31.5,470,67390,4.13,0,31.6,65.8,65.7,0,107,0,121,18075,306,2584,223,86.6,0,18550,114779,269,0.389,3078,1464,1455,0,75.1,229,19,0,20.0,378,20.6,262,2511,4.27,0,25.5,40.3,40.3,0,234,0,20.9,11162,439,1279,225
2023-03-13 20:12:00,0,83.3,13377,47357,270,0,15045,4723,4482,0,220,1923,121,0,123,306,54.5,468,67510,4.13,0,31.6,66.1,66.0,0.389,102,37.6,126,29577,505,2584,223,83.3,0,30251,132711,270,0,3536,1510,1460,0,73.5,233,21.3,0,20.9,379,61.5,261,2499,4.27,0,25.5,41,41.4,0,232,34.7,21.9,9782,587,1279,219
2023-03-13 20:14:00,0,87.3,13246,46892,269,0.389,12903,4715,4389,0.389,148,1826,133,0,135,309,58.3,465,67439,4.13,0,31.6,65.8,66.0,0,103,37.6,137,19767,506,2584,219,87.3,0,20486,119986,268,0,3311,1499,1439,0,76.6,218,22.8,0,22.8,375,70.0,259,2491,4.27,0,25.5,40.6,40.6,0,231,34.7,23.8,9629,587,1279,213
2023-03-13 20:16:00,0,80.7,16170,49811,268,0,12734,4337,4382,0,662,1806,139,0.389,140,308,34.8,468,67428,4.13,0,31.6,65.8,65.7,0,104,0,137,20281,306,2585,221,80.7,0,20720,119972,268,0,3244,1443,1427,0,88.5,211,23.8,0,23.8,376,23.7,261,2486,4.27,0,25.5,40.3,40.3,0,230,0,28.7,12776,440,1281,214
2023-03-13 20:18:00,0,75.2,18362,52909,270,0,15537,4712,4532,0,288,1955,128,0,124,307,30.7,469,67582,4.13,0,31.6,65.8,65.3,0,186,0.600,126,29182,305,2585,226,75.2,0,29606,133157,270,0,3776,1486,1439,0,75.0,224,21.9,0,25.8,378,19.7,261,2506,4.27,0,25.5,40.3,40.6,0,259,0.600,21.9,14987,441,1280,227
2023-03-13 20:20:00,0,78.5,14150,48293,269,0,11134,4342,28008,0,148,1814,133,0,135,305,31.7,467,67453,4.13,0,31.6,65.8,66.1,0,110,0.600,132,20203,306,2582,222,78.5,0,20652,142248,269,0,3241,1465,2010,0,76.2,216,22.8,0,22.8,379,20.6,267,2503,4.66,0,25.5,40.6,40.6,0,233,0.600,22.8,10748,439,1281,224
2023-03-13 20:22:00,0,88.1,13914,48575,269,0,16766,4814,28136,0,221,1906,132,0,134,309,34.4,468,67501,4.13,0,31.8,65.8,66.0,0,105,0,126,28688,310,2587,218,88.1,0,29098,157747,269,0,3609,1553,2043,0,72.8,235,22.8,0,22.8,378,23.4,261,2504,4.66,0,25.7,40.6,41,0,230,0,21.9,10530,436,1286,210
2023-03-13 20:24:00,0,79.3,13310,47173,270,0,13435,4788,4497,0,226,1885,133,0,129,308,31.5,468,67513,4.13,0,32.3,66.1,65.8,0,104,38.4,131,18919,511,2583,223,79.3,0,19589,119972,270,0,3463,1534,1443,0,77.7,217,27.8,0,21.9,378,20.7,261,2507,4.27,0,26.2,41.0,40.6,0,230,35.0,22.8,9738,585,1277,218
2023-03-13 20:26:00,0,82.2,16222,49700,270,0,12292,4332,4304,0,3959,1737,128,0,130,306,30.7,466,67421,4.13,0,32.3,66.1,66.2,0,105,0.389,132,20310,306,2584,223,82.2,0,20740,122629,270,0,3047,1443,1413,0,130,214,26.8,0.389,21.9,378,19.7,260,2507,4.27,0,26.2,41.0,41.4,0,230,0,22.8,12822,440,1279,218
2023-03-13 20:28:00,0,93.9,16187,50523,270,0,15500,4704,4526,0,5443,1954,133,0,135,309,30.7,470,67601,4.52,0,31.8,66.4,65.4,0,188,0.600,121,28329,305,2585,219,93.9,0,28768,137480,270,0,3736,1494,1417,0,146,216,22.8,0.389,22.8,375,19.7,262,2502,4.27,0,25.7,40.6,40.3,0,257,0.600,20.9,12792,440,1281,213
2023-03-13 20:30:00,0,85.9,13553,46987,270,0,11131,4335,4390,0,1425,1803,122,0,129,307,34.3,468,67439,4.52,0,31.6,66.1,65.3,0,109,0.600,121,20216,306,2554,219,85.9,0,20665,119129,270,0,3196,1465,1436,0,91.7,220,20.9,0,21.9,376,24.6,261,2478,4.27,0,25.5,40.3,41.4,0.389,233,0.600,20.9,10152,438,1264,213
2023-03-13 20:32:00,0,80,13813,47615,269,0,14968,4709,4455,0,220,1885,128,0,129,305,33.5,468,67518,4.13,0,31.8,65.7,65.7,0,105,0,121,28044,306,2583,229,80,0,28464,130644,269,0,3482,1483,1432,0,73.5,212,21.9,0,21.9,379,23.4,261,2493,4.27,0,25.7,40.3,41,0.389,230,0,20.9,10432,438,1280,232
2023-03-13 20:34:00,0,78.2,14074,48147,269,0,13809,4707,4522,0,288,1959,128,0,124,306,30.7,469,67597,4.13,0,32.3,65.7,66.3,0,120,38.0,121,18290,506,2583,222,78.2,0,18963,119739,270,0,3693,1490,1427,0,75.0,226,21.8,0,20.9,380,19.7,262,2504,4.27,0,26.2,40.3,41.4,0,246,35.0,20.9,10503,587,1279,217
2023-03-13 20:36:00,0,81.1,15545,49032,268,0,13940,4345,4311,0,80.1,1738,121,0,123,306,30.7,452,67424,4.13,0,32.7,66.1,66.0,0,118,0,121,20241,303,2585,218,81.1,0,20692,120285,269,0,3103,1458,1448,0,75.1,215,20.9,0,20.9,378,19.7,252,2508,4.27,0,26.2,40.6,40.6,0,246,0,20.9,12139,443,1281,211
2023-03-13 20:38:00,0,80.4,16201,50787,269,0,17218,4752,6613,0,290,1950,128,0,124,309,32.1,456,67522,4.13,0,31.8,65.7,65.7,0,9866,0.600,132,28037,302,2585,222,80.4,0,28471,145806,270,0,3789,1521,1557,0,75.3,223,21.9,0,20.9,377,21.5,254,2483,4.27,0.389,25.7,40.3,41.7,0,325,0.600,22.8,12808,442,1281,218
2023-03-13 20:40:00,0,77.1,12299,45718,270,0,11111,4334,4379,0,149,1802,133,0,135,305,32.9,467,67450,4.13,0,31.6,65.7,66.1,0,9784,0.600,132,20210,303,2585,223,77.1,0,20660,127771,270,0,3193,1448,1432,0,76.2,207,22.8,0,22.8,380,22.5,260,2491,4.27,0,25.5,40.3,41.4,0,299,0.600,22.8,8904,443,1281,224
2023-03-13 20:42:00,0,82.6,14253,48223,269,0,15015,4711,4488,0,230,1898,128,0,129,300,32.1,468,67552,4.13,0,31.6,66.0,66.4,0,104,0,120,27628,306,2615,223,82.6,0,28059,130303,269,0,3521,1480,1444,0,78.4,225,21.9,0,21.9,382,21.6,261,2523,4.27,0,25.5,40.6,41.4,0,231,0,20.9,10861,441,1295,224
2023-03-13 20:44:00,0,85.1,14498,48651,269,0,13797,4708,4529,0,288,1956,128,0,124,304,31.5,467,67558,4.13,0,31.6,65.7,66.8,0,104,38.2,126,17883,506,2584,222,85.1,0,18564,119384,270,0,3688,1513,1445,0,74.2,233,21.9,0,20.9,379,20.6,260,2512,4.27,0,25.5,40.3,42.1,0,232,35.3,22.2,10921,586,1279,217
2023-03-13 20:46:00,0,88.8,15125,48647,268,0,12339,4343,4324,0,83.0,1782,134,0,140,305,32.9,469,67391,4.13,0,31.6,66.1,66.1,0,104,38.2,126,26199,505,2584,221,88.8,0,26859,125459,268,0,3101,1456,1440,0,83.3,225,22.8,0,23.8,379,22.4,261,2490,4.27,0,25.5,40.6,41.0,0,231,35.3,22.2,11558,587,1279,215
2023-03-13 20:48:00,0,85.9,15270,50060,269,0,15488,4725,28122,0,292,1959,128,0,135,307,33.3,468,67589,4.13,0,31.6,66.2,65.7,0,184,0,126,17358,302,2585,226,85.9,0,17826,144738,269,0,3746,1518,2009,0,83.1,222,21.9,0,22.8,380,22.4,260,2501,4.27,0,25.5,40.6,40.6,0,262,0,21.9,11860,442,1285,228
2023-03-13 20:50:00,0,82.6,13517,47567,270,0,11118,4362,27982,0,140,1828,121,0,123,307,31.1,468,67427,4.13,0.389,31.6,66.1,65.8,0,108,0.600,116,20207,305,2584,223,82.6,0,20650,142066,270,0,3211,1476,2008,0,71.3,231,20.9,0,20.9,379,19.7,261,2491,4.27,0,25.5,40.6,41.5,0,233,0.600,20.0,10114,440,1284,224
2023-03-13 20:52:00,0,84.0,13320,47469,269,0,16854,4811,4559,0,1050,1918,117,0,118,305,32.9,466,67495,4.37,0.389,31.8,65.7,66.1,0,105,0,127,27542,305,2585,220,84.0,0,27966,133134,269,0,3658,1547,1489,0,109,239,20.0,0,20.0,379,27.5,260,2494,4.50,0,25.7,40.6,42.6,0,230,0,21.9,9930,440,1281,215
2023-03-13 20:54:00,0,81.5,12850,47046,270,0,13971,4800,4571,0,1032,1951,127,0,128,304,33.5,470,67529,4.83,0,32.3,65.7,66.4,0,105,38.2,121,18006,508,2586,227,81.5,0,18691,120523,270,0,3791,1532,1469,0,104,212,21.9,0,21.9,379,28.4,262,2503,4.97,0,26.2,40.3,42.1,0,230,35.3,20.9,9272,584,1282,225
2023-03-13 20:56:00,0,82.9,16964,50569,270,0,12277,4350,4321,0,298,1744,117,0,118,308,30.7,470,67374,4.83,0,32.3,65.8,66.1,0,103,38.2,131,29434,506,2589,221,82.9,0,30062,128933,270,0,3038,1459,1446,0,86.3,217,20.0,0,20.0,377,19.7,263,2491,4.97,0,26.2,40.4,41.4,0,231,35.3,22.8,13410,588,1281,217
2023-03-13 20:58:00,0.389,86.6,16591,50715,269,0,15088,4726,4474,0,228,1904,133,0,135,304,31.5,468,67484,4.13,0,31.8,65.7,65.8,0,188,0,126,19639,303,2587,225,86.6,0.389,20116,121968,269,0,3567,1506,1445,0,78.4,235,22.8,0,22.8,380,20.6,261,2491,4.27,0,25.7,40.3,41.4,0,262,0,21.9,13178,444,1276,226
2023-03-13 21:00:00,0,78.5,12974,46538,270,0,11205,4360,4401,0,140,1822,128,0,129,305,32.9,469,67471,4.13,0,31.6,65.8,65.8,0,106,0.600,121,20179,301,2587,223,78.5,0,20633,117941,270,0,3290,1461,1455,0,71.7,227,21.9,0,21.9,379,22.5,262,2504,4.27,0,25.5,40.3,41,0,235,0.600,20.9,9562,443,1283,229
2023-03-13 21:02:00,0,85.1,13268,46932,270,0,14508,4700,4401,0,152,1817,128,0,129,306,31.5,469,67487,4.13,0,31.6,65.8,65.7,0,103,0,137,28668,303,2587,223,85.1,0,29125,130646,270,0,3316,1501,1452,0.389,76.9,213,21.9,0,22.2,379,25.5,262,2506,4.27,0,25.5,40.3,41.4,0,231,0,23.8,9870,441,1283,218
2023-03-13 21:04:00,0,82.2,13831,48337,269,0,13837,4728,28112,0,289,1961,139,0,135,307,30.7,468,67465,4.13,0,31.6,65.7,66.1,0,103,38.2,132,20129,508,2584,223,82.2,0,20818,146216,269,0,3698,1505,1933,0,75.7,219,23.8,0,22.8,378,19.7,261,2448,4.27,0,25.5,40.3,42.5,0,231,35.7,28.2,10256,588,1278,218
2023-03-13 21:06:00,0,77.8,16583,50749,270,0,14435,4367,27967,0,139,1818,128,0,129,307,33.5,466,67197,4.13,0,31.6,65.7,66.1,0,105,38.2,126,27668,507,2583,223,77.8,0,28339,153951,270,0,3285,1464,1929,0,72.0,222,21.9,0,21.9,375,24.2,260,2363,4.27,0,25.5,40.3,41.7,0,230,35.3,22.2,13018,587,1278,218
2023-03-13 21:08:00,0,77.1,16087,50361,269,0,17003,4822,6561,0,1505,1908,127,0,128,306,32.1,468,67277,4.13,0,31.8,65.8,65.8,0,186,0,137,18077,305,2583,225,77.1,0,18577,125991,269,0,3688,1544,1554,0,93.2,231,21.9,0,27.3,376,21.6,266,2373,4.27,0,25.7,40.6,42.8,0,261,0,23.8,12672,439,1284,221
2023-03-13 21:10:00,0,75.2,13678,47471,270,0,11839,4358,4484,0,217,1900,133,0,135,305,32.1,469,67372,4.13,0,31.6,66.1,65.8,0,106,0.600,120,27463,305,2590,219,75.2,0,27930,126760,270,0,3551,1457,1454,0,73.9,220,22.8,0,22.8,377,21.5,267,2432,4.27,0,25.5,41,42.8,0,234,0.600,20.9,10269,439,1287,217
2023-03-13 21:12:00,0,84.4,13965,47583,270,0,14527,4726,4400,0,151,1819,122,0,118,303,32.5,469,67373,4.13,0,31.6,65.8,66.1,0,103,0.233,116,17911,305,2585,225,84.4,0,18379,119023,270,0.389,3324,1509,1456,0,76.9,227,20.9,0,20.0,380,21.8,261,2474,4.27,0,25.5,40.6,43.2,0,231,0.233,20.0,10555,439,1281,225
2023-03-13 21:14:00,0,81.5,12798,46906,269,0.389,13865,4761,4545,0.389,298,1972,117,0,118,310,31.5,468,67532,4.13,0,31.6,65.8,66.1,0,104,0,126,29775,305,2585,226,81.5,0,30201,131818,269,0.389,3707,1522,1454,0,80.2,229,25.7,0,20.0,375,20.6,261,2487,4.27,0,25.5,40.3,41.7,0,232,0,21.9,9408,440,1281,221
2023-03-13 21:16:00,0,77.4,13887,47521,269,0.389,12795,4358,4396,0.389,139,1817,128,0,124,309,33.7,467,67439,4.13,0,31.6,65.8,66.4,0.389,103,38.2,121,17875,507,2585,219,77.4,0,18539,117364,268,0,3275,1464,1445,0,71.3,218,21.9,0,20.9,376,23.3,261,2502,4.27,0,25.5,40.3,41.4,0,230,35.3,20.9,10313,587,1281,212
2023-03-13 21:18:00,0,85.9,14255,48264,269,0,15058,4708,4456,0,2515,1886,117,0,118,307,32.1,457,67520,4.13,0,32.0,65.8,66.8,0.389,193,0,121,20252,305,2585,221,85.9,0,20731,124871,269,0,3563,1507,1430,0,110,220,20.0,0,20.0,378,21.5,255,2516,4.27,0,26.0,40.6,41.4,0,259,0,20.9,10838,440,1281,215
2023-03-13 21:20:00,0,81.5,12664,46530,270,0,12031,4321,4518,0,1880,1953,133,0.389,129,307,31.5,456,67525,4.13,0,32.3,65.7,65.7,0,106,0.600,126,29293,306,2584,223,81.5,0,29710,130793,270,0,3585,1435,1419,0,98.8,221,23.2,0,21.9,378,20.6,255,2483,4.66,0,26.2,40.3,41,0,235,0.600,21.9,9272,439,1279,224
2023-03-13 21:22:00,0,80.4,13153,46479,270,0,15750,4793,4341,0,368,1732,133,0,135,308,32.1,465,67357,4.13,0,32.0,65.7,65.8,0,104,0.600,121,20212,307,2582,226,80.4,0,20652,122880,270,0,3085,1522,1431,0,83.7,213,22.8,0,22.8,377,21.5,260,2478,4.27,0,26.0,40.7,41.4,0,231,0.600,20.9,9754,438,1277,227
2023-03-13 21:24:00,0,78.9,13135,47814,269,0,13990,4814,28215,0,594,1954,122,0,118,304,32.9,469,67552,4.13,0,31.6,65.7,65.8,0,105,0,121,28838,305,2585,220,78.9,0,29273,155698,269,0,3770,1538,1986,0,93.7,219,20.9,0,20.0,378,22.4,261,2499,4.27,0,25.5,40.3,41,0,230,0,20.9,9733,438,1280,215
2023-03-13 21:26:00,0,77.4,15008,49277,270,0,12755,4348,28032,0,140,1839,121,0,123,303,55.4,468,67457,4.13,0,31.6,66.1,66.1,0,9794,37.6,121,19196,505,2582,225,77.4,0,19871,153092,270,0,3253,1453,1970,0,71.3,234,20.9,0,20.9,379,61.8,261,2500,4.27,0,25.5,40.3,41.7,0,313,34.7,20.9,11402,588,1277,221
2023-03-13 21:28:00,0,78.9,16138,50388,270,0,17461,4938,4689,0,230,2126,128,0,124,306,35.5,468,67512,4.52,0,31.6,65.8,66.5,0,203,0.389,126,20295,306,2585,223,78.9,0,20771,125858,270,0,3783,1486,1413,0,78.4,220,21.9,0,20.9,379,24.2,260,2498,4.27,0,25.5,40.3,42.1,0,278,0,21.9,12721,440,1281,225
2023-03-13 21:30:00,0,79.6,13310,47239,270,0,12003,4328,4560,0,517,1954,133,0,135,305,33.6,467,67551,4.13,0,31.6,65.7,65.7,0,119,0,132,28501,309,2584,221,79.6,0,28926,128482,269,0,3604,1442,1434,0,90.7,223,22.8,0.389,22.8,380,22.4,260,2487,4.27,0,25.5,40.6,41.0,0.389,250,0,22.8,9928,437,1279,215
2023-03-13 21:32:00,0,82.2,14106,47586,270,0,14028,4708,4311,0,72.1,1733,128,0,129,307,32.5,466,67419,4.13,0,31.6,65.9,66.1,0,103,0.600,126,20233,309,2585,219,82.2,0,20676,120796,270,0,3134,1498,1437,0,69.8,220,21.9,0,21.9,377,20.9,260,2495,4.27,0,25.5,40.6,42.1,0,231,0.600,21.9,10712,439,1281,212
2023-03-13 21:34:00,0,86.2,14833,49019,269,0,13836,4721,4545,0,814,1962,128,0,129,307,32.9,468,67563,4.13,0,31.6,65.9,66.1,0,103,0,121,27909,305,2582,223,86.2,0,28331,130404,269,0,3705,1504,1426,0,97.1,213,21.9,0,21.9,377,22.5,260,2491,4.27,0.389,25.5,40.3,41.7,0,231,0,20.9,11442,441,1277,218
2023-03-13 21:36:00,0,77.4,14181,47605,269,0,14358,4327,4372,0,656,1818,122,0,124,305,31.5,466,67433,4.13,0,31.6,65.8,65.8,0,103,38.7,126,18198,509,2585,226,77.4,0,18844,119806,270,0,3179,1419,1397,0,88.9,179,20.9,0,20.9,379,20.6,260,2487,4.27,0.389,25.5,40.6,42.1,0,232,35.0,21.9,10619,586,1282,223
2023-03-13 21:38:00,0,79.3,15125,49120,270,0,16713,4762,6521,0,220,1872,128,0,129,308,30.7,467,67507,4.13,0,32.2,65.7,66.1,0,185,38.7,126,20238,508,2583,220,79.3,0,20914,126646,270,0,3497,1493,1500,0,73.5,187,21.9,0,21.9,376,19.7,260,2493,4.27,0,25.7,40.6,41.7,0,263,35.0,21.9,11548,587,1279,216
2023-03-13 21:40:00,0,84.0,13359,47060,269,0,11970,4302,4497,0,298,1940,122,0,117,305,32.1,466,67515,4.13,0,32.6,65.7,66.0,0,106,0,126,21284,304,2585,221,84.0,0,21724,120394,269,0,3554,1399,1405,0,79.8,190,20.9,0,19.9,379,21.0,260,2478,4.27,0,26.2,40.3,41.4,0,236,0,21.8,9957,441,1285,220
2023-03-13 21:42:00,0,80.4,13213,46345,270,0,13907,4672,4275,0,71.7,1711,128,0,129,303,32.1,468,67343,4.13,0,32.3,65.4,65.7,0,105,0.600,126,20210,305,2588,226,80.4,0,20653,120579,270,0,3015,1453,1389,0,70.6,175,21.9,0,21.9,380,21.0,261,2474,4.27,0,26.2,39.9,41.4,0,231,0.600,21.9,9814,440,1288,227
2023-03-13 21:44:00,0,82.2,12660,46439,269,0,13699,4669,4485,0,299,1924,127,0,128,306,33.5,468,67524,4.13,0,32.3,65.7,65.7,0,104,0,126,27574,306,2585,224,82.2,0,28018,129207,269,0,3609,1457,1392,0,87.7,188,21.9,0,21.9,378,23.5,261,2494,4.27,0,26.2,40.3,41,0,231,0,21.9,9255,439,1280,219
2023-03-13 21:46:00,0,81.5,14367,48304,269,0,12631,4304,27926,0,148,1813,122,0,129,307,32.5,468,67381,4.13,0,32.3,65.8,66.0,0,104,39.4,137,18165,505,2582,221,81.5,0,18845,141744,268,0,3156,1410,1969,0,75.8,175,20.9,0,21.9,377,21.5,261,2469,4.27,0,26.2,40.3,41.7,0,232,35.0,23.8,10797,587,1277,215
2023-03-13 21:48:00,0,79.6,14521,48455,270,0,14983,4685,4434,0,1498,1864,139,0,135,308,30.7,468,67487,4.13,0.389,32.3,66.1,66.1,0,186,39.4,126,29618,504,2588,222,79.6,0,30279,134048,270,0,3504,1460,1401,0,88.7,186,23.8,0,22.8,377,19.7,261,2489,4.27,0,26.2,40.6,42.5,0,261,35.0,22.2,10962,588,1284,227
2023-03-13 21:50:00,0,82.6,13370,47155,269,0,12023,4318,4514,0,1575,1946,122,0,124,308,32.9,470,67543,4.13,0,32.3,65.7,66.1,0,106,0,126,19771,303,2587,226,82.6,0,20232,120117,269,0,3579,1431,1422,0,95.0,207,20.9,0,20.9,376,28.0,262,2498,4.27,0,26.2,40.3,41,0,235,0,21.9,9959,442,1282,222
2023-03-13 21:52:00,0,76.3,14265,47976,270,0,16234,4784,4403,0,140,1802,128,0,135,307,30.7,469,67451,4.37,0,32.3,66.1,65.4,0,103,0.600,126,20247,304,2582,223,76.3,0,20686,123491,270,0,3361,1526,1440,0,71.3,213,21.9,0,22.8,377,19.7,262,2490,4.50,0,26.2,41,39.9,0,230,0.600,21.9,10866,441,1277,224
