"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-22 13:02:00,3.46,,1.52,,6.24,9.04,3.10,2.56,2,,5.16,1.68,1.66
2023-03-22 13:04:00,3.38,,1.52,,6.38,9,3.30,2.54,2.08,,5.24,1.80,1.68
2023-03-22 13:06:00,3.64,,1.88,1.80,6.12,9.10,3.32,2.60,2.18,,5.18,,1.68
2023-03-22 13:08:00,3.36,,1.68,,6.10,9.08,3.26,2.56,2.18,,5.20,1.76,1.68
2023-03-22 13:10:00,3.38,,1.52,,6.24,9.28,3.30,2.58,2.14,,5.20,1.70,1.68
2023-03-22 13:12:00,3.54,,1.60,,6.18,9.56,3.12,2.50,2.14,,5.18,1.68,1.68
2023-03-22 13:14:00,3.46,,1.52,,6.04,9.14,3.32,2.54,2.10,,5.10,1.70,1.68
2023-03-22 13:16:00,3.68,,1.88,1.88,6.14,9.12,3.34,2.48,2.06,,5.22,,1.68
2023-03-22 13:18:00,3.46,,1.68,,6.02,8.90,3.34,2.52,2.08,,5.14,1.86,1.68
2023-03-22 13:20:00,3.46,,1.52,,6.20,9.04,3.12,2.60,2.12,,5.12,1.58,1.68
2023-03-22 13:22:00,3.44,,1.52,,6.22,9.08,3.30,2.60,2.12,,5.14,1.78,1.68
2023-03-22 13:24:00,3.38,,1.52,,6.16,9,3.26,2.56,2.12,,5.22,1.80,1.68
2023-03-22 13:26:00,3.52,,1.88,1.92,6.12,8.76,3.26,2.54,2.10,,5.20,1.68,
2023-03-22 13:28:00,3.34,,1.68,,6.02,8.88,3.28,2.58,2.24,,5.20,1.78,1.68
2023-03-22 13:30:00,3.20,,1.52,,6.10,9.16,3.24,2.56,2.10,,5.12,1.72,1.64
2023-03-22 13:32:00,3.34,,1.52,,6.16,9.40,3.20,2.54,2.10,,5.18,1.74,1.68
2023-03-22 13:34:00,3.22,,1.52,,6.08,9.08,3.28,2.56,2.08,,5.26,1.78,1.68
2023-03-22 13:36:00,3.50,,2.06,1.98,6.12,9.28,3.04,2.48,2.10,,5.18,1.78,
2023-03-22 13:38:00,3.36,,1.92,,6.04,9.14,3.18,2.54,2.18,,5.20,1.78,1.68
2023-03-22 13:40:00,3.36,,1.52,,6.12,9.08,3.32,2.54,1.94,,5.18,1.70,1.72
2023-03-22 13:42:00,3.48,,1.52,,6.20,9.24,3.30,2.54,2.14,,5.14,1.68,1.68
2023-03-22 13:44:00,3.40,,1.58,,6.18,9.04,3.34,2.58,2.18,,5.14,1.72,1.68
2023-03-22 13:46:00,3.52,,2.08,1.88,6.22,9.12,3.34,2.62,2.06,,5.24,1.72,
2023-03-22 13:48:00,3.32,,1.68,,6.02,9.04,3.38,2.48,2.16,,5.20,1.74,1.68
2023-03-22 13:50:00,3.36,,1.52,,6.04,8.96,3.26,2.56,2.10,,5.14,1.76,1.68
2023-03-22 13:52:00,3.30,,1.52,,6.22,8.74,3.30,2.66,2.20,,5.22,1.82,1.68
2023-03-22 13:54:00,3.34,1.52,,,6.04,8.98,3.14,2.56,2.06,,5.20,1.66,1.68
2023-03-22 13:56:00,3.62,,1.88,,6.06,8.94,3.22,2.50,2.14,,5.22,1.82,1.68
2023-03-22 13:58:00,3.50,,1.68,,6.10,9.12,3.10,2.56,2.12,,5.14,1.66,1.68
2023-03-22 14:00:00,3.38,1.58,,,6.10,9.14,3.16,2.58,2.02,,5.26,1.70,1.68
2023-03-22 14:02:00,3.44,,1.52,,6.40,9.30,3.20,2.56,2.16,,5.20,1.80,1.74
2023-03-22 14:04:00,3.36,,1.52,,6.10,9.28,3.26,2.52,2.14,,5.24,1.70,1.68
2023-03-22 14:06:00,3.40,,2.02,2.52,6.08,9.20,3.34,2.54,2.14,,5.12,1.78,
2023-03-22 14:08:00,3.40,,1.68,,6.08,9.28,3.28,2.54,2.06,,5.20,1.70,1.70
2023-03-22 14:10:00,3.32,,1.52,,6.10,9.14,3.30,2.58,2.06,,5.24,1.80,1.68
2023-03-22 14:12:00,3.24,,1.60,,6.10,9.26,3.32,2.62,2.14,,5.24,1.62,1.68
2023-03-22 14:14:00,3.42,,1.52,,6.12,9.18,3.14,2.58,2.08,,5.08,1.76,1.64
2023-03-22 14:16:00,3.58,,1.88,,6.12,8.92,3.06,2.50,2.08,,5.14,1.68,1.68
2023-03-22 14:18:00,3.32,,1.68,,6.10,9.16,3.32,2.48,2.16,,5.18,1.72,1.68
2023-03-22 14:20:00,3.42,,1.52,,6.02,8.98,3.36,2.58,2.18,,5.22,1.82,1.68
2023-03-22 14:22:00,3.42,,1.52,,6.04,8.74,3.34,2.58,2.18,,5.16,1.80,1.68
2023-03-22 14:24:00,3.44,1.52,,,6.08,8.86,3.28,2.56,2.20,,5.22,1.74,1.68
2023-03-22 14:26:00,3.64,,1.88,,6.54,8.96,3.36,2.54,2.16,,5.14,1.74,1.68
2023-03-22 14:28:00,3.40,,1.68,,6.06,9.12,3.32,2.54,2.12,,5.20,1.72,1.70
2023-03-22 14:30:00,3.38,,1.52,,6.14,9,3.30,2.54,2.20,,5.20,1.74,1.66
2023-03-22 14:32:00,3.36,,1.52,,6.22,9.18,3.14,2.58,2.20,,5.18,1.68,1.68
2023-03-22 14:34:00,3.28,,1.52,,6.06,8.60,3.26,2.40,2.06,,5.20,1.76,1.68
2023-03-22 14:36:00,3.60,,1.88,,6.38,8.82,3.16,2.62,2.12,,5.18,1.76,1.68
2023-03-22 14:38:00,3.28,,1.68,,6.02,8.66,3.32,2.54,2.04,,5.18,1.80,1.68
2023-03-22 14:40:00,3.18,,1.52,,6.14,8.64,3.26,2.56,2.22,,5.18,1.70,1.70
2023-03-22 14:42:00,3.36,,1.52,,6.22,9.18,3.22,2.54,2.10,,5.20,1.60,1.68
2023-03-22 14:44:00,3.28,,1.58,,6.10,8.84,3.32,2.56,2.06,,5.08,1.70,1.70
2023-03-22 14:46:00,3.62,,2.06,,6.28,8.74,3.26,2.56,2.06,,5.20,1.70,1.68
2023-03-22 14:48:00,3.38,,1.68,,6.20,8.46,3.18,2.50,2.18,,5.18,1.78,1.66
2023-03-22 14:50:00,3.24,,1.52,,6.04,8.24,3.18,2.58,2.08,,5.20,1.84,1.70
2023-03-22 14:52:00,3.30,,1.52,,6.12,8.88,3.18,2.52,2.10,,5.16,1.60,1.66
2023-03-22 14:54:00,3.34,,1.52,,6.10,8.68,3.24,2.56,2.04,,5.20,1.64,1.64
2023-03-22 14:56:00,3.52,,1.88,,6.42,8.88,3.20,2.54,2.08,,5.16,1.78,1.68
2023-03-22 14:58:00,3.34,,1.68,,6.06,9.38,3.26,2.58,2.16,,5.24,1.76,1.68
2023-03-22 15:00:00,3.30,,1.52,,6.04,9.42,3.32,2.48,2.10,,5.28,1.82,1.68
2023-03-22 15:02:00,3.54,1.52,,,6.18,9.36,3.30,2.56,2.14,,5.24,1.72,1.68
2023-03-22 15:04:00,3.32,1.52,,,6.12,9.20,3.36,2.54,2.10,,5.24,1.80,1.78
2023-03-22 15:06:00,3.56,,1.88,,6.34,9.52,3.30,2.60,2.08,,5.18,1.80,1.74
2023-03-22 15:08:00,3.30,,1.68,,6.10,9.28,3.26,2.52,2.16,,5.16,1.74,1.68
2023-03-22 15:10:00,3.32,,1.52,,6.08,9.34,3.32,2.56,2.18,,5.24,1.64,1.68
2023-03-22 15:12:00,3.22,,1.60,,6.08,9.20,3.30,2.52,2.08,,5.20,1.76,1.68
2023-03-22 15:14:00,3.28,,1.52,,6.14,9.16,3.36,2.64,2.22,,5.24,1.70,1.68
2023-03-22 15:16:00,3.44,,1.88,1.84,6.38,9.26,3.30,2.54,2.16,,5.22,,1.68
2023-03-22 15:18:00,3.44,,1.68,,6.18,9.28,3.26,2.54,2.12,,5.14,1.72,1.68
2023-03-22 15:20:00,3.30,,1.52,,6.08,9.08,3.18,2.54,2.06,,5.16,1.80,1.80
2023-03-22 15:22:00,3.38,,1.52,,6.24,9.06,3.14,2.58,2.10,,5.20,1.70,1.68
2023-03-22 15:24:00,3.32,1.56,,,6.08,9.02,3.26,2.54,2.12,,5.16,1.68,1.68
2023-03-22 15:26:00,3.60,,1.88,,6.40,9.20,3.22,2.50,2.12,,5.18,1.74,1.70
2023-03-22 15:28:00,3.18,,1.68,,6,8.92,3.20,2.58,2.16,,5.12,1.64,1.68
2023-03-22 15:30:00,3.32,,1.52,,6.02,8.70,3.38,2.56,2.04,,5.18,1.74,1.68
2023-03-22 15:32:00,3.24,1.52,,,6.12,9.32,3.20,2.52,2.18,,5.22,1.76,1.68
2023-03-22 15:34:00,3.36,,1.52,,5.80,8.82,3.30,2.56,2.14,,5.16,1.68,1.68
2023-03-22 15:36:00,3.64,,1.88,1.84,6.32,9.08,3.32,2.56,2.14,,5.12,1.78,
2023-03-22 15:38:00,3.34,,1.68,,6.22,8.80,3.28,2.58,2.06,,5.22,1.64,1.68
2023-03-22 15:40:00,3.44,,1.52,,6.08,9,3.34,2.62,2.14,,5.12,1.70,1.68
2023-03-22 15:42:00,3.42,,1.52,,6.12,8.74,3.28,2.50,2.10,,5.20,1.76,1.68
2023-03-22 15:44:00,3.38,,1.58,,6.06,8.62,3.28,2.54,2.06,,5.18,1.64,1.68
2023-03-22 15:46:00,3.56,,2.06,1.86,6.40,8.78,3.30,2.60,2.14,,5.14,1.76,
2023-03-22 15:48:00,3.36,,1.68,,6.16,9.06,3.26,2.50,1.98,,5.24,1.78,1.68
2023-03-22 15:50:00,3.40,1.52,,,6.12,9,3.24,2.52,2.08,,5.14,1.68,1.68
2023-03-22 15:52:00,3.38,,1.52,,6.34,8.62,3.20,2.52,2.14,,5.08,1.72,1.68
2023-03-22 15:54:00,3.36,,1.52,,6.14,8.70,3.34,2.56,2.06,,5.22,1.72,1.68
2023-03-22 15:56:00,3.42,,1.88,1.90,6.46,9.10,3.38,2.58,2.10,,5.24,,1.68
2023-03-22 15:58:00,3.38,,1.68,,6.16,9.02,2.92,2.58,2.14,,5.16,1.74,1.68
2023-03-22 16:00:00,3.22,,1.52,,6.38,9.28,3.36,2.52,2.06,,5.14,1.78,1.68
2023-03-22 16:02:00,3.28,,1.52,,6.20,9.08,3.16,2.58,2.16,,5.18,1.64,1.68
2023-03-22 16:04:00,3.24,,1.52,,5.96,8.80,3.24,2.46,2.08,,5.22,1.70,1.68
2023-03-22 16:06:00,3.54,,1.88,1.88,6.52,8.96,3.30,2.52,2.14,,5.16,,1.68
2023-03-22 16:08:00,3.26,,1.68,,6.08,8.94,3.16,2.56,1.92,,5.20,1.74,1.68
2023-03-22 16:10:00,3.28,,1.52,,6.12,9.04,3.08,2.54,2.16,,5.20,1.72,1.68
2023-03-22 16:12:00,3.22,,1.70,,6.30,8.82,3.36,2.54,2.10,,5.22,1.62,1.68
2023-03-22 16:14:00,3.42,,1.52,,6.14,9.04,3.32,2.56,2.16,,5.20,1.62,1.68
2023-03-22 16:16:00,3.62,,1.88,,6.44,8.86,3.36,2.60,2.12,,5.18,1.68,1.68
2023-03-22 16:18:00,3.48,,1.68,,6,8.80,3.34,2.62,2.10,,5.26,1.82,1.68
2023-03-22 16:20:00,3.50,,1.52,,6.08,8.80,3.32,2.58,2.10,,5.20,1.70,1.70
2023-03-22 16:22:00,3.44,1.52,,,6.24,9.12,3.20,2.50,2.16,,5.24,1.66,1.70
2023-03-22 16:24:00,3.38,,1.52,,6.08,9.56,3.28,2.54,2.06,,5.24,1.78,1.68
2023-03-22 16:26:00,3.58,,1.88,1.80,6.38,8.94,3.26,2.62,2.08,,5.18,1.74,
2023-03-22 16:28:00,3.38,,1.68,,6.10,9,3.30,2.60,2.22,,5.16,1.76,1.66
2023-03-22 16:30:00,3.34,,1.52,,6.18,9.32,3.32,2.52,2.02,,5.18,1.70,1.68
2023-03-22 16:32:00,3.38,,1.52,,6.54,9.08,3.14,2.62,2.12,,5.22,1.74,1.68
2023-03-22 16:34:00,3.46,,1.52,,6.20,9.04,3.22,2.52,1.96,,5.18,1.68,1.68
2023-03-22 16:36:00,3.60,,1.88,,6.38,9.02,3.14,2.60,2,,5.20,1.76,1.66
2023-03-22 16:38:00,3.38,,1.68,,6.18,9.22,3.30,2.50,2.20,,5.20,1.80,1.66
2023-03-22 16:40:00,3.40,,1.52,,6.16,8.90,3.14,2.52,2.08,,5.24,1.68,1.68
2023-03-22 16:42:00,3.48,,1.52,,6.30,9.08,3.06,2.58,2.04,,5.08,1.78,1.76
2023-03-22 16:44:00,3.32,,1.58,,6.18,8.90,3.16,2.52,2.10,,5.24,1.72,1.68
2023-03-22 16:46:00,3.44,,2.08,,6.44,8.72,3.04,2.54,2.10,,5.20,1.72,1.68
2023-03-22 16:48:00,3.34,,1.68,,6.20,8.80,3.12,2.60,2.10,,5.24,1.70,1.74
2023-03-22 16:50:00,3.34,,1.52,,6.04,8.74,3.24,2.60,2.14,,5.16,1.62,1.68
2023-03-22 16:52:00,3.34,,1.52,,6.12,9.22,3.38,2.54,2.12,,5.18,1.76,1.68
2023-03-22 16:54:00,3.46,,1.52,,6.12,9.40,3.32,2.52,2.10,,5.20,1.68,1.68
2023-03-22 16:56:00,3.58,,1.88,,6.34,9.28,3.32,2.54,2.10,,5.24,1.74,1.70
2023-03-22 16:58:00,3.38,,1.68,,6.30,9.22,3.30,2.56,2.06,,5.18,1.70,1.70
2023-03-22 17:00:00,3.42,,1.54,,6.16,9.20,3.34,2.50,2.14,,5.22,1.72,1.68
2023-03-22 17:02:00,3.50,,1.52,,6.28,9.40,3.24,2.54,2,,5.26,1.68,1.68
2023-03-22 17:04:00,3.30,,1.52,,6.06,9.14,3.32,2.56,2.10,,5.22,1.76,1.66
2023-03-22 17:06:00,3.66,,1.88,,6.52,8.84,3.36,2.54,2.06,,5.22,1.72,1.68
2023-03-22 17:08:00,3.38,,1.68,,6,9.16,3.26,2.52,2.10,,5.20,1.70,1.68
2023-03-22 17:10:00,3.36,,1.52,,6.10,8.92,3.18,2.54,2.10,,5.18,1.78,1.68
2023-03-22 17:12:00,3.32,,1.60,,6.26,9.26,3.28,2.56,1.92,,5.26,1.68,1.66
2023-03-22 17:14:00,3.20,,1.52,,5.96,8.94,3.14,2.56,2.18,,5.26,1.70,1.68
2023-03-22 17:16:00,3.70,,1.88,,6.30,9.02,3.24,2.52,2.12,,5.16,1.74,1.66
2023-03-22 17:18:00,3.32,,1.68,,6.06,8.94,3.24,2.56,2,,5.22,1.76,1.68
2023-03-22 17:20:00,3.38,,1.52,,5.98,8.72,3.26,2.64,2.02,,5.18,1.76,1.68
2023-03-22 17:22:00,3.36,,1.52,,6.14,8.74,3.24,2.56,2.06,,5.18,1.76,1.70
2023-03-22 17:24:00,3.32,,1.52,,6,8.86,3.22,2.52,2.10,,5.16,1.76,1.66
2023-03-22 17:26:00,3.56,,1.88,1.94,6.38,8.76,3.26,2.50,1.98,,5.18,,1.68
2023-03-22 17:28:00,3.18,,1.68,,6.04,8.78,3.20,2.54,2.18,,5.18,1.68,1.66
2023-03-22 17:30:00,3.32,,1.52,,6.08,8.96,3.28,2.56,2.10,,5.18,1.80,1.68
2023-03-22 17:32:00,3.40,,1.52,,6.26,8.90,3.20,2.54,2.14,,5.20,1.70,1.70
2023-03-22 17:34:00,3.34,,1.52,,6.16,9.18,3.28,2.62,2.18,,5.16,1.78,1.66
2023-03-22 17:36:00,3.64,,1.88,1.86,6.38,8.48,3.38,2.52,2.08,,5.16,,1.68
2023-03-22 17:38:00,3.36,,1.68,,5.96,9.16,3.24,2.56,2.08,,5.16,1.64,1.68
2023-03-22 17:40:00,3.34,,1.52,,5.92,8.82,3.32,2.58,2.02,,5.14,1.78,1.68
2023-03-22 17:42:00,3.44,,1.52,,6.26,8.66,3.24,2.64,2.16,,5.20,1.62,1.68
2023-03-22 17:44:00,3.34,,1.58,,6.20,8.96,3.28,2.56,2.14,,5.14,1.68,1.68
2023-03-22 17:46:00,3.60,,2.08,1.84,6.50,8.34,3.26,2.56,1.98,,5.08,1.70,
2023-03-22 17:48:00,3.36,,1.68,,6.24,8.72,3.34,2.48,2.20,,5.20,1.72,1.66
2023-03-22 17:50:00,3.26,,1.52,,6.06,9.38,3.18,2.48,2.12,,5.22,1.78,1.68
2023-03-22 17:52:00,3.32,,1.52,,6.08,9.38,3.22,2.54,2.06,,5.20,1.70,1.68
2023-03-22 17:54:00,3.24,,1.52,,6.16,9.34,3.20,2.58,1.96,,5.22,1.74,1.68
2023-03-22 17:56:00,3.40,,1.88,1.90,6.38,9.38,3.28,2.56,2.08,,5.22,1.76,
2023-03-22 17:58:00,3.36,,1.68,,6.22,9.06,3.22,2.54,2.20,,5.16,1.80,1.70
2023-03-22 18:00:00,3.20,,1.52,,6.10,9.28,3.10,2.54,2.08,,5.20,1.78,1.68
2023-03-22 18:02:00,3.44,,1.52,,6.16,9.22,3.32,2.48,2.06,,5.22,1.76,1.76
2023-03-22 18:04:00,3.36,,1.52,,6.22,9.36,3.06,2.50,2.02,,5.22,1.76,1.68
2023-03-22 18:06:00,3.68,,1.88,1.88,6.44,8.98,3.26,2.54,2.02,,5.22,1.74,
2023-03-22 18:08:00,3.44,,1.68,,6.14,9.08,3.32,2.56,2.18,,5.26,1.72,1.68
2023-03-22 18:10:00,3.24,,1.52,,6.04,9.10,3.36,2.58,2.22,,5.14,1.80,1.68
2023-03-22 18:12:00,3.46,,1.60,,6.28,8.86,3.30,2.54,2.22,,5.22,1.76,1.68
2023-03-22 18:14:00,3.34,,1.52,,6.10,8.74,3.40,2.56,2.10,,5.20,1.76,1.68
2023-03-22 18:16:00,3.62,,1.88,1.82,6.18,9.18,3.06,2.52,2.14,,5.24,,1.68
2023-03-22 18:18:00,3.28,,1.68,,5.96,8.90,3.30,2.60,2.18,,5.22,1.76,1.68
2023-03-22 18:20:00,3.34,,1.52,,6,8.98,3.26,2.58,2.10,,5.22,1.78,1.68
2023-03-22 18:22:00,3.38,1.52,,,6.28,8.82,3.30,2.54,2.16,,5.20,1.78,1.76
2023-03-22 18:24:00,3.38,,1.52,,6.02,8.96,3.36,2.54,2.18,,5.20,1.78,1.70
2023-03-22 18:26:00,3.56,,1.88,1.90,6.20,9.22,3.30,2.52,2.08,,5.18,1.70,
2023-03-22 18:28:00,3.42,,1.68,,5.96,9.18,3.32,2.52,2.04,,5.24,1.78,1.68
2023-03-22 18:30:00,3.38,,1.52,,6.10,9.18,3.30,2.66,2.08,,5.16,1.68,1.68
2023-03-22 18:32:00,3.54,,1.52,,6.16,8.78,3.26,2.52,2.28,,5.18,1.82,1.68
2023-03-22 18:34:00,3.32,,1.52,,6.10,9.06,3.28,2.56,2.06,,5.16,1.60,1.68
2023-03-22 18:36:00,3.52,,1.88,1.86,6.36,8.72,3.22,2.56,2.10,,5.18,1.72,
2023-03-22 18:38:00,3.28,,1.68,,6.06,8.96,3.28,2.54,2.08,,5.18,1.76,1.68
2023-03-22 18:40:00,3.34,,1.52,,6.10,8.94,3.20,2.52,2.12,,5.14,1.70,1.68
2023-03-22 18:42:00,3.46,,1.52,,6.18,8.74,3.20,2.52,2.14,,5.18,1.76,1.68
2023-03-22 18:44:00,3.32,,1.58,,5.98,9.08,3.24,2.50,2.14,,5.18,1.62,1.66
2023-03-22 18:46:00,3.60,,2.08,1.90,6.48,9.04,3.30,2.58,2.08,,5.20,1.78,
2023-03-22 18:48:00,3.42,,1.68,,6.12,9.08,3.38,2.58,2.10,,5.22,1.70,1.68
2023-03-22 18:50:00,3.36,,1.52,,6.28,9.20,3.32,2.56,2.14,,5.16,1.68,1.78
2023-03-22 18:52:00,3.48,,1.52,,6.20,9.06,3.24,2.52,2.06,,5.18,1.76,1.74
2023-03-22 18:54:00,3.36,,1.52,,6.28,9.20,3.32,2.54,2.24,,5.18,1.70,1.68
2023-03-22 18:56:00,3.72,,1.88,,6.48,9.22,3.34,2.56,2.08,,5.24,1.74,1.68
2023-03-22 18:58:00,3.34,,1.68,,6.24,8.88,3.26,2.52,1.94,,5.22,1.72,1.68
2023-03-22 19:00:00,3.40,,1.52,,6.18,8.90,3.16,2.52,2.22,,5.18,1.70,1.68
2023-03-22 19:02:00,3.42,,1.52,,6.20,9.10,3.10,2.56,2.06,,5.10,1.80,1.68
2023-03-22 19:04:00,3.34,,1.52,,6.12,9.16,3.32,2.58,2.12,,5.24,1.80,1.66
2023-03-22 19:06:00,3.62,,1.88,,6.42,9.00,3.08,2.56,2.12,,5.16,1.78,1.66
2023-03-22 19:08:00,3.24,,1.68,,6.10,8.78,3.18,2.56,1.94,,5.12,1.74,1.68
2023-03-22 19:10:00,3.28,,1.52,,6.14,8.72,3.28,2.54,2.04,,5.24,1.80,1.66
2023-03-22 19:12:00,3.50,,1.60,,6.14,9,3.18,2.48,2,,5.10,1.74,1.66
2023-03-22 19:14:00,3.32,,1.52,,5.96,9.28,3.18,2.56,1.96,,5.20,1.72,1.70
2023-03-22 19:16:00,3.38,,,1.74,6.48,9.32,3.26,2.60,2.08,,5.18,1.76,1.74
2023-03-22 19:18:00,3.18,,1.62,,6.08,9.24,3.24,2.48,2.18,,5.22,1.82,1.68
2023-03-22 19:20:00,3.36,,1.52,,6.16,9.16,3.16,2.64,2.10,,5.22,1.74,1.68
2023-03-22 19:22:00,3.40,,1.52,,6.16,9.16,3.24,2.50,2.04,,5.16,1.64,1.64
2023-03-22 19:24:00,3.38,,1.52,,6.24,9.24,3.28,2.60,2.12,,5.18,1.74,1.68
2023-03-22 19:26:00,3.58,,,1.92,6.24,8.80,3.32,2.50,2.12,,5.20,1.82,1.70
2023-03-22 19:28:00,3.40,,,2.28,6.06,9.06,3.28,2.54,2.14,,5.22,1.76,1.66
2023-03-22 19:30:00,3.42,,1.52,,6.24,9.08,3.30,2.64,2.06,,5.16,1.62,1.68
2023-03-22 19:32:00,3.52,,1.52,,6.02,9.10,3.36,2.52,2.10,,5.20,1.74,1.68
2023-03-22 19:34:00,3.40,,1.52,,6.30,9.08,3.20,2.66,2,,5.20,1.76,1.68
2023-03-22 19:36:00,3.52,,1.88,,6.34,8.88,3.20,2.58,2.10,,5.14,1.80,1.68
2023-03-22 19:38:00,3.40,,1.68,,6.16,9,3.06,2.52,2.12,,5.12,1.74,1.68
2023-03-22 19:40:00,3.30,,1.52,,6.20,8.88,3.12,2.50,2.04,,5.24,1.76,1.68
2023-03-22 19:42:00,3.42,,1.52,,6.30,9.10,3.28,2.54,2.14,,5.20,1.66,1.68
2023-03-22 19:44:00,3.30,,1.58,,6.04,9.26,3.28,2.56,2.10,,5.20,1.62,1.66
2023-03-22 19:46:00,3.54,,2.08,1.88,6.30,9.50,3.28,2.52,2.12,,5.20,,1.68
2023-03-22 19:48:00,3.32,,1.68,,6.18,9.38,3.28,2.60,2.08,,5.22,1.80,1.72
2023-03-22 19:50:00,3.44,,,,6.10,11.8,3.40,2.58,2.14,95.3,5.18,1.82,1.68
2023-03-22 19:52:00,3.18,,1.52,,6.32,9.04,3.20,2.52,2.14,,5.20,1.62,1.68
2023-03-22 19:54:00,3.22,,1.52,,6.18,9.46,3.20,2.64,2.20,,5.18,1.72,1.68
2023-03-22 19:56:00,3.56,,1.88,1.92,6.26,9.18,3.20,2.56,2.10,,5.22,,1.68
2023-03-22 19:58:00,3.24,,1.68,,6.20,9.04,3.20,2.52,2,,5.26,1.74,1.76
2023-03-22 20:00:00,3.38,,,,6.32,9.52,3.34,2.46,2.08,79.3,5.12,1.68,1.70
2023-03-22 20:02:00,3.50,,1.52,,6.22,9.14,3.40,2.54,2.14,,5.20,1.72,1.66
2023-03-22 20:04:00,3.46,,1.52,,6.26,8.94,3.36,2.54,2.12,,5.14,1.78,1.68
2023-03-22 20:06:00,3.68,,1.88,,6.28,9,3.34,2.50,2.08,,5.16,1.78,1.68
2023-03-22 20:08:00,3.44,,1.68,,6.14,8.94,3.30,2.52,2.14,,5.18,1.78,1.68
2023-03-22 20:10:00,3.32,,,,6.24,8.72,3.44,2.56,2.16,63.8,5.24,1.74,1.68
2023-03-22 20:12:00,3.48,,,,6.22,18.1,3.42,2.60,2.16,141,5.20,1.70,1.70
2023-03-22 20:14:00,3.30,,1.52,,6.20,8.64,3.26,2.56,2.18,,5.20,1.70,1.68
2023-03-22 20:16:00,3.58,,1.88,1.86,6.42,8.90,3.22,2.56,2.12,,5.14,1.74,
2023-03-22 20:18:00,3.40,,1.68,,6.10,8.76,3.30,2.58,2.18,,5.18,1.68,1.68
2023-03-22 20:20:00,3.42,,1.52,,6.12,9,3.20,2.52,2.06,,5.24,1.76,1.68
2023-03-22 20:22:00,3.50,,,,6.22,8.74,3.20,2.58,2.12,5.20,5.16,1.74,1.68
2023-03-22 20:24:00,3.30,,1.52,,6.16,8.90,3.28,2.62,2.14,,5.16,1.70,1.66
2023-03-22 20:26:00,3.52,,1.88,1.94,6.34,8.92,3.34,2.54,2.14,,5.22,1.70,
2023-03-22 20:28:00,3.30,,1.68,,6.02,8.86,3.22,2.56,2.12,,5.12,1.72,1.68
2023-03-22 20:30:00,3.32,,1.52,,6.20,8.86,3.16,2.50,2.10,,5.14,1.70,1.68
2023-03-22 20:32:00,3.28,,1.52,,6.26,8.86,3.08,2.52,2.16,,5.26,1.66,1.68
2023-03-22 20:34:00,3.42,1.52,,,6.10,8.48,3.26,2.46,2.02,,5.16,1.74,1.68
2023-03-22 20:36:00,3.56,,1.88,1.84,6.46,8.68,3.26,2.50,2.10,,5.12,1.74,
2023-03-22 20:38:00,3.32,,1.68,,6.18,9.12,3.28,2.58,1.98,,5.18,1.60,1.66
2023-03-22 20:40:00,3.34,,1.52,,6.22,9.44,3.26,2.48,2.18,,5.18,1.78,1.68
2023-03-22 20:42:00,3.48,,1.52,,6.26,9.32,3.26,2.56,2.14,,5.24,1.76,1.74
2023-03-22 20:44:00,3.42,,1.54,,6.18,9.44,3.36,2.54,2.08,,5.22,1.74,1.68
2023-03-22 20:46:00,3.58,,2.06,1.88,6.46,9.14,3.20,2.56,2.06,,5.18,,1.68
2023-03-22 20:48:00,3.42,,1.68,,6.08,9.22,3.08,2.66,2.14,,5.20,1.78,1.70
2023-03-22 20:50:00,3.22,,1.52,,6.24,9.22,3.34,2.60,2.14,,5.20,1.74,1.68
2023-03-22 20:52:00,3.42,,1.52,,6.22,9.34,3.38,2.52,2.14,,5.22,1.76,1.68
2023-03-22 20:54:00,3.24,,1.52,,6.18,9.28,3.38,2.54,2.12,,5.22,1.80,1.68
2023-03-22 20:56:00,3.56,,1.88,1.90,6.40,9.14,3.32,2.58,2.10,,5.20,1.76,
2023-03-22 20:58:00,3.34,,1.68,,6.20,9.32,3.22,2.62,2.20,,5.24,1.74,1.68
2023-03-22 21:00:00,3.32,,1.52,,6.20,9.40,3.24,2.50,1.90,,5.10,1.72,1.68
2023-03-22 21:02:00,3.48,,1.52,,6.36,9.14,3.30,2.56,2.10,,5.20,1.82,1.68
2023-03-22 21:04:00,3.26,,1.52,,6.20,9.18,3.34,2.52,1.96,,5.18,1.64,1.68
2023-03-22 21:06:00,3.46,,1.88,1.74,6.54,9.14,3.22,2.50,2.04,,5.20,1.76,
2023-03-22 21:08:00,3.32,,1.68,,6.26,9.06,3.24,2.48,2.16,,5.20,1.74,1.66
2023-03-22 21:10:00,3.32,,1.52,,6.34,8.84,3.08,2.62,2.12,,5.16,1.76,1.68
2023-03-22 21:12:00,3.36,,1.60,,6.24,9.40,3.22,2.58,1.94,,5.16,1.74,1.68
2023-03-22 21:14:00,3.32,,1.52,,6.18,8.98,3.10,2.58,2.04,,5.10,1.78,1.68
2023-03-22 21:16:00,3.42,,1.88,,6.28,8.94,3.20,2.60,2,,5.22,1.66,1.68
2023-03-22 21:18:00,3.36,,1.68,,6.10,8.82,3.32,2.58,2.18,,5.16,1.74,1.68
