"Time","to-endpoint","to-overlay","to-stack"
2023-03-22 09:44:00,48.1,10.3,27.4
2023-03-22 09:46:00,49.0,10.5,27.9
2023-03-22 09:48:00,48.4,9.60,27.4
2023-03-22 09:50:00,91.4,91.2,27.0
2023-03-22 09:52:00,47.5,9.36,27.2
2023-03-22 09:54:00,48.2,10.1,27.5
2023-03-22 09:56:00,49.4,10.7,27.8
2023-03-22 09:58:00,47.9,9.66,27.3
2023-03-22 10:00:00,92.2,97.0,27.0
2023-03-22 10:02:00,48.0,9.28,27.4
2023-03-22 10:04:00,47.2,10,27.0
2023-03-22 10:06:00,49.4,11.8,27.6
2023-03-22 10:08:00,47.8,11.2,27.1
2023-03-22 10:10:00,92.0,97.5,27.0
2023-03-22 10:12:00,48.0,9.72,27.3
2023-03-22 10:14:00,48.0,8.56,27.2
2023-03-22 10:16:00,50.0,9.98,27.8
2023-03-22 10:18:00,48.9,9.34,27.5
2023-03-22 10:20:00,86.6,93.7,27.1
2023-03-22 10:22:00,48.2,10.6,27.2
2023-03-22 10:24:00,48.2,8.64,27.3
2023-03-22 10:26:00,50.0,10.3,27.6
2023-03-22 10:28:00,48.4,9.12,27.2
2023-03-22 10:30:00,78.6,89.0,27.3
2023-03-22 10:32:00,47.9,9.40,27.2
2023-03-22 10:34:00,47.5,9,27.2
2023-03-22 10:36:00,50,10.5,27.7
2023-03-22 10:38:00,48.3,8.98,27.3
2023-03-22 10:40:00,71.3,75.5,27.2
2023-03-22 10:42:00,48.7,9.26,27.5
2023-03-22 10:44:00,48.2,9.92,27.3
2023-03-22 10:46:00,50.3,10.7,28.0
2023-03-22 10:48:00,48.7,9.70,27.5
2023-03-22 10:50:00,65.3,62.4,27.3
2023-03-22 10:52:00,48.1,9.70,27.3
2023-03-22 10:54:00,47.6,9.30,27.1
2023-03-22 10:56:00,49.6,10.4,27.6
2023-03-22 10:58:00,48.2,8.78,27.3
2023-03-22 11:00:00,60.9,51.0,27.2
2023-03-22 11:02:00,47.9,9.14,27.1
2023-03-22 11:04:00,47.3,10.6,27.2
2023-03-22 11:06:00,49.7,10.9,27.6
2023-03-22 11:08:00,47.6,8.64,27.1
2023-03-22 11:10:00,55.1,39.4,27.3
2023-03-22 11:12:00,104,129,27.4
2023-03-22 11:14:00,48.3,9.16,27.2
2023-03-22 11:16:00,50.1,11,28.0
2023-03-22 11:18:00,48.6,8.80,27.5
2023-03-22 11:20:00,48.1,9.48,27.2
2023-03-22 11:22:00,48.0,8.88,27.1
2023-03-22 11:24:00,48.9,10.1,27.5
2023-03-22 11:26:00,50,11.0,27.8
2023-03-22 11:28:00,48.1,8.56,27.3
2023-03-22 11:30:00,47.5,9.50,27.0
2023-03-22 11:32:00,47.7,8.74,27.2
2023-03-22 11:34:00,47.9,9.12,27.1
2023-03-22 11:36:00,50.0,11.1,27.9
2023-03-22 11:38:00,47.6,8.98,27.1
2023-03-22 11:40:00,47.4,10.2,26.9
2023-03-22 11:42:00,47.3,8.80,27.2
2023-03-22 11:44:00,48.3,9.36,27.2
2023-03-22 11:46:00,49.8,10.0,27.8
2023-03-22 11:48:00,48.6,9.04,27.4
2023-03-22 11:50:00,47.2,10.1,26.8
2023-03-22 11:52:00,47.5,9.52,27.2
2023-03-22 11:54:00,48.1,8.98,27.3
2023-03-22 11:56:00,48.7,10.3,27.3
2023-03-22 11:58:00,47.5,9.02,26.8
2023-03-22 12:00:00,47.2,9,26.9
2023-03-22 12:02:00,47.4,9.50,26.9
