"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc05ccf7670ce1)","Receive Errors (lxc0e7fd83429f8)","Receive Errors (lxc2f196552a250)","Receive Errors (lxc351507ccd6de)","Receive Errors (lxc35a229aa328a)","Receive Errors (lxc44cc3d42073d)","Receive Errors (lxc64e81a3910f4)","Receive Errors (lxc69dc6236bed5)","Receive Errors (lxc807ae06edaa7)","Receive Errors (lxc8b0393b43750)","Receive Errors (lxc947f9c305662)","Receive Errors (lxc9854d7c0de90)","Receive Errors (lxc9d85bc894392)","Receive Errors (lxc9e1d6b31c79c)","Receive Errors (lxc_health)","Receive Errors (lxca4e4e80fd248)","Receive Errors (lxcb43abd09557c)","Receive Errors (lxcb9f2e6c9b4a1)","Receive Errors (lxcc89cc2f546a7)","Receive Errors (lxcc91b3dc073da)","Receive Errors (lxccdce074c39ef)","Receive Errors (lxce6f41a775b41)","Receive Errors (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc05ccf7670ce1)","Transmit Errors (lxc0e7fd83429f8)","Transmit Errors (lxc2f196552a250)","Transmit Errors (lxc351507ccd6de)","Transmit Errors (lxc35a229aa328a)","Transmit Errors (lxc44cc3d42073d)","Transmit Errors (lxc64e81a3910f4)","Transmit Errors (lxc69dc6236bed5)","Transmit Errors (lxc807ae06edaa7)","Transmit Errors (lxc8b0393b43750)","Transmit Errors (lxc947f9c305662)","Transmit Errors (lxc9854d7c0de90)","Transmit Errors (lxc9d85bc894392)","Transmit Errors (lxc9e1d6b31c79c)","Transmit Errors (lxc_health)","Transmit Errors (lxca4e4e80fd248)","Transmit Errors (lxcb43abd09557c)","Transmit Errors (lxcb9f2e6c9b4a1)","Transmit Errors (lxcc89cc2f546a7)","Transmit Errors (lxcc91b3dc073da)","Transmit Errors (lxccdce074c39ef)","Transmit Errors (lxce6f41a775b41)","Transmit Errors (lxcf877b9881be3)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc05ccf7670ce1)","Receive Dropped (lxc0e7fd83429f8)","Receive Dropped (lxc2f196552a250)","Receive Dropped (lxc351507ccd6de)","Receive Dropped (lxc35a229aa328a)","Receive Dropped (lxc44cc3d42073d)","Receive Dropped (lxc64e81a3910f4)","Receive Dropped (lxc69dc6236bed5)","Receive Dropped (lxc807ae06edaa7)","Receive Dropped (lxc8b0393b43750)","Receive Dropped (lxc947f9c305662)","Receive Dropped (lxc9854d7c0de90)","Receive Dropped (lxc9d85bc894392)","Receive Dropped (lxc9e1d6b31c79c)","Receive Dropped (lxc_health)","Receive Dropped (lxca4e4e80fd248)","Receive Dropped (lxcb43abd09557c)","Receive Dropped (lxcb9f2e6c9b4a1)","Receive Dropped (lxcc89cc2f546a7)","Receive Dropped (lxcc91b3dc073da)","Receive Dropped (lxccdce074c39ef)","Receive Dropped (lxce6f41a775b41)","Receive Dropped (lxcf877b9881be3)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc05ccf7670ce1)","Transmit Dropped (lxc0e7fd83429f8)","Transmit Dropped (lxc2f196552a250)","Transmit Dropped (lxc351507ccd6de)","Transmit Dropped (lxc35a229aa328a)","Transmit Dropped (lxc44cc3d42073d)","Transmit Dropped (lxc64e81a3910f4)","Transmit Dropped (lxc69dc6236bed5)","Transmit Dropped (lxc807ae06edaa7)","Transmit Dropped (lxc8b0393b43750)","Transmit Dropped (lxc947f9c305662)","Transmit Dropped (lxc9854d7c0de90)","Transmit Dropped (lxc9d85bc894392)","Transmit Dropped (lxc9e1d6b31c79c)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca4e4e80fd248)","Transmit Dropped (lxcb43abd09557c)","Transmit Dropped (lxcb9f2e6c9b4a1)","Transmit Dropped (lxcc89cc2f546a7)","Transmit Dropped (lxcc91b3dc073da)","Transmit Dropped (lxccdce074c39ef)","Transmit Dropped (lxce6f41a775b41)","Transmit Dropped (lxcf877b9881be3)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)"
2023-02-22 19:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.2,66.3,0,0,0.289,0,1.23,5.69,0.550,0.950,1.28,2.08,0.772,1.23,12.9,0.539,0,0.333,10.3,0.350,8.11,6.87,0.0722,2.56,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.33,57.9,0,0,0.456,0,1.43,5.87,0.994,0.878,1.48,2.55,1.54,1.42,11.5,0.989,0,0.400,11.2,0.233,10.9,7.84,0.0722,2.91,0,0.433
2023-02-22 19:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.2,63.4,0,0.0111,0.294,0,1.27,5.01,0.550,0.483,1.28,2.13,0.767,1.20,10.6,0.544,0,0.333,10.4,0.367,7.36,6.88,0.0667,2.40,0,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.21,57.1,0,0.0111,0.450,0,1.46,5.17,0.994,0.489,1.48,2.56,1.53,1.40,9.88,0.989,0,0.400,11.3,0.244,9.59,7.84,0.0667,2.89,0,0.417
2023-02-22 19:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,10.7,69.3,0,0,0.267,0,1.27,5.17,0.550,0.966,1.30,1.99,0.772,1.22,11.7,0.544,0,0.333,11.0,0.383,8.02,6.89,0.0666,2.29,0,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,9.56,59.6,0,0,0.433,0.00555,1.44,5.38,0.994,0.900,1.50,2.67,1.54,1.41,10.7,0.988,0,0.400,11.8,0.255,10.7,7.85,0.0666,3.04,0,0.422
2023-02-22 19:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.5,115,0,0.267,0.289,0,1.20,4.59,0.544,0.928,1.28,2.09,0.767,1.20,10.0,0.544,0,0.333,11.0,0.350,6.92,6.96,0.0667,2.46,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.5,106,0,0.311,0.450,0.00556,1.38,4.72,0.989,0.861,1.47,2.72,1.53,1.38,9.39,0.994,0,0.400,11.9,0.233,9.04,7.93,0.0667,3.06,0,0.439
2023-02-22 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,29.3,112,0,0.267,0.278,0,1.23,6.22,0.544,0.517,1.30,1.84,0.761,1.23,11.6,0.544,0,0.333,10.9,0.383,7.18,6.94,0.0667,2.33,0,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.1,104,0,0.311,0.439,0,1.42,6.57,0.994,0.494,1.50,2.78,1.52,1.42,11.3,0.994,0,0.400,11.9,0.256,9,7.92,0.0667,3.10,0,0.417
2023-02-22 19:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.4,66.7,0,0,0.272,0,1.27,5.81,0.550,0.994,1.29,2.08,0.772,1.20,11.6,0.539,0,0.333,10.7,0.367,7.11,6.88,0.0667,2.48,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.38,58.7,0,0,0.439,0,1.46,6.11,0.989,0.956,1.49,2.74,1.54,1.41,10.8,0.989,0,0.400,11.8,0.244,9.48,7.84,0.0667,3.01,0,0.411
2023-02-22 19:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.4,64.3,0,0.0111,0.283,0,1.24,6.72,0.544,0.500,1.29,1.96,0.767,1.22,12.1,0.544,0,0.333,10.7,0.383,7.25,6.88,0.0722,2.34,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.18,57.7,0,0.0111,0.444,0,1.43,7.01,0.989,0.589,1.49,2.82,1.53,1.41,11.4,0.989,0,0.400,11.7,0.256,9.44,7.84,0.0667,3.06,0,0.450
2023-02-22 19:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.7,66.9,0,0,0.272,0,1.26,5.85,0.544,0.989,1.28,2.12,0.772,1.22,11.4,0.544,0,0.333,10.7,0.383,7.59,6.86,0.0722,2.26,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.70,59.5,0,0,0.439,0,1.44,6.06,0.994,0.989,1.48,2.62,1.54,1.42,10.8,0.989,0,0.400,11.8,0.256,9.72,7.83,0.0667,2.97,0,0.450
2023-02-22 19:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,30.0,114,0,0.267,0.289,0,1.24,6.16,0.544,1.02,1.29,2.12,0.772,1.23,12.4,0.533,0,0.333,10.7,0.383,7.13,6.86,0.0667,2.23,0,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.2,105,0,0.506,0.444,0,1.42,6.46,0.994,0.939,1.49,2.67,1.54,1.42,11.2,0.978,0,0.400,11.8,0.256,9.64,7.83,0.0667,3.04,0,0.450
2023-02-22 19:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,29.9,113,0,0.267,0.283,0,1.24,5.38,0.544,0.478,1.28,1.87,0.772,1.22,11.0,0.533,0,0.333,10.5,0.350,7.03,6.89,0.0667,2.14,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,26.8,103,0,0.506,0.444,0,1.43,5.75,0.994,0.461,1.48,2.67,1.53,1.41,10.4,0.978,0,0.400,11.4,0.233,9.31,7.86,0.0667,2.89,0,0.450
2023-02-22 19:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.4,69.1,0,0,0.283,0,1.25,5.56,0.556,0.944,1.29,2.11,0.772,1.20,11.5,0.550,0,0.333,10.8,0.350,7.29,6.84,0.0667,2.51,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.33,58.8,0,0,0.444,0,1.43,5.88,0.994,0.872,1.49,2.73,1.54,1.40,10.6,0.989,0,0.400,11.7,0.233,9.70,7.82,0.0667,3.01,0,0.400
2023-02-22 19:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.6,64.3,0,0.0111,0.311,0,1.25,5.68,0.550,0.550,1.28,1.96,0.767,1.23,11.5,0.550,0,0.333,10.9,0.383,7.45,6.86,0.0667,2.41,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.24,58.9,0,0.0111,0.461,0,1.43,5.87,0.994,0.517,1.49,2.67,1.53,1.43,10.4,0.989,0,0.400,11.7,0.256,10.4,7.83,0.0667,3.01,0,0.417
2023-02-22 19:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.7,67.0,0,0.00556,0.278,0,1.22,5.65,0.550,0.989,1.28,1.93,0.772,1.22,11.5,0.550,0,0.333,10.6,0.367,7.54,6.86,0.0667,2.26,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.59,59.0,0,0.00556,0.439,0,1.41,5.87,0.994,0.922,1.49,2.67,1.54,1.41,10.5,1,0,0.400,11.5,0.244,10.2,7.83,0.0667,2.92,0,0.422
2023-02-22 19:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,29.7,113,0,0.250,0.283,0,1.22,6.20,0.544,0.939,1.29,2,0.772,1.22,13.4,0.550,0,0.333,10.7,0.367,7.85,6.96,0.0667,2.27,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,27.2,105,0,0.300,0.444,0,1.41,6.16,0.994,0.894,1.49,2.81,1.54,1.41,12.0,1,0.00556,0.400,11.6,0.244,11.1,7.93,0.0667,3.03,0,0.433
2023-02-22 19:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.7,110,0,0.267,0.272,0,1.27,6.37,0.544,0.511,1.28,1.93,0.767,1.23,12.1,0.544,0,0.333,10.9,0.383,7.16,6.88,0.0778,2.53,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.0,104,0,0.339,0.439,0,1.44,6.23,0.989,0.522,1.48,2.62,1.53,1.42,11.2,0.994,0.00556,0.400,11.8,0.256,9.87,7.84,0.0778,3.06,0,0.439
2023-02-22 19:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.3,64.6,0,0,0.272,0,1.22,6.33,0.556,0.956,1.26,2.16,0.772,1.18,12.9,0.550,0,0.333,10.6,0.367,8.12,6.88,0.0833,2.67,0,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.37,58.8,0,0,0.439,0,1.39,6.24,1,0.922,1.45,2.58,1.54,1.37,11.9,0.994,0,0.400,11.6,0.244,10.9,7.84,0.0833,2.95,0,0.383
2023-02-22 19:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.4,63.0,0,0.0111,0.272,0,1.21,5.48,0.539,0.656,1.28,2.04,0.772,1.22,10.5,0.550,0,0.333,10.5,0.367,7.47,6.86,0.0833,2.41,0,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.40,57.6,0,0.0111,0.439,0,1.41,5.32,0.994,0.739,1.48,2.57,1.54,1.42,10.4,0.989,0,0.400,11.4,0.244,9.43,7.83,0.0833,2.91,0,0.433
2023-02-22 19:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,10.7,65.6,0,0.0111,0.278,0,1.24,4.96,0.544,0.689,1.29,2.03,0.766,1.22,11.4,0.544,0.00555,0.333,10.7,0.366,8.36,6.87,0.0833,2.19,0,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,9.57,58.3,0,0.0111,0.439,0,1.43,5.07,0.994,0.744,1.49,2.65,1.53,1.42,10.5,0.994,0,0.400,11.5,0.244,10.8,7.84,0.0833,2.81,0,0.455
2023-02-22 19:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,26.0,104,0,0,0.289,0,1.28,5.37,0.550,1,1.28,1.87,0.767,1.23,10.7,0.544,0.00556,0.333,11.0,0.350,7.13,6.96,0.0833,2.24,0,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,23.5,96.3,0,0,0.450,0,1.46,5.66,0.994,0.911,1.48,2.73,1.53,1.42,10.3,0.989,0,0.400,11.8,0.233,9.09,7.93,0.0833,3.01,0,0.417
2023-02-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.7,110,0,0.267,0.267,0,1.25,5.28,0.550,0.511,1.29,1.81,0.761,1.22,11.1,0.544,0,0.344,10.8,0.367,7.11,6.88,0.0833,2.30,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,26.8,103,0,0.333,0.433,0,1.43,5.58,0.989,0.478,1.49,2.61,1.52,1.41,10.1,0.989,0,0.411,11.6,0.244,9.56,7.84,0.0833,2.98,0,0.367
2023-02-22 20:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.3,64.5,0,0,0.278,0,1.20,6.54,0.544,0.939,1.29,2.07,0.772,1.20,12.4,0.544,0,0.350,10.7,0.383,7.09,6.89,0.0833,2.48,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.31,58.2,0,0,0.433,0,1.40,6.94,0.989,0.906,1.49,2.61,1.54,1.40,11.5,0.994,0,0.417,11.5,0.256,9.43,7.86,0.0833,2.95,0.00556,0.489
2023-02-22 20:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.8,63.9,0,0.0111,0.306,0,1.21,6.57,0.550,0.828,1.28,2.41,0.772,1.23,12.5,0.544,0,0.344,10.6,0.383,7.66,6.88,0.0833,2.37,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.67,59.2,0,0.0111,0.461,0,1.42,6.82,0.994,0.878,1.48,2.58,1.54,1.42,11.5,0.994,0,0.411,11.5,0.256,10.2,7.84,0.0889,2.90,0,0.444
2023-02-22 20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,10.5,64.4,0,0.0111,0.283,0,1.30,5.75,0.544,0.472,1.29,2.10,0.767,1.24,12.5,0.550,0,0.333,10.9,0.350,7.79,6.86,0.0833,2.37,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.33,57.7,0,0.0111,0.444,0,1.47,5.91,0.989,0.572,1.49,2.52,1.53,1.42,10.9,1,0,0.406,11.6,0.233,10.9,7.83,0.0833,2.85,0,0.361
2023-02-22 20:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0.00556,22.5,95.7,0,0,0.272,0,1.23,6.14,0.539,0.983,1.30,2.09,0.772,1.20,12.5,0.544,0,0.333,11.0,0.333,7.33,6.88,0.0833,2.51,0,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.622,20.4,88.4,0,0,0.433,0,1.42,6.49,0.989,0.944,1.50,2.69,1.54,1.40,11.5,0.994,0,0.400,11.8,0.222,9.77,7.85,0.0833,3.04,0,0.444
