"Time","Load[5m]","Load[1m]","Load[15m]"
2023-02-22 23:08:00,1.36,2.05,1.07
2023-02-22 23:10:00,1.16,0.960,1.03
2023-02-22 23:12:00,0.830,0.260,0.920
2023-02-22 23:14:00,0.650,0.350,0.840
2023-02-22 23:16:00,1.05,1.49,0.960
2023-02-22 23:18:00,0.900,0.750,0.920
2023-02-22 23:20:00,0.710,0.360,0.840
2023-02-22 23:22:00,0.540,0.220,0.760
2023-02-22 23:24:00,0.560,0.640,0.740
2023-02-22 23:26:00,0.490,0.450,0.690
2023-02-22 23:28:00,0.490,0.430,0.660
2023-02-22 23:30:00,0.950,1.53,0.810
2023-02-22 23:32:00,0.860,0.900,0.800
2023-02-22 23:34:00,0.710,0.480,0.750
2023-02-22 23:36:00,0.610,0.390,0.710
2023-02-22 23:38:00,0.500,0.300,0.650
2023-02-22 23:40:00,0.560,0.700,0.650
2023-02-22 23:42:00,0.610,0.730,0.660
2023-02-22 23:44:00,0.700,0.670,0.690
2023-02-22 23:46:00,0.630,0.420,0.670
2023-02-22 23:48:00,0.620,0.510,0.660
2023-02-22 23:50:00,0.510,0.330,0.620
2023-02-22 23:52:00,0.450,0.330,0.580
2023-02-22 23:54:00,0.470,0.520,0.570
2023-02-22 23:56:00,0.580,0.670,0.600
2023-02-22 23:58:00,0.520,0.440,0.570
2023-02-23 00:00:00,0.410,0.190,0.520
2023-02-23 00:02:00,0.500,0.630,0.540
2023-02-23 00:04:00,0.480,0.350,0.530
2023-02-23 00:06:00,0.540,0.730,0.540
2023-02-23 00:08:00,0.540,0.590,0.550
2023-02-23 00:10:00,0.710,1.12,0.600
2023-02-23 00:12:00,0.580,0.410,0.570
2023-02-23 00:14:00,0.540,0.490,0.550
2023-02-23 00:16:00,0.650,1.09,0.580
2023-02-23 00:18:00,0.970,1.50,0.710
2023-02-23 00:20:00,0.820,0.640,0.690
2023-02-23 00:22:00,0.740,0.580,0.670
2023-02-23 00:24:00,0.590,0.360,0.630
2023-02-23 00:26:00,0.650,1.02,0.640
2023-02-23 00:28:00,0.730,1,0.670
2023-02-23 00:30:00,0.600,0.460,0.620
2023-02-23 00:32:00,0.550,0.420,0.600
2023-02-23 00:34:00,0.460,0.270,0.560
2023-02-23 00:36:00,0.450,0.410,0.540
2023-02-23 00:38:00,0.490,0.590,0.550
2023-02-23 00:40:00,0.490,0.700,0.540
2023-02-23 00:42:00,0.990,1.68,0.720
2023-02-23 00:44:00,0.760,0.520,0.670
2023-02-23 00:46:00,0.730,0.630,0.660
2023-02-23 00:48:00,1.62,2.36,1.01
2023-02-23 00:50:00,1.31,0.890,0.970
2023-02-23 00:52:00,1.06,0.600,0.920
2023-02-23 00:54:00,0.910,0.560,0.880
2023-02-23 00:56:00,0.690,0.270,0.800
2023-02-23 00:58:00,0.600,0.400,0.750
2023-02-23 01:00:00,0.560,0.400,0.720
2023-02-23 01:02:00,0.560,0.570,0.700
2023-02-23 01:04:00,0.470,0.340,0.650
2023-02-23 01:06:00,0.460,0.430,0.620
2023-02-23 01:08:00,0.390,0.230,0.580
2023-02-23 01:10:00,0.450,0.550,0.570
2023-02-23 01:12:00,0.370,0.240,0.530
2023-02-23 01:14:00,0.820,1.51,0.670
2023-02-23 01:16:00,0.720,0.790,0.650
2023-02-23 01:18:00,0.560,0.290,0.600
2023-02-23 01:20:00,0.470,0.290,0.560
2023-02-23 01:22:00,0.430,0.270,0.530
2023-02-23 01:24:00,0.620,0.790,0.590
2023-02-23 01:26:00,1.46,1.59,0.940
2023-02-23 01:28:00,1.18,0.680,0.910
2023-02-23 01:30:00,0.950,0.450,0.860
2023-02-23 01:32:00,0.760,0.380,0.800
2023-02-23 01:34:00,0.590,0.240,0.730
2023-02-23 01:36:00,0.590,0.590,0.710
2023-02-23 01:38:00,0.500,0.360,0.660
2023-02-23 01:40:00,0.460,0.460,0.630
2023-02-23 01:42:00,0.450,0.390,0.600
2023-02-23 01:44:00,0.520,0.740,0.600
2023-02-23 01:46:00,1.51,3.22,0.950
2023-02-23 01:48:00,1.09,0.640,0.860
2023-02-23 01:50:00,1.41,2.99,0.980
2023-02-23 01:52:00,1.16,0.980,0.950
2023-02-23 01:54:00,1.06,0.930,0.930
2023-02-23 01:56:00,1.38,1.77,1.07
2023-02-23 01:58:00,1.09,0.630,1
2023-02-23 02:00:00,0.810,0.270,0.900
2023-02-23 02:02:00,1,0.960,0.970
2023-02-23 02:04:00,0.800,0.410,0.900
2023-02-23 02:06:00,0.710,0.520,0.860
2023-02-23 02:08:00,0.570,0.310,0.790
2023-02-23 02:10:00,0.590,0.710,0.770
2023-02-23 02:12:00,0.640,0.700,0.760
2023-02-23 02:14:00,0.610,0.580,0.730
2023-02-23 02:16:00,1.19,2.11,0.930
2023-02-23 02:18:00,0.910,0.500,0.860
2023-02-23 02:20:00,1,1.02,0.890
2023-02-23 02:22:00,1.07,1.26,0.930
2023-02-23 02:24:00,1.09,1.12,0.950
2023-02-23 02:26:00,1.67,2.32,1.18
2023-02-23 02:28:00,1.26,0.770,1.08
2023-02-23 02:30:00,0.920,0.290,0.980
2023-02-23 02:32:00,1.53,3.11,1.18
2023-02-23 02:34:00,1.67,2.13,1.26
2023-02-23 02:36:00,1.28,0.730,1.17
2023-02-23 02:38:00,0.970,0.390,1.07
2023-02-23 02:40:00,0.780,0.410,0.980
2023-02-23 02:42:00,0.580,0.250,0.880
2023-02-23 02:44:00,0.510,0.420,0.810
2023-02-23 02:46:00,0.470,0.440,0.760
2023-02-23 02:48:00,0.700,1.39,0.800
2023-02-23 02:50:00,1.12,2.82,0.920
2023-02-23 02:52:00,1,1.08,0.900
2023-02-23 02:54:00,0.850,0.610,0.860
2023-02-23 02:56:00,0.660,0.270,0.790
2023-02-23 02:58:00,0.620,0.490,0.750
2023-02-23 03:00:00,0.530,0.330,0.700
2023-02-23 03:02:00,0.490,0.390,0.670
2023-02-23 03:04:00,0.530,0.420,0.660
2023-02-23 03:06:00,0.620,0.960,0.670
2023-02-23 03:08:00,0.490,0.340,0.620
2023-02-23 03:10:00,0.930,1.11,0.780
2023-02-23 03:12:00,0.800,0.550,0.750
2023-02-23 03:14:00,0.680,0.500,0.710
2023-02-23 03:16:00,0.550,0.300,0.660
2023-02-23 03:18:00,0.530,0.560,0.630
2023-02-23 03:20:00,0.450,0.320,0.590
2023-02-23 03:22:00,0.420,0.390,0.560
2023-02-23 03:24:00,0.550,0.590,0.600
2023-02-23 03:26:00,0.930,1.06,0.740
2023-02-23 03:28:00,0.860,0.800,0.730
2023-02-23 03:30:00,0.740,0.590,0.710
2023-02-23 03:32:00,0.660,0.500,0.680
2023-02-23 03:34:00,0.570,0.460,0.640
2023-02-23 03:36:00,1.18,2.79,0.840
2023-02-23 03:38:00,1.05,1.27,0.830
2023-02-23 03:40:00,0.940,0.900,0.820
2023-02-23 03:42:00,0.760,0.480,0.760
2023-02-23 03:44:00,0.610,0.410,0.700
2023-02-23 03:46:00,0.890,1.26,0.800
2023-02-23 03:48:00,0.780,0.730,0.770
2023-02-23 03:50:00,0.670,0.490,0.730
2023-02-23 03:52:00,0.540,0.270,0.670
2023-02-23 03:54:00,1.02,1.55,0.830
2023-02-23 03:56:00,0.840,0.650,0.790
2023-02-23 03:58:00,1.17,1.09,0.940
2023-02-23 04:00:00,1.20,0.920,0.980
2023-02-23 04:02:00,0.930,0.490,0.910
2023-02-23 04:04:00,0.860,0.590,0.880
2023-02-23 04:06:00,0.920,1.16,0.900
2023-02-23 04:08:00,1.53,2.25,1.13
2023-02-23 04:10:00,1.37,1.19,1.11
2023-02-23 04:12:00,1.57,1.79,1.21
2023-02-23 04:14:00,1.16,0.520,1.10
2023-02-23 04:16:00,1.04,0.980,1.06
2023-02-23 04:18:00,1.27,0.960,1.16
2023-02-23 04:20:00,1.03,0.580,1.08
2023-02-23 04:22:00,1.28,1.36,1.17
2023-02-23 04:24:00,1.20,1.25,1.15
2023-02-23 04:26:00,0.990,0.840,1.07
2023-02-23 04:28:00,0.780,0.390,0.980
2023-02-23 04:30:00,0.660,0.460,0.910
2023-02-23 04:32:00,0.850,1.59,0.940
2023-02-23 04:34:00,0.710,0.570,0.880
2023-02-23 04:36:00,0.600,0.510,0.810
2023-02-23 04:38:00,0.550,0.420,0.770
2023-02-23 04:40:00,0.490,0.380,0.720
2023-02-23 04:42:00,0.500,0.520,0.690
2023-02-23 04:44:00,0.390,0.220,0.630
2023-02-23 04:46:00,0.930,2.10,0.790
2023-02-23 04:48:00,0.750,0.530,0.740
2023-02-23 04:50:00,0.700,0.600,0.720
2023-02-23 04:52:00,0.670,0.480,0.710
2023-02-23 04:54:00,0.780,1.01,0.750
2023-02-23 04:56:00,1.26,1.65,0.940
2023-02-23 04:58:00,1.19,0.950,0.960
2023-02-23 05:00:00,0.910,0.420,0.880
2023-02-23 05:02:00,0.730,0.440,0.820
2023-02-23 05:04:00,0.560,0.250,0.740
2023-02-23 05:06:00,0.590,0.560,0.730
2023-02-23 05:08:00,0.590,0.570,0.710
2023-02-23 05:10:00,0.580,0.580,0.700
2023-02-23 05:12:00,0.560,0.460,0.680
2023-02-23 05:14:00,0.440,0.170,0.620
2023-02-23 05:16:00,0.490,0.460,0.620
2023-02-23 05:18:00,0.380,0.190,0.560
2023-02-23 05:20:00,0.460,0.540,0.560
2023-02-23 05:22:00,0.630,0.840,0.620
2023-02-23 05:24:00,1.09,1.08,0.810
2023-02-23 05:26:00,0.880,0.510,0.770
2023-02-23 05:28:00,0.850,0.620,0.770
2023-02-23 05:30:00,1.16,1.64,0.900
2023-02-23 05:32:00,1.02,0.770,0.880
