"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)"
2023-02-23 11:22:00,0,69,14001,33556,0,0,32.9,0,450,1636,66.4,2652,469,1850,143,452,36746,66.4,0,32.3,7019,133,16108,2554,4.50,1862,0,240,69,0,18028,44123,0,0,22.4,0,254,15285,41,2651,262,152,95.9,252,16339,41,0.389,26.2,1060,31.6,9431,1265,4.37,173,0,109
2023-02-23 11:24:00,0,69,13806,33371,0,0.600,30.7,0,448,1496,66.4,1074,468,1688,143,455,36690,66.1,0,32.7,6589,127,15874,2553,4.97,1706,0,241,69,0,16514,41418,0,0.600,19.7,0,253,15262,41,1078,261,162,96.3,255,16016,40.6,0,26.2,1028,30.3,10817,1266,4.83,180,0,109
2023-02-23 11:26:00,0,69,15389,35115,0,0.600,32.9,0,447,1585,66.4,2659,467,1856,143,454,36669,66.1,0,32.3,7030,127,16928,2552,4.73,1887,0,245,69,0,18082,45050,0,0.600,21.9,0,252,15202,41,2660,261,173,95.9,253,17021,40.6,0,26.2,1023,30.3,10841,1268,4.60,196,0,121
2023-02-23 11:28:00,0,69.4,15591,53513,0,0,32.9,0,434,1670,67.2,2659,455,1851,143,441,36763,65.7,0,32.3,7072,127,16241,2553,4.27,1877,0,248,69.4,0,34856,64985,0,0.389,22.0,0,250,15274,41.4,2655,254,172,96.3,246,16507,40.6,0,26.2,1050,30.3,9386,1268,4.13,204,0,117
2023-02-23 11:30:00,0,70.1,14596,58676,0,42.7,30.7,0,433,1556,66.4,1079,456,1704,143,441,36765,66.4,0,32.3,6625,127,17586,2582,4.27,1722,0,237,70.1,0,39140,69766,0,30.6,20.4,0,242,15294,41.4,1073,255,171,96.3,247,17820,41.8,0,26.2,1012,30.3,9301,1278,4.13,189,0,110
2023-02-23 11:32:00,0,69.7,13798,33399,0,0,32.1,0,448,1691,66.4,2652,467,1858,143,456,36768,66.5,0,32.3,6984,121,17986,2555,4.50,1872,0,241,69.7,0,18022,44628,0,0,21.6,0.389,251,15305,41,2651,261,158,95.9,256,18257,41,0,26.2,1038,29.0,9249,1266,4.37,179,0.389,109
2023-02-23 11:34:00,0,69.4,13632,33142,0,0.600,30.7,0,451,1511,66.1,1075,466,1701,143,453,36749,66.5,0,32.3,6632,116,18290,2555,4.97,1708,0,238,69.4,0,16505,41608,0,0.600,19.7,0,256,15291,40.6,1082,260,157,96.3,253,18456,41,0,26.2,1037,27.7,10644,1266,4.83,191,0,106
2023-02-23 11:36:00,0,68.6,15454,35157,0,0.600,32.2,0,448,1610,66.1,2656,466,1874,143,454,36723,66.1,0,32.3,6993,122,17903,2553,4.73,1882,0,243,68.6,0,18091,44422,0,0.600,20.5,0,253,15260,41,2661,260,171,95.9,254,18010,41,0,26.2,1024,29.4,10906,1264,4.60,201,0,117
2023-02-23 11:38:00,0,69.8,15196,48262,0,0,33.5,0,446,1663,65.7,2654,466,1853,143,454,36766,66.8,0,32.3,6982,122,21000,2552,4.27,1877,0,243,69.8,0,30400,59147,0,0,23.5,0,251,15281,40.7,2657,260,145,96.3,254,21265,41.4,0,26.2,1059,29.4,9420,1262,4.14,179,0,112
2023-02-23 11:40:00,0,70.5,14109,58256,0,37.6,30.7,0,446,1473,66.1,1072,467,1687,142,452,36693,66.1,0,32.3,6597,116,17628,2577,4.27,1715,0,236,70.5,0,39179,69131,0,30.6,19.7,0,251,15228,40.6,1071,261,175,94.9,252,17829,40.6,0,26.2,1033,27.7,8812,1280,4.52,174,0,105
2023-02-23 11:42:00,0,69.7,13501,33105,0,0,30.7,0,449,1636,66.4,2656,467,1849,142,453,36802,65.7,0,32.6,7068,127,25863,2555,4.50,1896,0,242,69.7,0,18019,44622,0,0,20.1,0,255,15241,41.4,2657,261,189,94.5,253,26094,40.3,0,26.4,1021,30.3,9024,1268,4.76,194,0,115
2023-02-23 11:44:00,0,69.4,14141,33778,0,0.600,34.9,0.389,445,1558,66.4,1079,469,1695,143,453,36775,66.5,0,32.8,6665,127,16678,2553,4.97,1715,0,244,69.4,0,16490,41886,0,0.600,25.6,0,249,15307,41.4,1078,262,158,96.3,253,16899,41.5,0,26.7,1025,30.3,11165,1265,4.83,180,0,113
2023-02-23 11:46:00,0,69.0,14819,34437,0,0.600,32.1,0.389,447,1622,66.0,2131,469,1801,143,454,36794,66.8,0,32.8,6877,122,21043,2549,4.96,1829,0,244,69.0,0,17550,43583,0,0.600,21.6,0,251,15298,41.0,2131,261,145,95.9,259,21204,41.4,0,26.7,1020,29.0,10835,1261,4.83,173,0,119
2023-02-23 11:48:00,0,69,14209,42994,0,0.389,30.7,0,445,1625,66.1,2655,468,1863,143,455,36682,65.7,0,32.3,7047,138,16514,2558,4.97,1884,0,236,69,0,26464,54605,0,0,19.7,0,255,15244,41,2658,261,165,96.3,261,16725,40.3,0,26.2,1072,32.9,8796,1271,4.83,184,0,109
2023-02-23 11:50:00,0,69.7,14560,58781,0,37.6,30.7,0,446,1453,66.4,1073,468,1703,143,454,36656,65.7,0,32.3,6591,127,16319,2555,4.97,1758,0,247,69.7,0,39218,69160,0,30.6,19.7,0,251,15217,41,1077,261,171,96.3,253,16477,40.3,0,26.2,1043,30.3,9236,1271,4.83,196,0,115
2023-02-23 11:52:00,0,69,13854,33440,0,0,32.9,0,434,1653,66.4,2654,455,1855,143,441,36739,66.4,0,32.3,7004,122,17042,2553,4.97,1878,0,244,69,0,18053,44245,0,0,22.4,0,244,15274,41.4,2656,254,159,95.9,246,17256,41,0,26.2,1034,29.0,9288,1264,4.83,199,0,120
2023-02-23 11:54:00,0,69,13761,33338,0,0.600,32.9,0,448,1529,66.4,1598,468,1737,143,454,36685,66.4,0,32.3,6742,127,16666,2554,4.97,1758,0,240,69,0,16998,42370,0,0.600,27.8,0,253,15249,41,1599,261,157,96.3,253,16834,41,0,26.2,1047,30.3,10242,1265,4.83,186,0,108
2023-02-23 11:56:00,0.389,68.6,14168,33761,0,0.600,30.7,0,449,1572,66.8,2124,468,1794,143,453,36716,66.1,0,32.3,6863,127,17968,2554,4.97,1820,0,242,68.6,0.389,17544,43543,0,0.600,20.1,0,255,15248,41.8,2128,261,189,96.3,254,18115,41,0,26.2,1021,30.3,10137,1265,4.83,186,0,116
2023-02-23 11:58:00,0,69,13412,37917,0,0,30.7,0,446,1653,66.1,2656,467,1888,143,453,36733,66.1,0,32.3,7115,133,17170,2584,4.50,1906,0,243,69,0,22505,49997,0,0,19.7,0,256,15250,40.6,2664,261,188,96.3,258,17424,41.4,0,26.2,1043,31.6,8431,1281,4.37,205,0,116
2023-02-23 12:00:00,0,69,14550,58864,0,38.3,32.9,0,443,1502,66.4,1074,468,1695,143,455,36734,66.4,0,32.3,6586,122,17294,2554,4.27,1716,0,242,69,0,39308,69222,0,30.6,28.2,0,252,15293,41,1079,266,153,96.3,255,17476,41.4,0,26.2,1014,29.0,9250,1265,4.13,196,0,113
2023-02-23 12:02:00,0,69,13967,33563,0,0,33.7,0,450,1634,66.4,2654,469,1887,143,452,36751,66.1,0,32.3,7029,127,17904,2553,4.27,1921,0.389,238,69,0,18044,44269,0,0,28.8,0,255,15279,41.4,2653,262,168,95.9,252,18100,41,0,26.2,1020,35.2,9405,1264,4.13,197,0,112
2023-02-23 12:04:00,0,68.3,14315,33974,0,0.600,30.7,0,449,1636,66.1,2129,470,1817,143,453,36800,66.5,0,32.3,6832,132,20918,2553,4.27,1825,0.389,239,68.3,0,17537,43333,0,0.600,20.1,0,253,15301,41.0,2128,262,163,96.3,253,21179,41.4,0,26.2,1055,37.0,10279,1264,4.14,185,0,115
2023-02-23 12:06:00,0,68.6,14153,33704,0,0.600,32.9,0,448,1591,66.4,1602,469,1743,143,455,36754,66.4,0,32.3,6728,127,17626,2553,4.27,1777,0,242,68.6,0,17020,42385,0,0.600,22.5,0,253,15288,41,1602,262,151,96.3,255,17849,41,0,26.2,1021,30.3,10639,1265,4.13,188,0,110
2023-02-23 12:08:00,0,68.6,13778,33780,0,0,33.5,0,446,1670,66.4,2655,467,1881,143,452,36780,66.4,0,32.3,7029,122,25787,2584,4.27,1900,0,243,68.6,0,18406,44785,0,0,23.3,0,252,15277,41,2657,261,156,95.9,252,26046,41,0,26.2,1024,29.0,9212,1282,4.13,183,0,120
2023-02-23 12:10:00,0,68.3,14425,58694,0,37.6,32.1,0,445,1503,65.7,1079,466,1701,142,453,36684,66.1,0,32.3,6620,122,16653,2553,4.27,1711,0,239,68.3,0,39236,69273,0,30.6,21.4,0,250,15258,40.3,1077,260,164,94.9,254,16880,40.6,0,26.2,1059,29.0,9087,1266,4.13,179,0,109
2023-02-23 12:12:00,0,70.1,14507,34150,0,0,31.5,0,446,1665,66.4,2659,468,1856,142,452,36792,66.1,0,32.3,7040,122,26142,2552,4.66,1882,0,239,70.1,0,18051,44780,0,0,20.6,0,251,15278,41,2658,261,160,94.5,252,26365,40.6,0,26.2,1039,29.0,10001,1264,4.13,180,0,108
2023-02-23 12:14:00,0,69,15367,35132,0,0.600,34.1,0,448,1621,66.1,2542,469,1801,143,455,36730,66.1,0,32.3,6876,111,17046,2554,4.27,1826,0,239,69,0,17948,44276,0,0.600,23.3,0,253,15278,40.6,2563,261,177,96.3,255,17268,40.6,0,26.2,1034,26.3,10879,1265,4.13,212,0,113
2023-02-23 12:16:00,0,68.6,13462,32987,0,0.600,30.7,0,448,1497,65.7,1079,467,1717,143,452,36740,66.8,0,32.3,6679,122,20535,2585,4.27,1736,0,241,68.6,0,16508,41997,0,0.600,19.7,0,253,15253,41,1073,261,161,96.3,252,20680,41,0,26.2,1022,29.0,10498,1286,4.13,187,0,111
2023-02-23 12:18:00,0,68.6,13553,33141,0,0,31.5,0,446,1635,66.1,2658,469,1877,143,455,36719,66.8,0.389,32.3,7017,133,17205,2553,4.27,1874,0,235,68.6,0,18005,44599,0,0,20.9,0,251,15249,41,2658,262,170,95.9,255,17440,41.4,0,26.2,1050,31.6,8985,1269,4.13,197,0,103
2023-02-23 12:20:00,0,69,14043,58301,0,37.6,32.3,0,448,1547,66.4,1082,470,1688,143,455,36786,66.4,0,32.3,6602,122,16866,2551,4.27,1708,0,241,69,0,39281,69867,0,30.6,21.9,0,257,15288,41,1081,262,151,96.3,255,17130,41,0.389,26.2,1053,29.0,8769,1262,4.13,183,0,113
2023-02-23 12:22:00,0,69,13614,33246,0,0,31.5,0,449,1692,66.4,2657,466,1857,143,453,36783,65.7,0,32.3,7014,121,17961,2553,4.27,1879,0,248,69,0,18044,45126,0,0,20.5,0,260,15306,41,2652,260,164,96.3,253,18212,40.3,0,26.2,1062,29.0,9064,1264,4.13,196,0,115
2023-02-23 12:24:00,0,68.6,15055,34789,0,0.600,30.7,0,445,1630,66.1,2651,470,1854,143,455,36728,66.4,0,32.6,6946,138,17364,2555,4.73,1880,0,240,68.6,0,18053,44639,0,0.600,19.7,0,249,15260,41,2650,262,167,95.9,256,17557,41,0,26.4,1029,32.9,10509,1267,4.60,199,0,115
2023-02-23 12:26:00,0,69,13653,33204,0,0.600,33.5,0,447,1516,66.1,1071,467,1705,143,455,36718,66.4,0,32.6,6680,138,17680,2583,4.97,1724,0,241,69,0,16499,41870,0,0.989,23.4,0,251,15263,41.4,1071,261,159,96.3,255,17830,41,0,26.4,1036,32.9,10690,1280,4.83,182,0,115
2023-02-23 12:28:00,0,69,13927,33539,0,0,30.7,0,450,1680,66.1,2653,467,1863,143,454,36757,66.4,0,32.7,7062,133,18001,2552,4.50,1885,0,240,69,0,18007,44398,0,0.389,19.7,0,255,15299,41.4,2655,261,160,95.9,254,18286,41.4,0,26.2,1089,31.6,9371,1264,4.37,180,0,109
2023-02-23 12:30:00,0,69,15121,59368,0,37.6,32.9,0,449,1480,66.4,1074,470,1678,143,452,36687,66.4,0,32.7,6571,127,17128,2553,4.27,1704,0,243,69,0,39227,69175,0,30.6,22.4,0,255,15244,41.4,1079,262,168,96.3,252,17307,41.8,0,26.2,1016,30.3,9828,1265,4.13,204,0,110
2023-02-23 12:32:00,0,69.4,13837,33377,0,0,32.9,0,443,1607,66.8,2646,469,1846,143,455,36722,66.4,0,32.3,6959,122,17971,2556,4.50,1863,0,245,69.4,0,18035,44179,0,0,22.4,0,248,15217,41.4,2654,262,173,96.3,255,18167,41.4,0,26.2,1004,29.0,9294,1267,4.37,195,0.389,118
2023-02-23 12:34:00,0,69.0,14802,34411,0,0.600,30.7,0,445,1674,66.1,2647,468,1840,143,453,36773,66.8,0,32.1,6911,116,21318,2552,4.97,1869,0,240,69.0,0,18044,44076,0,0.600,20.1,0,249,15298,41,2650,261,151,95.9,253,21552,41.4,0,26.0,1023,27.7,10260,1263,4.83,184,0.389,109
2023-02-23 12:36:00,0,69,13311,32806,0,0.600,32.9,0,449,1511,66.1,1072,469,1677,143,455,36740,66.4,0,32.3,6630,127,17671,2551,4.97,1707,0,246,69,0,16493,41533,0,0.600,27.5,0.389,255,15280,41,1077,261,154,96.3,260,17846,41,0,26.2,1037,30.3,10338,1262,4.83,176,0,116
2023-02-23 12:38:00,0,69,13432,33055,0,0,33.6,0,449,1678,66.1,2655,468,1860,143,455,36821,66.4,0,32.3,6986,122,25106,2556,4.50,1885,0,240,69,0,18008,44225,0,0,27.5,0,253,15304,41,2663,261,176,95.9,260,25381,41.4,0,26.2,1066,29.0,8947,1273,4.37,188,0,113
2023-02-23 12:40:00,0,69.4,15072,59284,0,37.6,32.2,0,433,1589,66.8,1599,454,1750,142,439,36765,66.4,0,32.3,6653,138,17467,2553,4.27,1771,0,242,69.4,0,39735,69967,0,30.6,20.6,0,242,15308,41.4,1601,253,164,94.9,245,17702,41.4,0,26.2,1020,33.3,9282,1269,4.13,180,0,111
2023-02-23 12:42:00,0,69,13917,33485,0,0,30.7,0,445,1562,66.1,2122,469,1792,142,453,36768,66.1,0,32.3,6888,133,26646,2553,4.27,1821,0,248,69,0,17526,43572,0,0,19.7,0,254,15231,41,2126,262,154,94.9,254,26798,40.6,0,26.2,1016,31.6,9973,1264,4.13,189,0,120
2023-02-23 12:44:00,0,69,15376,35131,0,0.756,32.9,0.389,448,1550,66.4,2650,468,1874,143,455,36617,66.1,0,32.1,7045,122,17528,2582,4.27,1902,0,239,69,0,18065,44464,0,0.367,22.5,0,252,15172,41,2653,261,160,95.9,255,17585,41,0,26.0,1043,29.0,10839,1277,4.52,190,0,113
2023-02-23 12:46:00,0,69.0,13597,33146,0,0.600,32.9,0,449,1445,66.0,1073,467,1695,143,454,36693,66.0,0,32.3,6618,127,21089,2551,4.26,1714,0,243,69.0,0,16501,41701,0,0.600,27.5,0,254,15214,40.6,1078,260,160,96.3,261,21185,41.0,0,26.2,1014,30.3,10649,1263,4.13,185,0,114
2023-02-23 12:48:00,0,69,13732,33349,0,0,30.7,0,446,1665,66.1,2648,467,1876,143,452,36719,66.4,0,32.6,7020,127,16652,2553,4.27,1895,0,242,69,0,18011,44318,0,0,19.7,0,257,15280,41,2652,266,151,96.3,252,16921,41,0,26.4,1062,30.3,9147,1264,4.13,184,0,116
2023-02-23 12:50:00,0,69,15467,59755,0,38.3,32.1,0,446,1553,66.8,1608,466,1780,143,454,36725,66.4,0,32.8,6751,127,16410,2553,4.27,1868,0,240,69,0,39694,70120,0,30.6,22.1,0,251,15258,41.4,1604,265,153,95.9,253,16630,41,0,26.7,1041,30.3,9646,1264,4.13,225,0,115
2023-02-23 12:52:00,0,69.4,13095,33165,0,38.3,32.9,0,451,1591,66.8,1608,466,1742,143,455,36744,66.4,0,32.6,6772,127,16899,2554,4.27,1766,0,235,69.4,0,17502,43039,0,30.6,22.6,0,256,15289,41.4,1602,260,173,96.3,255,17144,41.4,0,26.4,1042,35.5,9426,1266,4.13,206,0,105
2023-02-23 12:54:00,0.389,69,14851,34575,0,0,32.9,0,446,1551,66.8,2659,468,1875,143,455,36640,66.4,0,32.3,7025,121,16365,2583,4.27,1906,0,239,69,0.389,18054,44364,0,0,22.5,0,251,15178,41.4,2654,261,181,95.9,255,16469,41.4,0,26.2,1070,34.2,10290,1280,4.13,212,0,107
2023-02-23 12:56:00,0.389,69,13300,32795,0,0.600,32.1,0,446,1421,66.8,1081,467,1701,143,452,36629,66.8,0,32.3,6637,122,17606,2552,4.27,1718,0,245,69,0.389,16502,41603,0,0.600,21.6,0,249,15190,41.4,1073,261,156,96.7,252,17672,41.4,0,26.2,1044,29.0,10312,1264,4.13,189,0,118
2023-02-23 12:58:00,0,68.6,13442,32988,0,0,32.1,0,446,1598,66.1,2661,467,1847,143,453,36675,66.4,0,32.3,7043,122,17927,2552,4.27,1870,0,240,68.6,0,18008,44373,0,0,21.5,0,251,15231,41,2662,261,165,96.7,253,18128,41,0,26.2,1039,29.0,8882,1264,4.13,193,0,107
2023-02-23 13:00:00,0,68.6,15671,60012,0,37.6,31.5,0,449,1590,66.1,2126,469,1804,143,454,36715,65.7,0,32.3,6799,133,20785,2555,4.27,1823,0,238,68.6,0,40316,71261,0,30.6,20.6,0,255,15264,41.4,2126,262,169,95.9,253,20982,40.6,0,26.2,1036,31.6,9329,1267,4.13,199,0,104
2023-02-23 13:02:00,0,69,12932,37405,0,37.6,30.7,0,446,1521,66.4,1071,467,1687,143,455,36744,66.4,0,32.3,6624,127,17808,2554,4.27,1709,0,244,69,0,21101,47628,0,30.6,20.5,0,251,15269,41.4,1071,261,159,96.3,255,18036,41.4,0,26.2,1045,30.3,9400,1265,4.13,187,0,119
2023-02-23 13:04:00,0,69.0,15038,34708,0,0,33.5,0,433,1684,66.5,2658,455,1851,143,440,36848,66.1,0,32.8,6922,122,25204,2554,4.74,1882,0,249,69.0,0,18065,44155,0,0,23.7,0,242,15311,41.0,2655,254,163,96.0,245,25442,41.0,0,26.7,1039,29.0,10541,1264,4.60,195,0,119
2023-02-23 13:06:00,0,69,13541,33071,0,0.600,30.7,0,448,1532,66.4,1082,468,1687,143,453,36734,66.1,0,33.0,6613,127,17093,2551,4.97,1709,0,240,69,0,16496,41574,0,0.600,19.7,0,253,15284,41.4,1076,261,161,96.3,253,17293,40.6,0,26.9,1029,30.3,10557,1262,4.83,194,0,113
2023-02-23 13:08:00,0,69,13592,33201,0,0,32.1,0,446,1574,66.4,2655,466,1850,143,455,36707,65.7,0,32.8,7016,132,21161,2556,4.97,1869,0,236,69,0,18018,44161,0,0,21.6,0,257,15209,41,2657,260,190,96.3,255,21324,40.6,0,26.7,1034,31.6,9074,1273,4.83,215,0,104
2023-02-23 13:10:00,0,69,15807,60371,0,38.3,31.5,0,445,1597,66.7,2649,468,1839,143,455,36694,66.1,0,32.3,6969,127,16787,2557,4.97,1866,0.389,243,69,0,40965,72066,0,30.6,20.9,0,249,15229,41.7,2656,261,165,95.9,255,16955,40.6,0,26.2,1033,30.3,8936,1274,4.83,200,0,114
2023-02-23 13:12:00,0,69.0,13502,42414,0,38.3,32.5,0,446,1412,66.7,1070,468,1698,142,452,36715,66.7,0,32.3,6750,121,20215,2579,5.35,1717,0.389,243,69.0,0,25185,52385,0,30.6,21.6,0,251,15171,41.3,1071,260,172,95.2,251,20284,41.3,0,26.2,1026,29.0,9619,1276,4.83,196,0,117
2023-02-23 13:14:00,0,69.4,15683,35390,0,0,31.9,0,448,1607,66.1,2653,469,1861,143,453,36709,66.4,0,32.3,6993,116,17136,2552,5.36,1880,0,239,69.4,0,18072,44144,0,0,20.6,0,253,15239,41,2654,262,160,95.9,253,17280,41,0,26.2,1027,27.7,11119,1262,4.83,188,0,113
2023-02-23 13:16:00,0,69.4,13489,32976,0,0.600,32.1,0,445,1539,66.1,1072,468,1691,143,452,36789,65.7,0,32.3,6625,127,16731,2553,4.97,1698,0,239,69.4,0,16505,41393,0,0.600,21.6,0,249,15297,41.4,1073,261,171,95.9,252,16932,40.3,0,26.2,1020,30.3,10521,1264,4.83,182,0,108
2023-02-23 13:18:00,0,69.4,13659,33200,0,0,32.9,0,446,1670,66.8,2649,468,1864,143,455,36752,66.4,0,32.3,7019,144,17768,2556,4.73,1883,0,240,69.4,0,18009,44211,0,0,22.4,0,251,15292,41.4,2651,261,156,96.3,255,18022,41,0.389,26.2,1027,34.2,9094,1270,4.60,209,0,112
2023-02-23 13:20:00,0,69,15622,59965,0,37.6,32.9,0,448,1600,66.1,2655,468,1861,143,453,36683,66.1,0.389,32.3,6965,127,18052,2553,4.27,1890,0,240,69,0,40815,71926,0,30.6,22.8,0,253,15223,41,2663,262,148,95.9,253,18214,40.6,0.389,26.2,1035,30.3,8745,1266,4.13,198,0,105
2023-02-23 13:22:00,0,70.1,13307,46553,0,37.6,31.5,0,445,1460,66.1,1073,468,1702,143,453,37532,66.1,0.389,32.3,6672,133,17132,2580,4.27,1726,0,247,70.1,0,29150,56990,0,30.6,21.0,0,249,16062,40.6,1078,261,172,96.3,253,17305,41,0,26.2,1038,31.6,8979,1276,4.13,185,0,113
2023-02-23 13:24:00,0,70.5,14906,34558,0,0,31.5,0,447,1683,66.1,2650,466,1863,143,453,36771,65.3,0,32.3,6957,138,17953,2554,4.27,1888,0,243,70.5,0,18066,44206,0,0,21.0,0,251,15304,41,2651,260,172,96.3,253,18190,39.9,0,26.2,1020,32.9,10351,1267,4.13,187,0,117
2023-02-23 13:26:00,0,69,13760,33312,0,0.600,33.5,0,445,1552,66.4,1602,469,1740,143,453,36763,65.7,0,32.3,6741,127,21642,2554,4.27,1765,0,238,69,0,17016,42490,0,0.600,24.1,0,249,15281,41.4,1608,261,156,95.9,253,21811,40.3,0,26.2,1019,30.3,10281,1272,4.13,190,0,108
2023-02-23 13:28:00,0,68.6,13493,33097,0,0,33.5,0,437,1487,65.3,2126,455,1794,143,443,36662,66.1,0,32.7,6888,116,17797,2553,4.27,1813,0,243,68.6,0,17487,43311,0,0.389,23.7,0,254,15176,40.6,2135,255,171,96.3,255,17926,41,0,26.2,1046,27.7,9479,1268,4.13,206,0,117
2023-02-23 13:30:00,0,68.3,16531,61046,0,37.6,30.7,0,448,1545,66.1,2654,470,1856,143,453,36723,66.5,0,32.3,6915,122,25354,2553,4.27,1874,0,241,68.3,0,40853,71960,0,30.6,20.1,0.389,259,15174,40.7,2653,262,180,96.0,258,25457,41.4,0,26.2,1066,29.0,9738,1262,4.14,201,0,117
2023-02-23 13:32:00,0,69.4,14053,51727,0,37.6,31.5,0,446,1483,66.4,1081,472,1684,143,454,36849,66.8,0,32.3,6600,127,17463,2555,4.27,1712,0,241,69.4,0,33344,62040,0,30.6,25.6,0,250,15256,41.4,1075,263,160,96.3,254,17633,41.4,0,26.2,1015,30.3,9376,1267,4.13,179,0.389,116
2023-02-23 13:34:00,0,69,14825,34562,0,0,32.3,0,446,1622,66.5,2655,467,1858,143,455,36786,66.1,0,32.3,6944,127,26647,2553,4.27,1891,0,244,69,0,18051,44290,0,0,26.8,0,250,15245,41.4,2651,261,161,96.3,261,26831,40.6,0,26.2,1041,30.3,10367,1264,4.13,197,0,116
2023-02-23 13:36:00,0,69,13879,33467,0,0.600,32.3,0,446,1529,66.1,1604,468,1746,143,453,36714,66.4,0,32.3,6769,133,17336,2551,4.27,1768,0,242,69,0,17035,42611,0,0.600,26.8,0,256,15236,41,1603,261,154,95.9,258,17487,41.4,0,26.2,1042,31.6,10382,1262,4.13,177,0,107
2023-02-23 13:38:00,0,68.6,13190,32709,0,0.389,32.1,0.389,450,1640,66.4,2132,467,1800,143,454,36775,66.7,0,32.1,6857,139,20751,2552,4.26,1812,0,245,68.6,0,17497,43352,0,0,21.5,0,254,15295,41.3,2130,266,163,96.3,254,21031,41.7,0,26.0,1027,32.9,9185,1263,4.13,170,0,121
2023-02-23 13:40:00,0,69,16147,60481,0,38.0,32.1,0.389,445,1678,66.1,2654,468,1877,143,455,36735,66.1,0,31.6,6957,121,16683,2584,4.27,1900,0,249,69,0,40740,71819,0,30.6,21.5,0,249,15300,41.4,2649,262,163,95.9,255,16924,41,0,25.5,1022,34.3,9262,1282,4.13,198,0,124
2023-02-23 13:42:00,0,69.4,15055,57053,0,37.6,31.5,0,447,1479,66.4,1074,470,1682,142,455,36709,65.7,0,31.6,6664,122,16572,2555,4.27,1709,0,232,69.4,0,37158,66707,0,30.6,20.5,0,251,15236,41.4,1074,262,157,94.5,255,16756,40.3,0,25.5,1015,34.3,9960,1268,4.52,194,0,99.9
2023-02-23 13:44:00,0,69,15528,35224,0,0,32.1,0,448,1621,66.1,2652,467,1852,143,453,36728,66.4,0,32.1,7044,127,16896,2551,4.27,1860,0,238,69,0,18066,44231,0,0,21.6,0,253,15249,41,2656,261,160,96.3,253,17055,41,0,26.0,1048,30.3,10984,1262,4.52,174,0,112
2023-02-23 13:46:00,0,69.4,14413,34018,0,0.600,31.5,0,446,1591,66.1,2131,467,1796,143,453,36702,66.4,0,32.3,6869,127,16548,2555,4.27,1806,0,241,69.4,0,17561,43415,0,0.600,20.6,0,251,15251,41.4,2129,260,167,95.9,253,16693,41,0,26.2,1046,30.3,10372,1267,4.13,171,0,109
2023-02-23 13:48:00,0,69.7,12231,31641,0,0,30.7,0,447,1483,66.1,1080,466,1679,143,455,36714,66.4,0,32.3,6623,122,17470,2555,4.27,1713,0,246,69.7,0,16453,41341,0,0,19.7,0,252,15245,41.4,1079,260,153,96.3,256,17694,41,0,26.2,1017,29.0,9240,1267,4.13,202,0,121
2023-02-23 13:50:00,0,69,16269,60687,0,37.6,32.8,0,446,1683,66.4,2657,467,1883,143,456,36753,66.1,0,32.3,6985,127,18029,2576,4.27,1953,0,238,69,0,40833,71913,0,30.6,21.5,0,251,15285,41.4,2655,261,172,96.3,255,18252,40.6,0,26.2,1031,30.3,9389,1278,4.13,215,0,112
