"Time","Cluster","172.16.66.106:9796","172.16.66.107:9796","172.16.66.112:9796"
2023-02-22 23:54:00,5.78,6.45,5.51,5.38
2023-02-22 23:56:00,5.80,6.40,5.56,5.44
2023-02-22 23:58:00,5.74,6.41,5.44,5.39
2023-02-23 00:00:00,5.74,6.38,5.44,5.40
2023-02-23 00:02:00,5.80,6.48,5.47,5.47
2023-02-23 00:04:00,5.80,6.59,5.44,5.38
2023-02-23 00:06:00,5.78,6.42,5.53,5.40
2023-02-23 00:08:00,5.77,6.40,5.49,5.41
2023-02-23 00:10:00,5.79,6.40,5.56,5.40
2023-02-23 00:12:00,5.82,6.42,5.60,5.45
2023-02-23 00:14:00,5.80,6.49,5.51,5.39
2023-02-23 00:16:00,5.78,6.40,5.55,5.40
2023-02-23 00:18:00,5.83,6.41,5.65,5.41
2023-02-23 00:20:00,5.80,6.46,5.55,5.40
2023-02-23 00:22:00,5.89,6.51,5.73,5.45
2023-02-23 00:24:00,5.81,6.53,5.50,5.39
2023-02-23 00:26:00,5.79,6.41,5.55,5.40
2023-02-23 00:28:00,5.79,6.41,5.54,5.42
2023-02-23 00:30:00,5.77,6.40,5.52,5.39
2023-02-23 00:32:00,5.77,6.38,5.54,5.40
2023-02-23 00:34:00,5.76,6.46,5.39,5.42
2023-02-23 00:36:00,5.87,6.48,5.73,5.42
2023-02-23 00:38:00,5.83,6.47,5.60,5.41
2023-02-23 00:40:00,5.79,6.46,5.51,5.40
2023-02-23 00:42:00,5.83,6.47,5.59,5.44
2023-02-23 00:44:00,5.80,6.49,5.49,5.43
2023-02-23 00:46:00,5.80,6.49,5.47,5.42
2023-02-23 00:48:00,5.86,6.52,5.62,5.44
2023-02-23 00:50:00,5.78,6.39,5.57,5.40
2023-02-23 00:52:00,5.82,6.40,5.65,5.40
2023-02-23 00:54:00,5.79,6.49,5.45,5.41
2023-02-23 00:56:00,5.80,6.48,5.49,5.44
2023-02-23 00:58:00,5.81,6.50,5.52,5.43
2023-02-23 01:00:00,5.78,6.45,5.48,5.41
2023-02-23 01:02:00,5.78,6.41,5.52,5.41
2023-02-23 01:04:00,5.82,6.52,5.51,5.42
2023-02-23 01:06:00,5.79,6.44,5.52,5.42
2023-02-23 01:08:00,5.74,6.36,5.46,5.41
2023-02-23 01:10:00,5.84,6.37,5.74,5.41
2023-02-23 01:12:00,5.82,6.44,5.60,5.42
2023-02-23 01:14:00,5.81,6.51,5.49,5.43
2023-02-23 01:16:00,5.79,6.37,5.58,5.42
2023-02-23 01:18:00,5.85,6.45,5.66,5.43
