"Time","0(172.16.66.122:10250)","0(172.16.66.122:6443)","200(172.16.66.122:10250)","200(172.16.66.122:6443)","201(172.16.66.122:10250)","201(172.16.66.122:6443)","403(172.16.66.122:10250)","403(172.16.66.122:6443)","404(172.16.66.122:10250)","404(172.16.66.122:6443)","409(172.16.66.122:10250)","409(172.16.66.122:6443)","422(172.16.66.122:10250)","422(172.16.66.122:6443)","500(172.16.66.122:10250)","500(172.16.66.122:6443)","504(172.16.66.122:10250)","504(172.16.66.122:6443)"
2023-03-12 06:42:00,0,0,19.4,19.7,0.361,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 06:44:00,0,0,20.0,20.2,0.361,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:46:00,0,0,19.9,19.8,0.350,0.361,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 06:48:00,0,0,19.3,19.5,0.433,0.461,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:50:00,0,0,19.9,20.1,0.489,0.494,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:52:00,0,0,19.9,19.7,0.528,0.556,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 06:54:00,0,0,19.8,20.0,0.517,0.472,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:56:00,0,0,19.9,20.0,0.389,0.417,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 06:58:00,0,0,19.8,19.7,0.439,0.422,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:00:00,0,0,20.0,20.0,0.433,0.400,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:02:00,0,0,19.7,19.4,0.422,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 07:04:00,0,0,19.8,19.9,0.372,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:06:00,0,0,20.0,19.9,0.350,0.361,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 07:08:00,0,0,19.6,19.9,0.339,0.383,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:10:00,0,0,20.2,20.1,0.333,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:12:00,0,0,19.7,19.3,0.350,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 07:14:00,0,0,19.8,19.8,0.361,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:16:00,0,0,20.1,20.1,0.361,0.344,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 07:18:00,0,0,19.7,19.6,0.356,0.361,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:20:00,0,0,19.9,19.8,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:22:00,0,0,19.6,19.6,0.339,0.345,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 07:24:00,0,0,20.0,19.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:26:00,0,0,19.8,19.6,0.361,0.378,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 07:28:00,0,0,19.5,19.6,0.345,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:30:00,0,0,20.0,20.2,0.372,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:32:00,0,0,20.0,19.9,0.378,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 07:34:00,0,0,19.6,19.6,0.339,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:36:00,0,0,19.7,19.9,0.372,0.417,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 07:38:00,0,0,19.8,19.8,0.467,0.489,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:40:00,0,0,19.7,20.0,0.539,0.555,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:42:00,0,0,19.7,19.7,0.550,0.494,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 07:44:00,0,0,19.5,19.9,0.444,0.433,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:46:00,0,0,20.1,20.1,0.456,0.428,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 07:48:00,0,0,19.7,19.7,0.417,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 07:50:00,0,0,19.7,19.9,0.400,0.342,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-12 07:52:00,0,0,19.8,19.7,0.372,0.344,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 07:54:00,0,0,19.8,19.7,0.333,0.325,0,0,0.0111,0.00834,0,0,0,0,0,0,0,0
2023-03-12 07:56:00,0,0,20.0,19.8,0.350,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 07:58:00,0,0,19.9,19.7,0.333,0.344,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:00:00,0,0,20.0,20.1,0.344,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:02:00,0,0,20.0,20.0,0.378,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 08:04:00,0,0,19.8,19.9,0.344,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:06:00,0,0,19.8,19.7,0.367,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 08:08:00,0,0,19.7,19.8,0.361,0.344,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:10:00,0,0,19.9,20.0,0.350,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:12:00,0,0,19.9,19.9,0.378,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 08:14:00,0,0,19.9,19.9,0.339,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:16:00,0,0,19.9,20.0,0.356,0.383,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 08:18:00,0,0,20.0,20.0,0.361,0.328,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:20:00,0,0,19.7,19.7,0.328,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:22:00,0,0,19.6,19.5,0.372,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 08:24:00,0,0,19.9,19.6,0.333,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:26:00,0,0,19.9,20.0,0.456,0.511,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 08:28:00,0,0,19.7,19.9,0.528,0.528,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:30:00,0,0,19.8,19.8,0.522,0.517,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:32:00,0,0,19.9,19.7,0.517,0.467,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 08:34:00,0,0,19.8,19.6,0.417,0.394,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:36:00,0,0,19.7,20.1,0.383,0.439,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 08:38:00,0,0,19.7,19.8,0.400,0.400,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:40:00,0,0,19.7,19.8,0.328,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:42:00,0,0,19.6,19.7,0.361,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 08:44:00,0,0,20.0,20.0,0.350,0.317,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:46:00,0,0,19.8,19.8,0.361,0.361,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 08:48:00,0,0,19.8,19.8,0.383,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:50:00,0,0,19.8,19.9,0.339,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:52:00,0,0,19.9,19.7,0.372,0.383,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 08:54:00,0,0,20.0,19.7,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 08:56:00,0,0,19.8,19.9,0.328,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 08:58:00,0,0,19.9,19.7,0.367,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:00:00,0,0,19.7,19.8,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:02:00,0,0,19.7,19.7,0.378,0.372,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:04:00,0,0,19.9,20.0,0.367,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:06:00,0,0,19.7,19.6,0.350,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 09:08:00,0,0,19.8,20.1,0.372,0.375,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:10:00,0,0,20.1,19.8,0.339,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:12:00,0,0,19.4,19.7,0.355,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:14:00,0,0,19.8,20.0,0.444,0.444,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:16:00,0,0,19.8,19.9,0.483,0.472,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 09:18:00,0,0,19.8,19.9,0.539,0.528,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:20:00,0,0,20.1,19.9,0.494,0.444,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:22:00,0,0,19.6,19.7,0.400,0.433,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:24:00,0,0,19.9,19.8,0.417,0.411,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:26:00,0,0,19.8,19.7,0.400,0.389,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 09:28:00,0,0,19.7,19.8,0.406,0.372,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:30:00,0,0,20.2,20.1,0.383,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:32:00,0,0,19.7,19.7,0.350,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:34:00,0,0,19.8,19.7,0.361,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:36:00,0,0,19.7,19.5,0.333,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 09:38:00,0,0,19.8,19.9,0.339,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:40:00,0,0,20.4,19.9,0.356,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:42:00,0,0,19.3,19.4,0.333,0.328,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:44:00,0,0,19.9,20.0,0.372,0.345,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:46:00,0,0,19.8,19.7,0.361,0.333,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 09:48:00,0,0,19.8,19.9,0.344,0.367,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 09:50:00,0,0,20.0,20.2,0.367,0.392,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-12 09:52:00,0,0,19.5,19.7,0.339,0.339,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 09:54:00,0,0,19.8,19.7,0.350,0.359,0,0,0.0111,0.00835,0,0,0,0,0,0,0,0
2023-03-12 09:56:00,0,0,19.7,19.8,0.361,0.356,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 09:58:00,0,0,19.6,19.9,0.333,0.339,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:00:00,0,0,20.0,19.9,0.361,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:02:00,0,0,19.6,19.6,0.389,0.389,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 10:04:00,0,0,20.0,19.8,0.478,0.483,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:06:00,0,0,20.0,19.7,0.517,0.556,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 10:08:00,0,0,19.6,19.9,0.506,0.505,0,0,0,0.0111,0,0.00555,0,0,0,0,0,0
2023-03-12 10:10:00,0,0,19.9,19.9,0.478,0.450,0,0,0.0111,0.0111,0.00556,0.00556,0,0,0,0,0,0
2023-03-12 10:12:00,0,0,19.7,19.5,0.450,0.406,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 10:14:00,0,0,20.1,20.0,0.394,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:16:00,0,0,20.0,19.7,0.406,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 10:18:00,0,0,19.6,19.9,0.356,0.328,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:20:00,0,0,20.0,19.8,0.344,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:22:00,0,0,19.4,19.5,0.372,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 10:24:00,0,0,20.0,20.0,0.322,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:26:00,0,0,20.1,19.7,0.350,0.383,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 10:28:00,0,0,19.6,19.8,0.344,0.339,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:30:00,0,0,20.2,20.0,0.356,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:32:00,0,0,19.5,19.4,0.394,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 10:34:00,0,0,19.8,19.9,0.333,0.317,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:36:00,0,0,19.8,19.7,0.367,0.395,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 10:38:00,0,0,19.9,19.7,0.394,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:40:00,0,0,19.9,20.0,0.322,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:42:00,0,0,19.8,19.7,0.361,0.383,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 10:44:00,0,0,19.8,19.9,0.333,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:46:00,0,0,20.0,19.9,0.356,0.378,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 10:48:00,0,0,19.9,19.8,0.367,0.339,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:50:00,0,0,19.9,19.7,0.328,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:52:00,0,0,19.5,19.4,0.444,0.494,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 10:54:00,0,0,19.9,20.1,0.533,0.489,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 10:56:00,0,0,20.2,20.0,0.500,0.539,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 10:58:00,0,0,19.4,19.6,0.533,0.467,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:00:00,0,0,20.3,20.4,0.439,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:02:00,0,0,19.9,19.5,0.433,0.428,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 11:04:00,0,0,19.8,19.9,0.400,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:06:00,0,0,20.0,20.0,0.356,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 11:08:00,0,0,19.6,19.7,0.367,0.372,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:10:00,0,0,19.9,19.9,0.339,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:12:00,0,0,19.8,19.6,0.372,0.383,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 11:14:00,0,0,19.9,20.0,0.367,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:16:00,0,0,19.8,19.7,0.339,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 11:18:00,0,0,19.5,19.7,0.367,0.367,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:20:00,0,0,19.8,19.9,0.344,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:22:00,0,0,19.6,19.7,0.372,0.372,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 11:24:00,0,0,19.8,19.9,0.372,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:26:00,0,0,20.1,19.8,0.356,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 11:28:00,0,0,19.5,19.6,0.378,0.361,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:30:00,0,0,20.2,20.5,0.339,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:32:00,0,0,19.8,19.5,0.356,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 11:34:00,0,0,19.6,19.8,0.356,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:36:00,0,0,20.2,20.2,0.339,0.344,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 11:38:00,0,0,19.9,19.7,0.361,0.372,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:40:00,0,0,19.8,19.9,0.394,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:42:00,0,0,19.5,19.3,0.517,0.511,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 11:44:00,0,0,19.8,20.1,0.539,0.522,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:46:00,0,0,20.5,20.3,0.506,0.478,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 11:48:00,0,0,19.6,19.3,0.478,0.422,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:50:00,0,0,19.4,19.9,0.417,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:52:00,0,0,19.9,20.0,0.422,0.400,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 11:54:00,0,0,19.9,19.6,0.394,0.355,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 11:56:00,0,0,19.9,20.0,0.356,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 11:58:00,0,0,19.7,19.5,0.356,0.378,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:00:00,0,0,19.5,20.1,0.350,0.373,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:02:00,0,0,20.0,19.9,0.367,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 12:04:00,0,0,19.7,19.7,0.350,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:06:00,0,0,19.8,20.0,0.333,0.333,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 12:08:00,0,0,19.7,19.6,0.356,0.328,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:10:00,0,0,19.6,19.9,0.367,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:12:00,0,0,19.9,19.8,0.356,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 12:14:00,0,0,19.7,19.6,0.372,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:16:00,0,0,20.0,20.2,0.333,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 12:18:00,0,0,19.9,19.8,0.344,0.373,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:20:00,0,0,19.9,19.6,0.339,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:22:00,0,0,19.9,19.9,0.350,0.339,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 12:24:00,0,0,20.1,19.8,0.356,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:26:00,0,0,19.9,19.7,0.367,0.356,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 12:28:00,0,0,19.6,19.6,0.372,0.411,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:30:00,0,0,19.9,20.0,0.483,0.506,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:32:00,0,0,19.9,19.9,0.528,0.522,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 12:34:00,0,0,19.9,19.8,0.522,0.522,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:36:00,0,0,19.6,20.0,0.522,0.472,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 12:38:00,0,0,19.7,19.7,0.428,0.389,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:40:00,0,0,19.8,19.9,0.411,0.411,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:42:00,0,0,20.0,19.9,0.428,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 12:44:00,0,0,19.9,19.7,0.350,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:46:00,0,0,19.5,19.9,0.361,0.383,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 12:48:00,0,0,19.8,20.0,0.344,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:50:00,0,0,19.8,19.7,0.350,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:52:00,0,0,19.5,19.6,0.378,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 12:54:00,0,0,20.0,19.8,0.328,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 12:56:00,0,0,19.8,20.0,0.350,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 12:58:00,0,0,19.8,19.9,0.356,0.322,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:00:00,0,0,19.9,19.7,0.361,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:02:00,0,0,19.9,19.6,0.400,0.378,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 13:04:00,0,0,20.0,20.2,0.344,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:06:00,0,0,19.8,19.7,0.367,0.378,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 13:08:00,0,0,19.8,20.0,0.350,0.361,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:10:00,0,0,20.0,19.8,0.328,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:12:00,0,0,19.6,19.8,0.361,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 13:14:00,0,0,20.2,20.1,0.339,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:16:00,0,0,19.7,19.7,0.367,0.378,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 13:18:00,0,0,19.8,20.0,0.439,0.450,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:20:00,0,0,20.0,19.8,0.500,0.539,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:22:00,0,0,19.4,19.7,0.550,0.556,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:24:00,0,0,20.0,20.0,0.517,0.483,0,0,0.0222,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:26:00,0,0,19.8,19.7,0.467,0.439,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 13:28:00,0,0,19.9,24.1,0.389,5.24,0,0,0,0.0444,0,0,0,0,0,0,0,0
2023-03-12 13:30:00,0,0,25.5,25.3,5.28,5.27,0,0,0.0444,0.0444,0.0722,0.0722,0,0,0,0,0,0
2023-03-12 13:32:00,0,0,19.7,20.8,0.417,0.383,0,0,0,0,0,0.0611,0,0,0,0,0,0
2023-03-12 13:34:00,0,0,21.1,21.0,0.361,0.372,0,0,0.0111,0.0111,0.0611,0.0611,0,0,0,0,0,0
2023-03-12 13:36:00,0,0,19.7,19.6,0.367,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 13:38:00,0,0,19.7,19.9,0.383,0.383,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 13:40:00,0,0,19.8,19.7,0.361,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:42:00,0,0,19.5,19.8,0.339,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 13:44:00,0,0,20.1,19.9,0.356,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:46:00,0,0,19.7,19.6,0.356,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 13:48:00,0,0,19.4,19.6,0.367,0.378,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:50:00,0,0,19.8,20.0,0.350,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:52:00,0,0,19.7,19.7,0.372,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 13:54:00,0,0,20.0,19.9,0.361,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 13:56:00,0,0,19.9,20.0,0.356,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 13:58:00,0,0,19.7,19.8,0.356,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 14:00:00,0,0,19.9,19.9,0.356,0.422,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 14:02:00,0,0,19.5,19.5,0.450,0.422,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 14:04:00,0,0,20.2,19.9,0.356,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 14:06:00,0,0,20.0,19.7,0.406,0.456,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 14:08:00,0,0,19.6,19.8,0.506,0.489,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 14:10:00,0,0,20.0,20.0,0.511,0.583,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 14:12:00,0,0,19.9,20.1,0.594,0.583,0,0,0,0,0,0,0,0,0,0,0,0
