"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc00d4707b4685)","Receive Errors (lxc11b7de99fee9)","Receive Errors (lxc1487b4f71a6a)","Receive Errors (lxc174762456bf8)","Receive Errors (lxc1f76b332c6b1)","Receive Errors (lxc29f19afa8424)","Receive Errors (lxc35e92b3d5977)","Receive Errors (lxc466f848c9cad)","Receive Errors (lxc4822e6a0695a)","Receive Errors (lxc554bb5d483ce)","Receive Errors (lxc6785802c60c2)","Receive Errors (lxc6d59e3d3f36b)","Receive Errors (lxc738ce238446a)","Receive Errors (lxc74f7a15366d8)","Receive Errors (lxc79995667619b)","Receive Errors (lxc836c011344a5)","Receive Errors (lxc91473471cede)","Receive Errors (lxc_health)","Receive Errors (lxca27e14829b96)","Receive Errors (lxca3ac3e7139b1)","Receive Errors (lxca7f6177f45fe)","Receive Errors (lxcd46667dfcb9b)","Receive Errors (lxcebc2a0c39b0e)","Receive Errors (lxcfe6ead5c1335)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc00d4707b4685)","Receive Total (lxc11b7de99fee9)","Receive Total (lxc1487b4f71a6a)","Receive Total (lxc174762456bf8)","Receive Total (lxc1f76b332c6b1)","Receive Total (lxc29f19afa8424)","Receive Total (lxc35e92b3d5977)","Receive Total (lxc466f848c9cad)","Receive Total (lxc4822e6a0695a)","Receive Total (lxc554bb5d483ce)","Receive Total (lxc6785802c60c2)","Receive Total (lxc6d59e3d3f36b)","Receive Total (lxc738ce238446a)","Receive Total (lxc74f7a15366d8)","Receive Total (lxc79995667619b)","Receive Total (lxc836c011344a5)","Receive Total (lxc91473471cede)","Receive Total (lxc_health)","Receive Total (lxca27e14829b96)","Receive Total (lxca3ac3e7139b1)","Receive Total (lxca7f6177f45fe)","Receive Total (lxcd46667dfcb9b)","Receive Total (lxcebc2a0c39b0e)","Receive Total (lxcfe6ead5c1335)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc00d4707b4685)","Transmit Errors (lxc11b7de99fee9)","Transmit Errors (lxc1487b4f71a6a)","Transmit Errors (lxc174762456bf8)","Transmit Errors (lxc1f76b332c6b1)","Transmit Errors (lxc29f19afa8424)","Transmit Errors (lxc35e92b3d5977)","Transmit Errors (lxc466f848c9cad)","Transmit Errors (lxc4822e6a0695a)","Transmit Errors (lxc554bb5d483ce)","Transmit Errors (lxc6785802c60c2)","Transmit Errors (lxc6d59e3d3f36b)","Transmit Errors (lxc738ce238446a)","Transmit Errors (lxc74f7a15366d8)","Transmit Errors (lxc79995667619b)","Transmit Errors (lxc836c011344a5)","Transmit Errors (lxc91473471cede)","Transmit Errors (lxc_health)","Transmit Errors (lxca27e14829b96)","Transmit Errors (lxca3ac3e7139b1)","Transmit Errors (lxca7f6177f45fe)","Transmit Errors (lxcd46667dfcb9b)","Transmit Errors (lxcebc2a0c39b0e)","Transmit Errors (lxcfe6ead5c1335)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc00d4707b4685)","Receive Dropped (lxc11b7de99fee9)","Receive Dropped (lxc1487b4f71a6a)","Receive Dropped (lxc174762456bf8)","Receive Dropped (lxc1f76b332c6b1)","Receive Dropped (lxc29f19afa8424)","Receive Dropped (lxc35e92b3d5977)","Receive Dropped (lxc466f848c9cad)","Receive Dropped (lxc4822e6a0695a)","Receive Dropped (lxc554bb5d483ce)","Receive Dropped (lxc6785802c60c2)","Receive Dropped (lxc6d59e3d3f36b)","Receive Dropped (lxc738ce238446a)","Receive Dropped (lxc74f7a15366d8)","Receive Dropped (lxc79995667619b)","Receive Dropped (lxc836c011344a5)","Receive Dropped (lxc91473471cede)","Receive Dropped (lxc_health)","Receive Dropped (lxca27e14829b96)","Receive Dropped (lxca3ac3e7139b1)","Receive Dropped (lxca7f6177f45fe)","Receive Dropped (lxcd46667dfcb9b)","Receive Dropped (lxcebc2a0c39b0e)","Receive Dropped (lxcfe6ead5c1335)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc00d4707b4685)","Transmit Dropped (lxc11b7de99fee9)","Transmit Dropped (lxc1487b4f71a6a)","Transmit Dropped (lxc174762456bf8)","Transmit Dropped (lxc1f76b332c6b1)","Transmit Dropped (lxc29f19afa8424)","Transmit Dropped (lxc35e92b3d5977)","Transmit Dropped (lxc466f848c9cad)","Transmit Dropped (lxc4822e6a0695a)","Transmit Dropped (lxc554bb5d483ce)","Transmit Dropped (lxc6785802c60c2)","Transmit Dropped (lxc6d59e3d3f36b)","Transmit Dropped (lxc738ce238446a)","Transmit Dropped (lxc74f7a15366d8)","Transmit Dropped (lxc79995667619b)","Transmit Dropped (lxc836c011344a5)","Transmit Dropped (lxc91473471cede)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca27e14829b96)","Transmit Dropped (lxca3ac3e7139b1)","Transmit Dropped (lxca7f6177f45fe)","Transmit Dropped (lxcd46667dfcb9b)","Transmit Dropped (lxcebc2a0c39b0e)","Transmit Dropped (lxcfe6ead5c1335)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc00d4707b4685)","Transmit Total (lxc11b7de99fee9)","Transmit Total (lxc1487b4f71a6a)","Transmit Total (lxc174762456bf8)","Transmit Total (lxc1f76b332c6b1)","Transmit Total (lxc29f19afa8424)","Transmit Total (lxc35e92b3d5977)","Transmit Total (lxc466f848c9cad)","Transmit Total (lxc4822e6a0695a)","Transmit Total (lxc554bb5d483ce)","Transmit Total (lxc6785802c60c2)","Transmit Total (lxc6d59e3d3f36b)","Transmit Total (lxc738ce238446a)","Transmit Total (lxc74f7a15366d8)","Transmit Total (lxc79995667619b)","Transmit Total (lxc836c011344a5)","Transmit Total (lxc91473471cede)","Transmit Total (lxc_health)","Transmit Total (lxca27e14829b96)","Transmit Total (lxca3ac3e7139b1)","Transmit Total (lxca7f6177f45fe)","Transmit Total (lxcd46667dfcb9b)","Transmit Total (lxcebc2a0c39b0e)","Transmit Total (lxcfe6ead5c1335)"
2023-03-04 11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.93,89.4,0,0.400,0,0.00556,10.4,7.91,1,21.1,2.52,0.383,2.70,7.82,0.267,2,1.74,0,1.22,0,0.339,3.53,0.0667,0.550,0.539,1.09,0.850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.94,70.3,0,0.267,0,0,10.1,10.0,1.01,23.6,3.06,0.256,2.96,10.1,0.267,2.21,1.97,0,1.42,0,0.406,3.84,0.0667,0.989,0.989,1.18,0.811
2023-03-04 11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,28.5,135,0,0.400,0.267,0,10.6,8.05,1,20.7,2.24,0.406,2.46,7.26,0.267,2,1.75,0,1.17,0,0.333,3.62,0.0667,0.544,0.533,0.894,0.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,26.8,115,0,0.267,0.483,0,10.3,9.87,1.02,23.2,3.11,0.267,2.99,9.52,0.267,2.22,2.02,0,1.36,0,0.400,3.95,0.0667,0.989,0.978,0.944,0.878
2023-03-04 11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,19.9,107,0,0.400,0.267,0,11.1,7.99,1,19.1,2.39,0.400,2.42,7.03,0.267,2,1.74,0,1.19,0,0.333,3.56,0.0667,0.556,0.544,1.13,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,18.3,90.7,0,0.267,0.483,0,10.4,9.77,1.02,21.4,3.01,0.267,2.96,9.67,0.267,2.21,1.99,0,1.37,0,0.400,3.96,0.0667,1,0.989,1.36,0.661
2023-03-04 11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.35,88.2,0,0.400,0,0,10.7,8.07,1.00,20.8,2.38,0.400,2.32,7.15,0.267,2.00,1.74,0,1.22,0,0.333,3.45,0.0667,0.550,0.545,1.40,0.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.44,68.5,0,0.267,0,0,10.2,9.95,1.01,22.9,3.11,0.267,3.10,9.59,0.267,2.23,2.00,0,1.41,0,0.400,3.85,0.0667,1.00,1.00,1.80,0.789
2023-03-04 11:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.97,83.9,0,0.400,0.0111,0,10.3,7.89,1,18.5,2.18,0.383,2.39,7.88,0.272,2,1.75,0,1.24,0,0.328,3.46,0.0722,0.539,0.550,1.28,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.73,66.7,0,0.267,0.0111,0,10.0,9.72,1.01,20.9,3.03,0.261,2.98,10.3,0.267,2.21,1.96,0,1.43,0,0.394,3.83,0.0667,0.994,1.01,1.61,0.683
2023-03-04 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.9,87.5,0,0.400,0,0,10.4,7.87,1,20.4,2.16,0.400,2.37,8.08,0.272,2,1.73,0,1.22,0,0.322,3.47,0.0722,0.544,0.550,1.13,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.62,69.4,0,0.267,0,0,10.3,9.76,1,23.1,3.19,0.272,3.09,10.4,0.267,2.20,1.96,0,1.41,0.00556,0.389,3.85,0.0667,1,0.994,1.28,0.867
2023-03-04 11:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.2,135,0,0.383,0.267,0,11.4,7.96,1.01,20.4,2.29,0.367,2.47,7.41,0.256,2.02,1.72,0,1.22,0,0.328,3.63,0.0667,0.550,0.556,0.961,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.8,115,0,0.256,0.483,0,10.8,9.81,1.02,23.0,3.17,0.244,3.06,10.5,0.261,2.23,1.96,0,1.41,0.00556,0.395,4.03,0.0722,1.00,0.995,0.984,1.02
2023-03-04 11:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,24,118,0,0.367,0.272,0,10.5,7.89,1.01,19.4,2.44,0.367,2.61,7.17,0.244,2,1.71,0,1.21,0.00556,0.333,3.49,0.0667,0.544,0.550,0.922,0.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,21.8,101,0,0.244,0.483,0,10.2,9.67,1.01,21.5,2.89,0.244,2.69,10.0,0.250,2.16,1.99,0,1.40,0,0.400,3.86,0.0722,0.994,1,0.950,0.667
2023-03-04 11:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.31,88.5,0,0.350,0.00556,0,10.7,8.86,1,20.8,2.45,0.367,2.44,7.43,0.233,2,1.73,0,1.22,0.00556,0.333,3.50,0.0667,0.533,0.539,1.02,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.24,68.7,0,0.233,0.00556,0,10,10.5,1.01,22.9,3.01,0.244,2.79,10.2,0.233,2.17,1.98,0,1.42,0,0.400,3.82,0.0667,0.983,0.989,1.02,0.717
2023-03-04 11:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.77,81.8,0,0.367,0.0111,0,10.6,7.94,1,19.3,2.29,0.367,2.45,7.49,0.244,1.99,1.73,0,1.23,0,0.333,3.51,0.0667,0.528,0.539,0.850,0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.60,67.1,0,0.244,0.0167,0,10.1,9.69,1.01,21.1,2.95,0.244,3.01,10.1,0.244,2.20,1.96,0,1.43,0,0.400,3.89,0.0667,0.978,0.983,0.878,0.633
2023-03-04 11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.8,86.6,0,0.400,0,0,11.5,7.81,1.00,20.9,2.42,0.417,2.51,7.61,0.267,1.99,1.73,0,1.22,0,0.334,3.51,0.0778,0.545,0.539,0.945,0.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.30,69.9,0,0.267,0,0.00556,10.8,9.73,1.01,22.9,3.05,0.278,2.99,10.7,0.267,2.22,1.97,0,1.41,0,0.400,3.89,0.0778,0.990,0.984,0.956,0.851
2023-03-04 11:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.5,152,0,0.400,0.267,0,10.8,16.1,0.994,20.5,2.37,0.383,2.31,7.14,0.267,1.99,1.73,0,1.21,0,0.333,3.53,0.0833,0.550,0.539,0.961,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.2,123,0,0.267,0.472,0,10.5,15.8,1.01,23.1,3.24,0.256,3.09,10.2,0.267,2.21,1.99,0,1.41,0,0.400,3.97,0.0833,0.989,0.978,0.989,0.883
2023-03-04 11:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.3,129,0,0.383,0.267,0,10.1,7.89,0.994,19.6,2.24,0.367,2.49,7.09,0.256,1.99,1.74,0,1.22,0,0.322,3.52,0.0833,0.544,0.533,0.850,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.0,113,0,0.256,0.472,0,10.1,9.74,1.01,22.2,3.12,0.244,2.90,9.71,0.256,2.21,1.99,0,1.42,0,0.389,3.94,0.0833,0.989,0.978,0.894,0.611
2023-03-04 11:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10,86.0,0,0.367,0,0,10.8,7.81,1,20.2,2.13,0.367,2.18,7.29,0.239,1.99,1.74,0,1.17,0,0.317,3.53,0.0833,0.544,0.544,0.944,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.41,66.9,0,0.244,0,0,11.0,9.71,1,22.6,3.09,0.244,2.93,9.77,0.244,2.17,1.99,0,1.36,0,0.383,3.84,0.0833,0.994,0.994,0.956,0.778
2023-03-04 11:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.6,85.7,0,0.367,0.0111,0,11.9,7.83,1,19.5,2.31,0.367,2.49,7.75,0.244,1.99,1.74,0,1.18,0,0.322,3.51,0.0778,0.550,0.544,0.939,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.48,68.4,0,0.244,0.0111,0,11.4,9.79,1.01,21.6,3.22,0.244,3.07,10.4,0.244,2.17,1.99,0,1.37,0,0.389,3.82,0.0778,0.989,0.983,0.950,0.856
2023-03-04 11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.7,89.6,0,0.367,0,0,11.6,7.95,1,20.9,2.31,0.367,2.73,8,0.244,2.01,1.71,0,1.23,0,0.333,3.45,0.0667,0.556,0.539,0.911,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.14,69.3,0,0.244,0,0,11.5,9.84,1.01,23.1,3.19,0.244,2.99,10.7,0.244,2.23,1.98,0,1.42,0,0.400,3.76,0.0667,0.994,0.978,0.922,0.722
2023-03-04 11:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,27.8,135,0,0.350,0.267,0,10.5,7.99,1.00,20.6,2.26,0.350,2.67,7.67,0.233,2.02,1.73,0,1.20,0,0.333,3.47,0.0667,0.556,0.556,0.950,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.0,114,0,0.233,0.445,0,9.79,9.99,1.01,23.0,3.12,0.233,2.84,10.1,0.233,2.24,1.97,0,1.40,0,0.400,3.80,0.0667,0.989,0.995,0.961,0.839
2023-03-04 11:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.6,132,0,0.383,0.267,0,11.1,7.83,1,19.2,2.57,0.383,2.68,7.65,0.256,1.99,1.73,0,1.21,0,0.322,3.49,0.0667,0.544,0.539,0.856,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.3,113,0,0.256,0.444,0,10.8,9.69,1.01,21.2,2.97,0.256,2.85,10.3,0.256,2.19,1.98,0,1.41,0,0.389,3.82,0.0667,0.989,0.989,0.878,0.678
2023-03-04 11:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.62,101,0,0.400,0,0,10.4,7.90,1,21.0,2.15,0.400,2.37,7.21,0.267,1.99,1.72,0,1.25,0,0.317,3.47,0.0667,0.533,0.539,0.944,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.31,67.9,0,0.267,0,0,10.3,9.76,1.01,23.0,3.16,0.267,3.07,9.71,0.267,2.18,1.97,0,1.43,0,0.383,3.83,0.0667,0.978,0.983,0.989,0.761
2023-03-04 11:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.6,89.2,0,0.400,0.0111,0,11.3,7.93,1,19.6,2.14,0.367,2.40,7.86,0.267,1.99,1.73,0,1.22,0,0.322,3.56,0.0667,0.539,0.544,0.939,0.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.26,68.3,0,0.267,0.0111,0,11.2,9.87,1.01,21.7,3.22,0.244,3.13,10.3,0.267,2.21,1.96,0,1.41,0,0.389,3.91,0.0667,0.989,0.989,0.989,0.744
2023-03-04 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.3,86.0,0,0.383,0.00556,0,11.9,7.94,1,19.8,2.12,0.367,2.24,7.68,0.256,1.99,1.74,0,1.20,0,0.333,3.61,0.0667,0.550,0.544,0.850,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.95,67.9,0,0.256,0.00556,0,11.5,9.94,1.02,22.2,3.24,0.244,3.09,10.3,0.256,2.20,1.97,0,1.40,0,0.400,3.99,0.0667,0.994,0.994,0.906,0.611
2023-03-04 12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.5,133,0,0.367,0.267,0,11.0,8.02,1,20.2,2.11,0.383,2.27,7.27,0.244,1.99,1.74,0,1.22,0,0.333,3.49,0.0667,0.539,0.539,0.944,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.9,114,0,0.244,0.456,0,11.3,9.89,1.02,22.5,3.21,0.256,3.09,9.68,0.244,2.21,1.97,0,1.41,0,0.400,3.81,0.0667,0.978,0.989,0.978,0.767
2023-03-04 12:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.7,136,0,0.367,0.267,0,10.3,7.92,1,19.8,2.24,0.367,2.47,7.58,0.244,2,1.72,0,1.25,0,0.333,3.46,0.0667,0.550,0.550,1.17,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.2,113,0,0.244,0.456,0,10.5,9.74,1.01,22.0,3.06,0.244,2.98,9.86,0.244,2.20,1.98,0,1.43,0,0.400,3.81,0.0667,0.989,0.994,1.41,0.611
