"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-02-22 16:30:00,,,,,,0.0000589,,,,0.00159,0.00178,0.00141,,,,,,
2023-02-22 16:32:00,,,,,,0.0000624,,,,0.00175,0.00177,0.00139,,,,,,
2023-02-22 16:34:00,,,,,,0.0000729,,,,0.00170,0.00186,0.00137,,,,,,
2023-02-22 16:36:00,,,,,,0.0000577,,,,0.00173,0.00178,0.00137,,,,,,
2023-02-22 16:38:00,,,,,,0.0000591,,,,0.00175,0.00195,0.00143,,,,,,
2023-02-22 16:40:00,,,,,,0.0000562,,,,0.00172,0.00186,0.00136,,,,,,
2023-02-22 16:42:00,,,,,,0.0000651,,,,0.00172,0.00177,0.00143,,,,,,
2023-02-22 16:44:00,,,,,,0.0000364,,,,0.00165,0.00178,0.00128,,,,,,
2023-02-22 16:46:00,,,,,,0.0000721,,,,0.00170,0.00178,0.00147,,,,,,
2023-02-22 16:48:00,,,,,,0.0000576,,,,0.00186,0.00179,0.00137,,,,,,
2023-02-22 16:50:00,,,,,,0.0000614,,,,0.00173,0.00181,0.00150,,,,,,
2023-02-22 16:52:00,,,,,,0.0000361,,,,0.00166,0.00204,0.00166,,,,,,
2023-02-22 16:54:00,,,,,,0.0000721,,,,0.00174,0.00177,0.00117,,,,,,
2023-02-22 16:56:00,,,,,,0.0000643,,,,0.00179,0.00180,0.00121,,,,,,
2023-02-22 16:58:00,,,,,,0.0000639,,,,0.00173,0.00176,0.00139,,,,,,
2023-02-22 17:00:00,,,,,,0.0000645,,,,0.00172,0.00176,0.00163,,,,,,
2023-02-22 17:02:00,,,,,,0.0000684,,,,0.00170,0.00177,0.00144,,,,,,
2023-02-22 17:04:00,,,,,,0.0000588,,,,0.00178,0.00176,0.00144,,,,,,
2023-02-22 17:06:00,,,,,,0.0000538,,,,0.00179,0.00180,0.00149,,,,,,
2023-02-22 17:08:00,,,,,,0.0000602,,,,0.00171,0.00177,0.00131,,,,,,
2023-02-22 17:10:00,,,,,,0.0000557,,,,0.00170,0.00183,0.00142,,,,,,
2023-02-22 17:12:00,,,,,,0.0000674,,,,0.00177,0.00193,0.00145,,,,,,
2023-02-22 17:14:00,,,,,,0.0000567,,,,0.00181,0.00179,0.00144,,,,,,
2023-02-22 17:16:00,,,,,,0.0000650,,,,0.00169,0.00185,0.00156,,,,,,
2023-02-22 17:18:00,,,,,,0.0000591,,,,0.00176,0.00178,0.00145,,,,,,
2023-02-22 17:20:00,,,,,,0.0000596,,,,0.00170,0.00179,0.00146,,,,,,
2023-02-22 17:22:00,,,,,,0.0000770,,,,0.00159,0.00177,0.00162,,,,,,
2023-02-22 17:24:00,,,,,,0.0000676,,,,0.00155,0.00180,0.00163,,,,,,
2023-02-22 17:26:00,,,,,,0.0000623,,,,0.00172,0.00181,0.00149,,,,,,
2023-02-22 17:28:00,,,,,,0.0000622,,,,0.00168,0.00211,0.00151,,,,,,
2023-02-22 17:30:00,,,,,,0.0000615,,,,0.00177,0.00179,0.00141,,,,,,
2023-02-22 17:32:00,,,,,,0.0000600,,,,0.00175,0.00178,0.00161,,,,,,
2023-02-22 17:34:00,,,,,,0.0000590,,,,0.00169,0.00187,0.00150,,,,,,
2023-02-22 17:36:00,,,,,,0.0000532,,,,0.00175,0.00182,0.00157,,,,,,
2023-02-22 17:38:00,,,,,,0.0000671,,,,0.00159,0.00180,0.00142,,,,,,
2023-02-22 17:40:00,,,,,,0.0000570,,,,0.00186,0.00176,0.00141,,,,,,
2023-02-22 17:42:00,,,,,,0.0000666,,,,0.00181,0.00177,0.00139,,,,,,
2023-02-22 17:44:00,,,,,,0.0000624,,,,0.00168,0.00178,0.00123,,,,,,
2023-02-22 17:46:00,,,,,,0.0000479,,,,0.00158,0.00176,0.00151,,,,,,
2023-02-22 17:48:00,,,,,,0.0000610,,,,0.00177,0.00191,0.00142,,,,,,
2023-02-22 17:50:00,,,,,,0.0000638,,,,0.00147,0.00186,0.00163,,,,,,
2023-02-22 17:52:00,,,,,,0.0000623,,,,0.00171,0.00192,0.00130,,,,,,
2023-02-22 17:54:00,,,,,,0.0000577,,,,0.00176,0.00186,0.00133,,,,,,
2023-02-22 17:56:00,,,,,,0.0000467,,,,0.00164,0.00185,0.00132,,,,,,
2023-02-22 17:58:00,,,,,,0.0000634,,,,0.00177,0.00175,0.00127,,,,,,
2023-02-22 18:00:00,,,,,,0.0000642,,,,0.00163,0.00201,0.00135,,,,,,
2023-02-22 18:02:00,,,,,,0.0000588,,,,0.00182,0.00177,0.00133,,,,,,
2023-02-22 18:04:00,,,,,,0.0000681,,,,0.00178,0.00181,0.00122,,,,,,
2023-02-22 18:06:00,,,,,,0.0000547,,,,0.00160,0.00183,0.00150,,,,,,
2023-02-22 18:08:00,,,,,,0.0000624,,,,0.00168,0.00177,0.00144,,,,,,
2023-02-22 18:10:00,,,,,,0.0000672,,,,0.00168,0.00180,0.00134,,,,,,
2023-02-22 18:12:00,,,,,,0.0000634,,,,0.00189,0.00185,0.00139,,,,,,
2023-02-22 18:14:00,,,,,,0.0000568,,,,0.00168,0.00177,0.00128,,,,,,
2023-02-22 18:16:00,,,,,,0.0000657,,,,0.00165,0.00180,0.00134,,,,,,
2023-02-22 18:18:00,,,,,,0.0000632,,,,0.00191,0.00195,0.00139,,,,,,
