"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc658d02a437db)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc658d02a437db)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-21 13:26:00,0,77.4,16434,50617,270,0.389,13265,4356,4481,0,1903,128,0,129,1506,307,33.3,468,68342,4.13,0.389,32.0,65.8,65.7,0,105,38.2,126,20345,507,2585,221,77.4,0,21029,124985,270,0,3491,1476,1459,0,230,30.7,0,30.3,93.5,378,21.7,261,2507,4.27,0,26.0,40.3,41.7,0,231,35.3,30.3,12865,584,1281,215
2023-03-21 13:28:00,0,79.3,15674,50013,269,0.389,15124,4726,4482,0.389,1898,122,0,124,1501,310,32.2,469,68390,4.13,0.389,32.0,66.1,66.1,0,190,0,126,28354,306,2614,223,79.3,0,28828,135741,269,0,3588,1522,1452,0,224,29.4,0,29.0,92.7,375,20.6,262,2524,4.27,0.389,26.0,40.6,41.7,0,261,0,30.3,12268,440,1295,218
2023-03-21 13:30:00,0,81.5,13193,47007,270,0,11639,4349,4471,0.389,1887,122,0,124,213,303,34.4,469,68416,4.13,0,31.8,65.7,66.1,0,109,0.600,121,20243,307,2584,223,81.5,0,20716,120878,270,0.389,3430,1464,1449,0,225,29.0,0,29.0,72.0,381,23.3,261,2541,4.27,0.389,25.7,40.6,41.4,0,234,0.600,29.4,9779,439,1280,224
2023-03-21 13:32:00,0,81.1,13046,47073,270,0,15063,4770,4480,0,1907,122,0,124,225,306,30.7,470,68417,4.13,0,31.6,65.8,66.0,0,104,0,126,28057,308,2583,223,81.1,0,28507,133091,270,0.389,3548,1547,1443,0,230,29.0,0,29.0,77.3,379,19.7,262,2535,4.27,0,25.5,40.6,42.1,0,232,0,30.7,9640,438,1279,224
2023-03-21 13:34:00,0,82.2,12801,46557,269,0,12965,4725,4397,0,1820,128,0,129,140,307,30.7,470,68322,4.13,0,31.6,65.7,65.8,0,103,37.6,132,18270,507,2584,221,82.2,0,18968,120340,269,0,3349,1523,1446,0,225,30.3,0,30.3,71.3,378,19.7,263,2531,4.27,0,25.5,40.3,40.6,0,232,34.7,31.6,9216,585,1280,217
2023-03-21 13:36:00,0,78.2,15492,49527,270,0,14884,4340,4476,0,1882,132,0,134,215,307,31.5,469,68335,4.13,0,31.6,66.1,66.6,0,104,37.6,126,20330,505,2587,226,78.2,0,20994,124587,270,0,3475,1458,1446,0,215,31.6,0,31.6,73.1,378,20.6,262,2513,4.27,0,25.5,40.6,41.1,0,232,34.7,30.3,11923,585,1282,222
2023-03-21 13:38:00,0,82.9,15147,49414,269,0,16814,4802,6584,0,1891,122,0,124,220,308,33.7,457,68376,4.13,0,31.6,66.1,67.3,0,188,0,126,17441,306,2585,222,82.9,0,17935,127932,269,0,3587,1546,1562,0,230,29.0,0,29.4,78.0,378,28.3,255,2520,4.27,0,25.5,40.6,41.8,0,260,0,30.3,11722,440,1285,217
2023-03-21 13:40:00,0,77.8,12885,46485,270,0,11206,4369,4403,0,1826,133,0,135,142,306,30.7,458,68316,4.13,0,32.0,65.8,65.7,0,109,0.600,120,20236,305,2585,219,77.8,0,20706,121668,270,0,3291,1486,1466,0,233,31.6,0,31.6,79.1,379,19.7,256,2528,4.66,0,26.0,40.3,40.3,0,234,0.600,29.0,9472,441,1285,212
2023-03-21 13:42:00,0,77.8,12738,46772,270,0,15123,4773,4486,0,1907,128,0,129,223,303,32.5,472,68336,4.13,0,32.3,65.8,65.3,0,104,0,132,27838,305,2585,223,77.8,0,28289,133384,270,0,3606,1548,1450,0,227,30.3,0,30.3,78.0,382,21.6,263,2512,4.27,0,26.2,40.6,41,0,231,0,31.6,9333,441,1280,224
2023-03-21 13:44:00,0,75.2,12951,46596,269,0,12957,4724,4409,0,1817,128,0,129,148,303,32.1,471,68290,4.76,0,32.0,65.4,66.3,0,104,0,115,18230,307,2583,225,75.2,0,18712,120368,269,0,3331,1522,1460,0,214,30.3,0,30.3,76.2,380,21.6,262,2501,4.50,0,26.0,39.9,42.5,0,232,0,27.7,9526,440,1279,220
2023-03-21 13:46:00,0,73.8,16066,50758,270,0,13285,4348,28084,0,1944,128,0,129,215,308,33.5,467,68366,4.83,0,31.6,65.3,65.7,0,104,38.0,121,29746,508,2583,222,73.8,0,30394,157183,270,0,3462,1455,2037,0,243,30.3,0,30.3,73.1,378,28.8,260,2508,4.97,0,25.5,39.9,41,0,232,35.0,29.0,12501,586,1279,217
2023-03-21 13:48:00,0,85.5,16646,51078,270,0,15568,4734,4543,0,2002,106,0,107,292,306,58.7,470,68410,4.83,0,31.6,65.7,65.4,0,188,0.389,121,19984,306,2583,221,85.5,0,20492,125502,270,0,3767,1520,1447,0,248,25.0,0,25.0,79.9,380,65.4,262,2511,4.97,0,25.5,40.6,39.9,0.389,260,0,29.0,13182,439,1279,217
2023-03-21 13:50:00,0,79.6,13869,47512,269,0,11159,4355,4407,0,1819,122,0,124,432,306,34.1,471,68271,4.37,0,31.6,65.7,65.7,0.389,107,0.989,116,20259,305,2614,223,79.6,0,20722,120340,270,0,3230,1471,1447,0,222,29.0,0,29.0,83.6,377,22.5,263,2517,4.50,0,25.5,40.6,41,0.389,235,0.989,27.7,10455,440,1295,230
2023-03-21 13:52:00,0,79.6,13071,47225,264,0,16789,4793,4495,0,1893,122,0,124,2792,304,33.7,469,68283,4.13,0,31.6,66.1,65.7,0.389,9793,0.600,132,28953,303,2582,226,79.6,0,29399,148894,268,0,3620,1546,1453,0,219,29.0,0,29.0,117,378,23.3,262,2497,4.27,0,25.5,40.6,41.4,0,293,0.989,31.6,9661,441,1277,233
2023-03-21 13:54:00,0,83.7,13588,47384,265,0,13065,4804,4425,0,1818,127,0.389,128,2432,304,32.9,468,68279,4.13,0,31.6,66.4,65.7,0,105,0,126,20270,305,2585,222,83.7,0,20747,124916,269,0,3328,1540,1455,0,225,30.3,0,30.3,107,379,22.5,261,2502,4.27,0,25.5,40.6,41.4,0,231,0,30.3,10161,440,1281,222
2023-03-21 13:56:00,0,80,15765,50137,265,0,13732,4366,4579,0,1972,133,0.389,135,2100,305,30.7,469,68508,4.60,0,31.6,66.1,65.3,0,104,28.8,121,28999,459,2587,221,80,0,29583,134537,270,0,3648,1477,1463,0,230,31.6,0,31.6,112,379,19.7,267,2535,4.73,0,25.5,40.3,41.4,0,233,26.6,29.0,12245,547,1282,215
2023-03-21 13:58:00,0,81.5,15722,49981,265,0,15079,4718,4471,0,1893,116,0,117,224,306,32.1,469,68427,4.83,0,31.6,65.9,65.7,0,203,94,121,19231,806,2585,219,81.5,0,20275,124742,269,0,3561,1511,1433,0,218,27.7,0,27.7,78.0,380,21.5,261,2514,4.97,0,25.5,40.6,41,0,277,86.7,29.0,11884,807,1280,213
2023-03-21 14:00:00,0,79.3,13154,47097,265,0,11202,4342,27999,0,1814,122,0,124,149,308,30.7,469,68313,4.37,0,31.8,65.8,66.1,0,107,0,116,20238,307,2585,223,79.3,0,20714,144715,269,0,3282,1427,1876,0,192,34.7,0,29.0,76.6,378,19.7,261,2508,4.50,0,25.7,40.3,41.4,0,235,0,27.7,9729,438,1290,220
2023-03-21 14:02:00,0,76.0,13559,47985,265,0,15056,4718,28077,0,1945,117,0,118,216,307,32.9,468,68397,4.13,0,31.8,66.1,66.1,0,104,0.600,120,28805,303,2583,224,76.0,0,29234,158194,270,0,3538,1478,1875,0,211,28.1,0,27.7,73.9,379,22.5,261,2516,4.27,0,25.7,40.7,41.4,0,233,0.600,34.3,10177,442,1279,226
2023-03-21 14:04:00,0,78.9,12979,46627,265,0,13018,4722,4406,0,1835,111,0,112,148,307,31.5,470,68272,4.13,0,31.8,66.0,65.8,0,104,0.600,121,20271,303,2585,219,78.9,0,20740,122355,269,0,3358,1504,1430,0,208,26.3,0,26.3,76.2,380,20.5,262,2501,4.27,0,25.7,40.6,41.7,0,231,0.600,34.3,9573,442,1281,218
2023-03-21 14:06:00,0,78.9,15540,49434,265,0,14917,4349,4480,0,1887,122,0,124,213,307,32.1,467,68319,4.13,0,32.0,66.4,65.0,0,104,0,120,28320,303,2583,221,78.9,0,28748,132347,270,0,3504,1437,1423,0,195,29.0,0,29.0,73.1,377,21.6,260,2495,4.27,0,25.5,41.1,40.6,0,232,0,29.0,12134,441,1279,215
2023-03-21 14:08:00,0,77.4,16486,53034,268,0,102599,4831,6554,0,1887,122,0,124,215,308,33.5,470,68339,4.13,0,31.8,66.0,65.3,0,225,38.2,121,18583,505,2582,225,77.4,0,19312,214468,270,0,5820,1507,1506,0,172,29.0,0,34.5,73.1,376,23.5,261,2521,4.27,0,25.7,40.6,40.3,0,287,35.3,29.0,12883,586,1277,220
2023-03-21 14:10:00,0.389,76.7,14015,49797,269,0,96909,4344,4396,0,1821,122,0,124,666,308,33.5,465,68284,4.37,0,32.0,66.0,65.4,0,109,37.8,121,20244,507,2583,222,76.7,0.389,20945,207741,269,0,5455,1418,1406,0.389,189,29.0,0,29.0,91.9,378,23.7,259,2514,4.50,0,26.0,40.6,41,0,235,34.9,29.0,10426,583,1279,217
2023-03-21 14:12:00,0,78.5,13715,47728,270,0,15058,4726,4513,0,1896,122,0,124,214,307,30.7,468,68363,4.83,0,31.8,66.0,65.8,0,104,0,121,21856,308,2590,221,78.5,0,22311,128427,270,0,3586,1493,1441,0,196,29.0,0,29.0,72.4,379,19.7,261,2514,4.97,0,25.7,40.6,41,0,231,0,29.0,10315,438,1281,215
2023-03-21 14:14:00,0,81.8,13439,47266,269,0,13372,4719,4469,0,1882,122,0,124,219,307,31.5,467,68359,4.60,0,31.8,66.1,65.8,0,103,0.600,126,20294,309,2584,223,81.8,0,20772,125354,269,0,3515,1483,1429,0,200,29.0,0,29.0,78.0,377,20.6,260,2493,4.73,0,25.7,40.6,41.0,0,232,0.600,30.3,10021,438,1279,223
2023-03-21 14:16:00,0,83.0,17527,51701,270,0,13239,4350,4467,0,1881,127,0,128,223,301,32.9,466,68366,4.13,0,31.6,66.1,65.7,0,104,0,126,27015,308,2583,221,83.0,0,27450,128860,270,0,3487,1460,1443,0,217,30.3,0.389,30.3,78.4,381,22.4,259,2501,4.27,0,25.5,40.6,41.4,0,232,0,30.3,14138,438,1277,216
2023-03-21 14:18:00,0,80.4,16931,51338,270,0,15155,4766,4484,0,1900,139,0,141,216,303,33.5,468,68381,4.13,0,31.6,65.7,66.1,0,188,37.6,126,17422,504,2588,223,80.4,0,18128,121476,270,0,3624,1535,1447,0,226,32.9,0.389,32.9,73.1,379,23.3,261,2520,4.27,0,25.5,40.7,41,0,261,34.7,30.3,13347,588,1290,218
2023-03-21 14:20:00,0,74.1,13835,47520,269,0,11169,4350,4406,0,1819,133,0,135,1431,305,32.1,456,68266,4.37,0.389,31.6,65.8,66.1,0,106,37.6,126,29910,507,2585,228,74.1,0,30561,131044,269,0,3250,1443,1426,0,214,31.6,0,31.6,92.0,379,21.6,254,2509,4.50,0,25.5,40.8,41.4,0,235,34.7,30.3,10265,587,1281,224
2023-03-21 14:22:00,0,89.5,14267,48250,269,0,16701,4777,4476,0,1873,133,0,135,1499,307,30.7,458,68298,4.83,0.389,31.6,65.7,65.8,0,103,0,126,18030,306,2582,221,89.5,0,18503,124527,268,0,3572,1519,1443,0,198,31.6,0,31.6,87.9,380,19.7,255,2488,4.97,0,25.5,40.3,40.6,0,231,0,30.3,10849,440,1277,215
2023-03-21 14:24:00,0,85.5,13114,47592,269,0,13452,4783,28063,0,1873,133,0,135,211,306,31.5,470,68361,4.83,0,31.6,65.8,65.8,0,103,0.600,115,20236,306,2582,219,85.5,0,20719,146768,269,0,3525,1519,2039,0,225,31.6,0,31.6,73.1,378,20.7,262,2519,4.97,0,25.5,40.3,41,0,231,0.600,27.7,9692,440,1277,218
2023-03-21 14:26:00,0,85.5,15051,48840,270,0,12763,4357,4384,0,1800,128,0,129,149,307,33.7,468,68321,4.83,0,31.6,65.8,66.4,0,9752,0,116,29570,305,2586,221,85.5,0,30017,140704,269,0,3268,1452,1440,0,210,30.3,0,30.3,75.8,377,28.7,261,2528,4.97,0,25.5,40.3,41.8,0,295,0,27.7,11647,440,1282,214
2023-03-21 14:28:00,0,91.7,15368,49551,270,0,15072,4757,4457,0,1892,122,0,124,216,307,31.5,469,68396,4.83,0,31.6,66.4,66.1,0,186,37.2,121,20349,506,2584,225,91.7,0,21067,124545,270,0,3573,1509,1437,0,221,29.0,0,29.0,72.8,378,21.0,262,2509,4.97,0,25.5,41,41.5,0,260,34.7,29.0,11785,587,1279,220
2023-03-21 14:30:00,0,88.8,14642,48415,269,0.389,11183,4347,4394,0,1811,122,0,124,362,304,32.1,467,68323,4.37,0,32.0,66.4,65.8,0,106,37.6,121,29013,508,2583,221,88.8,0,29694,128789,269,0,3278,1442,1435,0,213,29.0,0,29.0,85.9,379,21.0,260,2507,4.50,0,26.0,41,41,0,235,34.7,29.0,11070,586,1276,215
2023-03-21 14:32:00,0,89.5,13739,47685,270,0,15040,4733,4480,0,1908,122,0,124,224,307,54.0,468,68333,4.13,0,32.0,65.7,65.8,0,103,0,121,19279,305,2583,220,89.5,0,19789,122742,270,0,3550,1522,1451,0,221,29.4,0,29.0,77.7,377,60.6,261,2506,4.27,0,26.0,40.3,41,0,232,0,29.0,10274,439,1277,215
2023-03-21 14:34:00,0,83.7,13622,47809,270,0,13910,4732,4545,0.389,1982,127,0,128,284,307,57.3,466,68426,4.13,0,32.3,65.7,65.7,0,104,0.600,121,20290,310,2588,223,83.7,0,20784,123068,270,0.389,3764,1513,1447,0,220,30.3,0,30.3,74.2,377,63.3,259,2511,4.27,0.389,26.2,40.6,40.6,0,232,0.600,29.4,10176,437,1284,223
2023-03-21 14:36:00,0,77.8,16171,50079,269,0,14432,4349,4395,0,1820,122,0,124,152,306,35.5,469,68305,4.13,0,32.0,65.7,66.1,0,104,0.600,116,28539,305,2584,226,77.8,0,28970,131185,269,0,3300,1461,1444,0,224,29.0,0,29.0,84.4,378,28.7,261,2524,4.66,0,26.0,40.3,41,0,232,0.600,27.7,12784,442,1278,227
2023-03-21 14:38:00,0,79.6,16641,51141,269,0,16823,4808,6540,0,1910,122,0,124,2503,305,31.5,468,68406,4.13,0,31.8,65.7,65.7,0,197,0,126,20400,305,2583,221,79.6,0,20872,130391,270,0,3595,1553,1576,0,246,29.0,0,29.0,104,378,20.6,261,2526,4.66,0,25.7,40.3,40.6,0,278,0,30.3,13230,441,1279,220
2023-03-21 14:40:00,0,76.0,16016,49913,269,0,11166,4350,4390,0,1810,117,0,124,140,307,31.5,467,68346,4.76,0,31.8,65.7,65.3,0,105,37.2,126,27982,509,2585,222,76.0,0,28642,127668,269,0,3279,1475,1460,0,217,27.7,0,29.0,71.3,376,20.6,260,2519,4.50,0,25.7,40.3,39.9,0,236,35.0,30.3,12447,585,1280,223
2023-03-21 14:42:00,0,81.1,14379,49017,269,0,15035,4729,28074,0,1884,128,0,129,224,307,30.7,467,68343,5.22,0,31.6,65.8,65.7,0,103,0,120,18252,306,2587,223,81.1,0,18728,145908,270,0,3616,1529,2040,0,211,30.3,0,30.7,78.4,376,19.7,261,2513,4.97,0,25.5,40.6,40.3,0,233,0,29.0,10964,440,1282,219
2023-03-21 14:44:00,0,90.6,14722,49395,269,0,13465,4756,28110,0,1905,122,0,124,509,308,34.3,471,68335,4.83,0,31.6,65.8,66.1,0,103,0.989,116,20225,301,2584,222,90.6,0,20701,147049,270,0,3551,1529,2050,0,228,29.0,0,29.4,85.8,375,24.2,269,2516,4.97,0,25.5,40.3,41,0,232,0.600,27.7,11312,444,1279,216
2023-03-21 14:46:00,0,81.5,16155,49913,269,0,12734,4344,4393,0,1871,117,0,118,442,307,30.7,471,68277,4.83,0,31.6,65.7,66.0,0,103,0.989,126,21961,304,2584,222,81.5,0,22424,123013,269,0,3218,1465,1453,0,245,27.6,0,27.6,89.6,376,19.7,263,2511,4.97,0,25.5,40.3,40.6,0,232,0.600,30.3,12744,442,1279,216
2023-03-21 14:48:00,0,75.2,15241,49413,269,0,15087,4721,4468,0,1880,122,0,124,223,305,30.7,468,68397,4.83,0,31.6,65.7,65.7,0,184,0,116,20346,307,2588,222,75.2,0,20835,123995,270,0,3582,1514,1450,0,217,34.0,0,29.0,77.7,379,19.7,261,2517,4.97,0,25.5,40.3,41,0,261,0.389,27.7,11825,438,1294,222
2023-03-21 14:50:00,0,83.3,13438,47163,269,0,11184,4358,4403,0,1816,128,0,129,139,307,33.3,468,68312,4.37,0,31.6,66.1,65.7,0,106,10,115,26862,360,2585,223,83.3,0,27368,126362,269,0,3264,1465,1446,0,213,35.3,0,30.3,71.3,376,22.5,261,2529,4.50,0,25.5,40.3,41,0.389,236,9.27,33.0,10000,471,1286,224
2023-03-21 14:52:00,0,84.8,13381,47719,268,0,17230,4804,4573,0,1966,110,0,112,1892,307,31.5,468,68367,4.13,0,31.6,65.7,65.7,0,104,9.40,126,17411,356,2582,224,84.8,0,17943,125478,268,0,3835,1544,1474,0,230,26.3,0,26.3,104,377,20.6,261,2519,4.27,0,25.5,40.3,41.4,0,231,8.67,35.6,9925,475,1277,220
2023-03-21 14:54:00,0,81.5,14735,48907,269,0,13554,4832,4527,0,1893,128,0,129,1815,307,31.5,468,68333,4.13,0,31.6,65.8,65.7,0,104,0,121,29811,307,2585,222,81.5,0,30234,134880,270,0,3554,1533,1474,0,210,30.3,0,30.3,97.7,377,20.6,261,2505,4.27,0,25.5,40.6,42.1,0,231,0,29.0,11354,437,1280,216
2023-03-21 14:56:00,0,76.7,15700,49374,269,0,12776,4350,4383,0,1802,132,0,134,656,304,30.7,469,68268,4.13,0,31.6,66.1,65.7,0.389,104,0.600,116,20019,307,2586,221,76.7,0,20474,120967,269,0,3206,1444,1426,0,209,31.6,0,36.6,89.2,380,19.7,261,2508,4.27,0,25.5,41,41.4,0,232,0.600,27.7,12297,439,1282,215
2023-03-21 14:58:00,0,83.3,14799,48898,270,0,15100,4732,4462,0,1882,122,0,124,739,306,33.4,468,68373,4.13,0,31.6,65.3,66.1,0,187,0,116,20302,305,2585,223,83.3,0,20807,124487,270,0,3560,1492,1434,0,214,29.0,0,29.0,95.2,377,23.4,261,2510,4.27,0,25.5,40.3,41,0,263,0,27.7,11368,441,1281,225
2023-03-21 15:00:00,0,77.4,14630,48574,270,0,11651,4360,4466,0,1886,116,0.389,117,211,309,31.5,467,68333,4.13,0,31.6,66.0,65.8,0,125,0.600,131,28868,309,2583,223,77.4,0,29305,129495,270,0,3467,1453,1438,0,230,27.7,0,27.7,73.1,375,20.6,260,2505,4.27,0,25.5,41,41.4,0,259,0.600,31.6,11228,437,1277,224
2023-03-21 15:02:00,0,76.7,13765,48272,269,0,14973,4707,27994,0,1875,128,0.389,129,223,304,30.7,456,68318,4.13,0,31.6,66.1,65.7,0,9825,0.600,137,20286,311,2585,221,76.7,0,20762,157751,269,0,3516,1499,1999,0,215,30.3,0,30.3,78.0,379,19.7,254,2512,4.27,0,25.5,41,41,0,299,0.600,32.9,10344,435,1281,214
2023-03-21 15:04:00,0,80,14717,48827,270,0,13482,4765,4515,0,1897,144,0,146,225,305,32.1,456,68382,4.13,0,31.6,65.7,65.8,0,104,0,126,28462,310,2585,223,80,0,28919,131174,270,0,3529,1522,1459,0,221,34.2,0,34.2,78.0,379,21.5,254,2516,4.27,0,25.5,40.3,40.6,0,231,0,30.3,11310,437,1282,218
2023-03-21 15:06:00,0,84.0,16143,49840,269,0,14442,4337,4392,0,1804,139,0,140,139,307,31.5,469,68251,4.60,0,31.8,65.3,65.8,0,104,0.600,126,18797,303,2584,221,84.0,0,19261,120855,270,0,3260,1448,1428,0,210,32.9,0,32.9,70.9,378,21.0,261,2504,4.73,0,25.7,39.9,40.6,0,231,0.600,30.3,12726,443,1281,216
2023-03-21 15:08:00,0,78.5,15154,49420,270,0,16992,4814,6545,0,1903,128,0,129,224,304,32.3,465,68375,4.83,0,32.0,65.3,65.7,0,189,0,137,20320,306,2583,222,78.5,0,20816,128108,270,0,3599,1529,1559,0.389,240,30.3,0,30.3,77.7,381,22.0,259,2513,4.97,0,26.0,39.9,40.3,0,263,0,32.9,11725,439,1279,222
2023-03-21 15:10:00,0,77.4,14404,48237,270,0,11787,4356,4466,0,1879,133,0,134,211,303,30.7,468,68385,4.37,0,31.8,65.3,65.7,0,121,0,132,21961,304,2586,223,77.4,0,22428,122089,270,0,3430,1448,1449,0.389,218,31.6,0,31.6,73.5,381,19.7,261,2522,4.50,0,25.7,39.9,40.3,0,250,0,31.6,10987,440,1282,224
2023-03-21 15:12:00,0,79.3,14405,48323,269,0,14991,4706,4445,0,1882,133,0,135,212,306,33.5,469,68382,4.13,0,32.0,65.7,65.7,0,118,0.600,132,20298,306,2585,223,79.3,0,20765,123532,269,0,3523,1487,1430,0,218,31.6,0,31.6,73.1,379,28.7,262,2507,4.27,0,25.5,40.3,41,0,245,0.600,31.6,10984,438,1280,219
2023-03-21 15:14:00,0.389,80.4,14305,48335,270,0,13488,4715,4501,0,1907,128,0,129,1504,308,33.5,468,68337,4.13,0,31.6,65.7,65.7,0,104,0,126,26968,308,2613,222,80.4,0.389,27431,130906,270,0,3538,1488,1446,0,231,30.3,0,30.3,92.4,378,28.7,261,2507,4.27,0,25.5,40.3,41.4,0,230,0,30.3,10892,437,1293,217
2023-03-21 15:16:00,0,81.5,16743,50465,269,0,12771,4330,4389,0,1805,128,0,129,140,310,32.1,470,68289,4.13,0,31.6,65.8,65.7,0,102,0.600,116,17393,305,2584,218,81.5,0,17859,118042,269,0,3240,1456,1420,0,217,30.3,0,30.3,71.7,377,21.6,262,2514,4.27,0,25.5,40.3,41.4,0,233,0.600,27.7,13325,441,1279,213
2023-03-21 15:18:00,0,80.4,17032,51300,270,0,15067,4694,4454,0,1880,122,0,124,225,311,30.7,470,68386,4.13,0,31.6,65.7,66.1,0,185,0.600,121,29968,307,2584,221,80.4,0,30423,134404,270,0,3548,1498,1422,0,217,29.0,0,29.0,78.0,376,19.7,262,2523,4.27,0,25.5,40.7,41.4,0,261,0.600,29.0,13626,438,1279,220
2023-03-21 15:20:00,0,80.7,15044,49685,270,0,12082,4332,28121,0,1964,122,0,124,2573,303,33.5,469,68418,4.13,0.389,31.6,66.0,66.1,0,107,0,126,20074,307,2585,226,80.7,0,20540,147302,270,0,3603,1449,1945,0,227,29.0,0,29.0,111,380,23.4,262,2512,4.27,0,25.5,40.6,40.6,0,234,0,30.3,11637,439,1286,228
2023-03-21 15:22:00,0,88.1,13908,47761,268,0,16312,4810,4439,0,1826,122,0,124,140,303,32.1,468,68260,4.13,0,31.6,66.4,66.4,0,104,0.600,121,20259,307,2584,223,88.1,0,20740,124746,268,0,3409,1547,1444,0,236,29.0,0.389,29.0,70.9,381,21.6,261,2499,4.27,0,25.5,41,41.4,0,231,0.600,29.0,10496,439,1279,218
2023-03-21 15:24:00,0,84.4,14360,48490,269,0,13525,4809,4518,0,1896,132,0,134,224,303,30.7,466,68326,4.13,0,31.6,65.8,65.0,0,104,0,121,28819,305,2583,222,84.4,0,29277,131759,268,0,3565,1541,1444,0,227,31.6,0,31.6,78.4,381,19.7,260,2511,4.27,0,25.5,40.3,39.9,0,231,0,29.0,10959,440,1277,216
2023-03-21 15:26:00,0,87.3,16119,49872,270,0,12779,4367,4395,0,1810,128,0,129,177,305,32.9,468,68285,4.60,0,31.6,65.7,65.8,0,104,0.600,121,20377,304,2585,222,87.3,0,20840,121294,270,0,3248,1457,1430,0,209,30.3,0,30.3,85.3,379,27.5,261,2522,4.73,0,25.5,40.3,40.6,0,231,0.600,29.0,12713,441,1279,221
2023-03-21 15:28:00,0,82.6,15224,49431,270,0.389,15102,4701,4462,0,1878,121,0,123,471,308,31.5,468,68328,4.83,0,31.6,65.4,66.2,0,186,0.600,126,28387,306,2587,219,82.6,0,28863,133181,269,0,3623,1501,1422,0,208,29.0,0,29.0,106,376,20.6,261,2502,4.97,0,25.5,39.9,41,0,260,0.600,30.3,11816,439,1282,219
2023-03-21 15:30:00,0,79.3,12812,46829,270,0.389,12142,4343,4545,0,2000,128,0,129,1032,307,30.7,469,68437,4.37,0,31.6,65.8,65.8,0,107,0,121,18528,307,2584,223,79.3,0,19013,120320,270,0,3681,1447,1427,0,255,30.3,0,30.3,108,377,19.7,262,2518,4.50,0.389,25.5,40.3,40.6,0,234,0,29.0,9389,438,1278,218
2023-03-21 15:32:00,0,81.1,13605,47305,269,0,14524,4762,4417,0,1830,133,0,135,665,308,31.5,468,68284,4.13,0,31.6,65.4,65.8,0,104,0.600,120,20251,304,2583,223,81.1,0,20720,123931,269,0,3303,1527,1427,0,237,31.6,0,31.6,87.9,377,20.7,267,2505,4.27,0.389,25.5,39.9,40.3,0,231,0.600,29.4,10188,442,1277,218
2023-03-21 15:34:00,0,74.1,12795,46662,270,0,13421,4726,4481,0,1886,128,0,129,1824,308,33.7,467,68339,4.13,0,31.6,65.7,65.7,0,104,0,121,21884,304,2586,222,74.1,0,22350,125751,270,0,3533,1511,1421,0,213,30.3,0,30.3,103,377,23.6,266,2492,4.27,0,25.5,40.3,41.0,0,232,0,29.3,9377,442,1282,216
2023-03-21 15:36:00,0,79.3,15252,48988,270,0,14445,4341,4404,0,1805,122,0,124,2047,306,31.5,468,68330,4.13,0,31.6,65.7,65.7,0,104,0.367,121,20344,305,2587,221,79.3,0,20808,124563,270,0,3276,1451,1437,0,212,33.9,0,29.0,115,376,20.8,261,2516,4.27,0,25.5,40.3,40.6,0,232,0.367,29.0,11841,441,1288,221
