"Time","Transmit Total","Receive Total"
2023-03-16 09:06:00,672055,569131
2023-03-16 09:08:00,684072,548468
2023-03-16 09:10:00,551646,442006
2023-03-16 09:12:00,568856,467012
2023-03-16 09:14:00,575265,454774
2023-03-16 09:16:00,651708,554587
2023-03-16 09:18:00,734133,588948
2023-03-16 09:20:00,550244,439444
2023-03-16 09:22:00,566199,462705
2023-03-16 09:24:00,562448,447114
2023-03-16 09:26:00,595920,511290
2023-03-16 09:28:00,684800,562390
2023-03-16 09:30:00,558883,449165
2023-03-16 09:32:00,573224,465045
2023-03-16 09:34:00,573318,453710
2023-03-16 09:36:00,587644,478964
2023-03-16 09:38:00,738641,591968
2023-03-16 09:40:00,610689,484866
2023-03-16 09:42:00,569075,447367
2023-03-16 09:44:00,553810,444019
2023-03-16 09:46:00,569024,468493
2023-03-16 09:48:00,688073,565359
2023-03-16 09:50:00,597033,489922
2023-03-16 09:52:00,582734,460217
2023-03-16 09:54:00,554131,443294
2023-03-16 09:56:00,568482,467614
2023-03-16 09:58:00,690632,569062
2023-03-16 10:00:00,645930,534633
2023-03-16 10:02:00,569970,447088
2023-03-16 10:04:00,601681,469178
2023-03-16 10:06:00,627106,484164
2023-03-16 10:08:00,666943,552785
2023-03-16 10:10:00,660747,559866
2023-03-16 10:12:00,570765,447745
2023-03-16 10:14:00,559290,458935
2023-03-16 10:16:00,587469,465533
2023-03-16 10:18:00,624900,519173
2023-03-16 10:20:00,662257,562507
2023-03-16 10:22:00,568246,450523
