"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-15 23:44:00,0,740,0,0,0,754
2023-03-15 23:46:00,0,755,0,0,0,782
2023-03-15 23:48:00,0,612,0,0,0,621
2023-03-15 23:50:00,0,581,0,0,0,601
2023-03-15 23:52:00,0,589,0,0,0,604
2023-03-15 23:54:00,0,646,0,0,0,654
2023-03-15 23:56:00,0,760,0,0,0,790
2023-03-15 23:58:00,0,613,0,0,0,620
2023-03-16 00:00:00,0,600,0,0,0,619
2023-03-16 00:02:00,0,602,0,0,0,616
2023-03-16 00:04:00,0,608,0,0,0,616
2023-03-16 00:06:00,0,757,0,0,0,783
2023-03-16 00:08:00,0,650,0,0,0,659
2023-03-16 00:10:00,0,598,0,0,0,618
2023-03-16 00:12:00,0,626,0,0,0,641
2023-03-16 00:14:00,0,598,0,0,0,615
2023-03-16 00:16:00,0,741,0,0,0,768
2023-03-16 00:18:00,0,694,0,0,0,715
2023-03-16 00:20:00,0,585,0,0,0,608
2023-03-16 00:22:00,0,599,0,0,0,611
2023-03-16 00:24:00,0,586,0,0,0,611
2023-03-16 00:26:00,0,775,0,0,0,803
2023-03-16 00:28:00,0,784,0,0,0,808
2023-03-16 00:30:00,0,589,0,0,0,614
2023-03-16 00:32:00,0,600,0,0,0,613
2023-03-16 00:34:00,0,590,0,0,0,612
2023-03-16 00:36:00,0,692,0,0,0,713
2023-03-16 00:38:00,0,755,0,0,0,777
2023-03-16 00:40:00,0,588,0,0,0,607
2023-03-16 00:42:00,0,598,0,0,0,607
2023-03-16 00:44:00,0,582,0,0,0,602
2023-03-16 00:46:00,0,616,0,0,0,630
2023-03-16 00:48:00,0,753,0,0,0,780
2023-03-16 00:50:00,0,592,0,0,0,603
2023-03-16 00:52:00,0,644,0,0,0,649
2023-03-16 00:54:00,0,622,0,0,0,639
2023-03-16 00:56:00,0,615,0,0,0,624
2023-03-16 00:58:00,0,750,0,0,0,781
2023-03-16 01:00:00,0,615,0,0,0,633
2023-03-16 01:02:00,0,598,0,0,0,606
2023-03-16 01:04:00,0,585,0,0,0,604
2023-03-16 01:06:00,0,607,0,0,0,614
2023-03-16 01:08:00,0,756,0,0,0,783
2023-03-16 01:10:00,0,702,0,0,0,724
2023-03-16 01:12:00,0,606,0,0,0,618
2023-03-16 01:14:00,0,590,0,0,0,603
2023-03-16 01:16:00,0,609,0,0,0,616
2023-03-16 01:18:00,0,732,0,0,0,760
2023-03-16 01:20:00,0,778,0,0,0,795
2023-03-16 01:22:00,0,598,0,0,0,617
2023-03-16 01:24:00,0,587,0,0,0,600
2023-03-16 01:26:00,0,607,0,0,0,614
2023-03-16 01:28:00,0,676,0,0,0,697
2023-03-16 01:30:00,0,748,0,0,0,763
2023-03-16 01:32:00,0,598,0,0,0,617
2023-03-16 01:34:00,0,590,0,0,0,602
2023-03-16 01:36:00,0,628,0,0,0,636
2023-03-16 01:38:00,0,632,0,0,0,651
2023-03-16 01:40:00,0,749,0,0,0,765
2023-03-16 01:42:00,0,601,0,0,0,620
2023-03-16 01:44:00,0,591,0,0,0,604
2023-03-16 01:46:00,0,610,0,0,0,616
2023-03-16 01:48:00,0,634,0,0,0,648
2023-03-16 01:50:00,0,743,0,0,0,759
2023-03-16 01:52:00,0,645,0,0,0,668
2023-03-16 01:54:00,0,590,0,0,0,603
2023-03-16 01:56:00,0,601,0,0,0,618
2023-03-16 01:58:00,0,602,0,0,0,617
2023-03-16 02:00:00,0,746,0,0,0,764
2023-03-16 02:02:00,0,724,0,0,0,752
2023-03-16 02:04:00,0,630,0,0,0,637
2023-03-16 02:06:00,0,634,0,0,0,652
2023-03-16 02:08:00,0,613,0,0,0,626
2023-03-16 02:10:00,0,724,0,0,0,739
2023-03-16 02:12:00,0,754,0,0,0,782
2023-03-16 02:14:00,0,601,0,0,0,608
2023-03-16 02:16:00,0,598,0,0,0,619
2023-03-16 02:18:00,0,607,0,0,0,622
2023-03-16 02:20:00,0,650,0,0,0,658
2023-03-16 02:22:00,0,752,0,0,0,775
2023-03-16 02:24:00,0,600,0,0,0,607
2023-03-16 02:26:00,0,597,0,0,0,617
2023-03-16 02:28:00,0,597,0,0,0,611
2023-03-16 02:30:00,0,590,0,0,0,607
2023-03-16 02:32:00,0,755,0,0,0,780
2023-03-16 02:34:00,0,636,0,0,0,641
2023-03-16 02:36:00,0,601,0,0,0,619
2023-03-16 02:38:00,0,615,0,0,0,623
2023-03-16 02:40:00,0,580,0,0,0,599
2023-03-16 02:42:00,0,748,0,0,0,771
2023-03-16 02:44:00,0,657,0,0,0,670
2023-03-16 02:46:00,0,615,0,0,0,623
2023-03-16 02:48:00,0,607,0,0,0,614
2023-03-16 02:50:00,0,584,0,0,0,602
2023-03-16 02:52:00,0,748,0,0,0,770
2023-03-16 02:54:00,0,760,0,0,0,780
2023-03-16 02:56:00,0,627,0,0,0,639
2023-03-16 02:58:00,0,609,0,0,0,615
2023-03-16 03:00:00,0,589,0,0,0,610
2023-03-16 03:02:00,0,717,0,0,0,732
2023-03-16 03:04:00,0,751,0,0,0,779
2023-03-16 03:06:00,0,596,0,0,0,610
2023-03-16 03:08:00,0,613,0,0,0,623
2023-03-16 03:10:00,0,585,0,0,0,607
2023-03-16 03:12:00,0,636,0,0,0,645
2023-03-16 03:14:00,0,737,0,0,0,766
2023-03-16 03:16:00,0,586,0,0,0,601
2023-03-16 03:18:00,0,598,0,0,0,606
2023-03-16 03:20:00,0,577,0,0,0,593
2023-03-16 03:22:00,0,623,0,0,0,631
2023-03-16 03:24:00,0,737,0,0,0,766
2023-03-16 03:26:00,0,621,0,0,0,633
2023-03-16 03:28:00,0,617,0,0,0,632
2023-03-16 03:30:00,0,587,0,0,0,599
2023-03-16 03:32:00,0,600,0,0,0,607
2023-03-16 03:34:00,0,745,0,0,0,772
2023-03-16 03:36:00,0,700,0,0,0,708
2023-03-16 03:38:00,0,611,0,0,0,629
2023-03-16 03:40:00,0,595,0,0,0,607
2023-03-16 03:42:00,0,605,0,0,0,612
2023-03-16 03:44:00,0,749,0,0,0,773
2023-03-16 03:46:00,0,784,0,0,0,800
2023-03-16 03:48:00,0,638,0,0,0,657
2023-03-16 03:50:00,0,597,0,0,0,609
2023-03-16 03:52:00,0,612,0,0,0,623
2023-03-16 03:54:00,0,707,0,0,0,725
2023-03-16 03:56:00,0,762,0,0,0,779
2023-03-16 03:58:00,0,614,0,0,0,635
2023-03-16 04:00:00,0,601,0,0,0,613
2023-03-16 04:02:00,0,583,0,0,0,606
2023-03-16 04:04:00,0,616,0,0,0,633
2023-03-16 04:06:00,0,749,0,0,0,770
2023-03-16 04:08:00,0,605,0,0,0,626
2023-03-16 04:10:00,0,597,0,0,0,606
2023-03-16 04:12:00,0,596,0,0,0,616
2023-03-16 04:14:00,0,619,0,0,0,638
2023-03-16 04:16:00,0,784,0,0,0,811
