"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-13 23:24:00,0,579,0,0,0,596
2023-03-13 23:26:00,0,597,0,0,0,611
2023-03-13 23:28:00,0,597,0,0,0,616
2023-03-13 23:30:00,0,748,0,0,0,767
2023-03-13 23:32:00,0,767,0,0,0,795
2023-03-13 23:34:00,0,629,0,0,0,640
2023-03-13 23:36:00,0,615,0,0,0,623
2023-03-13 23:38:00,0,617,0,0,0,636
2023-03-13 23:40:00,0,733,0,0,0,749
2023-03-13 23:42:00,0,761,0,0,0,790
2023-03-13 23:44:00,0,596,0,0,0,611
2023-03-13 23:46:00,0,604,0,0,0,618
2023-03-13 23:48:00,0,602,0,0,0,627
2023-03-13 23:50:00,0,634,0,0,0,643
2023-03-13 23:52:00,0,763,0,0,0,791
2023-03-13 23:54:00,0,628,0,0,0,640
2023-03-13 23:56:00,0,615,0,0,0,623
2023-03-13 23:58:00,0,609,0,0,0,627
2023-03-14 00:00:00,0,585,0,0,0,597
2023-03-14 00:02:00,0,742,0,0,0,776
2023-03-14 00:04:00,0,602,0,0,0,612
2023-03-14 00:06:00,0,605,0,0,0,624
2023-03-14 00:08:00,0,622,0,0,0,635
2023-03-14 00:10:00,0,619,0,0,0,629
2023-03-14 00:12:00,0,746,0,0,0,781
2023-03-14 00:14:00,0,673,0,0,0,691
2023-03-14 00:16:00,0,596,0,0,0,621
2023-03-14 00:18:00,0,604,0,0,0,622
2023-03-14 00:20:00,0,592,0,0,0,603
2023-03-14 00:22:00,0,752,0,0,0,785
2023-03-14 00:24:00,0,736,0,0,0,757
2023-03-14 00:26:00,0,598,0,0,0,623
2023-03-14 00:28:00,0,611,0,0,0,628
2023-03-14 00:30:00,0,627,0,0,0,642
2023-03-14 00:32:00,0,704,0,0,0,728
2023-03-14 00:34:00,0,752,0,0,0,772
2023-03-14 00:36:00,0,593,0,0,0,616
2023-03-14 00:38:00,0,611,0,0,0,625
2023-03-14 00:40:00,0,599,0,0,0,616
2023-03-14 00:42:00,0,636,0,0,0,650
2023-03-14 00:44:00,0,761,0,0,0,777
2023-03-14 00:46:00,0,594,0,0,0,613
2023-03-14 00:48:00,0,617,0,0,0,624
2023-03-14 00:50:00,0,602,0,0,0,619
2023-03-14 00:52:00,0,613,0,0,0,626
2023-03-14 00:54:00,0,781,0,0,0,790
2023-03-14 00:56:00,0,643,0,0,0,656
2023-03-14 00:58:00,0,653,0,0,0,662
2023-03-14 01:00:00,0,595,0,0,0,613
2023-03-14 01:02:00,0,609,0,0,0,623
2023-03-14 01:04:00,0,768,0,0,0,784
2023-03-14 01:06:00,0,694,0,0,0,725
2023-03-14 01:08:00,0,628,0,0,0,641
2023-03-14 01:10:00,0,587,0,0,0,610
2023-03-14 01:12:00,0,588,0,0,0,605
2023-03-14 01:14:00,0,748,0,0,0,778
2023-03-14 01:16:00,0,733,0,0,0,759
2023-03-14 01:18:00,0,617,0,0,0,625
2023-03-14 01:20:00,0,622,0,0,0,645
2023-03-14 01:22:00,0,634,0,0,0,645
2023-03-14 01:24:00,0,698,0,0,0,723
2023-03-14 01:26:00,0,741,0,0,0,770
2023-03-14 01:28:00,0,605,0,0,0,618
2023-03-14 01:30:00,0,594,0,0,0,619
2023-03-14 01:32:00,0,598,0,0,0,610
2023-03-14 01:34:00,0,622,0,0,0,646
2023-03-14 01:36:00,0,740,0,0,0,769
2023-03-14 01:38:00,0,614,0,0,0,629
2023-03-14 01:40:00,0,590,0,0,0,610
2023-03-14 01:42:00,0,594,0,0,0,604
2023-03-14 01:44:00,0,600,0,0,0,621
2023-03-14 01:46:00,0,784,0,0,0,807
2023-03-14 01:48:00,0,668,0,0,0,693
2023-03-14 01:50:00,0,590,0,0,0,608
2023-03-14 01:52:00,0,592,0,0,0,605
2023-03-14 01:54:00,0,588,0,0,0,612
2023-03-14 01:56:00,0,748,0,0,0,769
