"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-22 06:44:00,0,81.5,13830,45729,268,0,0,8675,4376,4392,0,1765,117,0,118,305,30.7,141,67479,4.83,0,31.6,66.5,66.1,0,105,0,447,18396,305,2614,222,81.5,0,18836,113551,268,0,0,1828,1498,1464,0,238,27.7,0,20.0,379,19.7,32.9,2491,4.97,0,25.5,41,40.6,0,231,0,252,10488,439,1294,216
2023-03-22 06:46:00,0,74.9,15167,47399,269,0,0,9373,4777,4572,0,2024,116,0,118,306,31.5,118,67654,4.60,0,31.8,66.1,65.7,0,104,0.600,445,20266,305,2616,222,74.9,0,20702,117968,269,0,0,1993,1562,1469,0,261,27.7,0,20.0,380,20.6,27.7,2478,4.73,0,25.7,41,40.3,0,232,0.600,249,11821,440,1297,222
2023-03-22 06:48:00,0,77.1,14990,47152,269,0,0,8941,4738,4429,0,1835,133,0,129,307,32.1,119,67547,4.13,0,31.8,66.1,65.7,0,185,0,446,27917,302,2582,220,77.1,0,28345,124505,269,0,0,1906,1541,1459,0,244,31.6,0,21.9,378,26.7,27.7,2481,4.27,0,25.7,40.7,40.3,0,263,0,249,11655,442,1277,216
2023-03-22 06:50:00,0,77.8,13853,45916,270,0,0,9186,4367,4532,0,1911,128,0,135,309,32.9,118,67578,4.13,0,31.6,66.1,65.7,0,106,37.6,451,20207,507,2583,221,77.8,0,20873,117429,270,0,0,1969,1485,1467,0,236,30.3,0,22.8,376,22.4,27.7,2460,4.27,0,25.5,40.7,40.6,0,236,34.7,262,10339,583,1277,215
2023-03-22 06:52:00,0,80.0,14946,47895,269,0,0,9475,4862,27480,0,2011,122,0,129,306,55.4,119,67657,4.37,0,31.6,65.8,65.7,0,104,37.6,452,27050,505,2614,222,80.0,0,27709,149394,269,0,0,1980,1595,2034,0,257,29.0,0,21.9,378,62.0,28.0,2482,4.50,0,25.5,40.6,41,0,231,34.7,261,11415,585,1295,228
2023-03-22 06:54:00,0,78.2,14292,46938,270,0,0,8871,4488,27271,0,1842,128,0,129,307,77.4,124,67453,4.83,0,31.6,65.8,65.7,0,103,0,448,17440,306,2586,223,78.2,0,17926,136633,270,0,0,1908,1548,2025,0,268,30.7,0,21.9,375,98.0,35.1,2481,4.97,0,25.5,40.3,41.4,0,232,0,252,10872,440,1282,230
2023-03-22 06:56:00,0,85.1,15585,47924,270,0,0,9403,4743,4597,0,1973,122,0,123,309,33.3,136,67661,4.60,0,31.6,66.1,65.7,0,103,0.600,448,29801,308,2583,223,85.1,0,30214,128569,270,0,0,2010,1540,1462,0,240,29.4,0,20.9,375,21.7,38.0,2492,4.73,0,25.5,40.7,41.4,0,233,0.600,253,12257,438,1279,218
2023-03-22 06:58:00,0,77.8,15088,47116,269,0,0,8876,4767,4463,0,1832,128,0,124,307,32.1,141,67526,4.13,0,31.6,66.5,66.4,0,183,0,448,17915,304,2611,223,77.8,0,18368,114559,269,0,0,1853,1532,1456,0,224,30.3,0,20.9,377,21.5,33.5,2470,4.27,0,25.5,41.1,41,0,262,0,253,11739,440,1291,224
2023-03-22 07:00:00,0,80.4,13815,45792,270,0,0,9069,4361,4490,0.389,1897,127,0,129,304,32.9,141,67628,4.13,0,31.6,65.7,66.1,0,106,37.6,449,20188,505,2584,228,80.4,0,20864,117389,270,0,0,1891,1469,1437,0,225,30.3,0,21.9,380,22.4,32.9,2478,4.27,0,25.5,40.3,40.6,0,236,34.7,258,10298,585,1285,229
2023-03-22 07:02:00,0,81.8,13642,45768,269,0,0,9393,4746,4592,0,2010,133,0,129,303,56.1,130,67694,4.37,0,31.6,66.1,66.4,0,104,37.6,450,29174,505,2585,221,81.8,0,29838,127701,269,0,0,1940,1516,1443,0,243,36.6,0,21.9,382,63.4,30.3,2489,4.89,0,25.5,40.3,41,0,231,34.7,255,10097,585,1286,218
2023-03-22 07:04:00,0,80,13433,45338,270,0,0,9047,4413,4466,0,1874,117,0,124,309,58.7,124,67536,4.83,0,31.6,65.7,66.1,0,105,0,447,20233,306,2614,221,80,0,20698,116264,270,0,0,1930,1485,1442,0,244,32.6,0,20.9,376,65.4,29.0,2476,4.97,0,25.5,40.3,40.6,0,231,0,251,10048,439,1295,216
2023-03-22 07:06:00,0,79.3,13910,46087,270,0,0,9154,4767,4502,0,1913,117,0,112,308,31.5,124,67619,4.60,0,31.6,66.1,66.1,0,9769,0.600,449,28870,306,2614,229,79.3,0,29284,136980,270,0,0,1922,1533,1447,0,234,27.7,0,19,376,20.6,29.0,2494,4.73,0,25.5,40.7,41,0,310,0.600,253,10591,438,1295,230
2023-03-22 07:08:00,0,78.2,15722,47953,269,0,0,8974,4816,6564,0,1836,133,0.389,129,307,31.5,119,67555,4.13,0,31.6,66.1,66.1,0,189,0.233,447,19180,305,2583,223,78.2,0,19627,117905,269,0,0.389,1857,1539,1569,0,229,31.6,0,21.9,375,20.5,27.7,2490,4.27,0,25.5,41.1,40.6,0,261,0.233,252,12369,439,1279,224
2023-03-22 07:10:00,0,82.6,13794,45798,270,0,0,9156,4413,4536,0,1910,128,0,129,307,32.3,119,67611,4.13,0,31.6,65.7,65.3,0,121,37.6,437,20185,504,2613,218,82.6,0,20863,117464,270,0.389,0,1870,1490,1444,0,225,30.3,0,27.4,376,21.5,27.7,2489,4.27,0,25.5,40.6,40.6,0,249,34.7,248,10273,588,1295,211
2023-03-22 07:12:00,0,79.3,14096,46284,269,0,0.389,9400,4771,4567,0,1969,128,0,135,303,31.5,119,67669,4.52,0,32.2,66.9,65.7,0,103,38.0,449,28367,507,2615,223,79.3,0,29000,126986,269,0.389,0,1961,1519,1429,0,223,30.3,0,28.3,380,20.6,27.7,2486,4.27,0,25.7,41.5,41,0,232,35.1,254,10599,586,1297,219
2023-03-22 07:14:00,0,78.2,13610,46001,269,0,0.389,8918,4354,27246,0,1830,122,0,128,306,31.5,124,67514,4.52,0,32.0,67.3,65.7,0,103,0.389,447,20211,308,2585,226,78.2,0,20658,139735,269,0,0,1851,1450,2020,0,229,29.0,0,22.2,379,21.0,29.0,2475,4.27,0.389,25.5,42.3,40.6,0,231,0.389,251,10257,438,1281,223
2023-03-22 07:16:00,0,79.3,15759,48517,270,0,0,9184,4781,27366,0,1914,122,0,129,306,32.5,119,67582,4.13,0,31.6,66.1,66.1,0,104,0.600,449,27864,306,2613,221,79.3,0,28278,149335,270,0,0,1898,1523,2028,0,231,29.0,0,22.2,379,21.8,27.7,2478,4.27,0.389,25.5,41.1,41,0,233,0.600,259,12433,439,1293,221
2023-03-22 07:18:00,0,80,15596,47557,269,0,0,8952,4783,4466,0,1840,132,0,129,307,31.1,124,67535,4.13,0,31.6,65.7,65.7,0,185,0,448,18170,306,2613,218,80,0,18631,114268,269,0,0,1803,1506,1443,0,191,31.6,0,21.9,378,19.7,29.0,2482,4.27,0,25.5,40.3,40.6,0,261,0,259,12246,439,1293,211
2023-03-22 07:20:00,0,80.4,13222,44897,270,0,0,8882,4354,4407,0,1821,122,0,135,305,32.9,119,67572,4.13,0,31.6,66.1,66.5,0,108,37.6,446,24890,507,2584,223,80.4,0,25563,121654,270,0,0,1794,1417,1398,0,178,29.0,0,22.8,378,22.5,27.7,2496,4.27,0,25.5,40.6,41.8,0,235,34.7,250,9707,584,1279,218
2023-03-22 07:22:00,0,80.4,14724,46730,270,0,0,9405,4851,4606,0,1983,122,0,118,306,30.7,124,67648,4.13,0,31.6,65.7,67.4,0,103,37.6,449,17229,505,2614,221,80.4,0,17898,115276,270,0,0,1882,1513,1420,0,193,29.0,0,20.0,379,19.7,29.0,2482,4.27,0,25.5,40.3,42.7,0,233,34.7,254,11202,585,1295,216
2023-03-22 07:24:00,0,78.9,13026,44714,270,0,0,8980,4473,4471,0,1830,133,0,129,308,30.7,124,67541,4.13,0,31.6,66.1,66.5,0,103,0,449,20212,304,2614,225,78.9,0,20659,116145,269,0,0,1805,1454,1403,0,184,31.6,0,21.9,376,19.7,29.0,2484,4.27,0,25.5,40.6,41.5,0,232,0,254,9672,440,1295,220
2023-03-22 07:26:00,0.389,87.3,13706,45523,270,0,0,9140,4744,4469,0,1890,133,0,135,310,31.5,118,67597,4.13,0,31.8,66.1,65.8,0,104,0.600,447,27583,307,2585,222,87.3,0.389,28007,125158,270,0,0,1852,1482,1385,0.389,186,31.6,0,22.8,373,20.5,27.7,2470,4.27,0,25.7,40.6,40.3,0.389,232,0.600,251,10372,439,1286,222
2023-03-22 07:28:00,0,80,14391,46308,269,0,0,9397,4750,4568,0,1966,111,0,118,308,34.2,124,67651,4.13,0,32.3,65.7,66.1,0,186,0,446,18229,307,2613,219,80,0,18684,115546,269,0,0,1891,1491,1403,0,182,26.3,0,20.0,375,23.5,29.0,2469,4.27,0,26.2,40.3,40.6,0,263,0,250,11038,438,1298,218
2023-03-22 07:30:00,0,78.9,14083,45860,270,0,0,8675,4392,4372,0,1766,117,0,118,307,30.7,118,67533,4.13,0.389,32.3,65.7,66.1,0.389,106,37.6,450,29338,507,2614,221,78.9,0,29980,125713,270,0,0,1736,1434,1410,0,186,27.7,0,20.0,377,19.7,27.7,2483,4.27,0,26.2,40.6,40.6,0,237,34.7,254,10589,585,1295,216
2023-03-22 07:32:00,0,76.7,13275,45055,270,0,0,9309,4721,4543,0,1964,117,0,117,308,30.7,130,67634,4.13,0,31.8,66.5,65.8,0,105,37.6,446,19635,505,2584,226,76.7,0,20290,117292,270,0,0,1845,1465,1400,0,191,27.7,0,20.0,376,19.7,30.3,2483,4.27,0,25.7,41.1,40.6,0,230,34.7,250,9765,587,1281,223
2023-03-22 07:34:00,0,75.2,13300,44908,269,0,0,8894,4364,4394,0,1814,111,0,118,309,32.9,124,67534,4.13,0,31.6,66.5,65.7,0,104,0,446,20206,304,2584,220,75.2,0,20647,116056,269,0,0,1785,1436,1400,0,190,26.3,0,20.0,377,27.5,29.0,2495,4.27,0,25.5,41.1,41.4,0,232,0,250,9950,441,1280,215
2023-03-22 07:36:00,0,84.8,16485,48730,270,0,0,9105,4779,4512,0,1907,128,0,128,305,34.3,124,67569,4.13,0,31.4,66.1,65.7,0,104,0.600,449,28990,304,2612,222,84.8,0,29403,126730,270,0,0,1852,1522,1460,0,223,30.3,0,21.9,379,29.4,29.0,2487,4.27,0,25.4,41.4,41.4,0,232,0.600,255,13158,439,1292,221
2023-03-22 07:38:00,0,80,17639,50055,269,0,0,9335,4803,6632,0,1958,117,0,129,303,32.1,136,67659,4.13,0,32.3,66.1,65.7,0,184,0.600,447,20345,305,2585,223,80,0,20782,120288,269,0,0,1881,1527,1546,0,229,27.7,0,21.9,381,21.6,31.6,2506,4.27,0,26.2,40.6,41.4,0,263,0.600,258,14298,439,1281,223
2023-03-22 07:40:00,0,72.7,16256,48384,270,0.389,0,8650,4365,4337,0,1747,121,0,118,306,32.1,130,67544,4.13,0,32.3,66.1,66.1,0,107,37.6,447,28479,506,2586,225,72.7,0,29119,125075,270,0,0,1836,1443,1431,0,230,29.0,0.389,20.0,379,21.5,30.3,2501,4.27,0,26.2,40.6,41.4,0,236,34.7,257,12760,587,1282,225
2023-03-22 07:42:00,0,83.7,16159,49023,270,0.389,0,9443,4791,27439,0,1981,133,0,129,308,32.1,124,67661,4.13,0,31.8,65.7,66.1,0,103,37.6,448,18752,506,2613,224,83.7,0,19426,140357,270,0,0,1974,1526,2029,0,236,31.6,0.389,21.9,377,21.5,29.0,2474,4.27,0,25.7,40.3,42.9,0,233,34.7,252,12647,585,1293,224
2023-03-22 07:44:00,0,86.2,12547,44409,268,0,0,8937,4399,4449,0,1837,122,0,124,307,31.5,124,67522,4.13,0,31.2,65.7,66.1,0,9744,0,449,20185,306,2585,217,86.2,0,20635,126012,268,0,0,1893,1473,1459,0,227,29.0,0,20.9,378,20.6,33.9,2477,4.27,0,25.1,40.3,42.1,0,290,0,253,9195,438,1281,211
2023-03-22 07:46:00,0,84.4,15712,47930,270,0,0,9071,4738,4493,0,1945,128,0,124,304,32.3,130,67556,4.13,0,31.6,65.7,66.4,0,9744,0.600,447,28151,305,2584,226,84.4,0,28574,135874,270,0,0,1890,1507,1470,0,246,30.3,0,20.9,379,21.5,30.3,2477,4.27,0,25.5,40.3,41.4,0,289,0.600,252,12378,439,1281,222
2023-03-22 07:48:00,0,86.3,16897,49254,270,0,0,9385,4789,4614,0,1980,128,0,129,304,32.1,130,67622,4.37,0,31.6,65.7,65.7,0,185,0.600,447,20341,306,2614,226,86.3,0,20789,118328,270,0,0,1957,1521,1480,0,231,30.3,0,21.9,379,21.7,30.3,2484,4.50,0,25.5,40.3,40.6,0,263,0.600,257,13550,439,1305,223
2023-03-22 07:50:00,0,80,14988,47034,269,0,0,8695,4415,4392,0,1779,133,0,128,305,34.3,130,67502,4.83,0,31.6,65.7,65.7,0,106,37.6,445,27473,507,2608,218,80,0,28127,123920,269,0,0,1835,1485,1457,0,229,31.6,0,21.9,378,24.5,30.7,2473,4.97,0,25.5,40.3,40.3,0,235,34.7,255,11479,584,1303,211
2023-03-22 07:52:00,0,80.7,12960,44965,270,0,0,9150,4815,4504,0,1905,139,0,140,306,32.9,130,67580,4.37,0,31.2,65.7,65.7,0,117,37.6,447,17854,508,2583,223,80.7,0,18521,115112,270,0,0,1900,1558,1455,0,241,37.9,0,23.8,378,22.5,30.3,2467,4.50,0,25.1,40.3,40.3,0,248,34.7,251,9438,584,1277,223
2023-03-22 07:54:00,0,85.9,13446,45447,269,0,0,9023,4463,4443,0,1825,121,0,129,305,30.7,119,67551,4.13,0,31.6,65.7,65.7,0,117,0,450,29701,308,2614,223,85.9,0,30126,126629,269,0,0,1893,1500,1478,0,227,29.0,0,21.9,379,19.7,27.7,2481,4.27,0,25.5,40.3,40.6,0,247,0,255,10110,437,1294,219
2023-03-22 07:56:00,0,77.4,13963,46029,270,0,0,9222,4804,4524,0,1912,117,0,124,305,32.9,136,67584,4.13,0,31.6,66.1,66.1,0,103,0.600,445,19917,306,2615,221,77.4,0,20368,117225,270,0,0,1927,1540,1489,0,232,27.7,0,20.9,378,22.4,31.6,2459,4.27,0,25.5,40.6,41.7,0,233,0.600,249,10626,438,1296,215
2023-03-22 07:58:00,0,85.9,14622,46869,270,0,0,9405,4754,4545,0,1973,122,0,118,304,32.9,124,67611,4.13,0,31.6,65.8,65.7,0,191,0.600,447,20276,305,2583,222,85.9,0,20730,117876,270,0,0,2004,1516,1485,0,243,29.0,0,20.0,379,22.5,29.0,2467,4.27,0,25.5,40.3,41.4,0,263,0.600,251,11275,439,1279,217
2023-03-22 08:00:00,0,84.8,12609,44496,269,0,0,8918,4379,4412,0.389,1835,128,0,129,308,32.1,124,67514,4.13,0,31.2,66.9,65.7,0,107,18.4,449,29112,404,2611,222,84.8,0,29663,125879,269,0,0,1891,1466,1486,0,242,30.3,0,26.9,376,21.6,29.0,2454,4.27,0,25.1,41.5,40.6,0,236,17.3,255,9176,513,1292,216
2023-03-22 08:02:00,0,79.3,14665,46882,270,0,0,9238,4807,4536,0.389,1943,133,0,135,306,31.5,124,67584,4.13,0,31.6,66.1,66.1,0,104,37.6,449,20279,507,2617,221,79.3,0,20936,118124,270,0,0,1954,1542,1492,0,251,32.0,0,22.8,378,20.5,29.0,2472,4.66,0,25.5,40.6,41,0,231,34.7,254,11153,584,1299,223
2023-03-22 08:04:00,0,82.9,15734,47898,269,0,0,8979,4387,4451,0,1853,122,0,124,303,30.7,125,67526,4.20,0,31.6,65.7,65.8,0,103,0,449,29080,305,2584,221,82.9,0,29488,126021,269,0,0.389,1916,1472,1490,0,240,29.4,0,20.9,380,19.7,29.0,2491,5.48,0,25.5,40.3,40.6,0,233,0,253,12403,440,1279,214
2023-03-22 08:06:00,0,87.3,15228,47315,270,0,0,8939,4761,4413,0,1836,128,0,129,306,31.5,124,67531,4.13,0,31.6,66.2,65.7,0,104,0.600,450,19304,304,2601,225,87.3,0,19753,115575,270,0,0.389,1919,1533,1474,0,230,30.3,0,21.9,378,20.6,29.0,2488,4.27,0,25.5,40.4,40.6,0,232,0.600,253,11874,440,1290,220
2023-03-22 08:08:00,0,86.6,16197,48673,270,0,0,9463,4868,6701,0,1984,127,0,134,306,34.3,130,67627,4.13,0,31.2,66.5,65.7,0,190,0.600,450,20322,307,2617,221,86.6,0,20768,120535,270,0,0,1971,1580,1613,0,249,30.3,0,22.8,378,24.2,30.3,2485,4.27,0,25.1,41.1,40.6,0,261,0.600,260,12847,437,1303,214
2023-03-22 08:10:00,0,84.0,13943,46474,269,0,0.389,8933,4395,27302,0,1842,128,0,135,306,32.1,136,67535,4.13,0,32.0,66.5,66.1,0,106,0,445,28405,307,2583,222,84.0,0,28847,148558,269,0,0,1900,1512,2005,0,251,30.3,0,22.8,379,21.5,31.6,2471,4.27,0,25.5,41.1,41,0,235,0,250,10593,437,1279,216
2023-03-22 08:12:00,0,78.2,14817,47546,270,0,0,9154,4748,27352,0,1906,144,0,135,307,30.7,124,67581,4.13,0,31.2,65.7,66.4,0,103,38.0,445,20279,507,2583,220,78.2,0,20926,141117,270,0,0,1950,1556,1979,0,243,34.2,0,22.8,377,19.7,29.0,2471,4.27,0.389,25.1,40.3,41,0,232,34.7,249,11309,584,1277,220
2023-03-22 08:14:00,0,78.9,13607,45645,269,0,0,9210,4410,4534,0,1899,139,0,135,311,32.9,119,67555,4.13,0,31.2,66.1,66.4,0,104,0,449,27893,303,2614,223,78.9,0,28299,124950,269,0.389,0,1954,1498,1482,0,234,32.9,0,22.8,374,27.5,27.7,2461,4.27,0,25.1,40.6,41,0,232,0,254,10270,441,1295,223
2023-03-22 08:16:00,0,77.4,16037,48081,268,0,0,8712,4796,4400,0,1768,133,0.389,135,307,32.9,130,67461,4.52,0,31.2,65.8,65.7,0,9768,0.600,446,18186,304,2586,222,77.4,0,18636,124037,268,0,0,1836,1534,1468,0,231,31.6,0,22.8,378,27.6,30.3,2448,4.27,0,25.1,40.3,40.6,0,288,0.600,250,12685,440,1282,217
2023-03-22 08:18:00,0,82.6,16607,48981,270,0,0,9430,4759,4564,0,1966,128,0,129,307,31.9,130,67687,4.13,0,31.2,65.8,65.7,0,186,0.600,447,20298,304,2585,223,82.6,0,20742,117750,270,0,0,2003,1526,1454,0,241,30.3,0,21.9,376,21.1,30.3,2501,4.27,0,25.1,40.3,41,0,262,0.600,251,13270,441,1281,219
2023-03-22 08:20:00,0,78.9,13115,45073,269,0,0,8946,4419,4426,0,1837,133,0,135,303,31.5,129,67539,4.13,0,30.8,65.7,66.1,0,107,0,447,21773,302,2612,221,78.9,0,22228,117890,269,0,0,1895,1488,1460,0.389,243,31.6,0,23.2,379,20.5,30.3,2477,4.27,0,24.8,40.3,41.7,0,234,0.389,252,9772,442,1293,216
2023-03-22 08:22:00,0,84.4,13082,45209,270,0,0,9199,4878,4556,0,1910,121,0,129,307,32.9,130,67588,4.13,0,31.2,65.7,66.4,0,103,37.6,447,20214,502,2615,218,84.4,0,20888,117847,270,0,0,1928,1568,1509,0,242,29.0,0,21.9,376,22.4,30.3,2474,4.27,0,25.1,40.3,41.7,0,232,34.7,251,9571,589,1297,211
2023-03-22 08:24:00,0,80.7,12976,45065,270,0,0,9459,4462,4575,0,1976,128,0,129,308,30.7,124,67708,4.13,0,31.2,65.7,66.1,0,103,0,447,26861,307,2583,220,80.7,0,27294,124252,270,0,0,1998,1497,1495,0,246,30.3,0,21.9,376,19.7,29.0,2496,4.27,0,25.1,40.6,41,0,232,0,252,9634,437,1277,220
2023-03-22 08:26:00,0,82.9,15173,47227,270,0,0,8691,4758,4358,0,1766,122,0,129,307,32.9,130,67502,4.13,0,31.6,65.7,65.7,0,104,0.600,450,17288,305,2614,223,82.9,0,17743,112825,269,0,0,1858,1523,1462,0,236,29.0,0,21.9,378,27.8,30.3,2490,4.27,0,25.5,40.6,41,0.389,231,0.600,255,11829,440,1295,218
2023-03-22 08:28:00,0.389,80,16211,48676,270,0,0,9477,4798,4603,0,1973,122,0,129,308,32.1,130,67671,4.13,0,31.2,66.1,65.7,0,187,0.600,447,29855,306,2614,219,80,0.389,30264,128275,270,0,0,2048,1544,1474,0,237,29.0,0,21.9,376,21.8,30.3,2488,4.27,0,25.1,40.6,40.3,0.389,263,0.600,251,12887,438,1294,213
2023-03-22 08:30:00,0.389,80,13928,45854,269,0,0,8913,4391,4460,0,1840,133,0,135,309,31.5,124,67555,4.13,0,31.2,66.5,66.1,0,107,0,449,18962,306,2585,221,80,0.389,19416,114749,269,0,0,1895,1478,1464,0,241,31.6,0,22.8,376,20.5,29.0,2472,4.27,0,25.1,41.1,40.6,0,236,0,259,10573,438,1280,226
2023-03-22 08:32:00,0,87.0,14721,46778,270,0,0,9150,4750,4492,0,1895,133,0,134,308,30.7,119,67606,4.13,0,31.2,66.6,66.9,0,104,37.6,451,20272,504,2613,225,87.0,0,20944,117654,270,0,0,1871,1516,1460,0,223,31.6,0,22.8,378,19.7,32.6,2480,4.27,0,25.1,41.1,41.8,0,231,34.7,262,11199,587,1295,227
2023-03-22 08:34:00,0,83.3,14529,46642,270,0,0,9421,4391,4576,0,1977,139,0,135,309,34.2,130,67632,4.13,0,31.6,65.9,66.5,0.389,104,0,449,29230,303,2614,220,83.3,0,29648,127296,270,0,0,1955,1490,1464,0,231,32.9,0,22.8,376,23.5,35.2,2491,4.27,0,25.5,40.5,41.1,0,232,0,253,11185,441,1299,220
2023-03-22 08:36:00,0,77.4,16320,48399,269,0,0,8718,4784,4372,0,1803,127,0,129,310,32.1,130,67414,4.13,0.389,31.2,65.4,65.3,0,104,0.600,447,20335,305,2584,219,77.4,0,20760,117108,269,0,0,1840,1542,1451,0,241,30.3,0,21.9,376,21.5,30.3,2457,4.27,0,25.1,40.4,39.9,0,233,0.600,257,12981,439,1285,213
2023-03-22 08:38:00,0,79.3,15861,48210,270,0,0,9199,4829,6570,0,1943,122,0,124,306,30.7,124,67576,4.60,0,31.2,65.3,66.1,0,190,0.600,447,28805,307,2584,223,79.3,0,29223,129094,270,0,0,1907,1550,1559,0,253,29.0,0.389,20.9,379,19.7,29.0,2480,4.73,0,25.1,40.3,40.6,0,261,0.600,256,12528,438,1284,218
2023-03-22 08:40:00,0,81.8,13128,45471,269,0,0,8863,4400,27248,0,1840,122,0,118,303,30.7,119,67535,4.83,0,31.2,66.1,65.7,0,107,0,437,18903,305,2613,222,81.8,0,19365,138527,269,0,0,1816,1478,2022,0,228,29.0,0,20.0,380,19.7,27.7,2479,4.97,0,25.1,40.7,40.7,0,234,0,246,9775,440,1293,217
2023-03-22 08:42:00,0,82.6,13385,46001,269,0.389,0,9133,4779,27308,0,1894,128,0,124,304,33.7,118,67578,4.60,0,31.6,66.1,66.1,0,103,37.6,449,20185,506,2585,222,82.6,0,20851,141039,269,0,0,1950,1532,2010,0,225,35.2,0,20.9,381,23.3,27.7,2478,4.73,0,25.5,40.7,41,0,232,34.7,254,9866,586,1281,216
2023-03-22 08:44:00,0,80.7,13755,45757,269,0,0,9429,4376,4547,0,1965,128,0,124,306,32.9,113,67629,4.13,0,31.2,65.7,65.7,0,102,0,447,28140,304,2584,223,80.7,0,28559,125441,268,0,0,1963,1466,1446,0,229,30.3,0,20.9,379,22.5,26.3,2477,4.27,0,25.1,40.3,40.6,0,234,0,252,10417,441,1281,224
2023-03-22 08:46:00,0,78.5,15292,47352,268,0,0,8942,4790,4461,0,1900,122,0,118,307,30.7,129,67478,4.13,0,31.2,65.7,65.7,0,105,0.600,447,20271,308,2612,223,78.5,0,20717,116547,268,0,0,1851,1532,1476,0,255,29.0,0,20.0,377,19.7,30.3,2474,4.27,0,25.1,40.3,40.3,0,232,0.600,252,11947,440,1293,218
2023-03-22 08:48:00,0,85.5,14836,47003,270,0,0,9128,4772,4505,0,1911,122,0,124,306,30.7,130,67575,4.60,0,31.2,65.7,65.7,0,203,0.600,449,27845,309,2585,225,85.5,0,28278,125335,270,0,0,1872,1540,1464,0,234,29.0,0,25.8,377,19.7,30.7,2474,4.73,0,25.1,40.3,40.3,0,279,0.600,255,11503,436,1281,221
2023-03-22 08:50:00,0,82.6,14457,46385,270,0,0,8895,4365,4409,0,1819,117,0,117,304,33.5,130,67528,4.83,0,31.2,66.1,66.1,0,9753,0,445,18134,306,2586,222,82.6,0,18587,123737,270,0,0,1855,1468,1445,0,217,27.7,0,20.0,379,23.3,30.7,2473,4.97,0,25.1,40.6,41.7,0,292,0,250,11105,438,1282,218
2023-03-22 08:52:00,0,79.3,14823,47014,269,0,0,9224,4823,4517,0,1910,117,0,118,307,31.5,136,67591,4.60,0,31.4,66.1,66.1,0,104,37.6,448,26099,507,2613,222,79.3,0,26746,124317,269,0,0,1911,1545,1466,0,233,27.7,0,20.0,378,20.6,31.6,2474,4.73,0,25.4,40.6,42.8,0,231,34.7,254,11319,585,1293,217
2023-03-22 08:54:00,0,81.8,14434,46455,270,0,0,9448,4479,4609,0,1968,122,0,118,307,31.5,130,67676,4.13,0,31.9,65.8,65.7,0,103,0,448,17144,306,2584,222,81.8,0,17601,113781,270,0,0,1933,1506,1476,0,221,29.0,0,20.0,376,20.6,30.3,2488,4.27,0,25.8,40.3,41.7,0,231,0,252,11078,439,1279,222
2023-03-22 08:56:00,0,84.0,15220,47039,269,0,0,8824,4732,4406,0,1813,122,0,112,309,30.7,124,67557,4.13,0,31.9,66.1,65.7,0,104,0.600,448,20229,308,2586,221,84.0,0,20684,115996,269,0,0,1784,1480,1413,0,188,29.0,0,19,378,19.7,29.0,2484,4.27,0,25.8,40.6,40.6,0,231,0.600,257,11873,438,1282,215
