"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05f9280b1f7d)","Transmit Total (lxc0ba74fa7007d)","Transmit Total (lxc25abdb9518a6)","Transmit Total (lxc2e15697085ba)","Transmit Total (lxc351b734952bf)","Transmit Total (lxc439d18cf1dfb)","Transmit Total (lxc455426f94f9c)","Transmit Total (lxc479ad4d1b42f)","Transmit Total (lxc48fb769fcb98)","Transmit Total (lxc51649e01d43c)","Transmit Total (lxc6652d1a74bef)","Transmit Total (lxc71c73856a325)","Transmit Total (lxc75487fceda84)","Transmit Total (lxc7de18daac863)","Transmit Total (lxc943bedc4eaa3)","Transmit Total (lxc958e3c40dcda)","Transmit Total (lxc9b6e428e64f8)","Transmit Total (lxc9c44d2cefee9)","Transmit Total (lxc_health)","Transmit Total (lxcf05a48dbfe36)","Transmit Total (lxcf1111066d3f9)","Transmit Total (lxcf6a76edb12f4)","Transmit Total (lxcfd79045a9c86)","Transmit Total (lxcffe99ab4c80b)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05f9280b1f7d)","Receive Total (lxc0ba74fa7007d)","Receive Total (lxc25abdb9518a6)","Receive Total (lxc2e15697085ba)","Receive Total (lxc351b734952bf)","Receive Total (lxc439d18cf1dfb)","Receive Total (lxc455426f94f9c)","Receive Total (lxc479ad4d1b42f)","Receive Total (lxc48fb769fcb98)","Receive Total (lxc51649e01d43c)","Receive Total (lxc6652d1a74bef)","Receive Total (lxc71c73856a325)","Receive Total (lxc75487fceda84)","Receive Total (lxc7de18daac863)","Receive Total (lxc943bedc4eaa3)","Receive Total (lxc958e3c40dcda)","Receive Total (lxc9b6e428e64f8)","Receive Total (lxc9c44d2cefee9)","Receive Total (lxc_health)","Receive Total (lxcf05a48dbfe36)","Receive Total (lxcf1111066d3f9)","Receive Total (lxcf6a76edb12f4)","Receive Total (lxcfd79045a9c86)","Receive Total (lxcffe99ab4c80b)"
2023-03-11 17:30:00,0,70.7,32412,90226,0,4.97,66.1,497,2769,37.6,121,0,2248,62,0,65.7,3.90,0,124,1734,122,38442,375,32.3,0.389,2055,0,123,129960,70.7,0,39672,198073,0,4.83,41,596,1269,30.6,20.9,0,186,153,0,40.3,4.03,0,20.9,15599,20.9,26609,669,26.2,0,200,0,29.0,7876
2023-03-11 17:32:00,0,69.6,20214,48081,0,4.97,66.1,296,2747,0,126,0,2128,0,0,66.1,4.13,0,124,1699,121,38400,19,32.3,0,1961,0,123,13550,69.6,0,16497,48569,0,4.83,40.6,447,1272,0,21.9,0,168,0,0,41.0,4.27,0,25.9,15634,21.3,17434,38.5,26.2,0,198,0,29.0,3511
2023-03-11 17:34:00,0,70,28429,57879,0,4.27,66.8,296,2751,0.600,115,0,2255,0,0,66.1,4.13,0,124,1697,122,38429,19,32.3,0,2083,0,123,17849,70,0,16625,54391,0,4.13,41.4,447,1275,0.600,20.0,0,173,0,0,41.0,4.27,0,25.9,15583,26.5,25542,38.5,26.2,0,198,0,34,4313
2023-03-11 17:36:00,0,71.1,20491,47887,0,4.27,66.4,296,2557,0.600,120,0,1696,0,0,65.7,4.13,0,118,1366,115,38297,19,32.3,0,1702,0,117,13748,71.1,0,16547,47781,0,4.13,41,447,1266,0.600,25.9,0,170,0,0,40.3,4.27,0,20.0,15544,25.2,17561,38.5,26.2,0,184,0,27.7,3041
2023-03-11 17:38:00,0,71.5,24049,71707,0,4.50,65.3,296,2553,0,126,0,1876,0,0,65.3,4.13,0,136,1620,133,38394,19,32.3,0,1899,0,135,12141,71.5,0,34212,67970,0,4.37,39.9,447,1264,0,27.1,0,170,0,0,39.9,4.27,0,22.8,15590,22.8,19545,38.5,26.2,0,203,0,31.6,3862
2023-03-11 17:40:00,0,70.4,24259,77314,0,5.36,66.1,497,2554,38.7,121,0,1812,62,0,65.3,4.13,0,124,1508,122,38316,376,32.3,0,1816,0,123,14821,70.4,0,39767,77417,0,4.83,40.6,599,1265,30.6,20.9,0,162,152,0,40.3,4.27,0,20.9,15546,20.9,18376,669,26.2,0,179,0,29.0,3610
2023-03-11 17:42:00,0,69.6,21375,48992,0,4.97,66.4,296,2584,0,115,0,1766,0,0,66.4,4.13,0,119,1482,116,38305,19,32.3,0,1787,0,118,11120,69.6,0,16514,44951,0,4.83,41,447,1281,0,20.0,0,147,0,0,41,4.27,0,20.0,15554,20.0,18505,38.5,26.2,0,182,0,27.7,3263
2023-03-11 17:44:00,0,68.9,20544,48960,0,4.27,66.1,296,2551,0.600,132,0,1865,0,0,66.1,4.13,0,136,1705,133,38443,19,32.3,0,1892,0,135,16950,68.9,0,16543,51434,0,4.13,40.6,447,1262,0.600,22.8,0,171,0,0,41,4.27,0,22.8,15681,22.8,17797,38.5,26.2,0,201,0,31.6,4022
2023-03-11 17:46:00,0,69.3,21204,48570,0,4.27,66.5,296,2554,0.600,132,0,1683,0,0,65.7,4.14,0,136,1559,133,38465,19.0,32.4,0,1702,0,135,15329,69.3,0,16543,49090,0,4.14,41.0,447,1264,0.600,22.8,0,167,0,0,40.7,4.27,0,22.8,15685,22.8,18466,38.5,26.2,0,199,0,31.6,2989
2023-03-11 17:48:00,0,69.6,20340,63158,0,4.27,66.0,296,2554,0,126,0,1864,0,0,66.4,4.13,0,136,1704,133,38429,19.0,32.3,0,1878,0,135,12103,69.6,0,30012,62773,0,4.13,40.6,447,1267,0,21.8,0,167,0,0,41.0,4.27,0,22.8,15673,22.8,16311,38.5,26.2,0,175,0,31.6,3854
2023-03-11 17:50:00,0.389,69.7,23635,76675,0,4.27,66.4,498,2553,38.3,126,0.389,2841,62,0,66.4,3.67,0,130,1639,127,38444,376,32.3,0,1886,0,129,14834,69.7,0.389,39687,78315,0,4.13,41,595,1270,30.6,21.9,0,236,153,0,41.4,3.80,0,21.9,15665,21.9,17888,669,26.2,0,209,0,30.3,3655
2023-03-11 17:52:00,0.389,70.0,26580,54751,0,4.27,65.7,297,2551,0,126,0.389,2798,0,0,66.4,3.43,0,130,1527,127,38436,19.0,32.3,0,1828,0,129,11019,70.0,0.389,16577,45915,0,4.13,40.6,447,1263,0,21.9,0,260,0,0,41.0,3.57,0,21.9,15599,21.9,23770,38.5,26.2,0,207,0,30.3,3206
2023-03-11 17:54:00,0,70.4,21215,49715,0,4.27,66.1,297,2554,0.600,126,0,1866,0,0,66.4,3.43,0,135,1696,133,38458,19.0,32.3,0,1884,0,134,15444,70.4,0,16562,49861,0,4.13,41.4,447,1265,0.600,21.9,0,174,0,0,41.0,3.57,0,22.8,15678,22.8,18478,38.5,26.2,0,186,0,31.6,4018
2023-03-11 17:56:00,0,70.4,29941,57836,0,4.27,65.7,297,2556,0.600,115,0,1677,0,0,66.8,3.43,0,119,1479,116,38438,19,32.3,0,1700,0,118,13676,70.4,0,16595,47435,0,4.13,41.0,447,1266,0.600,20.0,0,163,0,0,41,3.57,0,20.0,15606,20.0,27159,38.5,26.2,0,172,0,27.7,2933
2023-03-11 17:58:00,0,69.6,21464,60044,0,4.27,66.4,296,2554,0.389,121,0,1867,0,0,66.8,3.43,0,124,1652,122,38389,19,32.7,0,1896,0,123,12156,69.6,0,25952,57897,0,4.13,41,447,1265,0,20.9,0.389,164,0,0,41,3.57,0,20.9,15633,20.9,17776,38.5,26.2,0,212,0,29.0,3867
2023-03-11 18:00:00,0,70.4,31912,85668,0,4.27,66.8,499,2580,38.4,126,0,1827,62,0,66.4,3.43,0,130,1607,127,38465,376,32.5,0,1853,0,129,16610,70.4,0,39785,79349,0,4.52,41.4,596,1276,30.6,21.9,0.389,164,154,0,41.7,3.57,0,21.9,15621,21.9,26132,669,26.0,0,178,0,30.3,3745
2023-03-11 18:02:00,0,70.4,20542,48112,0,4.27,66.4,296,2551,0,132,0,1798,0,0,66.4,3.43,0,136,1606,133,38453,19.0,32.3,0,1820,0,135,11104,70.4,0,16508,44893,0,4.52,41.4,447,1262,0,22.8,0,167,0,0,41.4,3.57,0,22.8,15678,22.8,17806,38.5,26.2,0,197,0,31.6,3198
2023-03-11 18:04:00,0,70.0,24249,52921,0,4.50,65.7,296,2557,0.600,121,0,1876,0,0,65.7,3.67,0,136,1701,133,38495,19.0,32.3,0,1894,0,135,15385,70.0,0,16587,49917,0,4.37,41.0,447,1269,0.600,20.9,0,154,0.389,0,40.6,3.80,0,22.8,15679,22.8,21510,38.5,26.2,0,171,0,31.6,4012
2023-03-11 18:06:00,0,70,21416,49511,0,4.97,66.1,295,2553,0.600,121,0,1807,0,0,66.1,4.13,0,124,1654,122,38461,19,32.3,0,1841,0,123,14838,70,0,16562,49158,0,4.83,41,448,1268,0.600,20.9,0,160,0,0.389,41,4.27,0,21.3,15678,20.9,18663,38.5,26.2,0,196,0,29.0,3671
2023-03-11 18:08:00,0,69.6,21930,55243,0,4.73,66.1,296,2552,0,126,0,1761,0,0,65.7,4.13,0,130,1522,127,38392,19.0,32.3,0,1780,0.389,129,10992,69.6,0,21751,51106,0,4.60,41.4,447,1267,0,21.9,0,165,0,0,40.3,4.27,0,21.9,15610,21.9,18624,38.5,26.2,0,187,0,30.3,3161
2023-03-11 18:10:00,0,70.0,23965,77097,0,4.27,66.0,501,2582,40.5,132,0,1829,62.0,0,66.0,4.13,0,136,1663,133,38429,378,32.3,0,1844,0,135,14973,70.0,0,39711,77631,0,4.13,41.4,596,1278,30.6,22.8,0,168,156,0,40.6,4.66,0,22.8,15672,22.8,18207,669,26.2,0,189,0,31.6,3675
2023-03-11 18:12:00,0,70.4,21296,48863,0,4.27,66.4,295,2556,0,126,0,1740,0.389,0.389,66.4,4.13,0,136,1606,133,38428,19.0,32.3,0,1774,0,135,11008,70.4,0,16515,44800,0,4.13,41.0,447,1269,0,22.2,0,153,0,0,41.0,4.27,0.389,22.8,15679,22.8,18562,38.5,26.2,0,183,0,31.6,3196
2023-03-11 18:14:00,0,69.3,19440,47792,0,4.27,66.1,296,2554,0.600,126,0,1866,0,0,66.1,4.13,0,124,1636,122,38379,19.4,32.3,0,1885,0,123,16978,69.3,0,16548,51397,0,4.13,41,447,1265,0.600,21.9,0,155,0,0,41,4.27,0,20.9,15618,20.9,16613,38.5,26.2,0,180,0,29.4,4054
2023-03-11 18:16:00,0,70,20806,48881,0,4.27,66.4,295,2551,0.600,115,0,1807,0,0,66.5,4.52,0.389,124,1590,122,38405,19.4,32.3,0,1832,0,123,16493,70,0,16552,50874,0,4.13,41.4,447,1262,0.600,20.0,0,170,0,0,41.1,4.27,0,20.9,15612,20.9,18007,38.5,26.2,0,208,0,29.4,3671
2023-03-11 18:18:00,0,70.7,26668,55737,0,4.27,66.4,296,2552,0,110,0,1741,0,0,66.1,4.52,0.389,113,1622,111,38506,19.0,32.3,0,1772,0,112,11029,70.7,0,17460,46057,0,4.13,41.0,447,1263,0,19.0,0,175,0,0,41.0,4.27,0,19.0,15681,19.0,23867,38.5,26.2,0,203,0,26.3,3207
2023-03-11 18:20:00,0,71.5,24092,77122,0,4.27,66.4,499,2583,37.6,132,0,1824,62.0,0,66.5,4.13,0,130,1679,127,38462,375,32.1,0,1847,0,129,14952,71.5,0,39607,77581,0,4.13,41.0,596,1280,31.0,22.8,0,164,154,0,41.4,4.27,0,21.8,15677,21.8,18344,669,26.0,0,184,0.389,30.3,3695
2023-03-11 18:22:00,0,71.1,29687,57981,0,4.27,67.2,295,2553,0,132,0,1747,0,0,66.0,4.13,0,142,1540,138,38467,19.0,32.1,0,1758,0,141,10991,71.1,0,16566,44936,0,4.13,41.4,447,1266,0.389,22.8,0,178,0,0,41.0,4.27,0,28.7,15613,23.7,26912,38.5,26.0,0.389,193,0.389,37.8,3187
2023-03-11 18:24:00,0,69.6,20484,48939,0,4.50,66.8,296,2553,0.600,121,0,1871,0,0,66.4,3.90,0,119,1632,116,38385,19,32.6,0,1886,0,118,15492,69.6,0,16539,49987,0,4.37,41,447,1264,0.600,25.8,0,176,0,0,41,4.03,0,20.0,15609,24.9,17684,38.5,26.4,0.389,207,0,32.6,4008
2023-03-11 18:26:00,0,69.6,28837,57489,0,4.97,66.1,296,2554,0.600,120,0,1802,0,0,65.7,3.43,0,118,1591,116,38461,19,32.8,0,1832,0,117,14890,69.6,0,16608,49230,0,4.83,40.6,447,1265,0.600,25.8,0,168,0,0,40.3,3.57,0,20.0,15620,20.0,26049,38.9,26.7,0,198,0,27.7,3698
2023-03-11 18:28:00,0,70,20607,48107,0,4.97,66.1,296,2554,0,126,0,1755,0,0,65.7,3.43,0,124,1486,122,38308,19,33.0,0,1771,0,123,10976,70,0,16493,44685,0,4.83,40.6,447,1265,0,21.9,0,156,0,0,41,3.57,0,20.9,15571,20.9,17752,38.5,26.9,0,193,0,29.0,3198
2023-03-11 18:30:00,0,70.0,27195,80822,0,4.50,66.4,497,2579,38.3,132,0,1880,62.0,0,65.3,3.90,0,129,1656,127,38396,375,32.5,0,1916,0,128,17304,70.0,0,39668,80070,0,4.36,41.0,595,1275,30.5,22.8,0,156,153,0,40.2,4.03,0,21.8,15613,22.2,21405,668,26.4,0,209,0,30.3,4066
2023-03-11 18:32:00,0,70.4,21270,48584,0,4.27,66.4,297,2554,0,132,0,1686,0,0,66.1,4.13,0,136,1550,133,38448,19,32.3,0.389,1714,0,135,10554,70.4,0,16520,44143,0,4.13,41.4,447,1266,0,22.8,0,175,0,0,41.0,4.27,0,22.8,15673,22.8,18531,38.5,26.2,0,192,0,31.6,2876
2023-03-11 18:34:00,0,69.6,21423,49899,0,4.03,66.7,296,2554,0.600,126,0,1855,0,0,65.7,3.90,0,130,1690,127,38487,19,32.3,0,1891,0,129,15427,69.6,0,16587,49881,0,3.90,41.4,447,1265,0.600,21.9,0,165,0,0,40.3,4.03,0,21.9,15664,21.9,18671,38.5,26.2,0,190,0,30.3,4013
2023-03-11 18:36:00,0,70.0,20845,48852,0,4.03,66.3,295,2553,0.600,132,0,1808,0,0,66.0,3.43,0,136,1657,133,38471,19.0,32.3,0,1825,0,135,14848,70.0,0,16557,49189,0,3.90,41.0,447,1270,0.600,22.8,0,158,0,0,40.6,3.57,0,22.8,15679,22.8,18099,38.5,26.2,0,179,0,31.6,3640
2023-03-11 18:38:00,0,70.4,21229,48818,0,4.27,66.0,296,2582,0,126,0,1767,0,0,66.4,3.43,0,136,1619,133,38469,19.0,32.3,0,1783,0,135,11113,70.4,0,16515,45117,0,4.13,41.0,447,1284,0,21.8,0,174,0,0,41.4,3.57,0,22.8,15685,22.8,18503,38.5,26.2,0,198,0,31.6,3177
2023-03-11 18:40:00,0,71.1,22362,75556,0,4.27,66.1,497,2552,37.6,120,0,1877,62,0,66.4,3.43,0,124,1708,121,38460,375,32.3,0,1896,0,123,15452,71.1,0,39616,78176,0,4.13,41.4,596,1264,30.6,20.9,0,179,153,0,41,3.57,0,20.9,15683,20.9,16612,669,26.2,0,205,0,29.0,4017
2023-03-11 18:42:00,0,70,20771,47977,0,4.66,66.4,295,2555,0,126,0,1695,0,0,66.4,3.43,0,124,1557,122,38496,19,32.3,0,1716,0,123,10440,70,0,16540,44052,0,4.13,41.4,447,1267,0,21.9,0,166,0,0,41,3.57,0,20.9,15677,20.9,18052,38.5,26.2,0,187,0,29.0,2868
2023-03-11 18:44:00,0,69.3,26631,55523,0,4.66,66.8,296,2552,0.367,132,0,1858,0,0,65.7,3.43,0,136,1688,133,38522,19.0,32.3,0,1888,0,135,16947,69.3,0,16607,51554,0,4.13,41.4,447,1263,0.367,22.8,0,161,0,0,40.3,3.57,0,22.8,15678,22.8,23887,38.5,26.2,0,191,0,31.6,4034
2023-03-11 18:46:00,0,70.8,21159,49277,0,4.27,66.4,296,2552,0.600,121,0,1809,0,0,65.7,3.43,0,130,1657,127,38463,19.0,32.3,0,1838,0,129,16472,70.8,0,16563,50880,0,4.13,41.0,447,1262,0.600,20.9,0,159,0,0,40.3,3.57,0,21.9,15697,21.9,18413,38.5,26.2,0,185,0,30.3,3716
2023-03-11 18:48:00,0,70.0,29747,58036,0,4.26,66.4,296,2581,0,115,0,1791,0,0,65.6,3.43,0,113,1619,111,38505,19.0,32.3,0,1828,0,112,11077,70.0,0,16568,45081,0,4.13,41.0,447,1279,0,19.9,0,169,0,0,40.6,3.56,0,19.0,15667,19.0,27043,38.5,26.2,0,205,0,26.3,3213
2023-03-11 18:50:00,0,70.0,23665,77035,0,4.27,66.8,497,2551,39.8,126,0,1882,62.0,0,66.0,3.67,0,124,1710,122,38455,377,32.3,0,1940,0,123,15430,70.0,0,39747,78065,0,4.13,41.4,597,1262,30.6,21.8,0,163,153,0,40.6,3.80,0,20.9,15668,20.9,17921,669,26.2,0,212,0,29.0,3991
2023-03-11 18:52:00,0,70.4,29029,57300,0,4.27,66.4,295,2554,0,115,0.389,1762,0,0,66.4,3.90,0,119,1618,116,38534,19,32.3,0,1831,0,118,11041,70.4,0,16579,45036,0,4.13,41.4,447,1265,0,20.0,0,162,0,0,41,4.03,0,20.0,15682,20.0,26323,38.5,26.2,0,246,0,27.7,3237
2023-03-11 18:54:00,0.389,70.4,19685,47329,0,4.27,66.0,297,2554,0,121,0,1755,0,0,66.0,4.13,0,124,1561,122,38389,19.0,32.3,0,1771,0,123,14378,70.4,0.389,16537,48149,0,4.13,41.0,447,1271,0,20.9,0,169,0,0,40.6,4.27,0,20.9,15628,20.9,16876,38.5,26.2,0,214,0,29.0,3349
2023-03-11 18:56:00,0,69.6,23370,51664,0,4.27,66.1,297,2551,0.600,121,0,1819,0,0,66.1,4.13,0,124,1665,122,38494,19,32.3,0,1829,0,123,14888,69.6,0,16573,49205,0,4.13,41,447,1267,0.600,20.9,0,187,0,0,40.6,4.27,0,20.9,15689,20.9,20622,38.5,26.2,0,185,0,29.0,3688
2023-03-11 18:58:00,0,70,21322,48954,0,4.27,66.4,296,2553,0,120,0,1755,0,0,66.1,4.13,0,124,1599,121,38474,19,32.7,0,1766,0,123,11027,70,0,16518,44734,0,4.13,41.4,447,1265,0,20.9,0,170,0,0,40.6,4.27,0,20.9,15671,20.9,18591,38.5,26.2,0,191,0,29.0,3208
2023-03-11 19:00:00,0,70,24356,77783,0,4.27,66.8,498,2581,41.3,121,0,1889,62,0,66.4,3.90,0,124,1646,122,38427,381,32.3,0,1908,0,123,17144,70,0,39704,79918,0,4.13,41.4,598,1278,30.6,20.9,0,151,153,0,40.6,4.03,0,20.9,15616,20.9,18549,669,26.2,0,194,0,29.0,4056
2023-03-11 19:02:00,0,69.6,21652,50130,0,4.27,66.4,498,2554,41.7,120,0,1802,62,0,65.3,3.43,0,124,1518,121,38348,381,32.3,0,1828,0,123,11656,69.6,0,17257,46805,0,4.13,41,598,1265,30.6,20.9,0.389,163,153,0,39.9,3.57,0,20.9,15544,20.9,17970,669,26.2,0,187,0,29.0,3544
2023-03-11 19:04:00,0,68.9,21239,48914,0,4.27,66.4,296,2555,0.389,126,0,1741,0,0,65.7,3.43,0,124,1610,122,38460,19,32.3,0,1767,0,123,14287,68.9,0,16553,48052,0,4.13,41,447,1267,0,21.9,0.389,174,0.389,0,40.6,3.57,0,20.9,15682,20.9,18500,38.5,26.2,0,195,0,29.0,3304
2023-03-11 19:06:00,0,70,19938,47842,0,4.27,66.8,297,2553,0.600,115,0,1800,0,0,66.1,3.43,0,124,1658,122,38445,19,32.3,0,1829,0.389,123,14848,70,0,16540,49045,0,4.52,41.4,446,1265,0.600,20.0,0,158,0.389,0,41,3.57,0,20.9,15688,20.9,17202,38.5,26.2,0,179,0,29.0,3638
2023-03-11 19:08:00,0,70.0,21034,48534,0,4.27,66.4,296,2552,0,121,0,1751,0,0,66.1,3.43,0,130,1605,127,38454,19.0,32.3,0,1763,0.389,129,11003,70.0,0,16506,44829,0,4.52,41.4,447,1264,0,20.9,0,175,0,0,40.6,3.96,0,22.2,15664,21.9,18313,38.5,26.2,0,190,0,30.3,3172
2023-03-11 19:10:00,0,71.1,22252,75516,0,4.27,65.7,500,2583,37.6,127,0,1896,62,0.389,65.7,3.43,0,130,1720,127,38444,375,32.3,0,1908,0,129,15558,71.1,0,39599,78416,0,4.13,41.4,597,1280,30.6,21.9,0,187,156,0.389,40.3,3.96,0.389,27.2,15675,21.9,16507,669,26.2,0,186,0,30.3,4040
2023-03-11 19:12:00,0,70.7,22692,56226,0,4.27,65.7,500,2553,37.6,121,0,1801,62,0.389,66.1,3.43,0,124,1659,122,38469,375,32.3,0,1826,0,123,11592,70.7,0,21726,52394,0,4.13,41,596,1264,30.6,25.9,0,182,156,0.389,41,3.57,0.389,25.8,15668,25.8,18705,669,26.2,0,208,0,33.9,3562
2023-03-11 19:14:00,0,70.7,26594,54890,0,4.27,66.0,296,2554,0,115,0,1756,0,0,66.0,3.43,0,119,1627,116,38506,19.0,32.1,0,1770,0,118,15886,70.7,0,16588,49914,0,4.13,40.6,447,1265,0,24.9,0,173,0,0,40.6,3.57,0,19.9,15681,24.9,23859,38.5,26.0,0,222,0,27.6,3398
2023-03-11 19:16:00,0,70.7,21128,49221,0,4.27,66.4,296,2555,0.600,121,0,1811,0.389,0,66.0,3.43,0,124,1658,122,38450,19.4,31.9,0,1833,0,123,16472,70.7,0,16545,50889,0,4.13,41.0,447,1267,0.600,20.9,0,162,0,0,40.6,3.57,0,20.9,15669,20.9,18383,38.5,25.7,0,209,0,29.0,3690
2023-03-11 19:18:00,0,70.4,29765,57655,0,4.27,66.1,295,2551,0,121,0,1689,0,0,65.7,3.43,0,124,1553,122,38548,19,31.9,0,1700,0,123,10406,70.4,0,16582,44300,0,4.13,41.4,447,1262,0,21.3,0,173,0,0,40.6,3.57,0,20.9,15672,20.9,27059,38.5,25.7,0,186,0,29.4,2854
2023-03-11 19:20:00,0,70.0,22901,76340,0,4.27,66.0,500,2583,44.2,126,0,1881,62.0,0,65.7,3.67,0,130,1716,127,38445,381,32.3,0,1904,0,129,15525,70.0,0,39801,78513,0,4.13,41.4,595,1279,30.6,21.8,0,166,155,0,40.3,3.80,0,21.8,15680,21.8,17159,669,26.2,0,195,0.389,30.3,4030
2023-03-11 19:22:00,0,70.7,24279,62441,0,4.27,66.0,500,2554,44.2,126,0,1806,62.0,0,65.7,4.52,0.389,130,1650,128,38452,381,32.3,0,1846,0,129,11572,70.7,0,26092,57445,0,4.13,41.0,595,1265,30.6,21.8,0,132,155,0,40.3,4.27,0,21.8,15669,21.8,19882,669,26.2,0,198,0,30.3,3538
2023-03-11 19:24:00,0,70.7,21388,49115,0,4.27,66.0,295,2554,0,115,0,1768,0,0,66.0,4.13,0,124,1616,121,38449,19.0,32.3,0,1781,0,123,14342,70.7,0,16561,48228,0,4.13,40.6,447,1271,0.389,19.9,0,162,0,0,40.6,4.27,0,20.9,15683,20.9,18648,38.5,26.2,0,179,0,29.0,3365
2023-03-11 19:26:00,0,70.0,21403,49872,0,4.73,66.4,295,2553,0.600,121,0,1886,0,0,66.0,4.13,0,124,1693,122,38449,19.0,32.3,0,1907,0,123,15480,70.0,0,16561,50059,0,4.60,41.0,447,1270,0.600,20.9,0,162,0,0,40.6,4.27,0,20.9,15657,21.3,18638,38.9,26.2,0.389,181,0,29.0,4031
2023-03-11 19:28:00,0,69.3,20418,47653,0,4.97,67.2,296,2553,0,121,0,1686,0,0,65.7,4.13,0,124,1543,122,38457,19,32.3,0,1715,0,123,10443,69.3,0,16517,44031,0,4.83,41.7,447,1264,0,20.9,0,166,0,0,40.3,4.27,0,20.9,15664,21.3,17677,38.9,26.2,0.389,192,0,29.0,2875
2023-03-11 19:30:00,0,69.6,24138,77646,0,4.97,67.2,500,2619,40.5,126,0,1972,62.0,0,66.0,3.90,0,130,1746,127,38450,378,32.3,0,1953,0,129,17761,69.6,0,39772,80755,0,4.83,41.7,596,1274,30.6,21.9,0,160,155,0,41.0,4.03,0,21.9,15667,21.9,18391,669,26.2,0,192,0,30.3,4140
2023-03-11 19:32:00,0,70,21920,65147,0,4.97,66.8,499,2562,40.5,115,0,1829,62,0,66.1,3.43,0,124,1646,122,38426,378,32.3,0.389,1840,0,123,11766,70,0,30840,63385,0,4.83,41.4,596,1271,30.6,20.0,0,170,155,0,41.4,3.57,0,20.9,15658,20.9,17049,669,26.2,0,180,0,29.0,3576
2023-03-11 19:34:00,0,70.4,20915,48579,0,4.97,66.4,296,2559,0,126,0,1753,0,0,65.7,3.43,0,130,1579,127,38403,19,32.3,0.389,1790,0,129,14333,70.4,0,16546,48179,0,4.83,41,447,1267,0,21.9,0,162,0,0,40.6,3.57,0,21.9,15656,21.9,18137,38.5,26.2,0,203,0,30.3,3366
2023-03-11 19:36:00,0,69.6,19607,47870,0,4.27,66.0,296,2553,0.600,137,0,1862,0,0,65.7,3.43,0,136,1663,133,38412,19.0,32.3,0,1891,0,135,15410,69.6,0,16564,49981,0,4.13,41.0,446,1263,0.600,23.7,0,164,0,0,40.6,3.57,0,22.8,15625,22.8,16818,38.5,26.2,0,186,0,31.6,3991
2023-03-11 19:38:00,0,69.6,21468,48725,0,4.27,66.4,296,2554,0,121,0,1682,0,0,65.3,3.43,0,124,1548,121,38448,19,32.3,0,1697,0,123,10419,69.6,0,16530,43984,0,4.13,41,446,1265,0,20.9,0,165,0,0,40.3,3.57,0,20.9,15651,20.9,18749,38.5,26.2,0,182,0,29.0,2823
2023-03-11 19:40:00,0,70.0,29550,82813,0,4.27,65.7,499,2582,40.2,121,0,1764,62.0,0,65.7,3.43,0,124,1564,122,38443,379,32.3,0,1792,0,123,14382,70.0,0,39807,76939,0,4.13,40.6,595,1278,30.6,20.9,0,174,154,0,41.0,3.57,0,20.9,15600,20.9,23764,669,26.2,0,206,0,29.0,3360
2023-03-11 19:42:00,0,71.1,23762,71792,0,4.50,65.7,498,2553,40.2,131,0,1809,62,0,66.1,3.43,0,135,1652,132,38453,379,32.3,0,1830,0,134,11396,71.1,0,35310,68626,0,4.37,40.6,595,1263,30.6,22.8,0,172,154,0,40.6,3.57,0,22.8,15654,22.8,18471,669,26.2,0,185,0,31.6,3421
2023-03-11 19:44:00,0,71.1,29781,58117,0,4.27,66.1,296,2555,0,132,0,1738,0,0,66.1,3.43,0,130,1601,127,38518,19,32.3,0,1772,0,129,15815,71.1,0,16619,49899,0,4.13,40.6,447,1272,0,22.8,0,155,0,0,40.6,3.57,0,21.9,15649,21.9,27051,38.5,26.2,0,181,0,30.3,3333
2023-03-11 19:46:00,0,69.6,20382,48604,0,4.03,66.1,296,2553,0.600,121,0,1877,0,0,65.7,3.43,0,124,1699,122,38446,19.0,32.3,0,1891,0,123,16915,69.6,0,16556,51523,0,3.90,41.0,447,1264,0.600,20.9,0,163,0,0,40.3,3.57,0,20.9,15657,20.9,17627,38.5,26.2,0,186,0,29.0,3901
2023-03-11 19:48:00,0,69.7,23441,51344,0,4.66,66.1,296,2554,0,121,0,1812,0,0,66.1,3.44,0,124,1627,122,38519,19.0,32.4,0,1829,0,124,11429,69.7,0,16571,45627,0,4.14,41.0,447,1264,0,20.9,0,156,0,0,40.7,3.57,0,20.9,15655,20.9,20693,38.5,26.2,0,167,0,29.0,3413
2023-03-11 19:50:00,0,71.5,24458,77085,0,4.66,65.7,496,2564,38.3,126,0,1754,62.0,0,65.7,3.43,0,130,1588,127,38439,376,32.3,0,1842,0,129,14336,71.5,0,39637,76554,0,4.13,40.6,599,1271,30.6,21.8,0,160,151,0,40.3,3.57,0,21.8,15645,21.8,18686,669,26.2,0,213,0,30.3,3361
