"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-11 23:56:00,0,631,0,0,0,638
2023-03-11 23:58:00,0,615,0,0,0,625
2023-03-12 00:00:00,0,651,0,0,0,659
2023-03-12 00:02:00,0,808,0,0,0,822
2023-03-12 00:04:00,0,808,0,0,0,828
2023-03-12 00:06:00,0,627,0,0,0,634
2023-03-12 00:08:00,0,621,0,0,0,622
2023-03-12 00:10:00,0,639,0,0,0,641
2023-03-12 00:12:00,0,788,0,0,0,800
2023-03-12 00:14:00,0,829,0,0,0,849
2023-03-12 00:16:00,0,634,0,0,0,641
2023-03-12 00:18:00,0,623,0,0,0,621
2023-03-12 00:20:00,0,637,0,0,0,642
2023-03-12 00:22:00,0,788,0,0,0,802
2023-03-12 00:24:00,0,856,0,0,0,872
2023-03-12 00:26:00,0,659,0,0,0,660
2023-03-12 00:28:00,0,628,0,0,0,633
2023-03-12 00:30:00,0,647,0,0,0,658
2023-03-12 00:32:00,0,761,0,0,0,778
2023-03-12 00:34:00,0,834,0,0,0,858
2023-03-12 00:36:00,0,632,0,0,0,643
2023-03-12 00:38:00,0,610,0,0,0,614
2023-03-12 00:40:00,0,632,0,0,0,636
2023-03-12 00:42:00,0,740,0,0,0,747
2023-03-12 00:44:00,0,831,0,0,0,852
2023-03-12 00:46:00,0,638,0,0,0,646
2023-03-12 00:48:00,0,614,0,0,0,618
2023-03-12 00:50:00,0,633,0,0,0,640
2023-03-12 00:52:00,0,721,0,0,0,732
2023-03-12 00:54:00,0,826,0,0,0,845
2023-03-12 00:56:00,0,639,0,0,0,637
2023-03-12 00:58:00,0,618,0,0,0,612
2023-03-12 01:00:00,0,644,0,0,0,655
2023-03-12 01:02:00,0,721,0,0,0,732
2023-03-12 01:04:00,0,836,0,0,0,855
2023-03-12 01:06:00,0,642,0,0,0,649
2023-03-12 01:08:00,0,615,0,0,0,618
2023-03-12 01:10:00,0,643,0,0,0,648
2023-03-12 01:12:00,0,699,0,0,0,705
2023-03-12 01:14:00,0,826,0,0,0,846
2023-03-12 01:16:00,0,648,0,0,0,652
2023-03-12 01:18:00,0,619,0,0,0,617
2023-03-12 01:20:00,0,629,0,0,0,635
2023-03-12 01:22:00,0,651,0,0,0,661
2023-03-12 01:24:00,0,825,0,0,0,845
2023-03-12 01:26:00,0,630,0,0,0,639
2023-03-12 01:28:00,0,610,0,0,0,616
2023-03-12 01:30:00,0,628,0,0,0,639
2023-03-12 01:32:00,0,637,0,0,0,649
2023-03-12 01:34:00,0,827,0,0,0,848
2023-03-12 01:36:00,0,636,0,0,0,644
2023-03-12 01:38:00,0,616,0,0,0,622
2023-03-12 01:40:00,0,630,0,0,0,637
2023-03-12 01:42:00,0,645,0,0,0,648
2023-03-12 01:44:00,0,838,0,0,0,855
2023-03-12 01:46:00,0,669,0,0,0,677
2023-03-12 01:48:00,0,622,0,0,0,623
2023-03-12 01:50:00,0,635,0,0,0,645
2023-03-12 01:52:00,0,614,0,0,0,623
2023-03-12 01:54:00,0,827,0,0,0,845
