"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-16 09:00:00,0,80.4,25213,53741,0,0,0,0,0,174,281,136,454,65.7,448,38.5,0,584,32.0,0,38.5,1824,4.27,451,0,66.1,41838,19,1836,6849,1351,80.4,0,35762,60063,0,0,0,0,0,224,113,31.6,259,40.6,253,19,0,703,26.0,0,19,171,4.52,252,0,42.1,20270,38.5,179,1050,1342
2023-03-16 09:02:00,0,80.4,24115,52708,0,0,0,0,0,173,284,124,456,65.8,449,38.5,0,583,32.0,0,38.5,1853,4.27,448,0,66.6,41818,19,1881,7026,1611,80.4,0,36011,60791,0,0.389,0,0,0,224,108,29.0,262,40.3,259,19,0,702,26.0,0,19,167,4.13,249,0,41.4,18916,38.5,195,1143,1603
2023-03-16 09:04:00,0,80,34409,63794,0,0,0,0,0,172,284,124,455,65.7,449,38.5,0,583,32.3,0,38.5,1924,4.27,448,0,65.8,41925,19,1952,7114,1871,80,0,36363,61413,0,0,0,0,0,225,117,29.0,255,40.3,261,19,0,703,26.2,0,19,182,4.13,250,0.389,40.3,28957,38.5,215,1113,1863
2023-03-16 09:06:00,0,82.2,27589,81076,0,0,0,0,62,172,280,124,453,65.7,447,751,0,585,32.3,0,38.5,1825,4.27,454,0,65.8,41834,19,1829,6964,1336,82.2,0,59214,88386,0,0,0,0,152,225,115,29.0,252,40.3,251,472,0,701,26.2,0,19,197,4.13,251,0,41,19844,38.5,213,1076,1333
2023-03-16 09:08:00,0,75.6,36722,81677,0,0,0,0,62,173,283,130,457,65.3,448,751,0,586,32.3,0,38.5,1866,4.73,449,0,65.8,41940,19,1881,7051,1605,75.6,0,51060,79087,0,0,0,0,152,226,112,35.3,256,39.9,253,472,0,702,26.2,0.389,19,173,4.60,257,0,41.0,29543,38.5,198,1088,1605
2023-03-16 09:10:00,0,72.3,25483,54200,0,0.389,0,0,0,173,286,130,455,65.3,450,38.9,0,583,32.3,0,38.5,1865,4.97,447,0,65.9,41887,19,1887,7034,1610,72.3,0,36068,60663,0,0,0,0,0,225,125,30.3,255,40.3,260,19,0,703,26.2,0,19,179,4.83,255,0,40.6,20270,38.5,216,1136,1599
2023-03-16 09:12:00,0,77.8,24281,52851,0,0.389,0,0,0.389,176,278,141,454,65.7,445,38.9,0,584,32.0,0,38.5,1788,4.73,450,0,65.9,41865,19,1822,6971,1348,77.8,0,35794,60409,0,0,0.389,0,0,223,112,32.9,253,41,254,19,0,702,26.0,0,19,170,4.60,252,0,40.3,19330,38.5,193,1080,1343
2023-03-16 09:14:00,0,73.8,35155,64506,0,0,0,0,0.389,174,279,136,456,66.4,447,38.5,0,583,31.6,0,38.5,1860,4.50,447,0,65.8,41955,19,1881,6980,1601,73.8,0,36117,60881,0,0,0.389,0,0,223,107,31.6,257,41.4,252,19,0,703,25.5,0,19,178,4.37,249,0,40.3,29961,38.9,193,1077,1601
2023-03-16 09:16:00,0,76.0,27142,80513,0,0,0,0,62,173,283,136,456,66.9,450,751,0.389,586,31.6,0,38.5,1782,4.50,449,0,65.7,41834,19,1805,6832,1339,76.0,0,59178,88302,0,0,0,0,152,225,114,31.6,257,41.4,255,472,0,702,25.5,0,19,170,4.37,251,0,40.3,19380,38.9,175,1065,1334
2023-03-16 09:18:00,0,80.7,37148,91277,0,0,0,0,62,174,283,124,453,65.8,447,751,0.389,584,32.0,0,38.9,1866,4.27,447,0,65.9,41915,19,1887,7048,1613,80.7,0,59514,89260,0.389,0,0,0,152,225,116,29.0,252,40.6,251,472,0,703,26.0,0,19,166,4.13,249,0,40.3,29151,38.5,195,1089,1602
2023-03-16 09:20:00,0,80.7,25496,54019,0,0,0,0,0,173,281,125,454,65.7,447,38.5,0,583,32.3,0,38.9,1867,4.27,449,0,65.6,41843,19,1885,6937,1610,80.7,0,36040,60461,0.389,0,0,0,0,225,111,29.0,254,40.3,251,19,0,704,26.2,0,19,168,4.13,251,0,41,20283,38.5,195,1039,1598
2023-03-16 09:22:00,0,78.9,24050,52486,0,0,0,0.389,0,174,276,136,454,66.1,448,38.5,0,585,32.3,0,38.5,1879,4.03,450,0,65.4,41800,19,1894,7109,1614,78.9,0,36008,60794,0,0,0,0,0,225,103,31.6,254,40.7,253,19,0,702,26.2,0,19,165,3.90,252,0,41,18819,38.5,181,1097,1602
2023-03-16 09:24:00,0,77.1,29552,58519,0,0,0,0,0,173,287,124,456,65.8,448,38.5,0,581,32.3,0,38.5,1865,4.03,450,0,65.8,41910,19,1881,7034,1865,77.1,0,36346,61149,0,0,0,0,0,224,118,29.0,256,40.3,253,19,0,701,26.2,0,19.4,154,3.90,252,0,40.6,24094,38.5,198,1112,1865
2023-03-16 09:26:00,0,74.5,25228,74416,0,0,0,0,0,174,286,119,452,65.7,434,38.5,0,584,32.3,0,38.5,1784,4.27,447,0,65.8,41849,19,1815,6814,1344,74.5,0,54888,82898,0,0,0,0,0,225,113,27.7,252,40.3,244,19,0.389,703,26.2,0,19,142,4.13,249,0,40.6,18450,38.5,196,1038,1343
2023-03-16 09:28:00,0,73.4,36233,90340,0,0,0,0,62,174,282,119,454,66.4,446,751,0,586,32.3,0,38.5,1874,4.27,449,0,66.0,41913,19,1903,7013,1607,73.4,0,59532,89251,0,0,0,0,151,225,118,27.7,254,41,250,471,0,700,26.2,0,19,181,4.13,251,0,41,28235,38.5,201,1061,1598
2023-03-16 09:30:00,0,75.6,25434,54036,0,0,0,0,0,173,276,130,456,65.7,451,38.5,0,587,32.3,0,38.5,1859,4.27,451,0,65.8,41834,19,1868,6948,1601,75.6,0,36024,60407,0,0,0,0,0,224,105,30.3,257,40.3,256,19.4,0,700,26.2,0,19,190,4.13,253,0,41.4,20210,38.5,199,1101,1599
2023-03-16 09:32:00,0,77.4,29421,58311,0,0,0,0,0,174,280,124,455,66.1,450,38.5,0,587,32.3,0,38.5,1857,4.50,448,0,65.8,41817,19,1874,6980,1607,77.4,0,36022,60729,0,0,0,0,0,225,108,29.0,255,41.4,259,19,0,699,26.2,0,19,168,4.37,250,0,41,24208,38.5,194,1082,1599
2023-03-16 09:34:00,0,76.7,25473,54043,0,0,0,0,0,174,277,119,453,66.5,449,38.5,0,583,32.3,0.389,38.5,1884,4.50,449,0,66.2,41818,19,1906,7026,1605,76.7,0,36014,60801,0,0,0,0,0,224,112,27.7,252,42.1,258,19,0,703,26.2,0,19,172,4.37,251,0,40.3,20263,38.5,200,1081,1596
2023-03-16 09:36:00,0,77.4,23014,54694,0.389,0,0,0,0,175,279,129,441,65.7,449,38.5,0,585,32.3,0.389,38.5,1816,4.27,435,0,66.1,41823,19,1834,6932,1343,77.4,0,38835,63732,0,0,0,0,0,223,107,30.3,252,41.4,255,19,0,701,26.2,0,19,155,4.13,242,0,41,17768,38.5,184,1059,1339
2023-03-16 09:38:00,0.389,72.7,35594,89449,0.389,0,0,0,62,173,281,124,453,65.7,448,751,0,584,32.3,0,38.5,1840,4.50,450,0.389,66.1,41905,19,1867,7034,1612,72.7,0.389,59332,88932,0,0,0,0,151,224,108,29.0,252,41.4,253,472,0,702,26.2,0,19,162,4.37,252,0,41,27600,38.5,196,1078,1604
2023-03-16 09:40:00,0.389,71.9,25496,54172,0,0,0,0,0,176,282,124,456,66.4,447,38.5,0,586,32.3,0,38.5,1954,4.97,451,0.389,65.8,41820,19,1971,7166,1868,71.9,0.389,36270,61392,0,0,0,0,0,225,114,29.0,255,41,252,19,0,701,26.2,0,19,187,4.83,254,0,41,20021,38.5,207,1094,1864
2023-03-16 09:42:00,0,72.7,31592,60667,0,0,0,0,0,174,283,124,453,66.4,445,38.5,0,585,32.3,0,38.5,1791,4.50,449,0,65.8,41831,19,1816,6861,1338,72.7,0,35758,59967,0,0,0,0,0,225,111,29.0,252,41,250,19,0,700,26.2,0,19,170,4.37,251,0,41,26643,38.5,200,1091,1330
2023-03-16 09:44:00,0,72.7,25466,54107,0,0,0,0,0,173,282,130,454,66.1,446,38.5,0,584,32.3,0,38.5,1848,4.03,447,0,65.8,41785,19,1876,6965,1608,72.7,0,35978,60653,0,0,0,0,0,225,106,30.3,253,40.6,249,19,0,702,26.2,0,19,160,3.90,249,0,40.6,20249,38.5,196,1083,1601
2023-03-16 09:46:00,0,74.1,23854,52346,0,0,0,0,0,173,284,136,454,65.7,451,38.5,0,587,32.3,0,38.5,1802,4.27,449,0,65.8,41847,19.4,1866,6907,1352,74.1,0,35766,60043,0,0,0,0,0,225,113,32.0,253,40.3,258,19,0,699,26.2,0,19,160,4.13,251,0,41.4,18898,38.5,206,1084,1349
2023-03-16 09:48:00,0,80,36968,90967,0,0,0,0,62,173,282,136,456,65.8,449,751,0,590,32.3,0,38.5,1863,4.27,450,0,66.1,41920,19,1868,7038,1605,80,0,59376,89108,0,0,0,0,152,225,117,31.6,260,40.3,253,472,0,696,26.2,0,19,182,4.13,251,0,41,28961,38.5,210,1081,1598
2023-03-16 09:50:00,0,78.9,25119,53796,0,0,0,0,0,173,287,130,454,66.5,445,38.5,0,588,32.3,0,38.5,1943,4.27,449,0,66.4,41785,19,1974,7098,1858,78.9,0,36252,61302,0,0,0,0,0,225,123,30.3,259,41.4,248,19,0,698,26.2,0,19,203,4.13,251,0,41.7,19639,38.5,242,1114,1858
2023-03-16 09:52:00,0,78.2,34287,63652,0,0,0.389,0,0,172,281,119,452,65.7,449,38.5,0,585,32.0,0,38.5,1827,4.27,448,0,66.4,41845,19,1838,7025,1332,78.2,0,35773,60232,0,0,0,0,0,225,114,27.7,252,40.3,254,19,0,701,26.0,0,19,208,4.13,250,0,42.1,29359,38.5,225,1126,1334
2023-03-16 09:54:00,0,81.8,25491,54212,0,0,0,0,0,173,276,118,455,65.8,449,38.5,0,583,31.6,0,38.5,1869,4.27,449,0,65.8,41810,19,1896,7009,1606,81.8,0,36003,60702,0,0,0,0,0,224,102,27.7,255,40.7,258,19,0,698,25.5,0,19,210,4.13,250,0,41,20285,38.5,227,1128,1604
2023-03-16 09:56:00,0,82.2,24109,52666,0,0,0,0,0,173,278,136,457,65.8,445,38.5,0,586,31.6,0,38.5,1803,4.66,449,0,66.0,41844,19,1823,6897,1339,82.2,0,35769,60037,0,0,0,0,0,225,105,36.6,258,40.6,249,19,0,703,25.5,0,19,194,4.13,251,0,41,19150,38.5,225,1113,1336
2023-03-16 09:58:00,0,81.5,37662,91691,0,0,0,0,62,173,290,130,453,65.7,446,752,0,586,32.0,0,38.5,1811,4.73,449,0,65.8,42016,19,1841,6905,1346,81.5,0,59044,88558,0,0,0,0.389,151,226,127,35.3,252,40.6,256,472,0,703,25.5,0,19,198,4.60,256,0,40.6,29915,38.5,230,1091,1341
2023-03-16 10:00:00,0,78.5,25293,63640,0,0,0,0,62,175,281,130,454,65.7,450,752,0,590,32.0,0,38.5,1843,4.97,448,0,65.5,41843,19,1860,6937,1608,78.5,0,45603,72403,0,0,0,0.389,151,223,114,30.3,254,40.3,259,472,0,697,25.5,0,19,183,4.83,249,0,40.3,18576,38.5,202,1059,1601
2023-03-16 10:02:00,0,79.3,33279,62547,0,0,0,0,0,177,273,124,454,65.7,452,38.5,0,589,31.8,0,38.5,1796,4.97,450,0,65.4,41968,19,1826,6882,1350,79.3,0,35872,60240,0,0.389,0,0,0.389,223,98.3,29.0,253,40.3,256,19,0,696,25.7,0.389,19,171,4.83,251,0.389,40.3,28350,38.5,213,1095,1344
2023-03-16 10:04:00,0,80.7,25444,54177,0,0,0,0,0,177,287,130,454,66.0,444,38.5,0,588,32.3,0,38.5,1859,4.97,450,0,65.7,41933,19,1883,7007,1610,80.7,0,36109,60894,0,0.389,0,0,0.389,224,114,30.3,254,40.6,248,19,0,699,26.2,0.389,19,189,5.22,252,0.389,41.4,20257,38.5,227,1099,1598
2023-03-16 10:06:00,0,78.2,32873,62095,0,0,0,0,0,174,291,130,454,65.7,444,38.5,0,586,32.3,0,38.5,1878,4.97,451,0,65.4,41878,19,1908,7051,1611,78.2,0,36050,60802,0,0,0,0,0,225,124,30.3,254,40.3,248,19,0,701,26.2,0,19,194,5.22,254,0,42.5,27694,38.5,234,1078,1601
2023-03-16 10:08:00,0,80.7,28302,81641,0,0,0,0,62,176,279,112,456,66.0,450,750,0,585,32.3,0,38.5,1885,4.73,450,0,65.5,41821,19,1909,7108,1609,80.7,0,59261,89074,0,0,0,0,152,226,107,26.3,255,40.6,257,470,0,701,26.2,0,19,194,4.60,252,0,41.4,20277,38.5,220,1093,1598
2023-03-16 10:10:00,0,80.4,27147,80508,0,0,0,0,62,177,278,130,456,66.0,448,750,0,587,32.3,0,38.5,1861,4.50,447,0,65.8,42003,19,1886,7023,1604,80.4,0,59417,89075,0,0,0,0,152,226,105,30.3,256,41,253,470,0,700,26.2,0,19,195,4.37,249,0,41,19129,38.5,228,1133,1608
2023-03-16 10:12:00,0,78.2,33920,63175,0,0,0,0,0,179,278,129,454,65.7,448,38.5,0,590,32.0,0,38.5,1784,4.50,449,0,66.1,41960,19,1805,6880,1342,78.2,0,35860,60133,0,0,0,0,0,223,112,30.3,254,40.6,248,19,0,699,26.0,0,19,190,4.37,251,0,41.7,28997,38.5,216,1080,1335
2023-03-16 10:14:00,0,82.6,24944,53553,0,0.389,0,0,0.389,177,283,130,455,65.7,450,38.9,0,587,31.6,0,38.5,1849,4.97,450,0,65.8,41887,19,1876,6949,1611,82.6,0,36063,60741,0,0,0.389,0,0,223,110,30.3,255,40.3,249,19,0,700,25.5,0,19,185,4.83,252,0,40.6,19730,38.5,219,1069,1598
2023-03-16 10:16:00,0,80,34673,64079,0,0,0,0,0,178,283,136,454,66.3,450,38.5,0,586,31.6,0,38.9,1869,4.97,450,0,65.4,41917,19,1892,7009,1607,80,0,36091,60640,0,0,0,0,0,224,117,31.6,254,42.1,253,19,0,701,25.5,0,19,202,4.83,253,0,39.9,29482,38.5,235,1125,1598
2023-03-16 10:18:00,0,81.5,27452,78159,0,0,0,0,0,176,282,124,454,66.7,449,38.5,0,587,31.6,0,38.5,1874,4.73,447,0,65.8,41862,19,1884,6982,1603,81.5,0,56286,85045,0,0,0,0,0,224,114,29.0,253,42.1,258,19,0,701,25.5,0,19,207,4.60,249,0,40.3,20320,38.5,235,1099,1601
2023-03-16 10:20:00,0,83.7,26821,80326,0,0,0,0,62,177,281,130,455,66.0,447,751,0.389,587,31.6,0,38.5,1847,4.50,449,0,66.6,41896,19,1867,6932,1607,83.7,0,59546,89106,0,0,0,0,153,223,109,30.3,255,41,257,472,0,700,25.5,0,19,186,4.37,251,0,41.5,18810,38.9,205,1081,1601
2023-03-16 10:22:00,0,79.6,29125,58056,0,0,0,0,0,176,281,124,440,66.7,434,38.5,0,589,31.6,0,38.5,1786,4.27,438,0,66.1,41950,19,1810,6845,1342,79.6,0,35861,60042,0.389,0,0,0,0,224,114,29.0,245,41.8,244,19,0,702,25.5,0,19,192,4.13,246,0,41.7,24205,38.5,219,1066,1345
2023-03-16 10:24:00,0,80,23456,51977,0,0,0,0.389,0,177,280,130,443,66.1,437,38.5,0,585,31.6,0,38.5,1857,4.50,438,0,66.1,41828,19,1889,6951,1600,80,0,36011,60640,0.389,0,0,0,0,224,107,30.3,254,40.7,247,19,0,697,25.5,0,19,197,4.37,245,0,41.4,18239,38.5,229,1100,1601
2023-03-16 10:26:00,0,74.5,33164,62454,0,0,0,0.389,0,175,283,124,456,65.7,449,38.5,0,591,31.6,0,38.5,1867,4.27,454,0,66.2,41862,19,1881,7004,1601,74.5,0,36033,60630,0,0,0,0,0,224,112,29.0,262,40.3,253,19,0,698,25.5,0,19,195,4.13,251,0,40.6,27973,38.5,221,1109,1599
2023-03-16 10:28:00,0,70.8,25524,58092,0,0,0,0,0,180,279,124,454,66.1,450,38.5,0,587,32.0,0,38.5,1787,4.03,452,0,65.9,41825,19,1810,6902,1336,70.8,0,39360,64314,0,0,0,0,0,222,112,29.0,253,40.6,255,19,0.389,700,26.0,0,19.4,185,3.90,250,0,40.6,20241,38.5,221,1128,1335
2023-03-16 10:30:00,0,75.2,35700,89779,0,0,0,0,62,180,279,129,452,65.7,447,751,0,586,32.3,0.389,38.5,1865,4.27,449,0,65.7,41912,19,1888,6992,1606,75.2,0,59466,89124,0,0,0,0,152,221,105,30.3,252,40.6,251,472,0.389,699,26.2,0,19.4,198,4.13,252,0,40.6,27698,38.5,226,1108,1606
2023-03-16 10:32:00,0,78.5,25266,54004,0,0,0,0,0,176,284,130,455,66.5,450,38.5,0,587,32.0,0.389,38.5,1798,4.50,448,0,65.8,41863,19,1818,6867,1348,78.5,0,35778,59931,0,0,0,0,0,223,112,30.3,256,41.5,255,19.4,0,700,26.0,0,19,200,4.37,250,0,40.3,20327,38.5,225,1119,1343
2023-03-16 10:34:00,0,81.1,24198,52807,0,0,0,0,0,175,282,136,454,65.7,448,38.5,0,587,31.6,0,38.5,1871,4.97,452,0,65.8,41889,19,1876,6974,1609,81.1,0,36059,60719,0,0,0,0,0,225,115,31.6,254,41,253,19,0,699,25.5,0,19,205,4.83,252,0,40.6,18984,38.5,215,1110,1598
2023-03-16 10:36:00,0.389,80,34438,63792,0,0,0,0,0,174,276,130,454,66.1,446,38.5,0,587,31.6,0,38.5,1946,4.97,451,0,65.8,41952,19,1968,7190,1872,80,0.389,36377,61551,0,0,0,0,0,225,104,30.3,254,41.1,250,19,0,700,25.5,0,19,214,4.83,254,0,41,28990,38.5,237,1130,1863
2023-03-16 10:38:00,0,80.4,24581,53175,0.389,0,0,0,0,175,284,124,455,65.8,448,38.5,0,588,31.6,0,38.5,1791,4.50,449,0,65.8,41812,19,1818,6957,1339,80.4,0,35743,60011,0,0,0,0,0,224,110,29.0,260,40.7,253,19,0,699,25.5,0,19,191,4.37,251,0,40.3,19624,38.5,229,1119,1338
2023-03-16 10:40:00,0,78.2,37326,91539,0,0,0,0,62,176,287,130,455,65.4,447,751,0,586,31.6,0,38.5,1856,4.27,448,0,66.1,41852,19,1868,6980,1600,78.2,0,59421,89064,0,0,0,0,152,225,118,30.3,255,39.9,257,472,0,699,25.5,0,19,194,4.13,249,0,40.3,29313,38.5,208,1129,1599
2023-03-16 10:42:00,0,81.1,25231,53889,0,0,0,0,0,176,282,130,454,65.8,450,38.5,0,589,31.8,0,38.5,1793,4.27,450,0,65.5,41842,19.4,1807,6888,1339,81.1,0,35762,59914,0,0,0,0,0,224,110,30.3,254,40.3,261,19,0,699,25.7,0,19,200,4.13,252,0,39.9,20289,38.5,219,1097,1343
2023-03-16 10:44:00,0,76.3,23890,52494,0,0,0,0,0,178,276,129,454,65.8,445,38.5,0,589,32.3,0,38.5,1875,4.27,452,0.389,66.1,41880,19,1887,7010,1612,76.3,0,36072,60826,0,0,0,0,0,224,104,30.3,253,40.6,249,19,0,700,26.2,0,19,206,4.13,254,0,41.4,18680,38.5,221,1103,1599
2023-03-16 10:46:00,0,78.9,29636,58706,0,0,0,0,0,177,277,119,455,66.1,447,38.5,0,586,32.3,0,38.5,1933,4.27,449,0.389,65.8,41953,19,2000,7137,1878,78.9,0,36389,61624,0,0,0,0,0,223,109,33.3,254,40.6,251,19,0,700,26.2,0,19,195,4.13,251,0,40.6,24191,38.5,235,1092,1865
2023-03-16 10:48:00,0,80,23532,52137,0,0,0,0,0,177,283,130,456,66.1,448,38.5,0,587,31.8,0,38.5,1787,4.50,449,0,65.7,41864,19,1807,6892,1347,80,0,35785,60044,0,0,0,0,0,223,114,30.7,255,40.6,257,19,0,699,25.7,0,19,182,4.37,256,0,40.3,18588,38.5,214,1129,1342
2023-03-16 10:50:00,0,75.6,36308,90351,0,0,0,0,62,179,286,124,458,65.7,450,753,0,590,31.6,0,38.5,1878,4.97,452,0,66.1,41936,19,1890,6953,1608,75.6,0,59377,89136,0,0,0,0,153,223,120,29.4,254,41.0,260,472,0,698,25.5,0,19,207,4.83,249,0,40.6,28302,38.5,231,1109,1604
2023-03-16 10:52:00,0,73.0,27165,68447,0,0,0,0,62,178,276,124,454,65.7,450,753,0,590,31.6,0,38.5,1865,5.12,449,0,66.2,41846,19,1886,7095,1610,73.0,0,48153,75457,0,0,0,0,153,223,104,29.0,254,40.7,254,472,0,698,25.5,0,19,198,4.60,251,0,41.4,20206,38.5,220,1127,1601
2023-03-16 10:54:00,0,76.7,32158,61338,0,0,0,0,0,177,276,124,454,65.8,449,38.5,0,585,32.0,0,38.5,1866,4.66,450,0,65.8,41890,19,1881,6991,1612,76.7,0,36076,60829,0,0,0,0,0,223,108,29.0,254,40.7,252,19,0,697,25.5,0,19,202,4.13,252,0,41.4,26974,38.5,222,1098,1601
2023-03-16 10:56:00,0,79.6,25494,54235,0,0,0,0,0,177,282,130,454,66.0,447,38.5,0,581,32.0,0,38.5,1868,4.27,450,0,65.8,41799,19,1885,7075,1608,79.6,0,35998,60770,0,0,0,0,0,224,114,30.3,254,41,251,19,0,700,25.5,0,19,206,4.13,252,0,40.6,20290,38.5,226,1179,1601
2023-03-16 10:58:00,0,78.2,23925,52524,0,0,0.389,0,0,176,285,124,455,66.3,448,38.5,0,589,32.0,0,38.5,1801,4.50,450,0,65.4,41852,19,1819,6903,1341,78.2,0,35773,59901,0,0,0,0,0,224,119,29.0,255,41.4,253,19,0,699,26.0,0,19,203,4.37,252,0,39.9,18970,38.5,223,1129,1341
2023-03-16 11:00:00,0,78.2,36955,91232,0,0,0,0,62,176,281,136,442,65.7,438,752,0,588,32.3,0,38.5,1876,4.50,437,0,65.7,41939,19,1898,6921,1606,78.2,0,59619,89275,0,0,0,0.389,151,224,113,31.6,247,40.3,249,472,0,700,26.2,0,19,200,4.37,244,0,40.6,28954,38.5,231,1040,1606
2023-03-16 11:02:00,0,77.8,27659,81247,0,0,0,0,62,176,278,135,443,66.1,433,752,0,590,32.0,0,38.5,1856,4.50,450,0,65.3,41978,19,1887,6998,1602,77.8,0,59666,89018,0,0,0,0,151,225,104,31.6,248,40.7,243,472,0,700,26.0,0,19,185,4.37,252,0,40.3,19640,38.5,224,1091,1603
2023-03-16 11:04:00,0,78.9,34556,63973,0,0,0,0,0,177,286,136,460,66.6,448,38.5,0,589,31.6,0,38.5,1854,4.97,449,0,65.8,42105,19,1874,7020,1607,78.9,0,36244,60957,0,0,0,0,0.389,225,118,31.6,255,41.5,253,19,0,700,25.5,0,19,193,5.22,251,0.389,40.6,29384,38.5,213,1145,1600
2023-03-16 11:06:00,0,73.0,25471,54211,0,0,0,0,0,178,285,130,459,66.0,449,38.5,0,586,31.6,0,38.5,1844,4.97,450,0,65.8,41902,19,1871,7046,1611,73.0,0,36068,60801,0,0,0,0,0,225,118,30.3,254,40.7,260,19,0,700,25.5,0,19,183,4.83,252,0,40.6,20268,38.5,218,1127,1599
2023-03-16 11:08:00,0,74.9,23973,52480,0,0,0,0,0,178,280,124,454,65.7,445,38.5,0,587,31.8,0,38.5,1789,4.73,449,0,65.3,41893,19,1805,6883,1343,74.9,0,35799,59974,0,0.389,0,0,0,223,106,29.0,254,40.0,248,19,0,700,25.7,0.389,19,195,4.60,251,0,40.3,19023,38.5,209,1067,1333
2023-03-16 11:10:00,0,73.4,32202,79701,0,0,0,0,0.389,177,286,124,454,65.8,445,38.5,0,587,32.6,0,38.5,1870,4.50,449,0,66.0,41912,19.0,1890,6990,1608,73.4,0,53106,81352,0,0.389,0,0,0,223,115,29.0,253,40.3,249,19.0,0,701,26.6,0.389,19.0,194,4.37,251,0,41.0,25385,38.5,223,1068,1605
2023-03-16 11:12:00,0,76.3,26485,79888,0,0,0,0,62.4,177,280,130,455,66.2,447,751,0,587,32.0,0,38.9,1850,4.27,447,0,66.0,41812,19,1873,6971,1611,76.3,0,59482,88830,0,0,0,0,151,224,114,30.3,255,40.7,251,472,0,700,26.0,0,19,178,4.13,249,0,41,18453,38.5,208,1096,1602
2023-03-16 11:14:00,0,83.3,33112,62253,0,0.389,0,0,0,176,279,130,454,66.1,449,38.9,0,587,31.6,0,38.9,1782,4.27,450,0,65.8,41885,19,1787,6778,1350,83.3,0,35832,59872,0,0,0,0,0,224,107,30.3,254,40.6,255,19,0,700,25.5,0,19,162,4.13,253,0,41.4,28168,38.5,194,1069,1340
2023-03-16 11:16:00,0,75.6,25437,54090,0,0.389,0,0,0,177,282,124,454,65.8,451,38.9,0,588,31.6,0,38.5,1854,4.27,450,0,65.7,42004,19,1878,6944,1601,75.6,0,36190,60855,0,0,0,0,0,224,112,29.0,254,40.3,256,19,0,699,25.5,0,19,176,4.13,252,0,41,20220,38.9,222,1077,1595
2023-03-16 11:18:00,0,78.5,32492,61593,0,0,0,0,0,174,285,130,453,65.8,445,38.5,0,590,31.8,0,38.5,1770,4.03,447,0,65.8,42025,19,1802,6822,1339,78.5,0,35940,60151,0,0,0.389,0,0,225,119,30.3,251,40.3,249,19,0,698,25.7,0,19,167,3.90,249,0,40.6,27036,38.9,197,1058,1334
2023-03-16 11:20:00,0,77.1,25576,55169,0,0,0,0,0,177,278,135,455,65.7,449,38.5,0,589,32.3,0,38.5,1817,4.03,448,0,66.3,41853,19,1844,6876,1614,77.1,0,37007,61731,0,0,0.389,0,0,223,105,31.6,260,40.3,253,19,0,698,26.2,0,19,149,3.90,249,0,40.6,20273,38.5,180,1051,1606
2023-03-16 11:22:00,0,87.0,25654,78893,0,0,0,0,62,177,281,136,462,65.3,452,750,0,585,32.3,0,38.5,1894,4.27,450,0,66.2,41885,19,1908,7140,1877,87.0,0,59695,89595,0.389,0,0,0,152,223,115,31.6,263,39.9,258,471,0,701,26.2,0,19,151,4.13,251,0,41.5,17356,38.5,174,1086,1870
