"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-17 18:08:00,0,12576,58419,207290,0,1855,118,162,31.5,115,1940,66.2,1724,0,7104,118,6.60,148,87.1,0,16963,1882,124,31.6,1566,66.4,375,408,0,0,122,21881,0,12576,0,22795,80443,0,152,27.7,93.8,21.4,27.7,2345,42.5,25705,0,1100,3717,7.27,135,68.4,0,16844,185,29.0,25.5,15876,42.1,669,531,0,0,29.0,24420,0
2023-03-17 18:10:00,0,10914,58574,200923,0,1943,130,163,32.1,132,1939,66.1,1723,0,7180,79.9,4.73,149,88.2,0,16947,1953,117,31.6,1626,65.9,375,377,0,0,116,21884,0,10914,0,21113,78676,0,158,30.3,95.0,21.9,31.6,2199,41.7,25708,0,1091,3634,5.04,131,68.8,0,16833,185,27.7,25.5,15878,40.6,669,482,0,0,27.7,24421,0
2023-03-17 18:12:00,0,10424,34852,152853,0,1789,141,160,31.5,143,1851,65.9,415,0,6910,78.9,2.90,148,88.1,0,16964,1804,135,31.6,1509,66.0,19,334,0,0,128,176,0,10424,0,17873,73152,0,159,32.9,92.3,21.3,34.2,2294,41,6280,0,1088,3609,2.90,132,68.4,0,16854,186,31.6,25.5,15967,40.6,38.5,406,0,0,30.3,587,0
2023-03-17 18:14:00,0,10134,34967,150472,0,1867,136,161,32.1,126,1906,66.2,419,0,7074,79.1,5.33,147,86.7,0,16970,1895,140,31.6,1573,66.8,19,327,0,0,139,172,0,10134,0,17570,73044,0,176,31.6,100,22.3,30.3,2287,41.7,6280,0,1146,3632,6.21,133,65.8,0,16848,224,32.9,25.5,15918,41.5,38.5,387,0,0,32.9,582,0
2023-03-17 18:16:00,0,11140,34751,152385,0.389,1810,119,162,32.1,116,1838,66.7,419,0,6885,81.7,3.93,147,85.4,0,16960,1814,129,32.0,1514,65.8,19,332,0,0,128,158,0,11140,0,18564,73991,0,197,32.6,99.4,22.0,27.7,2220,43.6,6284,0,1126,3700,4.42,130,64,0,16842,201,30.3,26.0,15918,40.6,38.5,403,0,0,30.3,579,0
2023-03-17 18:18:00,0,12046,48013,168072,0.389,1835,125,160,33.3,126,1916,66.4,948,0,6984,123,3.70,148,86,0,16952,1856,118,32.3,1547,66.6,19,358,0.389,0,117,12566,0,12046,0,20712,76930,0,160,33.9,91.6,28.1,30.3,2324,41.7,17298,0,1076,3701,4.09,131,65.8,0.389,16845,184,27.7,26.2,15879,42.1,38.5,443,0,0,27.7,14193,0
2023-03-17 18:20:00,0,10941,58587,177264,0,1911,125,162,33.3,121,1931,66.1,1723,0,7107,82.4,5.47,147,87.6,0,16955,1924,124,32.0,1586,66.9,376,379,0.389,0,122,21864,0,10941,0,21133,78061,0,169,29.0,93.7,28.1,29.0,2191,42.5,25696,0,1071,3688,6.26,131,66.9,0.389,16844,176,33.9,26.0,15868,41.7,669,482,0,0,29.0,24409,0
2023-03-17 18:22:00,0,11663,34781,154619,0,1781,118,160,30.7,120,1855,66.2,419,0,6889,79.2,4.53,147,88.5,0,16943,1802,118,31.6,1487,66.9,19.4,334,0,0,122,178,0,11663,0,19074,74481,0,168,27.7,91.8,20.4,29.0,2295,42.5,6284,0,1057,3639,4.90,136,68.0,0,16838,203,32.6,25.5,15872,41.8,38.5,400,0,0,29.0,584,0
2023-03-17 18:24:00,0,12243,35014,150640,0,1832,119,162,32.3,121,1908,67.1,421,0,7002,81.5,5,150,88.2,0,16949,1864,123,31.6,1560,66.8,19,334,0,0,116,178,0,12243,0,19655,75278,0,170,27.7,101,28.8,33.9,2295,43.2,6281,0,1096,3732,5.39,136,67.7,0,16837,200,29.0,25.5,15896,41.5,38.5,398,0,0,27.7,589,0
2023-03-17 18:26:00,0,13306,34827,152344,0,1770,124,163,32.9,120,1845,66.0,421,0.389,6870,79.6,4.30,145,87.4,0,16971,1803,118,32.0,1505,66.3,19,344,0,0,122,175,0,13306,0,20740,76297,0,179,29.0,101,29.3,29.0,2222,41.7,6286,0,1094,3692,4.69,133,66.6,0,16842,215,27.7,26.0,15897,42.1,38.5,417,0,0,29.0,584,0
2023-03-17 18:28:00,0,14327,35132,164180,0,1853,124,163,32.1,121,1922,66.4,421,0,7054,119,4.54,143,87.4,0,16963,1872,123,32.3,1533,66.2,19,363,0,0,127,171,0,14327,0,21746,77745,0,192,29.0,95.4,22.9,29.0,2317,42.6,6283,0,1106,3748,4.96,134,66.2,0,16841,210,29.0,26.2,15876,41.7,38.5,452,0,0,30.3,578,0
2023-03-17 18:30:00,0,11856,58565,177407,0,1921,130,160,31.5,121,1928,66.1,1718,0,7126,79.9,5.47,147,87.4,0,16962,1944,118,32.0,1578,65.8,375,382,0,0,122,21807,0,11856,0,22018,84045,0,190,30.3,91.7,21.0,29.0,2192,41.8,25654,0,1096,3694,6.61,133,66.2,0,16843,220,27.7,26.0,15900,41,669,488,0,0.389,29.0,24372,0
2023-03-17 18:32:00,0,11246,34773,176178,0,1785,130,164,32.9,126,1838,66.3,422,0,6865,80.2,3.93,149,87.5,0,16956,1804,124,31.6,1513,66.6,19,333,0,0.389,128,161,0,11246,0,18683,79562,0,191,30.3,97.9,22.5,30.3,2268,42.1,6285,0,1096,3709,9.86,138,67.3,0,16843,219,29.0,25.5,15894,41.5,38.5,404,0,0,35.2,592,0
2023-03-17 18:34:00,0,13102,35035,150353,0,1859,130,161,32.1,126,1892,66.1,421,0,7017,79.2,3.93,147,87.5,0,16963,1870,129,31.6,1601,66.9,19,333,0,0.389,133,176,0,13102,0,20575,76306,0,198,30.3,100.0,22.0,30.3,2276,41.4,6285,0,1111,3669,9.86,140,66.2,0,16836,216,30.3,25.5,15878,41.8,38.5,400,0,0,36.5,585,0
2023-03-17 18:36:00,0,12807,34789,154016,0,1789,124,160,32.9,115,1840,65.9,421,0,6884,79.2,3.73,147,87.5,0,16952,1806,129,31.6,1500,66.2,19.0,333,0,0,128,174,0,12807,0,20221,75788,0,192,29.0,92.2,23.5,28.0,2233,41.0,6283,0,1115,3668,3.73,133,66.9,0,16842,216,30.3,25.5,15882,41.4,38.5,408,0,0,30.3,577,0
2023-03-17 18:38:00,0,13333,35371,159856,0,1928,136,161,32.9,132,2000,65.9,418,0,7270,116,4.40,147,87.8,0.389,16945,1948,118,31.6,1637,67.1,19,359,0,0,122,175,0,13333,0,20757,77132,0,195,31.6,94.1,23.5,32.0,2361,41.5,6287,0,1146,3684,4.77,131,66.9,0,16844,217,27.7,25.5,15897,42.6,38.5,449,0,0,29.0,586,0.389
2023-03-17 18:40:00,0,9714,58363,175945,0,1859,130,166,30.7,126,1893,66.3,1724,0,6987,79.6,5.57,145,87.8,0.389,16937,1869,135,31.6,1598,66.0,375,388,0,0,133,21980,0.389,9714,0,19941,76782,0,198,30.3,100,20.4,30.3,2211,41.1,25807,0,1110,3617,6.38,133,66.2,0,16841,207,31.6,25.5,15889,41.7,669,487,0,0,31.6,24481,0.389
2023-03-17 18:42:00,0,11116,38055,156375,0,1782,130,160,32.1,126,1859,65.9,907,0,6885,78.8,3.27,148,87.8,0,16941,1809,128,31.6,1477,65.9,375,387,0,0,128,2682,0.389,11116,0,19369,75105,0,182,30.3,97.5,22.7,30.3,2306,41,8642,0,1102,3663,3.27,133,67.0,0,16831,219,30.3,25.5,15882,41.4,669,492,0,0,30.3,3347,0
2023-03-17 18:44:00,0,10299,34984,150394,0,1851,129,160,30.7,126,1909,65.8,421,0,6993,80.9,2.90,147,86.8,0,16952,1869,129,31.6,1538,66.6,19,337,0,0,133,172,0,10299,0,17721,73279,0,188,30.3,97.0,21.2,30.3,2302,40.3,6282,0,1111,3680,2.90,134,68.1,0,16831,210,30.3,25.5,15870,41.7,38.5,408,0,0,31.6,582,0
2023-03-17 18:46:00,0,12175,35062,153778,0,1868,130,159,33.7,121,1898,66.3,422,0,7029,80.2,5.57,148,87.9,0,16955,1926,129,31.6,1560,66.4,19,350,0,0,127,169,0,12175,0,19595,75434,0,201,30.3,90.2,23.3,29.0,2215,41,6284,0,1148,3633,11.5,132,68.4,0,16840,236,30.3,25.5,15897,41.4,38.5,438,0,0,30.3,580,0
2023-03-17 18:48:00,0,12472,35075,154397,0,1867,119,163,32.9,115,1930,66.3,421,0,7055,121,5.80,148,88,0,16956,1892,124,31.6,1562,66.2,19,351,0,0,128,179,0,12472,0,19879,75842,0,201,27.7,95.5,22.9,27.7,2327,41.8,6283,0,1145,3633,6.68,134,69.1,0,16830,239,29.0,25.5,15912,41.4,38.5,435,0,0,30.3,580,0
2023-03-17 18:50:00,0,11967,58305,199205,0,1868,124,181,31.5,121,1883,66.4,1721,0,7043,81.0,4.17,145,87.5,0,16962,1882,118,31.8,1560,65.8,375,378,0,0,122,21832,0,11967,0,22158,79710,0,200,29.4,113,21.6,29.0,2204,42.1,25655,0,1146,3611,4.59,135,69.1,0,16842,220,27.7,25.7,15907,41.4,669,473,0,0,29.0,24373,0
2023-03-17 18:52:00,0,11621,54552,176599,0,1792,124,160,31.5,126,1858,66.3,1581,0,6973,82.3,4.31,144,85.3,0,16956,1824,124,32.3,1497,66.1,375,384,0,0,117,18463,0,11621,0,21478,78302,0.389,189,29.0,97.4,20.5,30.3,2297,41.7,22661,0,1126,3733,4.67,132,64.7,0,16841,226,29.0,26.2,15894,41.4,669,490,0.389,0,27.7,20680,0
2023-03-17 18:54:00,0,10794,34964,151012,0,1895,124,157,56.3,121,1908,66.0,419,0,7129,82.1,4.97,147,86,0,16951,1912,129,32.7,1557,66.4,19,330,0,0,122,170,0,10794,0,18204,73948,0,195,29.0,93.1,63.5,29.0,2297,40.6,6280,0,1132,3786,5.72,131,64.7,0,16833,228,30.3,26.2,15894,41.4,38.5,397,0,0,29.0,579,0
2023-03-17 18:56:00,0.389,13635,35065,153695,0,1867,124,160,35.9,121,1905,66.6,421,0,7051,82.7,4.07,147,87.8,0,16937,1893,124,32.3,1569,66.8,19,341,0,0,122,175,0,13635,0.389,21031,76954,0,199,29.0,92.3,25.9,29.0,2235,41.7,6280,0,1152,3816,4.49,131,66.9,0,16829,227,29.0,26.2,15908,41.4,38.5,414,0,0,29.0,580,0
2023-03-17 18:58:00,0.389,14209,35127,154495,0,1873,124,164,32.1,126,1929,66.9,421,0,7087,124,3.27,147,87.5,0,16943,1901,124,32.3,1555,66.3,19,355,0,0,122,178,0,14209,0.389,21612,77773,0,202,29.0,97.7,21.5,30.3,2329,42.5,6283,0,1167,3778,3.27,132,66.6,0,16827,235,29.0,26.2,15907,41.7,38.5,440,0,0,29.0,583,0
2023-03-17 19:00:00,0,11007,58392,176088,0,1880,130,162,32.1,126,1879,67.3,1721,0,7076,81.7,5.70,146,87.8,0,16944,1900,128,32.0,1542,66.2,375,381,0,0,128,21914,0,11007,0,21182,78207,0,196,30.3,93.5,22.4,30.3,2202,41.5,25743,0,1150,3642,6.81,132,66.9,0,16832,213,30.3,26.0,15902,42.1,669,482,0,0,30.7,24463,0
2023-03-17 19:02:00,0,10139,58149,178857,0,1815,124,157,32.1,115,1865,66.9,1721,0,6927,79.4,5.96,146,88.0,0,16965,1831,129,31.6,1516,66.1,375,386,0,0,128,21917,0,10139,0,20354,77237,0,201,29.0,88.1,22.4,27.7,2300,41.7,25748,0,1145,3655,6.68,133,67.7,0,16845,218,30.7,25.5,15888,41,669,492,0,0,30.7,24464,0
2023-03-17 19:04:00,0,10390,35002,150627,0,1880,119,162,30.7,116,1917,67.0,421,0,7036,79.4,3.99,145,88.1,0,16968,1894,118,31.6,1554,66.2,19,339,0,0,121,178,0,10390,0,17807,73574,0,213,33.4,105,20.4,27.7,2308,42.5,6286,0.389,1153,3633,3.60,134,67.7,0,16849,230,28.0,25.5,15913,41.4,38.9,408,0,0,29.0,584,0
2023-03-17 19:06:00,0,13219,35326,190444,0,1941,124,167,33.6,126,1958,67.1,422,0,7212,80.6,3.93,144,88.2,0,16962,1972,118,31.6,1623,66.9,19,336,0,0,111,162,0,13219,0,20630,77670,0,207,34.7,107,23.1,30.3,2230,41.7,6285,0.389,1167,3716,4.36,134,68.0,0,16848,241,27.7,25.5,15914,41.7,38.5,409,0,0,26.3,590,0
2023-03-17 19:08:00,0,11952,34899,190512,0,1802,130,161,31.5,132,1877,66.5,421,0,6985,119,5.14,144,87.8,0,16942,1817,124,31.8,1558,66.7,19,353,0,0,122,160,0,11952,0,19416,76078,0,205,30.3,99.2,21.7,31.6,2338,41,6285,0,1162,3686,4.82,135,66.9,0,16832,215,29.0,25.7,16026,41.7,38.5,443,0,0,29.0,588,0
2023-03-17 19:10:00,0,10704,44361,160390,0,1855,130,157,31.5,127,1875,66.3,795,0,7041,81.4,6.54,146,87.8,0,16957,1878,129,31.8,1590,66.4,19.0,332,0,0,128,9057,0,10704,0,19047,75141,0,188,30.3,88.2,26.4,30.3,2195,41.7,14189,0,1153,3664,6.59,135,66.6,0,16846,218,35.8,25.7,16021,41.7,38.5,399,0,0,30.3,10332,0
2023-03-17 19:12:00,0,11469,58185,178794,0,1790,124,160,31.5,126,1849,66.0,1722,0,6893,79.7,3.37,147,87.7,0,16946,1819,124,31.6,1508,67.3,375,387,0,0,128,21929,0,11469,0,21647,78650,0,188,29.0,91.9,26.8,35.3,2284,41,25767,0,1172,3594,3.37,133,66.6,0,16832,216,29.0,25.5,15905,42.9,669,489,0,0,30.3,24481,0
2023-03-17 19:14:00,0,10836,35153,150863,0,1868,136,167,32.1,132,1897,66.3,423,0,6993,79.6,5.13,147,88.1,0,16951,1889,129,31.6,1582,66.7,19,336,0,0,128,176,0,10836,0,18282,74146,0,194,31.6,101,28.1,31.6,2280,41.4,6289,0,1125,3616,5.56,132,67.3,0,16840,226,30.3,25.5,16071,41.7,38.5,414,0,0,30.3,590,0
2023-03-17 19:16:00,0,13376,35484,155306,0.389,1935,136,164,33.3,131,1945,67.2,422,0,7170,80.3,3.97,146,88.2,0,16951,1960,135,32.0,1653,67.7,19,338,0,0,133,172,0,13376,0,20820,76990,0,199,31.6,103,28.6,31.6,2220,42.1,6286,0,1146,3656,3.97,141,66.9,0,16839,230,31.6,26.0,16073,42.2,38.5,409,0,0,31.6,579,0
2023-03-17 19:18:00,0,12933,34843,152949,0,1803,136,159,30.7,126,1867,66.7,421,0,6943,118,7.57,146,87.7,0,16948,1821,128,32.3,1518,66.6,19.4,365,0,0,132,174,0,12933,0,20373,76104,0,193,31.6,90.1,20.4,30.3,2316,42.1,6286,0,1142,3683,8.75,141,66.9,0,16834,221,30.3,26.2,15909,42.1,38.5,455,0,0,31.6,584,0
2023-03-17 19:20:00,0,10353,34990,150109,0,1875,124,164,32.9,116,1886,66.7,422,0,7043,80,6.84,147,87.6,0,16941,1887,129,32.3,1570,66.0,19,336,0,0,128,176,0,10353,0,17770,73398,0,205,29.0,97.3,22.9,27.7,2197,41.7,6285,0,1155,3671,8.02,135,66.2,0,16831,217,30.3,26.2,15949,42.5,38.5,402,0,0,36,591,0
2023-03-17 19:22:00,0,11257,58052,180483,0,1798,125,164,30.7,121,1856,66.3,1727,0,6968,81.3,3.60,147,88.2,0,16943,1831,118,32.3,1520,66.3,375,385,0.389,0,122,21783,0,11257,0,21459,78424,0,192,29.0,97.5,19.7,29.0,2298,40.6,25614,0,1145,3716,3.60,134,68.0,0,16832,229,27.7,26.2,15938,42.8,669,498,0,0,29.0,24342,0
2023-03-17 19:24:00,0,11417,35139,150804,0,1860,136,162,32.1,132,1905,65.9,424,0,7061,80.2,5.36,146,87.8,0,16947,1876,124,32.3,1569,66.3,19,334,0.389,0,122,174,0,11417,0,18852,74619,0,194,31.6,94.1,21.8,31.6,2293,41,6280,0,1139,3722,5.73,135,66.9,0.389,16840,213,29.0,26.2,16030,42.1,38.5,404,0,0,29.0,578,0
2023-03-17 19:26:00,0,12785,35186,153727,0,1866,136,160,32.9,137,1918,66.6,419,0,7027,77.1,6.96,145,87.3,0,16944,1890,135,32.3,1597,66.3,19,338,0,0,128,174,0,12785,0,20229,76120,0,198,31.6,99.3,23.1,32.9,2276,41.4,6281,0,1138,3592,13.3,133,67.7,0.389,16829,226,31.6,26.2,16028,42.1,38.5,409,0,0,30.3,582,0
2023-03-17 19:28:00,0,12510,34830,152966,0,1798,130,162,31.5,126,1873,67.5,420,0,6912,123,3.93,145,86.7,0,16949,1829,140,32.3,1516,66.0,19,359,0,0.389,139,177,0,12510,0,19937,75588,0,195,30.3,95.0,21.9,30.3,2326,42.8,6283,0,1116,3627,9.48,133,66.6,0,16839,231,32.9,26.2,15895,42.1,38.5,449,0,0.389,32.9,590,0
2023-03-17 19:30:00,0,10546,34975,150003,0,1871,130,165,32.1,126,1875,67.0,421,0,6985,81.6,3.27,147,86.5,0,16952,1875,129,32.3,1569,66.7,19,335,0,0.389,128,177,0,10546,0,17976,73522,0,204,30.3,97.6,22.3,30.3,2193,42.5,6282,0,1125,3658,3.27,134,65.8,0,16847,217,30.3,26.2,15904,41.7,38.5,402,0,0.389,30.3,579,0
2023-03-17 19:32:00,0,9604,58071,178576,0,1800,136,160,32.1,132,1866,66.1,1723,0.389,6926,79.9,3.73,145,88.2,0,16924,1814,128,31.8,1526,66.4,375,388,0,0,127,21877,0,9604,0,19809,76587,0,191,31.6,92.1,22.7,31.6,2303,41,25705,0,1162,3640,3.73,133,68.0,0,16834,213,30.3,25.7,15895,41.7,669,492,0,0,30.3,24419,0
2023-03-17 19:34:00,0,10762,41926,181907,0,1874,141,163,31.5,132,1886,66.2,1055,0,7052,78.5,4.77,144,87.8,0,16941,1895,135,31.8,1559,66.1,375,382,0,0,133,6161,0,10762,0,19387,76144,0,203,32.9,94.6,22.5,31.6,2261,41.8,11731,0,1158,3616,10.4,133,67.3,0,16838,230,31.6,25.7,15895,41,669,483,0,0,31.6,7173,0
2023-03-17 19:36:00,0,12898,35078,165561,0,1876,130,160,32.9,121,1922,66.1,421,0,7082,78.5,5.93,146,87.3,0,16943,1898,140,31.8,1567,66.2,19,334,0,0,133,179,0,12898,0,20299,76241,0,189,30.3,97.6,23.9,29.0,2254,40.6,6286,0,1153,3586,7.10,135,66.2,0,16836,225,32.9,25.7,15911,41.7,38.5,403,0,0,31.6,589,0
2023-03-17 19:38:00,0,14027,34893,167265,0,1795,124,164,32.9,121,1885,66.1,422,0,6991,120,3.13,147,88.9,0,16959,1819,124,32.0,1541,66.0,19,364,0,0,128,175,0,14027,0,21471,77574,0,195,29.0,103,22.7,29.4,2344,41.4,6280,0,1174,3725,3.52,133,67,0,16845,221,29.0,26.0,15917,42.5,38.5,450,0,0,30.3,583,0
2023-03-17 19:40:00,0,11685,35008,150235,0,1870,119,164,31.5,116,1875,66.7,419,0,7072,84.2,4.53,148,89.1,0,16944,1890,124,32.0,1567,66.5,19,331,0,0,117,174,0,11685,0,19097,74858,0,208,27.7,97.3,22.1,27.7,2194,42.8,6281,0,1172,3795,4.96,131,66.5,0,16836,227,29.0,26.0,15900,42.2,38.5,393,0,0,27.7,579,0
2023-03-17 19:42:00,0,11460,58344,179876,0,1877,130,161,32.9,132,1917,66.3,1719,0,7059,82.6,5.20,149,89,0,16955,1902,112,31.6,1586,66.7,375,374,0,0,111,21866,0,11460,0,21678,78866,0,208,30.3,94.3,23.9,31.6,2296,41.4,25684,0,1157,3792,6,132,68.1,0,16845,238,26.3,25.5,15887,41.5,669,475,0,0,26.3,24403,0.389
2023-03-17 19:44:00,0,9885,58279,176499,0,1879,136,162,32.9,126,1880,66.4,1723,0,7014,81.6,5,147,88.1,0.389,16958,1894,129,31.6,1571,66.7,375,377,0,0,133,21869,0.389,9885,0,20099,77116,0,203,31.6,93.4,23.9,30.3,2261,41,25686,0,1136,3700,5.38,131,67.7,0,16845,223,30.3,25.5,15890,42.9,669,481,0,0,31.6,24404,0
2023-03-17 19:46:00,0,12602,35098,153781,0,1872,119,161,30.7,121,1917,66.9,422,0,7091,81.5,5.57,148,88.4,0.389,16967,1934,128,31.8,1565,67.0,19,354,0,0,128,177,0.389,12602,0,20023,75881,0,197,27.7,99.7,21.2,29.0,2254,41.5,6282,0,1150,3710,6.38,134,69.2,0,16850,240,30.3,25.7,15905,43.7,38.5,446,0,0,30.3,585,0
2023-03-17 19:48:00,0,14470,34876,176450,0,1797,124,160,34.3,120,1869,66.1,420,0,6973,119,3.27,151,88.7,0,16956,1819,124,32.3,1457,66.8,19,354,0,0,122,172,0,14470,0,21849,78219,0,193,29.0,91.9,25.0,29.0,2334,41.4,6284,0,1168,3677,3.27,134,69.5,0,16837,217,29.0,26.2,15882,42.1,38.5,440,0,0,29.0,580,0
2023-03-17 19:50:00,0,11257,35047,173416,0,1869,130,163,34.3,121,1866,66.3,419,0,7050,80.4,5.83,148,88.8,0,16955,1887,123,32.3,1557,66.6,19,328,0,0,121,167,0,11257,0,18684,74884,0,201,30.7,95.4,24.6,29.0,2197,41.4,6284,0,1138,3588,6.59,132,69.9,0,16838,228,29.0,26.2,15952,42.8,38.5,391,0.389,0,29.0,576,0
2023-03-17 19:52:00,0,10411,58615,183449,0,1951,124,163,30.7,121,1972,65.9,1719,0,7265,79.2,2.90,148,88.5,0,16952,1971,124,31.8,1663,66.6,375,391,0,0,122,21875,0,10411,0,20641,78177,0.389,201,34.3,101,20.4,29.0,2303,41.4,25702,0,1121,3609,2.90,133,68.8,0,16840,226,29.0,25.7,15922,42.8,669,501,0.389,0,29.0,24426,0
2023-03-17 19:54:00,0,10057,58041,175348,0,1798,130,161,32.9,121,1830,65.8,1721,0,6930,78.9,4.67,148,87.3,0,16957,1814,124,31.6,1507,66.3,375,379,0,0,128,21875,0,10057,0,20266,77095,0.389,194,35.3,98.5,28.6,29.0,2261,42.1,25705,0,1108,3615,5.09,132,66.9,0,16835,225,29.0,25.5,15915,41,669,478,0,0,30.3,24423,0
2023-03-17 19:56:00,0,12345,35048,153703,0,1865,130,182,32.1,121,1912,66.1,420,0,7034,80.3,5.46,147,87.3,0,16944,1883,124,32.0,1524,65.8,19,339,0,0,122,173,0,12345,0,19741,75518,0,209,30.3,114,23.0,29.0,2249,41.4,6284,0,1134,3669,6.28,134,68.4,0,16833,224,29.0,25.5,15889,41,38.5,409,0,0,29.0,580,0
2023-03-17 19:58:00,0,11260,34801,152694,0,1791,119,180,30.7,116,1863,66.7,420,0,6857,118,2.90,147,87.8,0,16948,1801,124,31.6,1498,66.8,19,365,0,0,128,155,0,11260,0,18698,74167,0,197,27.7,112,20.4,27.7,2315,41.7,6287,0,1098,3701,2.90,133,66.9,0,16838,211,34.0,25.5,15894,42.5,38.5,450,0,0,30.3,582,0
2023-03-17 20:00:00,0,10800,34950,149852,0,1850,124,160,31.5,116,1874,67.4,420,0,6985,81.3,6.09,146,87.8,0,16946,1879,118,31.6,1549,67.4,19,326,0,0,122,180,0,10800,0,18214,73691,0,189,29.0,92,21.0,33.3,2196,42.1,6286,0,1148,3672,6.49,133,67.3,0,16831,222,27.7,25.5,15898,42.1,38.5,391,0,0,29.0,592,0
2023-03-17 20:02:00,0.389,11288,42020,162898,0,1940,130,160,57.2,121,1973,66.6,698,0,7159,80.6,5.80,146,87.9,0,16952,1960,124,32.0,1618,67.0,19,330,0,0,128,6640,0,11288,0.389,19358,75660,0,196,30.3,96.7,69.1,29.0,2306,41.4,12100,0,1123,3670,6.62,132,66.6,0,16836,217,29.0,26.0,15896,42.8,38.5,402,0,0,30.3,7690,0
2023-03-17 20:04:00,0,9570,57997,175026,0,1807,130,162,57.3,126,1823,67.2,1723,0,6887,81.5,5.67,149,87.8,0,16941,1827,129,32.3,1523,66.3,375,371,0,0,122,21845,0,9570,0,19783,76461,0,198,30.3,96.5,68.0,30.3,2264,41.7,25676,0.389,1105,3732,6.42,138,68.0,0,16828,219,30.3,26.2,15901,42.5,669,467,0,0,29.0,24399,0
2023-03-17 20:06:00,0,10969,35005,155243,0,1861,136,166,30.7,131,1915,67.5,422,0,7004,80.2,4.64,148,87.7,0,16960,1881,129,32.3,1551,66.6,19,334,0,0,128,183,0,10969,0,18399,74084,0,193,31.6,99.3,20.8,31.6,2252,42.5,6287,0,1097,3692,5,140,67.7,0,16835,219,30.7,26.2,15897,41.7,38.5,402,0,0,30.7,591,0
2023-03-17 20:08:00,0,12551,34834,180445,0,1797,130,163,33.6,126,1882,66.8,421,0,6930,119,3.97,147,86.9,0,16952,1818,134,32.3,1517,65.7,19,365,0,0,139,184,0,12551,0,19992,76453,0,195,30.3,95.5,24.3,30.3,2329,41.5,6280,0,1104,3677,3.97,133,65.8,0,16845,220,31.6,26.2,15897,40.6,38.5,455,0,0,37.9,586,0
2023-03-17 20:10:00,0,11795,34997,150221,0,1867,124,157,33.0,115,1885,66.4,419,0,7022,82,5.80,148,87.7,0,16937,1889,124,32.3,1584,66.3,19,336,0,0,128,175,0,11795,0,19222,75032,0,201,29.0,88.3,22.5,27.7,2208,41.5,6283,0,1133,3665,6.64,132,67.3,0,16830,228,29.0,26.2,15900,41.4,38.9,404,0,0,35.3,582,0
2023-03-17 20:12:00,0,12111,35283,155369,0,1942,119,164,30.7,116,1967,66.1,420,0,7193,79.8,3.93,148,87.8,0,16938,1953,124,31.8,1615,66.3,19,340,0,0,122,159,0,12111,0,19533,75622,0,207,27.7,102,20.4,27.7,2309,42.1,6283,0,1148,3640,4.38,132,66.6,0,16829,223,29.0,25.7,15882,41,38.9,415,0,0,29.0,578,0
