"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)"
2023-03-11 18:34:00,0,69.4,12196,43133,0,0,65.4,132,0,7681,467,1158,1346,19015,38.5,1779,0,31.6,1559,344,451,66.2,40338,9734,453,0,69.4,0,17923,54376,0,0,39.9,22.8,0,1112,261,656,1343,8895,19,196,0,25.5,17425,98.8,252,41.7,19245,312,258,0
2023-03-11 18:36:00,0,69.4,13822,45424,0,0,66.1,109,0,7887,471,1158,1615,19207,38.5,1842,0,31.9,1638,338,449,65.7,40277,9699,454,0,69.4,0,18259,55596,0,0,40.6,19,0,1161,263,655,1607,10268,19,199,0,25.7,17351,97.1,250,41,19391,273,254,0
2023-03-11 18:38:00,0,69.7,13434,43296,0,0,66.1,126,0,7924,469,1160,1881,18543,753,1916,0,32.6,1711,350,449,66.1,40276,104,454,0,69.7,0,19171,46908,0,0,40.6,22.2,0,1133,262,657,1876,9200,477,169,0,26.4,17355,100,252,40.6,18776,232,253,0
2023-03-11 18:40:00,0,70.1,12756,45116,0,0,66.1,120,0,7564,469,1159,1077,18279,753,1725,0,32.8,1539,355,452,66.5,40274,195,454,0,70.1,0,18358,53458,0,0,41,21.3,0,1102,262,657,1088,9298,477,200,0,26.7,17340,102,254,41,18557,265,254,0
2023-03-11 18:42:00,0,70.5,12888,43034,0,0,66.4,115,0,7779,469,1159,1603,17966,38.5,1854,0,32.3,1691,344,449,66.6,40317,108,454,0,70.5,0,18224,45211,0,0,41,24.9,0,1105,262,656,1612,9336,19,187,0,26.2,17375,99.1,257,40.6,18251,236,259,0
2023-03-11 18:44:00,0,69.7,12999,43667,0,0,66.2,120,0,7697,455,1161,1346,18857,38.5,1841,0,32.3,1564,333,436,66.4,40239,104,442,0,69.7,0,17944,44273,0,0,40.6,26.2,0,1162,259,657,1343,9704,19,192,0,26.2,17331,96.5,249,40.6,19090,233,247,0
2023-03-11 18:46:00,0,69,14161,45804,0,0,65.7,126,0,7612,456,1147,1351,19051,38.5,1866,0,32.1,1586,332,435,65.8,40260,106,442,0,69,0,18005,44694,0,0,40.6,21.9,0,1071,260,648,1352,10889,19,235,0,26.0,17361,96.9,242,40.6,19240,233,248,0
2023-03-11 18:48:00,0,69.7,13763,44026,0,0,65.7,115,0,7940,469,1158,1879,18263,755,1944,0,31.6,1752,344,449,66.1,40320,105,453,0,69.7,0,19169,46767,0,0,40.3,19.9,0,1115,262,655,1879,9530,474,195,0,25.5,17386,99.2,252,40.6,18519,232,253,0
2023-03-11 18:50:00,0,70.1,12807,44151,0,0,66.4,115,0,7703,469,1158,1344,18160,755,1807,0.389,31.6,1640,339,450,66.0,40316,195,454,0,70.1,0,18639,45268,0,0,41.0,19.9,0,1143,262,656,1344,9076,474,182,0,25.5,17381,97.8,253,40.6,18452,265,254,0
2023-03-11 18:52:00,0.389,69.7,13210,43554,0,0,65.7,132,0,7755,470,1159,1607,17826,38.5,1845,0,32.6,1711,339,447,65.7,40313,107,455,0,69.7,0.389,18226,44981,0,0.389,40.6,22.8,0,1119,262,655,1610,9641,19.0,199,0,26.4,17408,97.8,249,40.6,18106,236,255,0
2023-03-11 18:54:00,0,69.7,13087,43738,0,0,65.6,132,0,7827,467,1161,1611,18911,38.5,1851,0,33.0,1701,327,451,66.1,40336,105,453,0,69.7,0,18200,44825,0,0,41,22.8,0,1089,260,657,1611,9533,19,209,0,26.9,17383,95.2,253,40.7,19230,232,253,0
2023-03-11 18:56:00,0,70.5,14057,45109,0,0,66.0,132,0,7703,469,1160,1349,19147,38.5,1781,0,32.6,1644,355,451,66.0,40352,105,453,0,70.5,0,18006,44765,0,0,40.6,22.8,0,1077,262,656,1348,10781,19,203,0,26.4,17387,102,253,40.6,19390,232,254,0
2023-03-11 18:58:00,0,70.5,15481,45926,0,0,66.3,120,0,7951,470,1161,3879,18365,753,1913,0,31.6,1759,355,448,66.1,40320,104,454,0,70.5,0,19207,48821,0,0,41,20.9,0,1107,262,657,2042,11277,473,195,0,25.5,17410,102,250,41.8,18553,232,254,0
2023-03-11 19:00:00,0,69.7,24440,58980,0,0,66.7,126,0.389,23160,471,1161,4417,18563,753,2175,0,31.6,1948,343,451,66.0,40357,198,455,0,69.7,0,19558,70554,0,0,41.4,21.9,0,2456,263,657,2215,20137,473,209,0,25.5,17439,99.1,254,41,18496,265,255,0
2023-03-11 19:02:00,0,69.4,13453,43596,0,0,66.0,126,0,7782,470,1159,1615,17701,38.5,1847,0,32.1,1649,327,451,65.7,40343,107,453,0.389,69.4,0,18238,49994,0,0,41,21.9,0,1116,263,655,1617,9894,19,180,0.389,26.0,17381,95.2,255,41,17941,235,253,0
2023-03-11 19:04:00,0,70.5,12677,43975,0,0.389,66.0,115,0,7922,469,1160,1616,19000,38.5,1885,0,32.3,1639,321,448,65.3,40304,103,455,0.389,70.5,0,18209,45169,0,0,40.6,20.0,0,1129,262,658,1618,9119,19,201,0.389,26.2,17383,93.5,250,40.6,19204,232,255,0
2023-03-11 19:06:00,0,69.4,14000,44982,0,0.389,66.1,121,0,7760,469,1160,1349,19201,38.5,1784,0,32.3,1657,333,448,65.6,40393,105,453,0,69.4,0,18004,44741,0,0,41.8,20.9,0,1158,262,657,1346,10729,19,199,0,26.2,17461,96.5,251,40.3,19430,233,254,0
2023-03-11 19:08:00,0,69.4,13610,43917,0,0,66.4,126,0,7917,453,1159,1871,22470,753,1928,0,32.3,1754,333,436,66.4,40439,105,439,0,69.4,0,19183,46511,0,0,41.8,21.9,0,1164,253,655,1871,9431,474,197,0,26.2,17439,96.5,244,41.0,22734,232,245,0.389
2023-03-11 19:10:00,0,69,12697,43940,0,0,65.7,132,0,7707,456,1159,1340,18354,753,1785,0,32.3,1638,344,436,66.4,40405,197,442,0,69,0,18651,45352,0,0,41,22.8,0,1126,255,656,1340,8986,475,181,0,26.2,17430,99.1,244,41.4,18661,266,247,0.389
2023-03-11 19:12:00,0,69,12423,41767,0,0,65.3,126,0,7747,466,1161,1611,17805,38.9,1844,0,32.3,1679,338,448,66.4,40383,109,454,0,69,0,18227,45137,0,0,40.6,21.9,0,1083,260,658,1616,8861,19.4,198,0,26.2,17420,97.8,250,41.4,18093,237,254,0
2023-03-11 19:14:00,0,70.1,13146,44398,0,0,65.3,121,0,8035,468,1161,1873,18927,38.5,1930,0,32.3,1772,332,450,65.7,40393,105,452,0,70.1,0,18474,46010,0,0,40.3,20.9,0,1137,261,657,1880,9329,19,206,0,26.2,17460,96.5,252,40.6,19244,232,252,0
2023-03-11 19:16:00,0,69.8,13587,44575,0,0,66.1,126,0,7592,468,1158,1073,19186,38.5,1721,0,32.5,1601,344,449,65.3,40382,105,456,0,69.8,0,17741,44039,0,0,41,21.9,0,1166,261,661,1074,10564,19,183,0,26.0,17436,99.1,252,39.9,19434,232,255,0
2023-03-11 19:18:00,0,69.4,13249,43917,0,0,66.7,137,0,7944,468,1161,1876,18505,38.5,1922,0,31.6,1760,332,447,65.3,40390,104,455,0,69.4,0,18506,54695,0,0,41.7,23.8,0,1161,261,663,1879,9430,19,195,0,25.5,17445,96.5,249,40.3,18804,232,255,0
2023-03-11 19:20:00,0,69.0,12844,44771,0,0,66.1,126,0,7791,468,1160,1342,18552,754,1809,0,31.6,1654,338,447,66.7,40385,193,452,0,69.0,0,18650,45658,0,0,41.4,21.9,0,1163,261,658,1344,9124,473,204,0,25.5,17452,103,249,41.4,18873,266,252,0
2023-03-11 19:22:00,0,70.1,13273,43270,0,0,66.1,127,0,7807,466,1159,1608,18133,38.5,1870,0,31.9,1700,350,449,66.3,40366,108,453,0,70.1,0,18239,45112,0,0,41,21.9,0,1138,260,656,1608,9714,19,222,0,25.7,17448,100,252,41,18398,236,258,0
2023-03-11 19:24:00,0,69.7,13253,44428,0,0,66.4,115,0,7936,468,1159,1886,19073,38.5,1926,0,32.3,1687,344,450,66.0,40406,9729,453,0,69.7,0,18475,55799,0,0,41,20.0,0,1096,261,656,1886,9428,19,194,0,26.2,17467,98.4,252,41,19319,305,253,0
2023-03-11 19:26:00,0,69.3,13902,44925,0,0,66.3,110,0,7578,467,1159,1087,19193,38.5,1715,0,32.3,1598,355,447,65.5,40365,110,455,0,69.3,0,17716,43918,0,0,41.0,19.0,0,1147,260,657,1083,10894,19.0,172,0,26.2,17421,101,249,40.2,19458,239,255,0
2023-03-11 19:28:00,0,69,13705,43831,0,0,65.7,137,0,7999,470,1160,1871,18744,38.5,1921,0,32.3,1757,361,447,65.8,40410,105,453,0,69,0,18514,45938,0,0,40.3,23.8,0,1144,262,656,1873,9903,19,187,0,26.2,17442,103,250,40.4,19013,231,253,0
2023-03-11 19:30:00,0,68.9,13427,45130,0,0,65.9,131,0,7804,468,1157,1337,18223,752,1806,0,32.3,1654,344,448,66.8,40313,202,453,0,68.9,0,18616,45699,0,0,40.9,22.8,0,1155,261,655,1342,9716,473,199,0,26.2,17404,99.0,256,41.4,18521,273,259,0
2023-03-11 19:32:00,0,70.3,12764,42340,0,0,65.9,121,0,7797,466,1157,1607,17636,38.4,1855,0,32.0,1700,354,448,65.9,40262,113,452,0,70.3,0,18191,44986,0,0,40.9,25.8,0,1147,260,655,1616,9198,19.0,194,0,25.9,17410,102,256,40.5,17906,242,258,0
2023-03-11 19:34:00,0,70.8,12452,43631,0,0,65.7,126,0,7977,469,1160,1874,18933,38.5,1927,0,32.1,1748,343,448,65.7,40362,104,453,0,70.8,0,18466,45815,0,0,40.3,26.8,0.389,1121,266,658,1885,8639,19,183,0,26.0,17461,99.1,250,41,19232,232,253,0
2023-03-11 19:36:00,0,69,13795,44517,0,0,66.1,121,0,7805,468,1164,1342,19127,38.5,1800,0,32.3,1590,332,447,66.1,40368,104,453,0,69,0,17997,44617,0,0,40.6,20.9,0.389,1182,261,657,1342,10501,19,179,0,26.2,17432,96.5,249,41,19330,232,254,0
2023-03-11 19:38:00,0,69,12915,42569,0,0,66.1,126,0,7872,467,1151,1609,18548,38.5,1863,0,32.3,1595,338,452,66.4,40340,103,453,0,69,0,18225,45305,0,0,41,21.9,0,1131,261,650,1611,9344,19,187,0,26.2,17396,97.8,254,41,18732,232,252,0
2023-03-11 19:40:00,0,69.7,13204,44955,0,0,66.4,132,0,7829,471,1159,1610,18219,753,1861,0,32.3,1683,355,452,66.5,40337,194,453,0,69.7,0,18895,46234,0,0,41,22.8,0,1113,263,655,1613,9192,474,194,0,26.2,17415,101,253,40.6,18509,265,253,0
2023-03-11 19:42:00,0,70.1,12592,42515,0,0,66.4,132,0,7600,468,1161,1344,17902,38.5,1775,0,32.3,1592,339,449,66.5,40338,107,456,0,70.1,0,17957,44500,0,0,41,22.8,0,1114,261,657,1343,9293,19,197,0,26.2,17399,97.5,251,41.4,18147,235,256,0
2023-03-11 19:44:00,0,78.5,13715,44893,0,0,66.4,126,0,8044,469,1164,1873,18955,38.5,1982,0,32.3,1654,327,450,66.1,40360,105,455,0,78.5,0,18498,45980,0,0,41.4,21.9,0,1181,261,658,1873,9873,19,239,0,26.2,17436,95.2,252,41,19157,232,255,0
2023-03-11 19:46:00,0,69.4,13468,44942,0,0,66.4,121,0,7743,466,1163,1346,19169,38.5,1860,0,32.3,1658,338,451,65.7,40391,98.1,452,0,69.4,0,18018,44708,0,0,41.4,21.3,0,1156,260,657,1353,10163,19.0,252,0,26.2,17458,97.8,254,41.0,19417,225,252,0
2023-03-11 19:48:00,0,70.1,12714,42644,0,0,66.4,120,0,7866,469,1160,1607,18594,38.5,1871,0,32.8,1685,355,447,65.8,40340,103,452,0,70.1,0,18240,45310,0,0,41.4,20.9,0,1149,262,657,1608,9152,19.0,211,0,26.7,17433,102,249,41.1,18819,232,252,0
2023-03-11 19:50:00,0,70.1,13325,44962,0,0,66.1,126,0,7910,470,1160,1607,18196,752,1885,0.389,33.0,1627,343,449,66.0,40292,196,455,0,70.1,0,18911,46185,0,0,41,21.9,0,1180,263,657,1608,9323,479,230,0,26.9,17380,99.1,251,41,18421,266,255,0
2023-03-11 19:52:00,0,69,12305,41848,0,0,66.1,132,0,7721,469,1159,1344,17833,38.5,1794,0.389,32.8,1591,343,450,66.4,40327,107,455,0,69,0,17966,44560,0,0,40.6,22.8,0,1174,262,656,1343,9006,19,225,0,26.7,17408,99.2,253,41.4,18072,235,256,0
2023-03-11 19:54:00,0.389,69,12440,43817,0,0,65.7,121,0,8002,469,1161,1874,19011,38.5,1924,0,32.3,1732,355,436,65.7,40390,105,441,0,69,0.389,18462,45761,0,0,40.3,20.9,0,1180,262,658,1873,8605,19,206,0,26.2,17481,102,243,40.3,19289,232,246,0
2023-03-11 19:56:00,0.389,68.6,13738,45239,0,0,66.1,115,0,7716,456,1161,1344,19235,38.5,1795,0,32.3,1660,343,438,66.4,40394,104,441,0,68.6,0.389,17997,53174,0,0.389,40.6,20.0,0,1172,254,658,1351,10454,19,217,0,26.2,17459,98.4,245,41,19473,232,246,0
2023-03-11 19:58:00,0,68.6,13308,43414,0,0,66.4,121,0,7917,467,1158,1607,18629,38.5,1906,0,32.3,1720,338,448,66.4,40381,106,453,0,68.6,0,18235,45481,0,0.389,41,20.9,0,1166,261,656,1606,9755,19,230,0,26.2,17474,97.5,251,41,18884,232,253,0
2023-03-11 20:00:00,0,69.7,14231,45849,0,0,66.4,115,0,8094,468,1157,1875,18297,752,1967,0,32.3,1762,354,450,66.1,40405,196,453,0,69.7,0,19190,47011,0,0,41,20.0,0,1176,261,656,1875,9990,479,208,0,26.2,17450,102,252,41,18593,265,253,0
2023-03-11 20:02:00,0,69.4,12615,42249,0,0.389,65.8,121,0,7585,466,1159,1080,17804,38.5,1789,0,32.1,1590,343,449,66.1,40370,107,455,0,69.4,0,17710,43768,0,0,40.6,20.9,0,1127,260,658,1082,9580,19,200,0,26.0,17442,99.1,252,41.4,18071,236,256,0
2023-03-11 20:04:00,0,69,13055,43977,0,0,66.1,121,0.389,7954,468,1160,1872,18801,38.5,1930,0,31.6,1671,338,449,66.1,40360,118,453,0,69,0,18464,46025,0,0,41.4,20.9,0,1147,261,663,1874,9224,19,192,0,25.5,17411,97.8,252,41,19044,248,253,0
2023-03-11 20:06:00,0,69,13781,45336,0,0,67.0,120,0,7714,466,1158,1342,19096,38.5,1815,0,31.6,1643,350,449,66.1,40402,104,453,0,69,0,17998,44943,0,0,42.1,20.9,0,1130,260,660,1343,10497,19,184,0.389,25.5,17441,100,250,41.4,19338,232,253,0
2023-03-11 20:08:00,0,70.8,13052,42655,0,0,67.0,121,0,7759,467,1161,1608,18554,38.5,1855,0,32.1,1691,339,449,66.6,40374,104,456,0.389,70.8,0,18233,45056,0,0,42.1,20.9,0,1121,261,657,1617,9496,19,186,0,26.0,17443,102,252,41.5,18839,232,263,0.389
2023-03-11 20:10:00,0,70.4,13787,45826,0,0,66.7,126,0,7952,468,1159,1878,18427,754,1921,0,32.3,1742,338,450,66.5,40344,192,454,0,70.4,0,19171,46874,0,0,41.3,21.8,0,1127,261,655,1875,9541,474,191,0,26.2,17442,103,251,41.1,18722,265,261,0
2023-03-11 20:12:00,0,69.4,12608,42258,0,0,65.3,121,0,7511,467,1163,1084,18054,38.5,1710,0,32.6,1565,343,447,66.0,40357,9703,453,0,69.4,0,17718,53786,0,0,40.3,20.9,0,1124,260,656,1080,9567,19,184,0,26.4,17420,99.1,249,41.4,18314,289,252,0
2023-03-11 20:14:00,0,69,13274,44124,0,0,66.1,115,0,8087,468,1165,1876,19017,38.5,1933,0,32.8,1710,338,448,66.0,40349,105,454,0,69,0,18473,45864,0,0,41,20.0,0,1154,261,658,1877,9448,19.4,193,0,26.7,17399,97.8,251,41.7,19273,233,253,0
2023-03-11 20:16:00,0,70.1,14023,45245,0,0,66.8,121,0,7740,467,1159,1343,19221,38.9,1795,0,32.6,1658,332,447,65.7,40395,105,453,0,70.1,0,18005,44525,0,0,41.7,20.9,0,1128,260,656,1345,10741,19.4,191,0,26.4,17444,96.5,250,40.6,19461,232,252,0
2023-03-11 20:18:00,0,70.8,12982,42630,0,0,65.7,126,0,7733,457,1159,1609,18521,38.9,1854,0,32.5,1686,349,437,65.8,40375,105,445,0,70.8,0,18237,45252,0,0,41,21.9,0,1110,255,656,1613,9421,19,205,0,26.0,17449,100,251,40.6,18774,233,256,0
2023-03-11 20:20:00,0,71.2,13808,46139,0,0,66.7,121,0,7900,454,1158,1875,18172,752,1918,0,32.0,1766,344,438,65.8,40377,197,443,0,71.2,0,19177,46903,0,0,41.4,25.8,0,1132,253,656,1870,9534,493,190,0,25.5,17458,99.1,251,40.6,18489,267,254,0
2023-03-11 20:22:00,0,69.8,12225,41741,0,0,66.1,121,0,7638,468,1160,1086,17715,38.5,1746,0,31.9,1575,344,449,65.4,40372,108,453,0,69.8,0,17698,43765,0,0,40.6,25.8,0,1181,267,657,1085,9184,19,202,0,25.7,17452,99.1,251,39.9,17986,236,252,0
2023-03-11 20:24:00,0,69,12771,43899,0,0,66.1,120,0,7860,469,1161,1611,18768,38.5,1867,0,32.3,1609,332,447,65.3,40419,105,453,0,69,0,18209,45126,0,0,40.6,20.9,0,1165,262,658,1612,9218,19,226,0,26.2,17498,96.1,249,40.3,18989,232,253,0
2023-03-11 20:26:00,0,69.7,13663,45255,0,0,65.6,121,0,7861,466,1158,1605,18921,38.5,1874,0,32.3,1721,342,449,65.5,40338,110,457,0,69.7,0,18239,45146,0,0,40.6,20.9,0,1202,259,655,1606,10127,19.0,222,0,26.2,17446,98.7,252,40.6,19173,239,258,0
2023-03-11 20:28:00,0,70.1,12992,43132,0,0,65.3,126,0,7740,467,1159,1340,18539,38.5,1779,0,32.8,1639,344,448,66.7,40368,104,456,0,70.1,0,17979,44583,0,0,40.6,21.8,0,1156,260,656,1344,9714,19.0,214,0,26.7,17469,99.1,251,41.7,18769,232,257,0
2023-03-11 20:30:00,0,69.4,13809,45552,0,0,65.7,126,0,8060,470,1160,1871,18172,753,1936,0,33.0,1664,344,447,66.1,40321,198,452,0,69.4,0,19178,46829,0,0,41,21.9,0,1164,262,658,1872,9561,475,224,0,26.9,17385,99.1,249,41,18375,267,252,0
2023-03-11 20:32:00,0,69,12563,42255,0,0,66.1,115,0,7773,467,1158,1347,17616,38.5,1820,0,32.8,1649,349,449,65.7,40396,108,455,0,69,0,17957,44404,0,0,41,20.0,0,1186,261,656,1349,9251,19,224,0,26.7,17466,100,251,40.6,17911,236,255,0
2023-03-11 20:34:00,0,69,12543,43767,0,0,66.1,121,0,7914,469,1158,1610,18618,38.5,1849,0,32.3,1633,332,447,65.3,40348,104,455,0,69,0,18212,45221,0,0,40.6,20.9,0,1204,262,656,1616,8982,19,212,0,26.2,17416,95.8,249,40.3,18857,232,256,0
2023-03-11 20:36:00,0,69.4,13873,45484,0,0,65.3,121,0,7834,471,1159,1608,18949,38.5,1866,0,32.3,1713,338,449,66.4,40417,105,454,0,69.4,0,18272,45236,0,0,39.9,20.9,0.389,1079,262,658,1609,10323,19.0,220,0,26.2,17453,97.1,251,41.4,19203,231,253,0
2023-03-11 20:38:00,0,69.0,12696,42370,0,0,65.7,121,0,7640,466,1159,1340,18589,38.5,1792,0,32.3,1649,350,448,66.1,40409,104,453,0,69.0,0,17976,44470,0,0,40.6,20.9,0.389,1081,260,656,1343,9403,19.0,206,0,26.2,17449,100,250,40.6,18879,233,253,0
2023-03-11 20:40:00,0,69.7,14058,46383,0,0,65.9,115,0,8339,470,1158,1988,18153,753,1967,0,32.3,1795,349,450,65.3,40352,199,453,0,69.7,0,19169,47480,0,0,41.7,19.9,0,1145,262,655,1878,9809,474,193,0,26.2,17406,100,253,39.5,18455,273,254,0
2023-03-11 20:42:00,0,69.4,12782,43222,0,0,66.0,126,0,7697,456,1161,1362,17588,473,1802,0,32.3,1663,350,438,65.3,40365,106,444,0,69.4,0,18372,45100,0,0,41,21.9,0,1170,255,658,1353,9228,298,196,0,26.2,17424,100,246,40.3,17883,235,251,0
2023-03-11 20:44:00,0,69.4,12821,43909,0,0,65.7,132,0,7845,455,1160,1616,18864,38.5,1905,0,32.3,1611,339,436,65.3,40418,103,441,0,69.4,0,18227,45239,0,0,40.6,22.8,0,1109,254,658,1607,9260,19,209,0,26.2,17449,97.5,243,40.3,19091,232,246,0
2023-03-11 20:46:00,0,69.7,14341,45816,0,0,65.7,126,0,7856,470,1159,1612,19178,38.5,1914,0,32.3,1646,355,448,65.7,40366,9727,452,0,69.7,0,18312,55376,0,0,41,21.9,0,1122,262,655,1613,10797,19,197,0,26.2,17369,102,249,40.3,19353,312,252,0
2023-03-11 20:48:00,0,70.5,12453,42416,0,0,66.0,126,0,7574,467,1161,1080,18423,38.5,1720,0,32.3,1598,349,448,65.3,40388,105,455,0,70.5,0,17729,43838,0,0,41.4,21.9,0,1174,261,658,1087,9428,19,174,0,26.2,17423,100,251,39.9,18710,232,256,0
2023-03-11 20:50:00,0,69.4,13412,45581,0,0,66.4,132,0,7973,468,1158,1875,18331,754,1922,0.389,32.1,1759,354,448,65.7,40406,193,455,0,69.4,0,19175,55453,0,0,41,23.2,0,1158,261,656,1874,9161,475,180,0,26.0,17423,102,251,40.6,18669,264,256,0
2023-03-11 20:52:00,0,69.4,12805,43160,0,0,66.5,126,0,7644,470,1158,1353,17830,754,1792,0,32.3,1655,350,448,66.1,40393,108,454,0,69.4,0,18652,53798,0,0,41.1,21.9,0,1109,262,656,1349,9094,475,189,0,26.2,17430,100,251,40.6,18127,234,254,0
2023-03-11 20:54:00,0,68.6,12718,43975,0,0,66.9,121,0,7872,469,1159,1611,18898,38.5,1876,0,32.3,1632,350,448,65.7,40327,117,453,0,68.6,0,18218,45552,0,0,42.2,20.9,0,1144,262,661,1607,9154,19.0,217,0,26.2,17371,100,251,40.3,19141,246,252,0
2023-03-11 20:56:00,0,69,14602,46078,0,0,66.5,115,0,7959,468,1156,1872,19188,38.5,1919,0,32.3,1734,344,448,65.7,40368,117,455,0,69,0,18549,45991,0,0,41.4,20.0,0,1128,261,657,1873,10787,19,213,0,26.2,17428,104,249,40.3,19378,246,255,0
2023-03-11 20:58:00,0,69.4,12876,42492,0,0,66.5,126,0,7559,468,1159,1081,22494,38.5,1722,0,32.3,1586,339,448,66.7,40429,106,455,0,69.4,0,17731,43849,0,0,41.4,21.9,0,1088,262,657,1089,9895,19,187,0,26.2,17408,103,252,41.4,22739,231,255,0
2023-03-11 21:00:00,0.388,69.7,14035,45632,0,0,66.4,121,0,7982,467,1157,1875,18350,752,1937,0,32.3,1761,332,449,66.3,40336,195,453,0,69.7,0.388,19165,46698,0,0.388,41.7,20.9,0,1084,260,655,1876,9783,477,196,0,26.2,17405,96.4,253,41.7,18665,265,258,0
2023-03-11 21:02:00,0.389,70.1,13380,43359,0,0,66.7,121,0.389,7628,469,1160,1341,17995,752,1799,0,32.3,1627,332,447,66.1,40367,108,453,0,70.1,0.389,18678,45092,0,0.389,41.7,20.9,0,1139,261,656,1342,9673,478,185,0.389,26.2,17418,96.5,249,41.4,18227,236,253,0
2023-03-11 21:04:00,0,69,12818,43894,0,0,66.0,115,0.389,7789,469,1161,1609,18970,38.5,1840,0,32.3,1623,349,449,65.3,40319,105,455,0.389,69,0,18227,45015,0,0,40.6,20.0,0,1131,262,658,1607,9258,19,183,0.389,26.2,17373,100,251,39.9,19205,232,255,0
2023-03-11 21:06:00,0,69.7,14207,45155,0,0.389,65.7,121,0,7952,454,1159,1882,19166,38.5,1929,0,32.3,1742,355,435,65.3,40372,105,441,0.389,69.7,0,18536,46040,0,0,40.6,20.9,0,1096,253,656,1882,10395,19,186,0,26.2,17423,101,242,39.9,19392,232,247,0
2023-03-11 21:08:00,0,69,12367,41990,0,0.389,66.4,115,0,7501,454,1158,1085,18517,38.5,1727,0,32.1,1586,343,436,66.8,40378,105,441,0,69,0,17720,43744,0,0,41.8,20.0,0,1093,253,656,1085,9344,19,179,0,26.0,17421,98.8,254,41.4,18775,232,251,0.389
2023-03-11 21:10:00,0,68.6,13339,45010,0,0,66.4,121,0,8004,467,1157,1875,18443,754,1934,0,31.6,1767,349,449,66.4,40383,194,453,0,68.6,0,19193,47035,0,0,41.4,26.2,0,1178,266,656,1874,9082,474,188,0,25.5,17431,100,251,41,18756,265,258,0.389
2023-03-11 21:12:00,0,69.7,13020,43173,0,0,66.4,132,0,7626,467,1159,1344,18160,754,1784,0,31.6,1613,344,449,66.4,40355,106,455,0,69.7,0,18649,45241,0,0,41,22.8,0,1094,266,657,1354,9310,474,198,0,25.5,17417,98.8,252,41,18410,236,256,0
2023-03-11 21:14:00,0,70.1,12589,43325,0,0,65.3,121,0,7787,467,1160,1342,18987,38.5,1796,0,31.6,1543,333,448,66.1,40351,104,454,0,70.1,0,17962,44653,0,0,39.9,20.9,0,1103,261,657,1345,9321,19,183,0,25.5,17357,96.5,250,41,19186,232,255,0
2023-03-11 21:16:00,0,69.7,14239,45443,0,0,65.6,126,0,8016,469,1159,1869,19164,38.5,1936,0,31.6,1766,343,447,65.7,40399,105,452,0,69.7,0,18544,46120,0,0,40.6,21.9,0,1169,262,655,1869,10434,19,203,0,25.5,17430,99.1,249,40.6,19415,233,252,0
2023-03-11 21:18:00,0,69,12695,42529,0,0,66.3,132,0,7667,467,1159,1343,18467,38.9,1800,0,31.6,1660,338,450,65.7,40382,9715,458,0,69,0,17974,54530,0,0,41,22.8,0,1135,261,655,1342,9396,19,200,0,25.5,17430,97.8,252,41.7,18775,300,258,0
2023-03-11 21:20:00,0,69.0,13517,45399,0,0,65.7,132,0,7851,465,1161,1610,18469,754,1857,0,31.6,1697,338,450,65.7,40381,198,456,0,69.0,0,18925,46286,0,0,40.3,22.8,0,1122,260,657,1611,9503,475,183,0,25.5,17409,97.8,252,41,18802,266,257,0
2023-03-11 21:22:00,0,69,13301,43221,0,0,65.7,126,0,7876,468,1160,1610,18096,754,1900,0,31.6,1725,349,447,66.1,40397,107,452,0,69,0,18926,45937,0,0,40.6,21.9,0,1143,261,657,1617,9312,475,213,0,25.5,17431,100,249,41,18385,235,252,0
