"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc24a55b6118f2)","Receive Errors (lxc2620cdf5014d)","Receive Errors (lxc27c8bfb255bc)","Receive Errors (lxc2e928844a56f)","Receive Errors (lxc3300f810e11f)","Receive Errors (lxc573a43e1f8d2)","Receive Errors (lxc57952e484e48)","Receive Errors (lxc6a491f057ac7)","Receive Errors (lxc6cffc9e65af3)","Receive Errors (lxc769c27b82d9e)","Receive Errors (lxc7eb535e15136)","Receive Errors (lxc8928d6f5d0b3)","Receive Errors (lxc_health)","Receive Errors (lxca81d0fc879aa)","Receive Errors (lxcafe47d984b50)","Receive Errors (lxccddc051f6a29)","Receive Errors (lxccf3cdc47b0c9)","Receive Errors (lxce6f24bb6c275)","Receive Errors (lxcefae8cd05c83)","Receive Errors (lxcefb8e72134a6)","Receive Errors (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc24a55b6118f2)","Transmit Errors (lxc2620cdf5014d)","Transmit Errors (lxc27c8bfb255bc)","Transmit Errors (lxc2e928844a56f)","Transmit Errors (lxc3300f810e11f)","Transmit Errors (lxc573a43e1f8d2)","Transmit Errors (lxc57952e484e48)","Transmit Errors (lxc6a491f057ac7)","Transmit Errors (lxc6cffc9e65af3)","Transmit Errors (lxc769c27b82d9e)","Transmit Errors (lxc7eb535e15136)","Transmit Errors (lxc8928d6f5d0b3)","Transmit Errors (lxc_health)","Transmit Errors (lxca81d0fc879aa)","Transmit Errors (lxcafe47d984b50)","Transmit Errors (lxccddc051f6a29)","Transmit Errors (lxccf3cdc47b0c9)","Transmit Errors (lxce6f24bb6c275)","Transmit Errors (lxcefae8cd05c83)","Transmit Errors (lxcefb8e72134a6)","Transmit Errors (lxcfed393d703a1)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc24a55b6118f2)","Receive Dropped (lxc2620cdf5014d)","Receive Dropped (lxc27c8bfb255bc)","Receive Dropped (lxc2e928844a56f)","Receive Dropped (lxc3300f810e11f)","Receive Dropped (lxc573a43e1f8d2)","Receive Dropped (lxc57952e484e48)","Receive Dropped (lxc6a491f057ac7)","Receive Dropped (lxc6cffc9e65af3)","Receive Dropped (lxc769c27b82d9e)","Receive Dropped (lxc7eb535e15136)","Receive Dropped (lxc8928d6f5d0b3)","Receive Dropped (lxc_health)","Receive Dropped (lxca81d0fc879aa)","Receive Dropped (lxcafe47d984b50)","Receive Dropped (lxccddc051f6a29)","Receive Dropped (lxccf3cdc47b0c9)","Receive Dropped (lxce6f24bb6c275)","Receive Dropped (lxcefae8cd05c83)","Receive Dropped (lxcefb8e72134a6)","Receive Dropped (lxcfed393d703a1)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc24a55b6118f2)","Transmit Dropped (lxc2620cdf5014d)","Transmit Dropped (lxc27c8bfb255bc)","Transmit Dropped (lxc2e928844a56f)","Transmit Dropped (lxc3300f810e11f)","Transmit Dropped (lxc573a43e1f8d2)","Transmit Dropped (lxc57952e484e48)","Transmit Dropped (lxc6a491f057ac7)","Transmit Dropped (lxc6cffc9e65af3)","Transmit Dropped (lxc769c27b82d9e)","Transmit Dropped (lxc7eb535e15136)","Transmit Dropped (lxc8928d6f5d0b3)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca81d0fc879aa)","Transmit Dropped (lxcafe47d984b50)","Transmit Dropped (lxccddc051f6a29)","Transmit Dropped (lxccf3cdc47b0c9)","Transmit Dropped (lxce6f24bb6c275)","Transmit Dropped (lxcefae8cd05c83)","Transmit Dropped (lxcefb8e72134a6)","Transmit Dropped (lxcfed393d703a1)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)"
2023-03-11 14:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.76,75.4,0,0,0.544,0.256,0,11.8,1.31,3.23,0.739,8.16,0.200,2.54,0,0.333,6.47,1.20,1.22,0.539,14.4,1.12,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.66,74.1,0,0,0.989,0.256,0,12.9,1.51,3.74,0.717,11.4,0.100,3.01,0,0.400,6.77,0.922,1.41,0.983,12.7,1.16,1.40,0
2023-03-11 14:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.8,80.2,0,0,0.556,0.233,0,11.8,1.29,3.23,0.572,8.02,2.94,2.46,0,0.333,5.96,1.17,1.20,0.544,12.5,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,11.7,77.6,0,0,1,0.233,0,13.0,1.50,3.74,0.561,10.6,2.78,2.84,0,0.400,5.98,0.900,1.40,0.983,11.5,1.16,1.41,0
2023-03-11 14:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0.00556,11.7,80.5,0,0,0.544,0.256,0,12.3,1.28,3.21,0.739,7.72,2.94,2.46,0,0.333,6.57,1.11,1.22,0.528,13,1.10,1.22,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.633,11.5,76.6,0,0,0.989,0.256,0,13.1,1.48,3.74,0.778,10.2,2.78,3.02,0.00556,0.400,6.91,0.861,1.41,0.978,12.1,1.16,1.41,0
2023-03-11 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.71,75.3,0,0,0.550,0.256,0,12.1,1.29,3.22,0.606,7.27,0.200,2.52,0,0.333,7.12,1.16,1.22,0.522,13.0,1.44,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.65,75.5,0,0,0.989,0.256,0,13.0,1.49,3.73,0.606,9.23,0.1000,3.04,0,0.400,7.54,0.889,1.41,0.972,12.3,1.47,1.41,0
2023-03-11 15:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,8.70,83.2,0,0,0.544,0.233,0,12.8,1.29,3.21,0.678,7.18,0.200,2.84,0,0.333,7.09,1.23,1.22,0.544,12.6,1.16,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,8.57,77.9,0,0,1,0.233,0,13.3,1.50,3.74,0.656,9.20,0.100,2.86,0,0.400,7.18,0.939,1.41,0.983,12.3,1.22,1.41,0.00556
2023-03-11 15:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.56,74.9,0,0,0.550,0.244,0,12.4,1.29,3.23,0.672,7.19,0.200,2.72,0,0.328,6.26,1.18,1.20,0.539,12.0,1.17,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.56,75.4,0,0,0.994,0.244,0,13.2,1.49,3.74,0.639,9.62,0.100,2.90,0,0.400,6.06,0.911,1.41,0.989,11.2,1.21,1.41,0
2023-03-11 15:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.6,79.7,0,0,0.550,0.267,0,11.8,1.30,3.22,0.511,7.61,2.92,2.50,0,0.317,7.07,1.16,1.22,0.544,12.7,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.4,77.8,0,0,0.983,0.267,0,12.9,1.50,3.75,0.472,10.00,2.80,2.84,0,0.389,6.82,0.900,1.42,0.983,12.3,1.13,1.41,0
2023-03-11 15:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,11.6,87.9,0,0,0.544,0.267,0,11.9,1.29,3.22,0.756,7.44,2.92,2.45,0,0.317,7.21,1.19,1.21,0.539,12.9,1.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,11.5,77.2,0,0,0.983,0.267,0,13.1,1.49,3.76,0.744,9.48,2.80,3.03,0,0.383,7.28,0.928,1.40,0.983,12.4,1.97,1.41,0
2023-03-11 15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.44,78.5,0,0,0.539,0.233,0,11.9,1.26,3.23,0.617,7.03,0.206,2.34,0,0.328,7.08,1.17,1.18,0.550,13.5,1.49,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.47,75.1,0,0,0.978,0.233,0,13.2,1.45,3.77,0.594,9.39,0.100,2.98,0,0.394,7.47,0.889,1.37,0.994,12.4,1.56,1.37,0
2023-03-11 15:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.71,78.5,0,0,0.539,0.256,0,12.7,1.31,3.23,0.683,7.31,0.206,2.76,0,0.333,7.23,1.17,1.21,0.556,13.2,1.16,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.57,75.2,0,0,0.989,0.256,0,13.3,1.51,3.77,0.650,9.54,0.100,3.07,0,0.400,7.36,0.889,1.41,0.989,12.5,1.19,1.42,0
2023-03-11 15:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.93,77.4,0,0,0.539,0.256,0,13.3,1.29,3.21,0.750,7.62,0.200,2.90,0,0.328,6.83,1.18,1.24,0.539,12.6,1.10,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.66,77.4,0,0,0.989,0.256,0,13.7,1.49,3.75,0.706,10.1,0.100,3.12,0,0.394,6.62,0.906,1.43,0.983,12.1,1.16,1.42,0
2023-03-11 15:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.9,81.0,0,0,0.550,0.244,0,12.7,1.29,3.23,0.506,8.08,2.92,2.86,0,0.317,6.73,1.16,1.24,0.533,12.6,1.10,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.7,80.5,0,0,0.994,0.244,0,13.6,1.49,3.77,0.483,10.7,2.77,3.07,0,0.383,6.42,0.911,1.43,0.978,11.9,1.16,1.40,0
2023-03-11 15:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.8,82.3,0,0,0.556,0.244,0,13.0,1.31,3.23,0.783,7.35,2.92,2.96,0,0.317,7.51,1.16,1.21,0.539,12.7,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.3,79.0,0,0,0.989,0.250,0,13.7,1.52,3.76,0.772,9.86,2.77,3.18,0,0.383,6.96,0.906,1.42,0.983,12.6,1.15,1.43,0
2023-03-11 15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,8.86,77.4,0,0,0.550,0.256,0.00556,12.5,1.31,3.22,0.578,7.12,0.200,2.91,0,0.328,7.41,1.12,1.20,0.550,12.7,1.44,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.49,76.8,0,0,0.989,0.256,0,13.2,1.52,3.75,0.633,9.43,0.100,3.11,0,0.394,7.24,0.872,1.40,0.994,12.3,1.47,1.42,0
2023-03-11 15:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.84,75.6,0,0,0.544,0.256,0,12.4,1.29,3.22,0.689,7.40,0.200,2.85,0,0.333,7.51,1.15,1.24,0.544,12.7,1.16,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.71,75.1,0,0,0.994,0.256,0,13.4,1.50,3.75,0.744,9.75,0.100,3.06,0,0.400,6.91,0.894,1.44,0.994,12.4,1.19,1.40,0
2023-03-11 15:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,8.68,76.3,0,0,0.550,0.256,0,12.4,1.29,3.23,0.806,7.26,0.200,2.94,0,0.339,6.50,1.18,1.23,0.533,11.1,1.11,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,8.65,75.5,0,0,0.994,0.256,0,13.4,1.49,3.77,0.778,9.27,0.100,3.11,0,0.406,5.56,0.900,1.43,0.978,11.5,1.14,1.40,0
2023-03-11 15:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.7,80.0,0,0,0.550,0.222,0,11.9,1.30,3.21,0.511,7.98,3.01,2.45,0,0.350,7.08,1.18,1.20,0.528,12.9,1.11,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.7,77.9,0,0,0.989,0.222,0,13.1,1.50,3.77,0.506,10.0,2.76,2.94,0,0.417,6.98,0.911,1.40,0.972,12.7,1.18,1.43,0
2023-03-11 15:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.6,80.9,0,0,0.544,0.244,0,12.0,1.30,3.21,0.739,7.95,3.01,2.23,0,0.350,7.17,1.17,1.22,0.539,14.3,1.06,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.5,75.7,0,0,0.989,0.244,0,13.2,1.50,3.75,0.717,10.7,2.76,2.86,0,0.417,7.44,0.900,1.41,0.978,13.0,1.10,1.41,0
2023-03-11 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.71,76.1,0,0,0.544,0.244,0,12.4,1.28,3.22,0.672,7.14,0.200,2.58,0,0.339,7.16,1.25,1.23,0.550,13.1,1.44,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.43,75.2,0,0,0.989,0.244,0,13.0,1.48,3.76,0.678,9.38,0.100,2.93,0,0.406,7.21,0.961,1.42,0.983,12.5,1.51,1.40,0
2023-03-11 15:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.63,74.5,0,0,0.544,0.256,0,12.1,1.30,3.22,0.622,7.24,0.200,2.72,0,0.333,7.17,1.19,1.22,0.539,12.9,1.14,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.45,72.7,0,0,0.994,0.256,0,13.0,1.50,3.73,0.578,9.37,0.100,2.86,0,0.400,7.26,0.928,1.42,0.989,12.4,1.24,1.41,0
2023-03-11 15:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.71,76.1,0,0,0.539,0.222,0,12.0,1.26,3.23,0.772,7.51,0.200,2.61,0,0.328,6.57,1.21,1.17,0.533,12.6,1.17,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.64,74.4,0,0,0.989,0.222,0,13.0,1.46,3.75,0.739,9.79,0.100,2.88,0,0.394,6.55,0.939,1.37,0.983,12.0,1.21,1.38,0
2023-03-11 15:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.8,89.1,0,0,0.539,0.256,0,11.6,1.29,3.21,0.572,7.88,2.92,2.29,0,0.317,6.53,1.23,1.25,0.550,12.3,1.16,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,11.7,81.2,0,0,0.983,0.256,0,12.4,1.51,3.76,0.550,10.2,2.77,2.88,0,0.383,6.52,0.950,1.46,1,11.9,1.19,1.43,0
2023-03-11 15:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.6,78.7,0,0,0.533,0.278,0,12.1,1.27,3.21,0.722,7.43,2.92,2.58,0,0.317,6.46,1.16,1.23,0.539,12.3,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,11.4,76.0,0,0,0.978,0.278,0,12.8,1.48,3.73,0.694,9.62,2.77,2.89,0,0.383,6.49,0.889,1.43,0.989,11.9,1.13,1.41,0
2023-03-11 15:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.01,78.3,0,0,0.550,0.256,0,12.2,1.30,3.23,0.711,7.21,0.200,2.51,0,0.328,7.13,1.18,1.22,0.550,12.8,1.45,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.67,75.1,0,0,0.994,0.256,0,13.2,1.50,3.76,0.700,9.79,0.100,2.99,0,0.394,7.09,0.894,1.42,0.994,12.2,1.46,1.42,0
2023-03-11 15:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.89,76.8,0,0,0.533,0.272,0,12.1,1.29,3.23,0.589,7.37,0.200,2.32,0,0.333,7.03,1.19,1.24,0.550,13.3,1.18,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.59,72.3,0,0,0.983,0.267,0,12.8,1.49,3.76,0.567,9.89,0.100,2.93,0,0.400,7.28,0.917,1.43,0.989,12.5,1.18,1.46,0
2023-03-11 15:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.97,77.4,0,0,0.539,0.256,0,11.7,1.28,3.21,0.789,7.36,0.200,2.44,0,0.328,6.74,1.21,1.21,0.550,11.6,1.12,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.67,74.6,0,0,0.989,0.256,0,13.1,1.48,3.75,0.783,9.61,0.100,3.27,0,0.394,5.80,0.933,1.41,0.989,12.2,1.17,1.42,0
2023-03-11 15:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,12.0,80.8,0,0,0.544,0.244,0,11.9,1.29,3.22,0.600,7.50,2.96,2.62,0,0.317,7.26,1.22,1.20,0.539,12.8,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,11.4,78.8,0,0,0.989,0.244,0,13.3,1.50,3.77,0.672,10.0,2.79,3.24,0,0.383,7.03,0.933,1.40,0.989,12.5,1.18,1.41,0
