"Time","ct4_global delete","ct4_global delete","ct4_global delete","ct_any4_global delete","ct_any4_global delete","ct_any4_global delete","ipcache update","ipcache update","ipcache update","lxc update","lxc update","lxc update","snat_v4_external delete","snat_v4_external delete","snat_v4_external delete","tunnel_map update","tunnel_map update","tunnel_map update"
2023-03-16 12:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 12:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 12:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 12:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 13:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 13:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 13:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:16:00,,,32.5,,,3.63,0.0517,,0.0517,,,,,,0.366,,,
2023-03-16 13:18:00,,,32.5,,,3.63,0.0517,,0.0517,,,,,,0.366,,,
2023-03-16 13:20:00,,,32.5,,,3.63,0.0517,,0.0517,,,,,,0.366,,,
2023-03-16 13:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 13:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 13:36:00,33.5,42.8,,2.78,2.43,,,,,,,,,16.9,,,,
2023-03-16 13:38:00,33.5,42.8,,2.78,2.43,,,,,,,,,16.9,,,,
2023-03-16 13:40:00,33.5,42.8,,2.78,2.43,,,,,,,,,16.9,,,,
2023-03-16 13:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 13:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 13:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 13:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 13:54:00,,,31.5,,,4.37,0.0517,,0.0517,,,,,,0.331,,,
2023-03-16 13:56:00,,,31.5,,,4.37,0.0517,,0.0517,,,,,,0.331,,,
2023-03-16 13:58:00,,,31.5,,,4.37,0.0517,,0.0517,,,,,,0.331,,,
2023-03-16 14:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 14:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 14:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 14:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 14:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 14:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 14:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 14:32:00,,,32.6,,,4.09,0.0517,,0.0517,,,,,,0.290,,,
2023-03-16 14:34:00,33.4,,32.6,2.98,,4.09,,,,,,,0.400,,,,,
2023-03-16 14:36:00,33.4,,32.6,2.98,,4.09,,,,,,,0.400,,,,,
2023-03-16 14:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 14:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 14:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 14:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 14:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 14:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 14:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 15:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 15:02:00,,43.2,,,2.48,,0.0517,,0.0517,,,,,16.9,,,,
2023-03-16 15:04:00,,43.2,,,2.48,,0.0517,,0.0517,,,,,16.9,,,,
2023-03-16 15:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0207,,0.0276
2023-03-16 15:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 15:10:00,,,32.2,,,3.84,0.0517,,0.0517,,,,,,0.310,,,
2023-03-16 15:12:00,,,32.2,,,3.84,0.0517,,0.0517,,,,,,0.310,,,
2023-03-16 15:14:00,,,32.2,,,3.84,0.0517,,0.0517,,,,,,0.310,,,
2023-03-16 15:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 15:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 15:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 15:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 15:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 15:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 15:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 15:30:00,33.4,,,2.90,,,0.0517,,0.0517,,,,0.372,,,,,
2023-03-16 15:32:00,33.4,,,2.90,,,0.0517,,0.0517,,,,0.372,,,,,
2023-03-16 15:34:00,33.4,,,2.90,,,0.0517,,0.0517,,,,0.372,,,,,
2023-03-16 15:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 15:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 15:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 15:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 15:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 15:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 15:48:00,,,31.7,,,4.11,0.0517,,0.0517,,,,,,0.324,,,
2023-03-16 15:50:00,,,31.7,,,4.11,0.0517,,0.0517,,,,,,0.324,,,
2023-03-16 15:52:00,,,31.7,,,4.11,0.0517,,0.0517,,,,,,0.324,,,
2023-03-16 15:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 15:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 15:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 16:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276

