"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-16 01:36:00,180,83.2,178,194,80.0,194
2023-03-16 01:38:00,185,213,247,207,208,243
2023-03-16 01:40:00,176,77.1,174,188,77.5,189
2023-03-16 01:42:00,182,89.9,163,203,84.6,181
2023-03-16 01:44:00,179,85.7,166,197,79.8,180
2023-03-16 01:46:00,243,87.4,169,263,81.7,188
2023-03-16 01:48:00,187,89.5,165,204,85.8,179
2023-03-16 01:50:00,173,71.7,160,183,71.8,177
2023-03-16 01:52:00,184,87.1,167,205,81.2,181
2023-03-16 01:54:00,173,76.7,168,188,74.9,183
2023-03-16 01:56:00,193,88.4,181,222,82.3,195
2023-03-16 01:58:00,184,88.1,165,207,80.9,180
2023-03-16 02:00:00,174,78.3,169,189,78.1,183
2023-03-16 02:02:00,209,109,194,236,106,210
2023-03-16 02:04:00,225,76.8,192,239,78.0,210
2023-03-16 02:06:00,211,93.8,192,234,89.1,207
2023-03-16 02:08:00,184,85.5,167,205,82.8,180
2023-03-16 02:10:00,185,199,314,201,198,297
