"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP","9600/TCP","9808/TCP"
2023-03-12 09:26:00,3.32,,,6.22,7.48,2.86,2.62,2.08,,5.08,1.62,1.62,,2.34
2023-03-12 09:28:00,3.20,2.14,4.08,6.22,14.3,3.38,2.58,,102,5.04,,,,2.38
2023-03-12 09:30:00,3.22,1.68,,6.18,7.80,2.74,2.54,2.12,,5.12,1.68,,,2.38
2023-03-12 09:32:00,3.30,,,6.34,7.70,2.80,2.56,2.16,,5.12,1.68,1.68,,2.30
2023-03-12 09:34:00,3.40,,,6.20,7.90,2.68,2.68,2.08,,5.10,1.72,1.64,,2.34
2023-03-12 09:36:00,3.46,,,6.20,7.44,2.66,2.56,2.02,,5.12,1.60,1.66,,2.36
2023-03-12 09:38:00,3.24,,3.68,6.22,14.3,2.92,2.62,2.14,101,5.02,,,,2.30
2023-03-12 09:40:00,3.20,1.68,,6.22,7.54,2.92,2.56,1.82,,5.10,,1.64,,2.40
2023-03-12 09:42:00,3.44,1.54,,6.22,7.42,2.84,2.64,2.04,,5,,1.64,,2.42
2023-03-12 09:44:00,2.98,,,6.30,7.50,3.08,2.60,2.14,,5.04,1.56,1.64,,2.38
2023-03-12 09:46:00,3.28,,,6.40,7.50,2.66,2.60,2.04,,5.02,1.56,1.64,,2.44
2023-03-12 09:48:00,3.10,,2.56,6.36,13.4,3.02,2.56,2,98.2,5,,,,2.26
2023-03-12 09:50:00,3.14,1.68,,6.32,7.18,2.84,2.44,1.98,,5.12,1.64,,,2.42
2023-03-12 09:52:00,3.32,,,6.58,7.20,2.66,2.62,2.04,,4.96,1.72,1.62,,2.34
2023-03-12 09:54:00,3.30,1.54,,6.16,7.58,2.94,2.58,1.92,,4.94,,1.64,,2.40
2023-03-12 09:56:00,3.12,,,6.42,7.38,2.94,2.62,1.98,,5.02,1.68,1.62,,2.28
2023-03-12 09:58:00,3.06,1.88,,6.36,7.56,3.06,2.60,2.08,81.4,5.08,,,,2.34
2023-03-12 10:00:00,3.18,1.70,,6.50,7.52,3.16,2.62,2.06,,5.00,,1.66,,2.26
2023-03-12 10:02:00,3.36,,,6.34,7.10,2.96,2.58,2.08,,5.04,1.58,1.72,,2.26
2023-03-12 10:04:00,3.16,,,6.14,7.68,2.86,2.66,2.12,,5.04,1.66,1.62,,2.16
2023-03-12 10:06:00,3.34,,,6.38,7.26,2.84,2.56,2,,5.06,1.68,1.62,,2.34
2023-03-12 10:08:00,3.14,1.88,,6.30,7.54,3,2.54,1.98,62.5,5.12,,,,2.20
2023-03-12 10:10:00,2.96,1.86,,6.30,7.12,2.86,2.60,2.14,,5,1.70,,,2.20
2023-03-12 10:12:00,3.42,1.66,,6.34,7.96,2.80,2.56,1.90,,4.88,,1.62,,2.36
2023-03-12 10:14:00,3.22,,,6.22,7.04,2.84,2.54,1.98,,5.02,1.68,1.62,,2.40
2023-03-12 10:16:00,3.22,,,6.58,6.72,2.88,2.56,2.04,,5,1.64,1.66,,2.20
2023-03-12 10:18:00,3.24,,1.90,6.36,7.38,2.94,2.56,2,44.3,5.14,,,,2.24
2023-03-12 10:20:00,3.22,1.68,,6.06,7.14,2.76,2.66,2.06,,5.06,,1.64,,2.18
2023-03-12 10:22:00,3.22,,,6.56,7.16,2.54,2.62,1.98,,5.02,1.62,1.62,,2.16
2023-03-12 10:24:00,3.14,,,6.42,7.22,2.78,2.54,1.98,,4.98,1.62,1.60,,2.30
2023-03-12 10:26:00,3.28,,,6.68,7.20,2.80,2.62,2,,5.08,1.56,1.66,,2.24
2023-03-12 10:28:00,2.98,2.14,2.32,6.22,7.06,3.22,2.60,,27.0,5.04,,,,2.14
2023-03-12 10:30:00,3.20,1.70,,6.16,7.06,3.18,2.56,1.98,,5.02,,1.58,,2.32
2023-03-12 10:32:00,3.44,,,6.22,7.36,2.44,2.68,1.66,,5,1.58,1.62,,2.18
2023-03-12 10:34:00,3.12,,,6.16,7.36,2.64,2.54,1.92,,5.02,1.58,1.64,,2.28
2023-03-12 10:36:00,3.08,1.54,,6.62,7.32,2.72,2.52,2,,5,,1.66,,2.28
2023-03-12 10:38:00,3.04,,1.90,6.46,7.20,2.68,2.74,2.10,8.94,4.96,,,,2.18
2023-03-12 10:40:00,2.96,1.68,,6.18,7.02,2.78,2.58,2.04,,4.94,,1.60,,2.26
2023-03-12 10:42:00,3.22,,,6.44,7.02,2.50,2.70,1.92,,4.98,1.56,1.62,,2.32
2023-03-12 10:44:00,2.94,,,6.60,7.14,2.60,2.54,2.06,,5.02,1.56,1.64,,2.38
2023-03-12 10:46:00,3.02,1.54,,6.46,7.36,2.60,2.64,1.94,,4.92,,1.66,,2.06
2023-03-12 10:48:00,2.92,1.88,1.68,6.20,6.64,2.70,2.62,1.76,,5.02,,,,2.30
2023-03-12 10:50:00,3.04,1.66,,6.58,6.84,2.88,2.50,2,,5.04,1.68,,,2.20
2023-03-12 10:52:00,3.06,,,6.22,7.22,2.86,2.54,2.06,,4.98,1.64,1.64,,2.26
2023-03-12 10:54:00,2.88,1.54,,6.16,7.16,2.74,2.56,1.94,,5.08,,1.66,,2.24
2023-03-12 10:56:00,2.90,1.54,,6.40,6.98,2.84,2.52,1.96,,4.96,,1.66,,2.30
2023-03-12 10:58:00,2.94,1.88,1.82,6.26,6.50,2.78,2.58,1.80,,5,,,,2.22
2023-03-12 11:00:00,2.92,1.68,,6.32,6.64,2.90,2.64,1.88,,4.92,,1.62,,2.30
2023-03-12 11:02:00,3.26,,,6.34,6.88,2.56,2.62,1.76,,4.98,1.58,1.70,,2.24
2023-03-12 11:04:00,3.20,,,5.96,7.16,3,2.60,1.88,,4.82,1.60,1.68,,2.32
2023-03-12 11:06:00,3.16,,,6.34,7.16,2.70,2.66,1.92,,5,1.66,1.62,,2.28
2023-03-12 11:08:00,3.02,1.88,1.90,6.36,7.26,2.44,2.52,1.82,,4.98,,,,2.30
2023-03-12 11:10:00,3.10,1.86,,6.20,6.78,2.46,2.54,1.94,,4.98,,1.60,,2.30
2023-03-12 11:12:00,3.12,1.66,,6.06,6.76,3.02,2.60,2.06,,4.96,,1.62,,2.16
2023-03-12 11:14:00,3.14,1.54,,6.22,6.84,2.76,2.64,2.06,,5.06,,1.58,,2.18
2023-03-12 11:16:00,3.14,1.54,,6.32,6.38,2.52,2.50,1.84,,4.96,,1.62,,2.34
2023-03-12 11:18:00,3.04,1.88,1.90,6.48,6.96,2.60,2.68,1.74,,5,,,,2.36
2023-03-12 11:20:00,3.08,1.68,,6.14,6.84,2.90,2.52,1.86,,4.94,,1.68,,2.22
2023-03-12 11:22:00,3.10,1.54,,6.14,6.92,2.52,2.60,1.70,,4.94,,1.58,,2.18
2023-03-12 11:24:00,3.02,1.54,,6.30,6.52,2.36,2.52,1.72,,4.84,,1.58,,2
2023-03-12 11:26:00,3.14,,,6.44,6.60,2.74,2.62,1.72,,4.94,1.58,1.56,,2.24
2023-03-12 11:28:00,3.04,2.14,2.30,5.96,7.06,2.88,2.48,2.02,,5.02,,,,2.14
2023-03-12 11:30:00,3.24,1.68,,6.26,7.26,2.50,2.66,1.88,,4.82,,1.66,,2.04
2023-03-12 11:32:00,3.12,,,6.38,6.88,2.52,2.68,1.94,,4.96,1.56,1.58,,2.22
2023-03-12 11:34:00,3,,,6.10,6.80,2.56,2.52,1.80,,4.96,1.62,1.60,,2.28
2023-03-12 11:36:00,3,,,6.34,6.60,2.66,2.58,1.78,,4.92,1.56,1.62,,2.14
2023-03-12 11:38:00,2.86,1.88,1.68,6.06,7.30,2.82,2.62,1.78,,4.84,,,,2.26
2023-03-12 11:40:00,2.80,,2.16,6.26,13.3,2.42,2.44,1.94,5.32,4.86,,,,2.26
2023-03-12 11:42:00,2.88,,,6.24,6.88,2.48,2.62,1.80,,5,1.60,1.62,,2.16
2023-03-12 11:44:00,2.84,1.54,,6.34,6.76,2.52,2.74,1.90,,4.94,,1.54,,1.98
2023-03-12 11:46:00,2.96,,,6.30,6.74,2.46,2.38,1.88,,4.94,1.58,1.62,,2.42
2023-03-12 11:48:00,2.84,1.88,1.88,6.04,7.06,2.70,2.58,1.76,,4.84,,,,2.24
2023-03-12 11:50:00,2.92,,2.14,6.24,13.2,2.54,2.66,1.90,23.9,4.94,,,,2.32
2023-03-12 11:52:00,2.96,1.54,,6.32,6.98,2.46,2.62,1.92,,4.96,,1.62,,2.08
2023-03-12 11:54:00,2.82,1.54,,6.08,6.90,2.80,2.60,1.84,,5.06,,1.62,,2.12
2023-03-12 11:56:00,3.12,,,6.54,7.02,2.58,2.56,1.94,,5,1.58,1.68,,2.32
2023-03-12 11:58:00,3.04,1.88,1.80,6.38,6.72,2.56,2.58,1.72,,4.92,,,,2.30
2023-03-12 12:00:00,3.10,,1.84,6.20,14.0,2.58,2.56,1.94,39.3,4.92,,,,2.14
2023-03-12 12:02:00,3.14,1.54,,6.20,6.76,2.34,2.54,1.92,,4.92,,1.62,,2.26
2023-03-12 12:04:00,3.44,1.54,,6.24,6.74,2.46,2.58,2.18,,5.02,,1.62,,2.14
2023-03-12 12:06:00,3.48,,,6.56,7.14,2.56,2.68,2.10,,4.94,,1.64,1.56,2.32
2023-03-12 12:08:00,3.40,1.88,1.92,6.20,6.98,2.52,2.68,2.10,,5,,,,2.20
2023-03-12 12:10:00,3.40,,3.18,6.16,16.2,3.50,2.72,2.06,60.1,5.20,,,,2.44
2023-03-12 12:12:00,3.46,1.66,,6.42,9.04,3.34,2.66,2.08,,5.20,1.70,,,2.46
2023-03-12 12:14:00,3.36,,,6.18,8.80,3.30,2.70,2.12,,5.18,1.70,1.66,,2.44
2023-03-12 12:16:00,3.60,,,6.62,9.06,3.26,2.68,2.12,,5.18,1.70,1.68,,2.42
2023-03-12 12:18:00,3.30,1.88,,6.42,9,3.20,2.60,2.06,,5.20,1.72,,,2.50
2023-03-12 12:20:00,3.38,,2.16,6.28,15.7,3.54,2.70,2.14,77.4,5.20,,,,2.40
2023-03-12 12:22:00,3.52,,,6.40,9.02,3.02,2.62,2.22,,5.16,1.74,1.66,,2.44
2023-03-12 12:24:00,3.32,,,6.24,8.90,3.16,2.72,2.06,,5.20,1.68,1.66,,2.42
2023-03-12 12:26:00,3.50,,,6.62,8.90,3.20,2.62,2.10,,5.18,1.66,1.66,,2.46
2023-03-12 12:28:00,3.42,2.14,2.06,6.20,8.86,3.30,2.70,1.96,,5.18,,,,2.40
2023-03-12 12:30:00,3.50,,2.08,6.16,15.6,3.40,2.70,2.22,94.7,5.20,,,,2.40
2023-03-12 12:32:00,3.40,,,6.30,8.98,3.38,2.68,1.96,,5.14,1.68,1.66,,2.42
2023-03-12 12:34:00,3.42,,,6.40,8.60,3.14,2.58,2.04,,5.16,1.68,1.64,,2.38
2023-03-12 12:36:00,3.62,,,6.38,8.80,3.12,2.66,1.82,,5.16,1.74,1.62,,2.36
2023-03-12 12:38:00,3.38,1.88,1.86,6.30,8.90,3.18,2.74,2.18,,5.18,,,,2.46
2023-03-12 12:40:00,3.22,,2.16,6.18,15.5,3.56,2.68,2.02,102,5.14,,,,2.46
2023-03-12 12:42:00,3.50,,,6.42,8.62,3.16,2.80,2.04,,5.14,1.66,1.64,,2.48
2023-03-12 12:44:00,3.34,,,6.46,8.90,3.14,2.68,2,,5.12,1.72,1.66,,2.34
2023-03-12 12:46:00,3.38,,,6.40,8.82,3.18,2.84,2.06,,5.10,1.76,1.66,,2.32
2023-03-12 12:48:00,3.36,1.88,1.90,6.24,8.54,3.04,2.70,2,,5.10,,,,2.52
2023-03-12 12:50:00,3.36,,1.92,6.18,15.7,3.40,2.68,1.98,103,5.08,,,,2.44
2023-03-12 12:52:00,3.32,,,6.60,8.56,3.26,2.66,2.04,,5.14,1.64,1.66,,2.40
2023-03-12 12:54:00,3.34,,,6.38,8.68,3.20,2.70,2,,5.12,1.70,1.66,,2.42
2023-03-12 12:56:00,3.42,,,6.44,8.74,3.22,2.64,2.06,,5.16,1.68,1.66,,2.34
2023-03-12 12:58:00,3.20,1.88,1.82,6.26,8.74,2.94,2.70,2.06,,5.10,,,,2.48
2023-03-12 13:00:00,3.36,,,6.48,8.90,3.44,2.68,2.06,92.8,5.16,1.72,,,2.42
2023-03-12 13:02:00,3.24,,,6.44,8.52,3.24,2.60,2.06,,5.14,1.72,1.72,,2.42
2023-03-12 13:04:00,3.12,,,6.44,8.28,3.04,2.68,2.02,,5.12,1.68,1.66,,2.48
2023-03-12 13:06:00,3.28,,,6.60,8.46,3.18,2.72,2.04,,5.16,1.76,1.64,,2.38
2023-03-12 13:08:00,3.24,1.88,,6.42,8.32,3.16,2.62,2.04,,5.12,1.64,,,2.40
2023-03-12 13:10:00,3.26,1.86,,6.26,8.14,3.06,2.68,1.92,74.0,5.18,,,,2.18
2023-03-12 13:12:00,3.36,1.66,,6.58,8.28,3.16,2.66,2.14,,5.14,1.68,,,2.36
2023-03-12 13:14:00,3.18,,,6.44,8.02,2.92,2.66,1.98,,5.18,1.64,1.66,,2.48
2023-03-12 13:16:00,3.08,,,6.48,8.52,3.14,2.64,1.96,,5.18,1.78,1.66,,2.46
2023-03-12 13:18:00,3.24,1.88,,6.30,8.26,3.22,2.70,1.90,,5.10,1.68,,,2.28
2023-03-12 13:20:00,3.18,1.70,,6.40,8.30,3.20,2.68,2.10,56.6,5.14,,,,2.34
2023-03-12 13:22:00,3.32,,,6.12,8.18,3.36,2.68,2.02,,5.14,1.62,1.62,,2.40
2023-03-12 13:24:00,3.32,,,6.22,8.24,3.12,2.58,2.04,,5.12,1.62,1.64,,2.42
2023-03-12 13:26:00,3.46,,,6.54,8.30,2.92,2.64,1.88,,5.04,1.68,1.62,,2.44
2023-03-12 13:28:00,3.12,2.44,2.80,6.44,8.02,3.04,2.60,2.14,,5.06,,,,2.38
2023-03-12 13:30:00,3.24,,,6.38,8.40,3.10,2.66,2.02,38.9,5.14,,1.78,,2.40
2023-03-12 13:32:00,3.12,,,6.60,8.42,3.20,2.70,2,,5.08,1.60,1.70,,2.38
2023-03-12 13:34:00,3.22,,,6.40,8.10,2.96,2.70,1.88,,5.06,1.68,1.68,,2.42
2023-03-12 13:36:00,3.32,,,6.44,8.60,3.04,2.72,2.06,,5.14,1.66,1.66,,2.52
2023-03-12 13:38:00,3.18,1.88,1.88,6.04,8.32,3,2.74,1.86,,5.04,,,,2.38
2023-03-12 13:40:00,3.26,,,6.20,8,3.20,2.72,1.94,20.8,5.06,1.70,,,2.40
2023-03-12 13:42:00,3.20,,,6.36,8.20,3.10,2.62,2,,5.12,1.60,1.74,,2.20
2023-03-12 13:44:00,3.38,,,6.26,8.06,3.02,2.68,1.94,,5.10,1.62,1.62,,2.42
2023-03-12 13:46:00,3.44,,,6.50,8.36,2.82,2.68,1.92,,5.04,1.64,1.62,,2.30
2023-03-12 13:48:00,2.92,1.88,1.66,6.34,8.16,2.96,2.64,2.12,,5.04,,,,2.44
2023-03-12 13:50:00,3,1.68,,6.08,8.26,2.98,2.68,1.90,3.10,5.02,,,,2.38
2023-03-12 13:52:00,3.16,,,6.50,8.24,2.90,2.60,2.14,,5.08,1.68,1.66,,2.28
2023-03-12 13:54:00,3.06,,,6.32,8,2.98,2.70,2,,5.14,1.60,1.66,,2.40
2023-03-12 13:56:00,3.12,,,6.38,8.04,2.74,2.78,2.06,,5.06,1.60,1.62,,2.42
2023-03-12 13:58:00,3.14,1.88,,6.66,7.72,3.06,2.62,1.90,,5.12,1.70,,,2.32
2023-03-12 14:00:00,2.88,1.68,,6.18,7.82,2.96,2.66,1.98,,5.08,,1.64,,2.42
2023-03-12 14:02:00,3.16,,,6.30,8.04,3.04,2.70,1.88,,5.02,1.62,1.72,,2.30
2023-03-12 14:04:00,2.92,,,6.36,7.96,3.08,2.66,1.88,,5.08,1.68,1.66,,2.20
2023-03-12 14:06:00,3.04,,,6.54,7.98,2.82,2.64,1.70,,5.08,,1.66,1.60,2.28
2023-03-12 14:08:00,3.16,1.88,1.86,6.26,7.90,2.48,2.64,1.86,,5.14,,,,2.46
2023-03-12 14:10:00,3.26,1.86,1.68,6.36,7.84,2.86,2.54,1.84,,5,,,,2.30
2023-03-12 14:12:00,3.10,1.66,,6.42,7.92,2.98,2.72,2,,5.08,,1.74,,2.30
2023-03-12 14:14:00,3.10,,,6.28,7.64,2.98,2.62,1.90,,5.06,1.68,1.62,,2.34
2023-03-12 14:16:00,3.16,,,6.40,7.92,2.78,2.66,1.90,,5.08,1.64,1.60,,2.46
2023-03-12 14:18:00,2.96,1.88,1.90,6.26,7.66,2.96,2.60,1.82,,5,,,,2.28
2023-03-12 14:20:00,2.80,1.68,,6.20,8.16,2.98,2.60,1.82,,5.10,,1.64,,2.40
2023-03-12 14:22:00,3.16,,,6.32,7.66,2.92,2.62,2.06,,5.08,1.62,1.66,,2.24
2023-03-12 14:24:00,3.02,,,6.42,7.56,2.88,2.64,1.82,,4.98,1.58,1.60,,2.30
2023-03-12 14:26:00,3.22,,,6.46,8,2.76,2.64,1.70,,5.04,,1.64,1.60,2.32
2023-03-12 14:28:00,2.74,2.14,2.32,6.40,7.78,2.74,2.74,1.74,,5.04,,,,2.40
2023-03-12 14:30:00,3,1.68,,6.24,7.56,2.88,2.54,1.68,,5.16,,1.66,,2.44
2023-03-12 14:32:00,3.18,,,6.50,8.06,2.76,2.70,1.84,,5.04,1.60,1.62,,2.38
2023-03-12 14:34:00,3.02,,,6.54,7.48,2.84,2.64,1.90,,5.06,1.68,1.62,,2.46
2023-03-12 14:36:00,3.22,,,6.52,8.04,2.82,2.60,1.84,,5.08,1.62,1.64,,2.14
2023-03-12 14:38:00,3.24,1.88,,6.48,7.62,3.12,2.74,1.90,,5.06,1.64,,,2.36
2023-03-12 14:40:00,3.08,1.68,,6.10,7.48,2.82,2.68,1.86,,5,1.66,,,2.38
2023-03-12 14:42:00,3.14,,,6.38,7.76,2.96,2.72,1.86,,5,,1.64,1.60,2.24
2023-03-12 14:44:00,2.92,1.54,,6.40,7.38,2.92,2.66,1.98,,5.10,,1.64,,2.40
2023-03-12 14:46:00,3.02,,,6.52,7.86,2.64,2.62,1.76,,5.04,,1.64,1.58,2.34
2023-03-12 14:48:00,3.20,1.88,1.66,6.42,7.56,2.88,2.62,1.92,,5.06,,,,2.36
2023-03-12 14:50:00,3.06,1.68,,6.46,7.58,2.58,2.82,1.98,,5.06,,1.64,,2.28
2023-03-12 14:52:00,3.04,,1.92,6.34,14.4,2.86,2.58,1.70,11.1,4.92,,,,2.16
2023-03-12 14:54:00,2.98,,,6.30,7.76,2.78,2.52,1.88,,5.04,1.66,1.62,,2.24
2023-03-12 14:56:00,3.02,1.54,,6.40,7.82,3,2.64,2.04,,5.02,,1.64,,2.24
2023-03-12 14:58:00,3.20,1.88,1.88,6.28,7.80,2.74,2.58,1.70,,5.04,,,,2.40
2023-03-12 15:00:00,3.26,1.68,,6.28,7.54,3.08,2.66,1.94,,4.96,,1.66,,2.38

