"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ca4eb0f903)","Transmit Total (lxc0e4aa2e5ee9a)","Transmit Total (lxc0f98788fb31e)","Transmit Total (lxc13467604ff43)","Transmit Total (lxc13aeaa26d776)","Transmit Total (lxc1f39d9927cdc)","Transmit Total (lxc2368609f7bd1)","Transmit Total (lxc2988b84f3fbb)","Transmit Total (lxc3029f3c52bb4)","Transmit Total (lxc3bd8d7d2aadc)","Transmit Total (lxc4d23d98e0c91)","Transmit Total (lxc52b2b28bbcc8)","Transmit Total (lxc5851cf07f3be)","Transmit Total (lxc6ed88b62a826)","Transmit Total (lxc75fbef30a752)","Transmit Total (lxc8c4c70aed681)","Transmit Total (lxc92de70f2a832)","Transmit Total (lxc9495fc49f853)","Transmit Total (lxc976dc02abaa0)","Transmit Total (lxc_health)","Transmit Total (lxcacaa9500f437)","Transmit Total (lxcaec49258d85b)","Transmit Total (lxcb3eb82635d42)","Transmit Total (lxcbe13c37cde77)","Transmit Total (lxcc071ea49a929)","Transmit Total (lxcc48a5d2d0f1b)","Transmit Total (lxccceb9198d51d)","Transmit Total (lxcd42ff77fa34a)","Transmit Total (lxcde1fff6244fb)","Transmit Total (lxcf62cc55180bf)","Transmit Total (lxcfec0ac61d5e2)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ca4eb0f903)","Receive Total (lxc0e4aa2e5ee9a)","Receive Total (lxc0f98788fb31e)","Receive Total (lxc13467604ff43)","Receive Total (lxc13aeaa26d776)","Receive Total (lxc1f39d9927cdc)","Receive Total (lxc2368609f7bd1)","Receive Total (lxc2988b84f3fbb)","Receive Total (lxc3029f3c52bb4)","Receive Total (lxc3bd8d7d2aadc)","Receive Total (lxc4d23d98e0c91)","Receive Total (lxc52b2b28bbcc8)","Receive Total (lxc5851cf07f3be)","Receive Total (lxc6ed88b62a826)","Receive Total (lxc75fbef30a752)","Receive Total (lxc8c4c70aed681)","Receive Total (lxc92de70f2a832)","Receive Total (lxc9495fc49f853)","Receive Total (lxc976dc02abaa0)","Receive Total (lxc_health)","Receive Total (lxcacaa9500f437)","Receive Total (lxcaec49258d85b)","Receive Total (lxcb3eb82635d42)","Receive Total (lxcbe13c37cde77)","Receive Total (lxcc071ea49a929)","Receive Total (lxcc48a5d2d0f1b)","Receive Total (lxccceb9198d51d)","Receive Total (lxcd42ff77fa34a)","Receive Total (lxcde1fff6244fb)","Receive Total (lxcf62cc55180bf)","Receive Total (lxcfec0ac61d5e2)"
2023-03-11 09:00:00,0,2656,19253,82024,0,68235,777,64.6,0,1898,210,0.389,31.5,1988,1875,115,3.93,16277,158,220,65.3,0,89.6,122,31.6,124,7051,0,123,87.2,378,156,0,18015,77.3,153,2656,0,27571,87688,0,2412,88.5,40.5,0,189,228,0,20.5,2209,154,27.7,4.42,16212,89.9,222,40.5,0,95,29.0,25.5,20.9,1079,0,20.9,66.2,442,137,0,8226,3541,573
2023-03-11 09:02:00,0,1076,17672,70110,0,68081,89.3,66.8,0,1719,212,0,34.3,1863,1693,120,5.33,16274,159,220,66.8,0,89.2,121,31.5,123,6531,0,123,87.2,380,155,0,17670,76.2,147,1076,0,25597,84193,0,2409,85.7,41.4,0,183,228,0,24.2,2317,157,29.0,11.6,16214,89.9,221,41.4,0,95,29.0,25.4,20.9,1004,0,20.9,66.2,436,135,0,8859,3539,554
2023-03-11 09:04:00,0,2657,42988,128573,0,68229,1798,66.4,0,1891,211,0,32.1,2003,1878,132,3.37,16272,164,221,66.4,0,89.2,133,32.3,135,7038,0,134,86.5,454,155,0,23469,77.2,21815,2657,0,54412,118352,0,2408,98.0,41,0,187,229,0,21.6,2275,177,31.6,3.37,16210,103,229,41.4,0,95,31.6,26.2,22.8,1081,0,22.8,65.5,568,135,0,7765,3540,24500
2023-03-11 09:06:00,0,2658,19242,108938,0,68234,511,66.1,0,1921,204,0,30.7,1968,1897,132,5.37,16290,163,222,66.4,0,89.2,127,32.3,130,7014,0,129,87.2,378,156,0,18672,76.5,158,2658,0,28256,89062,0,2401,85.5,40.6,0,190,228,0,19.7,2170,164,31.6,5.75,16223,101,229,41.7,0,95,30.3,26.2,21.9,1064,0,21.9,66.2,429,141,0,7500,3540,574
2023-03-11 09:08:00,0,1076,17853,74417,0,68095,85.7,66.5,0,1726,197,0,31.5,1850,1695,126,5.57,16293,160,225,66.4,0,89.6,127,32.3,130,6639,0,129,87.2,417,152,0,22640,121,159,1076,0,30597,89881,0,2391,77.9,41,0,187,228,0,20.6,2272,139,30.3,6.38,16346,91.8,227,41.7,0,95,30.3,26.2,21.9,1037,0,21.9,66.2,504,135,0,7513,3558,571
2023-03-11 09:10:00,0,2656,19265,81046,0,68252,257,66.1,0,1896,197,0,32.9,1978,1881,121,4.97,16265,161,223,66.1,0,90.7,122,32.0,124,7028,0,123,87.2,375,155,0,17770,78.1,152,2656,0,27349,87538,0,2400,73.9,40.6,0,192,228,0,27.8,2182,175,29.0,5.76,16207,93.5,225,41.4,0,95,29.0,25.8,20.9,1044,0,20.9,66.2,437,135,0,7651,3541,562
2023-03-11 09:12:00,0,1076,17674,68388,0,68091,72.4,66.1,0,1708,200,0,30.7,1872,1700,120,3.50,16276,163,222,66.4,0,89.6,122,32.1,124,6603,0,123,87.2,368,154,0,18438,77.2,151,1076,0,26349,85102,0,2399,70.6,40.6,0,177,228,0,19.7,2309,169,29.0,3.50,16205,95.4,223,41.7,0,95,29.0,26.0,20.9,1042,0,20.9,66.2,421,134,0,8785,3569,566
2023-03-11 09:14:00,0,2130,42497,104522,0,68191,205,66.1,0,1840,198,0,32.1,1928,1824,126,4.90,16261,163,220,66.8,0,89.2,127,31.9,130,6928,0,129,87.2,452,153,0,18730,77.4,21889,2130,0,49210,111795,0,2396,80.1,40.6,0,193,228,0,21.6,2243,166,30.3,5.29,16196,102,227,42.1,0,95,35.2,25.7,26.8,1074,0,21.9,66.2,566,135,0,8044,3569,24580
2023-03-11 09:16:00,0,2656,19267,75132,0,68253,256,66.1,0,1927,196,0,30.7,1999,1899,115,6.37,16254,163,225,66.4,0,89.6,116,32.1,118,7065,0,117,87.2,380,154,0,18590,76.5,165,2656,0,28118,88358,0,2411,73.9,40.6,0,196,228,0,19.7,2207,169,32.6,6.47,16197,95.5,227,41.7,0,95,32.6,26.0,24.9,1027,0,24.9,66.2,429,136,0,9103,3539,582
2023-03-11 09:18:00,0,1076,17712,72041,0,68088,85.3,66.1,0,1712,196,0,33.5,1868,1686,121,2.77,16274,163,225,66.1,0,89.6,122,32.3,124,6601,0,123,87.2,413,155,0,17934,121,151,1076,0,25888,84902,0,2403,77.9,40.6,0,194,228,0,28.4,2293,159,29.0,2.77,16203,95.7,227,41.4,0,95,29.0,26.2,20.9,1028,0,20.9,66.2,495,135,0,9066,3557,569
2023-03-11 09:20:00,0,2697,19321,78004,0,68243,270,67.5,0,1921,204,0,31.5,1979,1886,132,4.67,16262,161,219,67.9,0,89.9,133,32.7,135,7013,0,134,87.2,402,155,0,17042,77.2,149,2697,0,26681,86692,0,2401,81.6,41.8,0,211,228,0,20.6,2176,178,31.6,5.06,16218,92.9,219,42.2,0,95,31.6,26.2,22.8,1053,0,22.8,66.6,478,134,0,7734,3570,564
2023-03-11 09:22:00,0,1646,18253,70288,0,68157,1423,66.1,0,1825,212,0,30.7,1934,1774,126,3.93,16270,164,222,66.4,0,89.2,127,32.7,130,6756,0,129,87.6,352,156,0,23520,76.8,154,1646,0,32001,91589,0,2401,86.7,40.6,0,227,228,0,19.7,2307,182,30.3,4.36,16219,103,223,41.7,0,95,30.3,26.2,21.9,1071,0,21.9,66.6,392,137,0,8752,3569,566
2023-03-11 09:24:00,0,2131,42490,103788,0,68218,1490,66.1,0,1827,212,0,30.7,1946,1810,126,5.10,16278,164,224,66.5,0,89.6,122,32.3,124,6834,0,123,87.8,455,155,0,18845,76,21851,2131,0,49324,111777,0,2414,94.8,41,0,185,228,0,19.7,2258,160,30.3,5.89,16218,103,233,41.7,0,95,29.0,26.2,20.9,1024,0,20.9,66.4,566,135,0,7814,3569,24568
2023-03-11 09:26:00,0,2657,23840,105312,0,68268,257,63.9,0,1909,213,0,32.1,2005,1897,121,3.70,16281,163,220,64.6,0,89.6,122,32.0,124,6982,0,123,87.2,427,154,0,27488,76.5,4222,2657,0,41059,103116,0,2402,73.9,39.8,0,191,228,0,22.0,2210,178,29.0,4.07,16205,95.7,221,40.9,0,95,29.0,25.8,20.9,1039,0,20.9,66.2,514,135,0,7873,3539,5079
2023-03-11 09:28:00,0,1077,17768,75079,0,68112,73.2,64.6,0,1707,213,0,31.5,1854,1691,121,3.66,16280,161,220,64.6,0.389,89.9,122,32.3,124,6636,0,123,87.4,419,155,0,18384,122,153,1077,0,26361,85408,0,2403,70.6,40.5,0,184,228,0,20.5,2279,170,29.0,3.27,16198,93.0,221,40.5,0,95,29.0,26.2,20.9,1033,0,20.9,66.4,500,134,0,8004,3558,567
2023-03-11 09:30:00,0,2657,19331,81521,0,68279,272,66.4,0,1904,213,0,32.1,1990,1873,120,6.32,16268,164,227,66.8,0.389,89.6,122,32.3,124,7094,0,123,87.6,417,154,0,17597,78.3,150,2657,0,27172,87385,0,2406,81.6,41.4,0,192,228,0,21.6,2184,165,29.0,6.75,16202,96.7,230,41.4,0,95,29.0,26.2,20.9,1080,0,20.9,65.9,498,136,0,8427,3541,562
2023-03-11 09:32:00,0,2657,19243,74304,0,68277,260,65.7,0,1919,213,0,30.7,2036,1894,115,3.27,16298,160,222,66.4,0,89.2,111,32.3,113,7001,0,112,87.2,352,155,0,16719,75.8,155,2657,0,26226,85973,0,2409,81.7,40.3,0.389,197,226,0,19.7,2322,176,27.7,3.27,16234,97.9,229,41,0,95,26.3,26.2,19,1064,0,19,66.2,390,136,0,8706,3539,574
2023-03-11 09:34:00,0,1076,41423,100373,0,68129,88.9,66.1,0,1718,212,0,32.1,1839,1696,120,5.47,16297,159,219,65.7,0,89.2,121,32.0,123,6641,0,123,87.2,458,156,0,17917,75.8,21825,1076,0,47322,108900,0,2409,85.4,41,0,175,228,0,21.4,2249,154,29.0,6.22,16230,91.5,225,40.6,0,95,29.0,25.8,20.9,1032,0,20.9,66.2,566,135,0,7890,3539,24535
2023-03-11 09:36:00,0,2655,28745,85416,0,68280,271,66.8,0,1901,213,0,31.5,2005,1875,121,3.70,16281,161,220,66.1,0,89.2,122,32.3,124,6954,0,123,87.2,449,156,0,18188,76.7,8791,2655,0,36271,97348,0,2411,81.2,41.8,0,189,228,0,20.6,2210,166,29.0,4.47,16218,93.8,221,41.7,0,95,29.0,26.2,20.9,1021,0,20.9,66.2,548,137,0,7822,3539,10108
2023-03-11 09:38:00,0,1076,17717,82397,0,68121,2064,67.5,0.389,1779,211,0,32.1,1860,1720,120,3.27,16270,159,223,67.9,0,89.9,122,31.9,123,6703,0,123,87.2,417,156,0,17409,124,175,1076,0,25398,84534,0,2401,102,41.5,0,197,229,0,21.5,2279,171,29.0,3.27,16203,91.4,226,43.0,0.389,94.6,29.0,25.7,20.9,1047,0,20.9,66.2,502,135,0,8042,3558,569
2023-03-11 09:40:00,0,2657,19324,78421,0,68314,1740,66.1,0,1920,211,0,32.9,1980,1898,132,6.37,16279,161,226,66.4,0,90.0,133,31.6,135,7097,0,135,86.5,400,155,0,23451,77.9,174,2657,0,33054,93675,0,2410,97.9,41.0,0,198,228,0.389,22.4,2180,163,31.6,13.1,16209,93.6,228,41.0,0,94.7,31.6,25.5,22.8,1059,0,22.8,65.5,477,135,0,7814,3543,569
2023-03-11 09:42:00,0,2656,19250,100050,0,68282,257,64.2,0,1893,211,0,30.7,2041,1881,121,4.17,16299,166,221,65.4,0,89.6,127,31.5,130,7038,0,129,85,349,155,0.389,18875,76.9,173,2656,0,28387,89043,0,2408,73.9,39.8,0,170,228,0,19.7,2316,160,29.0,9.97,16228,105,223,40.5,0,95,30.3,25.4,21.9,1051,0,21.9,64,392,135,0,8361,3540,564
2023-03-11 09:44:00,0,1076,41628,102526,0,68137,70.6,65.7,0,1704,211,0,32.1,1836,1682,127,3.97,16306,164,222,66.8,0,91.0,133,32.3,135,6697,0,134,87.2,452,155,0.389,27467,76.7,21974,1076,0,56986,119403,0,2396,70.6,40.3,0,173,229,0,22.0,2249,146,30.3,3.97,16249,103,229,41.4,0,95,31.6,26.2,22.8,1051,0.389,22.8,66.2,559,136,0,7822,3540,24658
2023-03-11 09:46:00,0,2657,33835,90838,0,68277,1984,66.1,0,1922,213,0,32.9,1999,1892,132,4.40,16292,157,225,66.4,0,89.6,127,32.3,130,7034,0,129,87.5,451,154,0,18324,76.3,13455,2657,0,41033,102748,0,2418,108,40.6,0,202,228,0,22.9,2210,159,32.0,4.83,16216,87.9,227,41,0,95,30.3,26.2,21.9,1073,0.389,21.9,66.6,549,135,0,7454,3539,15252
2023-03-11 09:48:00,0,1076,17698,72007,0,68115,1785,64.6,0,1709,214,0,32.1,1868,1693,132,5.56,16279,159,219,65.0,0,90.0,133,32.3,135,6627,0.389,134,87.5,388,154,0,18617,121,158,1076,0,26598,85455,0,2406,96.3,40.2,0,188,228,0,21.4,2307,164,32.0,6.38,16207,90.3,220,40.2,0,95,31.6,26.2,22.8,1041,0,22.8,66.6,452,135,0,7762,3558,565
2023-03-11 09:50:00,0,2657,19289,78638,0,68256,271,66.1,0,1916,214,0,32.9,1972,1904,126,3.27,16293,165,223,66.4,0,90.0,127,32.3,130,7081,0.389,129,87.2,405,154,0,16398,78.1,153,2657,0,26017,86000,0,2395,81.6,41.4,0,187,229,0,22.3,2200,174,30.3,3.27,16219,104,225,41,0,95.4,30.3,26.2,21.9,1065,0,22.2,66.2,485,135,0,7669,3496,565
2023-03-11 09:52:00,0.389,2657,19256,74824,0,68263,271,66.4,0,1898,213,0,32.7,2026,1874,125,3.27,16274,162,222,66.4,0,89.6,127,32.1,129,6954,0,128,86.5,381,155,0,17871,77.0,154,2657,0.389,27383,87305,0,2405,81.2,41.4,0,194,229,0,21.5,2317,169,30.3,3.27,16216,101,229,41.4,0,95.4,30.3,26.0,21.9,1018,0,22.2,65.5,440,134,0,8299,3539,563
2023-03-11 09:54:00,0.389,1076,41598,98925,0,68133,72.1,66.4,0,1718,213,0,32.5,1831,1682,132,3.27,16285,159,220,66.4,0,89.6,133,31.6,135,6611,0,134,87.2,425,157,0,18070,77.7,22080,1076,0.389,47680,109238,0,2419,70.6,41,0,191,229,0,21.9,2242,154,31.6,3.27,16213,95,226,42.1,0,95,31.6,25.5,22.8,1068,0,22.8,66.2,519,140,0,8253,3569,24745
2023-03-11 09:56:00,0,2658,39134,120903,0,68269,270,66.8,0,1901,212,0.389,32.8,2004,1892,126,5.77,16269,160,220,66.1,0,89.9,122,31.6,124,6960,0,123,87.2,447,155,0,17394,76.5,18361,2658,0,44916,107791,0,2406,81.2,41,0,172,228,0,21.6,2214,160,30.3,12.1,16209,91.7,226,42.5,0,95,29.0,25.5,21.3,1069,0,20.9,66.2,548,135,0.389,8433,3539,20644
2023-03-11 09:58:00,0,1076,17723,98139,0,68118,71.7,66.4,0,1725,210,0,32.8,1860,1700,126,4.73,16266,164,225,66.5,0,89.6,122,31.7,124,6661,0,123,87.2,389,154,0,23388,122,159,1076,0,31356,91457,0,2406,70.6,41.4,0,177,228,0,21.6,2282,143,30.3,5.54,16201,97.4,227,41.7,0,95,29.0,25.6,20.9,1038,0,20.9,66.2,455,135,0,8105,3587,571
2023-03-11 10:00:00,0,2657,19291,81986,0,68273,1801,67.1,0,1921,213,0,54.7,1988,1908,121,3.27,16270,163,220,68.2,0,89.6,116,32.3,118,7124,0,118,87.2,403,155,0,18846,79.4,152,2657,0,28415,88888,0,2407,100,42.2,0,224,229,0,61.1,2187,168,29.0,3.27,16200,95.3,222,42.9,0,95,28.0,26.2,20.0,1095,0,20.0,66.2,475,136,0,8264,3571,561
2023-03-11 10:02:00,0,2657,19312,74714,0,68285,270,66.4,0,1920,213,0,57.7,2034,1901,115,3.70,16276,160,207,66.8,0,89.9,116,32.3,118,6912,0,118,87.2,384,153,0,27128,76.9,152,2657,0,36615,97360,0,2414,81.2,41.4,0,214,229,0,68.7,2319,179,27.7,4.09,16205,91.5,214,41.7,0,95,27.7,26.2,20.0,1040,0,20.0,66.2,444,135,0,8489,3539,570
2023-03-11 10:04:00,0,1076,41219,100131,0,68126,75.0,66.8,0,1722,211,0,32.9,1837,1701,121,5.33,16274,161,220,66.1,0,89.6,116,32.3,118,6661,0,118,87.2,423,153,0,18232,77.0,21685,1076,0,47487,109355,0,2404,78.4,41.4,0,213,228,0,27.3,2243,193,34.3,6.23,16211,99.4,226,41.7,0,95,33.4,26.2,25.5,1035,0,25.4,66.2,517,135,0,7732,3539,24375
2023-03-11 10:06:00,0,2657,42812,102915,0,68282,270,66.4,0,1930,213,0,31.5,2002,1909,126,3.27,16281,168,226,65.7,0,89.2,122,32.3,124,7020,0,123,87.2,459,155,0,20530,77.4,21682,2657,0,51327,114393,0,2412,81.2,41,0,210,229,0,20.6,2216,189,35.6,3.27,16207,109,233,42.1,0,95,29.0,26.2,20.9,1072,0,26.4,66.2,560,135,0,10216,3539,24366
2023-03-11 10:08:00,0,1603,18246,76851,0,68182,152,65.7,0,1788,214,0,31.5,1920,1764,121,3.03,16293,160,226,66.1,0,89.9,116,31.9,118,6769,0,118,87.2,420,156,0,17074,121,155,1603,0,25595,84966,0,2407,79.0,40.3,0,185,229,0,20.6,2287,160,29.0,3.03,16219,91.8,229,41,0,95,27.7,25.7,20.0,1066,0,20.0,66.2,497,137,0,9286,3558,567
2023-03-11 10:10:00,0,2130,18742,78959,0,68222,191,64.6,0,1830,213,0,33.7,1923,1809,120,3.27,16271,163,220,64.2,0,89.6,121,31.6,123,6875,0,123,87.2,379,155,0,17990,77.2,154,2130,0,27044,86997,0,2404,72.8,39.8,0,195,229,0,23.3,2177,168,29.0,3.27,16204,95.2,221,40.9,0,95,29.0,25.5,20.9,1040,0,20.9,66.2,437,137,0,7939,3570,571
2023-03-11 10:12:00,0,2657,19264,99774,0,68299,270,66.1,0,1896,213,0,32.1,2026,1874,132,4.50,16275,151,222,66.4,0,89.9,133,31.9,135,6971,0,134,87.2,385,151,0,18464,76.7,169,2657,0,27970,88776,0,2408,81.2,41.4,0,200,228,0,21.4,2311,168,31.6,5.58,16210,96.0,224,41.7,0,95,31.6,25.7,22.8,1039,0,22.8,66.2,438,134,0,8748,3569,563
2023-03-11 10:14:00,0,1076,41360,124330,0,68136,71.7,66.4,0,1694,212,0,32.1,1832,1683,121,5.10,16273,150,222,66.8,0,89.9,121,32.4,123,6675,0,123,87.2,427,154,0,18171,77.0,21826,1076,0,47538,109690,0,2413,70.6,41.4,0,188,229,0,21.6,2245,169,29.0,5.89,16205,93.7,230,41.7,0,95,29.0,25.8,20.9,1040,0,20.9,66.2,521,135,0,8194,3540,24497
2023-03-11 10:16:00,0,2657,42950,101519,0,68285,257,67.5,0,1924,212,0,30.7,2008,1911,132,3.27,16291,157,225,67.9,0,90.3,138,32.7,141,7085,0,140,86.5,442,156,0,18547,77.0,21832,2657,0,49479,112454,0,2404,74.2,41.8,0,188,229,0,19.7,2221,183,31.6,3.27,16216,88.5,226,41.8,0,95,32.9,26.2,23.8,1078,0,23.8,65.5,537,135,0,8077,3563,24508
2023-03-11 10:18:00,0,1603,18252,74399,0,68167,151,67.1,0,1819,213,0,31.5,1911,1789,126,4.53,16268,161,223,67.5,0,89.6,133,32.3,135,6853,0,134,85.7,415,155,0,18748,123,166,1603,0,27261,86824,0,2399,79.0,41.5,0,192,228,0,20.5,2282,154,30.3,4.96,16205,93.3,225,41.8,0,95,31.6,26.2,22.8,1065,0,22.8,64.7,495,135,0,7731,3581,579
2023-03-11 10:20:00,0,1076,17765,72338,0,68134,72.8,66.1,0,1727,214,0,32.3,1818,1705,115,3.97,16278,167,220,65.3,0,89.2,116,32.3,118,6676,0,118,86.5,380,153,0,26858,77.9,150,1076,0,34851,94431,0,2417,70.6,41,0,173,228,0,21.8,2172,151,27.7,3.97,16210,101,221,41,0,95,27.7,26.2,20.0,1021,0,20.0,65.5,443,135,0,7568,3541,560
2023-03-11 10:22:00,0,2656,19276,75598,0,68295,270,66.4,0,1904,212,0,30.7,2025,1886,121,6.40,16276,160,226,65.7,0,89.6,116,32.0,118,7031,0,118,87.6,381,156,0,18808,76.6,154,2656,0,28289,88280,0,2414,81.2,41,0,201,229,0,19.7,2309,176,29.0,7.16,16209,97.8,234,41.4,0,95,27.7,25.8,20.0,1038,0,20.0,66.6,436,135,0,10286,3540,566
2023-03-11 10:24:00,0,1077,41519,98759,0,68140,84.9,66.8,0,1738,211,0,33.5,1832,1711,115,4.36,16279,159,225,65.7,0,89.6,116,32.3,118,6717,0,118,87.2,459,155,0,26634,76.7,21904,1077,0,56089,118385,0,2401,77.9,41.4,0,185,229,0,23.3,2244,163,27.7,3.97,16207,97.1,232,41,0,95,27.7,26.2,20.0,1065,0,20.0,66.2,572,136,0,7899,3540,24569
2023-03-11 10:26:00,0,2657,42994,100780,0,68291,257,68.2,0,1906,211,0,32.1,2009,1882,121,3.97,16303,164,219,67.5,0.389,89.9,122,32.3,124,6972,0,123,87.2,421,156,0,18118,76.0,21922,2657,0,49145,111889,0,2417,74.2,42.2,0,191,228,0,21.4,2215,160,29.0,3.97,16233,97.1,220,41.8,0,95,29.0,26.2,20.9,1032,0,20.9,66.2,506,135,0,7794,3539,24567
2023-03-11 10:28:00,0,2656,19324,79617,0,68294,789,65.0,0,1882,211,0,31.5,2011,1871,109,6.51,16299,165,220,65.0,0,89.9,111,32.3,113,7017,0,112,86.5,419,155,0,17517,120,176,2656,0,27091,87328,0,2412,95.1,40.2,0,182,228,0,20.6,2277,166,26.3,6.62,16240,97.1,222,40.9,0,95,26.3,26.2,19,1049,0,19,65.5,507,136,0,7935,3587,568
2023-03-11 10:30:00,0,1076,17704,75724,0,68148,2119,66.4,0,1727,211,0,33.7,1840,1703,110,4.63,16280,160,223,66.4,0,89.6,111,32.0,113,6695,0,112,87.2,387,156,0,16576,77.4,170,1076,0,24573,83540,0,2412,100,41,0,184,229,0,23.3,2185,153,26.3,5.08,16219,91.7,225,42.1,0,94.6,26.3,25.8,19,1047,0,19,66.2,456,136,0,8148,3570,561
2023-03-11 10:32:00,0,2698,19277,74842,0,68283,1786,66.4,0,1978,212,0,32.9,2032,1938,120,4.63,16270,163,218,66.8,0,89.2,122,32.3,124,7102,0,123,87.2,374,155,0,17885,76.8,161,2698,0,27441,87382,0,2408,89.5,41,0,213,229,0,22.4,2319,169,29.0,5.47,16210,102,220,41.7,0,95,29.0,26.2,20.9,1106,0,20.9,66.2,422,135,0,8414,3569,572
2023-03-11 10:34:00,0,1119,41468,99009,0,68143,340,66.4,0.389,1771,213,0,30.7,1833,1734,126,3.27,16278,162,223,66.1,0,89.9,127,32.3,130,6702,0,129,87.2,455,155,0,18375,77.3,21864,1119,0,47845,109494,0,2398,89.5,41.4,0,200,229,0,19.7,2242,154,30.3,3.66,16216,101,230,41.4,0,95,30.3,26.2,21.9,1066,0,21.9,66.2,569,135,0,7990,3540,24546
2023-03-11 10:36:00,0,2657,42973,111533,0,68287,1980,66.1,0.389,1901,211,0,32.9,2004,1894,137,5.33,16283,164,223,66.4,0,89.6,132,32.3,135,6953,0,134,87.2,422,154,0,17855,77.2,21869,2657,0,48843,111666,0,2401,101,41.0,0.389,182,228,0.389,22.3,2219,163,32.9,6.13,16221,97.4,225,41.4,0,95,31.6,26.2,22.8,1037,0,22.8,66.2,509,134,0,7766,3569,24550
2023-03-11 10:38:00,0,2657,19345,105370,0,68300,1740,66.5,0,1960,211,0,32.9,2005,1885,126,5.33,16278,162,223,66.8,0,89.2,122,31.7,124,7047,0,123,87.2,450,155,0,18413,121,154,2657,0,28011,89049,0,2408,97.5,41,0.389,209,229,0.389,22.3,2302,182,30.3,11.2,16216,95.4,225,41.7,0.389,95,29.0,25.6,20.9,1067,0,20.9,66.2,556,136,0,7532,3588,570
2023-03-11 10:40:00,0,1077,17737,72205,0,68162,88.2,64.9,0,1732,212,0,31.5,1804,1692,115,4.40,16278,160,224,65.0,0,89.9,117,31.6,118,6631,0,118,87.2,403,155,0,18792,77.8,155,1077,0,26867,85994,0,2405,86.1,40.5,0,206,228,0,20.6,2152,197,27.7,9.91,16213,92.8,227,41.3,0.389,94.6,27.7,25.5,20.0,1058,0,20.0,66.2,481,135,0,6838,3542,565
2023-03-11 10:42:00,0,2658,19312,74356,0,68302,259,66.1,0,1904,211,0,32.1,2007,1883,115,3.97,16284,163,217,66.4,0,90.3,117,31.6,118,6977,0,118,87.2,355,154,0,27714,77.1,154,2658,0,37223,97982,0,2413,81.3,40.6,0,194,228,0,21.6,2287,163,27.7,3.97,16227,106,218,41.7,0,94.6,27.7,25.5,20.0,1083,0,20.0,66.2,400,135,0,8643,3539,564
2023-03-11 10:44:00,0,1076,38452,98761,0,68140,272,66.4,0,1726,211,0,32.9,1864,1707,137,5.33,16307,163,227,66.1,0,90.7,133,32.1,135,6712,0,134,87.2,409,154,0.389,18705,77.2,19211,1076,0,45469,106849,0,2402,88.0,41,0,175,228,0,27.3,2282,156,32.9,6.13,16241,101,240,41.4,0,95,31.6,26.0,22.8,1051,0,22.8,66.2,483,135,0,7919,3539,21600
2023-03-11 10:46:00,0,2655,43026,101510,0,68256,444,66.4,0,1902,213,0,31.5,1970,1862,127,3.70,16302,157,223,66.4,0,89.9,122,32.3,124,7048,0,123,87.2,430,156,0,20738,77.6,21913,2655,0,51767,114790,0,2404,84.3,41.0,0,183,229,0,20.6,2179,157,30.7,4.07,16220,88.8,225,41.3,0,95.3,29.0,26.2,20.9,1063,0.389,21.3,66.2,517,140,0,7875,3538,24601
2023-03-11 10:48:00,0,2656,19310,78748,0,68314,257,66.1,0,1935,212,0,31.5,2017,1899,126,4.90,16287,161,220,66.4,0,89.2,122,32.3,124,7088,0,123,87.2,414,156,0,16983,122,160,2656,0,26550,86829,0,2404,73.9,40.6,0,191,229,0,20.6,2286,169,30.3,5.29,16218,98.9,226,41.7,0,95,29.0,26.2,20.9,1071,0,20.9,66.2,487,139,0,7823,3558,574
2023-03-11 10:50:00,0.389,1076,17736,72308,0,68159,84.6,67.9,0,1720,211,0,32.5,1830,1704,115,5.19,16291,163,229,68.2,0,89.6,116,32.3,118,6599,0.389,118,87.2,405,154,0,17881,77.8,151,1076,0.389,25909,84877,0,2404,77.9,41.8,0,184,228,0,21.8,2174,171,27.7,6.09,16226,95.2,237,42.2,0,95,27.7,26.2,20.0,1032,0,20.0,66.2,481,135,0,7911,3570,564
2023-03-11 10:52:00,0,2656,19249,74545,0,68308,257,65.0,0,1887,212,0,31.5,2022,1891,115,4.16,16297,161,224,65.0,0,89.2,116,32.3,118,7003,0,118,86.5,349,156,0,18225,76.2,151,2656,0,27726,87938,0,2406,74.2,40.5,0,214,228,0,25.6,2310,198,33.0,4.69,16236,93.6,227,40.2,0,95,32.6,26.2,25.0,1042,0,20.0,65.5,389,136,0,9040,3523,568
2023-03-11 10:54:00,0,1603,34168,91763,0,68198,151,68.6,0,1771,214,0.389,33.5,1902,1762,120,3.50,16282,160,219,67.9,0,89.6,121,32.0,123,6828,0,123,85.7,405,154,0,17818,74.1,14823,1603,0,40778,101931,0,2412,79.0,42.2,0,218,229,0,23.7,2265,156,34.3,3.50,16213,92.5,220,42.9,0,95,33.9,25.8,26.0,1060,0,25.9,64.7,482,134,0.389,8190,3449,16724
