"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf4214ee191c8)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf4214ee191c8)","Receive Total (lxcf97c652df312)"
2023-03-13 20:00:00,0,79.3,32095,60702,0,0,0,0,0,177,289,130,456,65.6,450,38.5,0,586,32.3,0,38.5,1716,4.27,449,0,65.7,41748,19,1733,6661,71.7,1081,79.3,0,35399,59521,0,0,0,0,0,224,110,30.3,256,40.6,255,19,0,699,26.2,0,19,189,4.13,252,0,40.3,27536,38.5,214,1115,70.6,1073
2023-03-13 20:02:00,0,81.8,28253,81090,0,0,0,0,62,178,294,124,452,65.3,448,751,0,588,32.3,0,38.5,1936,4.27,448,0,65.7,41651,19,1953,7101,298,1872,81.8,0,59480,89806,0,0,0,0.389,153,222,119,29.0,252,39.9,252,472,0,699,26.2,0,19,192,4.13,249,0,40.3,20059,38.5,216,1090,81.0,1861
2023-03-13 20:04:00,0,77.4,33429,64026,0,0,0.389,0,62,177,288,124,452,65.8,446,751,0,588,32.3,0,38.5,1795,4.27,449,0,65.7,41755,19,1811,6842,367,1337,77.4,0,38083,63305,0,0,0,0.389,153,225,112,29.0,252,40.3,250,472,0,699,26.2,0,19,201,4.13,251,0,40.3,27791,38.5,220,1129,88.5,1335
2023-03-13 20:06:00,0,76.0,25413,53458,0,0,0.389,0,0,177,290,119,456,66.4,448,38.5,0,589,32.0,0,38.5,1865,4.27,450,0,65.7,41704,19,1896,7065,439,1607,76.0,0,35890,61258,0,0,0,0,0,223,109,27.7,262,41,253,19,0,696,26.0,0,19,193,4.13,253,0,40.6,20310,38.5,218,1131,84.7,1605
2023-03-13 20:08:00,0,84.4,23250,51216,0,0,0,0,0,178,287,119,458,65.7,448,38.5,0,589,32.0,0,38.5,1946,4.27,449,0,65.7,41687,19.4,1974,7243,298,1875,84.4,0,36152,61766,0,0,0,0,0,223,109,27.7,264,40.3,252,19,0,698,25.5,0,19,197,4.13,251,0.389,41.4,17881,38.5,232,1140,79.5,1868
2023-03-13 20:10:00,0,76.7,32449,61051,0,0.389,0,0,0,179,285,124,460,66.3,450,38.5,0,590,32.0,0,38.5,1725,4.27,457,0,65.5,41790,19.4,1749,6739,71.3,1080,76.7,0,35417,59592,0,0,0,0,0,222,105,29.0,254,40.6,261,19,0,697,25.5,0,19,184,4.52,253,0.389,40.3,27887,38.5,218,1134,70.2,1071
2023-03-13 20:12:00,0,77.1,28087,81046,0,0.389,0,0,62,178,290,130,465,66.2,434,751,0,587,32.0,0,38.5,1967,4.27,461,0,65.5,41768,19,1989,7221,289,1872,77.1,0,59565,90027,0,0,0,0,152,223,109,30.3,255,41,244,472,0,695,26.0,0,19,203,4.52,253,0,39.9,19902,38.5,226,1166,75.3,1867
2023-03-13 20:14:00,0,76.7,36820,85811,0,0,0,0,62,175,291,141,463,65.7,434,751,0,589,32.3,0,38.5,1814,4.27,454,0,65.8,41787,19,1856,6890,2436,1344,76.7,0,54785,85845,0,0,0,0,152,224,114,32.9,257,40.3,243,472,0,698,26.2,0,19,201,4.13,251,0,40.6,29594,38.5,244,1127,108,1336
2023-03-13 20:16:00,0,81.8,25360,53486,0,0,0,0.389,0,178,289,136,455,66.4,447,38.5,0.389,587,32.0,0,38.5,1865,4.27,449,0,65.7,41675,19,1897,7006,220,1608,81.8,0,35866,61106,0,0,0,0,0,222,114,31.6,259,41,251,19,0,700,26.0,0,19.4,199,4.13,251,0,41,20245,38.5,233,1128,73.5,1598
2023-03-13 20:18:00,0,82.6,24728,52806,0,0,0,0,0,179,287,130,454,65.3,449,38.5,0,588,31.6,0,38.5,1942,4.27,447,0,65.7,41638,19,1958,7190,297,1864,82.6,0,36114,61681,0,0,0,0,0,221,113,30.3,259,39.9,258,19,0,699,25.5,0,19,201,4.13,249,0,41.4,19343,38.5,216,1176,79.5,1861
2023-03-13 20:20:00,0,80.7,34562,63298,0,0,0,0,0,177,292,136,455,65.3,447,38.5,0,589,31.6,0,38.5,1719,4.27,449,0,65.8,41705,19,1740,6774,79.8,1068,80.7,0,35376,59581,0,0,0,0,0,222,113,31.6,255,39.9,257,19,0,697,25.5,0,19,196,4.13,261,0,41.8,29996,38.5,207,1137,75.1,1073
2023-03-13 20:22:00,0,78.6,27167,80062,0,0,0,0,62,178,288,130,455,65.7,445,752,0,589,31.6,0,38.5,1943,4.27,450,0,65.8,41644,19,1972,7259,289,1869,78.6,0,59534,90219,0,0,0,0,153,223,114,35.2,255,40.3,249,472,0,697,25.5,0,19,204,4.13,261,0,41.7,18989,38.5,235,1113,75.3,1871
2023-03-13 20:24:00,0,77.8,36337,89861,0,0,0,0,62,180,288,129,453,65.7,448,752,0,587,31.6,0.389,38.5,1779,4.27,450,0,65.7,41757,19,1808,6867,147,1345,77.8,0,59111,88623,0,0,0,0,153,221,106,30.3,252,40.3,252,472,0,700,25.5,0,19,180,4.13,252,0,41,28701,38.5,219,1125,76.2,1341
2023-03-13 20:26:00,0,79.3,25373,53418,0,0,0,0,0,179,289,136,441,65.8,451,38.5,0,586,31.6,0.389,38.9,1861,4.27,437,0.389,66.0,41722,19,1875,6990,221,1609,79.3,0,35898,60958,0,0.389,0.389,0,0,224,108,31.6,247,40.3,256,19,0,701,25.5,0,19,196,4.13,244,0,41.7,20272,38.5,208,1130,73.5,1598
2023-03-13 20:28:00,0,73.8,25325,53355,0,0,0,0,0,178,296,130,441,65.8,448,38.5,0,588,31.6,0,38.9,1927,4.50,435,0.389,66.0,41684,19,1950,7132,1622,1879,73.8,0,36132,63065,0,0.389,0.389,0,0,225,123,30.3,246,40.3,251,19,0,699,25.5,0,19,187,4.37,243,0,40.6,19961,38.5,215,1081,92.3,1864
2023-03-13 20:30:00,0,74.1,28656,56949,0,0,0,0,0,177,288,124,456,65.7,449,38.5,0,587,31.6,0,38.5,1715,4.27,449,0,65.7,41730,19,1742,6680,80.5,1083,74.1,0,35383,59453,0,0,0,0,0,224,107,29.0,256,40.3,254,19,0,699,25.5,0,19,191,4.13,252,0,40.3,24088,38.5,221,1125,74.0,1074
2023-03-13 20:32:00,0,79.3,24557,64807,0,0,0,0,0,179,284,124,455,66.0,449,38.5,0,590,31.6,0,38.5,1861,4.50,450,0,65.7,41920,19,1893,7025,742,1608,79.3,0,47430,75435,0,0,0,0,0,223,103,29.0,256,40.6,255,19,0,696,25.5,0,19,183,4.37,253,0,40.3,18372,38.5,225,1133,90.0,1602
2023-03-13 20:34:00,0,81.5,35739,89214,0,0,0,0,62,177,292,130,452,66.0,447,752,0,588,31.6,0,38.5,1788,4.97,449,0,65.7,41718,19,1808,6858,964,1333,81.5,0,59041,89206,0,0,0,0,151,223,117,30.3,252,41,252,472,0,699,25.5,0,19,196,4.83,251,0,40.6,28094,38.5,220,1138,105,1340
2023-03-13 20:36:00,0,78.9,25087,53004,0,0,0,0,0,177,293,125,452,65.8,446,38.5,0,589,31.8,0,38.5,1789,4.97,450,0,65.8,41641,19,1811,6899,151,1336,78.9,0,35594,60064,0,0,0,0,0,222,115,29.0,252,40.7,250,19,0,697,25.7,0,19,196,4.83,251,0,40.3,20227,38.5,216,1082,76.9,1341
2023-03-13 20:38:00,0,80.4,33328,61989,0,0,0,0,0,178,287,129,454,66.1,449,38.5,0,589,32.3,0,38.5,1927,4.97,451,0,65.1,41739,19,1962,7173,1897,1876,80.4,0,36196,63448,0,0,0,0,0,222,106,30.3,255,40.7,259,19,0,697,26.2,0,19,187,4.83,252,0,39.9,27970,38.5,229,1094,100,1868
2023-03-13 20:40:00,0,81.5,25155,53288,0,0,0,0,0,179,290,130,457,66.1,449,38.5,0,591,32.0,0,38.5,1782,4.97,450,0,65.5,41713,19,1807,6864,1756,1347,81.5,0,35655,61859,0,0,0,0,0,222,114,30.3,257,40.6,259,19,0,697,26.0,0,19,183,4.83,254,0,41.4,20306,38.5,217,1171,100,1340
2023-03-13 20:42:00,0,77.1,23034,50854,0,0,0,0,0,180,291,124,454,65.8,449,38.5,0,585,32.0,0,38.5,1853,4.97,447,0,65.8,41668,19,1875,7047,221,1610,77.1,0,35871,60934,0,0,0,0,0,223,113,29.0,254,40.3,253,19,0,697,26.0,0.389,19,184,4.83,249,0,41,17920,38.5,209,1116,73.1,1600
2023-03-13 20:44:00,0,74.5,35574,88890,0,0,0,0,62,178,288,130,452,66.1,446,752,0,590,31.8,0,38.5,1864,4.97,450,0,65.8,41771,19,1879,6985,220,1610,74.5,0,59272,89281,0,0,0,0,151,223,107,30.3,252,40.3,250,472,0.389,696,25.7,0,19,188,4.83,251,0,41,27672,38.5,218,1127,80.2,1598
2023-03-13 20:46:00,0,73.4,24811,52883,0,0,0,0,0,179,291,130,454,66.1,450,38.5,0,591,31.2,0,38.5,1723,4.73,449,0,65.7,41680,19,1794,6781,298,1080,73.4,0,35350,59808,0,0,0,0,0,222,116,30.3,254,41.4,253,19,0,698,25.1,0,19,188,4.60,251,0,41,20214,38.5,239,1151,85.9,1076
2023-03-13 20:48:00,0,79.3,32392,61075,0.389,0,0,0,0.389,178,285,124,458,66.4,448,38.5,0,590,31.6,0,38.5,1948,4.50,450,0,66.0,41764,19,1959,7189,288,1879,79.3,0,36201,61817,0,0,0,0,0.389,225,103,29.0,259,41.4,253,19,0,698,25.5,0,19,203,4.37,251,0,41.7,27036,38.5,220,1140,74.6,1868
2023-03-13 20:50:00,0,84.0,25155,53240,0.389,0,0,0,0.389,176,290,124,456,66.4,445,38.9,0,590,31.6,0,38.5,1791,4.27,450,0,66.1,41788,19,1810,6843,148,1344,84.0,0,35727,60125,0,0,0,0,0.389,226,109,29.4,256,41,249,19,0,698,25.5,0,19,195,4.13,252,0,41.8,20306,38.5,220,1120,76.6,1335
2023-03-13 20:52:00,0,75.6,22953,50901,0,0,0,0,0,177,295,130,457,65.6,433,38.9,0,587,31.6,0,38.5,1879,4.03,450,0,66.1,41704,19,1899,7105,2511,1604,75.6,0,35909,63436,0,0,0,0,0,225,121,30.7,252,40.7,243,19,0,700,25.5,0,19,204,3.90,252,0,40.6,17836,38.5,227,1133,110,1596
2023-03-13 20:54:00,0,77.8,36038,89510,0,0,0,0,62,176,287,124,460,65.0,451,751,0,590,31.6,0,38.5,1945,4.27,456,0,65.7,41763,19,1961,7157,288,1869,77.8,0,59551,90017,0.389,0,0,0,153,225,107,29.0,255,39.9,256,472,0,700,25.5,0,19,203,4.13,258,0,39.9,27886,38.5,223,1113,75.3,1873
2023-03-13 20:56:00,0,75.2,25281,58151,0,0,0,0,62,175,287,135,455,65.3,451,751,0,588,31.8,0,38.5,1733,4.66,449,0,65.3,41625,19,1746,6794,79.8,1072,75.2,0,40383,65757,0.389,0,0,0,153,225,108,31.6,260,39.9,256,472,0,701,25.7,0,19,192,4.13,251,0,39.9,19646,38.5,210,1120,75.5,1078
2023-03-13 20:58:00,0,76.7,34687,63453,0,0,0,0,0,174,286,136,455,65.7,447,38.5,0,589,32.3,0,38.5,1942,5.12,451,0,65.7,41713,19,1959,7226,1630,1866,76.7,0,36158,63237,0,0,0,0,0,225,111,31.6,260,40.6,252,19,0,699,26.2,0,19,187,4.60,252,0,40.6,29336,38.5,218,1145,93.4,1863
2023-03-13 21:00:00,0.389,79.3,25126,53146,0,0,0,0,0,179,291,130,454,65.6,444,38.5,0,590,32.0,0,38.5,1803,4.97,452,0,65.7,41705,19,1828,6872,140,1342,79.3,0.389,35621,60093,0,0,0,0,0,222,117,30.3,254,40.6,248,19,0,699,26.0,0,19,206,4.83,254,0,40.6,20286,38.5,229,1110,71.3,1335
2023-03-13 21:02:00,0,73.8,24139,52105,0,0,0,0,0,178,293,136,441,65.3,447,38.5,0,589,32.3,0,38.5,1881,4.50,438,0,65.7,41662,19,1895,7074,230,1607,73.8,0,35859,61058,0,0,0,0,0,222,114,31.6,247,39.9,257,19,0,699,26.2,0,19,208,4.37,245,0,40.6,19020,38.9,224,1115,78.8,1597
2023-03-13 21:04:00,0,73.8,28415,81232,0,0,0,0,62,177,282,136,445,65.7,448,751,0,588,32.3,0,38.5,1940,4.27,435,0,65.7,41645,19,1972,7210,289,1869,73.8,0,59373,89876,0,0,0,0,155,222,106,31.6,251,41,253,472,0,700,26.2,0,19,196,4.13,242,0,40.3,20228,38.5,222,1173,75.0,1864
2023-03-13 21:06:00,0,76.3,25239,75816,0,0,0,0,62,174,285,136,455,65.7,449,751,0,585,32.7,0,38.5,1751,4.27,450,0,65.8,41599,19,1758,6835,80.1,1068,76.3,0,56681,85489,0,0,0,0.389,155,224,115,31.6,260,41,253,472,0,701,26.2,0,19,208,4.13,252,0,40.3,17997,38.5,238,1151,75.5,1071
2023-03-13 21:08:00,0,74.9,27244,55491,0,0,0,0,0,176,292,136,453,66.1,446,38.5,0,590,32.3,0,38.5,1957,4.73,452,0,65.7,41660,19,1958,7230,298,1863,74.9,0,36146,61783,0,0,0,0,0,224,118,31.6,252,40.6,256,19,0,697,26.2,0,19,204,4.60,254,0,40.3,21850,38.5,228,1115,79.9,1868
2023-03-13 21:10:00,0,80,22774,50678,0,0.389,0.389,0,0,176,290,124,452,66.4,453,38.5,0,587,32.3,0,38.5,1797,4.97,450,0,65.4,41635,19.4,1808,6855,1728,1344,80,0,35595,61685,0,0,0,0,0,223,114,34.6,252,41.4,252,19,0,701,26.2,0,19,198,4.83,257,0.389,40.3,17909,38.5,220,1155,96.6,1338
2023-03-13 21:12:00,0,84.4,32810,61447,0,0,0,0,0,178,285,124,454,66.4,450,38.5,0,584,32.3,0,38.5,1879,4.97,448,0,65.3,41740,19,1898,7107,230,1610,84.4,0,35932,61297,0,0,0,0,0,222,111,34.6,254,41.4,255,19,0,700,26.2,0,19,197,5.22,250,0,40.3,27715,38.5,220,1180,78.4,1606
2023-03-13 21:14:00,0,78.2,28305,81041,0,0,0,0,62,177,287,124,455,65.7,449,751,0,587,32.3,0,38.5,1945,4.97,452,0,65.7,41708,19,1970,7158,288,1877,78.2,0,59378,89733,0,0,0,0,153,223,105,29.0,255,40.6,254,471,0,701,26.2,0,19,202,5.22,255,0,40.6,20132,38.5,228,1125,74.6,1865
2023-03-13 21:16:00,0,80.7,35050,88240,0,0,0,0,62,176,292,119,454,65.7,445,751,0.389,588,32.3,0,38.5,1724,4.97,449,0,66.0,41757,19,1742,6758,595,1084,80.7,0,58629,88162,0,0,0,0,153,225,116,27.7,254,40.6,249,471,0,700,26.2,0,19,186,4.83,251,0,41,27675,38.5,211,1101,86.3,1075
2023-03-13 21:18:00,0,77.8,25657,53779,0,0,0,0,0,176,290,124,452,65.7,450,38.5,0.389,588,32.3,0,38.5,1946,4.27,450,0,65.7,41710,19,1948,7192,822,1876,77.8,0,36166,62298,0,0,0,0,0,223,116,29.0,252,40.6,255,19,0,699,26.2,0,19,201,4.13,251,0,41.7,20280,38.5,211,1144,95.6,1865
2023-03-13 21:20:00,0,80,24525,52507,0,0,0,0,0,179,293,136,457,65.7,452,38.5,0,587,32.3,0.389,38.5,1775,4.27,449,0,65.8,41678,19,1803,6874,142,1346,80,0,35604,60116,0,0,0.389,0,0,221,115,31.6,256,40.6,257,19,0,700,26.2,0,19.4,178,4.13,251,0,41,19680,38.5,214,1139,79.5,1335
2023-03-13 21:22:00,0,77.4,35111,63923,0,0,0,0,0,178,288,124,456,65.8,445,38.5,0,588,32.3,0.389,38.5,1866,4.27,447,0,65.8,41725,19,1884,7109,229,1611,77.4,0,35918,61232,0,0,0.389,0,0,224,112,29.0,256,40.3,249,19,0,699,26.2,0,19.4,193,4.13,249,0,41.4,30025,38.5,220,1119,78.8,1609
2023-03-13 21:24:00,0,77.8,25338,61939,0,0,0,0.389,0,178,282,124,453,65.8,447,38.5,0,587,32.3,0,38.5,1939,4.27,450,0,65.6,41664,19,1951,7114,589,1868,77.8,0,44039,71300,0,0.389,0,0,0,224,98.8,29.0,252,40.3,251,19,0,700,26.2,0,19,201,4.13,252,0,42.5,19193,38.5,213,1128,92.2,1875
2023-03-13 21:26:00,0,76.0,36562,90107,0,0,0,0,62,178,284,124,459,65.8,448,751,0,588,32.3,0,38.9,2049,4.27,455,0,65.4,41702,19,2068,9099,431,1329,76.0,0,58945,91382,0,0,0,0,152,223,105,29.0,254,40.6,259,472,0,700,26.2,0,19,202,4.13,253,0,41,28918,38.5,228,1243,83.6,1331
2023-03-13 21:28:00,0,78.5,25398,53576,0,0,0,0,0,179,289,129,455,65.8,447,38.5,0,586,32.3,0,38.5,2128,4.50,450,0,66.1,41632,19,2141,9306,230,1601,78.5,0,35878,63989,0,0,0,0,0,223,115,30.3,255,40.6,257,19,0,702,26.2,0,19,196,4.37,252,0,41.4,20274,38.5,219,1245,78.8,1595
2023-03-13 21:30:00,0,80.4,23980,51982,0,0,0,0,0,178,292,136,455,65.8,447,38.5,0,589,32.3,0,38.5,1867,4.50,449,0,66.2,41683,19.0,1885,6938,218,1610,80.4,0,35900,60975,0,0,0,0,0,224,115,31.6,255,40.6,251,19.0,0,699,26.2,0,19.0,193,4.37,251,0,41.0,18861,38.5,215,1127,73.1,1604
2023-03-13 21:32:00,0,78.1,25143,53112,0,0,0,0,0,177,292,130,460,65.3,447,38.5,0,585,32.3,0,38.5,1786,4.73,449,0.389,64.9,41689,19.0,1804,6853,141,1338,78.1,0,35623,59994,0,0,0,0,0,225,109,30.3,256,40.3,251,19.0,0,700,26.2,0,19.0,189,4.60,251,0,39.9,20309,38.5,212,1102,71.3,1344
2023-03-13 21:34:00,0,82.9,23565,51418,0,0,0,0,0,177,288,119,459,65.3,436,38.5,0,587,32.3,0,38.5,1960,4.97,450,0,65.0,41652,19,1999,7185,296,1867,82.9,0,36123,61665,0,0,0,0,0,224,114,27.7,254,40.3,245,19,0,700,26.2,0,19,171,4.83,253,0,40.3,18188,38.5,220,1114,79.5,1859
2023-03-13 21:36:00,0,82.6,35565,88827,0,0,0,0,62,177,288,130,455,65.7,437,752,0,590,32.3,0,38.5,1799,4.97,450,0,65.4,41691,19,1832,6937,139,1341,82.6,0,58954,88584,0,0,0,0,154,223,107,30.3,255,40.3,247,473,0,697,26.2,0,19,159,4.83,252,0,40.6,27928,38.5,202,1096,71.3,1331
2023-03-13 21:38:00,0,74.5,25315,53245,0,0,0,0,0,176,287,130,443,66.0,447,38.5,0,589,32.3,0,38.5,1862,4.97,437,0,65.8,41655,19,1865,7010,230,1613,74.5,0,35854,61006,0,0,0,0,0,225,107,30.3,248,41,251,19,0,698,26.2,0,19,171,4.83,245,0,41,20203,38.5,177,1078,78.4,1608
2023-03-13 21:40:00,0,78.5,32656,61244,0,0,0,0,0,177,294,124,456,66.1,447,38.5,0,587,32.3,0,38.5,1922,4.97,449,0,65.7,41725,19,1947,7055,4150,1870,78.5,0,36190,65557,0,0,0,0,0,223,119,29.0,256,41,251,19,0,700,26.2,0,19,160,4.83,251,0,41.4,27291,38.5,197,1063,140,1865
2023-03-13 21:42:00,0,84.0,24851,52729,0,0,0,0,0,176,281,130,458,66.1,449,38.5,0,587,32.0,0,38.5,1700,4.97,455,0,65.4,41650,19,1724,6704,3705,1079,84.0,0,35335,63108,0,0,0,0,0,224,101,30.3,253,40.6,253,19,0,696,26.0,0,19,148,4.83,253,0,40.6,20266,38.5,187,1055,120,1070
2023-03-13 21:44:00,0,81.5,23298,51062,0.389,0,0,0,0.389,178,288,130,454,66.2,446,38.5,0,582,31.6,0,38.5,1922,4.97,449,0,65.7,41603,19,1929,7079,298,1873,81.5,0,36092,61515,0,0,0,0,0.389,225,108,30.3,254,40.3,250,19,0.389,699,25.5,0.389,19,171,4.83,251,0,40.3,17907,38.5,175,1073,79.9,1872
2023-03-13 21:46:00,0,76.3,35555,88836,0.389,0,0,0,62.4,181,290,141,455,66.1,448,751,0,589,31.6,0,38.5,1763,4.97,447,0,66.1,41698,19,1831,6789,139,1340,76.3,0,59009,88387,0,0,0,0,153,224,115,32.9,255,40.3,253,473,0.389,699,25.5,0.389,19,156,4.83,249,0,40.7,27903,38.5,188,1052,71.3,1341
2023-03-13 21:48:00,0,76.3,26374,62689,0,0,0,0,62,178,292,130,454,65.7,449,751,0,585,31.6,0,38.5,1852,4.27,447,0,66.2,41670,19,1873,6969,221,1601,76.3,0,44124,70897,0,0,0,0,152,223,117,30.3,259,40.3,259,473,0,703,25.5,0,19,163,4.13,249,0,41.1,19891,38.5,193,1063,72.8,1597
2023-03-13 21:50:00,0,80,34972,63757,0,0,0,0,0,177,291,130,454,65.7,447,38.5,0,587,31.6,0,38.5,1933,4.27,449,0,66.1,41769,19,1948,7111,297,1868,80,0,36199,61622,0.389,0,0,0,0,223,111,30.3,259,40.3,251,19,0,699,25.5,0,19,193,4.13,251,0,42.5,29631,38.5,210,1092,79.1,1861
2023-03-13 21:52:00,0,74.5,24879,52888,0,0,0,0,0,178,287,130,454,65.3,447,38.9,0,587,31.8,0,38.5,1711,4.27,450,0,65.8,41680,19,1727,6808,71.0,1078,74.5,0,35334,59448,0,0,0,0,0,224,111,30.3,254,39.9,251,19,0,700,25.7,0,19,185,4.13,252,0,41.4,20305,38.5,202,1148,70.6,1085
2023-03-13 21:54:00,0,75.2,24628,52638,0,0,0,0,0,176,297,124,455,65.3,450,38.5,0,586,32.3,0,38.5,1926,4.27,450,0,65.5,41663,19,1944,7138,297,1874,75.2,0,36117,61630,0,0,0,0,0,223,129,29.0,261,39.9,254,19,0,700,26.2,0,19,177,4.13,252,0,40.6,19261,38.5,208,1129,79.9,1874
2023-03-13 21:56:00,0.389,75.2,37645,91180,0,0,0,0,62,178,287,119,452,65.3,450,751,0,587,32.3,0,38.5,1786,4.66,449,0,65.3,41807,19,1801,6851,148,1341,75.2,0.389,59065,88534,0,0,0,0,153,222,111,28.0,257,39.9,259,472,0,700,26.2,0,19,194,4.13,251,0,40.3,30004,38.5,217,1123,76.6,1330
2023-03-13 21:58:00,0,74.1,27042,79781,0,0,0,0,62,176,287,119,454,65.3,449,751,0,589,32.3,0,38.5,1866,4.73,447,0,65.7,41658,19,1887,7034,222,1611,74.1,0,59212,89220,0,0,0,0,153,223,108,32.7,254,40.3,253,472,0,699,26.2,0,19,195,4.60,254,0,40.3,19106,38.9,220,1113,73.9,1601
2023-03-13 22:00:00,0,73.8,34155,62850,0,0,0,0,0,177,288,129,454,65.8,447,38.5,0,588,32.7,0,38.5,1931,4.97,449,0,65.7,41700,19,1946,7054,297,1878,73.8,0,36168,61642,0,0,0,0,0,225,115,30.3,254,40.7,250,19.4,0,699,26.2,0,19,184,4.83,251,0,40.6,28785,38.9,203,1092,79.9,1874
2023-03-13 22:02:00,0,75.6,24818,52825,0,0,0,0,0,176,288,130,454,65.7,447,38.5,0,587,32.7,0,38.5,1735,4.50,447,0,65.8,41672,19,1760,6731,1661,1082,75.6,0,35337,61109,0,0,0,0,0,225,114,30.3,254,40.3,250,19.4,0,701,26.2,0,19,170,4.37,249,0,40.6,20235,38.5,207,1126,96.3,1078
2023-03-13 22:04:00,0,77.4,24298,52345,0,0,0,0,0,177,288,124,454,65.7,449,38.5,0,582,32.3,0,38.5,1932,4.03,450,0,65.3,41701,19,1948,7150,288,1877,77.4,0,36141,61614,0,0,0,0,0,224,108,29.0,254,40.6,254,19,0,705,26.2,0,19,188,3.90,251,0,40.6,18928,38.5,216,1140,75.3,1867
2023-03-13 22:06:00,0,83.3,30852,81609,0,0,0,0,0,181,290,119,454,65.7,449,38.5,0,585,32.3,0,38.5,1789,4.27,449,0,66.1,41803,19,1804,6940,668,1340,83.3,0,56296,85497,0,0,0,0,0,223,113,27.7,254,40.3,254,19,0,703,26.2,0,19,195,4.13,251,0,41.4,24038,38.5,213,1124,94.5,1338
2023-03-13 22:08:00,0,77.8,26501,79409,0,0.389,0,0,62,178,290,130,452,65.8,453,752,0,587,31.8,0,38.5,1862,4.27,450,0,66.1,41674,19,1894,7118,220,1602,77.8,0,59304,89426,0,0,0,0,152,224,107,30.3,252,40.6,260,472,0,702,25.7,0,19,196,4.13,252,0,41,18571,38.5,231,1181,74.3,1601
2023-03-13 22:10:00,0,77.1,33698,62471,0,0.389,0,0,0,178,290,124,455,65.8,448,38.5,0,587,31.6,0,38.5,1923,4.27,449,0,65.4,41828,19,1952,7194,297,1872,77.1,0,36245,61792,0,0,0,0,0,224,116,29.0,255,40.6,254,19,0,699,25.5,0,19,180,4.13,252,0,40.3,28349,38.5,217,1171,80.6,1873
2023-03-13 22:12:00,0,84.4,25101,53159,0,0,0,0,0,177,288,119,455,65.4,444,38.5,0,586,31.6,0,38.5,1801,4.27,450,0,65.3,41731,19,1814,6945,151,1333,84.4,0,35646,60112,0,0,0,0,0,225,114,27.7,255,39.9,248,19,0,698,25.5,0,19,201,4.13,253,0,40.3,20247,38.5,218,1121,84.7,1337
2023-03-13 22:14:00,0,85.5,29408,57760,0,0,0.389,0,0,179,288,136,441,65.7,433,38.5,0,588,31.2,0,38.5,1889,4.27,437,0,65.5,41756,19.0,1898,7010,1775,1606,85.5,0,35920,62550,0,0,0,0.389,0,224,107,31.6,247,40.3,243,19.0,0,694,25.1,0,19.0,203,4.14,244,0,40.3,24298,38.5,216,1098,102,1602
2023-03-13 22:16:00,0,80,25552,58107,0,0,0,0,0,179,291,130,455,66.2,452,38.5,0,593,31.6,0,38.5,1785,4.27,450,0,65.5,41680,19.4,1811,6911,147,1342,80,0,39810,65130,0,0,0,0,0,224,115,30.3,254,40.6,262,19,0,694,25.5,0,19,158,4.13,253,0.389,39.9,20296,38.5,209,1113,76.6,1340
