"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc1cde9a003cb8)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc1cde9a003cb8)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc1cde9a003cb8)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc1cde9a003cb8)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-13 12:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,12.3,148,0,2.03,0.350,0.506,0.267,0.367,7.47,0.878,0.539,4.39,0,11.6,0.867,0.0722,1.54,0.933,0,3.19,2.51,0.367,0.317,3.33,0.550,0.100,3.53,0,0,0.367,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,10.9,184,0,2.63,0.233,0.550,0.433,0.244,9.08,0.889,0.989,5.27,0,12.0,1.06,0.0667,1.62,1.34,0,4.68,3.04,0.244,0.383,4.95,0.983,0.200,3.58,0,0,0.244,1.47,0
2023-03-13 12:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0,12.4,149,0,2.07,0.333,0.472,0.294,0.333,7.63,0.872,0.556,4.40,0,11.3,0.856,0.0722,1.56,0.933,0.00556,3.36,2.33,0.367,0.317,3.31,0.550,0.100,3.44,0,0,0.350,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,10.7,190,0,2.72,0.222,0.511,0.450,0.222,9.30,0.872,0.994,5.24,0,11.9,1.05,0.0722,1.58,1.34,0.00556,4.96,2.97,0.244,0.383,4.64,0.983,0.200,3.48,0,0,0.233,1.47,0
2023-03-13 12:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,0,33.1,173,0,2.42,0.383,0.456,0.283,0.367,7.44,0.933,0.567,11.9,0,11.5,0.822,0.0889,1.57,0.933,0.00556,3.34,2.67,0.367,0.317,3.49,0.556,1.66,4.02,0,0,0.350,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,30.9,218,0,2.87,0.256,0.500,0.444,0.244,9.14,0.933,0.989,13.0,0,12.1,1.02,0.0778,1.59,1.33,0.00556,4.86,3.08,0.244,0.383,4.96,0.994,1.80,4.01,0,0,0.233,24.3,0
2023-03-13 12:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,33.2,171,0,2.32,0.383,0.433,0.267,0.367,7.67,1.07,0.556,12.0,0.00556,11.5,0.822,0.0722,1.59,0.933,0,3.37,2.80,0.383,0.317,3.52,0.561,1.66,4.08,0,0,0.383,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,31.3,215,0,2.73,0.256,0.489,0.433,0.244,9.37,1.22,0.989,13.0,0,11.9,1.01,0.0667,1.61,1.33,0,4.77,3.07,0.256,0.383,5.09,1,1.80,4.09,0,0,0.256,24.3,0
2023-03-13 12:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,13.3,157,0,2.13,0.400,0.517,0.272,0.383,7.77,1.09,0.539,4.46,0.00556,11.8,0.972,0.0833,1.59,0.933,0,3.40,2.44,0.367,0.317,3.37,0.572,0.100,3.62,0,0,0.367,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,11.3,207,0,2.88,0.267,0.544,0.433,0.256,9.55,1.24,0.989,5.27,0,12.3,1.17,0.0778,1.62,1.33,0,4.71,3.13,0.244,0.383,5.37,1,0.200,3.68,0,0,0.244,1.56,0
2023-03-13 12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,0,11.8,154,0,1.98,0.400,0.417,0.306,0.383,7.39,0.883,0.539,4.46,0,11.3,0.872,0.0889,1.56,0.944,0,3.41,2.24,0.400,0.317,3.36,0.556,0.100,3.48,0,0,0.400,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,10.1,202,0,2.94,0.267,0.478,0.456,0.256,9.12,0.883,0.983,5.28,0,12.1,1.06,0.0778,1.59,1.34,0,4.72,3.12,0.267,0.383,5.01,0.994,0.200,3.53,0,0,0.267,1.51,0
2023-03-13 12:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,12.5,153,0,2.04,0.350,0.433,0.317,0.367,7.68,0.861,0.556,4.48,0,11.3,0.850,0.0944,1.56,0.939,0,3.35,2.29,0.367,0.317,3.48,0.539,0.100,3.46,0,0,0.383,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,10.3,188,0,2.91,0.233,0.489,0.461,0.244,9.32,0.872,0.983,5.20,0,11.9,1.05,0.0833,1.59,1.33,0,4.78,3.12,0.244,0.383,5.36,0.983,0.200,3.48,0,0,0.256,1.47,0
2023-03-13 12:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,33.5,170,0,2.03,0.400,0.450,0.278,0.383,7.61,1.14,0.550,12.2,0,11.6,0.867,0.0778,1.54,0.933,0,3.52,2.43,0.367,0.317,3.37,0.539,1.66,3.92,0,0,0.367,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,31.1,215,0,2.74,0.267,0.500,0.433,0.256,9.23,1.19,0.983,12.9,0,12.0,1.06,0.0722,1.61,1.33,0,4.65,3.04,0.244,0.383,5.52,0.983,1.80,3.99,0,0,0.244,24.5,0
2023-03-13 12:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,34.0,170,0,2.11,0.400,0.517,0.289,0.383,7.77,1,0.550,12.2,0,11.6,0.867,0.0833,1.54,0.933,0,3.43,2.47,0.417,0.317,3.43,0.550,1.66,4.07,0,0,0.400,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,31.3,215,0,2.72,0.267,0.544,0.433,0.256,9.38,1.06,0.983,12.9,0.00556,11.7,1.07,0.0722,1.63,1.33,0,4.72,2.96,0.278,0.383,5.83,0.983,1.80,4.09,0,0,0.267,24.5,0
2023-03-13 12:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60,0,13.4,153,0,2.22,0.367,0.500,0.317,0.383,7.75,0.883,0.544,4.46,0,11.5,1.03,0.0833,1.57,0.933,0,3.44,2.48,0.383,0.317,3.42,0.550,0.100,3.63,0,0,0.383,1.43,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60,11.1,193,0,2.82,0.250,0.533,0.461,0.256,9.49,0.883,0.989,5.27,0,12.0,1.17,0.0722,1.62,1.33,0,5.13,3.18,0.256,0.383,5.61,0.983,0.200,3.69,0,0,0.256,1.54,0
2023-03-13 12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,12.2,147,0,2.07,0.367,0.450,0.283,0.367,7.43,0.867,0.550,4.48,0,11.3,0.917,0.0778,1.54,0.933,0,3.51,2.31,0.383,0.317,3.15,0.533,0.100,3.49,0,0,0.367,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,10.1,181,0,2.71,0.244,0.500,0.444,0.244,9.12,0.867,0.989,5.27,0,11.9,1.09,0.0667,1.62,1.33,0,5.24,2.91,0.256,0.383,4.82,0.983,0.200,3.56,0,0,0.244,1.48,0
2023-03-13 12:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,12.3,149,0,2.06,0.383,0.467,0.278,0.383,7.65,0.889,0.555,4.49,0,11.6,0.833,0.0667,1.55,0.933,0,3.49,2.42,0.389,0.317,3.47,0.539,0.1000,3.59,0,0,0.367,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,10.7,187,0,2.78,0.256,0.511,0.433,0.256,9.27,0.889,0.989,5.28,0,12.1,1.03,0.0611,1.59,1.33,0,4.90,3.05,0.256,0.383,5.01,0.989,0.200,3.62,0,0,0.244,1.43,0
2023-03-13 12:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,18.3,154,0.00556,2.29,0.383,0.506,0.272,0.356,7.46,0.867,0.556,6.29,0,11.6,0.817,0.0833,1.56,0.922,0,3.49,2.74,0.383,0.317,3.56,0.567,0.100,3.37,0,0,0.383,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,15.9,194,0,2.85,0.256,0.533,0.433,0.233,9.09,0.867,0.983,7.08,0,12.1,1.02,0.0722,1.63,1.32,0,5.36,3.17,0.256,0.383,5.27,0.994,0.206,3.39,0,0,0.256,9.12,0
2023-03-13 12:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,33.2,171,0.00556,2.48,0.400,0.450,0.283,0.406,7.58,0.867,0.539,12.3,0,11.5,0.817,0.0556,1.57,0.928,0,3.60,2.94,0.383,0.322,3.64,0.578,1.78,4.16,0,0,0.367,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,31.5,215,0,2.78,0.267,0.500,0.444,0.267,9.33,0.867,0.983,12.9,0,12.0,1.02,0.0500,1.61,1.33,0,5.17,3.20,0.256,0.389,4.78,0.989,1.93,4.20,0,0,0.244,24.6,0.00556
2023-03-13 12:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,13.0,152,0,2.21,0.383,0.467,0.278,0.383,7.71,0.867,0.550,4.47,0,11.6,1.02,0.0556,1.55,0.939,0,3.44,2.48,0.383,0.322,3.57,0.556,0.100,3.63,0,0,0.383,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,11.2,190,0.00556,2.92,0.256,0.511,0.444,0.256,9.47,0.867,0.983,5.26,0,12.2,1.19,0.0556,1.61,1.34,0,4.99,3.17,0.256,0.389,5.04,0.983,0.200,3.67,0,0.00556,0.256,1.52,0.00556
2023-03-13 12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,12.9,149,0,2.22,0.383,0.483,0.278,0.383,7.44,0.983,0.561,4.44,0,11.6,0.900,0.0889,1.55,0.922,0,3.30,2.56,0.367,0.317,3.43,0.556,0.100,3.46,0.00556,0,0.383,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,11.0,183,0.00556,2.66,0.256,0.522,0.433,0.256,9.13,0.983,0.989,5.26,0,12.1,1.11,0.0722,1.61,1.32,0,4.72,3.07,0.244,0.383,5.26,0.994,0.200,3.54,0,0.00556,0.256,1.52,0
2023-03-13 12:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,12.3,148,0,2.07,0.350,0.489,0.289,0.350,7.63,1.26,0.539,4.42,0,11.3,0.856,0.0778,1.55,0.906,0,3.38,2.43,0.383,0.317,3.54,0.550,0.100,3.54,0.00556,0,0.367,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,11.0,188,0,2.71,0.233,0.522,0.433,0.233,9.39,1.43,0.989,5.29,0,12.0,1.05,0.0667,1.61,1.31,0,4.79,3.06,0.256,0.383,4.83,0.983,0.200,3.60,0,0,0.244,1.47,0
2023-03-13 12:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,11.6,153,0,2.09,0.333,0.472,0.289,0.333,7.56,0.867,0.556,4.40,0,11.2,0.850,0.0556,1.56,0.917,0,3.46,2.25,0.333,0.317,3.31,0.550,0.100,3.34,0,0,0.333,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,9.65,202,0,2.87,0.222,0.511,0.444,0.222,9.22,0.867,0.983,5.26,0,12.1,1.05,0.0556,1.64,1.32,0,4.86,3.08,0.222,0.383,4.89,0.983,0.200,3.37,0,0,0.222,1.47,0
