"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6237b799514f)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd39cb2af2558)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6237b799514f)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd39cb2af2558)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-23 21:28:00,0,11189,37208,190354,0,1749,472,163,31.5,127,1861,66.1,418,0,13257,121,4.77,354,149,85,0,18382,1758,459,32.3,1429,66.1,19,357,0,0,455,146701,174,0.389,11189,0,19368,117934,0,215,264,102,21.7,30.3,2329,41.4,6288,0,2608,3801,5.49,102,131,64.7,0,18257,233,259,26.2,17088,41,38.5,446,0,0,256,6521,595,0
2023-03-23 21:30:00,0,11430,37928,193816,0,1955,472,161,32.9,127,1997,66.1,418,0,10913,83.8,5.16,347,145,85.7,0,18405,1977,456,32.3,1591,66.2,19,329,0,0,454,143372,164,0.389,11430,0,19614,114477,0,217,263,94.5,23.6,30.3,2211,41.0,6286,0,3004,3755,5.49,100,130,65.5,0,18253,244,255,26.2,17093,40.6,38.5,399,0,0,255,6273,596,0
2023-03-23 21:32:00,0,13102,61137,195933,0,1887,477,166,32.9,121,1957,66.6,1720,0,13989,80.2,5.39,342,147,87.2,0,18392,1913,458,32.3,1565,66.3,375,384,0,0,440,147685,21907,0,13102,0,24067,122175,0,208,267,98.9,22.7,29.0,2275,42.1,25736,0,2956,3669,5.39,99.1,130,66.2,0,18265,240,258,26.2,17091,41.8,669,491,0,0,247,6939,24487,0
2023-03-23 21:34:00,0,12169,58392,191052,0,1816,471,164,31.5,126,1876,66.3,1617,0,13654,81.2,4.53,348,148,87.2,0,18382,1829,460,32.3,1517,66.2,375,392,0,0,438,151334,19573,0,12169,0,22912,124112,0,201,263,96.7,21.4,30.3,2186,40.6,23675,0,2826,3709,4.96,100,128,66.6,0,18261,229,260,26.2,17085,41.5,669,502,0,0,244,7037,21927,0
2023-03-23 21:36:00,0,12310,37968,170416,0,1951,471,164,31.5,126,2027,65.9,418,0,10874,81.6,3.60,336,148,87.2,0,18382,1959,457,32.0,1651,66.2,19,329,0,0,453,143444,157,0,12310,0,20538,115518,0,211,262,103,21.4,30.3,2312,41,6288,0,3000,3716,3.60,97.8,130,66.2,0,18257,225,257,26.0,17086,41.7,38.5,399,0.389,0,254,6355,603,0
2023-03-23 21:38:00,0,13523,37276,169721,0,1762,473,163,32.1,116,1869,66.2,420,0,14998,120,5.80,336,149,87.8,0.389,18415,1784,454,31.6,1511,65.8,19,360,0,0,448,147653,153,0,13523,0,21774,120909,0,210,264,95.8,23.0,27.7,2310,41.4,6288,0,2607,3663,6.94,103,130,65.9,0,18262,232,253,25.5,17094,41,38.9,443,0,0,249,6645,595,0
2023-03-23 21:40:00,0,13442,37733,169323,0,1888,472,161,32.8,121,1936,66.2,419,0,10614,81.1,7.20,331,146,88.0,0,18408,1900,457,31.6,1587,65.7,19,333,0,0,452,143373,172,0,13442,0,21654,119357,0,205,264,93.6,22.9,29.0,2199,42.2,6285,0,2836,3642,8.38,96.1,130,65.8,0,18270,228,255,25.5,17090,40.3,38.5,398,0,0,252,6336,598,0
2023-03-23 21:42:00,0,11783,61075,195658,0,1892,469,159,33.6,121,1960,66.5,1718,0,13923,80.3,4.77,343,145,87.6,0,18393,1912,459,32.0,1569,65.9,375,393,0,0,456,147737,21852,0,11783,0,22770,120924,0,207,262,90.1,23.1,29.0,2286,43.7,25672,0,2901,3670,5.19,99.1,131,65.9,0,18277,226,263,26.0,17090,41.4,669,500,0,0,257,6912,24418,0.389
2023-03-23 21:44:00,0,11986,60785,194035,0,1831,476,164,31.1,120,1880,66.3,1718,0,13727,79.9,5,359,146,87.3,0,18382,1855,459,32.3,1518,66.0,375,392,0,0,452,150836,21851,0,11986,0,22963,120434,0,209,273,103,21.2,29.0,2191,42.2,25675,0,2805,3662,5.39,103,131,66.2,0,18261,228,257,26.2,17094,42.1,669,499,0,0,253,7008,24413,0
2023-03-23 21:46:00,0,13799,38035,170733,0,1953,475,161,32.5,126,2033,65.8,416,0,10951,79.7,6.73,349,148,87.4,0,18381,2027,463,32.3,1634,65.9,19,351,0,0,452,143542,180,0,13799,0,22001,117395,0,216,266,105,23.4,30.3,2310,41.4,6289,0,3033,3678,7.92,100,131,66.2,0,18257,248,260,26.2,17100,41.7,38.5,433,0,0,253,6375,604,0
2023-03-23 21:48:00,0,12981,37484,168531,0,1802,473,162,33.9,120,1911,65.5,420,0,13528,121,4.87,325,149,87.2,0,18368,1821,457,32.0,1519,66.6,19,357,0,0,451,145626,176,0,12981,0,21185,119382,0,208,264,94.2,23.7,29.0,2305,40.7,6285,0,2711,3717,5.66,95.2,130,66.6,0,18252,224,256,26.0,17085,41.1,38.5,436,0,0,252,6531,601,0
2023-03-23 21:50:00,0,12425,37437,168045,0,1824,469,163,31.5,126,1874,66.1,418,0,10209,83.5,3.03,336,146,87.2,0,18369,1839,457,31.8,1564,66.6,19,334,0,0,451,143599,172,0,12425,0,20641,115413,0,215,262,95.4,21.0,30.3,2186,42.1,6286,0,2661,3712,3.03,97.5,130,66.9,0,18250,227,260,25.7,17095,41.8,38.5,397,0,0,253,6458,597,0
2023-03-23 21:52:00,0,12927,61061,219232,0,1876,471,159,32.9,137,1956,65.8,1717,0.389,15703,82.1,6.97,337,150,87.2,0,18373,1909,457,32.0,1603,66.1,375,388,0,0,450,148457,21847,0,12927,0,23916,122080,0,199,263,89.9,23.2,32.9,2289,41.7,25688,0,2996,3710,8.14,97.5,129,66.6,0,18251,237,256,26.0,17094,43.2,669,500,0,0,252,6980,24430,0
2023-03-23 21:54:00,0,11209,60741,193721,0,1808,473,162,32.9,137,1862,65.7,1717,0.389,15378,80.6,5.80,337,148,87.2,0,18374,1830,455,32.3,1519,66.2,375,391,0,0,450,150960,21866,0,11209,0,22182,120462,0,204,263,102,23.8,32.9,2185,41.7,25695,0,2827,3663,6.61,97.8,127,66.2,0,18255,234,255,26.2,17090,43.9,669,502,0,0,252,7093,24437,0
2023-03-23 21:56:00,0,13084,37992,170953,0,1968,471,164,30.7,132,2023,65.8,420,0,10929,79.1,3.50,353,148,87.2,0,18378,1976,459,32.3,1643,66.3,19,338,0,0,454,142109,171,0,13084,0,21292,113024,0,223,262,104,20.4,37.6,2308,40.6,6287,0,3020,3609,3.50,102,127,66.2,0,18263,239,259,26.2,17090,42.2,38.5,405,0,0,255,6294,601,0
2023-03-23 21:58:00,0,13647,37780,170175,0,1908,473,162,34.9,120,1975,65.8,417,0,14001,119,3.94,337,147,87.2,0,18372,1926,454,32.0,1593,66.4,19,354,0,0,452,146528,171,0,13647,0,21851,117867,0,216,264,93.7,30.7,29.0,2312,41,6289,0,2944,3694,4.32,97.8,128,66.2,0,18250,238,254,26.0,17098,42.3,38.5,439,0,0,253,6484,592,0
2023-03-23 22:00:00,0.389,11609,37449,186412,0,1827,471,160,34.9,121,1884,65.4,418,0,10224,80,3.70,326,147,87.2,0,18379,1844,456,32.0,1578,65.5,19,337,0.389,0,451,143984,173,0,11609,0.389,19848,114097,0,209,264,91.6,30.3,29.0,2197,41,6291,0,2687,3588,4.09,95.2,129,66.2,0,18265,227,255,26.0,17100,41.5,38.5,407,0,0,252,6419,595,0
2023-03-23 22:02:00,0,12306,55724,198537,0,1923,460,161,30.7,115,1952,65.4,1142,0,13977,80.7,4.53,343,146,87.2,0,18385,1946,460,32.0,1596,65.4,19,337,0,0,453,147399,17388,0,12306,0,22237,119353,0,206,257,93.5,20.1,27.7,2280,41,21594,0,2966,3633,5.02,98.8,129,66.2,0,18265,234,259,26.0,17086,40.3,38.5,409,0,0,255,6794,19486,0
2023-03-23 22:04:00,0,12123,60913,194090,0.389,1851,458,164,34.3,121,1872,65.4,1716,0,13729,80.2,4.77,348,147,87.2,0,18354,1863,458,32.3,1538,65.8,375,393,0,0,453,150856,21968,0,12123,0,23092,122202,0,213,255,103,24.3,29.0,2189,41.4,25800,0,2819,3663,5.26,100,131,67.7,0,18244,243,256,26.2,17088,40.6,669,501,0,0,254,7031,24544,0
2023-03-23 22:06:00,0,12844,37974,170507,0,1970,475,163,34.3,121,2026,66.1,419,0,10907,79,5.80,331,149,87.2,0,18366,1979,456,32.7,1661,66.1,19,336,0,0,450,143207,165,0,12844,0,21056,114864,0,217,266,102,25.4,29.0,2309,41.4,6289,0,3005,3655,11.7,96.5,136,66.9,0,18253,233,255,26.2,17097,41.4,38.5,405,0,0,251,6351,598,0
2023-03-23 22:08:00,0,12899,37748,172340,0,1888,472,161,30.7,126,1985,66.1,415,0,15728,120,5.20,331,147,86.9,0,18373,1915,458,32.3,1594,65.4,19,355,0,0,453,147258,162,0,12899,0,21120,119903,0,200,263,93.5,20.8,30.3,2317,41.7,6291,0,2957,3695,11.4,96.5,134,65.5,0,18265,233,258,26.2,17089,39.9,38.5,434,0,0,258,6511,602,0
2023-03-23 22:10:00,0,11406,37419,176361,0,1827,470,160,31.5,126,1884,66.1,416,0,10288,82.3,4.40,348,147,87.6,0,18371,1847,464,32.3,1570,65.8,19,337,0,0,453,143887,157,0,11406,0,19649,114472,0,205,262,91.7,27.2,30.3,2197,42.1,6288,0,2684,3681,5.09,100,129,66.2,0,18267,234,259,26.2,17086,41,38.5,411,0,0,254,6510,599,0
2023-03-23 22:12:00,0,11515,46684,188037,0,1881,471,164,30.7,121,1959,65.3,783,0,14087,79.5,6.16,343,145,87.2,0,18376,1906,457,32.3,1607,65.0,19,344,0,0,453,146536,8760,0,11515,0,20620,118196,0,211,263,97.3,20.8,29.0,2283,41,13931,0,2943,3656,12.2,99.1,131,66.9,0,18256,234,256,26.2,17088,41,38.5,424,0,0,255,6831,10041,0
2023-03-23 22:14:00,0,10887,60532,215929,0,1743,471,161,33.5,132,1824,65.3,1716,0,13308,78.4,4.63,327,147,86.6,0,18370,1771,460,32.3,1438,65.7,375,397,0,0,452,151246,21881,0,10887,0,21852,121652,0,191,263,100,24.5,31.6,2186,41,25728,0,2591,3691,10.2,94.5,129,66.2,0,18262,230,259,26.2,17086,41.4,669,507,0,0,253,7086,24470,0
2023-03-23 22:16:00,0,11957,37937,170615,0,1973,472,159,30.7,126,2027,65.4,420,0,10984,78.0,7.11,333,147,85,0,18374,1978,457,32.0,1691,65.8,19,335,0,0,451,142975,174,0,11957,0,20188,114244,0,210,264,90.8,20.8,30.3,2329,41.4,6288,0,3030,3594,7.22,96.1,130,64,0.389,18265,225,255,26.0,17097,42.1,38.5,396,0,0,252,6387,603,0
2023-03-23 22:18:00,0,12857,37749,169595,0,1878,469,163,32.9,132,1970,65.5,418,0,13954,124,6.74,332,148,86.5,0,18379,1894,457,31.6,1602,66.1,19,352,0,0,450,146389,174,0,12857,0,21089,111263,0,200,262,95.4,24.2,31.6,2322,40.3,6285,0,2939,3682,6.85,96.1,131,65.5,0.389,18267,219,255,25.5,17088,41.7,38.5,434,0,0,251,6551,594,0
2023-03-23 22:20:00,0,10258,37393,167783,0,1807,471,164,32.9,120,1871,65.8,420,0,10231,82.4,4.40,338,146,87.3,0,18373,1842,457,31.6,1569,65.8,19,334,0,0,451,143935,175,0,10258,0,18498,104737,0.389,185,263,97.2,23.2,29.0,2182,41,6284,0,2645,3689,4.77,97.8,130,66.2,0,18262,227,257,25.5,17087,41.4,38.5,399,0,0,253,6408,594,0
2023-03-23 22:22:00,0,12195,38198,171622,0,1962,470,159,30.7,116,2020,66.1,428,0,16052,80.9,3.97,342,146,87.5,0,18376,1984,457,31.6,1694,65.7,19,337,0,0,452,146229,360,0,12195,0,20450,107747,0,205,263,91.8,20.1,27.7,2287,42.1,6464,0,3151,3670,3.97,98.8,131,66.2,0,18256,225,256,25.5,17105,41.4,38.5,406,0,0,255,6449,813,0
2023-03-23 22:24:00,0,13253,60531,192760,0,1740,469,157,31.5,115,1824,65.7,1713,0,15054,80.8,5.57,338,147,87.2,0,18391,1756,456,31.6,1522,65.7,375,398,0,0.389,451,151031,21801,0,13253,0,24286,114942,0,204,262,88.1,21.0,27.7,2195,41.4,25630,0,2685,3680,6.47,97.8,132,66.2,0,18262,229,255,25.5,17085,41,669,505,0,0,253,6954,24380,0
2023-03-23 22:26:00,0,12532,37688,169282,0,1883,474,163,32.3,126,1979,65.4,418,0,10546,80.3,4.17,342,149,87.2,0,18377,1919,458,31.6,1604,65.7,19,335,0,0,449,142389,165,0.389,12532,0,20757,105928,0,210,265,101,22.2,30.3,2321,41,6289,0.389,2825,3656,4.66,105,129,66.9,0,18254,246,258,25.5,17092,41,38.5,397,0,0.389,251,6375,602,0
2023-03-23 22:28:00,0,14030,37789,170213,0,1891,472,169,32.9,127,1980,65.8,417,0,13939,118,5.47,337,149,87.3,0,18393,1913,455,31.6,1528,65.8,19,357,0,0,451,145838,154,0,14030,0,22193,110209,0,210,264,103,24.6,30.3,2318,42.9,6289,0,2908,3624,6.23,97.5,127,66.2,0,18254,245,253,25.5,17094,41,38.5,445,0,0,251,6497,594,0
2023-03-23 22:30:00,0,11939,37426,167764,0,1826,471,157,30.7,121,1882,65.8,417,0,10275,82.7,5.10,348,148,87.2,0,18396,1838,457,31.6,1515,66.1,19.4,333,0,0,455,143175,167,0,11939,0,20132,105271,0,218,263,88.0,20.8,29.0,2195,41.7,6288,0,2699,3689,5.86,100,127,67.3,0,18253,241,260,25.5,17100,42.1,38.5,401,0.389,0,257,6320,595,0
2023-03-23 22:32:00,0,12172,37977,170884,0,1954,473,156,31.5,116,2014,65.8,415,0,14333,80.9,4.69,337,146,87.4,0,18382,1983,458,32.0,1616,66.0,19,342,0,0,451,145756,175,0,12172,0,20351,107618,0,208,269,86.3,21.0,27.7,2281,42.8,6287,0,3117,3680,4.73,97.8,129,66.9,0,18252,237,258,26.0,17103,43.9,38.5,416,0,0,253,6493,600,0
2023-03-23 22:34:00,0,10858,60779,194072,0,1824,472,164,32.1,126,1878,65.8,1711,0,13655,82.2,5.36,342,147,87.6,0,18370,1834,457,32.3,1547,65.7,375,389,0,0,452,149659,21897,0,10858,0,21853,111477,0,206,268,108,22.2,30.3,2187,42.5,25722,0,2760,3756,5.76,99.1,131,67.3,0,18251,236,256,26.2,17084,41.4,669,500,0,0,252,6941,24466,0
2023-03-23 22:36:00,0,11917,37682,169300,0,1900,468,164,31.5,126,1977,65.8,416,0,10617,81.2,5.33,337,150,87.2,0,18368,1910,457,32.3,1600,66.1,19,337,0,0,452,141993,175,0,11917,0,20128,104911,0,210,261,108,21.7,30.3,2303,41,6288,0,2853,3732,5.62,97.8,128,66.2,0,18247,244,256,26.2,17094,40.6,38.9,397,0,0,253,6320,598,0
2023-03-23 22:38:00,0,11781,37720,172233,0,1886,471,160,32.1,126,1987,65.7,418,0,15744,120,4.30,343,144,87.2,0,18387,1911,456,32.3,1608,65.8,19,354,0,0,452,146142,178,0,11781,0,20012,107034,0,198,263,91.9,22.3,30.3,2313,41.4,6286,0,2983,3717,4.22,98.8,131,66.2,0,18250,246,261,26.2,17082,40.3,38.5,435,0,0,253,6522,604,0.389
2023-03-23 22:40:00,0,10317,37388,177708,0,1826,474,157,32.9,126,1877,65.0,416,0,10230,81.4,4.30,348,145,87.2,0,18391,1839,446,32.3,1547,65.8,19,335,0,0,448,143222,171,0,10317,0,18537,103544,0,199,264,93.6,22.7,30.3,2193,40.6,6285,0,2644,3681,4.67,100,130,67.3,0,18257,238,251,26.2,17088,41.4,38.5,396,0,0,250,6359,592,0.389
2023-03-23 22:42:00,0,12422,37974,204192,0,1951,472,167,32.2,131,2015,65.4,415,0,14238,81.3,6.50,337,148,87.2,0,18350,1963,457,32.0,1696,66.3,19,345,0,0,453,146508,159,0,12422,0,20669,108212,0,205,264,107,21.0,31.6,2279,39.9,6284,0,3067,3687,7.68,97.8,131,66.2,0,18250,221,255,26.0,17076,41.7,38.5,414,0,0,253,6621,590,0
2023-03-23 22:44:00,0,11771,61079,195403,0,1890,472,164,30.7,126,1933,65.8,1715,0,14050,79.4,3.70,338,145,86.6,0.389,18376,1901,456,31.6,1599,66.1,375,391,0,0,455,150858,21908,0,11771,0,22769,112322,0,206,263,97.9,19.7,35.2,2182,40.6,25736,0,2934,3594,4.52,97.5,129,65.5,0,18260,222,255,25.5,17085,42.1,669,500,0,0,256,7173,24492,0
2023-03-23 22:46:00,0,12780,37466,168080,0,1819,468,160,32.1,126,1914,65.5,419,0,10226,79.8,3.27,360,145,87.3,0,18385,1886,459,31.6,1562,66.1,19,351,0,0,454,144342,178,0,12780,0,21024,106684,0,204,262,91.2,22.2,35.2,2302,41,6286,0,2696,3617,3.27,103,129,66.2,0,18256,242,259,25.5,17096,41.8,38.5,440,0,0,255,6356,606,0
2023-03-23 22:48:00,0,12518,37736,170022,0,1877,474,164,33.3,121,1972,65.7,418,0,13925,119,4.73,336,147,87.2,0,18383,1893,458,31.8,1561,66.1,19,351,0,0,443,146546,173,0,12518,0,20723,107928,0,200,265,102,23.5,29.0,2315,41.7,6284,0,2937,3663,5.49,97.8,131,66.2,0,18260,225,256,25.7,17086,41.1,38.5,435,0,0,249,6520,596,0
2023-03-23 22:50:00,0,10746,37415,167795,0,1828,467,163,30.7,116,1883,65.7,418,0,10230,81.4,5.33,336,148,86.5,0,18387,1843,458,31.6,1543,66.1,19,339,0,0,439,142223,175,0,10746,0,18981,103469,0,206,261,101,19.7,27.7,2199,41,6287,0,2665,3648,6.41,97.5,132,65.5,0,18264,229,257,25.5,17088,42.1,38.5,406,0,0,245,6331,596,0
2023-03-23 22:52:00,0,12055,37962,171207,0,1970,470,147,31.5,121,2015,66.6,418,0,16044,78.5,3.27,337,144,85,0,18386,1976,459,32.0,1663,65.7,19,341,0,0,453,145272,179,0,12055,0,20277,107015,0,213,263,84.7,21.3,29.4,2277,41.4,6286,0,3140,3586,3.27,97.5,133,64,0,18255,231,258,26.0,17095,41.7,38.5,409,0,0,253,6411,604,0
2023-03-23 22:54:00,0,12306,61048,203061,0,1879,470,150,32.9,116,1937,66.1,1717,0,15697,80.2,3.27,343,146,85.8,0,18405,1895,457,32.3,1586,65.3,375,388,0,0,451,150123,21847,0,12306,0,23301,112608,0,202,263,88.6,29.3,27.7,2192,41.7,25678,0,2984,3656,3.27,98.8,138,64.7,0,18265,224,256,26.2,17089,40.6,669,501,0,0,252,6998,24424,0
2023-03-23 22:56:00,0,12793,45291,185582,0,1830,474,163,30.7,120,1916,65.7,1084,0,10219,80.6,6.73,337,146,87.3,0,18380,1852,458,32.3,1560,65.4,375,378,0,0,454,144767,7033,0,12793,0,22304,109030,0,206,265,95.7,20.8,29.0,2295,41.4,12515,0,2677,3663,13.2,97.5,137,66.9,0,18241,237,257,26.2,17089,41.4,669,480,0,0,265,6627,8147,0
2023-03-23 22:58:00,0,11522,37716,169894,0,1893,473,197,32.9,126,1975,66.1,415,0,13989,121,5.33,348,149,87.2,0,18405,1921,458,31.8,1639,66.1,19,354,0,0,453,145911,160,0,11522,0,19784,106970,0,201,265,136,28.5,30.3,2313,42.1,6290,0,2921,3625,11.4,100,127,66.6,0,18259,236,257,25.7,17086,41.7,38.5,443,0,0,263,6450,602,0
2023-03-23 23:00:00,0.389,9573,37380,167481,0,1815,471,159,34.3,126,1882,65.8,419,0.389,10202,83.4,3.27,343,151,87.2,0,18404,1825,457,31.6,1520,66.1,19,341,0,0,451,142936,156,0,9573,0.389,17793,102858,0,202,264,91.8,30.0,30.3,2189,40.6,6287,0,2630,3705,3.27,99.1,128,66.2,0,18270,216,257,25.5,17086,41.4,38.5,407,0,0,252,6382,592,0
2023-03-23 23:02:00,0.389,11013,37956,171076,0,1965,473,164,30.7,126,2017,65.9,419,0.389,14292,81.1,3.70,343,149,87.2,0,18391,1983,454,31.8,1678,65.5,19,340,0.389,0,450,146657,156,0,11013,0.389,19264,106726,0,207,265,96.8,19.7,30.3,2282,41,6281,0,3059,3725,9.28,98.8,129,66.2,0,18268,237,254,25.7,17078,40.6,38.5,406,0,0,252,6544,598,0
2023-03-23 23:04:00,0,11406,61160,195725,0.389,1881,473,160,30.7,126,1933,66.1,1716,0,14023,79.7,5.54,350,148,87.7,0,18397,1916,456,32.3,1606,66.2,375,395,0.389,0,450,150817,21946,0,11406,0,22423,112817,0,186,265,92.7,20.1,30.3,2195,41.4,25796,0,2932,3588,11.9,100,127,66.2,0,18274,244,255,26.2,17075,41,669,509,0,0,251,7073,24545,0
2023-03-23 23:06:00,0,13235,54166,195064,0.389,1814,472,159,32.3,126,1910,65.8,1446,0,10192,79.4,3.94,349,147,87.8,0,18379,1829,457,32.3,1552,65.9,375,382,0,0,454,144533,15519,0,13235,0,23595,110236,0,206,264,90.3,22.6,30.3,2320,41,20066,0,2676,3588,4.30,100,128,67.7,0,18253,230,255,26.2,17080,41,669,479,0,0,257,6774,17474,0
2023-03-23 23:08:00,0,16144,38105,198395,0,1967,469,163,32.9,121,2039,66.8,421,0,16093,120,6.30,331,148,87.5,0,18371,1977,458,31.8,1622,66.6,19,361,0,0,453,147393,166,0,16144,0,24328,113032,0,217,262,101,23.5,29.0,2318,42.8,6282,0,3123,3632,7.12,96.5,129,67.7,0,18256,232,257,25.7,17083,41.7,38.5,443,0,0,254,6571,613,0
2023-03-23 23:10:00,0,12001,37188,190103,0,1751,472,166,32.1,116,1829,66.1,418,0,9873,82.7,4.77,360,146,87.3,0,18378,1770,454,31.6,1497,66.1,19,331,0,0,454,144372,173,0,12001,0,20221,105495,0,196,264,105,22.2,27.7,2191,42.5,6285,0,2445,3689,5.16,103,130,66.9,0,18261,227,253,25.5,17090,41.4,38.5,397,0,0,254,6394,598,0
2023-03-23 23:12:00,0,11113,37947,170450,0,1940,471,162,30.7,121,2016,65.4,417,0,14389,79.1,3.73,343,144,87.2,0,18389,1963,454,32.2,1622,66.1,19,345,0,0,451,146843,161,0,11113,0,19317,106530,0,200,263,93.4,20.8,29.0,2277,41,6287,0,3102,3588,3.73,99.1,132,66.2,0,18252,228,253,25.7,17090,41.8,38.5,420,0,0,253,6517,599,0
2023-03-23 23:14:00,0,10913,76766,212493,0,1921,469,161,33.7,120,1937,65.8,2007,0,14089,79.4,5.20,337,145,86.8,0,18386,1939,457,32.3,1580,65.4,19,348,0,0,453,150412,37554,0,10913,0,22883,112792,0,222,261,93.7,24.8,29.0,2192,40.3,39503,0,2990,3594,6.26,102,130,66.2,0,18246,248,255,26.2,17090,40.6,38.5,419,0,0,255,7115,41658,0
2023-03-23 23:16:00,0,12119,151778,294323,0,1821,471,162,33.7,126,1918,65.4,5941,0,10244,82,4.40,343,148,87.0,0,18381,1848,460,32.3,1566,65.8,909,448,0,0,452,150580,108013,0,12119,0,32673,124253,0,199,264,93.9,24.0,30.3,2306,41,102449,0,2672,3717,5.08,104,131,66.2,0,18253,235,264,26.2,17091,41.8,1615,599,0,0,253,8265,119045,0
2023-03-23 23:18:00,0,13060,71215,207571,0,1956,475,167,30.7,115,2038,65.4,2379,0,14264,122,5.13,348,146,87.3,0,18380,1970,457,32.3,1634,66.1,642,442,0,0,455,150190,30805,0,13060,0,25375,115172,0,215,266,107,20.8,27.7,2324,40.3,33769,0,3089,3678,5.52,101,133,66.2,0,18259,235,256,26.2,17076,41.8,1142,585,0,0,256,7231,34264,0
2023-03-23 23:20:00,0,9783,37109,166602,0,1765,475,163,32.3,132,1821,65.7,415,0,9835,81.0,5.56,360,144,86.5,0,18394,1772,457,32.3,1470,65.8,19,335,0,0,454,143359,153,0,9783,0,17991,102453,0,218,271,95.8,21.4,31.6,2191,41.4,6289,0,2510,3634,6.42,103,130,65.5,0,18260,236,256,26.2,17088,41,38.5,400,0,0,255,6408,599,0
2023-03-23 23:22:00,0,11532,37712,169974,0,1904,471,157,33.7,132,1950,65.8,418,0,15718,78.5,5.71,366,147,87.2,0,18384,1910,454,32.0,1627,65.8,19,342,0,0,453,145761,169,0,11532,0,19769,106845,0,207,264,93.4,24.0,31.6,2276,41.4,6288,0,2997,3609,5.43,104,130,66.2,0.389,18259,227,253,26.0,17085,41,38.5,417,0,0,253,6419,591,0
2023-03-23 23:24:00,0,11894,37698,192781,0,1871,473,160,32.1,121,1937,66.1,417,0,15713,79.2,4.63,355,147,87.2,0,18373,1898,456,31.6,1611,66.5,19,343,0,0,451,147752,172,0,11894,0,20124,108790,0.389,200,265,97.9,22.3,29.0,2194,41.1,6287,0,2975,3610,5.02,101,130,66.2,0.389,18255,233,257,25.5,17087,41.4,38.5,420,0,0.389,252,6558,590,0
2023-03-23 23:26:00,0,12303,60862,217628,0,1841,474,166,57.8,121,1919,65.7,1714,0,10228,80.5,5.43,354,147,86.5,0,18371,1849,459,31.6,1581,65.8,375,378,0,0,451,145050,21935,0,12303,0,23320,110233,0.389,211,266,99.0,64.8,29.0,2298,41.4,25758,0,2637,3611,6.19,102,132,65.5,0,18262,224,260,25.5,17093,42.8,669,480,0,0.389,253,6734,24510,0
2023-03-23 23:28:00,0,13088,61400,197107,0,1974,472,165,35.8,127,2032,65.7,1716,0,14371,120,4.40,349,147,85.1,0,18373,1985,457,32.0,1692,65.2,375,399,0,0.389,453,148139,21934,0,13088,0,24098,112600,0,207,263,99.8,25.0,30.3,2297,41.4,25758,0.389,3106,3633,4.77,100,131,64.7,0,18248,225,261,26.0,17095,41,669,519,0,0,255,6942,24509,0
