"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-16 10:44:00,3.44,,1.70,,5.92,8.78,3.28,2.50,2.10,,5.18,1.68,1.70
2023-03-16 10:46:00,3.56,,2.06,2.12,6.22,9.26,3.26,2.50,2.04,,5.18,1.72,
2023-03-16 10:48:00,3.48,,1.58,,6.22,9.28,3.34,2.54,2.10,,5.20,1.82,1.68
2023-03-16 10:50:00,3.42,,1.52,,6.02,9.32,3.34,2.50,2.04,,5.14,1.80,1.68
2023-03-16 10:52:00,3.46,,1.62,,6.36,9.30,3.30,2.48,2.12,,5.22,1.80,1.68
2023-03-16 10:54:00,3.36,,1.52,,6.14,9.08,3.24,2.54,2.02,,5.20,1.72,1.68
2023-03-16 10:56:00,3.28,,1.88,2.20,6.16,9.24,3.22,2.56,2.14,,5.18,,1.68
2023-03-16 10:58:00,3.32,,1.58,,6.18,9.04,3.24,2.62,2.08,,5.18,1.72,1.68
2023-03-16 11:00:00,3.36,,,,6.16,16.5,3.28,2.52,2.12,42.9,5.24,1.70,1.68
2023-03-16 11:02:00,3.30,,1.62,,6.28,9.02,3.10,2.54,2.08,,5.24,1.76,1.68
2023-03-16 11:04:00,3.32,,1.52,,5.96,8.82,3.20,2.52,2.04,,5.22,1.78,1.68
2023-03-16 11:06:00,3.24,,1.88,2.20,6.14,9.02,3.18,2.56,2.20,,5.20,1.72,
2023-03-16 11:08:00,3.38,,1.66,,6.08,8.80,3.24,2.48,2.02,,5.22,1.64,1.68
2023-03-16 11:10:00,3.36,,,,6,15.9,3.40,2.46,2.02,99.4,5.18,1.70,1.68
2023-03-16 11:12:00,3.40,,1.62,,6.20,9.06,3.18,2.52,2.14,,5.24,1.72,1.68
2023-03-16 11:14:00,3.16,,1.52,,5.96,9.22,3.12,2.56,2.10,,5.14,1.74,1.66
2023-03-16 11:16:00,3.40,,1.88,2.02,6.02,9.22,3.28,2.48,2.04,,5.18,,1.66
2023-03-16 11:18:00,3.08,,1.58,,6.12,9.24,3,2.48,2.08,,5.18,1.70,1.66
2023-03-16 11:20:00,3.22,,,,6,8.56,3.16,2.52,2.16,58.4,5.22,1.76,1.70
2023-03-16 11:22:00,3.50,,1.62,,6.16,9.16,3.30,2.54,2.12,,5.16,1.78,1.68
2023-03-16 11:24:00,3.40,,1.52,,5.92,9,3.32,2.52,2.14,,5.18,1.66,1.64
2023-03-16 11:26:00,3.52,,1.88,1.86,5.92,8.86,3.28,2.56,2.08,,5.26,1.78,
2023-03-16 11:28:00,3.32,,1.58,,5.98,8.92,3.26,2.56,2.06,,5.14,1.76,1.68
2023-03-16 11:30:00,3.36,,1.52,,6.04,8.76,3.22,2.52,2.08,,5.22,1.68,1.78
2023-03-16 11:32:00,3.40,,1.62,,6.10,9,3.32,2.48,2.12,,5.12,1.76,1.68
2023-03-16 11:34:00,3.34,,1.52,,5.80,8.72,3.30,2.58,2.08,,5.16,1.48,1.68
2023-03-16 11:36:00,3.38,,1.88,1.82,6.08,8.86,3.22,2.54,2.12,,5.26,1.78,
2023-03-16 11:38:00,3.38,,1.58,,6.18,8.86,3.30,2.52,2.04,,5.18,1.78,1.68
2023-03-16 11:40:00,3.32,,1.52,,5.92,8.70,3.32,2.54,2.04,,5.16,1.62,1.76
2023-03-16 11:42:00,3.44,,1.62,,6.22,8.48,3.26,2.54,1.96,,5.22,1.76,1.70
2023-03-16 11:44:00,3.18,,1.70,,6.10,8.84,3.18,2.52,1.88,,5.22,1.66,1.68
2023-03-16 11:46:00,3.54,,2.06,1.80,6.24,8.86,3.20,2.56,2.14,,5.12,1.72,
2023-03-16 11:48:00,3.24,,1.58,,6.14,9.02,3.22,2.50,2.14,,5.18,1.78,1.68
2023-03-16 11:50:00,3.24,,1.52,,6.04,9.04,3.14,2.54,1.90,,5.12,1.72,1.66
2023-03-16 11:52:00,3.52,,,1.72,6.06,15.5,3.08,2.54,1.98,56.1,5.10,1.72,
2023-03-16 11:54:00,3.42,,1.52,,6.04,9.02,3.16,2.56,2.06,,5.20,1.72,1.66
2023-03-16 11:56:00,3.46,,1.88,1.86,6.08,8.92,3.12,2.44,2.10,,5.26,1.70,
2023-03-16 11:58:00,3.30,,1.58,,6.20,9,3.22,2.50,2.10,,5.16,1.72,1.66
2023-03-16 12:00:00,3.34,,1.52,,6.18,8.98,3.12,2.54,2.16,,5.18,1.58,1.68
2023-03-16 12:02:00,3.48,,,1.76,5.98,16.0,3.42,2.56,2.08,99.4,5.16,1.78,
2023-03-16 12:04:00,3.30,,1.52,,6.08,8.56,3.28,2.52,2.06,,5.16,1.64,1.68
2023-03-16 12:06:00,3.68,,1.88,1.86,6.12,8.78,3.34,2.48,2.06,,5.20,1.76,
2023-03-16 12:08:00,3.36,,1.66,,5.96,8.82,3.30,2.62,2.04,,5.20,1.64,1.68
2023-03-16 12:10:00,3.38,,1.52,,6.16,8.86,3.30,2.54,2,,5.14,1.64,1.70
2023-03-16 12:12:00,3.42,,,,6.18,8.98,3.38,2.54,2.06,46.7,5.24,1.72,1.68
2023-03-16 12:14:00,3.16,,1.52,,6.14,8.88,3.28,2.58,2.10,,5.20,1.76,1.68
2023-03-16 12:16:00,3.48,,1.88,1.88,6.22,9.10,3.20,2.46,2.12,,5.16,1.76,
2023-03-16 12:18:00,3.28,,1.58,,6.14,9.12,3.20,2.54,1.94,,5.20,1.70,1.68
2023-03-16 12:20:00,3.36,,1.52,,5.88,8.94,3.20,2.48,2.04,,5.14,1.64,1.66
2023-03-16 12:22:00,3.46,,1.62,,6.04,8.78,3.16,2.52,2.16,,5.22,1.68,1.68
2023-03-16 12:24:00,3.26,,1.52,,6.08,8.72,3.24,2.50,2,,5.20,1.74,1.68
2023-03-16 12:26:00,3.58,,1.88,2.22,6.28,8.98,3.16,2.52,2.10,,5.20,1.68,
2023-03-16 12:28:00,3.42,,1.58,,6.12,9.12,3.16,2.48,1.98,,5.14,1.80,1.68
2023-03-16 12:30:00,3.18,,1.52,,6.14,8.82,3.20,2.54,2.18,,5.18,1.82,1.66
2023-03-16 12:32:00,3.38,,1.62,,5.98,8.72,3.12,2.40,2.10,,5.18,1.66,1.66
2023-03-16 12:34:00,3.42,,,,5.80,12.5,3.04,2.56,1.88,3.02,5.16,1.72,1.68
2023-03-16 12:36:00,3.46,,1.88,2.20,6.02,8.98,3.06,2.58,1.98,,5.18,,1.68
2023-03-16 12:38:00,3.34,,1.58,,5.94,8.70,3.30,2.48,2,,5.16,1.76,1.70
2023-03-16 12:40:00,3.30,,1.52,,5.80,9.30,3.28,2.60,2.10,,5.22,1.76,1.68
2023-03-16 12:42:00,3.50,,1.62,,6.30,9.06,3.28,2.54,2.08,,5.22,1.68,1.68
2023-03-16 12:44:00,3.38,,1.70,1.84,6.22,16.2,3.36,2.52,2.10,66.0,5.24,,
2023-03-16 12:46:00,3.62,,2.06,1.76,6.10,9.20,3.30,2.52,2.14,,5.18,1.72,
2023-03-16 12:48:00,3.30,,1.58,,6,9.08,3.20,2.64,2.12,,5.24,1.68,1.68
2023-03-16 12:50:00,3.44,,1.52,,6.04,9.06,3.26,2.66,2.06,,5.20,1.72,1.68
2023-03-16 12:52:00,3.52,,1.62,,6.12,9.08,3.32,2.62,2.10,,5.20,1.68,1.68
2023-03-16 12:54:00,3.28,,,,6.12,10.7,3.34,2.50,2.08,94.3,5.20,1.74,1.68
2023-03-16 12:56:00,3.52,,1.88,1.80,5.96,9.10,3.22,2.58,2.04,,5.16,1.72,
2023-03-16 12:58:00,3.36,,1.58,,6.04,9.04,3.18,2.58,2.16,,5.18,1.70,1.68
2023-03-16 13:00:00,3.38,,1.52,,5.90,9.04,3.08,2.54,2.14,,5.12,1.64,1.68
2023-03-16 13:02:00,3.44,,1.62,,5.92,9.22,3.24,2.58,2.12,,5.22,1.64,1.68
2023-03-16 13:04:00,3.34,,,,5.98,9.04,3.30,2.58,2.02,28.3,5.20,1.72,1.70
2023-03-16 13:06:00,3.52,,1.88,2.22,6.08,8.92,3.24,2.52,2.14,,5.16,1.80,
2023-03-16 13:08:00,3.30,,1.66,,6.10,8.56,3.14,2.52,1.98,,5.10,1.64,1.68
2023-03-16 13:10:00,3.24,,1.52,,5.98,8.92,3.18,2.62,2.04,,5.20,1.70,1.68
2023-03-16 13:12:00,3.52,,1.62,,6.16,9.12,3.24,2.58,2.02,,5.14,1.68,1.66
2023-03-16 13:14:00,3.22,,1.52,,6.10,8.68,3.18,2.56,1.94,,5.14,1.66,1.66
2023-03-16 13:16:00,3.52,,1.88,2.14,6.26,8.76,3.26,2.50,2.12,,5.22,,1.76
2023-03-16 13:18:00,3.48,,1.58,,6.12,8.74,3.26,2.58,2.12,,5.20,1.76,1.76
2023-03-16 13:20:00,3.38,,1.52,,6.14,8.54,3.22,2.54,2.18,,5.18,1.50,1.68
2023-03-16 13:22:00,3.44,,1.62,,6.20,8.70,3.24,2.56,2.04,,5.14,1.74,1.72
2023-03-16 13:24:00,3.36,,1.52,,5.98,8.56,3.24,2.48,2.08,,5.16,1.62,1.66
2023-03-16 13:26:00,3.62,,1.88,2.70,6.26,15.8,3.26,2.56,2.10,12.9,5.28,,
2023-03-16 13:28:00,3.36,,1.58,,5.92,8.64,3.24,2.58,2.08,,5.18,1.72,1.68
2023-03-16 13:30:00,3.28,,1.52,,6.18,8.54,3.34,2.52,2.02,,5.20,1.68,1.68
2023-03-16 13:32:00,3.44,,1.62,,6.10,8.62,3.22,2.50,2.10,,5.22,1.66,1.68
2023-03-16 13:34:00,3.42,,1.52,,6,8.70,3.28,2.50,2.06,,5.20,1.74,1.68
2023-03-16 13:36:00,3.54,,2.06,3.60,6.40,15.9,3.34,2.54,2.14,84.6,5.20,,
2023-03-16 13:38:00,3.46,,1.82,,5.98,9.32,3.22,2.54,2.08,,5.16,1.74,1.68
2023-03-16 13:40:00,3.34,,1.52,,6.06,9.14,3.14,2.50,2.08,,5.22,1.76,1.68
2023-03-16 13:42:00,3.34,,1.62,,6.40,9.30,3.22,2.48,2.10,,5.22,1.70,1.70
2023-03-16 13:44:00,3.38,,1.70,,6.22,9.28,3.34,2.58,2.06,,5.14,1.68,1.68
2023-03-16 13:46:00,3.52,,2.06,2.20,6.14,9.12,3.26,2.60,1.86,83.5,5.18,,
2023-03-16 13:48:00,3.38,,1.58,,6.02,9.16,3,2.50,2.12,,5.12,1.70,1.70
2023-03-16 13:50:00,3.26,,1.52,,6.14,9.06,3.04,2.44,2,,5.16,1.72,1.68
2023-03-16 13:52:00,3.32,,1.62,,6.06,9.38,3.22,2.52,2.04,,5.16,1.72,1.68
2023-03-16 13:54:00,3.36,,1.52,,6.06,9.20,3.30,2.52,2.06,,5.14,1.76,1.68
2023-03-16 13:56:00,3.62,,1.88,1.80,6.38,9.04,3.26,2.60,2.08,15.2,5.16,,
2023-03-16 13:58:00,3.36,,1.58,,6.06,9.20,3.34,2.52,2.10,,5.14,1.74,1.70
2023-03-16 14:00:00,3.44,,1.52,,6.10,8.96,3.08,2.48,2.14,,5.26,1.72,1.66
2023-03-16 14:02:00,3.44,,1.62,,6.08,8.96,3.30,2.50,2.12,,5.16,1.78,1.74
2023-03-16 14:04:00,3.36,,1.52,,5.94,9.04,3.26,2.52,2.04,,5.18,1.78,1.68
2023-03-16 14:06:00,3.42,,2.10,2.86,6.36,8.92,3.20,2.50,2.04,,5.18,1.74,
2023-03-16 14:08:00,3.28,,1.80,,6.18,9.26,3.18,2.58,1.98,,5.16,1.78,1.70
2023-03-16 14:10:00,3.38,,1.52,,5.90,8.72,3.14,2.50,2.06,,5.16,1.66,1.70
2023-03-16 14:12:00,3.46,,1.62,,5.94,8.96,3.30,2.50,2.04,,5.12,1.72,1.68
2023-03-16 14:14:00,3.40,,1.52,,6.14,8.68,3.36,2.52,2.06,,5.08,1.82,1.68
2023-03-16 14:16:00,3.62,,1.88,1.82,6.36,8.74,3.18,2.56,2.14,,5.22,1.78,
2023-03-16 14:18:00,3.38,,,,6.20,15.9,3.32,2.50,2.08,28.6,5.18,1.70,1.68
2023-03-16 14:20:00,3.36,,1.52,,5.92,8.78,3.26,2.52,2,,5.14,1.74,1.66
2023-03-16 14:22:00,3.54,,1.62,,6.18,8.42,3.20,2.52,2.10,,5.16,1.74,1.68
2023-03-16 14:24:00,3.32,,1.52,,6.14,8.76,3.12,2.46,2.08,,5.18,1.64,1.68
2023-03-16 14:26:00,3.54,,1.88,1.82,6.24,8.86,3.12,2.54,2.06,,5.14,1.68,
2023-03-16 14:28:00,3.26,,,,6.20,15.9,3.16,2.60,2.08,94.2,5.18,1.72,1.68
2023-03-16 14:30:00,3.30,,1.52,,6,8.42,3.22,2.46,2.06,,5.20,1.76,1.68
2023-03-16 14:32:00,3.34,,1.62,,6.12,8.66,3.16,2.52,1.96,,5.18,1.70,1.66
2023-03-16 14:34:00,3.38,1.54,,,6.10,9.14,3.18,2.52,2.10,,5.18,1.66,1.68
2023-03-16 14:36:00,3.62,,1.88,1.84,6.18,9.18,3.30,2.56,2.12,,5.22,1.72,
2023-03-16 14:38:00,3.40,,,,5.98,9.20,3.30,2.56,2.10,73.3,5.20,1.68,1.68
2023-03-16 14:40:00,3.42,,1.52,,6.10,9.02,3.30,2.58,2.06,,5.18,1.76,1.68
2023-03-16 14:42:00,3.32,,1.62,,6.28,9.16,3.28,2.52,2.06,,5.18,1.82,1.68
2023-03-16 14:44:00,3.32,,1.70,,6.06,9.10,3.10,2.50,2.18,,5.16,1.68,1.68
2023-03-16 14:46:00,3.66,,2.06,1.80,6.36,9,3.12,2.48,2.02,,5.24,,1.70
2023-03-16 14:48:00,3.34,,,,5.94,9.16,3.24,2.56,2.02,6.80,5.24,1.68,1.80
2023-03-16 14:50:00,3.40,,1.52,,5.96,9,3.24,2.52,2.08,,5.16,1.62,1.66
2023-03-16 14:52:00,3.42,,1.62,,6.12,9.28,3.26,2.52,2.04,,5.18,1.70,1.66
2023-03-16 14:54:00,3.34,,1.52,,6.14,8.74,3.28,2.56,2.04,,5.18,1.78,1.68
2023-03-16 14:56:00,3.52,,1.88,1.96,6.18,9.02,3.16,2.52,1.94,,5.12,,1.78
2023-03-16 14:58:00,3.24,,1.58,,6.10,8.90,3.26,2.50,2.02,,5.20,1.74,1.66
2023-03-16 15:00:00,3.38,,1.52,,6.28,8.92,3.24,2.58,1.98,,5.18,1.78,1.68
2023-03-16 15:02:00,3.26,,1.62,,6.34,9.04,3.12,2.50,2.04,,5.16,1.70,1.68
2023-03-16 15:04:00,3.34,,1.52,,6.02,8.96,3.24,2.58,2.04,,5.22,1.80,1.70
2023-03-16 15:06:00,3.52,,1.88,2.22,6.42,9.08,3.26,2.56,2.10,,5.26,1.72,
2023-03-16 15:08:00,3.12,,1.66,,6.18,8.76,3.12,2.48,1.94,,5.22,1.74,1.68
2023-03-16 15:10:00,3.24,,,,6.14,16.2,3.26,2.54,2.04,40.4,5.16,1.82,1.68
2023-03-16 15:12:00,3.46,,1.62,,6.26,8.78,3.22,2.62,2.10,,5.20,1.76,1.68
2023-03-16 15:14:00,3.52,,1.52,,6.26,8.64,3.38,2.54,2.08,,5.16,1.56,1.68
2023-03-16 15:16:00,3.48,,1.88,2.14,6.46,9.22,3.28,2.54,2.06,,5.24,,1.68
2023-03-16 15:18:00,3.40,,1.60,,6.04,9.02,3.32,2.48,2.06,,5.12,1.76,1.68
2023-03-16 15:20:00,3.36,,,,6.28,16.3,3.46,2.56,2.06,99.3,5.20,1.76,1.68
2023-03-16 15:22:00,3.34,,1.62,,6.32,8.98,3.26,2.52,2.14,,5.18,1.76,1.68
2023-03-16 15:24:00,3.20,,1.52,,6.14,9.08,3.24,2.54,2.16,,5.20,1.82,1.70
2023-03-16 15:26:00,3.52,,1.88,2.14,6.38,8.92,3.26,2.50,1.96,,5.10,,1.68
2023-03-16 15:28:00,3.28,,1.58,,6,8.86,3.24,2.54,2.12,,5.16,1.76,1.66
2023-03-16 15:30:00,3.26,,,,6.42,8.82,3.36,2.56,2.02,58.1,5.16,1.74,1.68
2023-03-16 15:32:00,3.26,,1.62,,6.12,9.20,3.32,2.52,2.06,,5.20,1.82,1.68
2023-03-16 15:34:00,3.28,,1.52,,6.08,9.14,3.28,2.54,2.02,,5.22,1.74,1.66
2023-03-16 15:36:00,3.52,,1.88,2.24,6.26,8.64,3.22,2.54,1.94,,5.16,,1.66
2023-03-16 15:38:00,3.22,,1.58,,6.04,9.24,3.16,2.56,2.08,,5.22,1.70,1.66
2023-03-16 15:40:00,3.14,,1.52,,6.16,9.12,3.34,2.46,2,,5.18,1.74,1.70
2023-03-16 15:42:00,3.44,,1.62,,6.14,9.08,3.20,2.56,1.96,,5.30,1.70,1.66
2023-03-16 15:44:00,3.36,,1.70,,6.04,9.20,3.34,2.54,2.02,,5.16,1.72,1.68
2023-03-16 15:46:00,3.36,,2.06,2.16,6.26,9.12,3.06,2.60,1.96,,5.22,1.76,
2023-03-16 15:48:00,3.38,,1.58,,6.20,8.78,3.16,2.58,2.10,,5.14,1.74,1.68
2023-03-16 15:50:00,3.34,,1.52,,6.10,9.16,3.26,2.50,2.08,,5.20,1.72,1.68
2023-03-16 15:52:00,3.44,,1.62,,6.14,9.06,3.26,2.58,2.14,,5.14,1.74,1.68
2023-03-16 15:54:00,3.38,,1.52,,6.20,9,3.24,2.54,2.08,,5.18,1.72,1.68
2023-03-16 15:56:00,3.48,,1.88,2.16,6.44,9,3.30,2.50,2.08,,5.18,1.72,
2023-03-16 15:58:00,3.28,,1.58,,6.08,8.66,3.14,2.46,2.08,,5.24,1.76,1.68
2023-03-16 16:00:00,3.36,,1.52,,6.18,9,3.26,2.44,2.10,,5.18,1.76,1.70

