"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP","9808/TCP"
2023-03-12 08:56:00,3.42,,,6.70,7.82,3,2.66,2.20,,5.10,2.04,1.68,2.22
2023-03-12 08:58:00,3.22,,2.12,6.58,12.9,2.96,2.64,2.36,100,5.02,,,2.40
2023-03-12 09:00:00,3.36,,,6.38,7.40,2.80,2.70,2.46,,5.16,1.98,1.68,2.24
2023-03-12 09:02:00,3.30,1.82,,6.42,7.46,2.84,2.62,2.34,,5.10,1.96,,2.08
2023-03-12 09:04:00,3.30,,1.80,6.34,7.40,2.84,2.66,2.38,,5.02,1.96,,2.30
2023-03-12 09:06:00,3.36,,,6.44,7.58,2.92,2.68,2.48,,5.06,2,1.66,2.32
2023-03-12 09:08:00,3.28,,,6.50,8.96,3.16,2.54,2.42,99.6,5.14,2,,2.38
2023-03-12 09:10:00,3.34,,,6.54,7.58,3.02,2.74,2.34,,5.08,1.84,1.68,2.22
2023-03-12 09:12:00,3.36,,2.04,6.42,7.30,2.84,2.64,2.28,,5.16,1.96,,2.30
2023-03-12 09:14:00,3.38,,1.90,6.44,7.54,2.66,2.62,2.32,,5.12,1.96,,2.18
2023-03-12 09:16:00,3.34,,,6.40,7.52,2.48,2.68,2.38,,4.98,2.02,1.68,2.20
2023-03-12 09:18:00,3.24,,,6.50,7.46,3.10,2.64,2.36,88.4,5.12,2,,2.42
2023-03-12 09:20:00,3.20,,,6.40,7.66,2.78,2.66,2.42,,5,2,1.64,2.38
2023-03-12 09:22:00,3.26,,2.56,6.56,7.42,2.80,2.58,2.22,,5.08,2.02,,2.26
2023-03-12 09:24:00,3.26,1.72,,6.80,7.34,2.80,2.58,2.30,,5.12,1.90,,2.32
2023-03-12 09:26:00,3.58,,,6.48,7.12,2.70,2.62,2.10,,5.08,1.90,1.68,2.36
2023-03-12 09:28:00,3.14,,,6.58,7.76,2.78,2.66,2.34,70.8,5.06,1.90,,2.30
2023-03-12 09:30:00,3.30,,,6.30,7.52,2.78,2.60,2.36,,5.14,1.96,1.68,2.36
2023-03-12 09:32:00,3.42,,1.88,6.56,7.52,2.48,2.62,2.30,,5.04,1.94,,2.18
2023-03-12 09:34:00,3.24,,1.80,6.68,7.02,2.76,2.62,2.28,,4.98,2,,2.30
2023-03-12 09:36:00,3.54,1.78,,6.58,7.12,2.40,2.70,2.36,,5.14,1.86,,2.26
2023-03-12 09:38:00,3.18,,,6.68,7.42,2.66,2.74,2.32,53.6,5.12,1.94,,2.32
2023-03-12 09:40:00,3.28,,,6.50,7.46,2.74,2.56,2.12,,5.08,1.98,1.60,2.32
2023-03-12 09:42:00,3.24,1.82,,6.58,7.56,2.58,2.62,2.44,,5.10,1.84,,2.08
2023-03-12 09:44:00,3.20,,2.14,6.78,7.14,2.50,2.70,2.38,,5.04,2.04,,2.34
2023-03-12 09:46:00,3.48,,,6.36,6.92,2.58,2.64,2.28,,5.04,1.98,1.66,2.28
2023-03-12 09:48:00,3.22,,,6.46,7.44,2.78,2.56,2.28,36.1,5.10,1.96,,2.36
2023-03-12 09:50:00,2.92,,,6.46,7.60,2.56,2.68,2.32,,5.02,1.96,1.68,2.22
2023-03-12 09:52:00,3.08,,1.92,6.82,7,2.62,2.58,2.34,,5.10,1.94,,2.18
2023-03-12 09:54:00,3.12,,2.60,6.48,7.24,2.62,2.70,2.22,,4.98,1.86,,2.26
2023-03-12 09:56:00,3.48,,,6.58,7.36,2.66,2.52,2.24,,5.12,1.80,1.66,2.32
2023-03-12 09:58:00,3.26,,,6.34,7.26,2.52,2.50,2.36,17.6,5.06,1.94,,2.12
2023-03-12 10:00:00,3.16,,,6.36,7.38,2.66,2.60,2.36,,5.08,2,1.66,2.30
2023-03-12 10:02:00,3.02,,1.86,6.50,7.20,2.24,2.72,2.38,,5.06,1.94,,2.32
2023-03-12 10:04:00,3.36,1.72,,6.72,7.32,2.38,2.60,2.28,,5.06,2.02,,2.34
2023-03-12 10:06:00,3.32,,,6.54,7.04,2.54,2.56,2.16,,5.06,1.88,1.64,2.34
2023-03-12 10:08:00,3.06,,,6.48,7.08,2.66,2.64,2.18,3,5,1.92,,2.32
2023-03-12 10:10:00,3.06,,,6.62,6.66,2.72,2.60,2.18,,5.02,1.82,1.62,2.16
2023-03-12 10:12:00,3.04,,1.86,6.44,7.16,2.52,2.64,2.24,,5.04,1.96,,2.26
2023-03-12 10:14:00,3.08,1.72,,6.54,7.48,2.66,2.66,2.44,,5.10,2,,2.32
2023-03-12 10:16:00,3.52,,,6.38,7.42,2.54,2.68,2.08,,5.08,1.86,1.66,2.26
2023-03-12 10:18:00,3.18,,,6.48,7.50,2.42,2.64,2.12,,5.06,1.92,1.64,2.22
2023-03-12 10:20:00,3.20,,,6.68,7,2.92,2.64,2.30,,5.04,1.94,1.68,2.36
2023-03-12 10:22:00,3.28,1.82,,6.40,7.18,2.76,2.60,2.30,,4.94,1.94,,2.28
2023-03-12 10:24:00,3.18,,1.92,6.96,6.74,2.26,2.68,2.26,,5,1.92,,2.28
2023-03-12 10:26:00,3.22,,,6.42,6.88,2.56,2.56,2.12,,5.04,1.94,1.70,2.12
2023-03-12 10:28:00,3.28,,,6.34,7.16,2.62,2.60,2.20,,5.02,1.96,1.64,2.28
2023-03-12 10:30:00,2.98,,,6.76,7.44,2.48,2.64,2.08,,4.82,1.98,1.68,2.26
2023-03-12 10:32:00,3.06,,2.14,6.64,7.02,2.60,2.58,2.28,,5,1.92,,2.06
2023-03-12 10:34:00,3.32,,1.82,6.42,6.68,2.70,2.54,2.24,,5.10,1.88,,2.16
2023-03-12 10:36:00,3.30,1.78,,6.56,6.82,2.44,2.56,2.20,,5.02,1.88,,2.24
2023-03-12 10:38:00,3.10,,,6.60,7.22,2.32,2.60,2.08,,5.04,1.80,1.68,2.34
2023-03-12 10:40:00,3.10,,,6.52,7.60,2.42,2.56,2.14,,5,1.90,1.66,2.18
2023-03-12 10:42:00,3,,2.58,6.68,6.72,2.72,2.60,2.06,,4.92,1.86,,2.20
2023-03-12 10:44:00,3,1.72,,6.62,6.90,2.32,2.60,2.28,,5.04,1.96,,2.26
2023-03-12 10:46:00,3.16,,,6.54,6.90,2.48,2.70,2.28,,5.04,1.90,1.68,2.26
2023-03-12 10:48:00,2.98,,,6.68,6.86,2.46,2.72,2.26,,5.08,1.98,1.64,2.28
2023-03-12 10:50:00,3.06,,,6.54,6.74,2.40,2.66,2.30,,4.92,1.92,1.64,2.20
2023-03-12 10:52:00,3.16,,1.92,6.38,6.60,2.36,2.60,2.08,,5.08,1.84,,2.38
2023-03-12 10:54:00,3.06,1.72,,6.62,6.82,2.80,2.60,2.04,,5.10,1.80,,2.26
2023-03-12 10:56:00,3.06,1.60,,6.80,6.64,2.40,2.64,2,,5.02,1.82,,2.02
2023-03-12 10:58:00,3.04,,,6.46,7,2.54,2.54,2.10,,4.88,1.82,1.66,2.20
2023-03-12 11:00:00,3.22,,2.10,6.48,11.1,2.54,2.56,2.02,,5.02,1.88,,2.10
2023-03-12 11:02:00,3.06,1.82,,6.34,6.92,2.42,2.62,2.26,,5.04,1.80,,2.24
2023-03-12 11:04:00,2.76,,2.40,6.48,6.56,2.62,2.66,2.24,,5.06,1.86,,2.34
2023-03-12 11:06:00,3.10,,,6.72,6.94,2.48,2.60,2.18,,4.90,1.86,1.70,2.22
2023-03-12 11:08:00,3.24,,,6.50,6.40,2.46,2.62,1.98,,4.98,1.86,1.66,2.16
2023-03-12 11:10:00,3.06,,2.10,6.54,12.3,2.36,2.56,2,14.4,4.94,,,2.02
2023-03-12 11:12:00,3.12,1.82,,6.50,6.06,2.52,2.66,2.24,,4.90,1.94,,2.12
2023-03-12 11:14:00,3,,2.54,6.48,7.12,2.46,2.64,2.06,,5.12,1.96,,2.20
2023-03-12 11:16:00,3.26,1.60,,6.92,6.54,2.56,2.52,2.24,,5,1.90,,2.12
2023-03-12 11:18:00,3.06,,,6.42,6.40,2.34,2.52,2.22,,4.86,1.98,1.66,2.28
2023-03-12 11:20:00,3.04,,2.52,6.74,11.6,2.46,2.56,2.02,30.8,4.92,,,2.12
2023-03-12 11:22:00,3.16,1.82,1.92,6.62,6.82,2.40,2.56,2.22,,5.02,,,2.06
2023-03-12 11:24:00,2.86,,1.88,6.64,6.86,2.46,2.64,2.02,,4.94,1.88,,2.24
2023-03-12 11:26:00,3.10,,,6.88,6.96,2.66,2.58,2.20,,4.92,1.94,1.66,2.20
2023-03-12 11:28:00,3.14,,,6.36,6.84,2.46,2.56,2.04,,5.06,1.90,1.62,2.22
2023-03-12 11:30:00,3.06,,2.54,6.44,12.0,2.64,2.62,2.14,47.1,4.98,,,2
2023-03-12 11:32:00,2.94,,1.86,6.48,6.86,2.42,2.58,1.86,,4.94,1.96,,2.20
2023-03-12 11:34:00,3.16,1.72,,6.48,6.90,2.44,2.54,2.24,,4.92,1.88,,2.22
2023-03-12 11:36:00,3.32,,2.14,6.60,6.20,2.48,2.52,2.12,,5.06,1.98,,2.14
2023-03-12 11:38:00,2.98,,,6.56,6.54,2.60,2.64,2.12,,5.02,1.62,1.62,2.30
2023-03-12 11:40:00,3.04,,2.06,6.44,11.7,2.86,2.58,2.26,65.6,5.12,,,2.14
2023-03-12 11:42:00,2.82,1.82,1.90,6.66,6.48,2.44,2.64,2.08,,4.94,,,2.20
2023-03-12 11:44:00,2.92,1.72,,6.42,6.76,2.62,2.42,2.04,,5.02,1.78,,2.06
2023-03-12 11:46:00,3.08,,,6.66,7.02,2.32,2.58,2.06,,4.98,1.96,1.68,2.14
2023-03-12 11:48:00,2.86,,,6.44,6.76,2.32,2.58,2.12,,4.86,1.90,1.62,2.02
2023-03-12 11:50:00,2.76,,2.12,6.40,12.0,2.94,2.60,2.24,80.6,4.96,,,2.08
2023-03-12 11:52:00,3.08,1.82,2.20,6.72,6.72,2.30,2.50,2.20,,5.02,,,2.14
2023-03-12 11:54:00,2.94,,1.90,6.46,6.22,2.30,2.44,2.02,,4.88,1.88,,2.32
2023-03-12 11:56:00,3,,,6.72,6.76,2.38,2.52,2.16,,4.98,1.90,1.62,2.30
2023-03-12 11:58:00,3.02,,,6.72,6.28,2.42,2.48,2.38,,4.98,1.80,1.66,2.12
2023-03-12 12:00:00,2.76,,2.10,6.48,11.6,2.76,2.58,2.14,94.7,4.92,,,2.02
2023-03-12 12:02:00,3.06,,2.54,6.66,6.60,2.28,2.58,1.84,,4.98,1.88,,1.96
2023-03-12 12:04:00,3.36,,1.82,6.40,6.54,2.52,2.64,2.32,,5.04,2.02,,2.18
2023-03-12 12:06:00,3.54,,,6.78,6.52,2.18,2.62,2.44,,5.02,1.98,1.64,2.20
2023-03-12 12:08:00,3.36,,,6.66,8.78,3.12,2.52,2.38,,5.24,2,1.68,2.50
2023-03-12 12:10:00,3.54,,,6.88,12.5,3.44,2.62,2.46,100,5.22,1.94,,2.40
2023-03-12 12:12:00,3.38,,1.84,6.52,8.86,3.12,2.72,2.34,,5.20,2.00,,2.44
2023-03-12 12:14:00,3.36,1.72,,6.42,8.66,3.08,2.74,2.38,,5.20,1.98,,2.40
2023-03-12 12:16:00,3.36,,,6.60,8.86,3,2.68,2.46,,5.24,1.90,1.68,2.38
2023-03-12 12:18:00,3.36,,,6.60,8.88,2.92,2.68,2.32,,5.20,1.96,1.66,2.42
2023-03-12 12:20:00,3.44,,,6.44,10.8,3.20,2.62,2.36,96.8,5.22,2,,2.42
2023-03-12 12:22:00,3.30,,1.94,6.52,8.88,3.18,2.68,2.42,,5.20,2.02,,2.40
2023-03-12 12:24:00,3.14,,2.22,6.58,8.88,3.10,2.68,2.16,,5.16,1.96,,2.40
2023-03-12 12:26:00,3.30,,,6.36,8.80,3.06,2.78,2.28,,5.18,1.88,1.66,2.44
2023-03-12 12:28:00,3.30,,,6.54,8.96,3.06,2.72,2.32,,5.20,2,1.68,2.44
2023-03-12 12:30:00,3.30,,,6.44,8.78,3.24,2.66,2.34,81.3,5.20,1.98,,2.44
2023-03-12 12:32:00,3.26,1.82,,6.62,8.82,3.20,2.72,2.36,,5.20,1.94,,2.42
2023-03-12 12:34:00,3.18,,2.56,6.40,8.76,2.92,2.72,2.30,,5.20,2.02,,2.40
2023-03-12 12:36:00,3.36,1.78,,6.76,8.72,3.10,2.70,2.36,,5.18,1.94,,2.46
2023-03-12 12:38:00,3.14,,,6.88,8.34,2.98,2.60,2.46,,5.22,1.98,1.68,2.40
2023-03-12 12:40:00,3.24,,,6.60,8.54,3.12,2.62,2.26,63.2,5.22,1.98,,2.46
2023-03-12 12:42:00,3.26,1.82,,6.68,8.26,3.10,2.70,2.36,,5.22,1.98,,2.40
2023-03-12 12:44:00,3.30,,1.86,6.32,8.68,2.80,2.58,2.20,,5.18,1.98,,2.42
2023-03-12 12:46:00,3.18,,,6.50,8.60,2.88,2.74,2.36,,5.20,1.98,1.68,2.48
2023-03-12 12:48:00,3.24,,,6.74,8.64,2.78,2.60,2.36,,5.04,1.98,1.68,2.42
2023-03-12 12:50:00,3.18,,,6.56,8.64,3.16,2.68,2.38,45.6,5.18,2,,2.40
2023-03-12 12:52:00,3.10,,1.90,6.64,8.68,3.04,2.64,2.18,,5.18,1.94,,2.40
2023-03-12 12:54:00,3.22,,1.88,6.34,8.44,3.02,2.72,2.36,,5.16,1.96,,2.32
2023-03-12 12:56:00,3.22,,,6.58,8.26,3,2.66,2.16,,5.20,1.94,1.64,2.42
2023-03-12 12:58:00,3.12,,,6.80,8.32,2.94,2.64,2.34,,5.18,1.82,1.66,2.32
2023-03-12 13:00:00,3.06,,,6.50,8.32,3.12,2.66,2.42,27.5,5.18,1.96,,2.42
2023-03-12 13:02:00,3.24,,1.86,6.58,8.32,2.94,2.66,2.18,,5.18,1.92,,2.34
2023-03-12 13:04:00,3.28,1.72,,6.50,8.26,2.96,2.62,2.24,,5.16,1.94,,2.30
2023-03-12 13:06:00,3.20,,,6.88,8.28,2.84,2.64,2.44,,5.12,1.88,1.68,2.34
2023-03-12 13:08:00,3.28,,,6.74,8.40,2.94,2.70,2.26,,5.16,1.86,1.70,2.32
2023-03-12 13:10:00,2.94,,,6.50,8.48,2.88,2.76,2.36,10.5,5.16,1.96,,2.34
2023-03-12 13:12:00,3.20,,2.36,6.52,8.24,3.02,2.62,2.18,,5.18,1.96,,2.30
2023-03-12 13:14:00,3.16,1.72,,6.64,7.80,2.96,2.68,2.38,,5.14,2,,2.34
2023-03-12 13:16:00,3.30,,,6.74,8.10,2.82,2.66,2.10,,5.20,1.92,1.66,2.26
2023-03-12 13:18:00,3.26,,,6.54,8.22,2.96,2.64,2.24,,5.10,1.98,1.68,2.32
2023-03-12 13:20:00,3.26,,,6.54,8.28,2.92,2.64,2.40,,5.12,1.92,1.68,2.32
2023-03-12 13:22:00,3.20,,2.38,6.36,8.22,2.86,2.68,2.36,,5.10,1.88,,2.42
2023-03-12 13:24:00,3.14,,1.92,6.58,7.94,2.60,2.68,2.30,,5.14,1.96,,2.36
2023-03-12 13:26:00,3.18,,,6.60,8.16,2.90,2.62,2.16,,5.18,1.94,1.68,2.28
2023-03-12 13:28:00,3.10,,,6.64,7.86,2.84,2.70,2.24,,5.16,1.90,1.78,2.34
2023-03-12 13:30:00,3.10,1.70,,6.26,8.04,2.70,2.50,2.36,,5.14,1.92,,2.24
2023-03-12 13:32:00,3.10,2.06,,6.68,7.90,3,2.66,2,,5.16,1.80,,2.08
2023-03-12 13:34:00,3.10,,1.88,6.50,8.04,2.96,2.64,2.38,,5.08,1.86,,2.40
2023-03-12 13:36:00,3,1.76,,6.62,7.90,2.66,2.66,2.14,,5.16,1.98,,2.36
2023-03-12 13:38:00,3.20,,,6.68,7.88,2.66,2.68,2.24,,5.20,2,1.70,2.42
2023-03-12 13:40:00,3.04,,,6.54,7.86,2.54,2.64,2.38,,5.08,1.90,1.66,2.34
2023-03-12 13:42:00,3.06,,1.86,6.34,7.86,2.74,2.56,2.24,,5.08,1.90,,2.28
2023-03-12 13:44:00,3.24,,2.42,6.56,7.88,3.08,2.62,2.30,,5.12,1.72,,2.28
2023-03-12 13:46:00,3.02,,,6.48,8.44,2.88,2.58,2.04,,5.12,1.94,1.68,2.24
2023-03-12 13:48:00,3.06,,,6.44,8.02,2.70,2.62,2.32,,5.16,1.84,1.68,2.32
2023-03-12 13:50:00,2.88,,,6.68,7.90,2.82,2.62,2.28,,5.06,1.92,1.66,2.30
2023-03-12 13:52:00,3.20,,1.90,6.70,7.82,3,2.62,2.18,,5.06,2,,2.30
2023-03-12 13:54:00,3.06,,2.32,6.68,8.46,2.80,2.60,2.30,,5.10,1.90,,2.38
2023-03-12 13:56:00,3.12,,,6.92,8.26,2.64,2.56,2.10,,5.06,2.04,1.66,2.32
2023-03-12 13:58:00,3.14,,,6.60,7.60,2.34,2.56,2.14,,5.18,1.88,1.66,2.20
2023-03-12 14:00:00,3.02,,,6.42,7.76,2.52,2.74,2.14,,5.14,1.98,1.66,2.32

